optimgain,entloss,meankl,Var_J,DiscEpRewMean,EpisodesSoFar,TimestepsSoFar,J_hat,TimeElapsed,EpThisIter,EpRewMean,SampleRenyi2,ev_tdlam_before,Step_size,entropy,EpLenMean,surrgain
0.0132636,,0.0101604,2.4298884868621826,-38.4951117505,1600,320000,-34.37087631225586,324.898690700531,100,-56.1100061889,24.2665,0.00239592790604,1.0,0.133594,200.0,0.0132636
0.0103406,,0.00919597,4.415609836578369,-32.5134387912,1700,340000,-24.0706844329834,347.6344630718231,100,-46.9008544314,20.8259,-0.00290858745575,1.0,0.0473268,200.0,0.0103406
0.00992992,,0.00960794,0.8961076140403748,-29.9204976722,1800,360000,-26.056903839111328,371.23870158195496,100,-42.2686566049,20.9836,0.000263512134552,1.0,-0.0446718,200.0,0.00992992
0.00738096,,0.00914827,2.417205572128296,-27.107674797,1900,380000,-22.981481552124023,393.98473358154297,100,-37.7026466779,17.5474,8.07642936707e-05,1.0,-0.132669,200.0,0.00738096
0.00709977,,0.00965139,2.818218231201172,-26.0411181049,2000,400000,-23.82447052001953,419.77348279953003,100,-35.3131373712,22.2246,-0.00163125991821,1.0,-0.225886,200.0,0.00709977
0.00517349,,0.00929785,3.0894811153411865,-24.4591448186,2100,420000,-18.369909286499023,445.1671164035797,100,-32.3657153312,19.2524,-0.000249147415161,1.0,-0.316364,200.0,0.00517349
0.00728525,,0.00603954,1.4610008001327515,-21.7765421417,2200,440000,-18.159563064575195,469.98425030708313,100,-28.9666295309,13.6884,0.000181496143341,1.0,-0.374524,200.0,0.00728525
0.00631487,,0.00768444,10.21213150024414,-22.5971684186,2300,460000,-24.021657943725586,495.87856817245483,100,-29.3280498458,11.5247,-0.00103616714478,1.0,-0.451458,200.0,0.00631487
0.00573236,,0.005388,11.639467239379883,-21.4092617364,2400,480000,-23.252216339111328,521.8372004032135,100,-27.4526518533,4.62018,-0.000292062759399,1.0,-0.504395,200.0,0.00573236
0.00449899,,0.0062084,1.6108285188674927,-20.5045346111,2500,500000,-20.637685775756836,549.2073128223419,100,-26.4306513939,13.2048,-2.26497650146e-06,1.0,-0.566049,200.0,0.00449899
0.00651615,,0.00493273,1.9909058809280396,-20.2705035543,2600,520000,-18.652925491333008,576.2073812484741,100,-25.8118096987,4.58102,-0.000126838684082,1.0,-0.612948,200.0,0.00651615
0.00763577,,0.0056654,7.145286560058594,-23.2415785474,2700,540000,-18.993568420410156,603.6504714488983,100,-28.7231423773,10.8267,-1.63316726685e-05,1.0,-0.670774,200.0,0.00763577
0.00507681,,0.00908791,5.157702445983887,-22.4956633644,2800,560000,-11.750221252441406,631.2180621623993,100,-27.9408241892,16.6175,0.000199258327484,1.0,-0.760131,200.0,0.00507681
0.00669539,,0.0035165,1.842897653579712,-22.694629289,2900,580000,-19.19404411315918,659.4717581272125,100,-27.5448781833,2.9125,-0.000255107879639,1.0,-0.782446,200.0,0.00669539
0.0064191,,0.00426075,2.878110647201538,-24.3916043127,3000,600000,-20.549205780029297,687.8912031650543,100,-29.5086925321,2.15858,0.000252187252045,1.0,-0.820435,200.0,0.0064191
0.00343872,,0.0100822,4.104008197784424,-23.5536157413,3100,620000,-23.467336654663086,716.5976219177246,100,-28.8864092686,23.983,-0.000385642051697,1.0,-0.917324,200.0,0.00343872
0.00736088,,0.00325157,3.932692766189575,-26.5713087605,3200,640000,-22.573911666870117,747.1872217655182,100,-31.3905528173,4.39311,-6.35385513306e-05,1.0,-0.931066,200.0,0.00736088
0.00316319,,0.0100656,4.934027671813965,-27.1033362171,3300,660000,-26.746685028076172,776.632536649704,100,-32.5296345353,24.0438,-2.39610671997e-05,1.0,-1.02783,200.0,0.00316319
0.00190482,,0.000231273,1.9337332248687744,-27.1925530242,3400,680000,-26.0015926361084,806.8224067687988,100,-31.9450934727,1.0542,-6.49690628052e-05,0.25,-1.03394,200.0,0.00190482
0.00523825,,0.00404116,4.401439189910889,-28.7294014297,3500,700000,-26.1682071685791,837.1781973838806,100,-33.8784560985,3.07216,0.000110507011414,1.0,-1.06055,200.0,0.00523825
0.00684121,,0.00936071,12.05538558959961,-32.0321467802,3600,720000,-29.834375381469727,868.4515290260315,100,-37.8377484951,17.4263,0.000514984130859,1.0,-1.15145,200.0,0.00684121
0.00651117,,0.00741888,20.090545654296875,-33.8036929356,3700,740000,-34.065250396728516,899.6959908008575,100,-39.5671255494,7.17684,-0.000506639480591,1.0,-1.2242,200.0,0.00651117
0.00259148,,0.0101428,12.7111177444458,-38.8665698807,3800,760000,-37.51700973510742,932.5261611938477,100,-44.7703781657,24.2057,-0.00015389919281,1.0,-1.32155,200.0,0.00259148
0.00445319,,0.0100368,19.138113021850586,-39.3573900211,3900,780000,-36.70645523071289,964.858996629715,100,-45.4471864298,23.9398,-4.36305999756e-05,1.0,-1.41797,200.0,0.00445319
0.00265989,,0.0100876,18.266021728515625,-43.3341058809,4000,800000,-45.97618103027344,997.9282510280609,100,-49.5810564106,23.4212,-0.00011682510376,1.0,-1.51483,200.0,0.00265989
0.00625853,,0.00934665,39.15512466430664,-52.0951553597,4100,820000,-55.80343246459961,1032.983542919159,100,-58.5178510034,19.5842,-3.45706939697e-06,1.0,-1.605,200.0,0.00625853
0.00136662,,0.0101607,151.9667205810547,-63.1332303515,4200,840000,-76.20813751220703,1065.6633868217468,100,-70.8547974672,24.315,5.84125518799e-06,1.0,-1.70245,200.0,0.00136662
0.00421348,,0.0101599,321.294189453125,-74.4804696676,4300,860000,-83.56392669677734,1100.081289768219,100,-83.5994669279,24.3966,-4.01735305786e-05,1.0,-1.79982,200.0,0.00421348
0.00714481,,0.0100874,214.87420654296875,-118.489544455,4400,880000,-65.58656311035156,1134.6304025650024,100,-136.141960386,25.0216,1.8298625946e-05,1.0,-1.89584,200.0,0.00714481
4.91913e-05,,0.0101742,683.1682739257812,-296.229781348,4500,900000,-226.58343505859375,1170.953200340271,100,-370.482115561,24.1621,-6.67572021484e-06,1.0,-1.99317,200.0,4.91913e-05
4.10639e+15,,1.19305e-07,5.820766091346741e-11,-546.167357582,4600,920000,-92.7319564819336,1207.0286273956299,100,-779.252995186,1.00007,-6.19888305664e-06,0.00390625,-1.99284,200.0,4.10639e+15
0.00531762,,0.0101639,1209.45703125,-211.451364928,4700,940000,-154.0557098388672,1242.991293668747,100,-253.332918529,23.8776,-1.50203704834e-05,1.0,-2.08988,200.0,0.00531762
1.90222e+21,,5.57044e-07,,-484.350619173,4800,960000,-95.75321960449219,1279.6384963989258,100,-693.905895647,1.00023,-8.34465026855e-06,0.0078125,-2.0892,200.0,1.90222e+21
1.00003e+30,,0.000136276,,-261.487216964,4900,980000,-58.67610168457031,1317.2567098140717,100,-321.249987813,1.03627,-4.05311584473e-06,0.125,-2.08056,200.0,1.00003e+30
0.058605,,0.0101323,183.50390625,-598.559415513,5000,1000000,-48.50868606567383,1354.6442511081696,100,-889.095636816,217.478,-4.29153442383e-06,1.0,-2.13201,200.0,0.058605
0.00527708,,0.0101654,528.4021606445312,-169.466503645,5100,1020000,-84.32212829589844,1394.980800151825,100,-194.535690207,24.3626,2.98023223877e-06,1.0,-2.22935,200.0,0.00527708
9.15002e+19,,5.36495e-07,,-323.294296688,5200,1040000,-58.30131912231445,1434.6614944934845,100,-419.533673163,1.00023,-1.90734863281e-06,0.0078125,-2.22855,200.0,9.15002e+19
5.21348e+28,,6.55791e-07,,-407.190445793,5300,1060000,-58.96027755737305,1474.1196553707123,100,-559.432378254,1.00024,-8.34465026855e-07,0.0078125,-2.22786,200.0,5.21348e+28
0.000521176,,0.010175,11151.466796875,-378.479160682,5400,1080000,-371.29522705078125,1514.1064567565918,100,-505.057632836,24.3864,-2.98023223877e-06,1.0,-2.32536,200.0,0.000521176
2.81384e+23,,1.19209e-07,,-296.465268989,5500,1100000,-63.92607879638672,1555.1298701763153,100,-394.760714072,1.00005,-3.57627868652e-07,0.00390625,-2.32506,200.0,2.81384e+23
0.0569174,,0.00988306,64.81249237060547,-567.287253739,5600,1120000,-46.80598449707031,1595.2030901908875,100,-833.904122389,328.386,2.38418579102e-07,1.0,-2.36234,200.0,0.0569174
0.0247061,,0.00768769,56.35554122924805,-175.235507987,5700,1140000,-36.812522888183594,1636.5804045200348,100,-203.614373457,13.0498,-1.31130218506e-06,1.0,-2.39076,200.0,0.0247061
2.62325e+16,,1.19293e-07,2.2426758511771766e-34,-699.447002726,5800,1160000,-78.30429077148438,1678.4789688587189,100,-1081.21646522,1.00006,2.38418579102e-07,0.00390625,-2.39047,200.0,2.62325e+16
0.0210249,,0.009456,52.32735061645508,-175.837256427,5900,1180000,-17.276893615722656,1721.2697322368622,100,-200.628600145,12.8987,-1.19209289551e-07,1.0,-2.46598,200.0,0.0210249
2.77652e-05,,0.000149284,1199.16650390625,-339.321186699,6000,1200000,-344.3661804199219,1764.495055437088,100,-458.151966392,1.05795,1.19209289551e-06,0.125,-2.47802,200.0,2.77652e-05
0.0302374,,0.00985957,144.90785217285156,-486.999685602,6100,1220000,-30.647811889648438,1804.6692352294922,100,-686.478970313,16.9351,4.76837158203e-07,1.0,-2.52833,200.0,0.0302374
0.0223869,,0.00875422,27.711212158203125,-229.242198987,6200,1240000,-31.659311294555664,1840.697417497635,100,-279.484693528,3.69773,3.57627868652e-07,1.0,-2.57144,200.0,0.0223869
2.49936e+17,,5.96046e-08,5.820767479125522e-11,-678.8809847,6300,1260000,-84.78780364990234,1874.163729429245,100,-1043.73489436,1.00002,5.96046447754e-07,0.001953125,-2.57129,200.0,2.49936e+17
0.00763499,,0.0101686,612.2591552734375,-190.44301699,6400,1280000,-89.9375,1906.9767208099365,100,-221.115503008,24.1832,,1.0,-2.66861,200.0,0.00763499
2.78844e+16,,3.58559e-05,,-341.249393977,6500,1300000,-88.22000885009766,1938.2699444293976,100,-441.413074987,1.01752,,0.0625,-2.66345,200.0,2.78844e+16
3.13089e+23,,0.000562891,,-334.611661467,6600,1320000,-7.7492265701293945,1969.675466299057,100,-447.404043449,1.23892,4.76837158203e-07,0.25,-2.64367,200.0,3.13089e+23
2.88412e+19,,5.97179e-08,2.3283064365386963e-10,-471.187874431,6700,1340000,-168.77223205566406,1996.1706943511963,100,-680.254599845,1.00006,2.98023223877e-07,0.00390625,-2.64322,200.0,2.88412e+19
1.38347e+22,,2.38419e-07,,-314.170126092,6800,1360000,-58.022769927978516,2021.393031835556,100,-404.00192941,1.00006,,0.00390625,-2.64295,200.0,1.38347e+22
3.78689e+27,,9.1619e-06,,-315.233199866,6900,1380000,-102.15937805175781,2046.6194326877594,100,-436.122380283,1.00355,4.76837158203e-07,0.03125,-2.6401,200.0,3.78689e+27
0.0325712,,0.0102156,104.7916259765625,-548.531688717,7000,1400000,-58.442413330078125,2071.9751183986664,100,-806.617483435,30.4044,3.57627868652e-07,1.0,-2.73291,200.0,0.0325712
4.11374e+21,,1.53917e-07,,-220.186582261,7100,1420000,-38.34742736816406,2098.1260271072388,100,-267.405327599,1.00004,-5.96046447754e-07,0.00390625,-2.73256,200.0,4.11374e+21
0.00493412,,0.0101752,4682.80908203125,-478.78854616,7200,1440000,-281.227783203125,2123.638053417206,100,-664.026625804,24.3799,1.78813934326e-07,1.0,-2.83011,200.0,0.00493412
inf,,,637.0288696289062,-312.285088485,7300,1460000,-312.28509521484375,2149.850362300873,100,-396.240774693,0.999988,1.07288360596e-06,0.0009765625,-2.83004,200.0,inf
2.29488e+33,,2.27003e-06,nan,-390.773242906,7400,1480000,-inf,2177.338921070099,100,-530.235049262,1.00092,2.86102294922e-06,0.015625,-2.82862,200.0,2.29488e+33
1.99484e+21,,5.96046e-07,5.820766091346741e-11,-368.83393745,7500,1500000,-82.1918716430664,2203.968677997589,100,-492.467920574,1.00023,3.1590461731e-06,0.0078125,-2.82778,200.0,1.99484e+21
4.44525e+24,,1.19209e-07,,-364.335585255,7600,1520000,-45.90127944946289,2230.3392984867096,100,-497.668521116,1.00007,1.19209289551e-06,0.00390625,-2.82753,200.0,4.44525e+24
1.28994e+20,,9.18162e-06,,-452.854626987,7700,1540000,-83.53072357177734,2258.0618324279785,100,-621.957624533,1.00337,3.3974647522e-06,0.03125,-2.8247,200.0,1.28994e+20
3.13194e-06,,3.73607e-05,926.9595336914062,-356.61785555,7800,1560000,-354.94683837890625,2284.8473944664,100,-460.050810235,1.01472,2.32458114624e-06,0.0625,-2.83068,200.0,3.13194e-06
0.00096919,,0.0101743,2411.76220703125,-348.160747402,7900,1580000,-245.99600219726562,2313.1225368976593,100,-464.667747826,24.6071,1.54972076416e-06,1.0,-2.92812,200.0,0.00096919
0.015332,,0.0102183,1515.856689453125,-470.853898925,8000,1600000,-76.53904724121094,2340.937826156616,100,-647.041292888,13.7635,5.48362731934e-06,1.0,-3.0137,200.0,0.015332
0.00644248,,0.0101739,704.2839965820312,-260.31064883,8100,1620000,-119.89265441894531,2368.7139613628387,100,-327.315661841,24.2896,4.76837158203e-07,1.0,-3.11132,200.0,0.00644248
1.54149e+20,,2.3392e-06,,-476.634502664,8200,1640000,-183.36660766601562,2396.3492941856384,100,-661.160797789,1.00077,3.45706939697e-06,0.015625,-3.10989,200.0,1.54149e+20
1.54484e+21,,1.19221e-07,,-316.213396356,8300,1660000,-84.34873962402344,2423.852958917618,100,-405.578866446,1.00005,-8.70227813721e-06,0.00390625,-3.1095,200.0,1.54484e+21
1.23461e-05,,2.32472e-06,1151.084716796875,-374.374525725,8400,1680000,-375.2679748535156,2451.849833011627,100,-508.318635983,1.00093,4.64916229248e-06,0.015625,-3.1112,200.0,1.23461e-05
0.0055151,,0.0101755,4568.56201171875,-445.969027777,8500,1700000,-268.67919921875,2480.230663061142,100,-607.974568228,24.6238,3.1590461731e-06,1.0,-3.2085,200.0,0.0055151
1.65374e+25,,5.96046e-08,,-364.580548552,8600,1720000,-56.221500396728516,2509.4180414676666,100,-471.380605571,1.00002,1.19209289551e-07,0.001953125,-3.20838,200.0,1.65374e+25
5.79028e-05,,0.00246028,2465.68701171875,-354.271730975,8700,1740000,-391.3207092285156,2537.6910696029663,100,-469.846749104,2.38256,2.14576721191e-06,0.5,-3.2572,200.0,5.79028e-05
inf,,,1060.1767578125,-360.808850363,8800,1760000,-360.8088684082031,2566.0981163978577,100,-487.446931482,1.00001,4.76837158203e-07,0.0009765625,-3.25686,200.0,inf
inf,,,1195.789306640625,-378.863886731,8900,1780000,-378.8638916015625,2595.559413909912,100,-520.864654521,1.00001,-1.90734863281e-06,0.0009765625,-3.25686,200.0,inf
4.10178e+23,,2.26806e-06,1.4551915228366852e-11,-386.514298006,9000,1800000,-43.22892761230469,2625.200169801712,100,-528.406221092,1.00094,3.03983688354e-06,0.015625,-3.25549,200.0,4.10178e+23
5.15585e+30,,2.29271e-06,,-393.477388483,9100,1820000,-189.09793090820312,2654.650132417679,100,-534.052012841,1.0009,-1.07288360596e-06,0.015625,-3.25401,200.0,5.15585e+30
0.00106021,,0.0101756,3084.759521484375,-402.326172421,9200,1840000,-427.74298095703125,2683.2002198696136,100,-540.703820463,24.3165,4.94718551636e-06,1.0,-3.35156,200.0,0.00106021
7.48792e+23,,-2.98023e-08,,-363.678201022,9300,1860000,-46.23429870605469,2712.511251926422,100,-480.402572587,1.00001,1.78813934326e-06,0.001953125,-3.35144,200.0,7.48792e+23
inf,,1.19209e-07,1166.8892822265625,-407.748921322,9400,1880000,-407.7489318847656,2742.7963473796844,100,-548.107060359,1.0,4.70876693726e-06,0.0009765625,-3.35111,200.0,inf
inf,,1.19209e-07,1016.2427978515625,-399.613914498,9500,1900000,-399.61395263671875,2773.1965429782867,100,-529.810505443,1.0,2.98023223877e-07,0.0009765625,-3.35111,200.0,inf
1.64556e+18,,1.19209e-07,,-356.440501504,9600,1920000,-22.265457153320312,2804.1898379325867,100,-469.159283793,1.00006,5.18560409546e-06,0.00390625,-3.35103,200.0,1.64556e+18
2.02668e+16,,1.19209e-07,,-401.580308176,9700,1940000,-155.31912231445312,2834.181739807129,100,-540.780537505,1.00001,4.58955764771e-06,0.001953125,-3.35068,200.0,2.02668e+16
0.00285471,,0.0101748,1533.6031494140625,-339.046851355,9800,1960000,-261.4668273925781,2864.923825979233,100,-452.961560532,24.4046,2.74181365967e-06,1.0,-3.44827,200.0,0.00285471
5.07658e-05,,0.000150024,1238.582763671875,-381.535195799,9900,1980000,-378.89959716796875,2896.28799200058,100,-522.01477648,1.05991,-3.21865081787e-06,0.125,-3.4605,200.0,5.07658e-05
1.68407e+15,,1.19209e-07,1.345310525909097e-32,-391.276272765,10000,2000000,-42.83015060424805,2928.988080739975,100,-532.540563152,1.00007,-1.31130218506e-06,0.00390625,-3.46007,200.0,1.68407e+15
inf,,,1150.6361083984375,-405.367031414,10100,2020000,-405.3670349121094,2961.3154788017273,100,-547.558685815,1.0,-1.31130218506e-06,0.0009765625,-3.45996,200.0,inf
inf,,,774.0316772460938,-368.965849402,10200,2040000,-368.9658508300781,2992.1830887794495,100,-490.485455832,1.0,4.70876693726e-06,0.0009765625,-3.45996,200.0,inf
0.00118035,,0.0101731,2696.200927734375,-391.757972971,10300,2060000,-348.0968322753906,3023.476540327072,100,-526.655744059,23.8317,-7.5101852417e-06,1.0,-3.55725,200.0,0.00118035
inf,,,939.115234375,-365.100150467,10400,2080000,-365.10015869140625,3055.90296292305,100,-485.917087632,1.0,7.7486038208e-07,0.0009765625,-3.55708,200.0,inf
1.43052e+27,,0.008929,,-384.274256072,10500,2100000,-44.19986343383789,3088.322041273117,100,-516.552257093,115.27,1.31130218506e-06,1.0,-3.45987,200.0,1.43052e+27
2.45565e+15,,8.70983e-06,,-359.951851555,10600,2120000,-155.8236846923828,3121.1108281612396,100,-485.586857796,1.00264,2.98023223877e-07,0.03125,-3.45798,200.0,2.45565e+15
5.34258e+29,,,5.820767479125522e-11,-371.79465856,10700,2140000,-95.74144744873047,3153.3862042427063,100,-507.308424216,1.00002,1.72853469849e-06,0.001953125,-3.45765,200.0,5.34258e+29
inf,,1.19209e-07,1280.9720458984375,-467.400027206,10800,2160000,-467.4000244140625,3186.331477880478,100,-640.955729794,1.0,2.98023223877e-06,0.0009765625,-3.45749,200.0,inf
inf,,1.19209e-07,680.98046875,-315.242999258,10900,2180000,-315.2430419921875,3220.227377653122,100,-410.602827949,1.0,9.53674316406e-07,0.0009765625,-3.45749,200.0,inf
inf,,1.19209e-07,1018.7007446289062,-373.991615477,11000,2200000,-373.9916687011719,3253.931744337082,100,-508.635215617,1.0,2.92062759399e-06,0.0009765625,-3.45749,200.0,inf
inf,,1.19209e-07,1301.48681640625,-372.684091195,11100,2220000,-372.6841125488281,3287.637131690979,100,-506.5465115,1.0,1.19209289551e-06,0.0009765625,-3.45749,200.0,inf
0.00246156,,0.010175,3082.572998046875,-431.254057994,11200,2240000,-348.9181213378906,3321.0391833782196,100,-588.940270319,24.3192,1.43051147461e-06,1.0,-3.55522,200.0,0.00246156
0.0015041,,0.0101743,4592.2421875,-360.835958047,11300,2260000,-250.3203582763672,3354.7592029571533,100,-477.767025816,24.0257,-1.07288360596e-06,1.0,-3.65245,200.0,0.0015041
inf,,,951.6495971679688,-380.934138604,11400,2280000,-380.9341735839844,3389.5600872039795,100,-511.563620105,1.0,1.43051147461e-06,0.0009765625,-3.65235,200.0,inf
inf,,,1086.8984375,-361.125693339,11500,2300000,-361.1257019042969,3424.4042403697968,100,-484.320206503,1.0,5.36441802979e-06,0.0009765625,-3.65235,200.0,inf
2.48202e-05,,0.000149965,1206.14208984375,-380.008312049,11600,2320000,-380.4494934082031,3458.716206073761,100,-517.800703233,1.05984,3.03983688354e-06,0.125,-3.66471,200.0,2.48202e-05
0.00778627,,0.010175,2530.530517578125,-469.279370246,11700,2340000,-197.75538635253906,3493.1264128684998,100,-640.655486168,24.398,-3.57627868652e-07,1.0,-3.76235,200.0,0.00778627
inf,,5.96046e-08,767.78466796875,-302.797445613,11800,2360000,-302.7974548339844,3528.0619118213654,100,-393.016981327,1.0,3.6358833313e-06,0.0009765625,-3.76214,200.0,inf
inf,,5.96046e-08,1129.0545654296875,-446.194810556,11900,2380000,-446.1948547363281,3563.536934375763,100,-605.190060797,1.0,3.57627868652e-07,0.0009765625,-3.76214,200.0,inf
1.38344e-05,,3.73721e-05,1016.4828491210938,-347.492429802,12000,2400000,-348.7266845703125,3599.0109050273895,100,-455.368076682,1.01481,-2.26497650146e-06,0.0625,-3.76853,200.0,1.38344e-05
inf,,,1114.832275390625,-371.263240024,12100,2420000,-371.2632751464844,3634.6448736190796,100,-498.207351157,1.00001,-2.74181365967e-06,0.0009765625,-3.76823,200.0,inf
9.93752e-07,,1.78814e-07,1284.019775390625,-403.694916956,12200,2440000,-405.864990234375,3670.996494293213,100,-542.992539118,1.00007,3.81469726562e-06,0.00390625,-3.76888,200.0,9.93752e-07
inf,,1.19209e-07,811.48779296875,-348.719645844,12300,2460000,-348.7196960449219,3707.465968132019,100,-465.535833831,1.0,3.45706939697e-06,0.0009765625,-3.76858,200.0,inf
0.00318535,,0.0101749,1604.4588623046875,-346.55015929,12400,2480000,-188.6056671142578,3744.0498373508453,100,-470.08789019,24.3952,4.41074371338e-06,1.0,-3.86631,200.0,0.00318535
inf,,5.96046e-08,1553.751953125,-480.281198317,12500,2500000,-480.28125,3780.65252494812,100,-663.16277346,0.999988,7.68899917603e-06,0.0009765625,-3.86621,200.0,inf
3.08959e+20,,9.00107e-06,,-313.338354664,12600,2520000,-77.54889678955078,3819.8417320251465,100,-408.465479616,1.00319,1.13248825073e-06,0.03125,-3.86384,200.0,3.08959e+20
inf,,,1139.2012939453125,-398.464323844,12700,2540000,-398.4643859863281,3857.684049844742,100,-539.715408556,1.0,7.62939453125e-06,0.0009765625,-3.86361,200.0,inf
0.000885338,,0.0101814,1773.7109375,-396.15754218,12800,2560000,-301.491455078125,3894.8237323760986,100,-532.327994257,30.9182,-9.53674316406e-07,1.0,-3.95809,200.0,0.000885338
inf,,,747.049072265625,-350.118129084,12900,2580000,-350.1181335449219,3932.9672327041626,100,-464.7443521,1.0,-1.19209289551e-06,0.0009765625,-3.958,200.0,inf
inf,,,1105.2882080078125,-389.071342077,13000,2600000,-389.0714111328125,4028.3786828517914,100,-523.630749631,1.0,3.09944152832e-06,0.0009765625,-3.958,200.0,inf
inf,,,843.7796630859375,-365.050043071,13100,2620000,-365.0500793457031,4125.038337230682,100,-490.514931381,1.0,3.99351119995e-06,0.0009765625,-3.958,200.0,inf
0.00614075,,0.0101714,1372.887939453125,-312.774340429,13200,2640000,-149.9255828857422,4224.848675727844,100,-425.433944418,23.2496,-1.66893005371e-06,1.0,-4.05439,200.0,0.00614075
inf,,1.19209e-07,1476.2021484375,-418.241266266,13300,2660000,-418.2413024902344,4322.086588144302,100,-590.10860494,1.0,3.33786010742e-06,0.0009765625,-4.05429,200.0,inf
8.81506e+24,,1.19209e-07,,-414.218049384,13400,2680000,-43.7122802734375,4421.297481775284,100,-565.83356528,1.00002,2.92062759399e-06,0.001953125,-4.05429,200.0,8.81506e+24
inf,,,807.8427734375,-333.955045738,13500,2700000,-333.955078125,4522.676791906357,100,-447.713171215,1.0,1.84774398804e-06,0.0009765625,-4.05403,200.0,inf
0.0106875,,0.0101751,751.189208984375,-472.29874036,13600,2720000,-66.52011108398438,4619.899524927139,100,-650.318027778,24.3978,4.17232513428e-06,1.0,-4.15175,200.0,0.0106875
6.23421e-05,,0.0101747,9675.177734375,-383.798364992,13700,2740000,-456.53143310546875,4719.7192306518555,100,-503.882725787,24.397,7.5101852417e-06,1.0,-4.24938,200.0,6.23421e-05
0.00038135,,0.0101751,3041.0712890625,-374.172380199,13800,2760000,-327.1910095214844,4823.536180257797,100,-492.795196855,24.3972,7.15255737305e-07,1.0,-4.34696,200.0,0.00038135
0.00800432,,0.010175,460.44342041015625,-322.936854049,13900,2780000,-128.11302185058594,4929.17383146286,100,-427.967244489,24.3863,-3.57627868652e-07,1.0,-4.44443,200.0,0.00800432
inf,,,1339.380859375,-393.352020756,14000,2800000,-393.3520202636719,5036.582553386688,100,-537.336997629,1.00001,1.43051147461e-06,0.0009765625,-4.44434,200.0,inf
inf,,,1139.019775390625,-385.247281853,14100,2820000,-385.2473449707031,5144.549480438232,100,-521.52130544,1.00001,3.93390655518e-06,0.0009765625,-4.44434,200.0,inf
inf,,,852.5174560546875,-418.184024444,14200,2840000,-418.18402099609375,5252.424589633942,100,-565.202231301,1.00001,2.32458114624e-06,0.0009765625,-4.44434,200.0,inf
inf,,,865.4178466796875,-341.06812387,14300,2860000,-341.0680847167969,5360.967849254608,100,-452.981977477,1.00001,3.3974647522e-06,0.0009765625,-4.44434,200.0,inf
0.00133519,,0.0101745,9441.3017578125,-356.179106461,14400,2880000,-345.0395812988281,5467.98660326004,100,-482.531130053,24.3973,7.80820846558e-06,1.0,-4.54206,200.0,0.00133519
