VarDiscRet,ESSRenyi,AvgDiscRet,Bound,J,VarVanillaIw,MinNormIw,ESSClassic,AvgVanillaIw,eRenyi2,AvgRet,MinVanillaIw,MaxVanillaIw,VarNormIw,VarRet,MaxNormIw,VarJ,AvgNormIw,AvgEpLen,BatchSize
5688470.842681565,20.123963072085587,-2654.305220661724,-495.4845,-48.33522,4.734834,2.75671e-25,26.563384133273036,1.3021331,4.9692,-2654.305220661724,3.589603e-23,7.1015644,0.00027925058,5688470.842681565,0.054537933,129.84863,0.01,200.0,100
4233.138143657405,71.23571418987646,-15.470684212759215,-13.832966,-7.349699,0.4043946,4.4281147e-05,71.84645781214388,1.0107796,1.4037902,-15.470684212759215,0.004475848,1.8312826,3.958152e-05,4233.138143657405,0.018117527,7.835069,0.01,200.0,100
61.93242411698957,4.7039258178495595,-8.949519139234573,-4.5787935,-1.5271043,19.643673,,3.3169609081494142,0.8168155,21.258839,-8.949519139234573,,29.974285,0.0029442506,61.93242411698957,0.36696517,6.413277,0.010000002,200.0,100
57.205846344031855,4.131530516893642,-9.21039986014551,-5.7712493,-2.6417398,30.51824,,5.187808748824604,1.2857519,24.204105,-9.21039986014551,,33.614964,0.001846057,57.205846344031855,0.26144207,8.712176,0.010000002,200.0,100
61.522457446993585,5.934380077955747,-7.99817798496082,-7.4267435,-4.7187934,26.473324,1.736449e-26,7.156589693741219,1.4213444,16.85096,-7.99817798496082,2.4680922e-24,28.80827,0.0013104179,61.522457446993585,0.20268324,26.668333,0.010000002,200.0,100
56.12229249045459,6.036982922535434,-8.048101597460338,-3.9708533,-1.4065509,13.262602,,5.315187400448235,0.85852134,16.564566,-8.048101597460338,,22.857082,0.0017993953,56.12229249045459,0.2662378,5.060178,0.01,200.0,100
49.21544478121098,1.8861157192834366,-8.729637183095063,-4.617191,-0.32105458,0.80657357,,1.4099545394101842,0.10686255,53.019016,-8.729637183095063,,8.841325,0.0070630605,49.21544478121098,0.8273548,2.6589494,0.01,200.0,100
54.756112220254124,7.910686710247607,-7.6069495389190305,-4.7800846,-2.5673938,16.241848,6.426885e-14,8.66014465514183,1.234718,12.641128,-7.6069495389190305,7.93539e-12,25.44101,0.0010653688,54.756112220254124,0.20604713,7.4418507,0.01,200.0,100
60.23683752681295,72.6431504543808,-8.371323585896896,-8.921472,-8.155619,0.23528075,0.006720535,78.93934908809862,0.9343758,1.3765923,-8.371323585896896,0.62795055,4.5262485,2.6949037e-05,60.23683752681295,0.04844141,7.968266,0.01,200.0,100
56.54846262524079,35.782801680731346,-8.350830453864443,-7.817594,-6.760327,1.7705462,1.300575e-34,39.79311861500348,1.0763466,2.7946386,-8.350830453864443,1.3998695e-32,3.8621533,0.00015282803,56.54846262524079,0.03588206,11.223512,0.01,200.0,100
53.69596778385405,20.999249508976604,-8.320486722335461,-8.641749,-7.2968793,5.4258227,1.8591912e-06,19.520237965241567,1.1414309,4.762075,-8.320486722335461,0.00021221381,14.994415,0.00041645332,53.69596778385405,0.13136508,14.79232,0.01,200.0,100
51.47157302413611,12.557339229805287,-8.997606082044692,-8.198157,-6.4954247,12.786344,4.5683887e-06,6.545987324879568,0.9416281,7.9634705,-8.997606082044692,0.00043017234,32.843082,0.0014420743,51.47157302413611,0.34879038,11.017917,0.01,200.0,100
52.771998022323054,86.11073357988974,-7.432185268520019,-7.896661,-7.238269,0.31186917,0.0011241903,80.07822843336399,1.1140305,1.1612954,-7.432185268520019,0.12523822,1.4262806,2.5129184e-05,52.771998022323054,0.012802887,7.734295,0.009999999,200.0,100
51.05381918802835,90.03043190117548,-8.58454044074758,-8.7894745,-8.156143,0.1392467,0.00027437988,91.44544041441974,1.213926,1.1107355,-8.58454044074758,0.033307686,1.3306904,9.449319e-06,51.05381918802835,0.010961874,7.186229,0.01,200.0,100
