AvgNormIw,AvgVanillaIw,IterType,Bound,VanillaAvgRet,MinNormIw,EpsThisIter,AvgDiscRet,VarVanillaIw,BatchSize,eRenyi2,VarRet,VarDiscRet,MinVanillaIw,Delta,VarJ,SamplesThisIter,ESSRenyi,J,ESSClassic,MaxNormIw,MaxVanillaIw,AvgEpLen,VarNormIw,AvgRet
0.000118779,1.0,1,41.5296,49.3576984973,0.000118779,8419,49.3576984973,,100,1.0,3618.68245649,3618.68245649,1.0,0.6,60.1519,50000,100.0,49.3577,8418.99947796,0.000118779,1.0,5.93894761848,4.76513e-22,49.3576984973
0.000118835,1.0,1,42.8911,49.3858999866,0.000118835,8415,49.3858999866,,100,1.0,3608.11153143,3608.11153143,1.0,0.6,60.064,50000,100.0,49.3859,8415.00040799,0.000118835,1.0,5.94177064765,4.76513e-22,49.3858999866
0.000118399,1.0,1,37.801,49.1680134678,0.000118399,8446,49.1680134678,,100,1.0,3844.88997187,3844.88997187,1.0,0.6,62.0035,50000,100.0,49.168,8445.99988044,0.000118399,1.0,5.91996211224,8.47133e-22,49.1680134678
0.000119005,1.0,1,37.0927,49.4709881232,0.000119005,8403,49.4709881232,,100,1.0,3910.21577024,3910.21577024,1.0,0.6,62.528,50000,100.0,49.471,8403.00029015,0.000119005,1.0,5.950255861,2.11783e-22,49.4709881232
0.000120875,1.0,1,40.6239,50.4056146709,0.000120875,8273,50.4056146709,,100,1.0,3820.36406112,3820.36406112,1.0,0.6,61.8054,50000,100.0,50.4056,8273.00027932,0.000120875,1.0,6.04375679923,8.47135e-22,50.4056146709
0.000118329,1.0,1,40.7862,49.1326763599,0.000118329,8451,49.1326763599,,100,1.0,3595.60365132,3595.60365132,1.0,0.6,59.9598,50000,100.0,49.1327,8450.99988733,0.000118329,1.0,5.91645959058,,49.1326763599
0.000120656,1.0,1,42.7641,50.2956797951,0.000120656,8288,50.2956797951,,100,1.0,3698.7316971,3698.7316971,1.0,0.6,60.8135,50000,100.0,50.2957,8288.00023042,0.000120656,1.0,6.03281853282,2.11784e-22,50.2956797951
0.000116401,1.0,1,40.2421,48.1692072133,0.000116401,8591,48.1692072133,,100,1.0,3598.6021534,3598.6021534,1.0,0.6,59.9849,50000,100.0,48.1692,8591.00047205,0.000116401,1.0,5.82004423234,,48.1692072133
0.000118765,1.0,1,38.1436,49.3506593168,0.000118765,8420,49.3506593168,,100,1.0,3790.59060338,3790.59060338,1.0,0.6,61.5641,50000,100.0,49.3507,8419.99979695,0.000118765,1.0,5.93824228029,4.76513e-22,49.3506593168
0.000116959,1.0,1,40.8557,48.4483074231,0.000116959,8550,48.4483074231,,100,1.0,3375.88267857,3375.88267857,1.0,0.6,58.0989,50000,100.0,48.4483,8550.00011705,0.000116959,1.0,5.84795321637,2.11783e-22,48.4483074231
0.000118287,1.0,1,41.4769,49.1121612813,0.000118287,8454,49.1121612813,,100,1.0,3624.33385141,3624.33385141,1.0,0.6,60.1989,50000,100.0,49.1122,8454.00058426,0.000118287,1.0,5.91436006624,2.11783e-22,49.1121612813
0.00011744,1.0,1,37.6313,48.688788812,0.00011744,8515,48.688788812,,100,1.0,3788.64615037,3788.64615037,1.0,0.6,61.5484,50000,100.0,48.6888,8515.00024922,0.00011744,1.0,5.87199060482,2.11783e-22,48.688788812
0.000117412,1.0,1,40.8921,48.6745374733,0.000117412,8517,48.6745374733,,100,1.0,3109.79241158,3109.79241158,1.0,0.6,55.7622,50000,100.0,48.6745,8516.99931884,0.000117412,1.0,5.87061171774,4.76512e-22,48.6745374733
0.000118203,1.0,1,32.4714,49.0690432947,0.000118203,8460,49.0690432947,,100,1.0,3986.36527286,3986.36527286,1.0,0.6,63.134,50000,100.0,49.069,8460.0003817,0.000118203,1.0,5.91016548463,2.11783e-22,49.0690432947
0.000120308,1.0,1,41.7058,50.1220398022,0.000120308,8312,50.1220398022,,100,1.0,3596.14935317,3596.14935317,1.0,0.6,59.9643,50000,100.0,50.122,8311.99943754,0.000120308,1.0,6.01539942252,8.47135e-22,50.1220398022
0.000118357,1.0,1,37.9576,49.1471117854,0.000118357,8449,49.1471117854,,100,1.0,3554.47930898,3554.47930898,1.0,0.6,59.6159,50000,100.0,49.1471,8449.00006212,0.000118357,1.0,5.91786010179,2.11783e-22,49.1471117854
0.000118751,1.0,1,39.3804,49.3433094744,0.000118751,8421,49.3433094744,,100,1.0,3694.14128578,3694.14128578,1.0,0.6,60.7758,50000,100.0,49.3433,8421.0000566,0.000118751,1.0,5.93753710961,5.29458e-23,49.3433094744
0.000119261,1.0,1,33.0218,49.5987325693,0.000119261,8385,49.5987325693,,100,1.0,3913.33422356,3913.33422356,1.0,0.6,62.5529,50000,100.0,49.5987,8384.99942914,0.000119261,1.0,5.96302921884,2.11784e-22,49.5987325693
0.000119204,1.0,1,39.4969,49.5686053957,0.000119204,8389,49.5686053957,,100,1.0,3869.28187085,3869.28187085,1.0,0.6,62.1998,50000,100.0,49.5686,8389.00004589,0.000119204,1.0,5.9601859578,5.29459e-23,49.5686053957
0.000116428,1.0,1,40.9597,48.1819890995,0.000116428,8589,48.1819890995,,100,1.0,3199.0060381,3199.0060381,1.0,0.6,56.5565,50000,100.0,48.182,8589.0001776,0.000116428,1.0,5.82139946443,2.11783e-22,48.1819890995
0.00011936,1.0,1,40.9956,49.6466738256,0.00011936,8378,49.6466738256,,100,1.0,3653.49327066,3653.49327066,1.0,0.6,60.4405,50000,100.0,49.6467,8377.99954698,0.00011936,1.0,5.96801145858,8.47134e-22,49.6466738256
0.000119717,1.0,1,41.7004,49.8269905166,0.000119717,8353,49.8269905166,,100,1.0,3898.16632448,3898.16632448,1.0,0.6,62.4316,50000,100.0,49.827,8353.00060959,0.000119717,1.0,5.98587333892,2.11784e-22,49.8269905166
0.000116225,1.0,1,38.9278,48.0803963342,0.000116225,8604,48.0803963342,,100,1.0,3442.98161629,3442.98161629,1.0,0.6,58.6735,50000,100.0,48.0804,8603.99954319,0.000116225,1.0,5.81125058113,4.76511e-22,48.0803963342
0.000117178,1.0,1,39.1919,48.5578632819,0.000117178,8534,48.5578632819,,100,1.0,3446.70578964,3446.70578964,1.0,0.6,58.7052,50000,100.0,48.5579,8533.99953965,0.000117178,1.0,5.85891727209,2.11783e-22,48.5578632819
0.000119374,1.0,1,41.8975,49.6558020332,0.000119374,8377,49.6558020332,,100,1.0,3678.59013063,3678.59013063,1.0,0.6,60.6478,50000,100.0,49.6558,8376.99952469,0.000119374,1.0,5.96872388683,,49.6558020332
0.000116184,1.0,1,40.6702,48.0610838353,0.000116184,8607,48.0610838353,,100,1.0,3259.16629203,3259.16629203,1.0,0.6,57.0858,50000,100.0,48.0611,8607.00011075,0.000116184,1.0,5.80922504938,4.76511e-22,48.0610838353
0.000116496,1.0,1,40.462,48.2155654498,0.000116496,8584,48.2155654498,,100,1.0,3403.92622157,3403.92622157,1.0,0.6,58.3398,50000,100.0,48.2156,8583.99983687,0.000116496,1.0,5.82479030755,2.11783e-22,48.2155654498
0.000120279,1.0,1,42.6776,50.1075375163,0.000120279,8314,50.1075375163,,100,1.0,3779.47769778,3779.47769778,1.0,0.6,61.4737,50000,100.0,50.1075,8314.00023989,0.000120279,1.0,6.0139523695,5.29459e-23,50.1075375163
0.000115969,1.0,1,41.1855,47.9534522296,0.000115969,8623,47.9534522296,,100,1.0,3339.36939887,3339.36939887,1.0,0.6,57.7839,50000,100.0,47.9534,8623.0004496,0.000115969,1.0,5.79844601647,4.76511e-22,47.9534522296
0.000119318,1.0,1,18.1495,49.6269614237,0.000119318,8381,49.6269614237,,100,1.0,4999.36561418,4999.36561418,1.0,0.6,70.702,50000,100.0,49.627,8381.00065265,0.000119318,1.0,5.96587519389,8.47134e-22,49.6269614237
0.000117151,1.0,1,40.328,48.5440217147,0.000117151,8536,48.5440217147,,100,1.0,3399.65680151,3399.65680151,1.0,0.6,58.3032,50000,100.0,48.544,8536.00060747,0.000117151,1.0,5.85754451734,8.47132e-22,48.5440217147
0.000120221,1.0,1,40.5007,50.077734384,0.000120221,8318,50.077734384,,100,1.0,3982.05921939,3982.05921939,1.0,0.6,63.0998,50000,100.0,50.0777,8317.99973178,0.000120221,1.0,6.01106035105,2.11784e-22,50.077734384
0.000120729,1.0,1,41.9024,50.3323797015,0.000120729,8283,50.3323797015,,100,1.0,3895.83195209,3895.83195209,1.0,0.6,62.4128,50000,100.0,50.3324,8283.00036758,0.000120729,1.0,6.03646021973,,50.3323797015
0.000117592,1.0,1,39.9109,48.7633941317,0.000117592,8504,48.7633941317,,100,1.0,3445.33316695,3445.33316695,1.0,0.6,58.6935,50000,100.0,48.7634,8504.00046087,0.000117592,1.0,5.87958607714,2.11783e-22,48.7633941317
0.000120106,1.0,1,41.7014,50.0209119213,0.000120106,8326,50.0209119213,,100,1.0,3677.18033587,3677.18033587,1.0,0.6,60.6361,50000,100.0,50.0209,8326.00000576,0.000120106,1.0,6.00528465049,,50.0209119213
0.000119175,1.0,1,39.5755,49.5562252747,0.000119175,8391,49.5562252747,,100,1.0,3778.94500397,3778.94500397,1.0,0.6,61.4695,50000,100.0,49.5562,8390.99999667,0.000119175,1.0,5.95876534382,,49.5562252747
0.000117994,1.0,1,37.7054,48.9652850696,0.000117994,8475,48.9652850696,,100,1.0,3575.01802367,3575.01802367,1.0,0.6,59.7879,50000,100.0,48.9653,8475.0003959,0.000117994,1.0,5.89970501475,2.11783e-22,48.9652850696
0.000118991,1.0,1,41.8071,49.4641253674,0.000118991,8404,49.4641253674,,100,1.0,3665.80993857,3665.80993857,1.0,0.6,60.5423,50000,100.0,49.4641,8404.00016072,0.000118991,1.0,5.94954783436,4.76513e-22,49.4641253674
0.000117827,1.0,1,41.1719,48.8811217755,0.000117827,8487,48.8811217755,,100,1.0,3493.62586376,3493.62586376,1.0,0.6,59.1034,50000,100.0,48.8811,8486.99983787,0.000117827,1.0,5.89136326146,8.47133e-22,48.8811217755
0.000118329,1.0,1,38.3866,49.1316255559,0.000118329,8451,49.1316255559,,100,1.0,3832.58761665,3832.58761665,1.0,0.6,61.9042,50000,100.0,49.1316,8450.99988733,0.000118329,1.0,5.91645959058,,49.1316255559
0.000116904,1.0,1,39.4186,48.4208218205,0.000116904,8554,48.4208218205,,100,1.0,3458.68388734,3458.68388734,1.0,0.6,58.8071,50000,100.0,48.4208,8553.99968426,0.000116904,1.0,5.84521861118,,48.4208218205
0.000118455,1.0,1,42.1765,49.1960225611,0.000118455,8442,49.1960225611,,100,1.0,3488.72781668,3488.72781668,1.0,0.6,59.0619,50000,100.0,49.196,8442.00021164,0.000118455,1.0,5.9227671168,2.11783e-22,49.1960225611
0.000119717,1.0,1,42.4139,49.8265642909,0.000119717,8353,49.8265642909,,100,1.0,3677.63934501,3677.63934501,1.0,0.6,60.6399,50000,100.0,49.8266,8353.00060959,0.000119717,1.0,5.98587333892,2.11784e-22,49.8265642909
0.000119875,1.0,1,28.4572,49.9059193172,0.000119875,8342,49.9059193172,,100,1.0,4885.81177841,4885.81177841,1.0,0.6,69.8944,50000,100.0,49.9059,8342.00016806,0.000119875,1.0,5.99376648286,4.76513e-22,49.9059193172
0.000118259,1.0,1,40.7553,49.0984543809,0.000118259,8456,49.0984543809,,100,1.0,3465.30156013,3465.30156013,1.0,0.6,58.8634,50000,100.0,49.0985,8455.99981782,0.000118259,1.0,5.91296121097,,49.0984543809
0.000121227,1.0,1,41.8632,50.5810647215,0.000121227,8249,50.5810647215,,100,1.0,4104.86133782,4104.86133782,1.0,0.6,64.0653,50000,100.0,50.5811,8249.0000927,0.000121227,1.0,6.06134076858,4.76514e-22,50.5810647215
0.000117855,1.0,1,37.7316,48.8962688913,0.000117855,8485,48.8962688913,,100,1.0,3646.81743949,3646.81743949,1.0,0.6,60.3853,50000,100.0,48.8963,8485.00005197,0.000117855,1.0,5.89275191514,,48.8962688913
0.000116442,1.0,1,25.9924,48.1899683604,0.000116442,8588,48.1899683604,,100,1.0,4095.12937853,4095.12937853,1.0,0.6,63.9895,50000,100.0,48.1899,8587.99994309,0.000116442,1.0,5.82207731719,4.76512e-22,48.1899683604
0.000117069,1.0,1,38.5221,48.5032934277,0.000117069,8542,48.5032934277,,100,1.0,3513.24053787,3513.24053787,1.0,0.6,59.2691,50000,100.0,48.5033,8541.99958592,0.000117069,1.0,5.85343011004,2.11783e-22,48.5032934277
0.000118807,1.0,1,34.4258,49.3720444188,0.000118807,8417,49.3720444188,,100,1.0,4061.55974697,4061.55974697,1.0,0.6,63.7266,50000,100.0,49.3721,8417.00006184,0.000118807,1.0,5.94035879767,2.11783e-22,49.3720444188
0.000116686,1.0,1,40.552,48.3119107488,0.000116686,8570,48.3119107488,,100,1.0,3426.34200902,3426.34200902,1.0,0.6,58.5315,50000,100.0,48.3119,8569.99989712,0.000116686,1.0,5.83430571762,,48.3119107488
0.000118147,1.0,1,40.3489,49.0419568593,0.000118147,8464,49.0419568593,,100,1.0,3814.92247941,3814.92247941,1.0,0.6,61.7614,50000,100.0,49.042,8464.0,0.000118147,1.0,5.90737240076,2.11783e-22,49.0419568593
0.000117952,1.0,1,38.6597,48.9434779734,0.000117952,8478,48.9434779734,,100,1.0,3628.5993791,3628.5993791,1.0,0.6,60.2343,50000,100.0,48.9435,8477.9996474,0.000117952,1.0,5.89761736259,,48.9434779734
0.000116063,1.0,1,40.7896,48.0005335099,0.000116063,8616,48.0005335099,,100,1.0,3347.86740884,3347.86740884,1.0,0.6,57.8574,50000,100.0,48.0005,8616.00009347,0.000116063,1.0,5.80315691736,2.11783e-22,48.0005335099
0.000119674,1.0,1,39.7151,49.8044481169,0.000119674,8356,49.8044481169,,100,1.0,3599.92403263,3599.92403263,1.0,0.6,59.9958,50000,100.0,49.8045,8356.00061347,0.000119674,1.0,5.98372426999,,49.8044481169
0.000120453,1.0,1,39.8014,50.1944754953,0.000120453,8302,50.1944754953,,100,1.0,3830.13872833,3830.13872833,1.0,0.6,61.8844,50000,100.0,50.1945,8302.0001617,0.000120453,1.0,6.02264514575,8.47135e-22,50.1944754953
0.000119175,1.0,1,41.0027,49.5558106618,0.000119175,8391,49.5558106618,,100,1.0,3543.51252777,3543.51252777,1.0,0.6,59.5239,50000,100.0,49.5558,8390.99999667,0.000119175,1.0,5.95876534382,,49.5558106618
0.000118991,1.0,1,40.7387,49.4636806024,0.000118991,8404,49.4636806024,,100,1.0,3550.40348449,3550.40348449,1.0,0.6,59.5817,50000,100.0,49.4637,8404.00016072,0.000118991,1.0,5.94954783436,4.76513e-22,49.4636806024
0.000121036,1.0,1,12.1359,50.4859139969,0.000121036,8262,50.4859139969,,100,1.0,5903.90176749,5903.90176749,1.0,0.6,76.8322,50000,100.0,50.4859,8261.99972473,0.000121036,1.0,6.05180343742,,50.4859139969
0.00011805,1.0,1,34.8913,48.9935030317,0.00011805,8471,48.9935030317,,100,1.0,3707.00138229,3707.00138229,1.0,0.6,60.8816,50000,100.0,48.9935,8471.00056769,0.00011805,1.0,5.90249085114,2.11783e-22,48.9935030317
0.000119861,1.0,1,44.0895,49.8983737374,0.000119861,8343,49.8983737374,,100,1.0,3512.2366895,3512.2366895,1.0,0.6,59.2606,50000,100.0,49.8984,8342.99949404,0.000119861,1.0,5.99304806425,2.11784e-22,49.8983737374
0.000118793,1.0,1,37.8899,49.3646450012,0.000118793,8418,49.3646450012,,100,1.0,3550.75859539,3550.75859539,1.0,0.6,59.5847,50000,100.0,49.3646,8418.00049961,0.000118793,1.0,5.93965312426,2.11783e-22,49.3646450012
0.000118399,1.0,1,42.0631,49.1682641084,0.000118399,8446,49.1682641084,,100,1.0,3499.69870574,3499.69870574,1.0,0.6,59.1547,50000,100.0,49.1683,8445.99988044,0.000118399,1.0,5.91996211224,8.47133e-22,49.1682641084
0.00012025,1.0,1,42.3959,50.0929654304,0.00012025,8316,50.0929654304,,100,1.0,3482.6427704,3482.6427704,1.0,0.6,59.0104,50000,100.0,50.093,8315.99941038,0.00012025,1.0,6.01250601251,2.11784e-22,50.0929654304
0.00011812,1.0,1,40.8662,49.0282772332,0.00011812,8466,49.0282772332,,100,1.0,3464.65602927,3464.65602927,1.0,0.6,58.8578,50000,100.0,49.0283,8465.99945456,0.00011812,1.0,5.90597684857,5.29458e-23,49.0282772332
0.000120163,1.0,1,41.1033,50.0498854477,0.000120163,8322,50.0498854477,,100,1.0,3780.42171877,3780.42171877,1.0,0.6,61.4814,50000,100.0,50.0499,8321.9996534,0.000120163,1.0,6.00817111271,,50.0498854477
0.00011798,1.0,1,37.6981,48.9586231328,0.00011798,8476,48.9586231328,,100,1.0,3557.28268067,3557.28268067,1.0,0.6,59.6395,50000,100.0,48.9586,8476.00020542,0.00011798,1.0,5.89900896649,,48.9586231328
0.000118078,1.0,1,29.2267,49.0062795149,0.000118078,8469,49.0062795149,,100,1.0,4368.28244299,4368.28244299,1.0,0.6,66.0891,50000,100.0,49.0063,8469.00029948,0.000118078,1.0,5.90388475617,2.11783e-22,49.0062795149
0.00011812,1.0,1,39.5353,49.0272087062,0.00011812,8466,49.0272087062,,100,1.0,3457.5212484,3457.5212484,1.0,0.6,58.7972,50000,100.0,49.0272,8465.99945456,0.00011812,1.0,5.90597684857,5.29458e-23,49.0272087062
0.000117536,1.0,1,35.1941,48.7371368606,0.000117536,8508,48.7371368606,,100,1.0,3859.4215215,3859.4215215,1.0,0.6,62.1206,50000,100.0,48.7371,8507.99954319,0.000117536,1.0,5.87682181476,2.11783e-22,48.7371368606
0.000117841,1.0,1,41.0911,48.8889041592,0.000117841,8486,48.8889041592,,100,1.0,3589.26024734,3589.26024734,1.0,0.6,59.9069,50000,100.0,48.8889,8486.0006772,0.000117841,1.0,5.89205750648,2.11783e-22,48.8889041592
0.000117398,1.0,1,41.8602,48.6678160538,0.000117398,8518,48.6678160538,,100,1.0,3213.05052584,3213.05052584,1.0,0.6,56.6805,50000,100.0,48.6678,8517.99946964,0.000117398,1.0,5.86992251702,,48.6678160538
0.000121153,1.0,1,25.6619,50.5430276165,0.000121153,8254,50.5430276165,,100,1.0,4708.48178654,4708.48178654,1.0,0.6,68.6142,50000,100.0,50.543,8254.00052273,0.000121153,1.0,6.05766900897,2.11784e-22,50.5430276165
0.00011976,1.0,1,28.4104,49.8483945432,0.00011976,8350,49.8483945432,,100,1.0,4651.4593952,4651.4593952,1.0,0.6,68.1975,50000,100.0,49.8484,8350.00006709,0.00011976,1.0,5.9880239521,2.11784e-22,49.8483945432
0.000117633,1.0,1,41.5245,48.7839695908,0.000117633,8501,48.7839695908,,100,1.0,3434.60366762,3434.60366762,1.0,0.6,58.602,50000,100.0,48.784,8501.00017991,0.000117633,1.0,5.88166098106,2.11783e-22,48.7839695908
0.000115915,1.0,1,40.4556,47.9264773275,0.000115915,8627,47.9264773275,,100,1.0,3374.1361507,3374.1361507,1.0,0.6,58.084,50000,100.0,47.9265,8626.99998445,0.000115915,1.0,5.79575750551,8.47131e-22,47.9264773275
0.000118807,1.0,1,42.3448,49.3720615787,0.000118807,8417,49.3720615787,,100,1.0,3568.63324254,3568.63324254,1.0,0.6,59.7345,50000,100.0,49.3721,8417.00006184,0.000118807,1.0,5.94035879767,2.11783e-22,49.3720615787
0.000118694,1.0,1,38.5549,49.3157704578,0.000118694,8425,49.3157704578,,100,1.0,3701.51093641,3701.51093641,1.0,0.6,60.8365,50000,100.0,49.3158,8425.0005017,0.000118694,1.0,5.93471810089,2.11783e-22,49.3157704578
0.000120135,1.0,1,38.9407,50.034398641,0.000120135,8324,50.034398641,,100,1.0,4091.8354125,4091.8354125,1.0,0.6,63.9636,50000,100.0,50.0344,8324.00064577,0.000120135,1.0,6.00672753484,,50.034398641
0.000119048,1.0,1,42.7237,49.4920192706,0.000119048,8400,49.4920192706,,100,1.0,3596.30766377,3596.30766377,1.0,0.6,59.9657,50000,100.0,49.492,8400.00032135,0.000119048,1.0,5.95238095238,4.76513e-22,49.4920192706
0.000117523,1.0,1,41.0323,48.7300353267,0.000117523,8509,48.7300353267,,100,1.0,3376.33929359,3376.33929359,1.0,0.6,58.1029,50000,100.0,48.73,8509.0002224,0.000117523,1.0,5.87613115525,2.11783e-22,48.7300353267
0.000120221,1.0,1,39.339,50.0787030242,0.000120221,8318,50.0787030242,,100,1.0,3807.77589027,3807.77589027,1.0,0.6,61.7035,50000,100.0,50.0787,8317.99973178,0.000120221,1.0,6.01106035105,2.11784e-22,50.0787030242
0.000120207,1.0,1,42.6438,50.0715118093,0.000120207,8319,50.0715118093,,100,1.0,3606.82654158,3606.82654158,1.0,0.6,60.0533,50000,100.0,50.0715,8319.0004982,0.000120207,1.0,6.01033778098,2.11784e-22,50.0715118093
0.00012038,1.0,1,42.9041,50.1585700802,0.00012038,8307,50.1585700802,,100,1.0,3910.26096833,3910.26096833,1.0,0.6,62.5283,50000,100.0,50.1586,8306.99985674,0.00012038,1.0,6.01902010353,2.11784e-22,50.1585700802
0.000121021,1.0,1,43.3852,50.4787995082,0.000121021,8263,50.4787995082,,100,1.0,3884.91551549,3884.91551549,1.0,0.6,62.3253,50000,100.0,50.4788,8262.99969922,0.000121021,1.0,6.05107103957,,50.4787995082
0.00011936,1.0,1,42.2459,49.6483194655,0.00011936,8378,49.6483194655,,100,1.0,3682.7828828,3682.7828828,1.0,0.6,60.6823,50000,100.0,49.6483,8377.99954698,0.00011936,1.0,5.96801145858,8.47134e-22,49.6483194655
0.000116279,1.0,1,37.8097,48.107462294,0.000116279,8600,48.107462294,,100,1.0,3563.72923012,3563.72923012,1.0,0.6,59.6935,50000,100.0,48.1075,8600.00033171,0.000116279,1.0,5.81395348837,2.11783e-22,48.107462294
0.000119175,1.0,1,42.5167,49.555882158,0.000119175,8391,49.555882158,,100,1.0,3721.28992833,3721.28992833,1.0,0.6,60.9988,50000,100.0,49.5559,8390.99999667,0.000119175,1.0,5.95876534382,,49.555882158
0.000117661,1.0,1,41.8045,48.7989143726,0.000117661,8499,48.7989143726,,100,1.0,3543.69542553,3543.69542553,1.0,0.6,59.5254,50000,100.0,48.7989,8499.00063644,0.000117661,1.0,5.88304506413,4.76512e-22,48.7989143726
0.000116387,1.0,1,41.2058,48.1623296313,0.000116387,8592,48.1623296313,,100,1.0,3376.07396822,3376.07396822,1.0,0.6,58.1006,50000,100.0,48.1623,8592.00053199,0.000116387,1.0,5.81936685289,2.11783e-22,48.1623296313
