VarVanillaIw,AvgVanillaIw,eRenyi2,VanillaAvgRet,AvgNormIw,BatchSize,VarJ,EpsThisIter,VarDiscRet,MaxNormIw,MaxVanillaIw,ESSClassic,VarNormIw,MinNormIw,MinVanillaIw,AvgEpLen,AvgRet,Bound,VarRet,AvgDiscRet,J,IterType,ESSRenyi
,1.0,1.0,93.39090522903294,0.0049999994,500,3.185506,100,9.622459513845332,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.39090522903294,87.37524,9.622459513845332,93.39090522903294,93.331276,2,500.0
,1.0,1.0,93.36149860045191,0.0033333336,500,3.1476598,100,9.523002240878556,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.36149860045191,88.42613,9.523002240878556,93.36149860045191,93.341354,2,500.0
,1.0,1.0,93.51462198809563,0.0024999997,500,3.0935583,100,8.620821903910581,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.51462198809563,89.12797,8.620821903910581,93.51462198809563,93.384674,2,500.0
0.17161007,1.0010796,1.1441337,93.86258860885779,0.002,500,3.3011703,100,8.261881731779404,0.0064751646,3.2410774,427.02279916143425,6.849605e-07,0.00049984717,0.2501934,500.0,93.86258860885779,89.89424,8.261881731779404,93.86258860885779,93.966705,1,437.01186816951457
,1.0,1.0,93.39933512060014,0.009999998,500,2.8279638,100,8.078160882857413,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.39933512060014,84.900215,8.078160882857413,93.39933512060014,93.39933,2,500.0
,1.0,1.0,93.7154409449804,0.0049999994,500,2.8125665,100,7.852242974558036,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.7154409449804,87.53629,7.852242974558036,93.7154409449804,93.55739,2,500.0
,1.0,1.0,93.76231459103884,0.0033333336,500,2.6782532,100,5.727333543121126,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.76231459103884,88.7095,5.727333543121126,93.76231459103884,93.6257,2,500.0
,1.0,1.0,93.57844696002158,0.0024999997,500,2.8233178,100,10.468382535110472,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.57844696002158,89.35632,10.468382535110472,93.57844696002158,93.61388,2,500.0
0.15413131,1.0137358,1.1020977,92.9112983146497,0.002,500,3.0482914,100,11.765453262299726,0.0069908462,3.5434353,434.90256911814623,5.9993107e-07,0.0006106092,0.30949816,500.0,92.9112983146497,89.83733,11.765453262299726,92.9112983146497,93.83508,1,453.6802657763611
,1.0,1.0,92.78507979588834,0.009999998,500,3.3231003,100,11.15454063543448,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,92.78507979588834,84.39677,11.15454063543448,92.78507979588834,92.78507,2,500.0
,1.0,1.0,92.89984425889212,0.0049999994,500,3.3770769,100,11.878500808920485,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,92.89984425889212,86.88516,11.878500808920485,92.89984425889212,92.84245,2,500.0
,1.0,1.0,93.19625728820888,0.0033333336,500,3.3185008,100,10.247068605506719,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.19625728820888,88.09629,10.247068605506719,93.19625728820888,92.960396,2,500.0
,1.0,1.0,93.4291567178138,0.0024999997,500,3.3194447,100,10.982528867980452,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.4291567178138,88.86514,10.982528867980452,93.4291567178138,93.07758,2,500.0
0.14951262,1.0026543,1.1291791,93.60896032435019,0.002,500,3.128596,100,10.245980725895185,0.004679204,2.345812,435.37904399104997,5.9488826e-07,0.00023185837,0.1162369,500.0,93.60896032435019,89.65341,10.245980725895185,93.60896032435019,93.6571,1,442.7995444794954
,1.0,1.0,93.0374506798557,0.009999998,500,2.8499386,100,8.204195598654316,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.0374506798557,84.75159,8.204195598654316,93.0374506798557,93.037445,2,500.0
,1.0,1.0,93.26565802695626,0.0049999994,500,3.0255582,100,10.262437383145006,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.26565802695626,87.186905,10.262437383145006,93.26565802695626,93.15155,2,500.0
,1.0,1.0,94.04336306014484,0.0033333336,500,3.1476853,100,10.995499109203584,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.04336306014484,88.55062,10.995499109203584,94.04336306014484,93.44882,2,500.0
,1.0,1.0,93.72122263921199,0.0024999997,500,3.032778,100,7.082378008360251,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.72122263921199,89.274956,7.082378008360251,93.72122263921199,93.51692,2,500.0
0.061951056,0.9999212,1.056683,93.68177755367397,0.002,500,3.145602,100,11.727264432717098,0.0033635944,1.6816647,470.8820299961755,2.4784327e-07,0.000721776,0.36085954,500.0,93.68177755367397,89.89242,11.727264432717098,93.68177755367397,93.792595,1,473.17883069672394
,1.0,1.0,93.68932909863751,0.009999998,500,3.1118221,100,9.78125155247514,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.68932909863751,85.35241,9.78125155247514,93.68932909863751,93.68932,2,500.0
,1.0,1.0,93.38306897217828,0.0049999994,500,3.1369414,100,10.050979647387198,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.38306897217828,87.56553,10.050979647387198,93.38306897217828,93.536194,2,500.0
,1.0,1.0,94.02356480892927,0.0033333336,500,3.122072,100,9.497823079189834,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.02356480892927,88.78551,9.497823079189834,94.02356480892927,93.69866,2,500.0
,1.0,1.0,93.92999805040868,0.0024999997,500,3.0743632,100,8.610810798809139,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.92999805040868,89.501564,8.610810798809139,93.92999805040868,93.756485,2,500.0
8.74387e-10,0.9999984,1.0,93.53132831623971,0.002,500,3.0772603,100,9.596496009243673,0.0020001223,1.0000596,499.9999551145013,3.4965874e-15,0.001999783,0.9998899,500.0,93.53132831623971,89.90577,9.596496009243673,93.53132831623971,93.71149,1,500.0
,1.0,1.0,93.85787772268348,0.009999998,500,2.7339287,100,7.549862747275112,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.85787772268348,85.34739,7.549862747275112,93.85787772268348,93.85787,2,500.0
,1.0,1.0,93.14009409689108,0.0049999994,500,2.9664783,100,9.967692613742432,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.14009409689108,87.48116,9.967692613742432,93.14009409689108,93.498985,2,500.0
,1.0,1.0,94.11416856746295,0.0033333336,500,2.8901346,100,7.279135692360141,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.11416856746295,88.79052,7.279135692360141,94.11416856746295,93.70405,2,500.0
,1.0,1.0,93.72792916397603,0.0024999997,500,2.940488,100,9.623048989493048,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.72792916397603,89.45477,9.623048989493048,93.72792916397603,93.710014,2,500.0
,1.0,1.0,93.55294639595306,0.0020000003,500,2.9196482,100,8.097077540041994,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.55294639595306,89.87261,8.097077540041994,93.55294639595306,93.67861,1,500.0
,1.0,1.0,93.6788055714762,0.009999998,500,2.853771,100,8.226272264079574,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.6788055714762,85.308395,8.226272264079574,93.6788055714762,93.6788,2,500.0
,1.0,1.0,93.52870079192287,0.0049999994,500,3.0831292,100,10.965753026680769,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.52870079192287,87.68498,10.965753026680769,93.52870079192287,93.60375,2,500.0
,1.0,1.0,93.63033567971415,0.0033333336,500,3.1969275,100,11.766861732157984,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.63033567971415,88.73921,11.766861732157984,93.63033567971415,93.61261,2,500.0
,1.0,1.0,94.02065559207865,0.0024999997,500,3.2025673,100,10.343281780091763,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.02065559207865,89.43259,10.343281780091763,94.02065559207865,93.71462,2,500.0
,1.0,1.0,93.61128584707605,0.0020000003,500,3.1535928,100,8.779226416262196,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.61128584707605,89.86399,8.779226416262196,93.61128584707605,93.69396,1,500.0
,1.0,1.0,93.42126488989163,0.009999998,500,3.1299922,100,9.89581156491843,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.42126488989163,84.90171,9.89581156491843,93.42126488989163,93.421265,2,500.0
,1.0,1.0,94.00339474455774,0.0049999994,500,2.9360614,100,7.348103983777159,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.00339474455774,87.68809,7.348103983777159,94.00339474455774,93.712326,2,500.0
,1.0,1.0,93.52693535673511,0.0033333336,500,2.9085236,100,8.196665370276818,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.52693535673511,88.731766,8.196665370276818,93.52693535673511,93.650536,2,500.0
,1.0,1.0,93.79869375954843,0.0024999997,500,2.9356108,100,9.167932537219802,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.79869375954843,89.42778,9.167932537219802,93.79869375954843,93.68756,2,500.0
,1.0,1.0,93.55065198362568,0.0020000003,500,2.8685641,100,6.72429923436842,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.55065198362568,89.850136,6.72429923436842,93.55065198362568,93.660194,1,500.0
,1.0,1.0,94.03306127896064,0.009999998,500,2.8913462,100,8.44432414400604,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.03306127896064,85.58719,8.44432414400604,94.03306127896064,94.03305,2,500.0
,1.0,1.0,93.97152910637357,0.0049999994,500,2.9279306,100,8.87250451353683,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.97152910637357,88.030174,8.87250451353683,93.97152910637357,94.002304,2,500.0
,1.0,1.0,93.69789097090803,0.0033333336,500,2.965785,100,9.273039894259853,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.69789097090803,88.982574,9.273039894259853,93.69789097090803,93.900826,2,500.0
,1.0,1.0,93.54815544095268,0.0024999997,500,2.9737825,100,8.982435053722744,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.54815544095268,89.55333,8.982435053722744,93.54815544095268,93.81266,2,500.0
,1.0,1.0,93.18540201042886,0.0020000003,500,2.938515,100,7.56167326450739,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.18540201042886,89.877556,7.56167326450739,93.18540201042886,93.68722,1,500.0
,1.0,1.0,93.98094558733688,0.009999998,500,2.712656,100,7.432831731654663,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.98094558733688,85.46,7.432831731654663,93.98094558733688,93.98094,2,500.0
,1.0,1.0,93.32703137568808,0.0049999994,500,2.906689,100,9.419571556975527,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.32703137568808,87.62876,9.419571556975527,93.32703137568808,93.65398,2,500.0
,1.0,1.0,93.870291488673,0.0033333336,500,2.8448234,100,7.42443178223127,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.870291488673,88.806526,7.42443178223127,93.870291488673,93.7261,2,500.0
,1.0,1.0,94.03717871326211,0.0024999997,500,2.8966744,100,9.304297057152793,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.03717871326211,89.54339,9.304297057152793,94.03717871326211,93.803856,2,500.0
,1.0,1.0,93.43140342412354,0.0020000003,500,2.8981502,100,8.406566157449953,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.43140342412354,89.918686,8.406566157449953,93.43140342412354,93.72937,1,500.0
,1.0,1.0,93.76936986033708,0.009999998,500,3.3850658,100,11.57441558096884,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.76936986033708,85.33362,11.57441558096884,93.76936986033708,93.76936,2,500.0
,1.0,1.0,93.83423080942924,0.0049999994,500,3.118516,100,8.070211037402034,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.83423080942924,87.83682,8.070211037402034,93.83423080942924,93.801796,2,500.0
,1.0,1.0,94.00443926650507,0.0033333336,500,3.242264,100,12.180983969288004,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.00443926650507,88.95939,12.180983969288004,94.00443926650507,93.869354,2,500.0
,1.0,1.0,93.89272768207444,0.0024999997,500,3.15443,100,8.347952136161881,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.89272768207444,89.62305,8.347952136161881,93.89272768207444,93.8752,2,500.0
,1.0,1.0,93.72635109607734,0.0020000003,500,3.111814,100,8.684326169508434,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.72635109607734,90.0422,8.684326169508434,93.72635109607734,93.845436,1,500.0
,1.0,1.0,93.86101996833855,0.009999998,500,3.1435916,100,9.981989768609575,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.86101996833855,85.43902,9.981989768609575,93.86101996833855,93.861015,2,500.0
,1.0,1.0,93.50562724989821,0.0049999994,500,3.0165217,100,8.336856687436565,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.50562724989821,87.69853,8.336856687436565,93.50562724989821,93.68332,2,500.0
,1.0,1.0,93.65455890272902,0.0033333336,500,3.0023618,100,8.932493213775777,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.65455890272902,88.78271,8.932493213775777,93.65455890272902,93.673744,2,500.0
,1.0,1.0,93.42478358759112,0.0024999997,500,3.0496473,100,10.21452839946955,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.42478358759112,89.37573,10.21452839946955,93.42478358759112,93.611496,2,500.0
,1.0,1.0,93.87429850151935,0.0020000003,500,3.0854862,100,10.448966113618711,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.87429850151935,89.86447,10.448966113618711,93.87429850151935,93.66406,1,500.0
,1.0,1.0,93.63855227695826,0.009999998,500,2.6772225,100,7.239919783257646,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.63855227695826,85.2321,7.239919783257646,93.63855227695826,93.63854,2,500.0
,1.0,1.0,93.25387229326343,0.0049999994,500,2.823125,100,8.786423506055668,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.25387229326343,87.50195,8.786423506055668,93.25387229326343,93.446205,2,500.0
,1.0,1.0,93.51357027943519,0.0033333336,500,2.9311838,100,9.931741652758657,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.51357027943519,88.543625,9.931741652758657,93.51357027943519,93.46867,2,500.0
,1.0,1.0,93.34190866004356,0.0024999997,500,2.927722,100,8.584504517163145,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.34190866004356,89.17176,8.584504517163145,93.34190866004356,93.43698,2,500.0
,1.0,1.0,93.45627433742085,0.0020000003,500,2.929407,100,8.707671267360745,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.45627433742085,89.625916,8.707671267360745,93.45627433742085,93.44084,1,500.0
,1.0,1.0,93.68500182185822,0.009999998,500,3.030185,100,9.274768224721003,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.68500182185822,85.078285,9.274768224721003,93.68500182185822,93.685,2,500.0
,1.0,1.0,94.21717659786258,0.0049999994,500,2.991491,100,8.66102471100469,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.21717659786258,87.86522,8.66102471100469,94.21717659786258,93.95108,2,500.0
,1.0,1.0,93.48280271909404,0.0033333336,500,3.099769,100,10.890376637913176,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.48280271909404,88.825905,10.890376637913176,93.48280271909404,93.79499,2,500.0
,1.0,1.0,93.29170735281623,0.0024999997,500,3.0641844,100,8.62750346447108,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.29170735281623,89.36581,8.62750346447108,93.29170735281623,93.66916,2,500.0
,1.0,1.0,93.63059400544522,0.0020000003,500,3.0310404,100,8.4625583434453,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.63059400544522,89.81242,8.4625583434453,93.63059400544522,93.66146,1,500.0
,1.0,1.0,93.35695765971886,0.009999998,500,3.0463502,100,9.3739895967071,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.35695765971886,84.923904,9.3739895967071,93.35695765971886,93.35696,2,500.0
,1.0,1.0,94.10952206628612,0.0049999994,500,3.088927,100,9.615672526938111,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.10952206628612,87.73706,9.615672526938111,94.10952206628612,93.73324,2,500.0
,1.0,1.0,93.40349971672308,0.0033333336,500,3.0524085,100,8.885013653494484,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.40349971672308,88.72747,8.885013653494484,93.40349971672308,93.62333,2,500.0
,1.0,1.0,93.26196441890863,0.0024999997,500,3.0601294,100,9.503069137081075,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.26196441890863,89.280464,9.503069137081075,93.26196441890863,93.53299,2,500.0
1.1397023e-10,0.99999994,1.0,93.87783357855602,0.002,500,3.0862088,100,10.172603023270044,0.0020000564,1.0000281,499.99994560744494,4.5564205e-16,0.001999894,0.9999469,500.0,93.87783357855602,89.79839,10.172603023270044,93.87783357855602,93.60197,1,500.0
,1.0,1.0,94.21447665189662,0.009999998,500,2.8218055,100,8.043015120140074,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.21447665189662,85.77942,8.043015120140074,94.21447665189662,94.21447,2,500.0
,1.0,1.0,93.43231676355911,0.0049999994,500,2.9315016,100,9.009023972565577,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.43231676355911,87.78224,9.009023972565577,93.43231676355911,93.823395,2,500.0
,1.0,1.0,94.20811959889232,0.0033333336,500,2.8596482,100,7.319885084827902,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.20811959889232,89.019066,7.319885084827902,94.20811959889232,93.951645,2,500.0
,1.0,1.0,93.20096066910621,0.0024999997,500,2.919455,100,9.2297628508543,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.20096066910621,89.492226,9.2297628508543,93.20096066910621,93.76397,2,500.0
,1.0,1.0,93.35382042711484,0.0020000003,500,2.912951,100,8.28178937756754,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.35382042711484,89.861176,8.28178937756754,93.35382042711484,93.68194,1,500.0
,1.0,1.0,93.60329261917903,0.009999998,500,3.0625904,100,9.474203811914366,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.60329261917903,85.041245,9.474203811914366,93.60329261917903,93.603294,2,500.0
,1.0,1.0,93.97642300642109,0.0049999994,500,2.8822682,100,7.238247461242899,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.97642300642109,87.73557,7.238247461242899,93.97642300642109,93.789856,2,500.0
,1.0,1.0,94.04749635407141,0.0033333336,500,2.8905609,100,8.49174922647588,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.04749635407141,88.93244,8.49174922647588,94.04749635407141,93.87574,2,500.0
,1.0,1.0,93.77210878385763,0.0024999997,500,2.9280057,100,9.311918530685942,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.77210878385763,89.5688,9.311918530685942,93.77210878385763,93.84982,2,500.0
,1.0,1.0,93.66897749372701,0.0020000003,500,2.9259324,100,8.572083562919683,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.66897749372701,89.984604,8.572083562919683,93.66897749372701,93.81367,1,500.0
,1.0,1.0,93.5003210421174,0.009999998,500,3.6588683,100,13.522545312593033,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.5003210421174,85.06538,13.522545312593033,93.5003210421174,93.50032,2,500.0
,1.0,1.0,93.75468755684643,0.0049999994,500,3.3022413,100,8.474675546137313,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.75468755684643,87.66309,8.474675546137313,93.75468755684643,93.6275,2,500.0
,1.0,1.0,94.11548114431064,0.0033333336,500,3.052924,100,6.053219577899768,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.11548114431064,88.92025,6.053219577899768,94.11548114431064,93.79017,2,500.0
,1.0,1.0,93.69808420288399,0.0024999997,500,3.0617962,100,9.627268784941723,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.69808420288399,89.54967,9.627268784941723,93.69808420288399,93.76714,2,500.0
,1.0,1.0,94.07157991025412,0.0020000003,500,3.0217347,100,8.16350090723148,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.07157991025412,90.05582,8.16350090723148,94.07157991025412,93.82804,1,500.0
,1.0,1.0,94.35137151059763,0.009999998,500,3.2678556,100,10.786746075177218,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.35137151059763,85.79458,10.786746075177218,94.35137151059763,94.351364,2,500.0
,1.0,1.0,94.3055350558942,0.0049999994,500,2.9677107,100,7.004730991420543,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.3055350558942,88.277885,7.004730991420543,94.3055350558942,94.328445,2,500.0
,1.0,1.0,93.39009039043214,0.0033333336,500,3.0685287,100,10.147449057418013,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.39009039043214,89.0754,10.147449057418013,93.39009039043214,94.01566,2,500.0
,1.0,1.0,93.64941220264777,0.0024999997,500,3.0578878,100,9.145963018397687,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.64941220264777,89.645706,9.145963018397687,93.64941220264777,93.924095,2,500.0
,1.0,1.0,93.51489001541546,0.0020000003,500,3.069347,100,9.6644116791922,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.51489001541546,90.01555,9.6644116791922,93.51489001541546,93.84226,1,500.0
,1.0,1.0,93.35633731779049,0.009999998,500,3.3245394,100,11.164202969924503,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.35633731779049,84.89092,11.164202969924503,93.35633731779049,93.35634,2,500.0
,1.0,1.0,93.75693637655472,0.0049999994,500,3.0587137,100,7.655209132307229,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.75693637655472,87.57069,7.655209132307229,93.75693637655472,93.55664,2,500.0
,1.0,1.0,94.25128022083703,0.0033333336,500,2.9673316,100,7.456590978677816,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.25128022083703,88.88828,7.456590978677816,94.25128022083703,93.78819,2,500.0
,1.0,1.0,93.86859982169175,0.0024999997,500,3.0542505,100,11.003808286502965,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.86859982169175,89.5623,11.003808286502965,93.86859982169175,93.80829,2,500.0
,1.0,1.0,93.71572294320843,0.0020000003,500,2.9594636,100,6.536846460074586,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.71572294320843,89.99205,6.536846460074586,93.71572294320843,93.78978,1,500.0
,1.0,1.0,93.71981767984366,0.009999998,500,2.8231945,100,8.050936069410458,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.71981767984366,85.39975,8.050936069410458,93.71981767984366,93.71981,2,500.0
,1.0,1.0,94.0739490375839,0.0049999994,500,3.0917234,100,11.196336685239835,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,94.0739490375839,87.872246,11.196336685239835,94.0739490375839,93.89688,2,500.0
,1.0,1.0,93.77904333910448,0.0033333336,500,3.107997,100,9.951691282484143,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,93.77904333910448,88.938515,9.951691282484143,93.77904333910448,93.857605,2,500.0
,1.0,1.0,93.61498337562497,0.0024999997,500,3.0653915,100,8.64991483328093,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.61498337562497,89.53688,8.64991483328093,93.61498337562497,93.796936,2,500.0
,1.0,1.0,93.51392489816166,0.0020000003,500,3.0390973,100,8.616136819077994,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.51392489816166,89.93003,8.616136819077994,93.51392489816166,93.74034,1,500.0
,1.0,1.0,93.8046772270699,0.009999998,500,3.0069356,100,9.132992506955684,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.8046772270699,85.36952,9.132992506955684,93.8046772270699,93.80469,2,500.0
,1.0,1.0,93.7433917167802,0.0049999994,500,2.9847672,100,8.862758109619678,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.7433917167802,87.738655,8.862758109619678,93.7433917167802,93.77403,2,500.0
,1.0,1.0,94.00801804982139,0.0033333336,500,3.0182123,100,9.57034821724938,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.00801804982139,88.924164,9.57034821724938,94.00801804982139,93.85203,2,500.0
,1.0,1.0,93.55968625432146,0.0024999997,500,2.9613354,100,7.762743163410124,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,93.55968625432146,89.51129,7.762743163410124,93.55968625432146,93.778946,2,500.0
,1.0,1.0,93.59644416673129,0.0020000003,500,2.971253,100,9.128329489752826,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,93.59644416673129,89.92534,9.128329489752826,93.59644416673129,93.74245,1,500.0
,1.0,1.0,94.1283996055196,0.009999998,500,2.6214585,100,6.941461213980081,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,94.1283996055196,85.64248,6.941461213980081,94.1283996055196,94.1284,2,500.0
,1.0,1.0,93.93257357340016,0.0049999994,500,2.9022405,100,10.055333615349424,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.93257357340016,88.03003,10.055333615349424,93.93257357340016,94.03049,2,500.0
,1.0,1.0,94.05958930409113,0.0033333336,500,2.9923747,100,10.117531139020922,0.0033333334,1.0,299.999969473632,5.4391416e-20,0.0033333334,1.0,500.0,94.05958930409113,89.14083,10.117531139020922,94.05958930409113,94.040184,2,500.0
,1.0,1.0,94.19420032452445,0.0024999997,500,3.0596712,100,10.672367497968333,0.0025,1.0,400.0,5.434597e-20,0.0025,1.0,500.0,94.19420032452445,89.835724,10.672367497968333,94.19420032452445,94.07869,2,500.0
,1.0,1.0,94.52914064805353,0.0020000003,500,2.9978962,100,7.402244664218365,0.002,1.0,500.00000664260017,5.431875e-20,0.002,1.0,500.0,94.52914064805353,90.37376,7.402244664218365,94.52914064805353,94.16878,1,500.0
,1.0,1.0,93.64823626729115,0.009999998,500,3.198286,100,10.332356911258877,0.01,1.0,100.0,3.5044917e-18,0.01,1.0,500.0,93.64823626729115,85.18457,10.332356911258877,93.64823626729115,93.64823,2,500.0
,1.0,1.0,93.68940697483102,0.0049999994,500,3.1762319,100,10.047490282807663,0.005,1.0,200.00000010221265,2.179301e-19,0.005,1.0,500.0,93.68940697483102,87.684105,10.047490282807663,93.68940697483102,93.668816,2,500.0
