EmpiricalD2,EpThisIter,InitialBound,InitialReturnMax,MeanIWNorm,MaxIWNorm,EpRewMean,EpisodesSoFar,Iteration,J_sample_variance,MeanIW,TimeElapsed,EntropyCoefficient,Weights,InitialReturnMin,MinIW,Bound,MinIWNorm,ReturnStepMax,StdIWNorm,ReturnMeanIW,TimestepsSoFar,EpLenMean,MeanEntropy,ReturnStepMaxmin,StdIW,InitialReturnStd,ESSClassic,ESSRenyi,InitialReturnMean,MaxIW
25.344448,100,17.12554,11.851936,0.017650357,0.5721862,-107.95282936748941,1600,16,2533.6453,1.7650355,176.5848355293274,8.400002,[-0.745  0.956  0.693 -0.498  0.667],-5.391365,0.036693215,4.2881136,0.00036693216,100.0,0.058345594,6.2769976,27974,17.8,2.2480452,87.23196,5.8345594,3.602826,8.3841915,3.9456372,1.2359619e-05,57.218616
287.2104,100,17.945124,21.409393,0.06944856,6.365793,-108.45771314793305,1700,17,409710.1,6.9448566,188.79987597465515,8.299999,[-0.829  0.858  0.743 -0.529  0.829],-6.3999863,1.8992332e-05,52.197403,1.8992331e-07,100.0,0.6328855,64.29177,29906,19.32,2.088503,88.07646,63.28855,5.362787,1.1898112,0.3481768,-3.5858154e-06,636.57935
2.6530383,100,16.690643,13.052521,0.009337061,0.05281149,-109.05863259246476,1800,18,23.061756,0.93370605,201.71095299720764,8.200001,[-1.217  0.937  0.481 -0.453  0.67 ],-5.960678,0.17240891,-0.27480406,0.001724089,100.0,0.008496866,0.43386734,31945,20.39,2.200599,88.55096,0.8496865,3.8727922,54.700775,37.692635,1.9836425e-06,5.281149
4.1390314,100,17.096111,21.862244,0.012311598,0.12512136,-109.36604784587047,1900,19,566.9512,1.2311598,213.21233463287354,8.100002,[-1.212  0.902  0.464 -0.424  0.781],-6.9965363,0.06355394,1.3784493,0.00063553936,100.0,0.01892063,2.8610454,34038,20.93,2.2597945,88.675934,1.8920631,5.862394,29.746,24.160242,-3.1280517e-06,12.512136
2.1445277,100,17.500767,17.32756,0.008733874,0.039822675,-108.14504893936284,2000,20,53.622227,0.87338746,224.1542468070984,8.0,[-1.237  0.857  0.585 -0.433  0.841],-6.161949,0.190411,0.16113764,0.00190411,100.0,0.0064851562,1.0069655,35896,18.58,2.3383272,87.662224,0.6485157,4.016817,64.46001,46.630314,-3.3569336e-06,3.9822676
722.13727,100,17.560587,27.366241,0.070871934,6.270395,-110.05579294128842,2100,21,2944688.2,7.0871944,236.6119441986084,7.9000015,[-1.229  0.808  0.495 -0.461  0.92 ],-6.92424,7.3973815e-06,146.75797,7.3973816e-08,100.0,0.623202,171.27138,38128,22.32,2.2992804,89.4128,62.3202,5.811508,1.2767632,0.13847783,7.095337e-06,627.0395
16937.436,100,16.662888,38.144623,0.6476522,63.862217,-108.61728183292081,2200,22,447226660.0,64.76521,253.6378471851349,7.799999,[-1.275  0.578  0.443 -0.602  0.881],-13.556747,1.0783125e-06,1945.8125,1.0783125e-08,100.0,6.353397,2111.2888,41042,29.14,1.9829061,91.54534,635.3397,11.416858,1.0284476,0.0059040813,-9.536743e-06,6386.2217
30.172619,100,13.757596,45.323654,0.018418571,0.684429,-109.1308252919261,2300,23,96870.83,1.8418573,272.22526812553406,7.700001,[-1.468  0.557  0.49  -0.505  0.564],-11.856888,0.0051295687,24.373058,5.1295687e-05,100.0,0.0685764,32.67176,43768,27.26,1.9608068,90.99335,6.85764,10.93679,6.728403,3.314263,6.027222e-06,68.4429
18.855793,100,13.379374,45.68306,0.016421767,0.6911107,-109.06983952038098,2400,24,32899.812,1.6421769,289.74514603614807,7.6000023,[-1.486  0.553  0.39  -0.545  0.542],-11.792992,0.0041900952,10.699172,4.1900952e-05,100.0,0.06821754,17.31153,46513,27.45,1.9516739,91.05321,6.8217545,10.806718,5.4775066,5.30341,6.1798096e-06,69.11107
473.26434,100,13.174297,43.897743,0.05300097,4.3601193,-108.51984273229701,2500,25,1568772.5,5.3000975,306.2718551158905,7.5,[-1.328  0.459  0.388 -0.628  0.533],-10.897614,0.0013770903,93.15387,1.3770903e-05,100.0,0.43360007,124.98652,49315,28.02,1.9994892,91.25418,43.360004,11.341867,1.4721369,0.2112984,1.6403199e-06,436.01193
30263.27,100,12.7196665,62.29662,0.4301701,41.991924,-109.4808521140936,2600,26,95343970.0,43.017017,328.3032183647156,7.4000015,[-1.324  0.353  0.363 -0.532  0.58 ],-16.892471,1.5827487e-07,616.8497,1.5827487e-09,100.0,4.1772957,978.0941,53332,40.17,1.9955807,93.54914,417.72958,16.715029,1.0493222,0.0033043355,-1.8692017e-06,4199.1924
10.827219,100,12.896502,50.137066,0.0135926865,0.35043463,-109.07058327273572,2700,27,24056.416,1.3592688,355.0613992214203,7.299999,[-1.372  0.165  0.377 -0.498  0.577],-24.61625,0.0004107962,11.495201,4.107962e-06,100.0,0.038881075,16.994358,58790,54.58,1.8776246,95.00328,3.8881075,20.993567,10.89073,9.235982,-1.5258789e-07,35.043465
8.8002205,100,11.728587,53.709232,0.014046133,0.40577284,-108.94384995296573,2800,28,11452.769,1.4046134,377.35968685150146,7.200001,[-1.445  0.156  0.361 -0.475  0.459],-23.83535,0.007694819,9.158876,7.6948185e-05,100.0,0.04236965,14.469854,63631,48.41,1.8469632,94.499115,4.2369647,17.944513,9.901919,11.363352,-4.119873e-06,40.577286
8.37485,100,11.234405,56.371258,0.010720339,0.3038455,-108.01212585283928,2900,29,19370.35,1.0720339,405.4951796531677,7.1000023,[-1.49   0.109  0.31  -0.482  0.428],-24.125496,0.009332539,6.6014185,9.332538e-05,100.0,0.03038485,12.039241,69466,58.35,1.9238261,95.29779,3.038485,19.84858,11.070077,11.940512,4.119873e-06,30.38455
252.75891,100,11.774142,50.779106,0.05149356,3.071865,-107.6334169391678,3000,30,460698.6,5.1493554,434.2008707523346,7.0,[-1.418  0.087  0.28  -0.472  0.505],-29.444344,8.547769e-05,53.198288,8.547769e-07,100.0,0.31812972,80.1085,76303,68.37,1.8255142,95.85144,31.812973,20.979425,2.553085,0.39563394,-3.6621093e-06,307.18652
12.370253,100,10.818509,53.3261,0.014708924,0.6808361,-109.9358573642627,3100,31,132509.98,1.4708924,464.0603849887848,6.9000015,[-1.535  0.135  0.342 -0.44   0.406],-26.729874,0.00561275,25.8911,5.61275e-05,100.0,0.06735167,32.14294,82886,65.83,1.7720261,95.66,6.735167,19.53262,4.552296,8.083909,-5.4931643e-06,68.08361
9.762113,100,10.059735,59.701103,0.014063766,0.4941693,-108.53558839556109,3200,32,53451.91,1.4063768,492.37838101387024,6.799999,[-1.562  0.188  0.304 -0.412  0.353],-28.356178,0.0013511397,17.63224,1.3511397e-05,100.0,0.049995,23.849987,89411,65.25,1.7004544,95.67323,4.999501,22.671291,7.332899,10.243685,-4.043579e-06,49.41693
15.624673,100,9.665478,51.827003,0.019330155,0.3013062,-109.28837511814295,3300,33,35175.332,1.9330157,521.1417646408081,6.700001,[-1.58   0.141  0.287 -0.392  0.281],-28.926422,0.0031204077,19.57714,3.1204076e-05,100.0,0.048207898,26.405876,96317,69.06,1.7103672,95.83498,4.82079,20.688,13.851099,6.400134,-1.0299683e-06,30.13062
1.4814961,100,9.773674,45.44232,0.010070544,0.02879896,-112.73555408546626,3400,34,589.4971,1.0070543,554.6309492588043,6.5999985,[-1.565  0.139  0.269 -0.336  0.291],-31.462635,0.14208023,-0.79307866,0.0014208023,100.0,0.005539132,1.0506182,103790,74.73,1.7478981,95.982864,0.5539132,18.728594,76.77328,67.49934,-2.2888185e-06,2.8798962
9.38366,100,9.917254,43.322384,0.013809335,0.34360906,-110.51722319831082,3500,35,20589.68,1.3809335,584.6789796352386,6.5,[-1.543  0.144  0.276 -0.345  0.329],-29.865059,0.0004920696,9.447168,4.9206956e-06,100.0,0.047666285,13.870782,111221,74.31,1.6959145,96.02551,4.766629,20.921667,7.7432137,10.656822,-3.1280517e-06,34.36091
6.3083324,100,9.486,41.035545,0.015683245,0.2793662,-111.28011744067935,3600,36,8627.382,1.5683246,620.4929904937744,6.3999977,[-1.539  0.08   0.276 -0.351  0.277],-36.184772,0.027662648,6.0282784,0.00027662647,100.0,0.03374504,9.463828,119967,87.46,1.6933689,96.45529,3.3745034,18.525139,17.7631,15.85205,2.708435e-06,27.93662
122.344826,100,8.99241,50.274406,0.029148377,2.11824,-111.65672957195629,3700,37,193956.42,2.9148376,655.4008605480194,6.299999,[-1.574  0.043  0.251 -0.355  0.275],-32.622368,0.014505246,27.021648,0.00014505246,100.0,0.21028237,45.557755,129281,93.14,1.7810787,96.60239,21.028234,19.462215,1.8852006,0.8173619,9.918213e-07,211.824
49.764084,100,9.423582,48.573082,0.020738948,0.82795143,-111.86782910389559,3800,38,107096.27,2.073895,689.9012217521667,6.200001,[-1.536  0.04   0.237 -0.364  0.362],-34.327797,0.02706818,24.478817,0.00027068178,100.0,0.090016365,35.900562,138205,89.24,1.8711045,96.492874,9.001637,17.77895,5.040448,2.0094814,-5.4740904e-06,82.79514
917639.2,100,9.963484,38.549583,3.2587476,325.25293,-110.60771359598095,3900,39,15721272000.0,325.87476,735.8853616714478,6.0999985,[-1.576  0.052  0.247 -0.371  0.452],-43.507393,3.63783e-06,11140.828,3.63783e-08,100.0,32.361637,12530.069,149406,112.01,1.894563,97.02504,3236.1636,20.676725,1.0038271,0.00010897529,-4.6920777e-06,32525.295
240.1534,100,9.97541,41.759026,0.025878856,1.9983251,-112.0113979682779,4000,40,696973.0,2.5878851,771.7037830352783,6.0,[-1.675  0.176  0.289 -0.369  0.476],-31.912537,0.0009220807,59.032364,9.2208065e-06,100.0,0.198474,80.60352,157071,76.65,1.8958197,96.07733,19.8474,19.580534,1.671711,0.41640052,-4.5776366e-07,199.83252
3.321685,100,9.760571,42.742935,0.010019366,0.108431235,-117.25367210978727,4100,41,1163.9478,1.0019367,809.4740977287292,5.8999977,[-1.728  0.188  0.227 -0.298  0.477],-35.439503,0.106278315,1.2844052,0.0010627832,100.0,0.014654225,3.8811085,166488,94.17,1.9200879,96.50975,1.4654224,18.978065,31.85556,30.105202,3.9863585e-06,10.843123
2.5702772,100,9.718925,42.527596,0.0098312255,0.106536634,-118.89883520000882,4200,42,759.1261,0.98312265,848.6129174232483,5.799999,[-1.72   0.144  0.234 -0.283  0.501],-40.41222,0.046888415,0.8884094,0.00046888413,100.0,0.012754782,3.161096,177277,107.89,1.9141978,96.79593,1.2754781,18.935278,37.269203,38.90631,2.5558472e-06,10.653664
24.723116,100,9.530788,41.40399,0.014977939,0.81182355,-120.34464161122416,4300,43,111267.56,1.4977939,896.4891633987427,5.699997,[-1.766  0.105  0.247 -0.282  0.495],-39.504246,0.036691606,26.65662,0.00036691607,100.0,0.08043746,33.518967,189267,119.9,1.955569,96.992584,8.043746,19.607191,3.3510778,4.0447974,-8.392334e-07,81.18236
4.0002623,100,9.403633,46.426495,0.011316703,0.18244526,-129.3672395948455,4400,44,2607.5615,1.1316704,951.247282743454,5.5999985,[-1.735  0.079  0.231 -0.247  0.537],-42.130222,0.0743355,2.375941,0.00074335496,100.0,0.020041207,5.4711423,204010,147.43,1.9843847,97.24504,2.0041206,16.614706,24.176609,24.998362,4.5776366e-07,18.244526
23.88304,100,9.482725,32.704548,0.015792578,0.30108973,-134.9279915222405,4500,45,7944.5513,1.5792578,1014.4207391738892,5.5,[-1.736  0.049  0.255 -0.249  0.566],-42.941776,0.0006268896,8.488632,6.2688955e-06,100.0,0.044726893,15.483887,220579,165.69,1.936076,97.37132,4.4726896,15.144746,11.085178,4.187072,2.0980835e-06,30.108974
84.92483,100,9.016846,33.78495,0.018991042,1.3266053,-127.82577011076317,4600,46,150543.5,1.8991044,1081.3515739440918,5.4000015,[-1.819  0.027  0.24  -0.233  0.517],-43.13896,0.00034560158,28.47435,3.4560157e-06,100.0,0.13184762,41.725872,238844,182.65,1.904833,97.60033,13.184763,17.200026,2.0325208,1.1775119,-3.0517579e-06,132.66054
50.168213,100,8.453748,28.954388,0.016275205,0.9424838,-140.6636803009719,4700,47,67441.875,1.6275206,1180.7956829071045,5.299999,[-1.815 -0.013  0.234 -0.192  0.486],-49.255943,0.00024698503,16.352371,2.4698502e-06,100.0,0.09638248,27.98162,267525,286.81,1.8430576,98.01912,9.638248,15.6038885,2.7723408,1.993294,-9.918213e-07,94.24838
1.9022369,100,8.505336,32.357082,0.008751592,0.044486124,-134.71141338197236,4800,48,347.15945,0.8751593,1297.063903093338,5.200001,[-1.792 -0.04   0.216 -0.185  0.424],-30.675282,0.087303266,0.13088334,0.00087303267,100.0,0.008296088,1.6184636,300524,329.99,1.8287811,98.18355,0.82960886,14.938809,52.670044,52.569687,3.2234193e-06,4.4486127
626.4766,100,8.213016,31.550962,0.08486125,7.0174375,-127.62424419156224,4900,49,588425.2,8.486126,1418.5647583007812,5.1000023,[-1.81  -0.06   0.222 -0.187  0.41 ],-33.413128,0.0005004515,62.176456,5.0045146e-06,100.0,0.7025832,90.053604,336750,362.26,1.8417561,98.295395,70.25832,14.42056,1.4379156,0.15962288,-1.0299683e-06,701.7438
648170.0,100,8.008995,30.37415,4.971827,496.54355,-118.52310302013495,5000,50,601309100.0,497.18265,1560.0808901786804,5.0,[-1.786 -0.088  0.183 -0.187  0.423],-35.99352,3.0064076e-08,1483.125,3.0064076e-10,100.0,49.404823,2449.059,377408,406.58,1.8340199,98.41698,4940.4824,13.228173,1.0025756,0.00015428051,-1.6403199e-06,49654.355
3.7563672,100,7.851943,26.906126,0.01000974,0.08608719,-108.7753205466926,5100,51,491.74368,1.000974,1690.7368440628052,4.9000015,[-1.863 -0.094  0.153 -0.23   0.415],-34.042717,0.02232757,1.3297675,0.0002232757,100.0,0.012972719,3.5290802,415382,379.74,1.8262156,98.42711,1.2972718,13.686526,37.31843,26.621466,5.7220458e-08,8.608719
6.6748633,100,7.5690265,24.795614,0.011960133,0.16655616,-99.55042301862282,5200,52,1172.9844,1.1960132,1826.768396139145,4.800003,[-1.844 -0.121  0.14  -0.238  0.407],-35.904495,0.012950516,2.291004,0.00012950516,100.0,0.022719974,5.38307,457664,422.82,1.8176985,98.52911,2.2719972,13.478895,21.69837,14.98158,2.0599366e-06,16.655617
5.8160353,100,7.15386,26.44101,0.011778072,0.17561902,-99.80424897947506,5300,53,685.21454,1.1778073,1969.964952468872,4.700001,[-1.801 -0.116  0.12  -0.225  0.399],-41.679756,0.02521354,2.2254941,0.0002521354,100.0,0.022914685,5.5760546,501030,433.66,1.8508811,98.53972,2.2914686,12.892842,20.898132,17.193844,1.2397766e-06,17.561903
1482.0587,100,7.2681127,32.684814,0.061917685,5.4105396,-88.94134147844741,5400,54,3127237.2,6.1917686,2117.152270793915,4.6000023,[-1.828 -0.136  0.122 -0.227  0.432],-37.378418,1.0868771e-05,129.59143,1.0868771e-07,100.0,0.5386421,177.55731,545130,441.0,1.8125441,98.596634,53.864216,11.158195,1.3041506,0.06747371,3.3569336e-06,541.05396
1.6156105,100,7.0219026,26.562145,0.009782467,0.041485704,-94.30458854158925,5500,55,175.1896,0.97824687,2254.310211420059,4.5,[-1.751 -0.173  0.124 -0.273  0.394],-34.036415,0.0990646,-0.27185774,0.000990646,100.0,0.007171731,1.1702274,587116,419.86,1.8137473,98.55078,0.71717304,12.040438,65.04209,61.896107,1.4305115e-06,4.1485705
2.580172,100,6.5227475,20.734394,0.011025681,0.086456046,-89.91044203956126,5600,56,319.25638,1.1025681,2393.7408380508423,4.4000015,[-1.747 -0.192  0.12  -0.282  0.395],-43.732277,0.051025465,-0.7446829,0.00051025464,100.0,0.012608847,1.5968765,630405,432.89,1.8247529,98.58461,1.2608848,10.10478,43.331394,38.757107,-6.9618227e-07,8.645605
155.28961,100,6.410403,29.170238,0.036942437,1.8434522,-98.34267574025257,5700,57,163426.22,3.6942437,2528.432495355606,4.299999,[-1.768 -0.172  0.13  -0.274  0.406],-43.08114,0.00020121722,23.961798,2.0121722e-06,100.0,0.20266671,41.85702,671499,410.94,1.7853017,98.52138,20.266672,13.816741,3.2158122,0.6439581,4.653931e-06,184.34523
22.813671,100,6.265457,29.182148,0.013257283,0.5684295,-79.3042250952713,5800,58,11027.942,1.3257287,2677.2730112075806,4.200001,[-1.737 -0.184  0.103 -0.254  0.367],-36.98438,0.0023882412,7.770286,2.3882412e-05,100.0,0.058868375,13.65865,717042,455.43,1.7395338,98.65173,5.8868375,11.767719,4.826806,4.3833365,1.2969971e-06,56.842953
41.32495,100,6.0139866,29.473108,0.017202256,0.87354416,-82.7722090316528,5900,59,20012.889,1.7202256,2828.119564771652,4.0999985,[-1.767 -0.194  0.09  -0.265  0.32 ],-33.542953,0.0045893714,7.045637,4.5893714e-05,100.0,0.08831174,14.233275,764371,473.29,1.7610003,98.65022,8.831175,11.708401,3.6556134,2.4198456,-5.340576e-07,87.354416
26.279861,100,5.932678,33.339676,0.019744974,1.1078861,-76.30271004354229,6000,60,8327.918,1.9744976,2990.3200306892395,4.0,[-1.784 -0.214  0.069 -0.258  0.342],-28.774582,0.001127116,8.48822,1.12711605e-05,100.0,0.11101705,14.185292,813504,491.33,1.7310342,98.68941,11.101706,10.474954,3.066258,3.805195,-1.2397766e-07,110.788605
184.39294,100,5.7385063,26.557728,0.032976404,1.3712118,-68.68652244121627,6100,61,43558.9,3.2976403,3144.352789878845,3.9000015,[-1.847 -0.217  0.068 -0.282  0.312],-30.375874,0.00020234023,18.990032,2.0234022e-06,100.0,0.15962875,32.739304,862052,485.48,1.7435557,98.71704,15.962875,10.668675,4.092936,0.5423201,-4.5776366e-07,137.12119
45.69202,100,5.8189993,24.195332,0.016638732,1.0645123,-72.82237700445727,6200,62,10399.577,1.6638734,3308.1666049957275,3.7999992,[-1.85  -0.259  0.091 -0.308  0.325],-23.045904,0.0034307665,4.0074635,3.4307664e-05,100.0,0.10644781,9.459146,911067,490.15,1.7583605,98.70285,10.64478,8.9240055,2.3849757,2.188566,3.8146973e-07,106.45123
5.0958214,100,5.65364,22.740051,0.013663035,0.22251232,-70.9183657453428,6300,63,568.11816,1.3663034,3468.5080127716064,3.7000008,[-1.845 -0.266  0.064 -0.308  0.339],-25.56887,0.03622113,0.57686603,0.0003622113,100.0,0.031343743,2.500832,959800,487.33,1.7634909,98.708954,3.1343744,9.374641,15.967592,19.623922,1.7166138e-07,22.251232
75.923355,100,5.461681,26.606415,0.020179689,1.1358458,-71.65153923523664,6400,64,17163.8,2.0179687,3621.086548089981,3.5999985,[-1.872 -0.243  0.06  -0.317  0.344],-25.046545,4.735907e-05,6.9525924,4.735907e-07,100.0,0.115100905,14.680338,1008325,485.25,1.7409264,98.70468,11.510092,9.280807,2.9821067,1.3171178,-3.1280517e-06,113.58458
2.2197595,100,5.182315,18.152714,0.009815094,0.063886,-70.58279854559605,6500,65,142.94788,0.98150957,3775.5541665554047,3.5,[-1.863 -0.253  0.073 -0.291  0.322],-27.327797,0.03477075,-0.30110335,0.00034770748,100.0,0.009604093,1.0560732,1057342,490.17,1.7345247,98.712006,0.9604092,8.870095,51.08645,45.049927,-7.8201293e-07,6.3886003
2.011089,100,4.5315437,23.36699,0.009830506,0.04637452,-69.47309913309833,6600,66,217.27702,0.9830505,3931.484902858734,3.4000015,[-1.857 -0.249  0.066 -0.3    0.316],-40.975258,0.10079714,-0.2658043,0.0010079714,100.0,0.009147649,1.6711355,1105957,486.15,1.7155869,98.71419,0.91476494,10.836301,53.593468,49.7243,-9.536743e-07,4.637452
1.2097104,100,4.2947254,23.816626,0.00992996,0.021871567,-73.42661129251847,6700,67,103.388565,0.9929959,4074.0856771469116,3.2999992,[-1.839 -0.263  0.068 -0.3    0.297],-41.00129,0.2762844,-1.127469,0.0027628439,100.0,0.0040518357,0.37573183,1154819,488.62,1.7285042,98.69945,0.40518358,9.238961,85.72667,82.66441,-6.1035155e-07,2.1871567
1.3306322,100,4.2614417,20.603283,0.009416574,0.03239739,-71.0161228977787,6800,68,74.70764,0.9416573,4203.699870824814,3.199997,[-1.838 -0.265  0.071 -0.301  0.309],-38.092926,0.30149326,-0.8320689,0.0030149326,100.0,0.005254256,0.6326426,1204029,492.1,1.7283745,98.71138,0.5254256,9.186027,76.257805,75.152245,-1.9836425e-06,3.239739
94.453186,100,4.005459,22.928692,0.02614782,1.285581,-68.96005751135367,6900,69,61183.965,2.614782,4336.648741483688,3.0999985,[-1.857 -0.277  0.073 -0.308  0.309],-40.57495,0.00014515375,16.687717,1.4515375e-06,100.0,0.13892636,29.832247,1253093,490.64,1.7271559,98.7189,13.892637,11.45577,3.421239,1.0587256,-1.0681152e-06,128.5581
6.5503907,100,3.5532124,34.036556,0.010322344,0.26160815,-60.028834157886,7000,70,1451.3217,1.0322344,4467.009085416794,3.0,[-1.867 -0.297  0.068 -0.349  0.308],-48.847717,0.009373163,0.5548477,9.373163e-05,100.0,0.028167358,4.7221656,1301469,483.76,1.6927563,98.75183,2.8167357,10.153791,11.839625,15.266265,1.5449524e-06,26.160816
43.45272,100,3.275062,26.798756,0.016166924,0.9954566,-65.09609639014195,7100,71,21512.223,1.6166922,4597.076496839523,2.8999977,[-1.87  -0.293  0.055 -0.345  0.274],-49.01779,0.001747437,6.0969534,1.747437e-05,100.0,0.09956035,16.86758,1349637,481.68,1.6705083,98.729706,9.956036,11.187026,2.5690858,2.3013518,-9.155273e-07,99.54566
95.46191,100,3.2430975,37.23905,0.01674903,1.0469632,-67.57126377514233,7200,72,152325.1,1.6749029,4715.922832250595,2.7999992,[-1.87  -0.276  0.05  -0.367  0.252],-43.029716,0.0009599321,25.11315,9.599321e-06,100.0,0.10478581,39.127155,1396328,466.91,1.6784872,98.710556,10.478581,11.675408,2.4912539,1.0475383,-5.722046e-07,104.69632
