EmpiricalD2,InitialReturnMax,ESSRenyi,J_sample_variance,MaxIWNorm,EpThisIter,InitialBound,InitialReturnMean,MinIW,EpLenMean,MeanIW,InitialReturnStd,Iteration,Weights,ReturnStepMaxmin,TimeElapsed,EpisodesSoFar,EpRewMean,MeanIWNorm,TimestepsSoFar,ReturnStepMax,MinIWNorm,Bound,InitialReturnMin,ESSClassic,StdIWNorm,StdIW,ReturnMeanIW,MaxIW,EntropyCoefficient,MeanEntropy
10.089694,28.324467,9.911103,5103.586,0.3557297,100,-0.94414544,3.5476685e-06,0.005617192,19.35,1.1360153,7.1543517,29,[-1.078  0.439  0.796 -0.675 -0.704],87.91589,337.1175277233124,2900,-107.23872113707048,0.011360152,51920,100.0,5.6171917e-05,3.0485117,-6.6068115,9.26187,0.035557378,3.5557375,6.0475326,35.57297,,0.72516704
5.1069374,30.244102,19.581207,3213.5806,0.27250108,100,-1.0081342,2.5558472e-06,0.036295906,19.19,1.1308243,7.8155437,30,[-1.104  0.434  0.765 -0.675 -0.694],87.82668,348.7071192264557,3000,-107.20938316160122,0.011308242,53839,100.0,0.00036295905,2.4277964,-7.2581635,15.1094,0.026804103,2.6804101,4.7060375,27.250109,,0.7148452
1.0387667,44.630272,96.268005,84.66245,0.01660727,100,-1.4876823,-6.5612794e-06,0.6967519,19.73,0.99471873,8.312335,31,[-1.121  0.421  0.757 -0.706 -0.704],88.15254,360.72506642341614,3100,-107.01044029314717,0.009947187,55812,100.0,0.006967519,-1.3466175,-7.204216,97.2784,0.0016638085,0.16638085,0.16962034,1.660727,,0.7144221
4.7415757,74.763664,21.090036,19203.123,0.18306279,100,-2.4921203,1.6784668e-06,0.012146096,20.49,1.2602623,11.105415,32,[-1.122  0.418  0.752 -0.709 -0.704],88.577095,372.5766935348511,3200,-106.78288242220647,0.012602622,57861,100.0,0.00012146096,8.958559,-7.6142807,27.472853,0.020476675,2.0476675,14.385195,18.30628,,0.71841544
66.28698,26.760822,1.5085919,61886.625,1.7053471,100,-0.8920294,-2.0217894e-06,0.0008127837,21.26,3.0842993,8.236352,33,[-1.147  0.437  0.727 -0.671 -0.7  ],88.87425,385.4444785118103,3300,-107.63686818899474,0.030842986,59987,100.0,8.127837e-06,14.760986,-8.047188,2.80779,0.18146378,18.146378,22.02359,170.53471,,0.7187517
2.5640552,28.287727,39.00072,364.74976,0.07547543,100,-0.942922,2.2125244e-06,0.0027341396,22.01,1.061765,9.402507,34,[-1.148  0.425  0.721 -0.626 -0.7  ],89.274086,398.8524293899536,3400,-107.03384891938214,0.010617649,62188,100.0,2.7341395e-05,0.101386905,-9.055679,44.978836,0.011743274,1.1743274,1.6112602,7.5475435,,0.6932724
29.564886,62.138687,3.3823907,180646.28,0.6836514,100,-2.071297,-7.019043e-06,0.0026021309,20.49,1.781209,9.108016,35,[-1.133  0.447  0.718 -0.632 -0.726],88.50993,410.4405026435852,3500,-107.47075226816884,0.01781209,64237,100.0,2.6021307e-05,30.852932,-7.232643,6.3773594,0.06824719,6.8247194,42.11528,68.36514,,0.66018647
2378.315,26.437187,0.042046577,4539567.5,9.4832945,100,-0.8812359,3.7384034e-06,2.2775199e-05,18.92,10.232338,6.7020426,36,[-1.183  0.445  0.755 -0.647 -0.759],87.58402,420.9414007663727,3600,-107.99700691804665,0.10232335,66129,100.0,2.2775198e-07,169.80981,-6.371414,1.1639794,0.94288737,94.288734,212.78609,948.32947,,0.65371525
1.9584502,27.479904,51.060783,221.45183,0.03861114,100,-0.91598916,7.6293945e-06,0.13746254,20.79,1.0378908,7.568291,37,[-1.217  0.45   0.707 -0.653 -0.765],88.67398,434.4473452568054,3700,-107.33995068808308,0.010378909,68208,100.0,0.0013746254,0.037171006,-7.61158,59.18607,0.008618787,0.8618787,1.3190595,3.861114,,0.6509078
1.3250369,27.011833,75.4696,277.2258,0.043358505,100,-0.90038943,5.1116945e-06,0.14674628,20.7,1.063594,8.156067,38,[-1.213  0.43   0.703 -0.649 -0.768],88.64114,444.85621905326843,3800,-107.2141307762305,0.010635941,70278,100.0,0.0014674627,0.43523192,-7.8120346,74.57289,0.0062106033,0.6210604,1.4716783,4.3358507,,0.6211183
5324.285,26.539803,0.018781863,7951956.5,13.552735,100,-0.88465965,5.340576e-07,2.0550184e-05,20.87,16.254375,8.1257715,39,[-1.234  0.451  0.693 -0.634 -0.798],88.66087,457.35965514183044,3900,-107.88901226504703,0.16254376,72365,100.0,2.0550183e-07,216.17654,-8.07962,1.4171716,1.3556879,135.5688,280.72815,1355.2736,,0.577767
1.7191706,27.09259,58.167583,535.32294,0.09844136,100,-0.9030854,9.155273e-07,0.05589441,21.49,1.0463309,8.50216,40,[-1.283  0.402  0.679 -0.648 -0.841],88.93774,471.87518858909607,4000,-108.11922945340548,0.0104633095,74514,100.0,0.00055894407,0.3630607,-7.5748367,50.052357,0.010452355,1.0452356,1.5471618,9.844136,,0.55894744
53.959473,26.827953,1.8532428,38993.812,1.1281496,100,-0.894275,-9.727478e-06,0.0020110393,21.26,1.7438881,8.270622,41,[-1.283  0.403  0.696 -0.645 -0.86 ],88.89548,484.74083852767944,4100,-107.41230577992552,0.017438881,76640,100.0,2.0110392e-05,13.360718,-7.94928,2.3635852,0.11208279,11.20828,19.929731,112.814964,,0.558097
23.010742,22.656784,4.3457966,7951.0522,0.4260677,100,-0.75522876,-2.5177003e-06,0.0014401667,18.93,1.2789407,6.2184253,42,[-1.276  0.388  0.684 -0.612 -0.861],87.61825,496.28774428367615,4200,-107.73023131813306,0.012789407,78533,100.0,1.4401667e-05,4.3381724,-6.091034,7.3570857,0.04538409,4.538409,7.9609556,42.606773,,0.5507726
323.47247,24.383766,0.3091453,285061.75,3.0512795,100,-0.81279314,-8.392334e-07,0.001347033,21.77,3.756486,7.8143826,43,[-1.315  0.354  0.681 -0.616 -0.868],89.12194,507.6044921875,4300,-107.52311800760725,0.037564855,80710,100.0,1.347033e-05,37.672028,-7.1652374,1.5119921,0.30317873,30.317871,52.29037,305.12796,,0.5512609
1.3451511,47.164276,74.341095,301.495,0.03200497,100,-1.572141,1.5640259e-06,0.114768624,25.42,0.97932833,10.669589,44,[-1.319  0.355  0.643 -0.593 -0.868],90.500435,520.635570526123,4400,-108.03313030796781,0.0097932825,83252,100.0,0.0011476863,-0.24912429,-9.814056,76.48828,0.005429665,0.5429665,1.5742569,3.2004972,,0.54398024
4.8045,32.35328,20.81382,2806.6714,0.22669227,100,-1.078437,5.645752e-06,0.0135904625,19.75,1.3126978,6.8449755,45,[-1.333  0.372  0.639 -0.59  -0.875],88.09605,534.0464835166931,4500,-107.67667709833876,0.013126979,85227,100.0,0.00013590463,4.430385,-6.631424,22.08922,0.024653204,2.4653203,6.794242,22.669228,,0.5359927
2.4498954,51.318363,40.81807,1598.3041,0.15668647,100,-1.7106123,-1.5258789e-07,0.076473296,22.47,1.3179744,10.23652,46,[-1.307  0.338  0.662 -0.603 -0.883],89.46093,546.1373543739319,4600,-107.17158631033614,0.013179745,87474,100.0,0.00076473295,1.7332189,-9.895477,30.527136,0.019882524,1.9882526,4.410693,15.668648,,0.5154717
3.8451927,27.663284,26.006498,922.88763,0.21020232,100,-0.92210835,1.1444092e-06,0.030350488,21.76,1.1424149,8.320566,47,[-1.276  0.315  0.658 -0.599 -0.904],89.09117,557.7160093784332,4700,-107.80815054003843,0.011424149,89650,100.0,0.00030350487,0.86776435,-9.720863,21.018087,0.022145785,2.2145789,2.6759439,21.020233,,0.5166016
1.0,41.61942,100.0,87.79717,0.01000088,100,-1.387317,-2.8991699e-06,0.99989635,21.9,0.99999994,9.322968,48,[-1.273  0.321  0.635 -0.581 -0.902],89.19904,568.9934597015381,4800,-107.32191354351694,0.009999999,91840,100.0,0.009998963,-1.3873001,-7.9836807,100.000015,4.0235554e-07,4.0231906e-05,1.3947487e-05,1.000088,,0.5166016
2189.5134,28.969791,0.04567225,6907691.5,16.03651,100,-0.96565795,1.7166137e-06,3.4527642e-05,21.44,16.605133,7.4198966,49,[-1.273  0.321  0.635 -0.581 -0.902],88.92251,577.6163988113403,4900,-108.03165868718605,0.1660513,93984,100.0,3.4527642e-07,218.93773,-7.793724,1.072081,1.5951003,159.51003,264.1231,1603.6511,,0.5169429
469.22687,31.010841,0.21311653,858801.44,6.9867773,100,-1.0337024,-7.476807e-06,0.00016821116,22.1,8.224101,8.599535,50,[-1.318  0.348  0.66  -0.602 -0.902],89.24019,592.0076990127563,5000,-107.8459874325811,0.082241,96194,100.0,1.6821116e-06,68.02917,-8.714439,1.3801727,0.69519055,69.51905,90.42069,698.67773,,0.53713775
4.007219,21.132034,24.954964,790.93567,0.1959128,100,-0.70440537,-4.119873e-06,0.06677127,22.82,1.143345,7.715899,51,[-1.35   0.321  0.643 -0.621 -0.882],89.52854,603.9955546855927,5100,-108.06978375215276,0.01143345,98476,100.0,0.00066771265,2.0152025,-9.195595,23.584654,0.020580355,2.0580356,3.4252753,19.59128,,0.53650707
3.5618403,30.723236,28.075375,1186.1971,0.18352035,100,-1.0241119,-3.929138e-06,0.019878889,23.96,1.0285586,10.512008,52,[-1.376  0.314  0.661 -0.637 -0.882],90.04814,615.8694570064545,5200,-107.24337852240691,0.010285585,100872,100.0,0.00019878888,1.1439875,-9.741837,23.19198,0.018718168,1.871817,3.0767698,18.352036,,0.5214766
4.2940445,26.876118,23.288069,526.45795,0.11699229,100,-0.89587003,6.4849854e-07,0.017404718,24.04,1.04631,8.117182,53,[-1.358  0.303  0.644 -0.639 -0.897],90.02911,627.9142143726349,5300,-107.83108073896959,0.0104631,103276,100.0,0.00017404718,1.8208144,-9.711479,33.235252,0.014829773,1.4829774,3.6772442,11.699229,,0.5209649
2.0932424,66.64383,47.772778,969.4981,0.079565436,100,-2.2214546,6.5612794e-06,0.049329016,26.88,1.0791065,12.716014,54,[-1.362  0.283  0.631 -0.638 -0.898],91.04333,638.9664504528046,5400,-106.93804851568464,0.010791063,105964,100.0,0.00049329014,0.4318366,-12.3741,47.779266,0.011281479,1.128148,3.6458557,7.9565434,,0.510615
1.1917101,59.85468,83.913025,323.65237,0.024739012,100,-1.9951599,-3.967285e-06,0.24201755,24.95,0.98897654,12.496317,55,[-1.337  0.292  0.619 -0.632 -0.908],90.412285,650.4624371528625,5500,-107.13202725474146,0.009889765,108459,100.0,0.0024201754,-0.996408,-10.370171,84.665596,0.0042088726,0.4208873,1.1816137,2.4739013,,0.4964289
73.301254,24.981606,1.3642331,75330.51,1.5897206,100,-0.8327075,1.27410885e-05,0.004199791,21.66,2.516967,8.128938,56,[-1.335  0.303  0.618 -0.626 -0.923],89.08633,662.6564211845398,5600,-107.36761675074617,0.02516967,110625,100.0,4.1997908e-05,19.880087,-8.473579,2.4919524,0.15744464,15.744465,27.009518,158.97206,,0.49320206
1.0329834,24.296581,96.80698,76.213165,0.016318576,100,-0.8098949,-8.8119505e-06,0.5342513,22.9,1.0005352,8.29576,57,[-1.332  0.287  0.654 -0.63  -0.926],89.57811,675.4581227302551,5700,-107.8810266658836,0.010005352,112915,100.0,0.0053425124,-0.7509911,-8.848053,97.053825,0.0017432367,0.17432368,0.07214302,1.6318578,,0.49105567
1.1468261,45.910847,87.197174,135.80193,0.01942485,100,-1.5303535,8.239746e-06,0.29581267,24.6,0.96003497,10.684539,58,[-1.33   0.285  0.654 -0.635 -0.928],90.246994,685.8120746612549,5800,-107.66353753552409,0.00960035,115375,100.0,0.0029581266,-1.2041,-10.369606,87.07198,0.00369925,0.369925,0.43476376,1.942485,,0.4881482
1.5630118,58.34265,63.979046,700.13666,0.04311655,100,-1.9447601,-4.8828124e-06,0.03885634,22.96,0.8694931,10.133907,59,[-1.322  0.292  0.653 -0.634 -0.931],89.58175,698.0688786506653,5900,-108.12197731250846,0.008694931,117671,100.0,0.00038856338,-0.6634886,-8.543991,71.256714,0.0055223177,0.5522317,1.7678533,4.311655,,0.4801079
36.810986,27.025711,2.7165804,17466.3,0.84764874,100,-0.9008493,7.858276e-06,0.0036491004,23.87,1.8798571,9.462929,60,[-1.326  0.276  0.659 -0.648 -0.939],89.94889,709.4808487892151,6000,-108.02553590150677,0.018798567,120058,100.0,3.6491005e-05,11.333313,-9.018745,4.445272,0.0871569,8.71569,16.798998,84.76488,,0.47004515
1.2283345,82.91309,81.41105,582.95105,0.030324584,100,-2.7637732,-3.2424928e-06,0.32985044,23.97,1.0101472,12.44669,61,[-1.307  0.305  0.673 -0.645 -0.949],90.013466,721.6111268997192,6100,-107.70363159728483,0.010101472,122455,100.0,0.0032985043,-1.6930487,-9.484848,84.120155,0.0043889205,0.4388921,1.3700442,3.0324585,,0.47314715
2.604303,47.15875,38.39799,622.07117,0.13468829,100,-1.5719521,6.3323973e-06,0.038730092,23.39,1.1670026,10.283107,62,[-1.298  0.295  0.671 -0.643 -0.946],89.809204,734.4833745956421,6200,-107.48642464040105,0.011670027,124794,100.0,0.0003873009,-0.074671745,-9.701607,31.177103,0.017338853,1.7338853,2.4621315,13.468829,,0.4697351
84.417015,20.460876,1.1845953,36063.516,1.531633,100,-0.6820287,6.1035155e-07,0.005067748,22.73,2.2933412,7.9312215,63,[-1.308  0.275  0.683 -0.645 -0.949],89.44034,748.6703150272369,6300,-108.65046960657268,0.022933414,127067,100.0,5.0677478e-05,13.823217,-8.158844,2.2219238,0.15213348,15.21335,20.089615,153.1633,,0.48843536
704.4441,76.52041,0.14195591,45036510.0,49.635586,100,-2.5506773,3.0899048e-06,0.0014760469,29.04,50.523155,15.112037,64,[-1.338  0.246  0.67  -0.658 -0.93 ],91.6894,763.4426774978638,6400,-106.15008938859292,0.5052316,129971,100.0,1.4760469e-05,603.5075,-14.32412,1.0360692,4.9378123,493.78134,671.20605,4963.5586,,0.5201427
145.42049,61.405228,0.687661,428138.75,4.599101,100,-2.046841,3.0517577e-07,0.0023105592,25.66,5.4593062,11.666632,65,[-1.362  0.259  0.643 -0.628 -0.899],90.60512,776.0913400650024,6500,-107.70981925316435,0.054593053,132537,100.0,2.3105591e-05,38.227837,-10.618004,1.4054296,0.45725596,45.725594,62.910774,459.9101,,0.54491955
3.3773408,57.856476,29.609095,1880.5781,0.21447416,100,-1.9285457,3.4332274e-06,0.03423609,26.9,1.429129,11.691823,66,[-1.372  0.275  0.671 -0.641 -0.874],91.00796,791.5841405391693,6600,-107.49308264484117,0.014291291,135227,100.0,0.00034236087,3.0198631,-12.327377,24.465855,0.025110936,2.5110936,6.5640626,21.447416,,0.5662915
1.7359962,26.473911,57.60381,365.90515,0.06152613,100,-0.8824667,-2.9754638e-06,0.028509077,23.34,1.1159068,9.350131,67,[-1.389  0.279  0.689 -0.642 -0.853],89.77533,803.6570692062378,6700,-107.6518421132091,0.011159067,137561,100.0,0.00028509076,0.4418713,-8.799545,59.70513,0.009167417,0.9167417,1.6045809,6.152613,,0.5636118
1.6842197,42.148235,59.374676,319.7248,0.054165617,100,-1.404948,-6.904602e-06,0.064602055,25.11,1.1109297,10.780528,68,[-1.379  0.291  0.675 -0.643 -0.855],90.40831,816.5077369213104,6800,-107.8686694114126,0.011109297,140072,100.0,0.0006460205,0.100636244,-10.030357,64.29067,0.008279488,0.8279488,1.9239337,5.4165616,,0.57027787
4.900334,42.382954,20.406773,5220.897,0.16842708,100,-1.4127665,-1.3732911e-06,0.022051968,22.9,1.2168727,9.7560005,69,[-1.378  0.297  0.658 -0.641 -0.849],89.61667,827.9197013378143,6900,-107.43911683261676,0.012168727,142362,100.0,0.00022051967,2.1230533,-8.536591,25.674229,0.020704567,2.070457,5.2504487,16.842709,,0.5801884
66.55727,32.776466,1.5024656,102485.51,2.169871,100,-1.092551,-1.9836425e-06,0.009597916,22.32,3.2071307,9.086175,70,[-1.384  0.304  0.682 -0.649 -0.839],89.35146,837.7712917327881,7000,-107.67768277594963,0.032071307,144594,100.0,9.597916e-05,27.100393,-8.7202,2.15235,0.21623969,21.623972,36.013695,216.98712,,0.650291
1.8079685,62.068573,55.3107,991.152,0.113464154,100,-2.0689518,7.6293946e-07,0.13584378,24.01,1.2268993,11.600502,71,[-1.422  0.283  0.67  -0.67  -0.769],90.01372,850.8308334350586,7100,-107.8806008016328,0.012268991,146995,100.0,0.0013584378,0.29075813,-9.368164,47.371372,0.01293189,1.293189,3.0726867,11.3464155,,0.65026915
1509.9812,46.396564,0.06622599,19778330.0,16.489706,100,-1.546552,2.2888183e-07,6.0685805e-05,24.69,17.411074,10.175015,72,[-1.438  0.271  0.688 -0.684 -0.769],90.25018,863.7288196086884,7200,-108.01640495563994,0.17411071,149464,100.0,6.06858e-07,383.3813,-10.147667,1.1147857,1.6398176,163.98175,443.47794,1648.9707,,0.6391523
