Bound,MaxIWNorm,MaxIW,InitialReturnMin,EpisodesSoFar,InitialReturnStd,ESSRenyi,ReturnStepMaxmin,EmpiricalD2,ESSClassic,InitialReturnMean,EntropyCoefficient,Iteration,TimestepsSoFar,MeanEntropy,ReturnStepMax,EpThisIter,MeanIWNorm,EpLenMean,TimeElapsed,InitialBound,StdIWNorm,MeanIW,MinIWNorm,InitialReturnMax,Weights,ReturnMeanIW,J_sample_variance,StdIW,MinIW,EpRewMean
2.1712627,0.38603416,38.603416,-38.27292,7200,14.081879,5.8001223,98.402405,17.241016,13.340446,-1.9073486e-08,2.7999992,72,2116784,1.6751603,100.0,100,0.019951874,330.96,5904.003923654556,3.356238,0.05085186,1.9951876,4.067862e-05,25.729195,[-0.16  -1.054  0.017 -0.694  0.235],7.4685287,6281.496,5.085186,0.004067862,-98.890702063874
9.805379,0.6583229,65.83229,-40.347137,7300,14.97398,2.3918786,98.229065,41.80814,5.522397,-2.0217894e-06,2.699997,73,2142087,1.7024194,100.0,100,0.020265553,253.03,5945.549600839615,3.1780212,0.08382221,2.0265555,2.7993838e-05,37.866993,[-0.157 -1.047  0.011 -0.717  0.256],18.501427,25313.877,8.382221,0.0027993838,-97.53471682685233
1142.3416,97.71128,9771.128,-33.463455,7400,16.672876,0.0020829171,98.16484,48009.59,1.0113955,-1.5258789e-07,2.5999985,74,2165105,1.6365331,100.0,100,0.98266596,230.18,5985.3758273124695,3.1721745,9.721608,98.26661,9.759614e-09,37.623405,[-0.154 -1.02  -0.01  -0.725  0.283],1417.1315,201362180.0,972.16077,9.759614e-07,-96.11783933873656
0.32052183,0.042162,4.2162004,-38.74759,7500,15.357319,58.74566,98.37833,1.7022535,65.3665,5.722046e-07,2.5,75,2196522,1.6216952,100.0,100,0.011083389,314.17,6038.8443739414215,2.799747,0.008067576,1.1083388,0.0011942636,37.374428,[-0.217 -1.059  0.002 -0.701  0.217],2.00566,370.91135,0.80675757,0.11942636,-97.65483887816067
2.8905292,0.4453379,44.53379,-34.44301,7600,13.326076,12.110487,98.30559,8.257306,7.5255194,2.4414062e-06,2.3999977,76,2227414,1.6464729,100.0,100,0.01749422,308.92,6090.028365373611,2.7439666,0.061324954,1.749422,0.00022260772,23.664585,[-2.061e-01 -1.077e+00  4.270e-04 -6.994e-01  2.027e-01],6.1896563,3508.436,6.1324964,0.022260772,-107.25766833972483
3.496801,0.41429248,41.42925,-34.87242,7700,12.531442,5.2440963,98.459564,19.069063,6.0506873,-1.5068055e-06,2.2999992,77,2263718,1.6210566,100.0,100,0.010616796,363.04,6152.39332318306,2.624471,0.041834828,1.0616797,4.111544e-05,32.094143,[-2.004e-01 -1.094e+00  4.434e-04 -6.859e-01  2.275e-01],8.572846,7566.672,4.183483,0.004111544,-98.10037228908321
23.23714,2.4205818,242.0582,-31.574501,7800,11.655798,0.63144964,98.468155,158.36575,1.8986303,-3.8146972e-08,2.2000008,78,2301903,1.547663,100.0,100,0.033718653,381.85,6214.301063299179,2.5138423,0.24237487,3.3718655,2.5010571e-08,26.623894,[-0.221 -1.107 -0.017 -0.668  0.202],36.481956,121185.11,24.237486,2.5010572e-06,-101.54285975084312
0.012629509,0.044247936,4.4247937,-33.287895,7900,11.031596,55.881393,98.43848,1.7895044,62.964024,1.411438e-06,2.0999985,79,2340508,1.5546747,100.0,100,0.010384963,386.05,6281.532263994217,2.1404946,0.00796472,1.0384963,0.0006368224,20.08397,[-0.208 -1.1   -0.002 -0.675  0.129],1.4969629,213.81897,0.79647195,0.06368224,-108.3892063461779
49.61216,4.510852,451.08517,-31.099312,8000,11.134799,0.094730005,98.48428,1055.6317,1.2609501,-1.6212464e-06,2.0,80,2378262,1.5955427,100.0,100,0.050672192,377.54,6342.944921970367,2.0727043,0.4483996,5.067219,1.2897381e-06,23.100101,[-0.209 -1.099 -0.012 -0.681  0.136],83.29322,708793.06,44.83996,0.00012897381,-97.35236595285538
-1.0954592,0.031035664,3.1035664,-42.10701,8100,12.783515,80.468475,98.52353,1.2427226,82.63114,2.1362305e-06,1.9000015,81,2418285,1.5970074,100.0,100,0.009839919,400.23,6410.67703294754,1.6279683,0.0045113377,0.983992,0.0022679486,28.481325,[-0.215 -1.144 -0.048 -0.702  0.176],0.46920186,146.67395,0.45113376,0.22679487,-95.34962263611034
0.72714114,0.10113924,10.113924,-37.816048,8200,13.268567,31.873251,98.456085,3.137427,39.359646,9.155273e-07,1.7999992,82,2455174,1.5792706,100.0,100,0.011109798,368.89,6469.012467622757,1.6140782,0.01378991,1.1109799,0.0005104464,24.40127,[-0.214 -1.145 -0.049 -0.694  0.178],2.9598994,404.27396,1.378991,0.05104464,-100.32331982653893
1.2429202,0.15801278,15.801278,-36.381485,8300,11.069688,19.285954,98.45696,5.185121,23.034351,-1.14440915e-07,1.7000008,83,2492994,1.5763363,100.0,100,0.01056093,378.2,6532.204902410507,1.4720452,0.019304682,1.056093,0.00020529745,21.434826,[-0.217 -1.143 -0.048 -0.71   0.16 ],4.0043793,846.1467,1.9304681,0.020529745,-102.6884512113947
-0.18064058,0.03722679,3.7226791,-35.338585,8400,12.227484,65.93521,98.40076,1.5166403,68.872696,-3.2806397e-06,1.6000023,84,2528688,1.5880796,100.0,100,0.0098535195,356.94,6593.329375505447,1.3441857,0.0066242767,0.98535186,0.0012237407,27.426485,[-0.225 -1.139 -0.07  -0.712  0.158],1.2700313,237.01299,0.6624277,0.12237408,-106.94568214995923
0.6541003,0.054095376,5.409538,-36.3709,8500,12.96882,71.49743,98.42601,1.3986517,66.74531,-7.6293944e-08,1.5,85,2563235,1.5955406,100.0,100,0.011782799,345.47,6648.9851150512695,1.1697559,0.00831696,1.17828,0.0017702957,22.339457,[-0.216 -1.155 -0.074 -0.728  0.169],2.087897,320.45227,0.83169603,0.17702956,-99.1473860522496
9.664139,0.6354529,63.545296,-38.40313,8600,14.531047,2.7771103,98.39555,36.00865,3.1579564,1.5258789e-07,1.4000015,86,2596586,1.6334486,100.0,100,0.011376731,333.51,6705.068468332291,0.95365524,0.06300085,1.1376731,3.492417e-05,29.481033,[-0.25  -1.163 -0.084 -0.736  0.176],17.345688,35295.86,6.300086,0.003492417,-100.7957074332054
14.543082,1.6479479,164.7948,-39.704727,8700,15.236406,2.0688574,98.42804,48.33586,1.8149263,-2.708435e-06,1.2999992,87,2630500,1.6177814,100.0,100,0.022264563,339.14,6764.15691447258,0.7999886,0.1637598,2.2264562,1.4344274e-05,31.526213,[-0.248 -1.146 -0.058 -0.731  0.215],23.74452,52828.918,16.375984,0.0014344275,-96.98622562143463
0.29533815,0.037313502,3.7313504,-31.487274,8800,11.967062,55.365746,98.43182,1.806171,61.208565,-3.4332277e-07,1.2000008,88,2666355,1.5935585,100.0,100,0.010172505,358.55,6822.767178297043,0.8917631,0.008098222,1.0172505,0.0009298301,29.913982,[-0.214 -1.123 -0.018 -0.713  0.199],1.7059035,205.18858,0.80982226,0.09298301,-101.85865417566531
5.2527957,1.7581908,175.81908,-34.175636,8900,10.832548,5.2926474,98.40489,18.894136,2.7149377,9.155273e-07,1.1000023,89,2700386,1.6145933,100.0,100,0.029484034,340.31,6878.973083257675,0.61373115,0.17649405,2.9484034,0.00016816889,20.886599,[-0.206 -1.148 -0.023 -0.727  0.174],10.204548,5813.978,17.649403,0.01681689,-101.26056540584605
1.1326983,0.07900639,7.900639,-32.543243,9000,11.010798,25.799088,98.471054,3.876106,33.64649,1.1825562e-06,1.0,90,2738664,1.5783248,100.0,100,0.009881895,382.78,6943.214821338654,0.52981937,0.013877216,0.9881895,0.00022152255,17.293633,[-0.181 -1.159  0.005 -0.736  0.196],3.2683845,370.63562,1.3877217,0.022152256,-101.23575767952812
5.3277607,0.49728823,49.728825,-34.569576,9100,13.039359,5.3890123,98.44661,18.556276,7.3646855,-1.2969971e-06,0.9000015,91,2775117,1.5916365,100.0,100,0.016815903,364.53,7004.162521600723,0.26817393,0.05963915,1.6815906,4.4809894e-05,28.767885,[-0.191 -1.144 -0.002 -0.734  0.16 ],10.291606,9700.452,5.963915,0.0044809896,-100.86243985099931
5.6461124,0.92303455,92.30346,-37.195717,9200,13.325792,6.3514633,98.37282,15.744403,3.726965,4.119873e-06,0.79999924,92,2806400,1.5566792,100.0,100,0.018517774,312.83,7057.104886293411,0.033454895,0.09411598,1.8517772,8.821695e-06,24.414633,[-1.484e-01 -1.102e+00  8.654e-04 -7.328e-01  1.725e-01],10.565769,5706.1265,9.411599,0.00088216946,-98.1016174760737
-0.90821,0.029946884,2.9946885,-44.978767,9300,12.907897,67.851135,98.42993,1.4738147,74.63237,-1.2016296e-06,0.70000076,93,2842203,1.557775,100.0,100,0.009846197,358.03,7115.977673530579,-0.40961707,0.005740434,0.98461974,0.0018733543,25.110922,[-1.899e-01 -1.148e+00 -9.911e-04 -7.440e-01  1.378e-01],0.9119423,159.0444,0.5740434,0.18733543,-102.04985972751973
1.3732762,0.101567596,10.15676,-28.127636,9400,10.750996,35.596146,98.468475,2.8092928,39.65671,2.5177003e-06,0.6000023,94,2879015,1.5841477,100.0,100,0.011466762,368.12,7176.38413977623,-0.002916813,0.014144804,1.1466762,0.0004720334,26.10176,[-0.191 -1.148  0.009 -0.747  0.139],2.9447622,481.62012,1.4144803,0.04720334,-97.83289626108665
10.269656,1.1250972,112.50972,-37.64433,9500,13.73947,2.9411204,98.464035,34.00065,3.8073256,-1.8310546e-06,0.5,95,2914853,1.6427727,100.0,100,0.022725487,358.38,7237.143316030502,-0.6092806,0.11422843,2.272549,3.5169614e-05,42.040573,[-0.157 -1.155  0.017 -0.75   0.165],18.440952,39096.29,11.422844,0.0035169614,-96.04087593306669
1.4855015,0.32137778,32.13778,-34.953117,9600,13.659043,12.471799,98.37433,8.018089,10.264808,2.632141e-06,0.3999977,96,2947634,1.6216978,100.0,100,0.011175888,327.81,7289.314737081528,-0.50799596,0.033043645,1.1175888,7.523454e-05,33.09819,[-0.158 -1.147  0.022 -0.748  0.224],4.784637,1750.037,3.304365,0.007523454,-102.55010351354115
0.5252254,0.1826823,18.26823,-39.336315,9700,13.211777,23.114847,98.46971,4.326224,18.520866,-1.335144e-06,0.29999924,97,2985611,1.6334486,100.0,100,0.012603714,379.77,7340.5974724292755,-0.82470393,0.026435718,1.2603714,0.00037416728,19.43936,[-0.164 -1.16   0.021 -0.73   0.203],3.2524877,630.4959,2.643572,0.03741673,-100.69358455368952
25.408401,1.994385,199.4385,-35.62639,9800,13.377386,1.6139288,98.44693,61.9606,1.5591601,-5.340576e-07,0.20000076,98,3023897,1.6257502,100.0,100,0.024929045,382.86,7390.957958936691,-0.8608561,0.1980833,2.492904,2.5074291e-06,25.976463,[-0.18  -1.157  0.018 -0.709  0.215],34.75618,121810.56,19.808329,0.00025074292,-105.8727936854984
35.96948,3.160584,316.0584,-33.20369,9900,10.009273,0.19324626,98.49222,517.4744,2.1090834,4.386902e-07,0.099998474,99,3066618,1.604117,100.0,100,0.048571624,427.21,7447.703537940979,-0.94421685,0.33090764,4.857162,2.107118e-06,23.434834,[-0.236 -1.185  0.036 -0.709  0.207],61.1468,564095.9,33.09077,0.0002107118,-108.46513334689267
0.69755113,0.07966581,7.966581,-30.167316,10000,10.587344,32.5704,98.528336,3.0702722,41.720688,-6.8664554e-07,,100,3108869,1.5949123,100.0,100,0.009981174,422.51,7502.907313585281,-1.005578,0.011796771,0.99811745,0.00064496667,18.538692,[-0.249 -1.165  0.058 -0.732  0.185],2.459543,273.00372,1.179677,0.064496666,-99.64296507128904
17.460846,20.623116,2062.3115,-33.898746,10100,11.596521,0.112528525,98.48753,888.6636,1.056657,1.2969971e-06,,101,3148938,1.6105427,100.0,100,0.21199717,400.69,7556.159160375595,-1.129957,2.0514276,21.199709,1.5442727e-06,27.592724,[-0.251 -1.164  0.063 -0.748  0.176],51.145424,283657.62,205.14276,0.00015442727,-102.67052931240777
-0.525959,0.053347215,5.3347216,-33.551857,10200,12.422603,62.70533,98.39685,1.5947608,56.94507,7.6293946e-07,,102,3183615,1.6081681,100.0,100,0.010872304,346.77,7601.7505667209625,-1.2893143,0.009453767,1.0872303,0.0016545963,38.679443,[-0.274 -1.146  0.077 -0.775  0.191],1.1022372,231.0382,0.94537663,0.16545963,-104.57625483021712
0.35683608,0.14227818,14.227818,-40.58374,10300,15.68929,39.060493,98.414795,2.5601315,32.130253,-7.05719e-07,,103,3217262,1.5885075,100.0,100,0.011852388,336.47,7649.82101225853,-1.5986952,0.017226098,1.1852388,0.0011107145,47.960827,[-0.3   -1.153  0.078 -0.785  0.189],2.9148126,455.84613,1.7226096,0.11107145,-98.45240972715554
0.45929956,0.07007559,7.007559,-34.262413,10400,13.232653,32.436718,98.41748,3.082926,45.63989,-1.1444092e-06,,104,3252255,1.5976688,100.0,100,0.010775741,349.93,7697.597935914993,-1.1420815,0.01176021,1.0775741,8.7619344e-05,22.223412,[-0.315 -1.158  0.069 -0.776  0.17 ],2.4645944,594.30756,1.1760209,0.008761935,-101.9206775754343
9.664293,0.8397972,83.97972,-41.883835,10500,15.891342,3.430299,98.42326,29.151978,4.703738,-5.016327e-06,,105,3284522,1.5773231,100.0,100,0.018748842,322.67,7740.579746961594,-1.396133,0.084389955,1.8748841,1.01296255e-05,30.249674,[-0.305 -1.145  0.08  -0.783  0.179],17.202347,37226.117,8.438996,0.0010129625,-93.04797145955277
2.2271974,0.24327444,24.327444,-39.429573,10600,14.232139,17.32196,98.235565,5.773019,12.428401,3.0517577e-07,,106,3312436,1.549032,100.0,100,0.012685449,279.14,7777.884293079376,-1.3143188,0.03367285,1.2685449,9.473413e-05,24.77609,[-0.309 -1.12   0.096 -0.793  0.158],5.385126,1281.7607,3.367285,0.009473413,-106.69293947530235
4.9135795,0.29221594,29.221594,-33.557827,10700,13.714062,7.2943373,98.41319,13.709265,8.0749,2.2125244e-06,,107,3345763,1.5097159,100.0,100,0.008797642,333.27,7823.523357391357,-1.1712044,0.029683478,0.87976426,1.2740955e-05,35.136196,[-0.336 -1.132  0.085 -0.787  0.13 ],9.250092,10708.402,2.968348,0.0012740955,-97.78334688412711
7.1295443,0.473551,47.355103,-31.518175,10800,12.203806,3.1617808,98.36034,31.627745,7.623274,-2.3651123e-06,,108,3378842,1.5214872,100.0,100,0.01966193,330.79,7868.95712685585,-1.0506082,0.06844419,1.966193,4.0406096e-05,26.98104,[-0.35  -1.148  0.102 -0.799  0.091],13.037999,9466.308,6.844419,0.0040406096,-105.79800331951498
4.3213196,0.4250008,42.50008,-36.96499,10900,11.520981,7.859409,98.469284,12.723603,7.622139,1.7929077e-06,,109,3417045,1.5429718,100.0,100,0.014434781,382.03,7917.865670442581,-1.2321645,0.050252274,1.4434782,0.00012880359,21.91816,[-0.369 -1.14   0.088 -0.772  0.103],8.716476,4602.6577,5.0252275,0.012880359,-101.37361661396376
0.24150062,0.08804693,8.804693,-40.745895,11000,12.713579,42.68054,98.53093,2.3429883,47.352783,2.822876e-06,,110,3457617,1.5416799,100.0,100,0.010734253,405.72,7971.82802271843,-1.3581936,0.011318444,1.0734253,0.00088716496,30.853674,[-0.337 -1.136  0.076 -0.755  0.124],2.3204682,1006.6725,1.1318445,0.0887165,-95.15428533412457
8.381978,1.8660185,186.60185,-33.153732,11100,12.051903,1.0007668,98.44835,99.92338,1.9968562,1.0681152e-06,,111,3495218,1.5353128,100.0,100,0.02650968,376.01,8023.2571766376495,-1.1051233,0.18571676,2.650968,2.2185586e-06,26.629965,[-0.361 -1.132  0.085 -0.761  0.123],19.428988,35852.03,18.571676,0.00022185587,-103.71178516830477
1.87854,0.17635864,17.635864,-41.39061,11200,15.630271,15.57399,98.384125,6.4209623,21.08229,-8.392334e-07,,112,3527443,1.5045972,100.0,100,0.010059982,322.25,8067.085045099258,-1.5900719,0.019463705,1.0059981,7.021527e-05,47.70213,[-0.353 -1.127  0.075 -0.789  0.116],5.9077196,7485.526,1.9463705,0.007021527,-99.23183721643693
2.6307645,0.21694666,21.694666,-38.831715,11300,14.786806,12.986794,98.28995,7.7001295,14.022112,2.822876e-06,,113,3556107,1.5021634,100.0,100,0.011030612,286.64,8102.772705554962,-1.2943878,0.027314065,1.1030613,4.4012417e-05,26.980228,[-0.33  -1.108  0.08  -0.794  0.086],6.2225823,2630.6653,2.7314067,0.004401242,-101.7652768562279
22.670723,21.534082,2153.4082,-33.586933,11400,13.760153,0.06316863,98.40985,1583.0643,1.0307564,-2.670288e-07,,114,3590235,1.4783094,100.0,100,0.21862999,341.28,8151.8531992435455,-1.1195647,2.1423068,21.862991,9.5221566e-07,30.850851,[-0.335 -1.118  0.084 -0.777  0.083],67.21566,468649.4,214.23067,9.522157e-05,-100.70389521025372
0.8769877,0.11204287,11.204287,-36.975174,11500,10.083134,26.142338,98.4572,3.8252125,36.44389,-4.196167e-07,,115,3630154,1.4739453,100.0,100,0.013700223,399.19,8206.821428537369,-1.2325063,0.01809231,1.3700224,0.0006329017,22.712248,[-0.323 -1.136  0.103 -0.758  0.059],3.2875412,1192.905,1.8092309,0.06329017,-108.34102026942679
7829.011,629.6906,62969.062,-36.998463,11600,12.971284,9.155299e-05,98.442795,1092263.6,1.0016171,-2.632141e-06,,116,3666336,1.5253875,100.0,100,6.3019953,361.82,8256.268368244171,-1.2332847,62.65292,630.1996,2.2096846e-07,27.775585,[-0.334 -1.129  0.103 -0.77   0.055],9117.932,8313011000.0,6265.2915,2.2096847e-05,-100.80277050938689
2.3324924,0.1469791,14.697909,-32.481544,11700,14.281373,25.814098,98.45592,3.873852,23.852552,3.8146972e-08,,117,3702646,1.5045475,100.0,100,0.009471719,363.1,8304.708733558655,-1.0827183,0.01692346,0.9471719,0.00014012131,32.186203,[-0.356 -1.111  0.071 -0.746  0.106],4.4635096,2490.5952,1.6923459,0.014012131,-98.77705151909439
-0.8616151,0.026485065,2.6485066,-36.85663,11800,12.982004,81.83757,98.49341,1.2219326,84.47633,-8.773804e-07,,118,3739369,1.5050514,100.0,100,0.010064001,367.23,8354.194922208786,-1.2285552,0.0043141996,1.0064001,0.0026637295,32.884586,[-0.344 -1.078  0.061 -0.727  0.086],0.4964419,219.37688,0.43141997,0.26637295,-93.01839777085435
-0.24569273,0.061471626,6.147163,-32.394173,11900,10.090842,45.54385,98.48563,2.195686,49.47033,1.5258789e-07,,119,3778985,1.5000004,100.0,100,0.010367355,396.16,8406.688381671906,-1.2942417,0.010477769,1.0367357,0.0009715843,38.82725,[-0.344 -1.08   0.057 -0.723  0.086],1.672095,166.6329,1.0477769,0.09715843,-101.88644301269731
5.4685006,1.0323247,103.23247,-35.005035,12000,12.3367,3.5141659,98.47516,28.456255,3.0051508,6.8664554e-07,,120,3816522,1.4726589,100.0,100,0.018172313,375.37,8458.081367969513,-1.1668339,0.10324083,1.8172318,4.728923e-05,32.785366,[-0.346 -1.09   0.068 -0.724  0.081],11.69291,11012.887,10.324084,0.004728923,-98.50584710130411
-0.059775352,0.043064073,4.3064075,-39.33583,12100,13.4838505,63.00254,98.48523,1.5872376,66.018135,-1.9073486e-06,,121,3852688,1.4608932,100.0,100,0.009440403,361.66,8506.295610904694,-1.311196,0.006773023,0.94404036,0.00082282507,29.806578,[-0.355 -1.08   0.069 -0.743  0.054],1.5921409,190.1364,0.67730236,0.082282506,-93.08515401821337
0.07890713,0.069495566,6.949557,-42.044846,12200,14.368107,49.256638,98.530624,2.0301833,50.017227,1.8882752e-06,,122,3891363,1.4551203,100.0,100,0.011274654,386.75,8557.823405504227,-1.4014931,0.011270771,1.1274655,0.0010079521,29.713654,[-0.372 -1.065  0.064 -0.729  0.042],2.0758202,410.99612,1.1270771,0.10079522,-90.76549357376194
3.4779558,0.25500005,25.500006,-47.585976,12300,13.735152,9.224316,98.4852,10.840913,14.170725,-1.5830993e-06,,123,3928040,1.4509643,100.0,100,0.012141071,366.77,8606.735430955887,-1.5862007,0.02987987,1.2141072,2.4220386e-05,28.748568,[-0.366 -1.052  0.074 -0.726  0.036],8.700603,5947.4766,2.987987,0.0024220387,-94.40560669046134
10.92537,4.182239,418.2239,-30.518272,12400,10.570528,0.648247,98.48514,154.26219,1.4074416,1.335144e-06,,124,3966581,1.4659673,100.0,100,0.049719505,385.41,8659.78418135643,-1.0172745,0.41613442,4.97195,1.1099016e-05,28.606459,[-0.344 -1.039  0.089 -0.711  0.032],23.560171,68916.46,41.613438,0.0011099016,-99.2174463999007
14.193831,1.5435603,154.35603,-42.706406,12500,13.053926,1.2995435,98.51564,76.950096,3.551134,5.1498415e-07,,125,4007708,1.4618129,100.0,100,0.035283342,411.27,8713.982169389725,-1.4235469,0.18388009,3.5283344,4.2525517e-06,29.845972,[-0.336 -1.044  0.071 -0.69   0.047],26.681356,54790.004,18.38801,0.00042525516,-99.6020779112468
0.5625093,0.25550377,25.550377,-35.95337,12600,10.300718,34.403904,98.447586,2.9066467,15.700129,-8.392334e-07,,126,4045951,1.487623,100.0,100,0.0111234775,382.43,8765.267039299011,-1.1984463,0.02577522,1.1123477,0.00065620197,23.922398,[-0.307 -1.055  0.046 -0.693  0.043],2.6057262,646.43164,2.5775223,0.0656202,-105.62974621113372
-0.38895965,0.041930128,4.1930127,-32.872673,12700,10.432109,67.189926,98.54039,1.4883183,69.27643,3.2806397e-06,,127,4086693,1.4752607,100.0,100,0.010719042,407.42,8821.189887285233,-1.0957525,0.0071383696,1.0719042,0.0014922876,22.20406,[-0.292 -1.033  0.046 -0.678  0.069],0.9478258,172.02486,0.71383697,0.14922877,-93.62861173087308
5.7720394,0.3533039,35.33039,-34.168877,12800,11.582865,14.456978,98.54036,6.917075,9.197036,6.1035155e-07,,128,4126875,1.4939364,100.0,100,0.01281797,401.82,8874.065662622452,-1.138962,0.0402759,1.2817969,0.0001184498,23.39249,[-0.279 -1.025  0.043 -0.67   0.056],8.767549,7578.358,4.0275908,0.0118449805,-92.34533510790216
-0.08400738,0.047938067,4.793807,-35.141716,12900,12.41374,54.902832,98.508896,1.8213997,61.295643,-1.3732911e-06,,129,4166225,1.5095563,100.0,100,0.009313367,393.5,8924.081169843674,-1.171392,0.007400683,0.93133664,0.0011123155,21.265839,[-0.261 -1.009  0.057 -0.659  0.075],1.4968925,328.1027,0.7400683,0.11123155,-96.62450072846677
1.8760972,0.7139433,71.39433,-43.1904,13000,12.211351,6.1615844,98.503586,16.229591,3.9313788,-1.2588501e-06,,130,4205246,1.502602,100.0,100,0.014947498,390.21,8975.967397212982,-1.4396815,0.073890194,1.4947498,9.512364e-05,28.620193,[-0.263 -0.999  0.057 -0.663  0.09 ],7.6759877,4947.535,7.389019,0.009512365,-96.85228629442848
0.2243197,0.19980907,19.980907,-37.31703,13100,13.066052,24.660566,98.50621,4.055057,21.782986,1.2969971e-06,,131,4244667,1.4804583,100.0,100,0.015791385,394.21,9028.541423082352,-1.2438998,0.029923482,1.5791385,0.0003838418,35.049915,[-0.271 -0.999  0.043 -0.641  0.084],2.7291846,724.2264,2.9923484,0.03838418,-97.32937514855804
16.53017,2.6610854,266.10855,-31.844618,13200,10.108927,0.6752655,98.515366,148.0899,2.026606,-1.2969971e-06,,132,4287711,1.5060586,100.0,100,0.038302492,430.44,9085.320209741592,-1.0614889,0.2663155,3.830249,1.2622378e-05,24.813778,[-0.281 -1.01   0.046 -0.633  0.061],29.447643,65839.375,26.63155,0.0012622378,-104.30417765994038
-0.35281372,0.03089947,3.0899472,-32.274487,13300,12.243795,56.53854,98.51001,1.768705,69.687584,-5.1498415e-07,,133,4326962,1.5066583,100.0,100,0.010335955,392.51,9136.419435501099,-1.0758168,0.0068168393,1.0335954,0.00077165366,24.87516,[-0.291 -1.005  0.031 -0.652  0.087],1.0779431,224.41568,0.68168396,0.077165365,-96.16244806928705
1.9469285,0.16984054,16.984055,-34.60298,13400,11.001089,18.874063,98.517975,5.298276,23.222353,2.8419495e-06,,134,4368394,1.5157933,100.0,100,0.011721238,414.32,9190.093041658401,-1.1534301,0.021312663,1.1721237,0.00021303647,25.75765,[-0.288 -1.009  0.035 -0.643  0.088],4.601898,1024.7754,2.1312666,0.021303648,-99.85755336481525
0.8154726,0.13401027,13.401028,-38.82206,13500,14.725924,26.637579,98.51521,3.7540948,27.299364,6.1035155e-07,,135,4406034,1.5037459,100.0,100,0.009053451,376.4,9240.352687120438,-1.294068,0.014774302,0.90534514,0.00028373903,32.020477,[-0.281 -1.008  0.019 -0.649  0.097],3.3227935,2053.4517,1.4774303,0.028373905,-91.23799456988992
-0.3799448,0.13352382,13.352383,-36.394447,13600,13.4407835,39.248726,98.46608,2.5478535,31.710194,1.9836425e-06,,136,4443813,1.4952383,100.0,100,0.011883603,377.79,9289.14564704895,-1.2131464,0.017439203,1.1883603,0.0009029109,29.18778,[-0.26  -0.991  0.008 -0.639  0.085],1.5564821,445.01242,1.7439204,0.09029109,-100.85427632763849
1.9308941,0.18523924,18.523924,-30.822342,13700,11.70476,14.5196705,98.46933,6.8872085,18.304815,1.3732911e-06,,137,4480311,1.5226465,100.0,100,0.009879848,364.98,9337.26556801796,-1.0274104,0.020872083,0.9879848,0.00025174225,20.125938,[-0.282 -0.96   0.02  -0.626  0.076],4.6271806,1722.3281,2.087208,0.025174227,-96.8429862852504
22.312254,1.8855718,188.55719,-32.827095,13800,15.538562,0.69257504,98.41861,144.38869,2.71493,2.7656556e-06,,138,4512767,1.5722653,100.0,100,0.032925025,324.56,9382.451878547668,-1.1451284,0.19709241,3.2925026,6.4915657e-06,34.353924,[-0.306 -0.953  0.026 -0.636  0.104],36.072357,131014.18,19.709244,0.0006491566,-94.34752552140895
0.10675454,0.19134556,19.134556,-38.572075,13900,13.391124,37.61175,98.39082,2.6587436,24.64243,9.155273e-07,,139,4544919,1.549496,100.0,100,0.011122443,321.52,9425.06720328331,-1.2857348,0.0194501,1.1122442,0.00090882386,25.803215,[-0.276 -0.91   0.016 -0.612  0.153],2.203231,967.48706,1.9450102,0.09088239,-97.93144882199933
7.7639713,0.86400825,86.400826,-38.82232,14000,15.225589,3.562801,98.38756,28.067804,5.3026547,1.3732911e-06,,140,4578484,1.5773159,100.0,100,0.021990055,335.65,9471.064707517624,-1.2940762,0.092928424,2.1990058,1.6144184e-05,27.553883,[-0.263 -0.903  0.03  -0.606  0.131],14.619871,16526.387,9.292843,0.0016144183,-102.7827326037632
57.191135,11.830864,1183.0864,-29.774895,14100,11.316892,0.04833676,98.43161,2068.8188,1.1094084,1.8310546e-06,,141,4613951,1.4978759,100.0,100,0.12462893,354.67,9518.904617786407,-0.99249494,1.1766589,12.462892,6.590341e-09,28.899775,[-0.27  -0.925  0.018 -0.593  0.158],102.334114,1058616.9,117.6659,6.5903413e-07,-100.79516610732072
57.326313,8.1552,815.52,-44.369606,14200,12.100118,0.13048813,98.482025,766.3533,1.1824248,-4.3296814e-06,,142,4650967,1.4542392,100.0,100,0.08880837,370.16,9568.680345773697,-1.4789913,0.81186587,8.880838,7.9603865e-07,24.663488,[-0.288 -0.937 -0.008 -0.592  0.079],98.26923,953034.56,81.18659,7.9603866e-05,-95.86683287643446
-0.8451095,0.019209797,1.9209797,-38.726215,14300,13.633352,94.57511,98.43593,1.0573606,93.57754,7.6293946e-07,,143,4685727,1.4524199,100.0,100,0.0100951865,347.6,9615.288163900375,-1.290873,0.0026447193,1.0095187,0.0051918956,30.134632,[-0.275 -0.925 -0.037 -0.585  0.035],0.4822709,238.21458,0.26447192,0.5191896,-98.03631065268725
13.308841,0.51504475,51.50448,-37.290222,14400,13.287873,3.3605518,98.507355,29.757017,7.84153,1.411438e-06,,144,4721775,1.4323115,100.0,100,0.021995708,360.48,9663.568786144257,-1.2430061,0.07540588,2.1995711,2.5227032e-06,30.499208,[-0.287 -0.912 -0.037 -0.579  0.034],20.089445,12034.769,7.540589,0.0002522703,-88.79316934354394
