InitialReturnMin,StdIW,ReturnStepMax,InitialReturnStd,InitialReturnMean,StdIWNorm,J_sample_variance,ReturnMeanIW,EpThisIter,EpLenMean,EpRewMean,ESSRenyi,EmpiricalD2,Iteration,Bound,MeanIW,ESSClassic,InitialReturnMax,Weights,InitialBound,EpisodesSoFar,TimeElapsed,MaxIWNorm,MeanIWNorm,MinIW,ReturnStepMaxmin,MinIWNorm,MeanEntropy,MaxIW,TimestepsSoFar
-3.8238525,3.2344744,100.0,2.2999215,5.645752e-06,0.032344747,904.2268,2.9322383,100,15.75,-107.69647444519747,19.108768,5.2331996,75,2.2022524,1.1868987,11.867421,9.57309,[ 0.76   0.234  1.045  0.5   -1.066],0.033622622,7500,1015.179526090622,0.31219268,0.011868987,0.0053781494,85.69336,5.3781492e-05,0.32293618,31.219269,124240
-3.7330933,1.9561595,100.0,2.3463175,-4.196167e-06,0.019561594,47.095364,1.043502,100,16.31,-108.09938138000201,18.846416,5.3060484,76,0.5624128,1.1991287,27.313484,6.265579,[ 0.767  0.259  0.989  0.487 -1.096],0.11407931,7600,1029.418655872345,0.17007783,0.011991287,0.014588219,86.12542,0.0001458822,0.32061896,17.007784,125871
-4.252205,1.581151,100.0,2.631218,-4.196167e-06,0.015811509,95.82647,1.1686128,100,16.38,-107.98251759374938,20.572542,4.860848,77,0.65806293,0.9285608,25.644188,6.947098,[ 0.793  0.281  0.983  0.517 -1.098],0.0890449,7700,1045.1428546905518,0.1303075,0.009285607,0.014382912,86.19008,0.00014382912,0.32221833,13.03075,127509
-4.6918793,1.5048462,100.0,3.0082304,-1.3732911e-06,0.015048462,41.551247,0.49857393,100,16.99,-108.4225157680912,31.979095,3.1270428,78,-0.024907202,1.0704,33.596745,8.880867,[ 0.792  0.269  0.969  0.529 -1.097],0.026188046,7800,1057.9459373950958,0.10994064,0.010704,0.05356426,86.5916,0.0005356426,0.3276834,10.994064,129208
-4.204567,4.7559958,100.0,2.6359384,-2.5177003e-06,0.047559958,1896.2668,4.5305815,100,16.35,-108.20674279367896,8.991967,11.121037,79,3.5097136,1.2625072,6.5828123,9.183708,[ 0.786  0.255  0.953  0.526 -1.091],0.021557212,7900,1070.392722606659,0.4809993,0.012625072,0.0021925978,86.134476,2.1925978e-05,0.32763982,48.09993,130843
-4.0011444,5.4146204,100.0,2.5404062,2.1362305e-06,0.0541462,741.3068,2.8877985,100,16.41,-108.60309066419971,4.961952,20.153358,80,1.937322,1.3313962,5.7014294,6.3516846,[ 0.771  0.234  1.01   0.533 -1.091],0.11591908,8000,1084.3113477230072,0.54025877,0.01331396,0.00078212144,86.15393,7.821214e-06,0.3228129,54.025875,132484
-4.143692,4.8981028,100.0,2.7703767,-4.4250487e-06,0.048981026,1471.1017,4.422099,100,16.73,-108.44338053002959,5.2410507,19.080143,81,3.0735185,1.37438,7.2986717,9.262054,[ 0.755  0.22   1.061  0.58  -1.096],0.014073372,8100,1099.9235298633575,0.39811096,0.0137438,0.006999808,86.44383,6.999808e-05,0.3214863,39.811096,134157
-4.099823,9.58767,100.0,2.6042016,3.890991e-06,0.09587672,2202.727,6.322588,100,16.64,-108.44387769335215,2.5256634,39.59356,82,4.5546927,2.35693,5.6988115,8.428795,[ 0.767  0.234  1.005  0.536 -1.097],0.040530354,8200,1114.9716515541077,0.88919204,0.023569303,0.002539937,86.359795,2.539937e-05,0.3125038,88.919205,135821
-3.9749603,42.564453,100.0,2.471035,7.400513e-06,0.4256446,16512.287,12.341218,100,16.56,-108.3911292498995,0.26192766,381.7848,83,5.9269094,5.1468134,1.441049,9.848312,[ 0.776  0.264  1.     0.518 -1.106],-0.015765905,8300,1131.2723124027252,4.2540226,0.051468134,0.00028709296,86.2864,2.8709296e-06,0.31446522,425.40228,137477
-4.076889,2.3756015,100.0,2.5657117,1.5258789e-07,0.023756012,45.97124,1.2293532,100,16.06,-108.22144534580342,17.305857,5.778391,84,0.5332507,1.0658718,16.757458,8.687424,[ 0.789  0.308  1.006  0.513 -1.104],0.024884582,8400,1146.7246897220612,0.21728145,0.010658719,0.01985331,85.87804,0.0001985331,0.31207255,21.728146,139083
-4.4772263,1.0485179e-05,100.0,2.5048134,4.348755e-06,1.0487887e-07,6.3374577,7.0929527e-06,100,16.5,-108.08799409551939,100.0,1.0,85,-0.20029224,0.9999989,99.99999,6.00898,[ 0.794  0.325  1.028  0.518 -1.107],0.11177753,8500,1161.2422890663147,0.010000275,0.0099999895,0.99997324,86.278595,0.0099997325,0.31207255,1.0000275,140733
-4.4520035,1.574859e-05,100.0,2.7169917,-6.5612794e-06,1.5744583e-07,7.456631,-2.9355288e-06,100,16.26,-107.72292169629367,100.00039,0.9999961,86,-0.24396811,0.9999997,100.000015,7.3189697,[ 0.794  0.325  1.028  0.518 -1.107],0.06810038,8600,1172.4030106067657,0.010000363,0.009999996,0.9999527,86.12677,0.009999527,0.31207255,1.0000364,142359
-3.7565918,1.7202702,100.0,2.8048706,7.095337e-06,0.0172027,88.98472,1.2456757,100,16.46,-108.61416098100109,32.521088,3.074928,87,0.7940308,1.2840073,35.778496,7.726822,[ 0.794  0.325  1.028  0.518 -1.107],0.05451888,8700,1179.5799415111542,0.10892187,0.012840074,0.07590758,86.20132,0.0007590758,0.31077513,10.892187,144005
-3.7126846,0.2749309,100.0,2.4600947,-7.5531007e-06,0.002749309,8.320834,0.13626148,100,16.06,-108.3239037991988,93.19394,1.0730312,88,-0.1490391,1.0278972,93.323654,8.262619,[ 0.779  0.309  1.036  0.488 -1.108],0.035346895,8800,1188.0722966194153,0.020956393,0.010278971,0.48166934,85.88486,0.0048166933,0.31005886,2.0956395,145611
-4.526375,0.59449923,100.0,2.7758236,-1.3732911e-06,0.005944992,13.460667,0.29022914,100,16.22,-107.76938730150115,75.83105,1.318721,89,-0.04339087,0.9957159,73.72037,8.715591,[ 0.777  0.311  1.033  0.479 -1.109],0.019537717,8900,1196.9806542396545,0.04077067,0.009957159,0.21456696,86.07397,0.0021456697,0.31201473,4.077067,147233
-4.03273,2.1212702,100.0,2.5450413,-7.400513e-06,0.0212127,189.47078,1.0788176,100,16.15,-107.89295661197542,20.477392,4.8834343,90,0.572718,1.1873486,23.856112,6.870598,[ 0.777  0.315  1.014  0.463 -1.107],0.08298737,9000,1207.4891428947449,0.19412471,0.011873484,0.0069520045,86.00618,6.952004e-05,0.30931023,19.412472,148848
-4.5150833,0.9752786,100.0,2.885929,4.4250487e-06,0.009752786,15.16478,0.81307113,100,16.61,-108.06737590950894,30.12073,3.3199728,91,0.31603304,0.9117053,46.634777,8.183586,[ 0.778  0.319  0.986  0.481 -1.11 ],0.036528498,9100,1220.9521009922028,0.056440238,0.009117053,0.036500283,86.346756,0.0003650028,0.31025356,5.644024,150509
-4.109581,2.4616652,100.0,2.3632767,-6.866455e-06,0.024616651,60.080948,1.2195363,100,16.63,-108.35194295342176,18.495527,5.4067125,92,0.63715863,1.3423864,22.920982,7.513794,[ 0.787  0.334  1.004  0.5   -1.109],0.059786856,9200,1232.942271232605,0.18638046,0.013423863,0.0018844049,86.3285,1.8844048e-05,0.3201162,18.638046,152172
-4.572571,7.205641,100.0,2.7792652,-2.1362305e-06,0.07205641,1650.633,4.4493065,100,16.26,-107.60311304287634,2.939857,34.01526,93,3.226363,1.9635388,6.912352,6.2905807,[ 0.803  0.354  0.954  0.491 -1.099],0.110428005,9300,1246.361011505127,0.6330347,0.019635387,0.007418573,86.11588,7.418573e-05,0.33836687,63.30347,153798
-4.5322266,6.314344e-05,100.0,3.0889914,1.6784668e-06,6.3147894e-07,9.638551,1.8976629e-05,100,16.76,-108.2945562351628,99.9996,1.0000039,94,-0.27537903,1.0000012,100.000015,8.261925,[ 0.824  0.394  0.918  0.523 -1.081],0.062971056,9400,1262.4389910697937,0.010001584,0.010000011,0.99985737,86.43129,0.009998573,0.33836687,1.0001584,155474
-4.489853,3.459861,100.0,2.7403924,-1.0757446e-05,0.034598608,470.6831,2.3139706,100,16.39,-108.05434806168992,8.494167,11.772784,95,1.3739185,1.319259,12.693701,8.219276,[ 0.824  0.394  0.918  0.523 -1.081],0.0643802,9500,1274.2715466022491,0.32762375,0.01319259,0.026295645,86.17087,0.00026295646,0.34943694,32.762375,157113
-3.729004,,100.0,2.6111257,-6.1035157e-06,1.8626451e-09,6.8868465,-6.0796738e-06,100,16.01,-108.01880072573236,100.0,1.0,96,-0.24602431,1.0,100.0,7.3805466,[ 0.819  0.381  0.98   0.543 -1.069],0.10341263,9600,1288.9368722438812,0.01,0.010000002,1.0,85.86288,0.01,0.34943694,1.0,158714
-3.668335,4.282311e-06,100.0,2.460826,6.027222e-06,4.2831424e-08,6.11683,7.659197e-06,100,16.38,-108.50302080551168,100.0,1.0,97,-0.23865278,0.99999994,100.000015,7.159813,[ 0.819  0.381  0.98   0.543 -1.069],0.11078252,9700,1296.7825281620026,0.010000093,0.009999998,0.9999881,86.129906,0.009999881,0.34943694,1.0000093,160352
-4.0670624,,100.0,2.8150027,5.9509275e-06,1.8626451e-09,8.004281,5.9753656e-06,100,16.66,-108.36526223722062,100.0,1.0,98,-0.22090748,1.0,100.0,6.6274033,[ 0.819  0.381  0.98   0.543 -1.069],0.12852946,9800,1307.7250528335571,0.01,0.010000002,1.0,86.33935,0.01,0.34943694,1.0,162018
-4.4147873,109.97624,100.0,2.7490842,9.002685e-06,1.0997624,141517.62,35.757294,100,16.64,-108.16709458803852,0.04529508,2207.7454,99,22.310003,12.6176195,1.2992052,8.585815,[ 0.819  0.381  0.98   0.543 -1.069],0.06325203,9900,1318.565063714981,10.981652,0.1261762,1.5189867e-05,86.353035,1.5189866e-07,0.31084025,1098.1653,163682
-3.7719803,5.6248374,100.0,2.792527,-3.3569336e-06,0.05624837,1674.9342,5.211263,100,16.73,-108.72180775257495,2.5270033,39.572563,100,3.3572764,1.393074,5.7792954,8.8415985,[ 0.819  0.441  0.992  0.549 -1.108],0.016116887,10000,1333.556615114212,0.54382545,0.013930738,0.0015802602,86.396904,1.5802601e-05,0.32783186,54.382545,165355
-4.4377136,1.086315e-05,100.0,2.7192776,-8.926391e-06,1.0862268e-07,7.4691753,-6.005168e-06,100,16.71,-108.11693555320306,100.0,1.0,101,-0.25186402,1.000001,99.99999,7.5557404,[ 0.801  0.397  1.005  0.526 -1.091],0.0759649,10100,1349.2598123550415,0.010000256,0.010000009,0.99997765,86.43405,0.009999776,0.32783186,1.0000256,167026
-3.699524,,100.0,2.652719,-3.1280517e-06,1.8626451e-09,7.107998,-3.0994415e-06,100,16.16,-108.22461171859817,100.0,1.0,102,-0.2969445,1.0,100.0,8.908241,[ 0.801  0.397  1.005  0.526 -1.091],0.030887365,10200,1360.5646250247955,0.01,0.010000002,1.0,85.98586,0.01,0.32783186,1.0,168642
-4.1417923,2.8798583,100.0,2.970193,-3.0517579e-06,0.028798584,399.3468,2.707262,100,16.66,-108.4147128123538,10.206915,9.797279,103,1.8328786,1.0908384,12.547338,8.380508,[ 0.801  0.397  1.005  0.526 -1.091],0.048478544,10300,1372.2834453582764,0.2637529,0.010908383,0.0018597699,86.323784,1.8597699e-05,0.3289041,26.37529,170308
-4.2426834,3.434317,100.0,2.5129988,-5.645752e-06,0.034343172,233.4736,1.3746266,100,16.05,-107.62931575776247,7.8118725,12.801028,104,0.42560893,1.1742868,10.467615,7.9574356,[ 0.797  0.36   1.054  0.533 -1.09 ],0.06365058,10400,1387.2498886585236,0.30740952,0.011742866,0.011053046,86.02513,0.00011053046,0.33599406,30.740953,171913
-4.525635,,100.0,2.4564602,1.1444092e-06,1.8626451e-09,6.095149,1.1324883e-06,100,16.29,-107.729896035702,100.0,1.0,105,-0.21473989,1.0,100.0,6.44223,[ 0.814  0.394  1.048  0.537 -1.083],0.121254176,10500,1400.9181499481201,0.01,0.010000002,1.0,86.11847,0.01,0.33599406,1.0,173542
-3.9831924,,100.0,2.4094198,-2.1362305e-06,1.8626451e-09,5.8639436,-2.130866e-06,100,15.82,-107.94114013233559,100.0,1.0,106,-0.21490946,1.0,100.0,6.44722,[ 0.814  0.394  1.048  0.537 -1.083],0.1210846,10600,1412.0152523517609,0.01,0.010000002,1.0,85.72241,0.01,0.33599406,1.0,175124
-3.9247131,5.630701e-05,100.0,2.7221339,-8.087158e-06,5.630652e-07,7.4850206,1.2841076e-05,100,16.33,-108.21959638345221,100.0,1.0,107,-0.27802595,1.0000085,99.999985,8.341164,[ 0.814  0.394  1.048  0.537 -1.083],0.05794719,10700,1423.6753590106964,0.010001173,0.010000084,0.9998181,86.12692,0.009998181,0.33599406,1.0001173,176757
-4.0562515,,100.0,2.38331,9.002685e-06,1.8626451e-09,5.7375426,8.9854e-06,100,15.84,-107.50327021798446,100.0,1.0,108,-0.21688911,1.0,100.0,6.5069427,[ 0.814  0.394  1.048  0.537 -1.083],0.11910495,10800,1435.1666536331177,0.01,0.010000002,1.0,85.79926,0.01,0.33599406,1.0,178341
-3.9299698,,100.0,2.2599106,6.5612794e-06,1.8626451e-09,5.1587844,6.556511e-06,100,16.46,-107.97612399233816,100.0,1.0,109,-0.16697496,1.0,100.0,5.009445,[ 0.814  0.394  1.048  0.537 -1.083],0.1690191,10900,1446.9545605182648,0.01,0.010000002,1.0,86.247086,0.01,0.33599406,1.0,179987
-3.6224976,4.7617455,100.0,2.52293,-9.231568e-06,0.04761745,302.9142,2.2898808,100,16.15,-108.08819353249899,5.4698334,18.282093,110,1.3696411,1.4031531,7.9894247,6.4566803,[ 0.814  0.394  1.048  0.537 -1.083],0.12076214,11000,1458.5200152397156,0.4626167,0.01403153,0.0033556535,85.96619,3.3556535e-05,0.34474024,46.261673,181602
-3.7841034,1.5848937,100.0,2.4906704,7.5531007e-06,0.015848937,59.331474,0.980667,100,16.28,-108.55007216874763,33.49205,2.985783,111,0.5784544,1.1797147,35.652256,6.9830933,[ 0.798  0.434  1.065  0.555 -1.074],0.11197801,11100,1474.462644815445,0.11574309,0.011797148,0.010544291,86.04647,0.00010544291,0.34424105,11.574309,183230
-4.526268,,100.0,2.8253987,1.7547608e-06,1.8626451e-09,8.063514,1.7285347e-06,100,16.71,-107.9457860009042,100.0,1.0,112,-0.22567374,1.0,100.0,6.7702637,[ 0.809  0.439  1.047  0.579 -1.075],0.11856732,11200,1487.495910167694,0.01,0.010000002,1.0,86.44152,0.01,0.34424105,1.0,184901
-4.6613083,3.5054939,100.0,3.0241063,6.1798096e-06,0.035054937,220.92035,2.2999747,100,16.44,-107.6901731485394,10.513926,9.511195,113,1.5269487,1.7004589,19.048428,7.5196533,[ 0.809  0.439  1.047  0.579 -1.075],0.09359214,11300,1498.5514488220215,0.26736885,0.017004587,0.0021263377,86.26194,2.1263377e-05,0.33784547,26.736887,186545
-3.5625687,7.5907187e-06,100.0,2.4931371,-1.9073486e-06,7.591085e-08,6.2785206,5.364418e-07,100,16.32,-108.60857268032862,100.0,1.0,114,-0.23672916,1.0,99.99998,7.1018906,[ 0.801  0.418  1.087  0.61  -1.081],0.1011139,11400,1514.1281983852386,0.0100003015,0.01,0.9999796,86.0461,0.009999796,0.33784547,1.0000302,188177
-4.087776,0.62774616,100.0,2.4990292,-4.9591063e-06,0.0062774615,9.877081,0.15106514,100,16.07,-107.69918524752667,75.150116,1.33067,115,-0.10202214,1.0848777,74.91667,6.581978,[ 0.801  0.418  1.087  0.61  -1.081],0.118441254,11500,1525.3159515857697,0.04219008,0.010848779,0.34900832,85.975624,0.0034900832,0.3391756,4.219008,189784
-3.6692505,0.79040766,100.0,2.5998166,6.2561035e-06,0.007904076,15.618551,0.37606233,100,15.87,-107.97767841244051,54.092003,1.8487021,116,0.030061841,1.0582176,64.189186,7.6342163,[ 0.801  0.423  1.092  0.603 -1.08 ],0.084708005,11600,1536.6638643741608,0.036251094,0.010582178,0.041021906,85.76044,0.00041021904,0.3396229,3.6251094,191371
-3.7054062,,100.0,2.513741,-3.967285e-06,1.8626451e-09,6.3827214,-3.9339066e-06,100,16.28,-108.12467287629512,100.0,1.0,117,-0.3023612,1.0,100.0,9.070717,[ 0.803  0.432  1.097  0.593 -1.079],0.037261724,11700,1548.9078607559204,0.01,0.010000002,1.0,86.07633,0.01,0.3396229,1.0,192999
-4.10672,0.86810887,100.0,2.7482243,-3.0517577e-07,0.008681088,20.5405,0.35642987,100,15.94,-107.75566719637814,68.51793,1.4594721,118,0.016297102,1.1068133,61.912746,8.4464035,[ 0.803  0.432  1.097  0.593 -1.079],0.058075845,11800,1559.8607597351074,0.05851192,0.011068132,0.06583005,85.852356,0.00065830053,0.3391758,5.851192,194593
-4.343399,12.082791,100.0,3.1210914,6.4849855e-06,0.12082792,2172.957,4.8736753,100,16.72,-107.97887678951054,1.6792411,59.550713,119,2.7418122,2.2565129,3.3701732,8.287758,[ 0.798  0.414  1.106  0.58  -1.08 ],0.06292364,11900,1573.1782505512238,1.1646794,0.022565125,8.794465e-06,86.42868,8.794465e-08,0.31498978,116.46794,196265
-4.169655,32.44219,100.0,2.785958,-6.1035155e-07,0.3244219,49618.773,21.828083,100,16.44,-108.35382139639374,0.5595228,178.72372,120,18.689892,4.046467,1.5318887,7.042221,[ 0.821  0.465  1.079  0.589 -1.104],0.08024849,12000,1587.9158692359924,3.2630599,0.040464662,6.0641607e-05,86.186966,6.0641605e-07,0.27490348,326.306,197909
-4.3105087,,100.0,2.5748253,9.155273e-07,1.8626451e-09,6.6966925,8.940697e-07,100,16.61,-108.25825361180368,100.0,1.0,121,-0.2244554,1.0,100.0,6.7336884,[ 0.811  0.438  1.162  0.6   -1.144],0.050448075,12100,1603.8644275665283,0.01,0.010000002,1.0,86.33866,0.01,0.27490348,1.0,199570
-4.0618896,9.140723,100.0,2.9176157,8.087158e-06,0.091407225,1978.5797,6.799128,100,16.24,-108.13052465798735,2.1429412,46.664833,122,4.8012915,2.5194476,7.060718,8.773773,[ 0.811  0.438  1.162  0.6   -1.144],-0.017547548,12200,1614.467741727829,0.72569,0.025194475,0.0015191461,86.051544,1.5191461e-05,0.26295757,72.569,201194
-4.5835876,,100.0,2.7701464,3.5858154e-06,1.8626451e-09,7.7512226,3.5315752e-06,100,16.39,-107.52231511262693,100.0,1.0,123,-0.26763338,1.0,100.0,8.029106,[ 0.797  0.419  1.152  0.619 -1.156],-0.0046758056,12300,1627.8763995170593,0.01,0.010000002,1.0,86.236374,0.01,0.26295757,1.0,202833
-3.866249,,100.0,2.5274165,5.569458e-06,1.8626451e-09,6.4523573,5.5879354e-06,100,16.38,-108.59184971767256,100.0,1.0,124,-0.22659735,1.0,100.0,6.798088,[ 0.797  0.419  1.152  0.619 -1.156],0.03636022,12400,1638.8285963535309,0.01,0.010000002,1.0,86.116394,0.01,0.26295757,1.0,204471
-4.510277,,100.0,2.8507195,-4.119873e-06,1.8626451e-09,8.208689,-4.1127205e-06,100,15.91,-107.49683984746147,100.0,1.0,125,-0.26955953,1.0,100.0,8.086662,[ 0.797  0.419  1.152  0.619 -1.156],-0.0066019595,12500,1650.7205877304077,0.01,0.010000002,1.0,85.85446,0.01,0.26295757,1.0,206062
-3.9515762,3.9498327,100.0,2.3119264,-2.8991699e-06,0.03949833,361.90884,2.7599657,100,16.2,-108.09787990962278,6.0298405,16.584187,126,1.8433574,1.5380256,13.16615,6.7523956,[ 0.797  0.419  1.152  0.619 -1.156],0.037874803,12600,1661.90873503685,0.2556467,0.015380256,0.0035943598,86.04131,3.5943598e-05,0.25803843,25.564672,207682
-3.9048767,9.703135,100.0,2.3929458,2.5177003e-06,0.09703135,1446.5691,4.626482,100,16.08,-108.05340245651821,2.1097782,47.39835,127,2.7468276,1.8752463,3.6005347,8.190636,[ 0.784  0.41   1.151  0.572 -1.161],-0.014980227,12700,1676.9806184768677,0.88978666,0.018752463,0.0030352238,85.92756,3.0352237e-05,0.2387025,88.97867,209290
-3.6699219,418.8592,100.0,2.8744714,9.9182125e-06,4.1885915,7703998.5,276.83896,100,16.36,-108.13299251897239,0.0014822243,67466.17,128,200.81108,43.157417,1.0504816,8.781143,[ 0.785  0.423  1.182  0.558 -1.18 ],-0.05399236,12800,1692.4245994091034,42.104527,0.4315741,1.2986871e-05,86.140205,1.2986871e-07,0.23215619,4210.4526,210926
-3.9544296,0.7452169,100.0,2.6225588,-8.468628e-06,0.0074521694,19.163546,0.20444387,100,16.24,-108.04062932245381,61.912205,1.6151904,129,-0.12072042,1.0722919,67.43127,7.675598,[ 0.767  0.364  1.184  0.564 -1.187],-0.023705631,12900,1708.1675391197205,0.040268403,0.010722918,0.13421412,86.07979,0.0013421412,0.23071806,4.02684,212550
-3.8182297,1.2178657,100.0,2.477658,5.9509275e-06,0.012178658,26.933184,0.79022586,100,15.97,-107.99303889549532,39.284264,2.5455484,130,0.41863266,1.066525,43.40396,6.9871216,[ 0.771  0.374  1.186  0.559 -1.188],-0.0021800399,13000,1720.384973526001,0.076552674,0.01066525,0.08816023,85.84267,0.0008816023,0.2383648,7.6552672,214147
-3.7305603,0.6344904,100.0,2.5683107,-1.2207031e-06,0.0063449037,10.248695,0.16718143,100,16.4,-108.37231359933867,67.988625,1.4708343,131,-0.12552574,1.0328795,72.60289,7.24057,[ 0.778  0.396  1.172  0.556 -1.181],-0.002988711,13100,1735.1330018043518,0.037581485,0.010328795,0.09260703,86.15545,0.00092607026,0.24017084,3.7581487,215787
-3.8358612,0.79909533,100.0,2.6422832,-7.705688e-06,0.0079909535,31.638538,0.33733267,100,16.13,-108.24940871558255,57.72608,1.7323192,132,0.019090116,0.96996915,59.569717,7.2537994,[ 0.783  0.406  1.173  0.555 -1.179],-0.0016302019,13200,1746.6863849163055,0.06963314,0.009699691,0.09052192,85.93827,0.0009052192,0.24338791,6.9633145,217400
-4.5103073,0.99164766,100.0,2.68991,-1.5258789e-07,0.009916477,14.509782,0.66326106,100,16.82,-108.16001927881125,52.149967,1.9175467,133,0.2672939,1.1683578,58.126614,8.578423,[ 0.791  0.408  1.157  0.566 -1.176],-0.042559713,13300,1760.0804636478424,0.062289685,0.011683579,0.17669173,86.51101,0.0017669172,0.23561262,6.2289686,219082
-4.1510696,0.2728476,100.0,2.7233453,1.9073486e-06,0.002728476,8.324784,0.112026304,100,16.43,-108.19515575218395,93.31054,1.0716903,134,-0.19354948,1.0402079,93.56271,8.855347,[ 0.792  0.407  1.131  0.56  -1.183],-0.05956371,13400,1774.9102964401245,0.01615964,0.010402076,0.33573693,86.19057,0.0033573692,0.23341453,1.615964,220725
-4.080971,0.4335805,100.0,2.542999,-3.2043456e-06,0.004335805,9.736737,0.19357345,100,16.11,-107.89914741149393,80.06194,1.2490329,135,-0.15469047,1.003162,84.259575,9.348518,[ 0.797  0.412  1.129  0.566 -1.186],-0.07820594,13500,1787.2237300872803,0.02389648,0.010031622,0.3127709,85.96914,0.003127709,0.23736818,2.389648,222336
-3.8410416,,100.0,2.819161,4.7302246e-06,1.8626451e-09,8.027948,4.7162175e-06,100,16.6,-108.4483167716989,100.0,1.0,136,-0.29902408,1.0,100.0,8.970863,[ 0.804  0.422  1.118  0.573 -1.182],-0.061655894,13600,1798.8168852329254,0.01,0.010000002,1.0,86.28976,0.01,0.23736818,1.0,223996
-4.015724,0.72494274,100.0,2.848823,-6.942749e-06,0.0072494266,17.277887,0.53451073,100,16.51,-108.30458955547375,52.11625,1.9187874,137,0.21322891,1.0393184,67.27073,6.958153,[ 0.804  0.422  1.118  0.573 -1.182],0.005422771,13700,1811.0659894943237,0.034369502,0.010393184,0.12454274,86.279976,0.0012454274,0.23713958,3.4369504,225647
-3.8214798,0.37766752,100.0,2.252806,-7.781982e-06,0.003776675,10.144523,0.1820463,100,16.2,-108.38726176961347,82.73167,1.208727,138,-0.1126951,1.0151669,87.84238,8.042633,[ 0.808  0.433  1.119  0.567 -1.182],-0.030956,13800,1822.1079852581024,0.027984861,0.0101516675,0.32902962,86.003716,0.003290296,0.23974486,2.7984862,227267
-4.4969406,1.2850616,100.0,2.729953,9.155273e-07,0.012850616,21.302744,0.37728888,100,16.46,-107.906292178794,50.646317,1.9744773,139,-0.02451685,1.1150388,42.951385,8.578499,[ 0.814  0.439  1.115  0.58  -1.179],-0.046204194,13900,1833.8203799724579,0.093130395,0.011150387,0.05704623,86.25326,0.0005704623,0.24054478,9.31304,228913
-4.461426,19.893782,100.0,2.768289,-3.5095215e-06,0.1989378,8840.408,9.215216,100,16.73,-107.8608920617258,0.5177612,193.13925,140,5.9461737,2.6095636,1.6915773,7.056778,[ 0.816  0.436  1.105  0.592 -1.178],0.0053153485,14000,1847.6320970058441,2.001812,0.02609563,0.00040734152,86.47889,4.0734153e-06,0.25537202,200.1812,230586
-4.4773483,,100.0,2.6254146,-4.577637e-06,1.8626451e-09,6.9624257,-4.5970082e-06,100,16.5,-108.05112969574165,100.0,1.0,141,-0.24643329,1.0,100.0,7.3928604,[ 0.825  0.423  1.103  0.629 -1.164],0.00893873,14100,1861.648806810379,0.01,0.010000002,1.0,86.28693,0.01,0.25537202,1.0,232236
-3.8242798,,100.0,2.7692864,7.858276e-06,1.8626451e-09,7.746411,7.838011e-06,100,16.38,-108.3952269602973,100.0,1.0,142,-0.2708067,1.0,100.0,8.124435,[ 0.825  0.423  1.103  0.629 -1.164],-0.015434682,14200,1872.922560453415,0.01,0.010000002,1.0,86.149155,0.01,0.25537202,1.0,233874
-4.1161118,,100.0,2.594611,4.043579e-06,1.8626451e-09,6.8000054,4.0605664e-06,100,16.47,-108.0621506303489,100.0,1.0,143,-0.25162482,1.0,100.0,7.5488663,[ 0.825  0.423  1.103  0.629 -1.164],0.003747195,14300,1884.0870661735535,0.01,0.010000002,1.0,86.24901,0.01,0.25537202,1.0,235521
-4.4752884,1.1397611,100.0,2.8658178,-6.5612794e-06,0.011397611,38.121536,0.8883266,100,16.67,-107.45550091098866,33.96886,2.9438727,144,0.38493562,1.0829909,47.447613,8.801712,[ 0.825  0.423  1.103  0.629 -1.164],-0.038024932,14400,1895.645119190216,0.07063519,0.010829909,0.02732177,86.475136,0.0002732177,0.2561023,7.0635195,237188
-3.8978806,4.3318605,100.0,2.741308,-6.8664554e-07,0.043318607,594.61554,1.9331963,100,16.24,-107.57297404986544,15.515986,6.444966,145,1.2691871,1.256587,7.7615457,7.8466644,[ 0.824  0.412  1.098  0.639 -1.163],-0.005453855,14500,1908.4165074825287,0.4328161,0.01256587,0.002809831,86.133194,2.809831e-05,0.26194498,43.28161,238812
-4.449562,0.9410904,100.0,2.7479618,-3.6621093e-06,0.009410904,16.74017,0.33714038,100,16.66,-108.19569993527907,55.787094,1.7925293,146,0.01798895,1.0914669,57.35811,7.1512985,[ 0.812  0.439  1.094  0.678 -1.157],0.023564726,14600,1924.552181005478,0.06043766,0.010914669,0.14967605,86.38671,0.0014967605,0.26447895,6.043766,240478
-3.9696884,1.5964928e-05,100.0,2.79236,2.4414062e-06,1.5966816e-07,7.8761725,8.076429e-06,100,16.97,-108.54644414399601,100.0,1.0,147,-0.2955656,1.0000023,100.0,8.86721,[ 0.817  0.439  1.084  0.692 -1.154],-0.031092316,14700,1936.2751169204712,0.010000486,0.010000021,0.99995595,86.58049,0.009999559,0.26447895,1.0000486,242175
-3.7963486,,100.0,2.4270735,8.621216e-06,1.8626451e-09,5.950187,8.59797e-06,100,16.33,-108.6214555278992,100.0,1.0,148,-0.26956338,1.0,100.0,8.087158,[ 0.817  0.439  1.084  0.692 -1.154],-0.005084425,14800,1947.733634710312,0.01,0.010000002,1.0,86.118805,0.01,0.26447895,1.0,243808
