InitialReturnMax,ReturnStepMax,ESSClassic,Iteration,EmpiricalD2,ReturnMeanIW,TimeElapsed,EpLenMean,EpRewMean,TimestepsSoFar,EpisodesSoFar,EpThisIter,MinIWNorm,InitialBound,MeanEntropy,InitialReturnMin,MaxIWNorm,Weights,StdIW,Bound,J_sample_variance,InitialReturnMean,ReturnStepMaxmin,MeanIWNorm,InitialReturnStd,StdIWNorm,MinIW,MaxIW,ESSRenyi,MeanIW
17.30775,100.0,41.164333,73,1.9902741,2.7566743,3129.792680978775,213.96,-181.28332778694815,548090,7300,100,0.0006818713,-0.38990873,0.7519735,-33.738895,0.11564801,[ 0.212 -1.029 -0.025 -0.496 -0.684],1.23876,1.1700794,412.6239,-1.4495849e-06,97.71113,0.010361615,10.782369,0.012387599,0.06818713,11.564801,50.244335,1.0361614
24.464478,100.0,97.52226,74,1.0411569,0.07063472,3241.8126726150513,212.03,-180.43748403504569,569293,7400,100,0.0061931936,-0.3360293,0.7523519,-32.640083,0.013923085,[ 0.189 -1.011 -0.026 -0.487 -0.667],0.15871474,-1.0395317,102.207436,7.6293944e-08,97.76449,0.009957272,10.037288,0.0015871475,0.6193194,1.3923086,96.047005,0.99572724
19.218678,100.0,1.2227776,75,584.21265,90.58718,3352.7244758605957,219.98,-180.60975112707342,591291,7500,100,1.2271789e-05,-0.2576238,0.73632646,-30.299343,5.4710865,[ 0.189 -1.011 -0.024 -0.487 -0.667],54.388283,66.175514,834793.3,2.4414062e-06,97.75333,0.060513288,10.404862,0.54388285,0.001227179,547.10864,0.17117055,6.051328
16.022148,100.0,40.90476,76,3.0779362,1.874701,3476.3878705501556,242.36,-189.61196190360678,615527,7600,100,0.00018393357,0.059206128,0.7349433,-20.313663,0.11657362,[ 0.2   -0.999 -0.005 -0.488 -0.683],1.3178663,0.6867547,286.62222,1.8310546e-06,97.78973,0.010964331,8.186633,0.013178663,0.018393358,11.657362,32.489304,1.0964329
15.804935,100.0,1.1653455,77,1388.4976,93.30979,3601.468401193619,252.81,-190.43725191804003,640808,7700,100,4.5178554e-06,-0.030381203,0.76280016,-22.95959,14.132635,[ 0.185 -0.996 -0.013 -0.488 -0.684],140.58026,64.79203,871198.56,-4.6920777e-06,97.92354,0.15265007,8.824678,1.4058026,0.00045178554,1413.2635,0.07202029,15.26501
18.36964,100.0,2.9993596,78,51.0387,21.020855,3713.352334022522,224.52,-180.96686003005402,663260,7800,100,1.0769595e-05,-0.23962551,0.7720468,-30.072903,1.2199311,[ 0.188 -0.993 -0.029 -0.477 -0.656],12.1364,13.859356,50386.652,4.3869018e-06,97.82614,0.021341102,9.290742,0.121364,0.0010769595,121.99312,1.9592975,2.1341102
18.814934,100.0,4.9635816,79,10.090949,8.400295,3810.6129484176636,198.82,-174.5542929261037,683142,7900,100,0.00011310441,-0.3435706,0.7808658,-33.468513,0.64810884,[ 0.175 -0.991 -0.042 -0.483 -0.647],6.4523373,4.8563976,7739.866,-3.0517577e-07,97.61998,0.014745848,9.375708,0.064523384,0.011310441,64.81088,9.909871,1.4745847
17.874714,100.0,16.017439,80,7.2796154,5.492619,3918.56476688385,222.57,-175.46052642445716,705399,8000,100,0.0005595226,-0.11112225,0.77538896,-26.759613,0.23484096,[ 0.163 -0.979 -0.037 -0.491 -0.638],2.9090457,3.0859697,1950.3787,-9.155273e-07,97.76714,0.012704351,10.721277,0.029090455,0.055952262,23.484097,13.736989,1.2704351
17.544197,100.0,33.18483,81,3.3815546,3.303687,4019.229329109192,235.15,-183.37094835915005,728914,8100,100,0.00078088744,-0.32363415,0.7836051,-32.970722,0.12944683,[ 0.165 -0.971 -0.023 -0.487 -0.644],1.4507219,1.2826912,650.75586,6.8664554e-07,97.71911,0.010223894,10.186841,0.014507219,0.078088745,12.944683,29.572197,1.0223895
21.140432,100.0,1.0274962,82,14851.291,304.853,4121.528781414032,254.13,-185.12981642930285,754327,8200,100,3.0451176e-08,-0.1043722,0.77377194,-26.639496,42.485092,[ 0.155 -0.95  -0.015 -0.484 -0.635],422.66534,196.63815,9419824.0,5.893707e-06,97.8391,0.43065503,9.125912,4.226653,3.0451176e-06,4248.5093,0.0067334212,43.0655
21.624159,100.0,5.3387184,83,30.14361,18.912786,4221.215963602066,253.39,-183.79043668817314,779666,8300,100,4.704078e-05,-0.15622711,0.76399094,-27.899818,0.9021007,[ 0.152 -0.94   0.007 -0.492 -0.645],10.221954,13.806822,15763.974,-4.997253e-06,97.8861,0.024275394,9.741703,0.10221954,0.004704078,90.21007,3.3174527,2.427539
15.993643,100.0,1.014843,84,27186.28,332.38803,4342.426823377609,311.76,-191.30814426833257,810842,8400,100,1.6337242e-07,0.050630033,0.7300561,-21.400742,85.47787,[ 0.123 -0.944  0.011 -0.502 -0.655],850.4322,214.76768,11034442.0,-2.8038025e-06,98.10581,0.86110115,7.7059383,8.504322,1.6337242e-05,8547.787,0.003678326,86.11011
14.127476,100.0,4.7037497,85,83.96382,12.207078,4492.501129150391,387.13,-207.2927046282288,849555,8500,100,1.2683309e-05,0.16568571,0.71422464,-16.931206,0.96155304,[ 0.094 -0.961 -0.002 -0.494 -0.689],13.372594,7.035623,8927.975,3.2424928e-06,98.226234,0.029709807,6.4870543,0.13372594,0.001268331,96.155304,1.1909891,2.970981
11.799892,100.0,75.04222,86,1.3022908,0.675774,4617.102452993393,387.57,-194.4223721982984,888312,8600,100,0.0024308823,0.14801443,0.71331155,-16.9864,0.03495034,[ 0.088 -0.951 -0.003 -0.504 -0.705],0.54968935,0.029622853,53.530598,3.1661987e-06,98.23462,0.009531633,6.8499117,0.005496893,0.24308823,3.4950337,76.787766,0.9531632
12.641901,100.0,81.74912,87,1.2693381,0.77686477,4745.735936641693,419.24,-195.13235540061643,930236,8700,100,0.003963054,-0.049702168,0.72106224,-22.89043,0.025875645,[ 0.079 -0.94  -0.002 -0.501 -0.706],0.5016101,-0.08278471,52.599915,5.912781e-07,98.37973,0.010616124,6.6734242,0.0050161,0.39630544,2.5875645,78.78121,1.0616124
14.954931,100.0,10.130918,88,12.196049,5.6716127,4870.336673974991,437.12,-187.38037352857125,973948,8800,100,9.3319286e-05,0.09512788,0.71350414,-18.778015,0.3233265,[ 0.072 -0.939 -0.002 -0.502 -0.698],3.5584874,3.485674,1752.9574,-5.531311e-07,98.27184,0.01194771,6.1290293,0.03558487,0.009331929,32.33265,8.199377,1.194771
17.0531,100.0,37.541317,89,4.811741,2.6599534,4992.227023363113,450.87,-172.9225820887776,1019035,8900,100,5.401993e-05,-0.036628366,0.70934916,-22.503979,0.0936997,[ 0.056 -0.928 -0.004 -0.505 -0.705],1.5752851,1.0144863,380.99188,2.479553e-07,98.46487,0.012212861,7.347972,0.01575285,0.005401993,9.36997,20.7825,1.2212863
11.490555,100.0,13.115674,90,17.989016,6.042772,5111.886710166931,463.58,-171.07653938036606,1065393,9000,100,2.7896614e-05,-0.023743927,0.711575,-21.992886,0.2630861,[ 0.046 -0.922 -0.002 -0.51  -0.71 ],3.9416642,2.9334574,1565.882,3.2615662e-06,98.46208,0.015314548,6.227572,0.03941664,0.0027896615,26.30861,5.558948,1.5314549
13.716335,100.0,1.4723065,91,205.95305,50.048275,5221.52029800415,447.02,-170.70982802571913,1110095,9100,100,5.3326306e-07,0.02476132,0.6946818,-20.604393,3.6808918,[ 0.048 -0.908 -0.007 -0.511 -0.707],36.65415,40.191776,255055.52,-6.294251e-07,98.45073,0.044806723,6.1202655,0.36654145,5.3326305e-05,368.08917,0.48554757,4.4806714
12.131922,100.0,3.6203399,92,30.919907,9.041842,5328.522159814835,427.82,-162.04062939970615,1152877,9200,100,5.963777e-06,-0.18835032,0.6904295,-26.491066,0.7095706,[ 0.046 -0.88  -0.009 -0.51  -0.724],7.106875,4.1316643,7432.681,3.5858154e-06,98.37349,0.013774021,6.878451,0.07106874,0.0005963777,70.95706,3.2341623,1.3774021
11.9936695,100.0,1.2487969,93,358.626,31.568836,5431.055690765381,438.81,-155.1992233737931,1196758,9300,100,5.454565e-08,0.054012835,0.6909431,-19.092484,3.6641798,[ 0.039 -0.877 -0.011 -0.52  -0.729],36.423065,19.516754,93055.63,-3.8146973e-07,98.41197,0.040959165,6.5399184,0.36423057,5.4545653e-06,366.418,0.27884203,4.0959167
17.73363,100.0,3.6429338,94,6.5660753,4.5612507,5523.514786243439,418.87,-150.58012658670683,1238645,9400,100,0.0003666851,-0.04705751,0.7059483,-22.140127,0.68197525,[ 0.035 -0.866 -0.014 -0.528 -0.728],6.7971835,2.6701624,1247.321,3.6621093e-06,98.31636,0.013216389,6.4164853,0.06797184,0.03666851,68.197525,15.229798,1.3216391
14.692595,100.0,23.465881,95,3.6247015,1.9222256,5616.807317972183,415.14,-148.8300324785591,1280159,9500,100,0.0007186528,-0.27704334,0.7265608,-29.489754,0.13788062,[ 0.044 -0.842 -0.006 -0.516 -0.713],1.9031938,0.05074215,171.38637,3.8146972e-08,98.334076,0.010538381,7.330999,0.019031938,0.07186528,13.788062,27.588478,1.0538383
10.733135,100.0,3.4033594,96,89.15912,12.172402,5717.971600294113,461.6,-132.87182932959323,1326319,9600,100,1.7473554e-05,0.0842644,0.7261492,-19.26891,1.323919,[ 0.032 -0.841 -0.003 -0.513 -0.692],13.742213,6.10757,9760.24,5.722046e-07,98.5232,0.025794644,5.914321,0.13742213,0.0017473554,132.3919,1.1215903,2.5794647
17.827759,100.0,6.7006574,97,21.17482,11.88806,5800.534106492996,429.31,-140.88816534132127,1369250,9700,100,7.787391e-05,-0.19699717,0.72505033,-27.694328,0.5376937,[ 0.037 -0.827  0.007 -0.517 -0.693],5.481802,7.640109,9300.044,-2.0217894e-06,98.34599,0.014690709,7.853465,0.05481802,0.007787391,53.76937,4.7225904,1.4690709
10.836752,100.0,46.416748,98,2.673593,1.5936447,5885.037410020828,429.29,-136.39629218179826,1412179,9800,100,0.0011002045,0.16047609,0.72762674,-16.937157,0.06819409,[ 0.043 -0.818 -0.003 -0.511 -0.694],1.1383563,0.6705061,72.74836,-2.3651123e-06,98.393005,0.010595002,5.938397,0.011383563,0.11002046,6.8194094,37.40285,1.0595002
15.220606,100.0,3.971078,99,52.41089,11.872706,5963.6379108428955,405.43,-137.69283243902473,1452722,9900,100,1.183181e-05,0.014848471,0.7275167,-21.38334,0.6424479,[ 0.043 -0.813 -0.007 -0.513 -0.691],8.009108,6.712524,7604.1313,-2.0980835e-07,98.32076,0.016286857,7.4184966,0.080091074,0.0011831811,64.24479,1.9080005,1.6286857
16.150661,100.0,11.449721,100,9.565106,5.3199024,6050.180106163025,447.6,-114.42865484312122,1497482,10000,100,0.000110574474,-0.14349675,0.72374165,-26.130438,0.31081063,[ 0.029 -0.807  0.002 -0.515 -0.691],3.912993,2.6260715,625.1969,1.1825562e-06,98.495094,0.014070566,8.3152275,0.039129928,0.011057448,31.081064,10.454667,1.4070566
14.10655,100.0,90.177246,101,1.1329366,0.42317683,6133.276965141296,434.8,-116.63311017125967,1540962,10100,100,0.004803768,0.12492907,0.7315534,-17.964342,0.02414792,[ 0.032 -0.804 -0.007 -0.516 -0.695],0.33372405,-0.21419501,51.344273,-1.0871887e-06,98.46357,0.010111601,6.419043,0.0033372405,0.4803768,2.414792,88.26619,1.01116
14.958185,100.0,7.710899,102,8.553707,4.293407,6219.611402988434,436.82,-119.39443575586917,1584644,10200,100,0.00013882201,-0.6184104,0.73526984,-40.498894,0.36196035,[ 0.029 -0.797 -0.008 -0.512 -0.687],3.6653483,0.3452072,1689.232,-6.4849854e-07,98.46861,0.0105947945,7.5388,0.03665348,0.013882201,36.196037,11.690838,1.0594795
12.920813,100.0,3.0546482,103,60.659813,16.404957,6305.480934143066,450.84,-103.40873044422095,1629728,10300,100,1.1817066e-05,0.013208747,0.7489382,-21.661877,1.1581411,[ 0.019 -0.79  -0.003 -0.515 -0.684],12.153063,10.781216,14081.516,1.5449524e-06,98.54127,0.021572614,6.7767425,0.12153063,0.0011817066,115.81412,1.6485379,2.1572618
24.258486,100.0,12.521284,104,9.096392,5.5668383,6396.790349960327,464.08,-84.92192833435907,1676136,10400,100,9.085335e-05,-0.05967784,0.7740846,-23.432386,0.3275542,[ 7.230e-03 -7.832e-01 -5.560e-04 -5.226e-01 -6.701e-01],3.973642,3.1280334,454.57404,1.14440915e-07,98.634026,0.015033565,7.543373,0.039736424,0.009085335,32.75542,10.99337,1.5033566
25.84501,100.0,1.4278061,105,183.29181,26.505386,6484.359869480133,448.89,-88.57126712767666,1721025,10500,100,9.724245e-07,-0.14537686,0.771894,-27.58377,2.7483094,[-0.005 -0.765 -0.007 -0.513 -0.645],27.321451,14.057262,75892.02,-2.3651123e-06,98.60538,0.032882214,8.810074,0.27321446,9.724245e-05,274.83093,0.5455781,3.2882214
14.853297,100.0,63.081635,106,1.350824,0.9792108,6564.273059844971,421.11,-82.16345446301253,1763136,10600,100,0.0019559262,-0.78693056,0.7793162,-46.764755,0.051820442,[-7.776e-05 -7.661e-01 -3.060e-03 -5.290e-01 -6.470e-01],0.9134227,-0.83253306,155.44344,6.8664554e-07,98.60977,0.011939931,9.455856,0.009134226,0.19559261,5.1820445,74.02889,1.1939933
18.398542,100.0,52.246094,107,1.9595468,1.9854174,6632.6578369140625,413.52,-81.44129301988903,1804488,10700,100,0.0011806607,-0.4641627,0.7812502,-37.304382,0.06867935,[ 0.005 -0.76  -0.001 -0.524 -0.64 ],1.1150951,0.2447474,167.2096,6.8664554e-07,98.60611,0.011663649,10.986414,0.0111509515,0.11806607,6.867935,51.032207,1.1663648
21.696003,100.0,7.0378942,108,16.289234,5.422535,6700.434068202972,437.27,-79.91220038178352,1848215,10800,100,0.00012010143,-0.27467996,0.7876809,-31.677887,0.4847009,[-7.864e-03 -7.546e-01 -3.354e-04 -5.151e-01 -6.377e-01],4.9971547,1.1608114,2549.2708,-3.0517577e-07,98.63449,0.013749637,8.765626,0.049971547,0.012010143,48.47009,6.1390243,1.3749635
15.973226,100.0,45.577858,109,2.0506468,1.6208338,6764.13681435585,423.27,-88.03192805806111,1890542,10900,100,0.00024481362,-0.3602485,0.7871109,-34.43785,0.098559625,[-0.014 -0.747  0.008 -0.519 -0.631],1.214713,-0.023008943,188.85574,-1.0299683e-06,98.584045,0.011116364,8.903841,0.012147128,0.024481364,9.855963,48.765102,1.1116364
19.424065,100.0,5.732682,110,12.794507,5.567374,6819.896422863007,378.95,-82.52429309170977,1928437,11000,100,2.146931e-05,-0.53236115,0.7919871,-39.584137,0.55138046,[-0.015 -0.744  0.008 -0.523 -0.632],5.655978,0.84770346,2883.166,-9.155273e-07,98.56445,0.013947812,11.817716,0.056559782,0.0021469311,55.138046,7.815854,1.3947812
16.121428,100.0,26.451406,111,4.006927,2.2560563,6884.352246284485,432.01,-76.2075339195042,1971638,11100,100,0.00012021682,-0.09141952,0.7920115,-26.502169,0.13292065,[-0.023 -0.754 -0.003 -0.524 -0.627],1.8686873,0.48771584,311.14334,-1.1444092e-06,98.6472,0.0112066,8.3646345,0.018686872,0.012021682,13.292066,24.956781,1.12066
16.516193,100.0,62.598236,112,1.5546727,1.1204982,6948.01229095459,417.32,-71.63520881290059,2013370,11200,100,0.0012243001,-0.5404041,0.7718937,-39.972427,0.03956629,[-0.028 -0.751 -0.007 -0.529 -0.627],0.83371735,-0.5408428,194.7288,-1.1825562e-06,98.65669,0.010785835,12.37946,0.008337173,0.12243002,3.956629,64.32222,1.0785835
16.406347,100.0,26.043684,113,2.6253464,2.167046,7010.971489429474,423.12,-67.90104861573329,2055682,11300,100,0.00053219736,-0.33650059,0.7801724,-33.251812,0.15595447,[-0.031 -0.745 -0.005 -0.525 -0.647],1.9649411,0.3711244,377.84003,-4.5776366e-07,98.67905,0.011660389,8.029641,0.01964941,0.053219736,15.595447,38.09021,1.166039
24.56962,100.0,12.915854,114,8.716567,5.4380217,7073.047516345978,400.56,-75.0701021901198,2095738,11400,100,1.724665e-05,-0.62205535,0.78994256,-42.066833,0.30672583,[-0.022 -0.731 -0.003 -0.522 -0.639],4.257478,1.2981076,1524.3857,3.8146972e-08,98.625175,0.016396247,11.538048,0.042574782,0.001724665,30.672583,11.472406,1.6396246
27.604036,100.0,1.7692971,115,1564.2303,112.149994,7136.068908452988,419.93,-75.14946756407261,2137731,11500,100,2.3681193e-07,-0.4707517,0.7936189,-37.820816,9.736278,[-0.03  -0.738 -0.011 -0.517 -0.629],100.68554,62.289104,646367.4,-3.8146973e-07,98.64209,0.13512753,9.574363,1.0068554,2.3681194e-05,973.6278,0.0639292,13.512753
29.695019,100.0,1.1018202,116,4190.371,208.90872,7184.902089357376,324.76,-90.21937304761772,2170207,11600,100,8.18463e-07,-0.5684035,0.78798914,-40.860676,22.120932,[-0.026 -0.724 -0.025 -0.518 -0.625],220.03448,120.740814,4442009.5,7.6293944e-08,98.4444,0.23224792,14.039662,2.2003446,8.18463e-05,2212.0933,0.023864236,23.224798
27.151726,100.0,54.58346,117,2.045696,2.5770884,7229.152702331543,286.35,-87.54139513182575,2198842,11700,100,0.0011892208,-0.7313187,0.77058697,-45.579285,0.062294193,[-0.028 -0.715 -0.022 -0.534 -0.631],1.0206796,0.40405297,495.85696,1.335144e-06,98.388565,0.0111895595,15.744112,0.010206797,0.118922085,6.229419,48.883118,1.118956
32.87435,100.0,3.1101549,118,87.66597,23.28734,7277.2637155056,314.1,-86.69771148606321,2230252,11800,100,3.846938e-06,-0.94796646,0.7647518,-51.55667,1.4116551,[-0.033 -0.716 -0.019 -0.53  -0.648],14.711083,7.1964836,100619.62,2.2125244e-06,98.447975,0.02635703,15.069616,0.14711082,0.0003846938,141.16551,1.1406934,2.635703
22.086798,100.0,43.19086,119,2.248694,2.213315,7325.54160118103,330.45,-90.44804794457846,2263297,11900,100,0.0009539097,-0.5918541,0.7583672,-40.69818,0.10142868,[-0.035 -0.723 -0.026 -0.519 -0.654],1.5052361,0.17899656,632.8758,9.155273e-07,98.452576,0.013124764,14.407003,0.0150523605,0.095390975,10.142868,44.470257,1.3124765
27.983433,100.0,22.585669,120,3.5006728,5.85332,7377.222611427307,351.5,-85.50669417145318,2298447,12000,100,0.00011950731,-0.8952552,0.757732,-49.608624,0.20449157,[-0.044 -0.731 -0.025 -0.522 -0.661],2.3617544,2.7593815,2291.107,-1.6784668e-06,98.51347,0.012756765,14.231801,0.023617545,0.011950731,20.449158,28.565937,1.2756766
35.574047,100.0,93.97988,121,1.0494541,0.23385419,7432.692235708237,375.12,-84.2462378033855,2335959,12100,100,0.0052932715,-0.57136375,0.75651705,-39.872917,0.018065412,[-0.037 -0.715 -0.024 -0.507 -0.661],0.25060734,-1.1277112,182.79768,1.8310546e-06,98.550835,0.009901681,13.138145,0.002506073,0.52932715,1.8065412,95.287636,0.990168
27.147224,100.0,29.150246,122,2.5598748,3.9176438,7487.484367847443,373.07,-92.96304699377644,2373266,12200,100,0.00034677077,-1.1050646,0.7338072,-55.84748,0.14338022,[-0.035 -0.71  -0.022 -0.505 -0.662],1.6985813,0.9391844,438.47443,6.8664554e-07,98.50163,0.010895276,11.849439,0.016985811,0.034677077,14.338023,39.06441,1.0895277
23.264877,100.0,89.40928,123,1.133966,0.49396133,7541.644675254822,369.95,-86.80265281633073,2410261,12300,100,0.0036084347,-0.5586245,0.72795767,-38.77303,0.023552809,[-0.039 -0.693 -0.021 -0.491 -0.685],0.3448533,-0.8823241,162.39212,2.5939942e-06,98.53073,0.010019894,12.524621,0.0034485334,0.36084348,2.3552809,88.186066,1.0019895
31.59948,100.0,75.224945,124,1.415477,1.275356,7595.520926475525,366.33,-83.42622218020146,2446894,12400,100,0.0009199107,-1.0701997,0.7220329,-53.944695,0.030963382,[-0.041 -0.693 -0.022 -0.494 -0.691],0.6239611,-0.8639796,268.14166,-8.392334e-07,98.544525,0.010872542,13.858458,0.0062396107,0.09199107,3.0963383,70.64756,1.0872543
23.027258,100.0,3.087486,125,49.64008,18.707525,7647.943410873413,356.04,-87.75333035749578,2482498,12500,100,4.0453946e-05,-0.5737413,0.7235447,-38.873207,0.91125655,[-0.051 -0.682 -0.026 -0.487 -0.697],9.073746,9.57806,44288.4,-7.6293946e-07,98.507065,0.01619568,12.486216,0.090737455,0.0040453947,91.125656,2.014501,1.6195678
22.8432,100.0,1.0931512,126,2826.894,231.56462,7698.407403230667,349.0,-80.47303249180378,2517398,12600,100,3.8427595e-07,-0.48536873,0.72016954,-36.267353,20.300701,[-0.043 -0.671 -0.012 -0.489 -0.695],201.92838,167.28854,5381799.0,-1.7547608e-06,98.53883,0.21228738,11.611028,2.0192835,3.8427595e-05,2030.0702,0.035374515,21.228743
27.393454,100.0,1.2059762,127,1202.0243,89.941246,7746.153019189835,335.0,-69.33003489937406,2550898,12700,100,4.129514e-07,-0.72435915,0.7149539,-43.33586,5.9524426,[-0.03  -0.655 -0.005 -0.499 -0.699],59.18781,39.85911,840536.75,1.14440915e-07,98.58609,0.06539375,15.1047125,0.59187806,4.129514e-05,595.24426,0.083193,6.539375
21.679596,100.0,52.470795,128,2.2788622,2.3848639,7793.143028259277,326.16,-78.25091329531874,2583514,12800,100,0.00070825545,-0.70190763,0.70407844,-42.505806,0.051937312,[-0.028 -0.661  0.012 -0.502 -0.704],0.95896304,0.24598575,434.08664,-1.2588501e-06,98.52017,0.01007582,13.206383,0.00958963,0.07082555,5.1937313,43.881546,1.007582
22.251507,100.0,52.57945,129,2.0607126,1.8610904,7837.858110666275,331.08,-71.02810973681518,2616622,12900,100,0.00031560607,-0.8022442,0.7037388,-45.18965,0.0776947,[-0.03  -0.67   0.005 -0.506 -0.715],0.89397305,-0.3012619,483.48434,-8.010864e-07,98.57093,0.009413457,14.868978,0.008939731,0.031560607,7.7694697,48.526905,0.9413457
18.776814,100.0,79.13914,130,1.2250794,1.143674,7886.298885822296,362.01,-66.95908387176878,2652823,13000,100,0.00255482,-0.823457,0.69521904,-45.815918,0.037730444,[-4.075e-02 -6.765e-01  5.058e-04 -5.074e-01 -7.152e-01],0.56084836,-0.5466784,228.642,1.5258789e-06,98.630066,0.010923829,14.189103,0.005608483,0.255482,3.7730443,81.62736,1.0923829
27.32329,100.0,1.934533,131,28.187183,11.35356,7931.083833694458,324.53,-74.74924262503657,2685276,13100,100,1.4846784e-05,-0.60293746,0.70421386,-38.944775,1.4196475,[-0.046 -0.681 -0.002 -0.509 -0.724],14.09513,4.4614253,15004.283,2.7656556e-06,98.53934,0.01979699,14.912257,0.14095134,0.0014846785,141.96475,3.5477116,1.9796991
29.680298,100.0,13.168877,132,5.628878,4.454874,7979.290584087372,358.21,-70.90577332769392,2721097,13200,100,0.00015348276,-0.52752805,0.70889264,-36.952225,0.26296014,[-0.046 -0.685 -0.009 -0.5   -0.715],2.7191296,1.5325375,1800.2231,-9.918213e-07,98.60411,0.010589284,14.349028,0.0271913,0.015348276,26.296013,17.76553,1.0589284
26.869999,100.0,5.142996,133,22.675905,12.759543,8033.327843666077,398.35,-68.91877474584253,2760932,13300,100,1.2502694e-05,-0.7290279,0.7128892,-43.137505,0.68541795,[-0.044 -0.678 -0.004 -0.489 -0.71 ],7.2872076,5.9122953,13863.585,-3.8146973e-06,98.65398,0.01696815,13.152287,0.07287208,0.0012502694,68.541794,4.4099674,1.6968151
18.068426,100.0,30.77444,134,3.240218,2.7453258,8092.328087091446,410.91,-68.70506943175135,2802023,13400,100,0.00026431217,-0.7328999,0.7022405,-43.37372,0.14525777,[-0.031 -0.679 -0.006 -0.48  -0.706],1.700095,0.14281511,494.05566,1.6403199e-06,98.66559,0.0113353515,11.571238,0.01700095,0.026431218,14.525777,30.862122,1.1335353
19.977446,100.0,97.52297,135,1.0293932,0.07107577,8147.287556886673,404.81,-68.68612032342037,2842504,13500,100,0.0072149066,-0.4140014,0.70215017,-33.487236,0.015723687,[-0.025 -0.664 -0.008 -0.474 -0.717],0.16233522,-1.0614516,125.26876,-1.2588501e-06,98.660645,0.010185952,11.023849,0.0016233521,0.7214907,1.5723686,97.14461,1.0185951
17.131178,100.0,69.83327,136,1.316464,1.056276,8200.973690271378,407.64,-75.03004401689607,2883268,13600,100,0.0029807282,-0.40539676,0.7104871,-33.226364,0.06517964,[-0.025 -0.664 -0.007 -0.473 -0.717],0.7076435,-0.21449149,122.4699,-1.4686584e-06,98.63188,0.010766682,9.541202,0.0070764353,0.29807281,6.5179644,75.96106,1.0766681
23.391428,100.0,61.981277,137,1.5719681,1.1154449,8255.7190554142,411.74,-67.42818259826461,2924442,13700,100,0.001854547,-0.7647817,0.7148664,-44.258144,0.049972992,[-0.015 -0.664 -0.005 -0.475 -0.708],0.8721552,-0.73422325,234.70317,2.708435e-06,98.67247,0.011135902,12.189341,0.008721552,0.1854547,4.997299,63.614525,1.1135902
20.256586,100.0,65.07069,138,1.4233232,0.69945663,8304.34871172905,370.33,-71.48678582626535,2961475,13800,100,0.0018748328,-0.4967773,0.713869,-36.349396,0.04964708,[-0.009 -0.659 -0.005 -0.476 -0.704],0.6990055,-0.74607545,157.35956,2.9754638e-06,98.61392,0.009540657,12.677013,0.006990055,0.18748328,4.9647083,70.25811,0.95406556
24.707945,100.0,81.990265,139,1.2018521,0.7501799,8351.462545394897,384.23,-76.24022377018304,2999898,13900,100,0.0024112964,-0.62297404,0.7120001,-40.10527,0.03240403,[-0.01  -0.66  -0.002 -0.474 -0.705],0.47532305,-0.7153872,164.82346,-6.67572e-07,98.60315,0.010141828,11.627071,0.00475323,0.24112965,3.2404032,83.20492,1.0141828
19.472824,100.0,41.718647,140,2.224629,1.9910665,8401.932229995728,403.12,-69.6406177868262,3040210,14000,100,0.0010592192,-0.6306086,0.7291369,-40.27829,0.10080981,[-0.014 -0.655  0.001 -0.47  -0.707],1.2489475,-0.011461258,437.79205,1.1634827e-06,98.654495,0.010566821,10.099453,0.012489475,0.105921924,10.080981,44.951317,1.0566821
17.827559,100.0,57.209972,141,1.7883412,1.2352176,8447.848396539688,376.91,-69.49227585091026,3077901,14100,100,0.00083196966,-0.59404653,0.72319686,-39.695473,0.054966114,[-0.016 -0.65  -0.002 -0.47  -0.69 ],0.88315994,-0.5342593,135.34108,-9.918213e-07,98.631256,0.0102118375,11.459096,0.008831599,0.08319697,5.4966116,55.917744,1.0211837
25.785908,100.0,37.309315,142,2.0274801,2.2587142,8494.21286869049,377.02,-73.91279399877585,3115603,14200,100,0.0006383754,-0.54526365,0.72104114,-38.05383,0.08101202,[-0.016 -0.647 -0.006 -0.464 -0.696],1.4341198,0.45255756,531.13086,6.8664554e-07,98.60791,0.0110635,12.563411,0.014341197,0.06383754,8.101202,49.322308,1.1063501
24.630783,100.0,2.0391176,143,55.397472,19.6527,8545.386798381805,412.45,-67.33291650709481,3156848,14300,100,4.911708e-05,-0.68336254,0.72362727,-42.132084,1.1269656,[-0.028 -0.653 -0.006 -0.469 -0.698],11.215933,9.199803,39169.34,-4.5776366e-07,98.67349,0.016181927,11.814807,0.112159304,0.004911708,112.69657,1.8051366,1.6181924
36.168694,100.0,44.197468,144,2.5550222,1.8949435,8594.600113153458,397.64,-76.78216040106373,3196612,14400,100,0.00024215801,-0.74134344,0.71352375,-43.949112,0.07385206,[-0.022 -0.655  0.008 -0.47  -0.695],1.2781891,-0.44672918,312.609,-1.5258789e-07,98.613815,0.011375401,10.841631,0.01278189,0.024215803,7.385206,39.138603,1.1375403
19.243635,100.0,47.091694,145,2.2894883,1.8975856,8647.011280536652,420.62,-61.92609935502018,3238674,14500,100,0.0007902284,-0.90392816,0.71839374,-48.523567,0.059446514,[-0.032 -0.647  0.008 -0.471 -0.705],1.0712839,-0.5497904,384.3568,8.773804e-07,98.70555,0.010106826,11.327638,0.010712839,0.07902285,5.9446516,43.677883,1.0106827
