InitialReturnMax,EmpiricalD2,MaxIW,ReturnStepMax,MeanIWNorm,StdIWNorm,MaxIWNorm,InitialReturnMean,InitialBound,MeanIW,MeanEntropy,ReturnMeanIW,ESSRenyi,ESSClassic,TimeElapsed,Bound,InitialReturnStd,TimestepsSoFar,EpRewMean,EpThisIter,Iteration,InitialReturnMin,StdIW,J_sample_variance,MinIW,EpLenMean,EpisodesSoFar,ReturnStepMaxmin,MinIWNorm,Weights
36.11492,1.9446658,6.4533153,100.0,0.010408556,0.009336477,0.06453315,-2.3651123e-06,461.22964,1.0408556,4.659319,-0.74452174,51.422718,55.413654,6506.949296712875,-2.9138298,20.299751,1790560,-154.02436738693825,100,74,-46.66809,0.9336477,460.88156,0.071488485,277.81,7400,97.89116,0.00071488484,[-3.503 -3.1   -0.015 -2.565  3.208]
36.51287,5.98626,15.579693,100.0,0.013165308,0.023515837,0.15579693,-5.340576e-07,464.6041,1.316531,4.7059946,4.060474,16.704922,23.863504,6550.102862596512,0.8118005,19.690147,1814208,-163.4448254861764,100,75,-39.8336,2.3515837,1799.7753,0.02502687,236.48,7500,97.61769,0.0002502687,[-3.507 -3.102 -0.018 -2.568  3.24 ]
36.347073,1.5567554,3.052026,100.0,0.0098987445,0.005412426,0.03052026,3.0517577e-07,469.13162,0.9898744,4.7341585,-0.5932379,64.23617,76.98423,6590.194988965988,-2.4246392,17.785168,1838077,-156.95596029913256,100,76,-44.034657,0.5412426,583.6956,0.16909733,238.69,7600,97.68486,0.0016909733,[-3.627 -3.218 -0.169 -2.722  3.286]
37.956196,1.2457694,3.5230124,100.0,0.009577986,0.0048882477,0.035230123,5.4931643e-06,472.05472,0.9577986,4.746097,1.1748401,80.27168,79.33549,6630.324421644211,-0.344378,21.537607,1862047,-149.55607260875084,100,77,-40.83406,0.4888248,605.7403,0.22754338,239.7,7700,97.75214,0.0022754339,[-3.639 -3.23  -0.172 -2.742  3.315]
47.634026,1.8008969,4.9116783,100.0,0.010929149,0.008147184,0.049116783,3.4332274e-06,473.0219,1.0929149,4.78038,-0.879992,55.52789,64.27965,6665.63770699501,-3.010781,20.541492,1883554,-148.55279101798692,100,78,-39.455734,0.81471837,661.6868,0.054953597,215.07,7800,97.61856,0.00054953597,[-3.744 -3.335 -0.181 -2.915  3.327]
48.13288,697.5764,592.678,100.0,0.06918092,0.5908005,5.9267797,1.7547608e-06,476.43353,6.918091,4.757879,287.129,0.14335348,1.3526212,6701.843155384064,244.75333,19.910463,1907781,-158.30193936389972,100,79,-43.2187,59.080063,8137744.0,0.000127965,242.27,7900,97.69318,1.27965e-06,[-3.746 -3.336 -0.18  -2.919  3.361]
29.134693,1.741477,3.10459,100.0,0.008412731,0.0053175464,0.031045899,-3.013611e-06,474.16867,0.8412731,4.7880473,-1.3650382,57.42252,71.4526,6744.608033418655,-3.5018327,16.969742,1936014,-129.86022079231037,100,80,-48.576378,0.53175473,249.83104,0.10406618,282.33,8000,98.08008,0.0010406617,[-4.693 -3.979  0.209 -3.669  3.339]
40.601933,2.0060792,4.5033617,100.0,0.009585105,0.007575952,0.045033615,1.3732911e-06,477.41412,0.9585106,4.820297,-0.39544296,49.84848,61.54934,6785.501787662506,-2.3650424,17.938845,1963517,-130.9240561548175,100,81,-41.71816,0.75759524,427.59634,0.10280107,275.03,8100,98.04793,0.0010280106,[-4.694 -3.981  0.209 -3.67   3.369]
36.031544,1.2404853,4.1602364,100.0,0.0104579115,0.0059765945,0.041602362,3.8146973e-07,480.25735,1.0457913,4.8395796,-1.0137421,80.61361,75.38062,6826.47607588768,-2.9876752,18.664474,1991927,-135.67418443359787,100,82,-53.16892,0.59765947,394.5726,0.23076248,284.1,8200,98.0449,0.0023076248,[-4.698 -3.985  0.213 -3.671  3.401]
41.991074,7.20583,21.508701,100.0,0.015712172,0.033150394,0.21508701,-5.340576e-07,482.34998,1.5712172,4.799777,20.710701,13.877651,18.34362,6863.657831668854,16.394295,20.264366,2017637,-135.3280373142445,100,83,-48.23936,3.3150399,9278.139,0.002623988,257.1,8300,97.94727,2.623988e-05,[-4.699 -3.986  0.212 -3.673  3.42 ]
43.49411,1.8966455,4.549247,100.0,0.009538713,0.007158591,0.045492467,2.861023e-06,478.37204,0.95387125,4.832085,-0.7709412,52.724663,63.970634,6900.125056028366,-2.9822426,21.197817,2040766,-124.52664260663524,100,84,-48.169937,0.7158591,511.87814,0.094779596,231.29,8400,97.9232,0.0009477959,[-4.919 -4.158  0.197 -4.146  3.38 ]
33.15206,1.2997404,3.1477308,100.0,0.010018557,0.0056168656,0.031477306,3.0517579e-06,481.68668,1.0018557,4.854414,-1.3486857,76.93844,76.08473,6939.8654770851135,-3.0836782,17.188244,2067792,-123.22061166426842,100,85,-45.65523,0.5616866,382.81467,0.1999282,270.26,8500,98.088135,0.0019992818,[-4.952 -4.213  0.271 -4.157  3.413]
39.689648,1.5922134,4.455506,100.0,0.01126729,0.007907245,0.044555057,-4.4250487e-06,483.6707,1.1267292,4.8825636,-0.61335826,62.805653,67.00141,6976.5315046310425,-2.8476994,21.406761,2092669,-127.88241533580788,100,86,-53.12147,0.7907245,753.5056,0.12240781,248.77,8600,97.97188,0.001224078,[-4.953 -4.213  0.27  -4.155  3.435]
37.310295,2.0295498,4.331016,100.0,0.010638375,0.0079642115,0.043310158,-5.1879883e-06,486.8302,1.0638375,4.9177094,-0.12853217,49.27201,64.08418,7011.347621679306,-2.1602283,18.948807,2116336,-136.09111910892628,100,87,-42.783875,0.7964212,461.20477,0.05479007,236.67,8700,97.849945,0.0005479007,[-4.955 -4.213  0.27  -4.158  3.463]
34.462368,1.0413705,1.5918778,100.0,0.010248735,0.00202175,0.015918778,5.4931643e-06,490.09802,1.0248734,4.91698,1.0604687,96.0273,96.25429,7048.773044586182,-0.64670444,21.223036,2140537,-131.65732505250855,100,88,-50.18757,0.202175,466.58163,0.5623603,242.01,8800,97.91197,0.005623603,[-4.979 -4.244  0.247 -4.163  3.498]
37.118935,1.4181557,4.726696,100.0,0.010295088,0.0059318887,0.04726696,-2.5939942e-06,490.21585,1.0295087,4.941345,0.13164723,70.51412,75.07559,7086.037612199783,-1.63335,18.873554,2165441,-136.49222208597365,100,89,-44.46347,0.59318894,525.8133,0.20063022,249.04,8900,97.903854,0.0020063021,[-5.094 -4.297  0.259 -4.27   3.497]
36.046234,2.6266546,6.1940985,100.0,0.009280828,0.009031574,0.061940983,1.5258789e-07,492.47055,0.9280827,4.9804053,0.85714245,38.07124,51.360867,7124.004328489304,-1.8396542,22.756784,2190349,-133.3294381871641,100,90,-49.91924,0.9031575,1015.74805,0.03781151,249.08,9000,97.92943,0.0003781151,[-5.108 -4.318  0.234 -4.333  3.522]
42.345688,7.704622,29.371685,100.0,0.011029026,0.029918188,0.29371685,-1.3732911e-06,496.45203,1.1029027,5.0350924,4.7735786,12.979222,11.9637,7158.884545087814,0.36432648,18.809242,2212787,-138.8425550922698,100,91,-47.655228,2.9918187,3111.7163,0.013221014,224.38,9100,97.762436,0.00013221015,[-5.109 -4.319  0.233 -4.335  3.561]
46.388504,1.8098145,8.252393,100.0,0.011008369,0.012975944,0.08252393,3.0517577e-07,501.96295,1.1008368,5.063318,-0.066319466,55.254284,41.851246,7191.08412861824,-2.1465244,21.78218,2233712,-141.18737696123853,100,92,-45.853924,1.2975943,918.10986,0.056365024,209.25,9200,97.65054,0.0005636502,[-5.111 -4.322  0.232 -4.335  3.616]
32.504093,1.6496756,4.855231,100.0,0.009193057,0.007297326,0.04855231,-1.5258789e-07,504.84033,0.9193056,5.093688,-1.6220717,60.617977,61.34603,7228.499863147736,-3.5376778,18.962729,2258661,-141.1649520162074,100,93,-44.743317,0.72973263,579.07007,0.05327469,249.49,9300,97.86838,0.0005327469,[-5.188 -4.507  0.452 -4.292  3.645]
43.488457,2.667125,5.1342554,100.0,0.009394806,0.007949086,0.051342554,4.3869018e-06,507.9192,0.9394806,5.1357217,-1.0305859,37.493557,58.2781,7262.44385266304,-3.3980012,19.280264,2280516,-156.35225689579863,100,94,-42.509033,0.7949086,660.5013,0.033596642,218.55,9400,97.56918,0.0003359664,[-5.19  -4.509  0.448 -4.296  3.674]
41.66052,1.3770194,3.6897447,100.0,0.00973768,0.0049628494,0.036897447,3.4713746e-06,512.16626,0.973768,5.1599092,-0.9706758,72.62062,79.381004,7299.100621938705,-2.6204276,20.906473,2304290,-150.47531428734723,100,95,-42.17643,0.49628493,416.50214,0.14408433,237.74,9500,97.734116,0.0014408433,[-5.191 -4.511  0.445 -4.299  3.716]
54.50869,1.8482642,5.4755387,100.0,0.010454667,0.0073115635,0.054755386,4.577637e-06,514.17395,1.0454667,5.196052,-1.4514563,54.10482,67.154526,7325.697691917419,-3.9216244,20.904993,2321696,-151.38217123651663,100,96,-36.523693,0.73115635,783.1433,0.077452995,174.06,9600,97.26058,0.00077452994,[-5.195 -4.513  0.446 -4.311  3.74 ]
49.955738,4.589919,12.338846,100.0,0.011248849,0.015247805,0.12338846,8.773804e-07,517.94006,1.1248851,5.2498136,1.625711,21.786877,35.243816,7354.871302127838,-1.9418111,18.60781,2340755,-159.84726928681724,100,97,-37.859203,1.5247805,1873.2177,0.022612244,190.59,9700,97.3226,0.00022612243,[-5.197 -4.515  0.445 -4.314  3.777]
42.15972,1.0,1.0,100.0,0.010000002,1.8626451e-09,0.01,5.1879883e-06,523.57605,1.0,5.2498136,5.364418e-06,100.0,100.0,7383.064810752869,-1.4053187,19.069187,2359754,-160.74906414542357,100,98,-35.692932,,367.30698,1.0,189.99,9800,97.30784,0.01,[-5.198 -4.515  0.443 -4.317  3.83 ]
44.430923,2.5670135,16.13912,100.0,0.010860209,0.016972238,0.1613912,-9.307862e-06,523.50037,1.086021,5.292013,-1.8266423,38.955776,29.050207,7413.225251913071,-4.1995354,19.837315,2379577,-167.5260704922942,100,99,-36.475433,1.6972238,969.10004,0.050803564,198.23,9900,97.309784,0.00050803565,[-5.198 -4.515  0.443 -4.317  3.83 ]
44.614254,11.969203,60.455685,100.0,0.01691855,0.061084356,0.60455686,-2.7465821e-06,527.7142,1.6918547,5.354622,4.247203,8.354775,7.1246967,7440.93733549118,-0.89779234,20.00956,2397341,-155.40937759589877,100,100,-36.703556,6.108435,3165.21,0.0075634485,177.64,10000,97.25029,7.563448e-05,[-5.249 -4.58   0.376 -4.393  3.872]
42.84472,1.1415012,3.026622,100.0,0.010404275,0.0041285865,0.03026622,3.8146973e-06,534.034,1.0404276,5.37405,-1.4017158,87.603935,86.39582,7466.576513290405,-2.9275742,18.53448,2414394,-161.2256443313048,100,101,-33.393898,0.41285864,398.4819,0.28845462,170.53,10100,97.10912,0.002884546,[-5.251 -4.582  0.378 -4.398  3.935]
41.24159,1.7035984,2.69094,100.0,0.009409865,0.0047488627,0.026909398,-1.4495849e-06,536.03033,0.94098663,5.4093113,-0.88356864,58.69928,79.70094,7491.3096878528595,-2.6778798,18.42515,2430832,-155.2569048739886,100,102,-33.011337,0.4748863,410.73438,0.093013644,164.38,10200,97.11102,0.0009301364,[-5.252 -4.584  0.377 -4.399  3.954]
41.03025,2.111279,3.207666,100.0,0.008506539,0.0054894006,0.032076657,8.392334e-07,539.5635,0.8506539,5.449015,-1.5128605,47.364655,70.59994,7518.613055944443,-3.5001254,19.088749,2448390,-166.54302446710415,100,103,-31.676514,0.54894006,357.10773,0.092148654,175.58,10300,97.102936,0.0009214865,[-5.253 -4.584  0.377 -4.399  3.99 ]
57.682896,1.0024216,1.1551871,100.0,0.009943485,0.00049787754,0.011551871,1.1444092e-06,542.9787,0.9943486,5.4522324,-0.22567147,99.75842,99.74991,7545.1333701610565,-2.1507614,21.213058,2465281,-161.25512814672868,100,104,-32.134964,0.049787756,452.03528,0.84208,168.91,10400,97.09064,0.0084208,[-5.254 -4.586  0.376 -4.402  4.03 ]
39.334625,2.3965087,3.329397,100.0,0.008656836,0.0055086683,0.03329397,-4.234314e-06,543.9121,0.8656835,5.4991126,-2.6551192,41.727367,71.178154,7569.414858341217,-4.6848726,17.17734,2480415,-165.29739164228653,100,105,-30.545166,0.55086684,289.24258,0.10620502,151.34,10500,96.815674,0.0010620501,[-5.255 -4.587  0.376 -4.403  4.033]
36.643143,1.5215265,3.8134212,100.0,0.009875175,0.006559318,0.03813421,-4.5013426e-06,548.6898,0.9875175,5.5349054,-2.0084927,65.72347,69.38699,7588.800562620163,-3.5151386,16.507053,2493448,-157.25578080122546,100,106,-28.4553,0.65593183,348.7814,0.15141577,130.33,10600,96.58688,0.0015141576,[-5.256 -4.588  0.373 -4.404  4.079]
43.326294,1.9720469,2.5061145,100.0,0.009240363,0.0051782685,0.025061144,-2.9754638e-06,552.0463,0.9240364,5.5772605,-1.5090678,50.708733,76.10093,7612.284521341324,-3.5371656,17.61379,2508271,-164.70017189961928,100,107,-27.82061,0.51782686,335.4666,0.04506386,148.23,10700,96.77777,0.0004506386,[-5.257 -4.589  0.373 -4.404  4.116]
48.50512,2.004126,4.553494,100.0,0.010730431,0.008978647,0.04553494,6.408691e-06,556.10925,1.0730431,5.6213593,0.09242943,49.89706,58.818535,7634.016884088516,-2.1964815,17.102757,2521732,-164.92532746951656,100,108,-26.991432,0.8978647,616.6346,0.09572673,134.61,10800,96.549614,0.00095726724,[-5.259 -4.591  0.37  -4.407  4.158]
42.57574,1.8194015,3.6128633,100.0,0.0099046845,0.0065671317,0.036128633,-6.6375733e-06,560.71674,0.9904686,5.6638794,-1.2972322,54.96313,69.46315,7652.959714889526,-3.2115111,15.612823,2533960,-161.3956673048194,100,109,-21.921585,0.6567132,315.32117,0.15137354,122.28,10900,96.36023,0.0015137353,[-5.26  -4.592  0.369 -4.408  4.202]
42.622265,2.237428,2.8999305,100.0,0.009322672,0.005576272,0.028999304,4.4631956e-06,564.9672,0.93226725,5.7109237,-1.5076065,44.694176,73.65003,7671.035437107086,-3.6327577,16.370064,2546459,-160.1929436001751,100,110,-21.896118,0.55762726,231.56444,0.03083757,124.99,11000,96.43692,0.0003083757,[-5.261 -4.593  0.369 -4.409  4.244]
51.170273,2.4156277,3.8479695,100.0,0.009647388,0.0072178473,0.038479693,-1.5258789e-06,569.38666,0.9647388,5.7682905,-1.1012244,41.397106,64.11275,7686.708101987839,-3.7522352,16.292063,2556142,-152.70650614441115,100,111,-19.779465,0.7217847,661.23376,0.055388648,96.83,11100,95.84598,0.00055388646,[-5.261 -4.594  0.369 -4.41   4.292]
51.174263,2.4636877,5.5454826,100.0,0.009138798,0.007150786,0.055454824,1.1444092e-06,575.1232,0.91387993,5.820311,-0.39375377,40.58956,62.025093,7705.2694709300995,-3.071215,14.704354,2567951,-164.0379796640873,100,112,-22.926506,0.71507865,260.46146,0.022762388,118.09,11200,96.222755,0.00022762388,[-5.262 -4.595  0.369 -4.413  4.349]
52.24605,3.3892834,6.0966606,100.0,0.010537462,0.010205145,0.060966603,6.2179565e-06,580.2896,1.0537463,5.880156,1.7153277,29.504763,51.601704,7720.589583873749,-1.4908395,15.425868,2578574,-157.85289299889237,100,113,-20.900558,1.0205145,639.166,0.03998192,106.23,11300,96.02822,0.0003998192,[-5.263 -4.595  0.368 -4.414  4.401]
43.512146,2.1317005,3.665368,100.0,0.00837085,0.0065661427,0.03665368,-9.918213e-07,586.56525,0.8370852,5.9322767,-3.682494,46.910904,61.908306,7736.287873744965,-5.8001347,16.3233,2588880,-153.64403763269993,100,114,-21.82692,0.6566143,167.93738,0.099132836,103.06,11400,96.01836,0.0009913284,[-5.263 -4.596  0.367 -4.415  4.462]
29.816502,8.248657,10.064456,100.0,0.009235624,0.011394396,0.10064456,1.3732911e-06,592.23376,0.9235623,6.0025587,0.81143093,12.123185,39.6491,7752.193478107452,-2.0430496,12.815216,2598877,-154.40977625008426,100,115,-20.4059,1.1394397,841.1229,0.08340974,99.97,11500,95.91101,0.0008340974,[-5.265 -4.597  0.364 -4.419  4.513]
42.987373,2.796175,3.8690565,100.0,0.009803422,0.0070799245,0.038690563,-1.2207031e-06,598.82294,0.98034227,6.0616574,-1.2938728,35.76314,65.72215,7765.943836212158,-3.6899557,11.953431,2607904,-154.6093528707872,100,116,-16.645416,0.7079924,314.32928,0.016914772,90.27,11600,95.57493,0.00016914771,[-5.266 -4.598  0.364 -4.42   4.583]
41.130512,2.947534,3.661574,100.0,0.008371873,0.0055552856,0.036615737,-8.69751e-06,604.79474,0.83718735,6.1249475,-1.6397908,33.926666,69.42908,7779.156643152237,-3.9936056,12.476711,2616599,-152.43100479106516,100,117,-16.92968,0.5555286,110.03533,0.06917734,86.95,11700,95.49444,0.00069177337,[-5.267 -4.599  0.364 -4.42   4.642]
38.552925,2.8820434,2.9210687,100.0,0.008560959,0.0060497355,0.029210687,6.980896e-06,611.20966,0.8560959,6.1866827,-0.65047383,34.697605,66.69439,7794.517556428909,-2.8321302,15.578141,2625528,-149.49120120228935,100,118,-18.859467,0.6049736,223.5423,0.09443836,89.29,11800,95.65275,0.00094438356,[-5.268 -4.599  0.365 -4.421  4.706]
37.544777,12.315838,45.126007,100.0,0.014132105,0.045565594,0.45126006,,617.4168,1.4132104,6.270171,4.994662,8.119626,8.775116,7807.412517786026,0.6026826,13.225986,2633837,-149.9831798528978,100,119,-16.698235,4.5565596,8234.529,0.0060414956,83.09,11900,95.39022,6.0414954e-05,[-5.269 -4.6    0.364 -4.422  4.767]
33.86458,4.281931,9.450859,100.0,0.010053891,0.013267771,0.09450859,5.378723e-06,625.8883,1.0053892,6.34621,-2.4813116,23.35395,36.476162,7820.045066356659,-4.8171577,10.590146,2641589,-152.19991275720326,100,120,-12.95903,1.3267771,181.00604,0.044142604,77.52,12000,95.29997,0.00044142603,[-5.27  -4.601  0.363 -4.424  4.851]
35.435596,3.4249122,7.0885706,100.0,0.009660359,0.0099447975,0.0708857,1.8310546e-06,633.43976,0.9660359,6.42108,-1.232498,29.197828,48.549465,7830.913536071777,-3.4184632,12.087757,2649094,-145.50163366536225,100,121,-14.832542,0.9944798,191.35742,0.09954665,75.05,12100,95.286995,0.0009954665,[-5.27  -4.601  0.363 -4.425  4.927]
37.70553,4.1949677,6.3950458,100.0,0.009939868,0.00872793,0.06395046,-9.918213e-07,640.8512,0.99398696,6.4970436,-0.64040387,23.838085,56.464897,7843.233746290207,-3.2146382,12.077096,2656677,-148.67566137995706,100,122,-14.534088,0.87279296,218.6494,0.087738924,75.83,12200,95.09306,0.0008773892,[-5.27  -4.602  0.363 -4.426  5.001]
40.5875,4.071182,5.7652345,100.0,0.00993772,0.008977138,0.057652343,-3.6239624e-06,648.35144,0.993772,6.569719,0.6172428,24.562893,55.065376,7853.813022136688,-2.1125603,12.437257,2663918,-145.7271723465263,100,123,-13.650482,0.8977139,291.18893,0.058467686,72.41,12300,94.97545,0.00058467686,[-5.271 -4.602  0.363 -4.427  5.078]
39.913826,3.8175313,3.3879187,100.0,0.007933928,0.0058095413,0.033879187,9.918213e-07,655.6414,0.7933928,6.6455483,-1.8609502,26.194939,65.09671,7863.006769180298,-4.460472,9.664147,2670474,-144.75818629560823,100,124,-10.156548,0.58095413,33.0653,0.03966259,65.56,12400,94.65649,0.00039662587,[-5.271 -4.603  0.363 -4.427  5.15 ]
38.770737,5.900557,6.0523148,100.0,0.008944157,0.009092162,0.060523145,7.6293945e-06,663.26245,0.89441574,6.731342,-1.0357834,16.947552,49.179455,7873.585626125336,-4.1750584,11.639246,2677325,-143.55390694054051,100,125,-14.075142,0.9092163,162.82227,0.015217235,68.51,12500,94.809746,0.00015217235,[-5.271 -4.603  0.363 -4.428  5.227]
33.116455,4.7405653,4.143302,100.0,0.008739194,0.006603652,0.041433018,4.577637e-06,672.0303,0.87391937,6.8094926,0.12213832,21.09453,63.65428,7884.550635814667,-2.281326,9.911653,2684737,-149.11509441330986,100,126,-12.736557,0.66036516,113.460106,0.0299625,74.12,12600,95.21024,0.000299625,[-5.272 -4.603  0.363 -4.428  5.312]
30.546135,3.845378,6.6382093,100.0,0.011349099,0.0121939825,0.066382095,-2.8991699e-06,679.9311,1.1349097,6.887801,-0.5033669,26.005247,46.41594,7895.039081335068,-2.5000286,10.502425,2691013,-140.3945166416632,100,127,-12.371689,1.2193984,346.68484,0.020875009,62.76,12700,94.62187,0.00020875008,[-5.272 -4.603  0.363 -4.429  5.39 ]
42.897484,2.7598925,8.429285,100.0,0.011291669,0.011792128,0.08429285,-7.6293944e-08,687.35016,1.1291668,6.9602017,-2.0298917,36.233295,47.833008,7905.229219675064,-4.4054003,11.40555,2697800,-144.01496649211683,100,128,-13.109962,1.1792128,271.33463,0.11319587,67.87,12800,94.96059,0.0011319587,[-5.272 -4.604  0.363 -4.429  5.468]
42.902252,3.1701727,7.623817,100.0,0.010464588,0.010254361,0.07623817,-9.155274e-06,694.5901,1.0464588,7.0383377,-0.9238044,31.544024,51.014572,7914.227580308914,-3.4700503,9.468205,2703918,-142.63400387533412,100,129,-10.418411,1.025436,151.09465,0.014237019,61.18,12900,94.33784,0.00014237019,[-5.272 -4.604  0.362 -4.43   5.54 ]
55.524372,2.9475133,4.7526913,100.0,0.009490091,0.007803963,0.04752691,1.0566711e-05,701.9829,0.9490091,7.1086655,-1.9616365,33.926903,59.65794,7924.348129272461,-5.139171,10.799436,2710908,-147.37436576995628,100,130,-12.226288,0.7803963,95.87898,0.047848146,69.9,13000,94.78329,0.00047848147,[-5.272 -4.604  0.362 -4.43   5.618]
43.82349,3.691411,3.1091025,100.0,0.010232632,0.007143814,0.031091025,-3.6621093e-06,709.40576,1.0232631,7.187455,-0.8499115,27.089912,67.23141,7935.499142169952,-3.6565204,9.427948,2717049,-144.2984460400171,100,131,-9.712975,0.7143814,99.23692,0.034626342,61.41,13100,94.484215,0.0003462634,[-5.273 -4.604  0.362 -4.43   5.689]
24.177902,7.7018275,6.9446106,100.0,0.00962944,0.010142898,0.0694461,5.1879883e-06,717.93964,0.962944,7.2784796,-0.36776227,12.983932,47.404896,7944.525029420853,-2.6043928,9.038391,2723157,-141.499898723436,100,132,-11.472954,1.0142899,162.41905,0.02893273,61.08,13200,94.39201,0.0002893273,[-5.273 -4.604  0.362 -4.431  5.768]
47.50395,3.6040244,5.308107,100.0,0.009505435,0.008897409,0.05308107,-4.043579e-06,726.26447,0.95054346,7.3566256,-0.9831531,27.74676,53.300358,7953.7122440338135,-3.9892454,9.605112,2729311,-141.85638615794255,100,133,-10.9618225,0.889741,95.5617,0.031124145,61.54,13300,94.58505,0.00031124143,[-5.273 -4.604  0.362 -4.431  5.859]
42.752666,5.025805,13.777429,100.0,0.009274769,0.014671725,0.13777429,1.3732911e-06,734.2374,0.92747694,7.4427304,0.8884692,19.89731,28.551884,7962.656374692917,-2.3063388,9.335612,2735285,-140.10082829147413,100,134,-11.360962,1.4671726,214.53325,0.052370824,59.74,13400,94.53761,0.00052370824,[-5.273 -4.605  0.362 -4.431  5.937]
27.267475,4.727168,7.712827,100.0,0.009231912,0.011178392,0.07712827,4.7683716e-06,743.36414,0.9231911,7.5256376,-1.4547992,21.154314,40.549194,7972.224333047867,-3.4309688,8.1288595,2741779,-146.46963581062366,100,135,-10.635895,1.1178392,123.498116,0.006498184,64.94,13500,94.66155,6.498184e-05,[-5.273 -4.605  0.362 -4.431  6.023]
29.121033,6.237901,4.7845116,100.0,0.009980705,0.009936886,0.047845114,-4.5776366e-07,751.5931,0.99807054,7.6197405,-1.2265787,16.031033,50.22,7981.705381155014,-3.6509814,8.785038,2747816,-141.91005162975318,100,136,-10.338364,0.9936886,73.98526,0.035615943,60.37,13600,94.469345,0.00035615943,[-5.273 -4.605  0.362 -4.431  6.107]
31.73347,10.552237,21.745632,100.0,0.012641896,0.02478555,0.21745631,3.3950805e-06,760.91626,1.2641895,7.7180862,2.3140264,9.476664,20.644495,7991.708678245544,-1.1220958,8.956423,2754467,-147.66500860001014,100,137,-9.739929,2.478555,401.30594,0.036381237,66.51,13700,95.13847,0.00036381237,[-5.273 -4.605  0.362 -4.431  6.202]
31.793259,4.8129454,3.1239736,100.0,0.008228244,0.006066502,0.031239735,3.5476685e-06,770.74884,0.8228244,7.802218,-1.6112006,20.777298,64.78451,8001.745199680328,-3.9361808,9.070452,2760752,-144.10802318725803,100,138,-10.60907,0.6066502,57.253487,0.054116458,62.85,13800,94.55713,0.00054116454,[-5.273 -4.605  0.362 -4.432  6.298]
29.009804,5.6524262,5.814171,100.0,0.008590315,0.009656461,0.05814171,7.6293944e-08,779.2548,0.8590314,7.898276,-1.1422477,17.691519,44.17695,8010.274462938309,-3.4412584,7.8986115,2766340,-139.9782176747948,100,139,-9.295158,0.9656461,96.85332,0.013952339,55.88,13900,93.99056,0.00013952338,[-5.273 -4.605  0.362 -4.432  6.383]
52.511826,4.4593086,19.446527,100.0,0.011329115,0.020575939,0.19446526,3.0517579e-06,788.0772,1.1329116,7.9864182,-0.156497,22.425001,23.263481,8018.38942694664,-3.8528178,9.805754,2771816,-138.01450827659195,100,140,-9.740692,2.057594,426.39725,0.033479244,54.76,14000,93.95934,0.00033479242,[-5.273 -4.605  0.362 -4.432  6.479]
20.540855,10.495409,17.036127,100.0,0.011456375,0.020329164,0.17036127,-4.577637e-06,797.95715,1.1456374,8.091345,-1.558474,9.527975,24.103369,8026.536196470261,-3.7766552,7.3056197,2776838,-135.40981448236826,100,141,-8.888153,2.0329163,78.58247,0.0027293253,50.22,14100,94.07772,2.7293252e-05,[-5.274 -4.605  0.362 -4.432  6.568]
36.801556,6.599106,7.457652,100.0,0.0075711524,0.008762674,0.07457652,3.852844e-06,807.9078,0.7571153,8.192966,-0.47603497,15.153568,42.74381,8035.020089387894,-3.6273184,8.165942,2782314,-139.98818385750982,100,142,-8.793549,0.8762674,46.927418,0.025015572,54.76,14200,93.94936,0.00025015572,[-5.274 -4.605  0.362 -4.432  6.672]
38.67359,3.9475207,31.669867,100.0,0.012352224,0.031332046,0.31669867,-2.670288e-06,818.0075,1.2352225,8.267949,-0.93353784,25.332355,13.451545,8045.236657857895,-3.4948087,9.2712145,2788670,-144.546255978744,100,143,-10.67469,3.1332047,72.78247,0.07350898,63.56,14300,94.799805,0.00073508976,[-5.274 -4.605  0.362 -4.432  6.773]
29.619965,111.35603,225.92342,100.0,0.03283583,0.22475934,2.2592342,8.392334e-07,825.8076,3.2835834,8.382659,28.502554,0.8980205,2.0897243,8053.9736087322235,18.083694,7.4081206,2794746,-144.58618751881838,100,144,-8.420471,22.475931,94951.07,0.029105863,60.76,14400,94.53234,0.00029105862,[-5.274 -4.605  0.362 -4.432  6.85 ]
24.797112,7.863635,20.852179,100.0,0.0111361025,0.026002819,0.20852178,-1.04522705e-05,837.4393,1.1136104,8.476524,0.92181647,12.716765,15.498514,8062.777143239975,-1.3960665,6.933479,2800382,-141.7154039918719,100,145,-8.220909,2.6002817,126.04882,0.016056648,56.36,14500,94.375656,0.00016056647,[-5.274 -4.605  0.362 -4.432  6.963]
20.305946,11.201527,7.606279,100.0,0.009665624,0.011573515,0.07606278,-2.1362305e-06,846.9756,0.96656233,8.580065,-0.20531458,8.927355,41.089005,8071.426356077194,-2.4706922,6.918396,2805748,-139.88268803243076,100,146,-8.148796,1.1573516,129.43779,0.019620255,53.66,14600,94.04875,0.00019620254,[-5.274 -4.605  0.362 -4.432  7.057]
23.455795,9.352719,3.9003818,100.0,0.008076341,0.0076858825,0.039003816,-3.8146973e-07,857.2246,0.8076341,8.679209,-0.38079393,10.692078,52.475674,8081.533790588379,-2.7718945,7.0979447,2811676,-143.09290781078798,100,147,-9.125633,0.76858824,57.01164,0.000580995,59.28,14700,94.40902,5.80995e-06,[-5.274 -4.605  0.362 -4.432  7.162]
