MaxIWNorm,J_sample_variance,MeanIWNorm,StdIW,EpisodesSoFar,Weights,EpRewMean,TimeElapsed,EpThisIter,StdIWNorm,TimestepsSoFar,InitialBound,EpLenMean,ESSRenyi,InitialReturnMin,Iteration,ReturnMeanIW,InitialReturnStd,MaxIW,InitialReturnMean,ReturnStepMax,MeanEntropy,Bound,EmpiricalD2,InitialReturnMax,ESSClassic,ReturnStepMaxmin,MinIW,MinIWNorm,MeanIW
0.07113621,72.23825,0.008994214,1.2164372,1100,[-0.787  0.681  0.845 -0.471  1.94 ],-118.33564340043164,169.57996940612793,100,0.012164372,23475,335.31705,29.89,4.5264688,-7.0554886,11,0.42295182,5.8214273,7.1136208,-8.392334e-07,100.0,3.5230796,-2.4844913,22.092278,18.55719,35.346115,91.25269,0.0198716,0.00019871599,0.8994214
0.15510027,500.24115,0.010453828,1.8183136,1200,[-0.792  0.676  0.838 -0.479  2.104],-118.86174748333741,191.45713233947754,100,0.018183134,26682,351.36972,32.07,7.7806597,-8.569046,12,1.356506,6.7555075,15.510028,-8.049011e-06,100.0,3.6666582,-2.007081,12.852381,28.147,24.842073,91.8289,0.0609791,0.000609791,1.0453827
0.076468594,140.15205,0.010242794,1.086463,1300,[-0.793  0.674  0.833 -0.483  2.248],-124.32304017974495,217.00616836547852,100,0.010864629,30787,365.61157,41.05,15.634403,-10.697456,13,-0.50643826,8.650768,7.6468596,-1.1482239e-05,100.0,3.7799003,-3.1725898,6.3961506,31.626183,47.0565,93.14736,0.09672585,0.0009672585,1.0242795
0.055500943,76.228485,0.008043864,0.8258136,1400,[-0.8    0.668  0.821 -0.494  2.36 ],-127.36557128032395,243.3200659751892,100,0.008258135,35092,376.68283,43.05,16.073622,-9.996605,14,-0.5376649,8.563493,5.5500946,-6.2942504e-06,100.0,3.8942177,-3.7981634,6.221373,39.215893,48.68584,93.28477,0.030932825,0.00030932826,0.8043864
0.022089323,25.647932,0.005545148,0.4768495,1500,[-0.802  0.665  0.816 -0.498  2.475],-128.46195069010906,268.71514558792114,100,0.004768495,39268,388.6256,41.76,5.9995894,-8.873711,15,0.12864803,6.5416183,2.2089324,1.8310546e-06,100.0,4.030947,-3.12188,16.667807,23.88559,57.487885,93.1068,0.043413043,0.00043413043,0.5545148
0.0676742,45.947414,0.008051498,0.994863,1600,[-0.803  0.666  0.815 -0.502  2.611],-127.2196840916004,295.1754746437073,100,0.009948628,43394,402.02896,41.26,14.212623,-9.198463,16,-1.0862777,7.9308558,6.76742,-1.4495849e-06,100.0,4.147203,-3.913229,7.0359993,31.972507,39.57624,93.086235,0.041468684,0.00041468683,0.8051498
0.07530765,42.23647,0.00798949,0.92249376,1700,[-0.806  0.666  0.81  -0.504  2.728],-127.99691430279206,321.4435923099518,100,0.009224937,47718,413.6346,43.24,13.404237,-9.369202,17,-0.9805228,8.519312,7.5307655,-8.392334e-07,100.0,4.2626195,-3.9459105,7.4603276,32.57045,42.859962,93.25018,0.008293193,8.2931925e-05,0.79894906
0.058349,150.7288,0.009454184,0.8982266,1800,[-0.808  0.665  0.808 -0.508  2.844],-128.5494667495812,349.4234447479248,100,0.008982267,52134,425.01846,44.16,18.560413,-9.566765,18,-0.24796042,9.0899315,5.8349,2.1743774e-06,100.0,4.360314,-3.1343179,5.387811,37.304844,52.558014,93.41004,0.011219202,0.000112192014,0.9454183
0.1098624,144.19452,0.010164955,1.501706,1900,[-0.81   0.664  0.807 -0.512  2.942],-132.0172662267287,377.4117999076843,100,0.015017061,56893,435.2083,47.59,10.668633,-9.648361,19,-1.1531527,7.9510007,10.98624,2.5177003e-06,100.0,4.4737434,-3.673144,9.373272,24.693047,31.4216,93.680084,0.05748859,0.00057488587,1.0164955
0.050327066,46.415337,0.008171662,0.84987164,2000,[-0.812  0.662  0.805 -0.516  3.055],-131.36447822036118,403.8957898616791,100,0.008498716,61470,446.44366,45.77,11.6306715,-8.806366,20,-1.930412,8.369768,5.0327067,-2.8991699e-06,100.0,4.5889926,-4.6592903,8.597956,27.91951,48.03887,93.33761,0.005545987,5.5459866e-05,0.8171662
0.3287384,18688.902,0.012693348,3.3651068,2100,[-0.814  0.66   0.804 -0.52   3.17 ],-135.89559657197586,434.1337161064148,100,0.033651065,66804,457.51877,53.34,6.751175,-10.3207245,21,12.60229,8.717166,32.87384,-3.1661987e-06,100.0,4.6992016,7.2892666,14.812237,41.414524,12.456063,94.273346,0.03758491,0.00037584908,1.2693348
0.06757072,84.333,0.009256287,0.9781304,2200,[-0.818  0.654  0.802 -0.525  3.28 ],-133.85204613242917,465.5747938156128,100,0.009781304,71817,469.11923,50.13,18.706375,-10.431885,22,-2.3761692,7.732061,6.7570724,2.9754638e-06,100.0,4.7968206,-4.2280283,5.3457713,24.02835,47.244305,93.992294,0.025630984,0.00025630984,0.92562884
0.046967406,45.47993,0.0074701486,0.67377436,2300,[-0.819  0.653  0.801 -0.527  3.378],-135.08490008356782,490.94290590286255,100,0.0067377435,76712,478.7381,48.95,10.722544,-8.332443,23,-0.8242824,7.1957483,4.6967406,4.15802e-06,100.0,4.905989,-3.7070837,9.326145,28.319454,55.141262,93.75185,0.04396571,0.00043965707,0.74701494
0.036713082,74.80262,0.008734815,0.77686584,2400,[-0.82   0.652  0.801 -0.527  3.486],-137.0432884761537,524.9039096832275,100,0.007768659,82270,489.44608,55.58,17.098652,-10.467346,24,-2.0353057,9.656604,3.6713083,1.7547608e-06,100.0,5.00096,-4.823275,5.8484144,34.58519,55.83427,94.15966,0.02987563,0.0002987563,0.8734815
0.13383904,93.260315,0.008840901,1.5914115,2500,[-0.822  0.651  0.8   -0.531  3.583],-134.9063118686713,550.867015838623,100,0.015914114,87109,499.3918,48.39,9.575807,-8.129112,25,-1.2946178,6.6830745,13.383904,-3.4332274e-06,100.0,5.113031,-3.5701752,10.442985,21.125,23.583796,93.84241,0.00809192,8.09192e-05,0.8840902
0.046858396,90.953896,0.008658182,0.7877711,2600,[-0.822  0.65   0.799 -0.533  3.693],-132.28504950759682,579.5158398151398,100,0.00787771,91751,510.07776,46.42,19.360138,-8.806641,26,0.015532911,7.6236925,4.6858397,1.3732911e-06,100.0,5.2146106,-2.7693357,5.165252,36.760395,54.709377,93.30143,0.039119072,0.00039119073,0.86581826
0.18741474,420.81976,0.011358464,2.490822,2700,[-0.823  0.649  0.799 -0.534  3.795],-134.03056271876517,607.8353848457336,100,0.024908219,96617,520.7607,48.66,8.230532,-9.098892,27,-0.8705393,6.917305,18.741474,-1.1444092e-05,100.0,5.331054,-3.311748,12.149883,21.010681,17.214943,93.82807,0.01819598,0.00018195978,1.1358461
0.10970284,268.4067,0.009791196,1.4709632,2800,[-0.824  0.649  0.798 -0.536  3.911],-140.75319035331958,639.1185014247894,100,0.014709633,102264,532.3635,56.47,5.440266,-9.122337,28,1.1917734,7.6452327,10.970284,3.4332274e-06,100.0,5.4450774,-1.988966,18.381454,22.25663,30.703072,94.43679,0.027625607,0.00027625606,0.97911966
0.07536125,58.766346,0.008913537,1.0644422,2900,[-0.825  0.648  0.797 -0.537  4.025],-140.45494188686635,671.0468859672546,100,0.010644421,107972,543.59503,57.08,14.17382,-9.390884,29,-1.7381692,7.712567,7.536125,3.5095215e-06,100.0,5.5425277,-4.1625633,7.055261,27.382172,41.218758,94.4195,0.007293856,7.293856e-05,0.8913538
0.04074492,62.9862,0.008985817,0.6761799,3000,[-0.825  0.648  0.797 -0.538  4.123],-136.2116435554808,703.5354926586151,100,0.006761798,113154,552.79846,51.82,20.509375,-8.325081,30,-0.8374214,8.757474,4.074492,2.8991699e-06,100.0,5.6355495,-4.0486336,4.875819,43.62812,63.846706,93.744415,0.022047488,0.00022047487,0.8985817
0.067905255,141.79202,0.009920462,1.0397053,3100,[-0.826  0.647  0.796 -0.54   4.216],-136.485981988004,733.5910511016846,100,0.010397052,118270,562.73047,51.16,18.932207,-8.622742,31,0.44772518,7.5272946,6.7905254,1.0528564e-05,100.0,5.7231526,-1.4471638,5.2820044,24.734642,47.655567,94.20799,0.046676513,0.0004667651,0.99204606
0.034668837,49.754684,0.009167511,0.64204144,3200,[-0.827  0.646  0.796 -0.541  4.304],-139.4703210499108,765.6298584938049,100,0.006420414,123757,571.3738,54.87,19.206207,-8.883987,32,-0.34344506,7.3471036,3.4668837,4.5776366e-07,100.0,5.812321,-2.491707,5.2066503,28.244202,67.09238,94.34349,0.089704156,0.0008970415,0.9167511
0.44504035,1193.5693,0.0150475195,4.7333565,3300,[-0.827  0.646  0.796 -0.541  4.393],-144.5736977446746,802.627824306488,100,0.04733357,130032,579.7046,62.75,36.265743,-9.937363,33,0.024697542,9.732851,44.504036,7.6675415e-06,100.0,5.8860745,-2.5118706,2.7574232,45.82644,9.1786585,94.4099,0.07791447,0.0007791447,1.5047519
0.26670697,702.45184,0.015014568,3.0262141,3400,[-0.827  0.646  0.796 -0.542  4.467],-142.44273288548223,835.8783638477325,100,0.03026214,135960,587.7925,59.28,12.266829,-9.332748,34,0.5854856,8.453804,26.670698,4.8065185e-06,100.0,5.9793425,-1.741469,8.152066,24.449799,19.753805,94.48866,0.096649736,0.00096649735,1.5014569
0.08195031,189.91853,0.0076958085,0.9918058,3500,[-0.828  0.645  0.795 -0.543  4.56 ],-138.8255012935481,866.7356009483337,100,0.009918057,141276,597.25055,53.16,7.4587183,-8.601486,35,0.18321288,7.080094,8.195031,-2.2888185e-06,100.0,6.091067,-2.3201957,13.407129,20.510918,37.581207,93.802246,0.0030162986,3.0162986e-05,0.76958084
0.11594396,129.94566,0.010971517,1.5235091,3600,[-0.828  0.645  0.795 -0.544  4.672],-139.82602226911592,899.7837464809418,100,0.015235092,146855,608.2563,55.79,13.453003,-9.319702,36,-0.59184754,7.039913,11.594397,4.8065185e-06,100.0,6.186673,-2.910327,7.4332848,25.51139,34.150436,94.383446,0.03816273,0.0003816273,1.0971518
0.13061596,107.21208,0.011154235,1.7844118,3700,[-0.829  0.645  0.796 -0.544  4.767],-140.977150815835,932.6470947265625,100,0.017844114,152345,617.8566,54.9,12.310164,-7.9693985,37,0.9533297,6.734421,13.061597,9.155274e-06,100.0,6.2858043,-1.3572425,8.123368,24.32051,28.09591,94.36878,0.06321623,0.0006321623,1.1154236
0.07888848,130.00356,0.010056828,1.2243598,3800,[-0.829  0.644  0.796 -0.545  4.866],-141.44056169988278,964.5785555839539,100,0.012243597,158088,627.54,57.43,19.183718,-9.15226,38,-0.28056028,8.057361,7.888849,-9.613037e-06,100.0,6.3780475,-2.6560512,5.212754,31.213394,40.287453,94.43494,0.016051313,0.00016051313,1.005683
0.04760192,52.67223,0.008030614,0.78600836,3900,[-0.829  0.644  0.796 -0.545  4.959],-139.84480579559838,996.4060854911804,100,0.007860083,163354,637.1005,52.66,8.433477,-7.4325256,39,-0.1865297,5.9042287,4.760192,-3.2806397e-06,100.0,6.491399,-2.6115284,11.857505,21.126915,51.073025,94.05485,0.015991647,0.00015991647,0.80306137
0.06627345,88.878525,0.008624069,0.9004673,4000,[-0.829  0.644  0.796 -0.546  5.071],-141.46592702145,1029.0207211971283,100,0.009004673,169145,648.3304,57.91,9.949406,-9.175949,40,-0.69463843,8.491695,6.6273456,-2.0599366e-06,100.0,6.593122,-3.26107,10.050852,24.285637,47.84201,94.5103,0.035884842,0.00035884843,0.8624069
0.086709246,201.5974,0.010636122,1.3436577,4100,[-0.83   0.644  0.796 -0.546  5.173],-142.77811439087526,1063.4392082691193,100,0.013436576,175136,658.4121,59.91,12.945033,-10.109825,41,0.94176745,8.464267,8.670925,-4.653931e-06,100.0,6.6874995,-1.5598576,7.724971,27.001945,38.52202,94.42243,0.026561396,0.00026561395,1.0636123
0.05614903,65.834595,0.008522995,0.8789736,4200,[-0.83   0.643  0.796 -0.547  5.269],-135.3695889650117,1092.9472844600677,100,0.008789736,180290,667.7517,51.54,14.746901,-9.434509,42,-1.6824763,8.08949,5.614903,4.3869018e-06,100.0,6.7883196,-4.28187,6.781086,29.946331,48.459644,93.75505,0.022884998,0.00022884998,0.8522995
0.13708633,409.0874,0.010566125,1.698148,4300,[-0.83   0.643  0.796 -0.547  5.368],-137.3897289225181,1123.0830509662628,100,0.016981479,185487,677.99506,51.97,8.391288,-8.041107,43,1.2569239,7.2446423,13.708633,-4.5776366e-07,100.0,6.895643,-1.6321509,11.917122,25.106972,27.909798,94.179085,0.054285638,0.00054285635,1.0566125
0.06073731,163.37666,0.010013535,0.95868176,4400,[-0.83   0.643  0.796 -0.547  5.476],-142.35581754130268,1158.1058778762817,100,0.009586818,191273,688.88617,57.86,12.876642,-8.394287,44,0.61954755,6.631159,6.0737314,-5.340576e-06,100.0,6.983642,-1.2703223,7.766,20.344849,52.176067,94.60103,0.0646549,0.000646549,1.0013536
0.08644574,39.53611,0.009662086,1.3558806,4500,[-0.83   0.643  0.796 -0.547  5.563],-138.82451587309018,1182.1513407230377,100,0.013558808,196499,697.6157,52.26,7.7733436,-7.943535,45,-0.61341584,6.5380507,8.644574,-1.0681152e-06,100.0,7.0986776,-3.297997,12.864477,22.454414,33.678528,94.120544,0.032987572,0.0003298757,0.96620864
0.08823223,233.1885,0.010811601,1.3850971,4600,[-0.83   0.643  0.796 -0.548  5.679],-141.93256017055944,1207.101101398468,100,0.013850971,202475,708.9338,59.76,9.6494,-9.497047,46,0.7554978,7.3121834,8.823223,-1.1940003e-05,100.0,7.2003245,-2.25102,10.363339,28.017872,37.860558,94.24992,0.019051418,0.00019051417,1.0811602
0.07068454,139.28772,0.010491596,0.941933,4700,[-0.831  0.643  0.796 -0.548  5.781],-143.30786277503765,1235.6307060718536,100,0.00941933,208451,718.4717,59.76,30.272385,-9.5611725,47,-0.104338974,8.784262,7.068454,8.392334e-07,100.0,7.27857,-2.9411285,3.3033407,46.82434,55.36974,94.40508,0.007999988,7.999988e-05,1.0491595
0.03891088,108.4839,0.0094156,0.6896252,4800,[-0.831  0.643  0.796 -0.548  5.859],-141.78479112912783,1268.879716873169,100,0.0068962513,214303,725.6493,58.52,31.075218,-9.801407,48,-0.22704726,9.987534,3.891088,1.2512207e-05,100.0,7.3543444,-4.1873693,3.2179983,66.23062,65.08506,94.1564,0.04116963,0.00041169627,0.94156003
0.13118154,313.36285,0.011744231,1.5844109,4900,[-0.831  0.643  0.796 -0.548  5.936],-140.57307905536305,1297.6878831386566,100,0.015844109,220037,734.24585,57.34,20.552162,-9.770508,49,1.332453,7.966599,13.118154,-4.310608e-06,100.0,7.4446244,-1.2893867,4.8656683,35.657932,35.460205,94.09751,0.080365665,0.00080365664,1.1744232
0.02817735,26.395744,0.006682849,0.62671643,5000,[-0.831  0.643  0.796 -0.548  6.024],-138.704397802518,1328.4090738296509,100,0.0062671644,225303,743.7237,52.66,8.986483,-8.084579,50,-1.0562174,7.0285273,2.8177352,5.340576e-07,100.0,7.554653,-3.5205762,11.127825,22.162567,53.206615,94.08796,0.03217738,0.0003217738,0.6682849
0.069945805,42.341496,0.010438817,1.0791821,5100,[-0.831  0.643  0.796 -0.549  6.135],-136.60481772991784,1358.143748998642,100,0.010791821,230198,754.5297,48.95,14.9984,-7.246994,51,-0.61047876,5.785904,6.9945803,2.9373168e-06,100.0,7.6561217,-3.0263972,6.667378,28.068935,48.337753,93.67367,0.004410122,4.410122e-05,1.0438818
0.111847445,548.56494,0.013105061,1.8586597,5200,[-0.831  0.642  0.796 -0.549  6.237],-141.78134887834477,1391.766642332077,100,0.018586596,235993,764.94794,57.95,10.045667,-8.806938,52,1.2641954,7.2164884,11.184745,-2.2888185e-06,100.0,7.747357,-0.8315611,9.954541,19.927437,33.20597,94.296265,0.031657968,0.00031657968,1.3105063
0.06889473,148.7742,0.010475319,1.3601955,5300,[-0.831  0.642  0.796 -0.549  6.327],-142.4875394675582,1426.7741508483887,100,0.013601957,241770,773.9248,57.77,15.8600855,-8.338539,53,-1.0052962,6.3769484,6.889473,-9.155273e-07,100.0,7.83655,-3.0415175,6.305136,24.327583,37.2295,94.488594,0.033071738,0.00033071736,1.0475318
0.08887842,91.89703,0.010806956,1.1652832,5400,[-0.831  0.642  0.796 -0.549  6.418],-142.62725128280036,1461.511002779007,100,0.011652833,247717,782.42926,59.47,23.61012,-9.185814,54,-1.2908579,8.670698,8.887842,-3.2043456e-06,100.0,7.919329,-3.813467,4.2354717,36.772255,46.239174,94.37065,0.029571094,0.00029571092,1.0806959
0.052206516,34.77089,0.008398894,0.68174803,5500,[-0.831  0.642  0.796 -0.549  6.5  ],-139.65100618869735,1493.1945383548737,100,0.006817481,253201,791.10834,54.84,21.350313,-8.667648,55,-0.900499,6.928894,5.2206516,-1.4495849e-06,100.0,8.005254,-2.6850133,4.683772,24.736794,60.28178,94.29582,0.08054198,0.0008054198,0.83988935
0.047866218,47.519226,0.010273004,0.89352155,5600,[-0.831  0.642  0.796 -0.549  6.585],-143.22360654057294,1526.697766304016,100,0.008935215,258974,799.3286,57.73,18.969007,-7.9421844,56,-2.0142708,7.4978557,4.786622,2.861023e-06,100.0,8.093118,-4.762182,5.271757,35.90428,56.931057,94.3208,0.027230453,0.00027230452,1.0273004
0.21645562,138.3173,0.010732437,2.291506,5700,[-0.831  0.642  0.796 -0.549  6.673],-137.70981114687595,1558.846671819687,100,0.022915058,264327,808.35834,53.53,20.310629,-9.34359,57,-2.3363352,7.956305,21.645563,-6.5231325e-06,100.0,8.187375,-4.4518642,4.9235306,28.602367,17.989672,94.047356,0.025668852,0.0002566885,1.0732437
0.22177318,588.0348,0.012531783,2.465523,5800,[-0.831  0.642  0.796 -0.549  6.768],-142.526510063635,1593.7318506240845,100,0.024655225,270307,817.72235,59.8,13.096172,-9.564774,58,0.61770904,8.459462,22.177319,-3.5858154e-06,100.0,8.280632,-2.1873484,7.635819,30.453358,20.530828,94.23428,0.049860477,0.0004986048,1.2531784
0.058183756,89.749435,0.008783525,0.93766683,5900,[-0.832  0.642  0.796 -0.549  6.86 ],-138.02495453504852,1625.24054646492,100,0.009376667,275763,827.0219,54.56,21.203352,-9.084694,59,-1.474808,8.04085,5.8183756,1.7547608e-06,100.0,8.367218,-3.7362916,4.7162356,31.240425,46.73731,93.99155,0.08327545,0.0008327545,0.8783525
0.050930638,50.286716,0.009176988,0.8177158,6000,[-0.832  0.642  0.796 -0.549  6.949],-141.3282787502549,1657.483470439911,100,0.0081771575,281359,835.5044,55.96,26.329958,-8.956902,60,-1.3893667,7.4485383,5.093064,-5.989075e-06,100.0,8.451165,-3.7619205,3.797955,36.522663,55.74228,94.02255,0.009218043,9.2180424e-05,0.9176989
0.14531271,76.195694,0.0107238125,1.6458367,6100,[-0.832  0.642  0.796 -0.55   7.031],-138.4812311292864,1690.3994040489197,100,0.016458366,286693,844.31824,53.34,7.3333106,-8.453674,61,-1.116293,7.1664195,14.531271,1.6021728e-06,100.0,8.560144,-4.0640774,13.636406,23.947876,29.8022,94.14101,0.06435464,0.0006435464,1.072381
0.28009865,3678.8909,0.015458397,3.4043891,6200,[-0.832  0.642  0.796 -0.55   7.14 ],-145.44958754450136,1724.3011713027954,100,0.034043886,292698,855.3925,60.05,4.1025434,-8.133324,62,8.80788,6.5692124,28.009865,-8.392334e-06,100.0,8.656111,5.7373486,24.375124,18.657845,17.093765,94.69598,0.024028705,0.00024028705,1.5458397
0.10750315,109.53626,0.011014499,1.50407,6300,[-0.832  0.642  0.796 -0.55   7.237],-135.37068129310754,1754.3239841461182,100,0.015040701,297445,864.6741,47.47,15.451809,-7.632347,63,0.46965033,6.5318317,10.750316,9.155274e-06,100.0,8.7572365,-1.9140341,6.471734,28.109924,34.90779,93.577354,0.032894913,0.00032894913,1.1014498
0.055397127,82.38782,0.0095242895,1.0181261,6400,[-0.832  0.642  0.796 -0.55   7.337],-142.79775253007026,1787.923022031784,100,0.01018126,303241,874.7773,57.96,14.83908,-7.8863297,64,0.40043867,6.935059,5.539713,1.0681152e-06,100.0,8.851426,-2.0562162,6.738962,28.390228,46.669765,94.331345,0.054939084,0.00054939085,0.95242906
0.10542888,68.109535,0.00824606,1.2264057,6500,[-0.832  0.642  0.796 -0.55   7.432],-141.8226222417743,1822.8073887825012,100,0.012264058,309306,884.1938,60.65,9.81711,-10.979698,65,-1.300953,8.820501,10.542889,-5.9509275e-06,100.0,8.952588,-4.329261,10.186297,28.465126,31.133738,94.32583,0.02630667,0.0002630667,0.8246062
0.17887664,665.32294,0.010423902,2.1309419,6600,[-0.832  0.642  0.796 -0.55   7.533],-137.1263783199663,1852.0650279521942,100,0.021309419,314396,894.3591,50.9,7.6699967,-7.791191,66,2.1252325,6.9651113,17.887665,8.010864e-07,100.0,9.061961,-1.1235125,13.037815,26.991962,19.308378,93.90587,0.002552159,2.552159e-05,1.0423902
0.10822756,111.10638,0.009496514,1.2789202,6700,[-0.832  0.642  0.796 -0.55   7.642],-138.26762782628282,1882.4861981868744,100,0.012789203,319572,905.20776,51.76,21.808554,-8.502327,67,-0.9599824,7.687349,10.822756,5.8746336e-06,100.0,9.155719,-3.0763743,4.5853567,29.650414,35.54076,94.06182,0.0063449154,6.344915e-05,0.9496514
0.067263685,77.96504,0.0102841295,1.1425264,6800,[-0.832  0.642  0.796 -0.55   7.736],-139.65820052044887,1916.3385136127472,100,0.011425263,325099,914.77246,55.27,19.699558,-9.565216,68,-1.6355629,7.365273,6.726369,-2.2125244e-06,100.0,9.242221,-3.4367204,5.076256,23.982872,44.758083,94.406044,0.007087897,7.087897e-05,1.0284129
0.11364162,360.6223,0.011765292,1.5544679,6900,[-0.832  0.642  0.796 -0.55   7.824],-138.03051220342888,1946.5787770748138,100,0.015544678,330373,923.3305,52.74,8.846311,-8.523323,69,2.3039436,7.933897,11.364162,-4.196167e-06,100.0,9.351023,-0.6936989,11.304148,26.747437,36.421196,94.14555,0.0132805845,0.00013280584,1.1765292
0.052623406,172.44835,0.008805349,0.90505457,7000,[-0.832  0.642  0.796 -0.55   7.931],-134.95375409654605,1974.9199712276459,100,0.009050545,335370,934.13513,49.97,13.103336,-9.390205,70,0.23199874,8.136447,5.2623405,-6.2179565e-06,100.0,9.453093,-2.4398525,7.6316442,29.015125,48.627052,93.72567,0.01804238,0.0001804238,0.8805348
0.10833578,105.58963,0.010214442,1.3111596,7100,[-0.832  0.642  0.796 -0.55   8.034],-137.81393738439175,2002.6798119544983,100,0.013111596,340432,944.3368,50.62,12.060273,-7.621834,71,0.01043582,6.8091326,10.833578,2.4795531e-06,100.0,9.560359,-2.7898724,8.291686,29.174648,37.768425,93.737976,0.070646256,0.00070646254,1.0214442
0.049369436,55.61507,0.008983479,0.8371814,7200,[-0.832  0.642  0.796 -0.55   8.14 ],-143.64399144587156,2037.657945394516,100,0.008371814,346493,955.00775,60.61,22.429913,-9.846062,72,-1.4382415,8.217083,4.9369435,6.713867e-06,100.0,9.647913,-3.6091595,4.458332,30.844547,53.51999,94.654396,0.08142322,0.0008142322,0.89834785
0.06185285,72.521935,0.009619392,1.0737798,7300,[-0.832  0.642  0.796 -0.55   8.228],-141.46287324998312,2070.3940119743347,100,0.010737798,352079,964.1856,55.86,7.7336383,-8.07914,73,-0.5922546,6.1822066,6.185285,1.6021728e-06,100.0,9.757412,-2.7703683,12.930525,18.171623,44.522625,94.45626,0.029628992,0.00029628992,0.9619392
0.095755994,158.94576,0.0097195245,1.288912,7400,[-0.832  0.642  0.796 -0.55   8.338],-137.97585646630142,2101.055349111557,100,0.01288912,357397,974.8641,53.18,9.5350895,-9.29084,74,0.069677174,8.131954,9.5756,-3.8146973e-06,100.0,9.865112,-2.7708702,10.487578,26.313927,36.250835,93.81205,0.0169407,0.000169407,0.9719525
