delta,BatchSize,VarVanillaIw,MinVanillaIw,Bound,SamplesThisIter,VarNormIw,IterType,J,renyi2,VarJ,VarRet,MinNormIw,ESSClassic,AvgRet,EpsThisIter,MaxVanillaIw,VarDiscRet,VanillaAvgRet,MaxNormIw,AvgVanillaIw,AvgNormIw,ESSRenyi,AvgDiscRet,AvgEpLen
0.5,100,1.7165241,,4445.1704,50000,3.8829655e-09,1,857591.25,nan,13485.896,4041909.8701133886,,2.607617076733675,3467.5988112865,144,23.474903,4041909.8701133886,3467.5988112865,0.0011165049,0.8111631,3.858025e-05,nan,3467.5988112865,347.22222222222223
0.5,100,1.2888145,,4447.0015,50000,3.4060645e-09,1,865199.0,nan,11216.669,3417830.18670831,,2.5249350459290643,3672.0875726054564,136,10.626064,3417830.18670831,3672.0875726054564,0.00054626534,0.79461616,4.0849674e-05,nan,3672.0875726054564,367.6470588235294
0.5,100,0.8665807,,4478.849,50000,2.7990656e-09,1,871602.25,nan,9200.421,3165196.521556386,,2.2524711530943877,4029.2336724014494,124,8.955411,3165196.521556386,4029.2336724014494,0.0005089646,0.7883222,4.4802866e-05,nan,4029.2336724014494,403.2258064516129
0.5,100,1.2045252,2.9087683e-38,4459.16,50000,3.2191008e-09,1,860514.4,nan,12684.33,4082088.666968765,1.504e-42,2.2849921962933593,3618.9850040229435,138,11.388269,4082088.666968765,3618.9850040229435,0.0005887312,0.7787339,4.0257648e-05,nan,3618.9850040229435,362.3188405797101
0.5,100,1.18238,,4463.426,50000,3.456046e-09,1,870318.5,nan,9826.783,3666145.17344753,,2.4658423397747113,3783.9943186429177,132,22.084633,3666145.17344753,3783.9943186429177,0.001193992,0.7784708,4.208754e-05,nan,3783.9943186429177,378.7878787878788
0.5,100,0.65407723,9.871833e-20,4467.5557,50000,2.1769462e-09,1,874800.6,nan,7589.128,2384334.186250997,5.6951758e-24,1.9615488498022837,4234.369465771431,118,6.6049776,2384334.186250997,4234.369465771431,0.00038104889,0.8160864,4.708098e-05,nan,4234.369465771431,423.728813559322
0.5,100,0.8268312,3.4045107e-38,4490.27,50000,2.8982974e-09,1,871190.9,nan,10183.335,4317104.795524737,2.015e-42,2.2849961389616213,3784.8057102993002,132,9.302762,4317104.795524737,3784.8057102993002,0.0005507759,0.71087056,4.208754e-05,nan,3784.8057102993002,378.7878787878788
0.5,100,0.63155496,1.754007e-19,4485.055,50000,2.1766378e-09,1,874624.0,nan,8603.882,3139968.1064922586,1.0297193e-23,1.5582589924224226,4164.109883215262,120,6.487875,3139968.1064922586,4164.109883215262,0.00038088163,0.78860354,4.6296293e-05,nan,4164.109883215262,416.6666666666667
0.5,100,0.69519013,8.2320556e-38,4474.4893,50000,2.256535e-09,1,875027.0,nan,8099.5815,2838803.0064589386,4.69e-42,2.0602505915157665,4163.768555188753,120,8.816641,2838803.0064589386,4163.768555188753,0.00050231064,0.8126004,4.6296303e-05,nan,4163.768555188753,416.6666666666667
0.5,100,0.8799049,5.19795e-33,4486.0205,50000,2.7410714e-09,1,872865.25,nan,9221.013,3677093.513259416,2.9011782e-37,2.0314938988566227,3965.365233583519,126,7.6893253,3677093.513259416,3965.365233583519,0.00042917114,0.78997743,4.409171e-05,nan,3965.365233583519,396.8253968253968
0.5,100,0.70128816,4.9563956e-35,4472.5205,50000,2.3525157e-09,1,871592.0,nan,8900.457,2975286.0474841497,2.870675e-39,2.070415860055256,4095.3005712069867,122,6.3456693,2975286.0474841497,4095.3005712069867,0.00036753222,0.7862301,4.553734e-05,nan,4095.3005712069867,409.8360655737705
0.5,100,0.5722585,6.805175e-36,4475.763,50000,1.9646085e-09,1,873522.6,nan,8231.89,2575737.3363161627,3.98732e-40,1.742220467214806,4234.532006850237,118,7.1024933,2575737.3363161627,4234.532006850237,0.00041615267,0.80353284,4.708098e-05,nan,4234.532006850237,423.728813559322
0.5,100,0.5710229,4.518211e-18,4475.1465,50000,1.8463882e-09,1,876099.75,nan,7369.1045,2309931.3876568815,2.5692195e-22,1.6985795658596317,4307.739975028779,116,5.854541,2309931.3876568815,4307.739975028779,0.00033291054,0.8422379,4.789272e-05,nan,4307.739975028779,431.0344827586207
0.5,100,0.44231728,2.1088512e-15,4483.5425,50000,1.4153279e-09,1,881101.4,nan,6382.026,1881196.540687907,1.1929096e-19,1.4848577472779583,4462.072929980227,112,4.3945756,1881196.540687907,4462.072929980227,0.00024858708,0.8768956,4.960318e-05,nan,4462.072929980227,446.42857142857144
0.5,100,0.8516614,1.1841677e-31,4473.221,50000,2.785206e-09,1,870609.56,nan,9535.402,3277376.4305427265,6.771867e-36,1.797092314291863,3965.01638915203,126,7.3039184,3277376.4305427265,3965.01638915203,0.00041768717,0.7710131,4.4091707e-05,nan,3965.01638915203,396.8253968253968
0.5,100,0.7865383,2.5535167e-26,4484.468,50000,2.56909e-09,1,875229.25,nan,8552.543,3452564.811788992,1.4593801e-30,1.6364327129905998,4029.537947279536,124,7.641261,3452564.811788992,4029.537947279536,0.00043671162,0.78392786,4.4802862e-05,nan,4029.537947279536,403.2258064516129
0.5,100,0.48862422,3.6134716e-13,4491.9775,50000,1.6235876e-09,1,882013.6,nan,6778.5957,2556699.0281442055,2.0829318e-17,1.734253732123651,4384.021423906298,114,5.2821207,2556699.0281442055,4384.021423906298,0.00030447997,0.84541947,4.873294e-05,nan,4384.021423906298,438.5964912280702
0.5,100,0.4887144,1.4869515e-16,4481.5054,50000,1.5982927e-09,1,878276.1,nan,7091.5273,2107197.0288826004,8.503494e-21,1.3697686902590411,4383.638968732177,114,4.823021,2107197.0288826004,4383.638968732177,0.0002758162,0.85216177,4.8732945e-05,nan,4383.638968732177,438.5964912280702
0.5,100,0.3705117,1.6337622e-10,4481.6426,50000,1.1553537e-09,1,882311.6,nan,5819.823,1533837.3370487771,9.1231615e-15,1.415514255358948,4543.488610841406,110,4.207388,1533837.3370487771,4543.488610841406,0.00023494655,0.90443695,5.0505052e-05,nan,4543.488610841406,454.54545454545456
0.5,100,0.36874288,1.7502711e-11,4484.7373,50000,1.1453314e-09,1,883127.1,nan,5820.157,1604540.5307501247,9.754591e-16,1.382734644360736,4543.490848289128,110,4.68504,1604540.5307501247,4543.490848289128,0.00026110612,0.9062146,5.0505052e-05,nan,4543.490848289128,454.54545454545456
0.5,100,0.3954453,4.87466e-09,4487.5557,50000,1.3254211e-09,1,880041.7,nan,6901.1655,2091454.9340780815,2.8221368e-13,1.3854215642908454,4462.368096789303,112,4.4191637,2091454.9340780815,4462.368096789303,0.0002558432,0.8567926,4.9603175e-05,nan,4462.368096789303,446.42857142857144
0.5,100,0.34183916,1.7607887e-07,4488.222,50000,1.1282578e-09,1,881705.4,nan,6435.5347,1780851.7692541014,1.0115807e-11,1.5340390102296078,4543.688732554861,110,4.5312324,1780851.7692541014,4543.688732554861,0.00026032125,0.8791066,5.0505052e-05,nan,4543.688732554861,454.54545454545456
0.5,100,0.5182179,1.5682129e-21,4487.182,50000,1.6559892e-09,1,882485.6,nan,6181.542,2428045.74430224,8.864976e-26,1.5227706894089712,4383.872026223087,114,4.7227716,2428045.74430224,4383.872026223087,0.00026697433,0.862085,4.8732945e-05,nan,4383.872026223087,438.5964912280702
0.5,100,0.32885855,2.4907159e-09,4493.965,50000,1.120788e-09,1,883841.1,nan,6073.871,1887343.1186231158,1.4540569e-13,1.0913678078752034,4543.868994759882,110,3.983224,1887343.1186231158,4543.868994759882,0.00023253691,0.8651225,5.0505052e-05,nan,4543.868994759882,454.54545454545456
0.5,100,0.3636643,1.8748244e-08,4493.3394,50000,1.150563e-09,1,885646.75,nan,5598.5503,1949662.0832422047,1.0545458e-12,1.3467875242490694,4543.89330208545,110,3.7773814,1949662.0832422047,4543.89330208545,0.00021246905,0.89790416,5.0505052e-05,nan,4543.89330208545,454.54545454545456
0.5,100,0.57801193,1.1725032e-16,4492.516,50000,1.8701987e-09,1,878143.8,nan,7966.315,2803961.7573710443,6.6694426e-21,1.454622658233917,4308.303347949101,116,6.454346,2803961.7573710443,4308.303347949101,0.00036713664,0.84196496,4.789272e-05,nan,4308.303347949101,431.0344827586207
0.5,100,0.12637529,0.0006822728,4493.738,50000,4.138485e-10,1,890295.0,nan,4497.96,714270.2413616461,3.9043403e-08,0.9394075654007321,4806.590303566299,104,2.2380202,714270.2413616461,4806.590303566299,0.00012807183,0.933479,5.3418804e-05,nan,4806.590303566299,480.7692307692308
0.5,100,0.56725734,2.935126e-25,4492.1846,50000,1.9144104e-09,1,878550.4,nan,7725.9126,3100009.3373735743,1.7051171e-29,1.744946519512061,4235.122184330482,118,5.3035073,3100009.3373735743,4235.122184330482,0.00030809926,0.8104347,4.7080986e-05,nan,4235.122184330482,423.728813559322
0.5,100,0.2016612,5.217244e-05,4498.1973,50000,6.3770245e-10,1,889727.4,nan,4994.66,1345117.8075402149,2.9338576e-09,0.9563436859951003,4715.716666265357,106,2.7089138,1345117.8075402149,4715.716666265357,0.00015233268,0.9320168,5.2410902e-05,nan,4715.716666265357,471.6981132075472
0.5,100,0.56160265,4.632846e-25,4492.013,50000,1.9698232e-09,1,875764.75,nan,8440.512,2941227.8314374895,2.743765e-29,1.604863251306688,4235.140271358722,118,7.150114,2941227.8314374895,4235.140271358722,0.00042345963,0.79496217,4.708098e-05,nan,4235.140271358722,423.728813559322
0.5,100,0.48034415,1.8300311e-13,4487.059,50000,1.6139224e-09,1,879435.75,nan,7084.679,2402161.6892855912,1.0607757e-17,1.4129070567974744,4383.906898951954,114,5.07443,2402161.6892855912,4383.906898951954,0.00029413882,0.840732,4.8732945e-05,nan,4383.906898951954,438.5964912280702
0.5,100,0.61520207,4.3625513e-22,4485.3926,50000,2.0018995e-09,1,878295.1,nan,7542.0845,3004640.4620808032,2.4885867e-26,1.8104669162401272,4234.962189863053,118,5.6290817,3004640.4620808032,4234.962189863053,0.000321107,0.8253407,4.708098e-05,nan,4234.962189863053,423.728813559322
0.5,100,0.95323306,3.3012462e-33,4489.735,50000,3.053206e-09,1,875855.94,nan,8930.978,4034639.1957952953,1.868342e-37,2.7031748718884288,3903.4774719792604,128,10.459267,4034639.1957952953,3903.4774719792604,0.00059194275,0.76690054,4.340278e-05,nan,3903.4774719792604,390.625
0.5,100,0.2821077,1.8681671e-08,4495.9834,50000,9.21985e-10,1,887369.0,nan,5491.3823,1706066.0924908675,1.0679974e-12,1.072111638089391,4628.215855101093,108,3.4966114,1706066.0924908675,4628.215855101093,0.00019989496,0.8998068,5.144033e-05,nan,4628.215855101093,462.962962962963
0.5,100,0.47908604,6.034397e-11,4496.481,50000,1.5966484e-09,1,882330.4,nan,6812.037,2709539.9413108206,3.4836282e-15,1.893958822795745,4384.099398057568,114,4.9242525,2709539.9413108206,4384.099398057568,0.0002842747,0.84415996,4.8732945e-05,nan,4384.099398057568,438.5964912280702
0.5,100,0.12414326,2.1932133e-08,4498.686,50000,4.0771977e-10,1,892360.3,nan,4246.7666,933114.8157480191,1.2568984e-12,0.9119586769006337,4806.596458990985,104,2.2637393,933114.8157480191,4806.596458990985,0.00012973159,0.9321264,5.34188e-05,nan,4806.596458990985,480.7692307692308
0.5,100,0.2088351,3.8972185e-09,4497.9956,50000,6.6784334e-10,1,890210.6,nan,4760.2515,1343247.5994893932,2.203892e-13,0.8973944819508196,4715.737552105061,106,2.9721308,1343247.5994893932,4715.737552105061,0.00016807514,0.9268001,5.24109e-05,nan,4715.737552105061,471.6981132075472
0.5,100,0.39168704,4.9658216e-12,4493.3877,50000,1.3162179e-09,1,881327.4,nan,6902.523,2130184.6676576445,2.878627e-16,1.432992767145779,4462.581072861859,112,4.404274,2130184.6676576445,4462.581072861859,0.00025531047,0.8556875,4.9603168e-05,nan,4462.581072861859,446.42857142857144
0.5,100,0.6512504,5.7761516e-24,4491.2417,50000,2.3449545e-09,1,876238.3,nan,8384.882,3534024.6818678924,3.4660258e-28,2.1422508347248748,4095.957099992856,122,7.123033,3534024.6818678924,4095.957099992856,0.00042742328,0.75888234,4.553734e-05,nan,4095.957099992856,409.8360655737705
0.5,100,0.24922474,2.1835471e-11,4497.154,50000,8.3138146e-10,1,887200.5,nan,5766.212,1725984.211260321,1.2611512e-15,1.1132227948145685,4628.214063419817,108,3.2805846,1725984.211260321,4628.214063419817,0.0001894767,0.89063376,5.144033e-05,nan,4628.214063419817,462.962962962963
0.5,100,0.28309602,3.3689698e-08,4493.381,50000,9.1242675e-10,1,887210.75,nan,5307.212,1593177.239864199,1.9126224e-12,1.0276915911559068,4628.218143583378,108,3.301009,1593177.239864199,4628.218143583378,0.00018740399,0.90609056,5.144033e-05,nan,4628.218143583378,462.962962962963
0.5,100,0.5340541,2.2402222e-24,4492.2466,50000,1.7357593e-09,1,880242.4,nan,7204.0137,2873547.800448041,1.2771538e-28,1.6203204743524675,4308.3417349186475,116,5.920915,2873547.800448041,4308.3417349186475,0.00033755222,0.84007365,4.7892714e-05,nan,4308.3417349186475,431.0344827586207
0.5,100,0.20763054,8.185204e-06,4497.791,50000,6.779963e-10,1,889902.75,nan,4849.919,1341377.7613311561,4.677325e-10,1.0507078026483783,4715.752163919315,106,2.8491015,1341377.7613311561,4715.752163919315,0.0001628081,0.91717786,5.2410902e-05,nan,4715.752163919315,471.6981132075472
0.5,100,0.059822872,0.0016545341,4498.9897,50000,1.8421636e-10,1,895532.44,inf,3290.8132,485166.19836940314,9.181343e-08,0.780372004554725,4901.059653618464,102,1.8281053,485166.19836940314,4901.059653618464,0.00010144524,0.98151475,5.4466236e-05,,4901.059653618464,490.19607843137254
0.5,100,0.20453826,6.459348e-07,4497.3706,50000,6.62988e-10,1,890588.4,nan,4536.3613,1335781.8783973616,3.677513e-11,1.002927330426268,4715.737287671031,106,2.654928,1335781.8783973616,4715.737287671031,0.00015115354,0.9205684,5.2410902e-05,nan,4715.737287671031,471.6981132075472
0.5,100,0.2774945,7.302617e-09,4493.4653,50000,9.189775e-10,1,885845.75,nan,5703.066,1523652.3427831635,4.202462e-13,1.1093326640596204,4628.207295881671,108,3.77861,1523652.3427831635,4628.207295881671,0.00021744895,0.8938785,5.144033e-05,nan,4628.207295881671,462.962962962963
0.5,100,0.6483171,2.3179803e-19,4490.441,50000,2.4182794e-09,1,874661.9,nan,8803.595,3458093.594320153,1.4156934e-23,2.0181360233860417,4095.98322424688,122,6.599371,3458093.594320153,4095.98322424688,0.00040305287,0.7456039,4.553734e-05,nan,4095.98322424688,409.8360655737705
0.5,100,0.6636499,1.3985226e-27,4485.782,50000,2.2501399e-09,1,876776.4,nan,7996.259,3150542.749021887,8.14338e-32,2.2243518457608564,4164.237557481586,120,7.0168653,3150542.749021887,4164.237557481586,0.00040858117,0.79508036,4.6296296e-05,nan,4164.237557481586,416.6666666666667
0.5,100,0.32635754,2.4230648e-14,4493.221,50000,1.0898273e-09,1,882219.8,nan,6827.7495,1873228.2292896786,1.4002225e-18,1.229446495650852,4543.908884151079,110,3.7914567,1873228.2292896786,4543.908884151079,0.00021909786,0.8739826,5.0505052e-05,nan,4543.908884151079,454.54545454545456
0.5,100,0.48607093,1.7300264e-17,4486.3843,50000,1.664102e-09,1,874947.8,nan,8259.718,2652585.6405891622,1.012262e-21,1.7237654566895027,4308.119985867988,116,5.3429675,2652585.6405891622,4308.119985867988,0.00031262427,0.81852007,4.789272e-05,nan,4308.119985867988,431.0344827586207
0.5,100,0.4500919,7.6439065e-15,4493.1343,50000,1.5433872e-09,1,878107.9,nan,7726.1167,2492336.8504779544,4.476125e-19,1.3874382191727324,4384.060800225247,114,6.2567453,2492336.8504779544,4384.060800225247,0.000366383,0.83221555,4.8732945e-05,nan,4384.060800225247,438.5964912280702
0.5,100,0.42433798,1.0461087e-17,4492.7627,50000,1.4587594e-09,1,879215.56,nan,7397.9536,2616483.797458128,6.1335614e-22,1.4492884162318207,4383.899069179214,114,4.526158,2616483.797458128,4383.899069179214,0.00026537842,0.83116406,4.8732945e-05,nan,4383.899069179214,438.5964912280702
0.5,100,0.3618222,1.8823137e-11,4487.7236,50000,1.1183285e-09,1,883799.44,nan,5896.7725,1809341.3370817883,1.0464756e-15,1.158313072076184,4543.632765405574,110,3.8041477,1809341.3370817883,4543.632765405574,0.00021149227,0.90844303,5.050505e-05,nan,4543.632765405574,454.54545454545456
0.5,100,0.6591977,6.95371e-27,4487.856,50000,2.0861444e-09,1,875000.6,nan,8431.561,2720667.7328176275,3.9118385e-31,1.72695405767512,4234.954586867369,118,12.097065,2720667.7328176275,4234.954586867369,0.00068052544,0.8369146,4.7080975e-05,nan,4234.954586867369,423.728813559322
0.5,100,0.21636228,8.5606575e-07,4493.5083,50000,6.717105e-10,1,888733.4,nan,4811.2915,1087530.5316438398,4.7698796e-11,1.0592430395030072,4715.713355117389,106,2.7783368,1087530.5316438398,4715.713355117389,0.00015480506,0.94063544,5.24109e-05,nan,4715.713355117389,471.6981132075472
0.5,100,0.48260835,3.5473353e-16,4492.6367,50000,1.5959895e-09,1,880587.9,nan,7090.0083,2478434.1243091184,2.0399515e-20,1.4999378378226467,4384.08988650771,114,4.739362,2478434.1243091184,4384.08988650771,0.0002725445,0.8474324,4.8732938e-05,nan,4384.08988650771,438.5964912280702
0.5,100,0.29524857,4.597128e-09,4493.5225,50000,9.292018e-10,1,886228.9,nan,5551.4346,1483669.54028969,2.5789784e-13,1.5049081538448157,4628.238074613293,108,3.3805375,1483669.54028969,4628.238074613293,0.0001896474,0.91694355,5.1440325e-05,nan,4628.238074613293,462.962962962963
0.5,100,0.4411146,5.8934983e-22,4492.6226,50000,1.5273055e-09,1,880568.06,nan,7273.607,2443022.34617683,3.467851e-26,1.207105605834084,4384.103060557342,114,5.3445883,2443022.34617683,4384.103060557342,0.00031448615,0.8282003,4.8732938e-05,nan,4384.103060557342,438.5964912280702
0.5,100,0.27562523,3.068642e-07,4493.63,50000,8.8876373e-10,1,886517.0,nan,5403.136,1515468.328563709,1.7425285e-11,1.185950133150283,4628.2009453112805,108,3.5574667,1515468.328563709,4628.2009453112805,0.00020201076,0.9058788,5.1440325e-05,nan,4628.2009453112805,462.962962962963
0.5,100,0.4133952,3.7086274e-14,4487.231,50000,1.3187986e-09,1,880777.5,nan,6875.4062,2137923.6393528436,2.0946897e-18,1.320035279615131,4462.401819348655,112,4.0516267,2137923.6393528436,4462.401819348655,0.00022884211,0.87821925,4.9603175e-05,nan,4462.401819348655,446.42857142857144
0.5,100,0.5585755,7.29232e-27,4491.9297,50000,1.787396e-09,1,879666.56,nan,7527.3833,2858474.894883168,4.125107e-31,1.3412868120237424,4308.351781667534,116,6.080008,2858474.894883168,4308.351781667534,0.00034393283,0.84664243,4.789272e-05,nan,4308.351781667534,431.0344827586207
0.5,100,0.5631065,5.750612e-14,4488.3564,50000,1.8098719e-09,1,879680.0,nan,7250.6816,2777025.0290619717,3.2601882e-18,1.5223319678065268,4308.164240839842,116,5.9084997,2777025.0290619717,4308.164240839842,0.00033496995,0.84477466,4.789272e-05,nan,4308.164240839842,431.0344827586207
0.5,100,0.13330972,2.9926216e-05,4498.428,50000,4.1258705e-10,1,892276.0,nan,4386.9253,931198.510567094,1.6648638e-09,0.9427955361585595,4806.6216308864205,104,2.5488741,931198.510567094,4806.6216308864205,0.0001417997,0.9602123,5.341881e-05,nan,4806.6216308864205,480.7692307692308
