VarJ,AvgVanillaIw,MaxNormIw,MinVanillaIw,SamplesThisIter,renyi2,MinNormIw,VanillaAvgRet,AvgRet,IterType,ESSRenyi,AvgNormIw,AvgDiscRet,VarNormIw,AvgEpLen,delta,VarVanillaIw,MaxVanillaIw,Bound,VarRet,EpsThisIter,J,VarDiscRet,BatchSize,ESSClassic
65767.055,1056357100000.0,0.46631405,,50000,nan,,54.50004292659129,54.50004292659129,1,nan,7.170309e-07,54.50004292659129,3.1241316e-07,6.453278265358803,0.4,6.7807085e+29,6.869915e+17,375.5791,8589.460034716989,7748,103226.77,8589.460034716989,100,1.9962944020852218
40892.93,4129618400.0,0.499992,,50000,nan,,53.19449227519816,53.19449227519816,1,nan,7.0252355e-07,53.19449227519816,3.5124992e-07,6.322711178553364,0.4,1.2137086e+25,2939085000000000.0,684.2654,8169.552073366329,7908,68834.48,8169.552073366329,100,1.9999998741104938
59269.35,241.3853,0.294658,1.2449149e-29,50000,nan,3.9120823e-38,58.234056453759784,58.234056453759784,1,nan,7.5854155e-07,58.234056453759784,1.5423718e-07,6.826870562534134,0.4,15618929000.0,93766980.0,525.6106,9003.941880377719,7324,47326.83,9003.941880377719,100,1.9999998449787748
57863.64,7.7952516e+18,0.49592197,,50000,nan,,65.26321668288249,65.26321668288249,1,nan,8.3668004e-07,65.26321668288249,4.1157037e-07,7.530120481927711,0.4,inf,4.620448e+24,585.45166,15924.497077548072,6640,228212.4,15924.497077548072,100,1.9998662069228594
39231.74,10.759922,0.45131204,5.478305e-12,50000,nan,4.0722065e-19,61.94698671945768,61.94698671945768,1,nan,7.998207e-07,61.94698671945768,3.258209e-07,7.198387561186294,0.4,58967356.0,6071462.5,302.43893,10198.034645966929,6946,25645.883,10198.034645966929,100,2.001667050995698
47201.758,1161596900000.0,0.14210542,,50000,nan,,77.31688613376537,77.31688613376537,1,nan,9.705724e-07,77.31688613376537,9.7854624e-08,8.735150244584206,0.4,1.401639e+29,1.700741e+17,1271.5454,33203.243826961516,5724,386199.28,33203.243826961516,100,0.8011687652197973
130462.62,178305290000.0,0.345628,,50000,nan,,75.91212984953354,75.91212984953354,1,nan,9.54891e-07,75.91212984953354,2.538804e-07,8.594018563080096,0.4,8.8521716e+27,6.453857e+16,2496.8174,49842.053043455526,5818,329901.44,49842.053043455526,100,2.0000001327335832
78027.24,242110330000.0,0.24995896,,50000,nan,,89.93285038757666,89.93285038757666,1,nan,1.1106667e-06,89.93285038757666,1.8615613e-07,9.996001599360255,0.4,8.8457994e+27,5.448767e+16,2623.5222,74788.65871889764,5002,385510.12,74788.65871889764,100,1.4910818473064464
86135.586,19.88983,0.11191137,,50000,nan,,277.3569334281066,277.3569334281066,1,nan,3.1928478e-06,277.3569334281066,1.1197617e-07,28.735632183908045,0.4,4345415.0,697151.25,3347.255,396810.5936715185,1740,420697.84,396810.5936715185,100,2.031483951807919
104390.96,6.869784,0.08524512,,50000,nan,,648.2031778715165,648.2031778715165,1,nan,7.3099422e-06,648.2031778715165,1.2777159e-07,65.78947368421052,0.4,112847.67,80112.2,3811.9238,1282886.8040330224,760,663262.8,1282886.8040330224,100,2.4084609780145714
72688.336,3.1269698,0.054712355,,50000,nan,,1041.382551114474,1041.382551114474,1,nan,1.16713345e-05,1041.382551114474,8.0131294e-08,105.04201680672269,0.4,5751.8633,14658.468,4026.5654,2662904.8134856056,476,743242.3,2662904.8134856056,100,2.9714714735812913
34914.535,1.3867154,0.0017512814,,50000,nan,,1945.6597767384746,1945.6597767384746,1,nan,2.170139e-05,1945.6597767384746,4.944552e-09,195.3125,0.4,20.189548,111.90662,4200.925,4203146.252183848,256,811338.0,4203146.252183848,100,3.111222763705441
47095.547,1.8819966,0.0030287472,,50000,nan,,1462.1962056703958,1462.1962056703958,1,nan,1.6339869e-05,1462.1962056703958,5.8518705e-09,147.05882352941177,0.4,77.63101,348.84564,4120.1323,3648346.2246422386,340,778161.1,3648346.2246422386,100,5.754432225600601
31526.475,1.2882122,0.0007113953,,50000,nan,,2147.7528167538203,2147.7528167538203,1,nan,2.394636e-05,2147.7528167538203,4.3880397e-09,215.51724137931035,0.4,12.698905,38.270035,4191.527,4145607.076715192,232,809855.9,4145607.076715192,100,4.2229112762575065
31912.525,1.2173157,0.0010761207,,50000,nan,,2042.0267243488966,2042.0267243488966,1,nan,2.276867e-05,2042.0267243488966,4.32829e-09,204.91803278688525,0.4,12.372216,57.53426,4226.9814,4750392.080222518,244,824709.06,4750392.080222518,100,4.443337477396915
nan,2.6838505,0.0030830775,,50000,nan,,1387.7542118014544,1387.7542118014544,1,nan,1.5518313e-05,1387.7542118014544,7.632366e-09,139.66480446927375,0.4,228.29,533.21,nan,2727270.7722498016,358,nan,2727270.7722498016,100,5.013838504714079
25095.947,0.9702751,0.00084802735,,50000,nan,,2597.978498715329,2597.978498715329,1,nan,2.8935188e-05,2597.978498715329,3.906437e-09,260.4166666666667,0.4,4.392564,28.436653,4269.079,4680526.926546673,192,826322.44,4680526.926546673,100,3.9142017233537247
23285.395,1.0165417,0.0012213987,,50000,nan,,2653.3356806016463,2653.3356806016463,1,nan,2.9550827e-05,2653.3356806016463,4.1141632e-09,265.9574468085106,0.4,4.8684726,42.01584,4281.49,4802365.269420708,188,827393.6,4802365.269420708,100,2.5734084420208654
11317.699,0.79949045,0.00042982923,,50000,nan,,3842.724887407115,3842.724887407115,1,nan,4.2735042e-05,3842.724887407115,2.4142564e-09,384.61538461538464,0.4,0.84497076,8.041278,4352.5786,3641434.1941657495,130,861778.25,3641434.1941657495,100,1.966607902242965
15950.885,0.7874667,0.00052660593,,50000,nan,,3374.0035755255744,3374.0035755255744,1,nan,3.7537542e-05,3374.0035755255744,2.970887e-09,337.8378378378378,0.4,1.3074315,11.047198,4346.249,4651735.203603126,148,847390.3,4651735.203603126,100,2.5035235155696243
12160.063,0.76828843,0.00043307242,2.3139068e-27,50000,nan,1.2870805e-31,3842.8881992163065,3842.8881992163065,1,nan,4.2735042e-05,3842.8881992163065,2.295575e-09,384.61538461538464,0.4,0.7419451,7.785754,4365.311,3996703.9336926723,130,859044.9,3996703.9336926723,100,1.7277089104717882
10310.965,0.80995935,0.00032561974,1.152121e-24,50000,nan,6.372952e-29,4029.4119889368208,4029.4119889368208,1,nan,4.4802866e-05,4029.4119889368208,2.0457624e-09,403.2258064516129,0.4,0.66860557,5.886649,4362.168,3292165.2970272372,124,865073.94,3292165.2970272372,100,1.5581144474160542
8007.027,0.88616526,0.00022882974,4.419368e-14,50000,nan,2.4303458e-18,4383.920775882818,4383.920775882818,1,nan,4.8732945e-05,4383.920775882818,1.2709592e-09,438.5964912280702,0.4,0.42025784,4.1610656,4372.062,2252162.0285796095,114,874734.75,2252162.0285796095,100,1.5387041535024129
8746.538,0.85607696,0.000287633,2.3202892e-19,50000,nan,1.2760709e-23,4234.9563803390265,4234.9563803390265,1,nan,4.708098e-05,4234.9563803390265,1.5797983e-09,423.728813559322,0.4,0.52231956,5.2300525,4370.729,2734658.6878158087,118,871886.94,2734658.6878158087,100,1.2836813598510173
7640.0386,0.87479144,0.00026900988,3.1454492e-10,50000,nan,1.7522691e-14,4383.915578879542,4383.915578879542,1,nan,4.8732945e-05,4383.915578879542,1.3241769e-09,438.5964912280702,0.4,0.42668733,4.8289213,4372.3345,2322539.131762426,114,876321.4,2322539.131762426,100,1.4117143935157543
7018.8086,0.8999644,0.00017529789,7.404118e-07,50000,nan,4.1551127e-11,4543.702339212737,4543.702339212737,1,nan,5.0505052e-05,4543.702339212737,8.4380297e-10,454.54545454545456,0.4,0.26793045,3.1236846,4375.591,1974668.8149174044,110,880408.6,1974668.8149174044,100,1.2082733065895153
7801.033,0.87090284,0.0002485158,8.962052e-18,50000,nan,5.0148784e-22,4384.081375073807,4384.081375073807,1,nan,4.8732938e-05,4384.081375073807,1.3156385e-09,438.5964912280702,0.4,0.42017546,4.4412074,4378.7207,2436535.2797939065,114,877147.6,2436535.2797939065,100,1.561334539644348
10007.809,0.8525944,0.0003417464,4.409838e-21,50000,nan,2.3173198e-25,4029.3925304035224,4029.3925304035224,1,nan,4.4802866e-05,4029.3925304035224,2.1523032e-09,403.2258064516129,0.4,0.7794294,6.5034018,4363.565,3408474.183242073,124,867509.3,3408474.183242073,100,1.584525912139323
8435.628,0.8515436,0.00046690958,1.7398091e-12,50000,nan,9.785076e-17,4308.328987633768,4308.328987633768,1,nan,4.789272e-05,4308.328987633768,1.512886e-09,431.0344827586207,0.4,0.47827858,8.30176,4377.576,2827250.4421804277,116,874680.0,2827250.4421804277,100,1.62964539075589
9494.164,0.8174276,0.00036609167,4.8421347e-20,50000,nan,2.6974615e-24,4095.646939299807,4095.646939299807,1,nan,4.553734e-05,4095.646939299807,1.9352742e-09,409.8360655737705,0.4,0.6235994,6.571605,4364.764,3278448.176361534,122,869170.9,3278448.176361534,100,2.0448966513332136
5236.066,0.9426036,0.00014591125,5.6217603e-05,50000,nan,3.1258265e-09,4715.7538531026585,4715.7538531026585,1,nan,5.2410902e-05,4715.7538531026585,5.522551e-10,471.6981132075472,0.4,0.1786301,2.624196,4379.6333,1222652.2049991528,106,887646.75,1222652.2049991528,100,1.1377507267761275
4529.4834,0.96062994,0.00012054893,0.0017945552,50000,nan,9.9791805e-08,4806.625138739479,4806.625138739479,1,nan,5.34188e-05,4806.625138739479,3.3604441e-10,480.7692307692308,0.4,0.10867272,2.1678305,4386.191,933125.8501570426,104,891632.4,933125.8501570426,100,0.8055713510306448
7135.843,0.9171553,0.00021109488,3.4449112e-08,50000,nan,1.8970114e-12,4543.911340034548,4543.911340034548,1,nan,5.0505052e-05,4543.911340034548,9.0536906e-10,454.54545454545456,0.4,0.298567,3.8334146,4379.1597,1839160.5884119882,110,880168.94,1839160.5884119882,100,1.1476140700777826
5080.8687,0.95576763,0.00014032132,2.974911e-05,50000,nan,1.6313354e-09,4715.763483807798,4715.763483807798,1,nan,5.24109e-05,4715.763483807798,5.3220794e-10,471.6981132075472,0.4,0.17698757,2.5589063,4386.099,1347029.9981153677,106,889324.5,1347029.9981153677,100,1.0418650479867468
6294.924,0.9204414,0.00017730563,6.498983e-06,50000,nan,3.63206e-10,4628.230543271513,4628.230543271513,1,nan,5.144033e-05,4628.230543271513,6.967612e-10,462.962962962963,0.4,0.22308417,3.1725972,4380.0117,1498046.9084262806,108,883316.5,1498046.9084262806,100,1.13960862029389
4498.6753,0.9552776,0.000118839314,0.000105096544,50000,nan,5.8769634e-09,4806.637339156768,4806.637339156768,1,nan,5.3418804e-05,4806.637339156768,3.5807515e-10,480.7692307692308,0.4,0.11451045,2.1251793,4385.9033,931204.2908574516,104,891495.2,931204.2908574516,100,0.8571396478801545
9951.4,0.8441775,0.00050714315,1.0337818e-27,50000,nan,5.48657e-32,4029.5664941674313,4029.5664941674313,1,nan,4.4802866e-05,4029.5664941674313,2.1612625e-09,403.2258064516129,0.4,0.7672968,9.555613,4369.172,3580766.8451381414,124,868537.25,3580766.8451381414,100,2.669346547333668
7652.4307,0.9032464,0.00021302924,2.271734e-11,50000,nan,1.2475579e-15,4462.545102517422,4462.545102517422,1,nan,4.960317e-05,4462.545102517422,1.0347161e-09,446.42857142857144,0.4,0.3430953,3.8791447,4379.5117,2215751.982305789,112,877667.7,2215751.982305789,100,1.5017397303443076
7394.432,0.9042947,0.00022756627,9.096994e-13,50000,nan,4.9899634e-17,4462.55605177269,4462.55605177269,1,nan,4.9603175e-05,4462.55605177269,1.1098095e-09,446.42857142857144,0.4,0.36884972,4.1486654,4379.7397,2189508.447849017,112,879354.0,2189508.447849017,100,1.1965746663489547
5921.5234,0.9250622,0.00016383102,9.788981e-08,50000,nan,5.4434005e-12,4628.229935680793,4628.229935680793,1,nan,5.144033e-05,4628.229935680793,7.3173745e-10,462.962962962963,0.4,0.23664083,2.9462075,4384.213,1715108.7291080265,108,885705.6,1715108.7291080265,100,1.018035666258873
8600.76,0.8421374,0.0002895621,1.4981207e-18,50000,nan,8.3754725e-23,4235.159434217292,4235.159434217292,1,nan,4.7080972e-05,4235.159434217292,1.6165222e-09,423.728813559322,0.4,0.5171978,5.1793966,4378.4253,3060733.4279825124,118,873704.0,3060733.4279825124,100,1.4739225280005455
5672.45,0.95420814,0.00014749283,0.00020631471,50000,nan,1.1332056e-08,4715.7594915775835,4715.7594915775835,1,nan,5.2410902e-05,4715.7594915775835,5.1071286e-10,471.6981132075472,0.4,0.16928548,2.6852975,4384.708,1337665.9764245374,106,887792.9,1337665.9764245374,100,0.9895182187988276
9394.619,0.8268728,0.00030429143,2.1040781e-15,50000,nan,1.1780653e-19,4164.394218500411,4164.394218500411,1,nan,4.6296296e-05,4164.394218500411,1.6031848e-09,416.6666666666667,0.4,0.5114091,5.434783,4376.8027,3419224.6802566373,120,871517.75,3419224.6802566373,100,1.4179479801694463
7824.7666,0.87839276,0.00034796106,4.099552e-14,50000,nan,2.274418e-18,4384.105390688842,4384.105390688842,1,nan,4.8732945e-05,4384.105390688842,1.268708e-09,438.5964912280702,0.4,0.41218662,6.271866,4378.1113,2484547.984026982,114,877019.25,2484547.984026982,100,1.5820011682240274
6005.4443,0.9021966,0.0001799069,4.8798836e-07,50000,nan,2.7823518e-11,4628.2314055261395,4628.2314055261395,1,nan,5.1440336e-05,4628.2314055261395,7.3554685e-10,462.962962962963,0.4,0.22625864,3.1553333,4381.093,1677343.6483418164,108,885116.1,1677343.6483418164,100,1.1092988415713194
9629.113,0.8248187,0.00033161667,7.17208e-15,50000,nan,3.9596275e-19,4095.8056494537773,4095.8056494537773,1,nan,4.553734e-05,4095.8056494537773,1.9966941e-09,409.8360655737705,0.4,0.65507823,6.0065784,4369.5967,3378593.0648583146,122,869845.8,3378593.0648583146,100,1.7226791006185491
7814.984,0.87282026,0.0002698003,8.779389e-12,50000,nan,4.9018734e-16,4384.12687239936,4384.12687239936,1,nan,4.8732945e-05,4384.12687239936,1.3577668e-09,438.5964912280702,0.4,0.43554145,4.8321967,4378.269,2615047.140652021,114,877400.4,2615047.140652021,100,1.8639980361267552
8095.2075,0.85645694,0.00029424715,5.0091524e-12,50000,nan,2.8010975e-16,4308.320501356632,4308.320501356632,1,nan,4.789272e-05,4308.320501356632,1.479711e-09,431.0344827586207,0.4,0.4732046,5.261969,4377.1045,2807367.193165069,116,876052.75,2807367.193165069,100,1.5749909034577645
6569.886,0.90687263,0.00021209523,9.928712e-12,50000,nan,5.529444e-16,4543.869498931931,4543.869498931931,1,nan,5.0505045e-05,4543.869498931931,9.51002e-10,454.54545454545456,0.4,0.30662277,3.8083985,4379.4253,1870554.2658393802,110,882236.3,1870554.2658393802,100,1.4870780733112758
9256.019,0.82915,0.0003802661,3.4589604e-20,50000,nan,1.93134e-24,4164.217179561313,4164.217179561313,1,nan,4.6296296e-05,4164.217179561313,1.8392663e-09,416.6666666666667,0.4,0.5899543,6.810429,4370.5317,3017551.826526751,120,870517.7,3017551.826526751,100,1.9658071561667378
8402.962,0.8613878,0.00024209682,3.1915046e-14,50000,nan,1.7744602e-18,4308.135209142605,4308.135209142605,1,nan,4.789272e-05,4308.135209142605,1.440815e-09,431.0344827586207,0.4,0.4660867,4.3542995,4371.277,2654249.3356662313,116,873784.44,2654249.3356662313,100,1.5783200780376718
10546.266,0.81049806,0.00034718047,3.9813504e-25,50000,nan,2.2008185e-29,4029.558609346103,4029.558609346103,1,nan,4.4802866e-05,4029.558609346103,1.889358e-09,403.2258064516129,0.4,0.6183104,6.2806044,4375.144,3657326.4973187046,124,867147.0,3657326.4973187046,100,1.4933822559225491
7771.7544,0.8623672,0.00028799335,1.5151719e-12,50000,nan,8.562337e-17,4384.058471459967,4384.058471459967,1,nan,4.8732945e-05,4384.058471459967,1.3011688e-09,438.5964912280702,0.4,0.40744862,5.096266,4378.6367,2487182.0006743507,114,877353.3,2487182.0006743507,100,1.5471180005292904
5972.1987,0.9432908,0.00023048604,6.253031e-07,50000,nan,3.4099553e-11,4628.003600096012,4628.003600096012,1,nan,5.1440325e-05,4628.003600096012,7.4558e-10,462.962962962963,0.4,0.25071368,4.226555,4377.2886,1544854.5736609453,108,884310.5,1544854.5736609453,100,0.9826567593814376
8482.433,0.85059774,0.00025492444,4.2730027e-14,50000,nan,2.4059049e-18,4308.33322284753,4308.33322284753,1,nan,4.789272e-05,4308.33322284753,1.4003894e-09,431.0344827586207,0.4,0.44173136,4.5275803,4381.1694,2960951.501982025,116,875045.9,2960951.501982025,100,1.3279388898447422
6592.425,0.90563625,0.00018626763,5.8140954e-06,50000,nan,3.2423744e-10,4543.877687710775,4543.877687710775,1,nan,5.0505052e-05,4543.877687710775,8.9326124e-10,454.54545454545456,0.4,0.2872212,3.3400762,4379.8057,1974032.9909660711,110,882413.06,1974032.9909660711,100,1.0492632788192704
7670.6104,0.91294295,0.00022728682,4.9146986e-10,50000,nan,2.6703164e-14,4462.560614046758,4462.560614046758,1,nan,4.960318e-05,4462.560614046758,1.0976591e-09,446.42857142857144,0.4,0.37182263,4.183198,4379.335,2135831.408927198,112,877743.5,2135831.408927198,100,1.6837312602897543
7909.199,0.8584348,0.0002681433,8.4930925e-12,50000,nan,4.821489e-16,4384.114023837118,4384.114023837118,1,nan,4.8732938e-05,4384.114023837118,1.3093493e-09,438.5964912280702,0.4,0.4062795,4.7233663,4382.667,2697608.53495392,114,878011.0,2697608.53495392,100,1.4692059342851627
7214.0005,0.8947937,0.00023774692,3.4484215e-12,50000,nan,1.9116434e-16,4462.565960388564,4462.565960388564,1,nan,4.9603175e-05,4462.565960388564,1.1477931e-09,446.42857142857144,0.4,0.3734999,4.2887263,4379.199,2302220.733607024,112,880154.0,2302220.733607024,100,1.6054814646612965
6273.8545,0.92539674,0.00018264775,1.0836055e-07,50000,nan,6.023473e-12,4628.200897438636,4628.200897438636,1,nan,5.144033e-05,4628.200897438636,7.20143e-10,462.962962962963,0.4,0.23305972,3.2857807,4379.5674,1448530.716499661,108,883666.6,1448530.716499661,100,1.2274505075495925
8325.181,0.8381025,0.00024715433,2.2298308e-15,50000,nan,1.2742195e-19,4308.334860249679,4308.334860249679,1,nan,4.789272e-05,4308.334860249679,1.444699e-09,431.0344827586207,0.4,0.44241783,4.325097,4379.3896,2793791.008934918,116,875014.8,2793791.008934918,100,1.2739234898031313
6593.735,0.9195895,0.00019247527,1.811263e-08,50000,nan,9.947692e-13,4543.892713837035,4543.892713837035,1,nan,5.0505052e-05,4543.892713837035,9.112978e-10,454.54545454545456,0.4,0.3021195,3.5045652,4379.121,1865142.7682411831,110,882046.5,1865142.7682411831,100,1.2948002893890984
6327.0747,0.9330832,0.00016061171,7.369329e-06,50000,nan,4.062668e-10,4628.238791770953,4628.238791770953,1,nan,5.144033e-05,4628.238791770953,6.99634e-10,462.962962962963,0.4,0.23019935,2.913358,4379.7705,1610414.0663856268,108,883723.75,1610414.0663856268,100,1.100709488976725
7082.396,0.87289387,0.00021045697,2.610568e-08,50000,nan,1.4834845e-12,4462.596471900421,4462.596471900421,1,nan,4.9603175e-05,4462.596471900421,1.069509e-09,446.42857142857144,0.4,0.3311985,3.7035253,4384.0723,2409592.4135008743,112,881173.25,2409592.4135008743,100,1.602831325303111
8831.811,0.85741156,0.00026316088,3.1259483e-12,50000,nan,1.7460712e-16,4308.165618026077,4308.165618026077,1,nan,4.789272e-05,4308.165618026077,1.4450716e-09,431.0344827586207,0.4,0.4631579,4.7113047,4372.013,2606233.134404352,116,871699.4,2606233.134404352,100,1.3365063234369503
6860.135,0.89215386,0.0001957345,3.4851635e-06,50000,nan,1.9729596e-10,4543.898519631128,4543.898519631128,1,nan,5.0505052e-05,4543.898519631128,9.0120383e-10,454.54545454545456,0.4,0.2812114,3.4575806,4383.1406,2062314.4373723771,110,882333.9,2062314.4373723771,100,1.113160295061145
6293.323,0.9351262,0.00017355433,2.5824567e-09,50000,nan,1.4205828e-13,4628.223392465122,4628.223392465122,1,nan,5.144033e-05,4628.223392465122,6.9669515e-10,462.962962962963,0.4,0.23023735,3.1550188,4383.839,1713287.7544249666,108,885002.75,1713287.7544249666,100,1.2078093145598165
7506.3716,0.912387,0.0002392002,1.16135816e-10,50000,nan,6.313883e-15,4462.589012927968,4462.589012927968,1,nan,4.9603175e-05,4462.589012927968,1.0889943e-09,446.42857142857144,0.4,0.36843842,4.399782,4383.9707,2409584.117060576,112,879999.4,2409584.117060576,100,1.3018169273268339
8098.359,0.8649705,0.00024689798,2.2999795e-09,50000,nan,1.2958219e-13,4384.102668169824,4384.102668169824,1,nan,4.873294e-05,4384.102668169824,1.2517376e-09,438.5964912280702,0.4,0.39433977,4.3822403,4381.251,2685927.504944509,114,877273.25,2685927.504944509,100,1.2931646178100158
3354.4727,0.9828906,9.189794e-05,0.0024951075,50000,inf,1.3826472e-07,4901.0804120860075,4901.0804120860075,1,,5.4466233e-05,4901.0804120860075,1.5282642e-10,490.19607843137254,0.4,0.04976845,1.6583785,4386.602,485170.27617142664,102,895421.9,485170.27617142664,100,0.7232148965150704
