ESSRenyi,VanillaAvgRet,MaxVanillaIw,Bound,AvgNormIw,VarRet,AvgDiscRet,BatchSize,AvgRet,ESSClassic,eRenyi2,VarVanillaIw,EpsThisIter,MinVanillaIw,J,VarJ,AvgEpLen,MinNormIw,MaxNormIw,VarDiscRet,AvgVanillaIw,IterType,VarNormIw
99.9991059383219,-3.2901924846891553,666.67725,16.47393,0.010000002,111.08899359463652,-3.2901924846891553,100,-3.2901924846891553,1.7106725013096533,1.000009,4597.8716,100,0.018435255,18.904509,13.481063,500.0,2.0712041e-05,0.74901307,111.08899359463652,8.900743,1,0.005803691
38.85177879433902,-3.2901924846891553,54.243896,-7.7292156,0.01,111.08899359463652,-0.6023035392322916,200,-3.2901924846891553,31.426238714951282,5.1477695,57.876854,100,0.0014999763,1.0126201,18.311646,500.0,2.9271644e-06,0.10585554,184.18247018384685,5.1243324,,0.0002204095
34.76176655212304,-3.9189845863363,5104.0586,19.431656,0.004999999,147.51004903524682,-3.9189845863363,200,-3.9189845863363,1.067304237891961,5.7534475,130215.516,100,0.0007905153,25.33082,11.332849,500.0,1.4991542e-07,0.96794724,147.51004903524682,26.365376,1,0.004683116
200.0,-0.7526386628302056,1.0,-3.660132,0.009999998,120.79215596675932,-0.7526386628302056,200,-0.7526386628302056,100.0,1.0,,100,1.0,-0.7526387,10.935457,500.0,0.01,0.01,120.79215596675932,1.0,2,3.5044917e-18
20.8391552430045,-3.9189845863363,1264.9977,-9.868219,0.005,147.51004903524682,-0.5382422123991317,300,-3.9189845863363,6.862675938214755,14.395977,9034.725,100,0.00019592253,-2.0676866,25.904274,500.0,5.4811508e-08,0.35389718,133.5526485920996,17.87239,,0.00070711446
21.742447768514282,-3.7631983273951315,5459.248,31.854599,0.0033333332,146.18565039614344,-3.7631983273951315,300,-3.7631983273951315,1.0780180431045343,13.7978945,99321.63,100,7.3449964e-06,39.89075,24.180798,500.0,1.295804e-09,0.9631204,146.18565039614344,18.894308,1,0.0030912878
300.0,4.184041448805771,1.0,-0.7291584,0.009999998,262.8513263467901,4.184041448805771,300,4.184041448805771,100.0,1.0,,100,1.0,4.1840415,16.131424,500.0,0.01,0.01,262.8513263467901,1.0,2,3.5044917e-18
300.0,3.942115648018553,1.0,-0.36855793,0.0049999994,249.47411766237306,3.942115648018553,300,3.942115648018553,200.00000010221265,1.0,,100,1.0,3.9421158,15.755214,500.0,0.005,0.005,249.47411766237306,1.0,2,2.179301e-19
0.9063985422053231,-3.7631983273951315,136147.11,-72.08344,0.003333333,146.18565039614344,4.561592305707675,400,-3.7631983273951315,2.349024511825069,441.30698,78259944.0,100,0.00018317542,1.8549354,18.405603,500.0,7.782356e-10,0.57843196,227.3604251133756,784.57574,,0.0014126264
36.70965954214802,-4.0868786124307315,5124.1377,18.496275,0.0025000004,145.10092598809737,-4.0868786124307315,400,-4.0868786124307315,1.1884030956137743,10.896315,65658.695,100,8.6801985e-05,24.680883,27.749645,500.0,1.5533491e-08,0.91698074,145.10092598809737,13.970135,1,0.0021026698
400.0,3.400508033766839,1.0,-0.3676238,0.009999998,193.02863320141878,3.400508033766839,400,3.400508033766839,100.0,1.0,,100,1.0,3.400508,13.8238325,500.0,0.01,0.01,193.02863320141878,1.0,2,3.5044917e-18
400.0,4.257634523782669,1.0,-0.59584475,0.0049999994,230.27519761213406,4.257634523782669,400,4.257634523782669,200.00000010221265,1.0,,100,1.0,4.257634,15.136836,500.0,0.005,0.005,230.27519761213406,1.0,2,2.179301e-19
400.0,3.50551675825338,1.0,-0.45733166,0.0033333336,218.63451638860673,3.50551675825338,400,3.50551675825338,299.999969473632,1.0,,100,1.0,3.505517,14.761631,500.0,0.0033333334,0.0033333334,218.63451638860673,1.0,2,5.4391416e-20
nan,-4.0868786124307315,11520.474,-inf,0.0025,145.10092598809737,3.4611953056609512,500,-4.0868786124307315,12.436593533810175,nan,588308.2,100,0.00019515479,8.985763,127.34041,500.0,3.5553387e-09,0.2098805,208.07417602412724,137.22658,,0.00019525783
41.05102423201195,-4.2072700745028895,8664.603,19.14569,0.0020000006,140.60928853347497,-4.2072700745028895,500,-4.2072700745028895,1.1232325728147545,12.179964,150150.75,100,8.434684e-05,24.994135,25.082605,500.0,9.183993e-09,0.94343376,140.60928853347497,18.368227,1,0.0017801356
500.0,3.887188092644958,1.0,-0.4340334,0.009999998,252.9775749899403,3.887188092644958,500,3.887188092644958,100.0,1.0,,100,1.0,3.887188,15.825542,500.0,0.01,0.01,252.9775749899403,1.0,2,3.5044917e-18
500.0,3.354934789519265,1.0,-0.89496565,0.0049999994,232.10266667987764,3.354934789519265,500,3.354934789519265,200.00000010221265,1.0,,100,1.0,3.3549347,15.196781,500.0,0.005,0.005,232.10266667987764,1.0,2,2.179301e-19
500.0,2.6320578730752597,1.0,-0.83797073,0.0033333336,217.1119038698457,2.6320578730752597,500,2.6320578730752597,299.999969473632,1.0,,100,1.0,2.6320581,14.71014,500.0,0.0033333334,0.0033333334,217.1119038698457,1.0,2,5.4391416e-20
500.0,2.398596793598366,1.0,-0.6065364,0.0024999997,206.85428434539978,2.398596793598366,500,2.398596793598366,400.0,1.0,,100,1.0,2.3985968,14.364439,500.0,0.0025,0.0025,206.85428434539978,1.0,2,5.434597e-20
44.05038208678737,2.939404701185819,6910.211,58.71576,0.0019999996,222.78130007794573,2.939404701185819,500,2.939404701185819,1.1425562163238405,11.350639,95482.38,100,1.7046833e-06,67.77139,76.61225,500.0,2.3077901e-10,0.93550026,222.78130007794573,14.773296,1,0.0017499614
500.0,11.292848415676065,1.0,5.028762,0.009999998,465.0836974243143,11.292848415676065,500,11.292848415676065,100.0,1.0,,100,1.0,11.292849,21.457699,500.0,0.01,0.01,465.0836974243143,1.0,2,3.5044917e-18
500.0,10.169569856495178,1.0,5.740191,0.0049999994,409.224156185023,10.169569856495178,500,10.169569856495178,200.00000010221265,1.0,,100,1.0,10.169569,20.178652,500.0,0.005,0.005,409.224156185023,1.0,2,2.179301e-19
500.0,10.812712759754412,1.0,7.196141,0.0033333336,377.2996119363726,10.812712759754412,500,10.812712759754412,299.999969473632,1.0,,100,1.0,10.812713,19.391802,500.0,0.0033333334,0.0033333334,377.2996119363726,1.0,2,5.4391416e-20
500.0,10.669614472035253,1.0,7.5375695,0.0024999997,393.5886839184646,10.669614472035253,500,10.669614472035253,400.0,1.0,,100,1.0,10.669613,19.814255,500.0,0.0025,0.0025,393.5886839184646,1.0,2,5.434597e-20
28.78820358376587,10.412449685110996,5944.1206,62.460384,0.0020000003,402.01656409933145,10.412449685110996,500,10.412449685110996,1.1527342993003047,17.368225,70652.64,100,5.8749913e-05,74.733086,73.702774,500.0,9.205068e-09,0.93133813,402.01656409933145,12.7646885,1,0.0017344743
500.0,19.933669245583268,1.0,14.134349,0.009999998,463.64705373493626,19.933669245583268,500,19.933669245583268,100.0,1.0,,100,1.0,19.933668,21.424532,500.0,0.01,0.01,463.64705373493626,1.0,2,3.5044917e-18
500.0,18.92637222164958,1.0,14.825634,0.0049999994,467.5555555581397,18.92637222164958,500,18.92637222164958,200.00000010221265,1.0,,100,1.0,18.926373,21.568907,500.0,0.005,0.005,467.5555555581397,1.0,2,2.179301e-19
