BatchSize,VarRet,Bound,VarVanillaIw,VarDiscRet,VarJ,AvgEpLen,VarNormIw,eRenyi2,MinVanillaIw,J,MaxVanillaIw,ESSClassic,MaxNormIw,ESSRenyi,AvgDiscRet,AvgRet,VanillaAvgRet,AvgNormIw,MinNormIw,AvgVanillaIw
100,18670.40339418747,548.6007,35.27569,18670.40339418747,467.26065,12.3,0.008964426,25.854418,,993.59784,59.414,1.1142334949470432,0.94713587,3.8678109393167666,112.93948619549478,112.93948619549478,112.93948619549478,0.01,,0.6273018
100,67012.04562472405,438.25,40.755684,67012.04562472405,1481.0896,18.04,0.0025090484,16.727795,1.3487411e-22,950.944,59.855354,3.870032083485749,0.4696382,5.978074343269045,170.30420143233815,170.30420143233815,170.30420143233815,0.010000002,1.0582518e-24,1.2744993
100,1781801.980096964,2971.5337,9.627765,1781801.980096964,2363.3438,116.75,0.00506718,16.932617,2.1900628e-33,4703.13,30.195076,1.9544580952478863,0.69271815,5.905761577945672,1157.951157339959,1157.951157339959,1157.951157339959,0.010000002,5.0243166e-35,0.43589267
100,3583738.301343426,4097.4844,2.72796,3583738.301343426,532.54456,289.95,0.00023961016,3.4151435,4.0634298e-22,4875.147,6.3277225,29.654755237228215,0.059303593,29.28134653714182,2892.792583089438,2892.792583089438,2892.792583089438,0.01,3.808258e-24,1.0670049
100,704454.4498070797,4467.3223,0.28273612,704454.4498070797,252.93315,478.75,3.2633347e-05,1.297038,0.039445087,4946.573,2.2866564,75.58178083539147,0.024566375,77.09874587593424,4786.465456504977,4786.465456504977,4786.465456504977,0.010000002,0.0004237728,0.9308074
100,21318.19693104512,4567.522,0.011735849,21318.19693104512,89.935005,498.55,1.1838439e-06,1.012044,0.60949755,4990.859,1.1273278,98.84157140454641,0.011322444,98.80993775943385,4985.262139227023,4985.262139227023,4985.262139227023,0.01,0.006121557,0.9956577
100,474931.0393943062,4510.797,0.08045557,474931.0393943062,410.87604,489.93,8.137603e-06,1.0773791,0.20096567,4947.585,1.5921178,92.54441785864206,0.016011992,92.81783849915095,4898.831344493063,4898.831344493063,4898.831344493063,0.009999999,0.0020211197,0.9943284
100,69170.2147975082,4567.3228,0.02215382,69170.2147975082,63.21555,497.38,2.0704292e-06,1.0257813,0.24796058,4993.5234,1.197183,97.9914370841793,0.011573547,97.48666947825053,4973.523175570491,4973.523175570491,4973.523175570491,0.010000002,0.0023971132,1.0344133
100,220909.40590392117,4565.372,0.034436934,220909.40590392117,58.50579,495.31,3.4099944e-06,1.0375617,0.12460152,4994.013,1.2222196,96.73434664664165,0.012162247,96.37981464889981,4952.8386995393885,4952.8386995393885,4952.8386995393885,0.01,0.0012399036,1.0049291
100,6241.060658173888,4573.0405,0.008028779,6241.060658173888,46.189014,499.22,8.1442903e-07,1.0065813,0.5809806,4995.2334,1.1214758,99.20014575120108,0.011295144,99.3461723940929,4991.957637087196,4991.957637087196,4991.957637087196,0.01,0.0058514504,0.9928831
100,0.08805307964569876,4579.0205,5.010125e-06,0.08805307964569876,0.29324952,500.0,5.0112636e-10,1.0000032,0.9892481,4999.8315,1.0028925,99.99951547946307,0.010030079,99.99967813595418,4999.830612935429,4999.830612935429,4999.830612935429,0.01,0.009893619,0.99988496
100,17689.049507205014,4570.9014,0.020780088,17689.049507205014,52.2433,498.68,2.1581045e-06,1.013915,0.38498902,4994.6294,1.1589869,97.90816778899905,0.0118111195,98.62760255768879,4986.544193176111,4986.544193176111,4986.544193176111,0.01,0.0039233845,0.98126763
100,0.03919103966390631,4579.0557,1.4989606e-06,0.03919103966390631,0.19632845,500.0,1.4988162e-10,1.000001,0.99476755,4999.866,1.0016443,99.99986267749362,0.010015972,99.99990463265931,4999.865844064025,4999.865844064025,4999.865844064025,0.01,0.009947208,1.000047
100,0.03157496155285107,4579.0254,3.1480514e-08,0.03157496155285107,0.17674533,500.0,3.1480769e-12,1.0,0.99948555,4999.836,1.0002385,99.99998474143852,0.010002238,100.0,4999.835688436653,4999.835688436653,4999.835688436653,0.01,0.009994708,1.0000148
100,0.06897101958339398,4579.03,1.442173e-06,0.06897101958339398,0.26035112,500.0,1.4424925e-10,1.0000007,0.9944369,4999.8403,1.0015781,99.99986265575171,0.010016896,99.99992847447743,4999.839642397027,4999.839642397027,4999.839642397027,0.01,0.009945476,0.99988866
100,201597.4946238122,4563.503,0.045647014,201597.4946238122,67.83398,495.5,4.726375e-06,1.041278,0.14784352,4992.9106,1.257467,95.53005345086908,0.01279542,96.03583246144505,4954.656879493621,4954.656879493621,4954.656879493621,0.01,0.0015043893,0.98274773
100,0.03245633774439759,4579.046,5.5746887e-07,0.03245633774439759,0.17904684,500.0,5.574278e-11,1.0000005,0.9976548,4999.8564,1.0014693,99.9999580398351,0.010014337,99.99995231630692,4999.856101911266,4999.856101911266,4999.856101911266,0.01,0.009976193,1.0000355
100,0.017813413773233526,4579.0645,,0.017813413773233526,0.13278511,500.0,3.5044917e-18,1.0,1.0,4999.875,1.0,100.0,0.01,100.0,4999.874877881274,4999.874877881274,4999.874877881274,0.009999998,0.01,1.0
100,0.03455584652871514,4579.038,4.4121007e-10,0.03455584652871514,0.18495359,500.0,4.4112388e-14,1.0,0.99993324,4999.8486,1.0000491,100.0,0.010000479,100.0,4999.848117716279,4999.848117716279,4999.848117716279,0.01,0.009999321,1.0000012
100,0.01359698453369781,4579.0674,2.5656576e-07,0.01359698453369781,0.116021745,500.0,2.565847e-11,1.0000001,0.9983496,4999.878,1.0011312,99.99996566615916,0.010011771,99.99998807907247,4999.87743830455,4999.87743830455,4999.87743830455,0.010000002,0.009983954,0.99995416
100,52045.624616993475,4565.5176,0.02396883,52045.624616993475,87.503395,497.73,2.402595e-06,1.0229169,0.3826062,4991.1226,1.2028058,97.67667774346258,0.012042381,97.7596505893531,4977.039750852746,4977.039750852746,4977.039750852746,0.01,0.0038306182,0.9988106
100,33853.92600292551,4572.342,0.02287606,33853.92600292551,33.15072,498.17,2.3978323e-06,1.0162711,0.17539912,4996.562,1.1138643,97.68119597247644,0.011403837,98.39893960188151,4981.465127091079,4981.465127091079,4981.465127091079,0.01,0.0017957512,0.9767451
100,0.019675702789622725,4579.0703,2.3263085e-06,0.019675702789622725,0.13926178,500.0,2.325118e-10,1.0000027,0.99398726,4999.8813,1.0034341,99.9997940592854,0.010031777,99.99972581938579,4999.880584654362,4999.880584654362,4999.880584654362,0.01,0.009937334,1.0002555
100,0.017968309971116734,4579.0625,7.8997607e-07,0.017968309971116734,0.13328257,500.0,7.90046e-11,1.0000004,0.99676,4999.873,1.0012507,99.99993133238314,0.01001296,99.99996423722592,4999.872338044941,4999.872338044941,4999.872338044941,0.01,0.009968051,0.9999548
100,0.028432277021927025,4579.0347,,0.028432277021927025,0.16776827,500.0,3.5044917e-18,1.0,1.0,4999.845,1.0,100.0,0.01,100.0,4999.8447551208465,4999.8447551208465,4999.8447551208465,0.009999998,0.01,1.0
100,0.019000546070003742,4579.044,1.4121289e-06,0.019000546070003742,0.13707311,500.0,1.4124893e-10,1.0000007,0.99601895,4999.8545,1.0055729,99.99986265376054,0.010056995,99.99992847447743,4999.853864212109,4999.853864212109,4999.853864212109,0.01,0.009961443,0.9998742
100,0.024286853913033788,4579.07,1.0013952e-06,0.024286853913033788,0.15485178,500.0,1.0016088e-10,1.0000005,0.99450433,4999.8804,1.0020279,99.99990080773595,0.01002131,99.99995231630692,4999.880000639341,4999.880000639341,4999.880000639341,0.01,0.009946067,0.99989706
100,0.023366477541886532,4579.066,1.8139803e-08,0.023366477541886532,0.15205932,500.0,1.8139487e-12,1.0,0.9995717,4999.8765,1.0002419,99.99998474140361,0.010002294,100.0,4999.87585563843,4999.87585563843,4999.87585563843,0.01,0.009995592,1.0000125
100,0.08217224548891108,4579.04,1.5715523e-07,0.08217224548891108,0.28476223,500.0,1.5713049e-11,1.0000001,0.9981472,4999.8506,1.0006336,99.99998474241632,0.010005547,99.99998807907247,4999.850144253533,4999.850144253533,4999.850144253533,0.010000002,0.009980684,1.0000789
100,0.02092421827854013,4579.0547,1.761143e-07,0.02092421827854013,0.14389968,500.0,1.760887e-11,1.0000001,0.9988024,4999.865,1.0011063,99.99998474220098,0.010010414,99.99998807907247,4999.864590354332,4999.864590354332,4999.864590354332,0.01,0.009987378,1.0000647
100,0.047973725781895134,4579.062,5.2662645e-06,0.047973725781895134,0.21642701,500.0,5.2650834e-10,1.0000049,0.99076176,4999.8735,1.0051972,99.99946981901347,0.010050838,99.99951124430167,4999.872648049377,4999.872648049377,4999.872648049377,0.01,0.0099065,1.0001129
100,0.012584194522281718,4579.076,5.1679405e-07,0.012584194522281718,0.11152558,500.0,5.168201e-11,1.0000002,0.99755013,4999.8867,1.0024251,99.99995803719395,0.010024525,99.99997615814777,4999.886005988982,4999.886005988982,4999.886005988982,0.01,0.009975774,0.9999726
