J_hat,TimeElapsed,Step_size,meankl,DiscEpRewMean,optimgain,EpThisIter,EpLenMean,EpRewMean,surrgain,EpisodesSoFar,ev_tdlam_before,entropy,SampleRenyi2,TimestepsSoFar,Var_J,entloss
8.023978233337402,137.0326910018921,1.0,0.00877023,0.851687475827,0.0185126,100,500.0,1.40311219424,0.0185126,100,-0.0182344913483,2.83912,5557.52,50000,2.6394898891448975,
14.098004341125488,236.2254946231842,1.0,0.00963022,5.37096678143,0.0239838,100,500.0,7.43199604228,0.0239838,200,0.556911706924,2.83181,1.68414e+08,100000,0.5169296860694885,
14.84106731414795,316.03201937675476,1.0,0.0096115,11.3675139874,0.0217861,100,500.0,17.6848872365,0.0217861,300,0.698557794094,2.80985,3.71555e+16,150000,0.7229387760162354,
21.441627502441406,396.08418893814087,1.0,0.00854538,16.6824526487,0.0135404,100,500.0,24.5105349923,0.0135404,400,0.763185858727,2.79514,1.63611e+12,200000,0.8973584771156311,
22.387048721313477,500.64973306655884,1.0,0.00779729,19.4204450794,0.00754922,100,500.0,25.8201643301,0.00754922,500,0.75656786561,2.77154,1.76829e+20,250000,0.6098722815513611,
22.247974395751953,591.2808315753937,1.0,0.00758402,20.9087991162,0.00489768,100,500.0,25.8776010637,0.00489768,600,0.695256859064,2.74327,4.67144e+21,300000,0.10552516579627991,
24.263103485107422,709.114499092102,1.0,0.00604922,22.5209050764,0.00331374,100,500.0,26.8056799937,0.00331374,700,0.684843719006,2.72758,4.63774e+12,350000,0.17199619114398956,
23.127153396606445,780.4214136600494,1.0,0.00652858,22.8645525874,0.00384916,100,500.0,26.741019974,0.00384916,800,0.686622262001,2.69231,1.43034e+25,400000,0.0750642791390419,
24.531763076782227,893.2286689281464,1.0,0.00747837,23.5559707694,0.00362314,100,500.0,27.1293312187,0.00362314,900,0.692979931831,2.62816,inf,450000,0.07347284257411957,
24.848857879638672,1019.6775538921356,1.0,0.00662538,24.5381683952,0.00240019,100,500.0,27.4918214825,0.00240019,1000,0.694427490234,2.62382,94577.4,500000,0.0028130565769970417,
24.486154556274414,1138.4003779888153,1.0,0.00644772,24.7847609691,0.00341457,100,500.0,27.3147244346,0.00341457,1100,0.724924087524,2.67311,6.68016e-31,550000,0.38984590768814087,
24.27277183532715,1261.932989358902,1.0,0.00619725,24.628017758,0.00366645,100,500.0,27.1007116484,0.00366645,1200,0.733654141426,2.69331,1.05121e-11,600000,0.1777011901140213,
24.806053161621094,1339.8822240829468,1.0,0.00563614,24.6592005967,0.00459913,100,500.0,27.0734021718,0.00459913,1300,0.766212940216,2.68926,13267.3,650000,0.07518327236175537,
24.8205623626709,1432.5791237354279,1.0,0.00630422,24.9132273253,0.00324832,100,500.0,26.8662325901,0.00324832,1400,0.779640585184,2.69035,88.0907,700000,0.054178137332201004,
24.665658950805664,1560.3234205245972,1.0,0.006838,24.4782105818,0.00405483,100,500.0,25.1551062267,0.00405483,1500,0.781673520803,2.635,inf,750000,0.03501666709780693,
24.09695816040039,1686.9541428089142,1.0,0.00527534,24.3045838493,0.00501429,100,500.0,23.730712687,0.00501429,1600,0.778299063444,2.64277,0.000306522,800000,0.08994078636169434,
24.980419158935547,1809.0436470508575,1.0,0.0055369,23.9748551623,0.00477733,100,500.0,23.2209884447,0.00477733,1700,0.79076769948,2.63653,1.61894e+07,850000,0.054159048944711685,
24.446767807006836,1941.9995601177216,1.0,0.00715806,24.2204335304,0.0048005,100,500.0,24.0042351377,0.0048005,1800,0.79877923429,2.67796,8.67971e-26,900000,0.02709086425602436,
24.87200927734375,2068.810678243637,1.0,0.00635887,24.6766779923,0.00400367,100,500.0,25.9964477371,0.00400367,1900,0.786992773414,2.66596,4.24537e+09,950000,0.005323912017047405,
25.09835433959961,2199.11878323555,1.0,0.00627588,24.4080718947,0.00757835,100,500.0,27.1661831604,0.00757835,2000,0.772948920727,2.6711,1.42773e+06,1000000,0.13431963324546814,
26.292400360107422,2325.7628071308136,1.0,0.00708423,24.6130253557,0.00476625,100,500.0,26.4227568105,0.00476625,2100,0.805081114173,2.64375,1.35251e+20,1050000,0.3660728335380554,
25.536542892456055,2453.933393239975,1.0,0.00635205,24.981059262,0.00427235,100,500.0,27.0156604699,0.00427235,2200,0.798718303442,2.65504,2.55416e-05,1100000,0.257705420255661,
26.585712432861328,2552.462479352951,1.0,0.006294,25.1656680113,0.00439801,100,500.0,28.3258630849,0.00439801,2300,0.815806344151,2.64866,3.46011e+06,1150000,0.23594307899475098,
26.705537796020508,2673.251190185547,1.0,0.00730118,25.9541779571,0.00452228,100,500.0,31.3648214703,0.00452228,2400,0.80812394619,2.61351,2.15724e+27,1200000,0.18417151272296906,
26.896711349487305,2795.3233399391174,1.0,0.00530417,25.5909342086,0.00456166,100,500.0,30.2817378135,0.00456166,2500,0.812647357583,2.60229,3.355e+09,1250000,0.0162077434360981,
26.890888214111328,2931.481952905655,1.0,0.0061111,26.3755818107,0.00482715,100,500.0,31.7292382661,0.00482715,2600,0.792131915689,2.59566,3.59524e+06,1300000,0.2595841884613037,
27.242382049560547,3064.578346967697,1.0,0.00670007,26.7191071581,0.00470297,100,500.0,32.7942275446,0.00470297,2700,0.77602738142,2.57904,6.61886e+12,1350000,0.0960586816072464,
