optimgain,TimeElapsed,entropy,meankl,ev_tdlam_before,Step_size,DiscEpRewMean,EpRewMean,entloss,EpisodesSoFar,TimestepsSoFar,EpLenMean,surrgain,EpThisIter
0.008925475,85.35857915878296,0.4189424,0.009104913,,1.0,9.096534070968628,177.42095702665378,,1500,20284,18.75,0.008925475,100
0.006257965,90.70018315315247,0.4189424,0.009206283,,1.0,10.594674015045166,180.11134948335075,,1600,22186,19.02,0.006257965,100
0.0057210224,96.23253798484802,0.4189424,0.00949067,,1.0,6.1973745632171635,186.71003070204745,,1700,24154,19.68,0.0057210224,100
0.012516272,101.71560716629028,0.4189424,0.00986472,,1.0,12.595144233703614,169.31347492713087,,1800,25948,17.94,0.012516272,100
0.009665982,107.28799223899841,0.4189424,0.009904443,,1.0,6.497222871780395,174.81508255278987,,1900,27797,18.49,0.009665982,100
0.0061476366,112.84680151939392,0.4189424,0.0100208195,,1.0,8.496527090072632,204.70824856915326,,2000,29945,21.48,0.0061476366,100
0.010010943,118.31270384788513,0.4189424,0.009936445,,1.0,10.495117225646972,218.80074848888245,,2100,32234,22.89,0.010010943,100
0.0068759723,124.24422979354858,0.4189424,0.0098592,,1.0,14.692781782150268,265.8758340943181,,2200,34994,27.6,0.0068759723,100
0.005451265,130.29302954673767,0.4189424,0.009723413,,1.0,14.192160120010376,276.77579040141376,,2300,37863,28.69,0.005451265,100
0.008090505,136.76973462104797,0.4189424,0.008453437,,1.0,32.88820033073425,347.8560197949036,,2400,41443,35.8,0.008090505,100
0.015274088,143.10790252685547,0.4189424,0.009760642,,1.0,24.692019863128664,340.7589655525394,,2500,44952,35.09,0.015274088,100
0.012943758,149.19998359680176,0.4189424,0.009613744,,1.0,21.49143112182617,321.66336965392804,,2600,48270,33.18,0.012943758,100
0.0102333175,155.56237411499023,0.4189424,0.010004204,,1.0,23.49087218284607,329.45893394666564,,2700,51666,33.96,0.0102333175,100
0.013076129,161.96547603607178,0.4189424,0.009601436,,1.0,29.687934894561767,351.15551348585063,,2800,55279,36.13,0.013076129,100
0.008059488,168.781964302063,0.4189424,0.009527415,,1.0,36.384634265899656,422.3372619892306,,2900,59604,43.25,0.008059488,100
0.008376029,174.97437596321106,0.4189424,0.0095731625,,1.0,36.088440809249875,376.1461812029031,,3000,63467,38.63,0.008376029,100
0.011915779,181.50066137313843,0.4189424,0.009690467,,1.0,44.08357498168945,451.31861921896865,,3100,68082,46.15,0.011915779,100
0.015055591,187.6495394706726,0.4189424,0.009910547,,1.0,45.783107089996335,473.6238525617889,,3200,72920,48.38,0.015055591,100
0.014339042,193.4417209625244,0.4189424,0.00999916,,1.0,60.980477790832516,501.8120216179575,,3300,78040,51.2,0.014339042,100
0.013235802,199.89017987251282,0.4189424,0.009204422,,1.0,55.3803689956665,525.413288276743,,3400,83396,53.56,0.013235802,100
0.019299831,205.7312355041504,0.4189424,0.009804678,,1.0,54.88448375701904,522.4069892027327,,3500,88722,53.26,0.019299831,100
0.020591388,211.918066740036,0.4189424,0.009236456,,1.0,65.07857175827026,568.2098703627856,,3600,94506,57.84,0.020591388,100
0.014923034,218.73485565185547,0.4189424,0.009895725,,1.0,62.276261510849,561.3029132603175,,3700,100221,57.15,0.014923034,100
0.013336778,225.04481673240662,0.4189424,0.008449163,,1.0,70.38042159080506,543.7183697651974,,3800,105760,55.39,0.013336778,100
0.010607891,231.91375851631165,0.4189424,0.009617329,,1.0,67.17589501380921,596.3944772689531,,3900,111826,60.66,0.010607891,100
0.018135646,239.2677297592163,0.4189424,0.009938921,,1.0,79.27503468513488,575.4141502156054,,4000,117682,58.56,0.018135646,100
0.013381894,246.1826412677765,0.4189424,0.009208683,,1.0,84.67003310203552,617.5991201653525,,4100,123960,62.78,0.013381894,100
0.020767543,253.65138387680054,0.4189424,0.009947332,,1.0,90.17495561599732,650.6010764035993,,4200,130568,66.08,0.020767543,100
0.021911323,260.45253252983093,0.4189424,0.00926798,,1.0,84.47326503753662,624.600723276035,,4300,136916,63.48,0.021911323,100
0.019969843,267.1695759296417,0.4189424,0.009681614,,1.0,91.7744687461853,643.091157152057,,4400,143449,65.33,0.019969843,100
0.021259073,273.9396855831146,0.4189424,0.009946778,,1.0,88.77159460067749,653.0858874304192,,4500,150082,66.33,0.021259073,100
0.01636157,281.43679332733154,0.4189424,0.009798696,,1.0,94.97264872550964,644.6940175929127,,4600,156631,65.49,0.01636157,100
0.017140614,288.6953966617584,0.4189424,0.00966959,,1.0,84.07562027931213,642.492767428579,,4700,163158,65.27,0.017140614,100
0.018762128,295.5485701560974,0.4189424,0.009669069,,1.0,97.46835404396057,683.8821475607682,,4800,170099,69.41,0.018762128,100
0.017999602,302.17605900764465,0.4189424,0.009234998,,1.0,90.76806584358215,679.9711320795493,,4900,177001,69.02,0.017999602,100
0.010851313,308.4701974391937,0.4189424,0.009453451,,1.0,76.87457977294922,589.5936063033906,,5000,182999,59.98,0.010851313,100
0.013937522,315.23529052734375,0.4189424,0.010019757,,1.0,86.36846133232116,678.674999770939,,5100,189888,68.89,0.013937522,100
0.014745558,323.44156646728516,0.4189424,0.009724409,,1.0,89.86139832496643,711.1602432823197,,5200,197102,72.14,0.014745558,100
0.0092352545,331.3439099788666,0.4189424,0.008932481,,1.0,99.36557406425476,719.4704605383711,,5300,204399,72.97,0.0092352545,100
0.01323461,338.21320104599,0.4189424,0.00999995,,1.0,64.07915049552918,533.9134724701397,,5400,209840,54.41,0.01323461,100
0.009271541,344.10720205307007,0.4189424,0.009930212,,1.0,70.17456366539001,577.6862322013067,,5500,215719,58.79,0.009271541,100
0.022096919,351.32148909568787,0.4189424,0.009752959,,1.0,98.15659008026122,727.6434751450745,,5600,223098,73.79,0.022096919,100
0.017596776,359.5607662200928,0.4189424,0.010017115,,1.0,129.3591731262207,736.459172991347,,5700,230565,74.67,0.017596776,100
0.028311927,367.49690866470337,0.4189424,0.009909857,,1.0,119.06814061164856,739.9671306396505,,5800,238067,75.02,0.028311927,100
0.015983675,376.23666620254517,0.4189424,0.009997933,,1.0,120.66134349822998,760.6685530069002,,5900,245776,77.09,0.015983675,100
0.012079297,385.3311252593994,0.4189424,0.009896027,,1.0,137.35291451454162,751.4513011078919,,6000,253393,76.17,0.012079297,100
0.021315726,394.495317697525,0.4189424,0.009884667,,1.0,109.86674489974976,667.6707447144856,,6100,260172,67.79,0.021315726,100
0.018744646,403.76135444641113,0.4189424,0.009694807,,1.0,111.46088782310485,772.0500847838233,,6200,267995,78.23,0.018744646,100
0.0194318,412.1494619846344,0.4189424,0.009237975,,1.0,115.06455073356628,744.6543841081995,,6300,275544,75.49,0.0194318,100
0.012410765,420.96636152267456,0.4189424,0.009769717,,1.0,86.36717195510865,713.2508421721475,,6400,282779,72.35,0.012410765,100
0.021266628,429.80794525146484,0.4189424,0.009796212,,1.0,136.25638728141786,818.5441760628809,,6500,291067,82.88,0.021266628,100
0.026858963,438.4882969856262,0.4189424,0.009993678,,1.0,122.45919629096984,827.8359664931519,,6600,299448,83.81,0.026858963,100
0.023962148,446.12603998184204,0.4189424,0.009966311,,1.0,158.25614966392516,870.7259341389798,,6700,308258,88.1,0.023962148,100
0.024541682,454.80601143836975,0.4189424,0.010035906,,1.0,157.85079067230225,862.9362257293917,,6800,316990,87.32,0.024541682,100
0.024054516,465.1271376609802,0.4189424,0.01000031,,1.0,182.5419507408142,951.0295073391958,,6900,326603,96.13,0.024054516,100
0.021318164,475.39297699928284,0.4189424,0.009886132,,1.0,154.7539891719818,888.3328801762697,,7000,335589,89.86,0.021318164,100
0.01411917,485.0191230773926,0.4189424,0.009922379,,1.0,139.46026352882384,770.8551439332572,,7100,343400,78.11,0.01411917,100
0.016012942,495.08861780166626,0.4189424,0.00885742,,1.0,102.66601522445679,736.4471990293634,,7200,350867,74.67,0.016012942,100
0.013909789,504.4809911251068,0.4189424,0.010035537,,1.0,125.75979676246644,777.9410928356851,,7300,358749,78.82,0.013909789,100
0.014751046,514.0241997241974,0.4189424,0.009472861,,1.0,126.85589920043945,710.3496623887378,,7400,365955,72.06,0.014751046,100
0.010411126,524.6762092113495,0.4189424,0.009150411,,1.0,167.2522315979004,868.0133676051697,,7500,374738,87.83,0.010411126,100
0.01779068,533.6915848255157,0.4189424,0.009795187,,1.0,177.04929745674133,890.7406993414156,,7600,383748,90.1,0.01779068,100
0.01828984,543.0357882976532,0.4189424,0.0100195035,,1.0,187.94063400268556,941.8074762773482,,7700,393269,95.21,0.01828984,100
0.023778096,552.4696178436279,0.4189424,0.0095812045,,1.0,151.75370485305785,852.336099029339,,7800,401895,86.26,0.023778096,100
0.011716939,562.4525439739227,0.4189424,0.009576732,,1.0,152.34474298477173,827.5154561610539,,7900,410273,83.78,0.011716939,100
0.014980631,572.533997297287,0.4189424,0.009782955,,1.0,152.1520869064331,817.2341093765627,,8000,418548,82.75,0.014980631,100
0.012909331,582.1802129745483,0.4189424,0.009773298,,1.0,137.24701154708862,800.019976191272,,8100,426651,81.03,0.012909331,100
0.021560732,592.6967465877533,0.4189424,0.009642454,,1.0,161.24474967956542,964.5085522339474,,8200,436399,97.48,0.021560732,100
0.011980366,603.5270400047302,0.4189424,0.008475165,,1.0,207.5382485294342,1034.1901048293535,,8300,446844,104.45,0.011980366,100
0.019515311,614.6005325317383,0.4189424,0.009510404,,1.0,272.53322087287904,1139.9991347083858,,8400,458347,115.03,0.019515311,100
0.024034932,626.2190601825714,0.4189424,0.009728703,,1.0,252.43219995498657,1102.9954114791187,,8500,469480,111.33,0.024034932,100
0.015465179,637.8392162322998,0.4189424,0.009674992,,1.0,260.728778553009,1149.2040955442162,,8600,481075,115.95,0.015465179,100
0.021031197,649.3645503520966,0.4189424,0.009754878,,1.0,281.233284034729,1157.3042259726606,,8700,492751,116.76,0.021031197,100
0.023403803,659.8979012966156,0.4189424,0.009634113,,1.0,248.9314361000061,1136.503626453154,,8800,504219,114.68,0.023403803,100
0.02712216,670.7672069072723,0.4189424,0.009718705,,1.0,304.0241894721985,1185.8041261174242,,8900,516180,119.61,0.02712216,100
0.022422861,681.4092316627502,0.4189424,0.009956164,,1.0,264.7358620071411,1150.805414929145,,9000,527791,116.11,0.022422861,100
0.022761794,692.5139055252075,0.4189424,0.009882642,,1.0,290.8308251571655,1202.6143626806418,,9100,539920,121.29,0.022761794,100
0.018012347,703.7630026340485,0.4189424,0.009452125,,1.0,279.33565645217897,1180.1262200875935,,9200,551824,119.04,0.018012347,100
0.015338205,714.1518013477325,0.4189424,0.007271722,,1.0,322.72551725387575,1236.4149614864227,,9300,564291,124.67,0.015338205,100
0.013852309,724.8027555942535,0.4189424,0.009777231,,1.0,294.0323538208008,1199.9286876360188,,9400,576393,121.02,0.013852309,100
0.015794393,734.1579487323761,0.4189424,0.009490382,,1.0,286.93877548217773,1159.639102728694,,9500,588092,116.99,0.015794393,100
0.01673438,744.4586775302887,0.4189424,0.009967219,,1.0,283.8373581504822,1181.146253743863,,9600,600006,119.14,0.01673438,100
0.015829517,753.4044966697693,0.4189424,0.009965003,,1.0,246.34551221847533,1130.4556609970061,,9700,611413,114.07,0.015829517,100
0.014931266,764.6753702163696,0.4189424,0.009378247,,1.0,256.34625876426696,1138.9601611615878,,9800,622905,114.92,0.014931266,100
0.0059909867,774.1291432380676,0.4189424,0.0071115587,,1.0,297.3401535987854,1201.7517732545589,,9900,635025,121.2,0.0059909867,100
0.009811201,784.509982585907,0.4189424,0.0072036865,,1.0,282.64140604019167,1199.2521500990208,,10000,647120,120.95,0.009811201,100
0.009013368,794.716413974762,0.4189424,0.007805227,,1.0,303.6412522411346,1194.8574173539835,,10100,659171,120.51,0.009013368,100
0.013924048,803.2054283618927,0.4189424,0.009480924,,1.0,244.3429982471466,1147.2541820501674,,10200,670746,115.75,0.013924048,100
0.016349094,812.2967720031738,0.4189424,0.009976896,,1.0,287.6424038219452,1187.0587972379976,,10300,682719,119.73,0.016349094,100
0.017373635,821.395587682724,0.4189424,0.010054319,,1.0,241.84658329010009,1135.1605527718434,,10400,694173,114.54,0.017373635,100
0.009046491,831.6524732112885,0.4189424,0.009418786,,1.0,253.14410007476806,1109.2597222784266,,10500,705368,111.95,0.009046491,100
0.0047791176,842.1699705123901,0.4189424,0.008003374,,1.0,269.043692073822,1145.4613729676737,,10600,716925,115.57,0.0047791176,100
0.0070752623,852.571277141571,0.4189424,0.004805438,,1.0,251.24695890426636,1080.1645148712573,,10700,727829,109.04,0.0070752623,100
0.0043869643,863.8903706073761,0.4189424,0.009717028,,1.0,223.05021869659424,1042.3643986630066,,10800,738355,105.26,0.0043869643,100
0.004103229,874.3439176082611,0.4189424,0.0045265765,,1.0,253.94934735298156,1097.066723994692,,10900,749428,110.73,0.004103229,100
0.008767828,884.7329120635986,0.4189424,0.0096564535,,1.0,247.94727848052977,1079.2647104367213,,11000,760323,108.95,0.008767828,100
0.012424191,895.287202835083,0.4189424,0.009158141,,1.0,227.34662420272826,1070.1574755090685,,11100,771127,108.04,0.012424191,100
0.013285593,906.1786980628967,0.4189424,0.008557179,,1.0,206.25213421821593,1018.666638736496,,11200,781416,102.89,0.013285593,100
0.005367586,917.4667816162109,0.4189424,0.0076508867,,1.0,233.3479170322418,1067.1633827047146,,11300,792190,107.74,0.005367586,100
0.00992894,928.2007400989532,0.4189424,0.0072680116,,1.0,205.05039054870605,1039.9610499222517,,11400,802692,105.02,0.00992894,100
0.004768602,938.2716152667999,0.4189424,0.008256853,,1.0,201.95157597541808,980.1642635375201,,11500,812596,99.04,0.004768602,100
0.00585602,948.9234549999237,0.4189424,0.009746822,,1.0,202.15002489089966,1000.1606008888787,,11600,822700,101.04,0.00585602,100
0.0031869507,959.9463407993317,0.4189424,0.0072059166,,1.0,191.8513488674164,977.0596816621719,,11700,832573,98.73,0.0031869507,100
0.0112023,969.9825217723846,0.4189424,0.009680477,,1.0,205.45069907188415,998.3608988216172,,11800,842659,100.86,0.0112023,100
0.00808999,980.3698942661285,0.4189424,0.01012185,,1.0,205.15108757019044,973.6551073606294,,11900,852498,98.39,0.00808999,100
0.009500501,991.2008099555969,0.4189424,0.009925135,,1.0,180.752955827713,958.7607387582236,,12000,862188,96.9,0.009500501,100
0.004564741,1002.0648744106293,0.4189424,0.009084152,,1.0,201.15165930747986,973.3630522160884,,12100,872024,98.36,0.004564741,100
0.005655129,1012.9067282676697,0.4189424,0.0058377236,,1.0,198.35245094299316,984.362921275226,,12200,881970,99.46,0.005655129,100
0.0068607484,1023.4168617725372,0.4189424,0.010027088,,1.0,222.74940545082092,1028.6605139157814,,12300,892359,103.89,0.0068607484,100
0.005360547,1034.5977184772491,0.4189424,0.009062619,,1.0,206.54999196052552,1011.3594382067589,,12400,902575,102.16,0.005360547,100
0.008047311,1045.6405720710754,0.4189424,0.010043834,,1.0,189.64889647483827,1024.760858021378,,12500,912925,103.5,0.008047311,100
0.004432446,1056.2116639614105,0.4189424,0.0087678805,,1.0,227.64613011360169,1066.555417942982,,12600,923693,107.68,0.004432446,100
0.010861822,1066.5199892520905,0.4189424,0.0068308357,,1.0,210.75018996238708,1038.2609527211225,,12700,934178,104.85,0.010861822,100
0.010971727,1077.2471237182617,0.4189424,0.009476372,,1.0,207.65113523483276,1043.0645281042093,,12800,944711,105.33,0.010971727,100
0.008688665,1087.1839122772217,0.4189424,0.009418565,,1.0,209.3517652797699,1000.661465773588,,12900,954820,101.09,0.008688665,100
0.010932711,1097.5924272537231,0.4189424,0.009612738,,1.0,205.1504085826874,1040.5639873070595,,13000,965328,105.08,0.010932711,100
0.0064340807,1108.4539957046509,0.4189424,0.010037656,,1.0,248.44539086341857,1102.4563903680848,,13100,976455,111.27,0.0064340807,100
0.009486767,1119.687063217163,0.4189424,0.009643699,,1.0,261.5460839366913,1069.255038146377,,13200,987250,107.95,0.009486767,100
0.0036084533,1129.113912820816,0.4189424,0.009178671,,1.0,209.64901414871215,1001.7590118338502,,13300,997370,101.2,0.0036084533,100
0.01443063,1139.0122241973877,0.4189424,0.009611186,,1.0,207.0509923171997,950.7551122795325,,13400,1006980,96.1,0.01443063,100
0.0027748267,1149.6742351055145,0.4189424,0.0047797034,,1.0,178.15225332260133,971.5603103069101,,13500,1016798,98.18,0.0027748267,100
0.008194071,1160.2321469783783,0.4189424,0.009967417,,1.0,167.6559237766266,933.6644632779321,,13600,1026237,94.39,0.008194071,100
0.002576479,1170.7908170223236,0.4189424,0.007295173,,1.0,202.35409253120423,964.7649858270456,,13700,1035987,97.5,0.002576479,100
0.003271535,1181.171816110611,0.4189424,0.006262317,,1.0,170.55593739509584,935.3662696918401,,13800,1045443,94.56,0.003271535,100
0.0076893666,1191.5039167404175,0.4189424,0.008842668,,1.0,152.55754769325256,887.2633428986122,,13900,1054418,89.75,0.0076893666,100
0.006813304,1201.8593039512634,0.4189424,0.009668466,,1.0,146.75765056610106,853.4686907278837,,14000,1063055,86.37,0.006813304,100
0.0060975123,1211.6775884628296,0.4189424,0.008531224,,1.0,137.0579679298401,807.3553235377129,,14100,1071231,81.76,0.0060975123,100
0.0054640896,1222.1543369293213,0.4189424,0.010095802,,1.0,140.05867992401124,834.4576732877706,,14200,1079678,84.47,0.0054640896,100
0.010605226,1232.9276707172394,0.4189424,0.010003254,,1.0,143.65586221694946,851.9563866709345,,14300,1088300,86.22,0.010605226,100
0.008872878,1243.201497554779,0.4189424,0.0100618545,,1.0,179.95437189102174,932.1619907535563,,14400,1097724,94.24,0.008872878,100
0.00612609,1253.0486812591553,0.4189424,0.0043823714,,1.0,158.95588020324706,880.252472781293,,14500,1106629,89.05,0.00612609,100
0.0073006544,1263.4118134975433,0.4189424,0.0050712307,,1.0,165.0546969604492,894.9517054019567,,14600,1115681,90.52,0.0073006544,100
0.008229957,1273.9458436965942,0.4189424,0.007897173,,1.0,219.5496312904358,965.6515150649725,,14700,1125440,97.59,0.008229957,100
0.010010372,1284.869603395462,0.4189424,0.009201694,,1.0,193.64859015464782,952.3474618725631,,14800,1135066,96.26,0.010010372,100
0.011413483,1295.376513004303,0.4189424,0.010103859,,1.0,165.35332265853881,904.6520124845191,,14900,1144215,91.49,0.011413483,100
0.0022405502,1306.3837461471558,0.4189424,0.006400791,,1.0,184.85034833908082,958.8522271458653,,15000,1153906,96.91,0.0022405502,100
0.0054149334,1317.1684439182281,0.4189424,0.009294405,,1.0,245.34526027679442,1050.7515569174152,,15100,1164516,106.1,0.0054149334,100
0.007821229,1328.2939903736115,0.4189424,0.0096298875,,1.0,215.64560572624205,1049.7533432718938,,15200,1175116,106.0,0.007821229,100
0.0059538544,1338.8117451667786,0.4189424,0.009933166,,1.0,222.04942476272583,1009.860100576853,,15300,1185317,102.01,0.0059538544,100
0.008879998,1350.0331842899323,0.4189424,0.009437773,,1.0,274.6463023471832,1076.9614194828398,,15400,1196189,108.72,0.008879998,100
0.0049060364,1360.4281108379364,0.4189424,0.009769455,,1.0,202.85293066978454,975.0628882774342,,15500,1206042,98.53,0.0049060364,100
0.005280154,1370.6233923435211,0.4189424,0.009815439,,1.0,185.7531932449341,948.1616504938141,,15600,1215626,95.84,0.005280154,100
0.008259313,1381.3458161354065,0.4189424,0.009676919,,1.0,211.15240433692932,993.9634921851872,,15700,1225668,100.42,0.008259313,100
0.010018276,1391.3442006111145,0.4189424,0.00805873,,1.0,191.05321981430055,980.7661130743534,,15800,1235578,99.1,0.010018276,100
0.011836193,1401.3642511367798,0.4189424,0.009931505,,1.0,233.54825620651246,1053.2605764411246,,15900,1246213,106.35,0.011836193,100
0.008786834,1411.0361709594727,0.4189424,0.00971672,,1.0,198.051024684906,1020.4656245871893,,16000,1256520,103.07,0.008786834,100
0.007153204,1421.1341354846954,0.4189424,0.009387453,,1.0,223.0497924900055,1037.7633751488497,,16100,1267000,104.8,0.007153204,100
0.0066701733,1431.4425592422485,0.4189424,0.0091702975,,1.0,205.5490246295929,1041.2604497337534,,16200,1277515,105.15,0.0066701733,100
0.009702734,1440.9516153335571,0.4189424,0.0100597935,,1.0,224.54946475982666,1026.5614918953881,,16300,1287883,103.68,0.009702734,100
0.010655876,1450.831895828247,0.4189424,0.009240002,,1.0,207.84992308616637,1034.1607604800897,,16400,1298327,104.44,0.010655876,100
0.007091514,1460.3200120925903,0.4189424,0.008706227,,1.0,210.65047952651977,1038.162026532409,,16500,1308811,104.84,0.007091514,100
0.0109379655,1470.2160437107086,0.4189424,0.009735698,,1.0,232.04917225837707,1046.0597532597224,,16600,1319374,105.63,0.0109379655,100
0.009117661,1480.2839839458466,0.4189424,0.009982163,,1.0,196.75176429748535,979.5570385839802,,16700,1329272,98.98,0.009117661,100
0.007128622,1490.190901517868,0.4189424,0.0098178135,,1.0,198.65146414756774,983.1554033607005,,16800,1339206,99.34,0.007128622,100
0.0047526835,1500.8770294189453,0.4189424,0.0071859285,,1.0,202.35277881622315,983.9614476726496,,16900,1349148,99.42,0.0047526835,100
0.013251986,1511.4324226379395,0.4189424,0.009933437,,1.0,201.65097084999084,979.0575745959115,,17000,1359041,98.93,0.013251986,100
0.01079988,1521.9029564857483,0.4189424,0.009894744,,1.0,229.94575702667237,1062.1538810921788,,17100,1369765,107.24,0.01079988,100
0.0053880033,1532.9368431568146,0.4189424,0.005639176,,1.0,166.25063222885132,967.5486551233662,,17200,1379543,97.78,0.0053880033,100
0.0019690555,1544.165503025055,0.4189424,0.009190918,,1.0,244.8445116996765,1019.144085148221,,17300,1389837,102.94,0.0019690555,100
0.0040908204,1554.782372713089,0.4189424,0.009068274,,1.0,226.44369453430176,1001.038614680756,,17400,1399950,101.13,0.0040908204,100
0.012406358,1565.3916594982147,0.4189424,0.010030336,,1.0,208.7453666496277,1030.5337300182907,,17500,1410358,104.08,0.012406358,100
0.0029790052,1575.7706038951874,0.4189424,0.0092560705,,1.0,221.6449788761139,1001.8399117298982,,17600,1420479,101.21,0.0029790052,100
0.0047983276,1586.5003328323364,0.4189424,0.0072969743,,1.0,224.64470746040345,1046.7402411655726,,17700,1431049,105.7,0.0047983276,100
0.010120888,1597.0372114181519,0.4189424,0.00872221,,1.0,217.54468699455262,1022.9386364229427,,17800,1441381,103.32,0.010120888,100
0.009125656,1607.8286802768707,0.4189424,0.0051980475,,1.0,181.3519572162628,962.9471382226214,,17900,1451113,97.32,0.009125656,100
0.0060175,1618.8904340267181,0.4189424,0.009518058,,1.0,197.04968317031862,988.2447785658529,,18000,1461098,99.85,0.0060175,100
0.0034288727,1629.6854944229126,0.4189424,0.0064567183,,1.0,215.84746272087096,1012.2513808005664,,18100,1471323,102.25,0.0034288727,100
0.0063009425,1640.1935892105103,0.4189424,0.009481403,,1.0,242.84606681823732,1016.7484887067305,,18200,1481593,102.7,0.0063009425,100
0.0069275703,1650.4478299617767,0.4189424,0.009571371,,1.0,189.4509890651703,957.6488333825467,,18300,1491272,96.79,0.0069275703,100
0.006611433,1660.7963752746582,0.4189424,0.008366402,,1.0,210.14774655342103,955.3434816498675,,18400,1500928,96.56,0.006611433,100
0.0045424867,1671.513426542282,0.4189424,0.007219446,,1.0,220.24641764640808,995.1410822395425,,18500,1510982,100.54,0.0045424867,100
0.0035123439,1682.3405792713165,0.4189424,0.009935752,,1.0,229.54173071861268,1082.9320325580657,,18600,1521914,109.32,0.0035123439,100
0.0071485047,1693.0847697257996,0.4189424,0.009736995,,1.0,189.14791692733763,974.3350969985647,,18700,1531760,98.46,0.0071485047,100
0.009642572,1703.9219818115234,0.4189424,0.0099010095,,1.0,195.94662392616272,992.3302470453888,,18800,1541786,100.26,0.009642572,100
0.005391637,1714.7930271625519,0.4189424,0.0073530003,,1.0,174.55018394470216,918.5351083930557,,18900,1551074,92.88,0.005391637,100
0.007821986,1725.5510866641998,0.4189424,0.0098788915,,1.0,206.846442899704,976.63456386263,,19000,1560943,98.69,0.007821986,100
0.0059132823,1736.196365594864,0.4189424,0.009805374,,1.0,217.5453507709503,1016.1343857622829,,19100,1571207,102.64,0.0059132823,100
0.002585641,1746.743197441101,0.4189424,0.009996117,,1.0,187.44789200782776,971.631585537163,,19200,1581026,98.19,0.002585641,100
0.0052495874,1757.2565910816193,0.4189424,0.0081479885,,1.0,202.94698624610902,991.73299295663,,19300,1591046,100.2,0.0052495874,100
0.0018694074,1768.2147891521454,0.4189424,0.007506006,,1.0,216.04374346733093,1018.534722854921,,19400,1601334,102.88,0.0018694074,100
0.004580956,1778.7469251155853,0.4189424,0.009827074,,1.0,200.5450405216217,1010.9378618495572,,19500,1611546,102.12,0.004580956,100
0.008336419,1789.7005836963654,0.4189424,0.009578631,,1.0,243.64180691719056,1068.0347678823946,,19600,1622329,107.83,0.008336419,100
0.008868087,1801.0807256698608,0.4189424,0.009768089,,1.0,195.64517537117004,1032.730458373947,,19700,1632759,104.3,0.008868087,100
0.008233492,1811.8696978092194,0.4189424,0.009562531,,1.0,193.04694677352904,991.6323631608171,,19800,1642778,100.19,0.008233492,100
0.0061416402,1823.1663739681244,0.4189424,0.009419868,,1.0,215.0434606552124,1002.5293853137806,,19900,1652906,101.28,0.0061416402,100
0.0038082046,1833.4530324935913,0.4189424,0.0068165404,,1.0,214.14270611763,1004.0258318700539,,20000,1663049,101.43,0.0038082046,100
0.0071612084,1844.3161115646362,0.4189424,0.009786908,,1.0,206.84294491767884,997.022369226093,,20100,1673122,100.73,0.0071612084,100
0.01067104,1855.3441710472107,0.4189424,0.009891725,,1.0,215.94376612663268,1022.9247826938722,,20200,1683454,103.32,0.01067104,100
0.009343477,1866.1082816123962,0.4189424,0.009828363,,1.0,210.1420473575592,1006.228926716729,,20300,1693619,101.65,0.009343477,100
0.01255177,1876.885026216507,0.4189424,0.009878988,,1.0,230.34054752349854,1024.4245552679063,,20400,1703966,103.47,0.01255177,100
