TimestepsSoFar,EpRewMean,EpLenMean,meankl,entropy,surrgain,EpisodesSoFar,TimeElapsed,optimgain,entloss,EpThisIter,ev_tdlam_before,DiscEpRewMean,Step_size
2711176,1176.0330385763593,118.63,0.0099258935,0.4189424,0.00653824,26300,8216.869350671768,0.00653824,,100,,274.6357843589783,1.0
2722543,1126.4315158435077,113.67,0.00975222,0.4189424,0.007072959,26400,8245.07673072815,0.007072959,,100,,253.03930959701538,1.0
2734095,1144.9326058510069,115.52,0.008176694,0.4189424,0.0045453142,26500,8270.899214029312,0.0045453142,,100,,275.1373563480377,1.0
2744999,1080.1347615521067,109.04,0.010044324,0.4189424,0.009705289,26600,8303.666661262512,0.009705289,,100,,252.94260482788087,1.0
2756034,1093.2329936425185,110.35,0.0066629504,0.4189424,0.0035476696,26700,8338.918023824692,0.0035476696,,100,,249.3397755241394,1.0
2767432,1129.5304003101946,113.98,0.008728119,0.4189424,0.0027138323,26800,8363.40877866745,0.0027138323,,100,,246.6384477329254,1.0
2778331,1079.6287022586453,108.99,0.006667582,0.4189424,0.009361904,26900,8385.3266248703,0.009361904,,100,,227.9417293548584,1.0
2788657,1022.3369414878277,103.26,0.009609958,0.4189424,0.0043927515,27000,8413.908841133118,0.0043927515,,100,,227.04401364326478,1.0
2798919,1015.9326803063109,102.62,0.010173566,0.4189424,0.0033741908,27100,8447.509746313095,0.0033741908,,100,,194.2442923927307,1.0
2809037,1001.5367898070092,101.18,0.009748641,0.4189424,0.009990301,27200,8481.134910821915,0.009990301,,100,,205.44527093887328,1.0
2820128,1098.8354541404242,110.91,0.009760668,0.4189424,0.013839587,27300,8508.514360427856,0.013839587,,100,,265.0398996067047,1.0
2831076,1084.5362636643606,109.48,0.0062145763,0.4189424,0.004252389,27400,8536.428119421005,0.004252389,,100,,251.14139642715455,1.0
2842055,1087.638044949086,109.79,0.009769542,0.4189424,0.0103745805,27500,8567.93480181694,0.0103745805,,100,,229.84421832084655,1.0
2852893,1073.532184245252,108.38,0.009046951,0.4189424,0.0039543565,27600,8596.79555940628,0.0039543565,,100,,234.04091423988342,1.0
2863898,1090.2358451321795,110.05,0.0039781,0.4189424,0.0049633095,27700,8617.66075539589,0.0049633095,,100,,240.4421387767792,1.0
2874140,1013.936869941464,102.42,0.0100722965,0.4189424,0.0108736735,27800,8651.332575321198,0.0108736735,,100,,218.6450685119629,1.0
2885158,1091.535649407012,110.18,0.00956109,0.4189424,0.00730786,27900,8679.549790382385,0.00730786,,100,,271.54035367965696,1.0
2896308,1104.7392296698954,111.5,0.009868377,0.4189424,0.014027906,28000,8711.160614967346,0.014027906,,100,,236.1415380001068,1.0
2907256,1084.5399618391416,109.48,0.008875186,0.4189424,0.008168293,28100,8737.995975732803,0.008168293,,100,,253.74226216316222,1.0
2918155,1079.6379303351482,108.99,0.010033421,0.4189424,0.0078310305,28200,8768.780189275742,0.0078310305,,100,,219.94294477462768,1.0
2929521,1126.3360707575603,113.66,0.0071885656,0.4189424,0.006046117,28300,8802.435888290405,0.006046117,,100,,259.23997301101684,1.0
2940233,1060.9371648947338,107.12,0.010010627,0.4189424,0.010656398,28400,8828.16906952858,0.010656398,,100,,225.14222425460815,1.0
2951235,1089.9385446753827,110.02,0.009937478,0.4189424,0.0061631226,28500,8854.533334255219,0.0061631226,,100,,224.9431268119812,1.0
2961453,1011.5405904112658,102.18,0.00947107,0.4189424,0.004723813,28600,8884.011348962784,0.004723813,,100,,202.1471309566498,1.0
2972122,1056.6403189351267,106.69,0.0043802992,0.4189424,0.0047279317,28700,8908.432459115982,0.0047279317,,100,,250.24181851387024,1.0
2983412,1118.7355711456519,112.9,0.009140591,0.4189424,0.002968363,28800,8946.51935338974,0.002968363,,100,,250.8394350910187,1.0
2994692,1117.73623259428,112.8,0.0040986617,0.4189424,0.0035587586,28900,8983.737385988235,0.0035587586,,100,,253.34024271965026,1.0
3006131,1133.6348376829578,114.39,0.009721813,0.4189424,0.00792548,29000,9007.43331861496,0.00792548,,100,,252.43907644271852,1.0
3017604,1137.0378380869254,114.73,0.008586851,0.4189424,0.0054400037,29100,9034.693971395493,0.0054400037,,100,,262.5402094078064,1.0
3028961,1125.4362495669477,113.57,0.009774343,0.4189424,0.0073010437,29200,9064.013099431992,0.0073010437,,100,,258.4393097496033,1.0
3040435,1137.1336450649183,114.74,0.0094186785,0.4189424,0.0042110193,29300,9096.599618196487,0.0042110193,,100,,272.6378753376007,1.0
3051128,1059.03565475438,106.93,0.009216172,0.4189424,0.007749151,29400,9127.903403282166,0.007749151,,100,,237.34173230171203,1.0
3061843,1061.232892358638,107.15,0.008165895,0.4189424,0.0025510741,29500,9155.415657758713,0.0025510741,,100,,229.14170385360717,1.0
3071946,1000.0354923572866,101.03,0.00965226,0.4189424,0.0058993837,29600,9177.73477602005,0.0058993837,,100,,195.34455304145814,1.0
3082429,1038.0379094671716,104.83,0.010066944,0.4189424,0.0060465387,29700,9206.132360219955,0.0060465387,,100,,215.94465204238892,1.0
3093234,1070.238657084703,108.05,0.009937454,0.4189424,0.003555025,29800,9239.98626446724,0.003555025,,100,,227.44206974983214,1.0
3104525,1118.8395614716565,112.91,0.009224387,0.4189424,0.0044413856,29900,9269.143857002258,0.0044413856,,100,,257.3399228191376,1.0
3116505,1187.7369626267139,119.8,0.010185858,0.4189424,0.0052506654,30000,9293.427491664886,0.0052506654,,100,,304.03543384552,1.0
3128033,1142.5387676881871,115.28,0.00767008,0.4189424,0.00866592,30100,9316.394526004791,0.00866592,,100,,277.83940516471864,1.0
3139392,1125.6364866797935,113.59,0.009774869,0.4189424,0.0076060863,30200,9346.381575345993,0.0076060863,,100,,287.836043844223,1.0
3150895,1140.0380707436393,115.03,0.0077067213,0.4189424,0.00501718,30300,9376.764808654785,0.00501718,,100,,249.54093612670897,1.0
3161833,1083.5401067629527,109.38,0.0100329695,0.4189424,0.00600687,30400,9406.201997756958,0.00600687,,100,,257.74226342201234,1.0
3173146,1121.0394419773295,113.13,0.008834433,0.4189424,0.010253428,30500,9430.921056985855,0.010253428,,100,,259.14012598991394,1.0
3184220,1097.1399537759141,110.74,0.008397771,0.4189424,0.002747635,30600,9450.789772033691,0.002747635,,100,,237.74167819976807,1.0
3195006,1068.3443805558265,107.86,0.009529165,0.4189424,0.015217869,30700,9481.655696630478,0.015217869,,100,,251.44333144187928,1.0
3206661,1155.2373096001984,116.55,0.0100026345,0.4189424,0.0115959775,30800,9508.381466627121,0.0115959775,,100,,274.33844682693484,1.0
3217440,1067.6369808180843,107.79,0.009390291,0.4189424,0.0059149656,30900,9534.391198635101,0.0059149656,,100,,229.14197312355043,1.0
3227974,1043.1366920084756,105.34,0.0090605635,0.4189424,0.006351049,31000,9555.755322694778,0.006351049,,100,,233.9438581943512,1.0
3238790,1071.3356739123371,108.16,0.009877929,0.4189424,0.012056355,31100,9584.015562534332,0.012056355,,100,,216.4429003238678,1.0
3249672,1077.935207832935,108.82,0.005854314,0.4189424,0.0035685883,31200,9623.00757431984,0.0035685883,,100,,244.5416974925995,1.0
3260654,1087.9372024145432,109.82,0.0029929928,0.4189424,0.00495002,31300,9643.494451761246,0.00495002,,100,,232.74203901290895,1.0
3271113,1035.6408895455822,104.59,0.0099884365,0.4189424,0.015365874,31400,9658.46898818016,0.015365874,,100,,207.74560687065124,1.0
3281219,1000.3371200756607,101.06,0.010209947,0.4189424,0.009342653,31500,9682.412781715393,0.009342653,,100,,202.94369650840758,1.0
3291505,1018.3367640233602,102.86,0.009474872,0.4189424,0.005414776,31600,9703.582084178925,0.005414776,,100,,213.74507495880127,1.0
3301678,1007.0330359084181,101.73,0.010003949,0.4189424,0.00810183,31700,9729.969186306,0.00810183,,100,,193.64508080482483,1.0
3312283,1050.2380935786314,106.05,0.010051459,0.4189424,0.011746322,31800,9754.318212270737,0.011746322,,100,,237.84276713371275,1.0
3322730,1034.4384044156263,104.47,0.00968917,0.4189424,0.008127085,31900,9777.514907836914,0.008127085,,100,,200.04556056022645,1.0
3333229,1039.6399495039825,104.99,0.010007044,0.4189424,0.0075419457,32000,9799.020728588104,0.0075419457,,100,,193.84623602867126,1.0
3344205,1087.3391820849836,109.76,0.009793195,0.4189424,0.0049963617,32100,9820.31562614441,0.0049963617,,100,,235.14184376716614,1.0
3355002,1069.437519400605,107.97,0.008509108,0.4189424,0.004792975,32200,9841.373305797577,0.004792975,,100,,249.3412751865387,1.0
3365031,992.6407554420995,100.29,0.0093987975,0.4189424,0.0064092088,32300,9862.796730041504,0.0064092088,,100,,211.44813111305237,1.0
3375368,1023.4384474919652,103.37,0.008974638,0.4189424,0.010849014,32400,9886.417988538742,0.010849014,,100,,218.64488872528077,1.0
3385555,1008.4371608781157,101.87,0.0100717135,0.4189424,0.010165377,32500,9904.947598457336,0.010165377,,100,,219.64443706512452,1.0
3395818,1016.0380190599885,102.63,0.009033046,0.4189424,0.0038490088,32600,9929.170814275742,0.0038490088,,100,,213.44531945228576,1.0
3406440,1051.9344678187363,106.22,0.006851517,0.4189424,0.003906564,32700,9948.101992845535,0.003906564,,100,,233.84282049179077,1.0
3417484,1094.135886766238,110.44,0.010227505,0.4189424,0.005342317,32800,9964.620549440384,0.005342317,,100,,246.6411142539978,1.0
3428207,1062.0363762968743,107.23,0.004109223,0.4189424,0.0008718994,32900,9990.476838350296,0.0008718994,,100,,218.7436559200287,1.0
3439367,1105.736636600824,111.6,0.00620649,0.4189424,0.0025054396,33000,10013.208799600601,0.0025054396,,100,,240.64281472206116,1.0
3450966,1149.6345731711613,115.99,0.0038333738,0.4189424,0.004120613,33100,10033.764037847519,0.004120613,,100,,279.23807233810425,1.0
3462069,1100.0376377951181,111.03,0.003588197,0.4189424,0.005083616,33200,10056.965364217758,0.005083616,,100,,254.14188694000245,1.0
3473215,1104.3359365918745,111.46,0.009351488,0.4189424,0.006823924,33300,10078.203221559525,0.006823924,,100,,263.83844699859617,1.0
3484366,1104.8341100705757,111.51,0.008950681,0.4189424,0.00854829,33400,10097.97787642479,0.00854829,,100,,237.73860134124754,1.0
3496155,1168.6308589859896,117.89,0.010133455,0.4189424,0.01239551,33500,10120.371273517609,0.01239551,,100,,287.4333820152283,1.0
3508156,1189.8324568854557,120.01,0.009931149,0.4189424,0.007712959,33600,10141.018699884415,0.007712959,,100,,299.433971118927,1.0
3519400,1114.1341399753003,112.44,0.009460769,0.4189424,0.006706605,33700,10161.01845574379,0.006706605,,100,,264.13856730461123,1.0
3531411,1190.8322357294744,120.11,0.008179564,0.4189424,0.0060603893,33800,10179.944814443588,0.0060603893,,100,,281.5375098800659,1.0
3543829,1231.5249577861107,124.18,0.010318665,0.4189424,0.014436119,33900,10201.096084594727,0.014436119,,100,,291.2323617553711,1.0
3556145,1221.3274959309213,123.16,0.009808866,0.4189424,0.009626081,34000,10221.7522854805,0.009626081,,100,,286.3322169017792,1.0
3567834,1158.6282040115354,116.89,0.008028336,0.4189424,0.0054956214,34100,10243.443034887314,0.0054956214,,100,,270.33535669326784,1.0
3579789,1185.2338341175862,119.55,0.008188698,0.4189424,0.0053638886,34200,10265.49960231781,0.0053638886,,100,,283.6367816638947,1.0
3592041,1214.9294160457607,122.52,0.010000373,0.4189424,0.015634956,34300,10289.388918876648,0.015634956,,100,,325.3322094917297,1.0
3603733,1158.9285295219358,116.92,0.00930261,0.4189424,0.0045930482,34400,10311.498787403107,0.0045930482,,100,,267.2358663845062,1.0
3615269,1143.3318169233892,115.36,0.0097716795,0.4189424,0.009128168,34500,10331.276775121689,0.009128168,,100,,277.63693738937377,1.0
3626964,1159.2298586620518,116.95,0.009198391,0.4189424,0.0054674014,34600,10353.43734741211,0.0054674014,,100,,293.03487297058103,1.0
3638663,1159.6299337027815,116.99,0.0098408945,0.4189424,0.0069491905,34700,10374.220216035843,0.0069491905,,100,,281.23467611312867,1.0
3650378,1161.22990304222,117.15,0.009228655,0.4189424,0.007491317,34800,10394.570368766785,0.007491317,,100,,275.63481820106506,1.0
3662422,1194.128871464206,120.44,0.009620192,0.4189424,0.006587892,34900,10410.573012113571,0.006587892,,100,,276.1354081916809,1.0
3673640,1111.5316737566088,112.18,0.009752673,0.4189424,0.003846437,35000,10431.76857161522,0.003846437,,100,,250.33958024024963,1.0
3685457,1171.4303172191703,118.17,0.00909214,0.4189424,0.0054508448,35100,10451.818753004074,0.0054508448,,100,,264.73702991485595,1.0
3697004,1144.4307561200144,115.47,0.009677234,0.4189424,0.0030624762,35200,10470.886284589767,0.0030624762,,100,,265.5377177524567,1.0
3708518,1141.1306569729757,115.14,0.006941683,0.4189424,0.008222496,35300,10495.85151553154,0.008222496,,100,,268.23684990882873,1.0
3720155,1153.4304935469497,116.37,0.009146667,0.4189424,0.008963679,35400,10515.085472106934,0.008963679,,100,,291.43456544876096,1.0
3731215,1095.7308245910929,110.6,0.009979113,0.4189424,0.009263367,35500,10534.01385807991,0.009263367,,100,,244.74024355888366,1.0
3742767,1144.9272545471097,115.52,0.009162448,0.4189424,0.0059248875,35600,10555.624943494797,0.0059248875,,100,,284.1357722091675,1.0
3753778,1090.8338085803384,110.11,0.0071686534,0.4189424,0.008763657,35700,10576.529425859451,0.008763657,,100,,233.542568693161,1.0
3764904,1102.3289589126916,111.26,0.009741341,0.4189424,0.003772376,35800,10598.703837871552,0.003772376,,100,,236.43994109153746,1.0
3776123,1111.6328749645902,112.19,0.010107723,0.4189424,0.008759375,35900,10627.246644735336,0.008759375,,100,,253.63864619255065,1.0
3787579,1135.3354705053046,114.56,0.009054047,0.4189424,0.006941421,36000,10648.786809206009,0.006941421,,100,,238.64005380630493,1.0
3799002,1132.0332102868595,114.23,0.006252581,0.4189424,0.0037116394,36100,10667.37573838234,0.0037116394,,100,,250.2389524269104,1.0
3810545,1144.0314948171604,115.43,0.009022001,0.4189424,0.0055561224,36200,10685.263285636902,0.0055561224,,100,,255.1377838039398,1.0
3821506,1085.834096049833,109.61,0.0015458126,0.4189424,0.0021995893,36300,10707.785763978958,0.0021995893,,100,,235.5419195842743,1.0
3832609,1100.0349658666905,111.03,0.0056980043,0.4189424,0.0025452038,36400,10733.98055267334,0.0025452038,,100,,271.2382412338257,1.0
3843331,1061.9317554209376,107.22,0.0070720753,0.4189424,0.007924384,36500,10755.840554475784,0.007924384,,100,,247.74042663574218,1.0
3854366,1093.232096554295,110.35,0.008449752,0.4189424,0.006116223,36600,10779.23963022232,0.006116223,,100,,234.74149852752686,1.0
3865520,1105.1308581127487,111.54,0.010039879,0.4189424,0.009542514,36700,10798.245605707169,0.009542514,,100,,255.3385803604126,1.0
3876515,1089.2314362250502,109.95,0.0057876008,0.4189424,0.0010629358,36800,10812.76772904396,0.0010629358,,100,,240.64026769638062,1.0
3887540,1092.2306588721135,110.25,0.009780692,0.4189424,0.010815086,36900,10831.337797164917,0.010815086,,100,,235.94086869239808,1.0
3898883,1124.0284181212746,113.43,0.009659099,0.4189424,0.0091193225,37000,10852.036284923553,0.0091193225,,100,,237.23798047065736,1.0
3909795,1080.926538254806,109.12,0.008425457,0.4189424,0.0066264076,37100,10878.668601751328,0.0066264076,,100,,228.0402672958374,1.0
3920879,1098.1318332404262,110.84,0.008033569,0.4189424,0.008264817,37200,10895.148780107498,0.008264817,,100,,274.03790872573853,1.0
3931746,1076.4285167916241,108.67,0.0075621973,0.4189424,0.0057013878,37300,10912.08646941185,0.0057013878,,100,,230.4403067111969,1.0
3942956,1110.7265914463862,112.1,0.008421845,0.4189424,0.0039060572,37400,10936.13651394844,0.0039060572,,100,,265.33695435523987,1.0
3953670,1061.134706450898,107.14,0.010002011,0.4189424,0.007420347,37500,10959.51551771164,0.007420347,,100,,242.24027625083923,1.0
3964976,1120.332778343202,113.06,0.009687448,0.4189424,0.0055675884,37600,10982.354409456253,0.0055675884,,100,,273.23836598396304,1.0
3976565,1148.6343311199153,115.89,0.008669221,0.4189424,0.006233689,37700,10998.030765771866,0.006233689,,100,,273.0376617908478,1.0
3988110,1144.233950019003,115.45,0.009050958,0.4189424,0.006670542,37800,11016.153009176254,0.006670542,,100,,273.63846510887146,1.0
3999517,1130.435237553277,114.07,0.0097111575,0.4189424,0.00818382,37900,11034.211439371109,0.00818382,,100,,251.83922719955444,1.0
4010543,1092.341384101405,110.26,0.009972014,0.4189424,0.008188685,38000,11055.140466928482,0.008188685,,100,,240.54270447731017,1.0
4022136,1149.0379739549196,115.93,0.00894567,0.4189424,0.008246837,38100,11069.579817295074,0.008246837,,100,,269.3392943477631,1.0
4032911,1067.2415737318756,107.75,0.009811198,0.4189424,0.0067731896,38200,11086.32673573494,0.0067731896,,100,,235.34410820961,1.0
4044018,1100.4379405100606,111.07,0.0100635085,0.4189424,0.005874591,38300,11109.620933055878,0.005874591,,100,,260.0389585781097,1.0
4054943,1082.2426696120451,109.25,0.009102285,0.4189424,0.010328515,38400,11129.050500631332,0.010328515,,100,,230.6423633003235,1.0
4066448,1140.2344809150718,115.05,0.009016461,0.4189424,0.004474453,38500,11147.219489812851,0.004474453,,100,,277.9379657363892,1.0
4077784,1123.3383113246837,113.36,0.010126195,0.4189424,0.0009085321,38600,11165.652401924133,0.0009085321,,100,,238.34054634094238,1.0
4089120,1123.3429785956669,113.36,0.00806653,0.4189424,0.008277867,38700,11183.124955654144,0.008277867,,100,,259.7400109863281,1.0
4100054,1083.1407567988836,109.34,0.009394645,0.4189424,0.006082739,38800,11201.056350708008,0.006082739,,100,,238.74353093147278,1.0
4111664,1150.7402086876411,116.1,0.009993346,0.4189424,0.0060043065,38900,11226.944224596024,0.0060043065,,100,,284.538160610199,1.0
4122806,1103.942158947491,111.42,0.009901446,0.4189424,0.0044489405,39000,11249.293994188309,0.0044489405,,100,,271.44133794784545,1.0
4134427,1151.835930021332,116.21,0.0096993325,0.4189424,0.0096614305,39100,11267.408764123917,0.0096614305,,100,,262.7365620136261,1.0
4145552,1102.2376438880606,111.25,0.007724417,0.4189424,0.004306057,39200,11286.509947299957,0.004306057,,100,,241.03937656402587,1.0
4157464,1180.930635645007,119.12,0.009819671,0.4189424,0.008938907,39300,11305.865644931793,0.008938907,,100,,291.83563765525815,1.0
4168772,1120.534428061224,113.08,0.0092024915,0.4189424,0.0042002895,39400,11322.969854593277,0.0042002895,,100,,268.4381459903717,1.0
4180026,1115.130081550737,112.54,0.010027687,0.4189424,0.005289249,39500,11341.913182973862,0.005289249,,100,,259.8377059173584,1.0
4191304,1117.5333221534777,112.78,0.008727026,0.4189424,0.0051470543,39600,11360.630590200424,0.0051470543,,100,,256.93905055999755,1.0
4202597,1119.033278710639,112.93,0.009574852,0.4189424,0.0059777214,39700,11380.55124258995,0.0059777214,,100,,265.8382240867615,1.0
4214240,1154.0306420573115,116.43,0.009592463,0.4189424,0.0063615516,39800,11399.278407096863,0.0063615516,,100,,291.4337916183472,1.0
4226335,1199.232063686378,120.95,0.008914817,0.4189424,0.008141452,39900,11418.922904729843,0.008141452,,100,,298.4331679344177,1.0
4238153,1171.530365940091,118.18,0.006806257,0.4189424,0.0045164954,40000,11438.639617443085,0.0045164954,,100,,295.934968624115,1.0
4249727,1147.130663722792,115.74,0.009186415,0.4189424,0.003111802,40100,11459.762758493423,0.003111802,,100,,274.73728100776674,1.0
4261524,1169.4304061852092,117.97,0.009931223,0.4189424,0.013836733,40200,11478.432090520859,0.013836733,,100,,280.63486408233643,1.0
4273021,1139.4311237086204,114.97,0.010081549,0.4189424,0.006390523,40300,11495.155685424805,0.006390523,,100,,244.43875478744508,1.0
4284275,1115.1317129866804,112.54,0.008730262,0.4189424,0.009515058,40400,11511.484191656113,0.009515058,,100,,244.23753108024596,1.0
4295533,1115.5357495906135,112.58,0.0036249,0.4189424,0.005872229,40500,11531.657330751419,0.005872229,,100,,280.7396623325348,1.0
4306423,1078.7375294831968,108.9,0.008826903,0.4189424,0.002738228,40600,11552.965892076492,0.002738228,,100,,238.64233023643493,1.0
4317982,1145.6339022599668,115.59,0.01006645,0.4189424,0.008224653,40700,11573.54815196991,0.008224653,,100,,277.3381679058075,1.0
4329296,1121.1329868032428,113.14,0.009775545,0.4189424,0.009177937,40800,11594.758197546005,0.009177937,,100,,255.03934007644654,1.0
4340543,1114.431235318534,112.47,0.0018011209,0.4189424,0.0016689752,40900,11613.46488904953,0.0016689752,,100,,272.03694280624387,1.0
4352112,1146.6328379040835,115.69,0.009059636,0.4189424,0.009776225,41000,11627.042813062668,0.009776225,,100,,264.73823722839353,1.0
4363475,1126.0308789610326,113.63,0.008574653,0.4189424,0.008977916,41100,11645.681917190552,0.008977916,,100,,250.3381648159027,1.0
4375297,1171.9282688770907,118.22,0.006581343,0.4189424,0.0053118565,41200,11660.832696914673,0.0053118565,,100,,289.63485427856443,1.0
4386354,1095.432564542634,110.57,0.0062127984,0.4189424,0.00302526,41300,11678.196818828583,0.00302526,,100,,241.1406492805481,1.0
4397679,1122.233854014531,113.25,0.008145699,0.4189424,0.0060639465,41400,11695.666151046753,0.0060639465,,100,,246.8397410106659,1.0
4409290,1150.8341137911714,116.11,0.0064466405,0.4189424,0.004043955,41500,11721.932516098022,0.004043955,,100,,251.23833037376403,1.0
4420960,1156.735169207056,116.7,0.010128571,0.4189424,0.008213082,41600,11741.429731369019,0.008213082,,100,,279.53678513526916,1.0
4432422,1135.931502072652,114.62,0.009631571,0.4189424,0.0071070287,41700,11756.214903831482,0.0071070287,,100,,254.6377742767334,1.0
4443910,1138.5398981241844,114.88,0.008603795,0.4189424,0.007761674,41800,11773.229336977005,0.007761674,,100,,266.238712348938,1.0
4455379,1136.632876625005,114.69,0.009169198,0.4189424,0.010922968,41900,11789.175904989243,0.010922968,,100,,278.8382224655151,1.0
4466764,1128.234687076572,113.85,0.009298366,0.4189424,0.009832892,42000,11804.859849214554,0.009832892,,100,,266.0384314727783,1.0
4477889,1102.2361381747585,111.25,0.008735502,0.4189424,0.008828078,42100,11821.702540159225,0.008828078,,100,,242.84049768447875,1.0
4488940,1094.8368457489626,110.51,0.009429166,0.4189424,0.010844131,42200,11838.920306682587,0.010844131,,100,,238.14188682556153,1.0
4499650,1060.7366582191091,107.1,0.0087963985,0.4189424,0.003365888,42300,11855.152677297592,0.003365888,,100,,246.04216243743898,1.0
4510229,1047.6308811180766,105.79,0.009911805,0.4189424,0.014779991,42400,11870.951976060867,0.014779991,,100,,236.8420223045349,1.0
4520697,1036.5350265510385,104.68,0.009899864,0.4189424,0.0037621548,42500,11886.807661294937,0.0037621548,,100,,229.74329530715943,1.0
4531823,1102.3304956507707,111.26,0.008422904,0.4189424,0.009665448,42600,11904.30940914154,0.009665448,,100,,246.3388974571228,1.0
4542548,1062.2349555175497,107.25,0.009697854,0.4189424,0.014410195,42700,11923.072299480438,0.014410195,,100,,247.94136221885682,1.0
4553744,1109.336616578435,111.96,0.010115616,0.4189424,0.0054550706,42800,11940.432649374008,0.0054550706,,100,,265.13771492004395,1.0
4564398,1055.136730078822,106.54,0.0065475157,0.4189424,0.003827528,42900,11956.51981663704,0.003827528,,100,,234.94220192909242,1.0
4575074,1057.3322171048026,106.76,0.010019491,0.4189424,0.0059100115,43000,11971.718453645706,0.0059100115,,100,,222.5416450881958,1.0
4585868,1069.1305687441227,107.94,0.009803828,0.4189424,0.0081539145,43100,11988.074771165848,0.0081539145,,100,,241.23976311683654,1.0
4596464,1049.3296329585858,105.96,0.0099137565,0.4189424,0.00449994,43200,12002.403965950012,0.00449994,,100,,236.6407013988495,1.0
4607415,1084.8292638235025,109.51,0.009521994,0.4189424,0.008628637,43300,12018.99789738655,0.008628637,,100,,225.8419889163971,1.0
4618753,1123.5271510695475,113.38,0.008765718,0.4189424,0.0047549945,43400,12039.81270456314,0.0047549945,,100,,249.53737804412842,1.0
4629743,1088.7344195698556,109.9,0.008014763,0.4189424,0.0076779407,43500,12059.63576889038,0.0076779407,,100,,248.44088033676147,1.0
4641465,1161.9311861457072,117.22,0.009885402,0.4189424,0.01045112,43600,12077.058800697327,0.01045112,,100,,275.33669721603394,1.0
4652315,1074.7364251935921,108.5,0.0077335206,0.4189424,0.004525636,43700,12092.717784166336,0.004525636,,100,,232.14227397918702,1.0
4663871,1145.3354922009428,115.56,0.0056036827,0.4189424,0.007704813,43800,12109.140502691269,0.007704813,,100,,276.03742097854615,1.0
4675198,1122.4374537274036,113.27,0.009454271,0.4189424,0.0055486183,43900,12124.978384494781,0.0055486183,,100,,284.6379444694519,1.0
4686515,1121.436608590374,113.17,0.00894534,0.4189424,0.005480869,44000,12141.78184580803,0.005480869,,100,,262.43979763031007,1.0
4697889,1127.1371841879718,113.74,0.0072098803,0.4189424,0.0058477004,44100,12161.303431510925,0.0058477004,,100,,258.93950444221497,1.0
4709142,1115.0408695351425,112.53,0.0075290296,0.4189424,0.004840265,44200,12177.710655450821,0.004840265,,100,,241.63988151550294,1.0
4720522,1127.7403928591627,113.8,0.0088278465,0.4189424,0.0101019675,44300,12195.767150640488,0.0101019675,,100,,232.8427545642853,1.0
4731685,1106.0393249654776,111.63,0.009091503,0.4189424,0.00798938,44400,12211.9888484478,0.00798938,,100,,262.6399558448791,1.0
4743111,1132.3435832541795,114.26,0.009908484,0.4189424,0.015817292,44500,12230.513883590698,0.015817292,,100,,262.9416472244263,1.0
4754093,1087.9439548918344,109.82,0.009936614,0.4189424,0.0057302862,44600,12247.501768112183,0.0057302862,,100,,227.24308974266052,1.0
4764947,1075.1408869877953,108.54,0.009484444,0.4189424,0.0055515654,44700,12264.141538858414,0.0055515654,,100,,243.34259841918944,1.0
4775912,1086.2415701844347,109.65,0.007039283,0.4189424,0.0063433372,44800,12280.963124752045,0.0063433372,,100,,239.04331875801086,1.0
4786608,1059.341808777734,106.96,0.00953329,0.4189424,0.008018947,44900,12296.624567985535,0.008018947,,100,,239.34287128448486,1.0
4797524,1081.3377079864956,109.16,0.009620952,0.4189424,0.004553413,45000,12314.017818450928,0.004553413,,100,,256.84112730026243,1.0
4807854,1022.7384499547743,103.3,0.008739655,0.4189424,0.0064240857,45100,12331.91786813736,0.0064240857,,100,,195.14713335990905,1.0
4818391,1043.4322949913135,105.37,0.009487121,0.4189424,0.010076262,45200,12350.923736572266,0.010076262,,100,,227.44325196266175,1.0
4829208,1071.425471906116,108.17,0.008517301,0.4189424,0.008063623,45300,12370.796991825104,0.008063623,,100,,239.5400648498535,1.0
4839515,1020.4290887895249,103.07,0.009036251,0.4189424,0.0069143837,45400,12387.175415277481,0.0069143837,,100,,223.94280673980714,1.0
4850322,1070.43014091113,108.07,0.009979475,0.4189424,0.011881162,45500,12404.652934551239,0.011881162,,100,,243.24001048088073,1.0
4860990,1056.5311075679745,106.68,0.01011235,0.4189424,0.014123762,45600,12420.983249425888,0.014123762,,100,,245.73917037010193,1.0
4871789,1069.628454966833,107.99,0.0066873217,0.4189424,0.0037079896,45700,12436.607056617737,0.0037079896,,100,,246.74005924224855,1.0
4883192,1130.0263960138648,114.03,0.009273719,0.4189424,0.0054296814,45800,12452.958928585052,0.0054296814,,100,,275.8371341896057,1.0
4894567,1127.2222507596316,113.75,0.008956181,0.4189424,0.008878618,45900,12473.582879781723,0.008878618,,100,,255.4358707523346,1.0
4905860,1119.0240152940844,112.93,0.009970079,0.4189424,0.008998626,46000,12491.053153038025,0.008998626,,100,,266.93605916023256,1.0
4917177,1121.4262187545983,113.17,0.009494665,0.4189424,0.007357223,46100,12510.963280916214,0.007357223,,100,,275.73682594299316,1.0
4928092,1081.2278292524106,109.15,0.0039525777,0.4189424,0.0026398413,46200,12528.338834047318,0.0026398413,,100,,220.64047246932984,1.0
4938806,1061.1301101602853,107.14,0.008981131,0.4189424,0.00838602,46300,12545.502376556396,0.00838602,,100,,231.74183305740357,1.0
4949452,1054.3278590501304,106.46,0.008561527,0.4189424,0.009835073,46400,12562.494806289673,0.009835073,,100,,233.73887191772462,1.0
