TimestepsSoFar,ev_tdlam_before,EpisodesSoFar,Step_size,EpLenMean,DiscEpRewMean,meankl,optimgain,entloss,TimeElapsed,EpRewMean,EpThisIter,entropy,surrgain
2101743,,20300,1.0,111.03,257.4400580596924,0.009640974,0.006607234,,7271.7297258377075,1100.0380153703015,100,0.4189424,0.006607234
2113024,,20400,1.0,112.81,271.33943732261656,0.0091527635,0.0050802515,,7287.000203847885,1117.8384210985746,100,0.4189424,0.0050802515
2124501,,20500,1.0,114.77,239.43942954063417,0.007199398,0.0048944666,,7301.6154499053955,1137.4360777803404,100,0.4189424,0.0048944666
2136194,,20600,1.0,116.93,284.33645785331726,0.009817187,0.009639747,,7316.281262874603,1159.0375622793058,100,0.4189424,0.009639747
2147962,,20700,1.0,117.68,278.03595957756045,0.009965736,0.0038902252,,7332.302956104279,1166.5351160800913,100,0.4189424,0.0038902252
2158896,,20800,1.0,109.34,240.24239937782286,0.009294583,0.005166336,,7345.792409420013,1083.1409714683923,100,0.4189424,0.005166336
2169869,,20900,1.0,109.73,223.64338585853577,0.009441344,0.013697674,,7359.285583972931,1087.0407512440565,100,0.4189424,0.013697674
2181484,,21000,1.0,116.15,301.63829332351685,0.009299584,0.007732151,,7376.456964254379,1151.2416024721497,100,0.4189424,0.007732151
2192536,,21100,1.0,110.52,247.5417684173584,0.009225391,0.0060360176,,7390.557673215866,1094.938800729568,100,0.4189424,0.0060360176
2203338,,21200,1.0,108.02,237.74186653137207,0.009661423,0.012974663,,7405.5432305336,1069.9360302709088,100,0.4189424,0.012974663
2213787,,21300,1.0,104.49,233.9439151096344,0.0098386295,0.004584319,,7420.217041015625,1034.6354803909467,100,0.4189424,0.004584319
2224553,,21400,1.0,107.66,238.84187412261963,0.007833294,0.0049144872,,7434.908228635788,1066.3380315873019,100,0.4189424,0.0049144872
2235140,,21500,1.0,105.87,252.84186897277831,0.009266005,0.005197002,,7448.176495075226,1048.4378879037697,100,0.4189424,0.005197002
2245405,,21600,1.0,102.65,212.943662443161,0.0089057945,0.008044748,,7462.156282186508,1016.2335475482882,100,0.4189424,0.008044748
2255971,,21700,1.0,105.66,228.64320900917053,0.009447929,0.0029259748,,7476.691246032715,1046.3359199147274,100,0.4189424,0.0029259748
2266863,,21800,1.0,108.92,259.7382682132721,0.00883585,0.007558982,,7489.4587988853455,1078.9280106091203,100,0.4189424,0.007558982
2277464,,21900,1.0,106.01,236.04106125831603,0.010004552,0.0077528986,,7504.400362491608,1049.8324687993925,100,0.4189424,0.0077528986
2287897,,22000,1.0,104.33,226.94322033882142,0.009603741,0.0024589063,,7518.39107298851,1033.0303845412966,100,0.4189424,0.0024589063
2297859,,22100,1.0,99.62,202.54636455535888,0.008248042,0.0078627085,,7532.838422775269,985.9334004552198,100,0.4189424,0.0078627085
2308120,,22200,1.0,102.61,237.14228461265563,0.00936538,0.009404656,,7548.312170982361,1015.8306063149777,100,0.4189424,0.009404656
2318319,,22300,1.0,101.99,211.4444436264038,0.010004696,0.007960001,,7566.845484495163,1009.6354008483648,100,0.4189424,0.007960001
2328437,,22400,1.0,101.18,201.8447939300537,0.0055231065,0.0046768156,,7582.9162266254425,1001.5373284099572,100,0.4189424,0.0046768156
2339334,,22500,1.0,108.97,243.94063658714293,0.006844547,0.0061079576,,7601.709364891052,1079.4319907618399,100,0.4189424,0.0061079576
2349957,,22600,1.0,106.23,234.2421925544739,0.008954788,0.00755168,,7618.464064359665,1052.030082649166,100,0.4189424,0.00755168
2360761,,22700,1.0,108.04,221.64098399162293,0.008643206,0.0061798375,,7635.840601205826,1070.1309242001291,100,0.4189424,0.0061798375
2371315,,22800,1.0,105.54,234.44265458106995,0.009269899,0.0059150793,,7650.595280647278,1045.1298126853449,100,0.4189424,0.0059150793
2382424,,22900,1.0,111.09,255.53912467002868,0.007976857,0.010709666,,7669.776496171951,1100.6288242053577,100,0.4189424,0.010709666
2393505,,23000,1.0,110.81,241.84048562049867,0.009081671,0.001600644,,7686.993807315826,1097.8319382611905,100,0.4189424,0.001600644
2404420,,23100,1.0,109.15,251.74003888130187,0.0039415294,0.002605459,,7701.807993412018,1081.2333401624117,100,0.4189424,0.002605459
2415462,,23200,1.0,110.42,251.94134272575377,0.0099329185,0.006236555,,7718.012403964996,1093.9325945915189,100,0.4189424,0.006236555
2426128,,23300,1.0,106.66,228.5430318546295,0.009419645,0.009046104,,7734.164749383926,1056.3384645559815,100,0.4189424,0.009046104
2437246,,23400,1.0,111.18,243.2416808414459,0.009410857,0.005418104,,7751.652133464813,1101.5335546957922,100,0.4189424,0.005418104
2448379,,23500,1.0,111.33,264.9375045013428,0.009875645,0.006624805,,7768.943240642548,1103.0314413994547,100,0.4189424,0.006624805
2458705,,23600,1.0,103.26,228.94321358680725,0.009869105,0.010618101,,7783.759360790253,1022.3298357678292,100,0.4189424,0.010618101
2468781,,23700,1.0,100.76,204.74599826812744,0.00845742,0.006405502,,7800.973031044006,997.3340962885511,100,0.4189424,0.006405502
2479230,,23800,1.0,104.49,217.74318486213684,0.009689881,0.0050028143,,7818.916775465012,1034.6303702965192,100,0.4189424,0.0050028143
2489363,,23900,1.0,101.33,197.34321846961976,0.008950215,0.004628886,,7833.05247759819,1003.0294450949561,100,0.4189424,0.004628886
2499930,,24000,1.0,105.67,220.0428539466858,0.01004383,0.0065926113,,7851.541811943054,1046.4287544586023,100,0.4189424,0.0065926113
2511335,,24100,1.0,114.05,264.337463684082,0.0068791173,0.003895661,,7866.925739765167,1130.227554952023,100,0.4189424,0.003895661
2522745,,24200,1.0,114.1,254.1372657299042,0.010052703,0.004488491,,7882.232926130295,1130.7306958625957,100,0.4189424,0.004488491
2534040,,24300,1.0,112.95,260.73802635192874,0.009967937,0.0027506151,,7894.8143038749695,1119.2329855716162,100,0.4189424,0.0027506151
2544738,,24400,1.0,106.98,233.94099407196046,0.009864812,0.007071184,,7909.441844940186,1059.5356603418688,100,0.4189424,0.007071184
2555424,,24500,1.0,106.86,231.74198431968688,0.009921505,0.004096818,,7923.426015377045,1058.3379794835375,100,0.4189424,0.004096818
2566301,,24600,1.0,108.77,231.74256114959718,0.009801176,0.012254991,,7937.068187713623,1077.4345322769868,100,0.4189424,0.012254991
2576939,,24700,1.0,106.38,223.54154737472535,0.0093054455,0.008610707,,7952.414027690887,1053.5317583746569,100,0.4189424,0.008610707
2587765,,24800,1.0,108.26,232.53926122665405,0.009981237,0.0067854323,,7967.860804080963,1072.3292257195383,100,0.4189424,0.0067854323
2598276,,24900,1.0,105.11,237.84240872383117,0.009989012,0.006525386,,7983.049073934555,1040.8290697474729,100,0.4189424,0.006525386
2608954,,25000,1.0,106.78,228.64062460899353,0.007657289,0.0050767693,,8000.837778806686,1057.526867913518,100,0.4189424,0.0050767693
2620286,,25100,1.0,113.32,240.13747886657714,0.009180936,0.009874612,,8014.3967933654785,1122.9214220314416,100,0.4189424,0.009874612
2630900,,25200,1.0,106.14,227.7402305316925,0.009486037,0.0061525297,,8026.746135234833,1051.1268397136594,100,0.4189424,0.0061525297
2641415,,25300,1.0,105.15,218.14233264923095,0.008962754,0.0073578088,,8041.133349180222,1041.2254149271128,100,0.4189424,0.0073578088
2652113,,25400,1.0,106.98,236.03986091613768,0.0100580845,0.0072063194,,8056.671326637268,1059.5300111643248,100,0.4189424,0.0072063194
2663280,,25500,1.0,111.67,257.53752091407773,0.010146503,0.017501347,,8069.931783437729,1106.428481054751,100,0.4189424,0.017501347
2674214,,25600,1.0,109.34,242.44172352790832,0.00831202,0.0043096812,,8083.373069524765,1083.1349457813844,100,0.4189424,0.0043096812
2684731,,25700,1.0,105.17,208.94326780319213,0.010032292,0.008773595,,8097.824357509613,1041.4294896094912,100,0.4189424,0.008773595
2695791,,25800,1.0,110.6,253.63972883224488,0.009527609,0.0052518593,,8111.9555032253265,1095.7265409363374,100,0.4189424,0.0052518593
2706529,,25900,1.0,107.38,245.43946281433105,0.0071758665,0.0043440317,,8125.734584331512,1063.5275087840685,100,0.4189424,0.0043440317
2717380,,26000,1.0,108.51,244.9421633052826,0.009967374,0.007113132,,8140.435003519058,1074.830872705965,100,0.4189424,0.007113132
2728047,,26100,1.0,106.67,241.93967787742613,0.01005517,0.00622136,,8154.776527166367,1056.4294401858508,100,0.4189424,0.00622136
2739221,,26200,1.0,111.74,240.33838124275206,0.0097116,0.0123231225,,8170.4167993068695,1107.1282306383678,100,0.4189424,0.0123231225
2750542,,26300,1.0,113.21,256.93648644447325,0.009124494,0.008232568,,8184.473402261734,1121.8277858539943,100,0.4189424,0.008232568
2762241,,26400,1.0,116.99,286.4352235889435,0.009842578,0.00398063,,8199.338855028152,1159.6266220626526,100,0.4189424,0.00398063
2774083,,26500,1.0,118.42,289.3343749141693,0.005069923,0.004430681,,8213.642074346542,1173.9263587881637,100,0.4189424,0.004430681
2786183,,26600,1.0,121.0,274.0318438148499,0.009054256,0.00562562,,8232.094304800034,1199.724158094253,100,0.4189424,0.00562562
2797906,,26700,1.0,117.23,281.33473240852356,0.0099663315,0.007531017,,8250.707343816757,1162.027406821776,100,0.4189424,0.007531017
2809376,,26800,1.0,114.7,270.635118560791,0.009664829,0.014798816,,8268.206122159958,1136.7260565819545,100,0.4189424,0.014798816
2821420,,26900,1.0,120.44,300.73204641342164,0.010096132,0.006984985,,8279.847723960876,1194.1253086168517,100,0.4189424,0.006984985
2832822,,27000,1.0,114.02,258.5373551750183,0.010006886,0.015055747,,8294.111865282059,1129.9289189029448,100,0.4189424,0.015055747
2845000,,27100,1.0,121.78,297.7321025276184,0.0047470317,0.00741864,,8309.194934129715,1207.5296614404738,100,0.4189424,0.00741864
2856368,,27200,1.0,113.68,257.23830103874207,0.002849424,0.0045362893,,8320.09694814682,1126.531558836694,100,0.4189424,0.0045362893
2868656,,27300,1.0,122.88,291.4322548389435,0.007929612,0.0071040997,,8333.039137840271,1218.5240066210893,100,0.4189424,0.0071040997
2880793,,27400,1.0,121.37,276.5305359745026,0.010016314,0.0041670166,,8346.979108095169,1203.4218320724149,100,0.4189424,0.0041670166
2893192,,27500,1.0,123.99,294.62985246658326,0.010146278,0.01063085,,8364.658499002457,1229.623256693867,100,0.4189424,0.01063085
2905573,,27600,1.0,123.81,334.5292656612396,0.01012153,0.0064960252,,8381.035451889038,1227.8220079268563,100,0.4189424,0.0064960252
2917317,,27700,1.0,117.44,274.63480338096616,0.009626192,0.009582164,,8392.957995653152,1164.1268106449586,100,0.4189424,0.009582164
2929088,,27800,1.0,117.71,271.33515862464907,0.009900659,0.0071762404,,8403.709824800491,1166.8289648226842,100,0.4189424,0.0071762404
2940746,,27900,1.0,116.58,260.5351221942902,0.010026085,0.010345232,,8418.304587125778,1155.5322250628312,100,0.4189424,0.010345232
2952095,,28000,1.0,113.49,254.0368005466461,0.010006987,0.008907488,,8436.544120073318,1124.62768529987,100,0.4189424,0.008907488
2963951,,28100,1.0,118.56,290.03369108200076,0.010124165,0.004385342,,8449.847449541092,1175.3258299559636,100,0.4189424,0.004385342
2975350,,28200,1.0,113.99,268.0361668777466,0.009522429,0.007924303,,8463.59118771553,1129.623453192904,100,0.4189424,0.007924303
2987108,,28300,1.0,117.58,278.2334877204895,0.009995535,0.007820412,,8481.312306880951,1165.5187198837366,100,0.4189424,0.007820412
2999124,,28400,1.0,120.16,277.5356846904755,0.009457005,0.008210084,,8494.063156843185,1191.3239936943203,100,0.4189424,0.008210084
3010386,,28500,1.0,112.62,258.13648000717166,0.0099905515,0.009218567,,8508.634262561798,1115.9233739209803,100,0.4189424,0.009218567
3021627,,28600,1.0,112.41,250.8370072746277,0.01026178,0.008865519,,8523.559921741486,1113.8268440733273,100,0.4189424,0.008865519
3033135,,28700,1.0,115.08,249.5401182460785,0.006477462,0.0050373496,,8540.373791456223,1140.530523871922,100,0.4189424,0.0050373496
3044937,,28800,1.0,118.02,277.7357783126831,0.005917685,0.0011701514,,8554.608664035797,1169.9305490743716,100,0.4189424,0.0011701514
3056331,,28900,1.0,113.94,255.63696690559388,0.008404367,0.0070890957,,8568.026756048203,1129.1316474791618,100,0.4189424,0.0070890957
3068303,,29000,1.0,119.72,277.63824697494505,0.008477254,0.005018664,,8580.808069467545,1186.932560011119,100,0.4189424,0.005018664
3080137,,29100,1.0,118.34,305.63248889923096,0.0077659306,0.0034368872,,8594.31292271614,1173.1275385404874,100,0.4189424,0.0034368872
3092165,,29200,1.0,120.28,296.73415621757505,0.0098797865,0.020215103,,8608.347407102585,1192.528113528003,100,0.4189424,0.020215103
3104459,,29300,1.0,122.94,317.53232789993285,0.0072011207,0.0048528113,,8621.962600946426,1219.1254218438792,100,0.4189424,0.0048528113
3116430,,29400,1.0,119.71,276.3358932304382,0.010013467,0.007768329,,8633.977147579193,1186.8304941677548,100,0.4189424,0.007768329
3127990,,29500,1.0,115.6,267.4363868522644,0.009227823,0.0065216627,,8645.225113630295,1145.7286746587858,100,0.4189424,0.0065216627
3139433,,29600,1.0,114.43,263.5376715660095,0.010149625,0.016473955,,8659.537014484406,1134.0329786398065,100,0.4189424,0.016473955
3150817,,29700,1.0,113.84,272.837423582077,0.010112561,0.0069483644,,8672.93771147728,1128.131857121007,100,0.4189424,0.0069483644
3162490,,29800,1.0,116.73,285.13629581451414,0.00869192,0.0033519922,,8686.242743730545,1157.0328193919981,100,0.4189424,0.0033519922
3173841,,29900,1.0,113.51,263.139206495285,0.009942059,0.004620708,,8700.30595588684,1124.83207030899,100,0.4189424,0.004620708
3184941,,30000,1.0,111.0,247.84042291641236,0.009482632,0.007381903,,8710.909157276154,1099.733939177702,100,0.4189424,0.007381903
3196665,,30100,1.0,117.24,277.23865112304685,0.009354514,0.013383101,,8725.770040988922,1162.1347503987613,100,0.4189424,0.013383101
3207417,,30200,1.0,107.52,227.6417643928528,0.0031268804,0.0024270494,,8740.992213487625,1064.9348074257307,100,0.4189424,0.0024270494
3219060,,30300,1.0,116.43,290.03428626060486,0.009416546,0.008718684,,8759.805774211884,1154.0319707354568,100,0.4189424,0.008718684
3230375,,30400,1.0,113.15,257.9380656528473,0.00947207,0.006839121,,8772.85548734665,1121.2327906472308,100,0.4189424,0.006839121
3241928,,30500,1.0,115.53,264.03765237808227,0.00959906,0.01434147,,8786.94933438301,1145.029907243049,100,0.4189424,0.01434147
3253776,,30600,1.0,118.48,290.4339623832703,0.008159305,0.0040104627,,8800.652788162231,1174.5291188675742,100,0.4189424,0.0040104627
3265442,,30700,1.0,116.66,270.8354033279419,0.009615391,0.0069448864,,8813.00143623352,1156.3281352066606,100,0.4189424,0.0069448864
3276781,,30800,1.0,113.39,276.4374303531647,0.009021445,0.0034302764,,8826.722083330154,1123.6306154989716,100,0.4189424,0.0034302764
3287625,,30900,1.0,108.44,216.44369435310364,0.009993803,0.010938746,,8837.393925666809,1074.133163530124,100,0.4189424,0.010938746
3298729,,31000,1.0,111.04,258.0385057544708,0.009731166,0.018736048,,8849.99411201477,1100.1370015752398,100,0.4189424,0.018736048
3310441,,31100,1.0,117.12,278.5356488513946,0.0033636347,0.0029914477,,8860.642545700073,1160.9305813547485,100,0.4189424,0.0029914477
3322088,,31200,1.0,116.47,258.53622031211853,0.009667052,0.0034950403,,8873.493067264557,1154.428519867786,100,0.4189424,0.0034950403
3333255,,31300,1.0,111.67,269.63683203697207,0.008802426,0.005157266,,8886.761660337448,1106.4332727043343,100,0.4189424,0.005157266
3344418,,31400,1.0,111.63,257.33737195968627,0.009796631,0.007943262,,8901.727538108826,1106.0265630832791,100,0.4189424,0.007943262
3355397,,31500,1.0,109.79,232.43965586662293,0.009297208,0.004898722,,8915.7741086483,1087.6271033491855,100,0.4189424,0.004898722
3366160,,31600,1.0,107.63,226.63948468208312,0.010032219,0.016307937,,8929.695642232895,1066.025911143429,100,0.4189424,0.016307937
3377226,,31700,1.0,110.66,248.13895732879638,0.006210318,0.004813095,,8944.307140111923,1096.3265869332186,100,0.4189424,0.004813095
3388372,,31800,1.0,111.46,250.13839281082153,0.009872978,0.0069524366,,8961.858497858047,1104.3297845693892,100,0.4189424,0.0069524366
3399613,,31900,1.0,112.41,261.6370034408569,0.0048836744,0.003057185,,8973.32055568695,1113.8265341726321,100,0.4189424,0.003057185
3409988,,32000,1.0,103.75,224.04246592521667,0.009647024,0.012099431,,8987.641354560852,1027.2317584966208,100,0.4189424,0.012099431
3421145,,32100,1.0,111.57,253.937995634079,0.010037173,0.010362261,,9003.803172588348,1105.4296254434712,100,0.4189424,0.010362261
3432387,,32200,1.0,112.42,250.5377675819397,0.009624804,0.011868165,,9017.330077409744,1113.9270488020964,100,0.4189424,0.011868165
3443292,,32300,1.0,109.05,244.4403894519806,0.009949344,0.006109981,,9032.173293828964,1080.2327807509769,100,0.4189424,0.006109981
3454081,,32400,1.0,107.89,239.94195290565492,0.009663447,0.008739901,,9047.0057284832,1068.6363357996322,100,0.4189424,0.008739901
3464543,,32500,1.0,104.62,222.94323278427123,0.00931274,0.009791093,,9064.173017263412,1035.9321145217243,100,0.4189424,0.009791093
3475368,,32600,1.0,108.25,223.24142765045167,0.008754572,0.007643036,,9079.629861831665,1072.2289771568599,100,0.4189424,0.007643036
3486496,,32700,1.0,111.28,239.84239721298218,0.009143993,0.011435755,,9094.3594353199,1102.5315118962837,100,0.4189424,0.011435755
3497222,,32800,1.0,107.26,247.73931551933288,0.009517134,0.009008445,,9108.591768026352,1062.3318522633235,100,0.4189424,0.009008445
3507616,,32900,1.0,103.94,245.54365215301513,0.009922871,0.009405608,,9122.783707380295,1029.1347871090957,100,0.4189424,0.009405608
3518119,,33000,1.0,105.03,211.44425134658815,0.00997728,0.008454464,,9140.474293231964,1040.0327072287707,100,0.4189424,0.008454464
3529058,,33100,1.0,109.39,237.44190322875977,0.010051181,0.007996681,,9152.308486700058,1083.6355825750657,100,0.4189424,0.007996681
3540222,,33200,1.0,111.64,276.03861744880675,0.01001814,0.008749313,,9170.258543014526,1106.1384299176839,100,0.4189424,0.008749313
3550557,,33300,1.0,103.35,225.24430058479308,0.009704674,0.005196901,,9185.91000008583,1023.2381772285095,100,0.4189424,0.005196901
3561362,,33400,1.0,108.05,218.5430138683319,0.00874996,0.006567098,,9201.472327709198,1070.2402410018171,100,0.4189424,0.006567098
3572137,,33500,1.0,107.75,247.84238982200623,0.006738392,0.00639126,,9217.670383691788,1067.237581471327,100,0.4189424,0.00639126
3583282,,33600,1.0,111.45,256.3392770290375,0.0051159235,0.0042486913,,9234.451707839966,1104.235171598243,100,0.4189424,0.0042486913
3594154,,33700,1.0,108.72,225.34259309768677,0.0020817106,0.0010432092,,9251.385317325592,1076.9314332463848,100,0.4189424,0.0010432092
3605398,,33800,1.0,112.44,258.13710625648497,0.009636806,0.0049383384,,9263.594112157822,1114.1284332230573,100,0.4189424,0.0049383384
3616478,,33900,1.0,110.8,257.639439535141,0.0077944417,0.004691272,,9278.595180988312,1097.7256420246576,100,0.4189424,0.004691272
3627301,,34000,1.0,108.23,249.43950623512268,0.009972134,0.005171227,,9295.640367269516,1072.0288826758322,100,0.4189424,0.005171227
3638464,,34100,1.0,111.63,242.13684804916383,0.0053460957,0.003024074,,9313.076404571533,1106.0224707949374,100,0.4189424,0.003024074
3649561,,34200,1.0,110.97,249.1359827518463,0.0092806155,0.0049774526,,9330.049157857895,1099.422319619426,100,0.4189424,0.0049774526
3660660,,34300,1.0,110.99,267.13522356033326,0.009436158,0.0039253845,,9345.667944431305,1099.6267928275279,100,0.4189424,0.0039253845
3671472,,34400,1.0,108.12,230.34041648864746,0.009014745,0.007691884,,9358.283874511719,1070.9304023985203,100,0.4189424,0.007691884
3682074,,34500,1.0,106.02,220.14052305221557,0.005910298,0.004322638,,9372.336318969727,1049.9318039761793,100,0.4189424,0.004322638
3693485,,34600,1.0,114.11,272.3360073184967,0.010036335,0.004504917,,9386.618434906006,1130.8249805959938,100,0.4189424,0.004504917
3704283,,34700,1.0,107.98,247.64015672683715,0.009819394,0.01386712,,9401.893488883972,1069.530317675601,100,0.4189424,0.01386712
3715353,,34800,1.0,110.7,244.03907876968384,0.006906415,0.0056965044,,9418.314661502838,1096.7277391311745,100,0.4189424,0.0056965044
3726773,,34900,1.0,114.2,247.13704482078552,0.010116406,0.01017875,,9434.022991657257,1131.7232803047884,100,0.4189424,0.01017875
3738526,,35000,1.0,117.53,252.23726689338685,0.0085139675,0.009241228,,9452.325960159302,1165.0280631645435,100,0.4189424,0.009241228
3749918,,35100,1.0,113.92,281.7352276611328,0.0100452425,0.009761578,,9467.677357673645,1128.925429331614,100,0.4189424,0.009761578
3760424,,35200,1.0,105.06,209.9454717350006,0.008728641,0.010540602,,9482.23890542984,1040.328411486414,100,0.4189424,0.010540602
3771330,,35300,1.0,109.06,244.1392419242859,0.008943396,0.004026053,,9495.23190331459,1080.3265195655404,100,0.4189424,0.004026053
3782259,,35400,1.0,109.29,252.2382633781433,0.010002424,0.008819384,,9509.523250341415,1082.6213496268988,100,0.4189424,0.008819384
3792914,,35500,1.0,106.55,243.33927659034728,0.009680768,0.014749026,,9522.82388162613,1055.2240272614013,100,0.4189424,0.014749026
3803940,,35600,1.0,110.26,245.7382630252838,0.008305114,0.0065466966,,9536.903204202652,1092.3206248189829,100,0.4189424,0.0065466966
3815190,,35700,1.0,112.5,282.3330618476868,0.010152772,0.01216149,,9550.861182451248,1114.7163798792449,100,0.4189424,0.01216149
3826649,,35800,1.0,114.59,253.2358518886566,0.0100787645,0.010949577,,9561.49445605278,1135.6217307076015,100,0.4189424,0.010949577
3837910,,35900,1.0,112.61,247.33822877883912,0.0076999622,0.003127148,,9572.596806049347,1115.8217797664051,100,0.4189424,0.003127148
3848841,,36000,1.0,109.31,230.24018288612365,0.00936368,0.008436014,,9585.484582185745,1082.8245132854502,100,0.4189424,0.008436014
3859668,,36100,1.0,108.27,232.8419031238556,0.008895632,0.0030047682,,9598.667981147766,1072.4271101285701,100,0.4189424,0.0030047682
3870332,,36200,1.0,106.64,238.23921560287476,0.009662359,0.005540486,,9611.741801977158,1056.122325795806,100,0.4189424,0.005540486
3881426,,36300,1.0,110.94,271.23685220718386,0.00379049,0.00238777,,9625.784059286118,1099.1230503080028,100,0.4189424,0.00238777
3892201,,36400,1.0,107.75,232.7407849216461,0.009125403,0.0047730254,,9639.30939912796,1067.2288572522136,100,0.4189424,0.0047730254
3902988,,36500,1.0,107.87,227.74060276985168,0.00666817,0.0038310406,,9651.385313272476,1068.4277211066847,100,0.4189424,0.0038310406
3913705,,36600,1.0,107.17,238.03946238517761,0.008344647,0.0073731774,,9664.581247091293,1061.4256730233467,100,0.4189424,0.0073731774
3924946,,36700,1.0,112.41,239.13799724578857,0.009970746,0.008985847,,9677.567016839981,1113.8259874625016,100,0.4189424,0.008985847
3935620,,36800,1.0,106.74,220.54114310264586,0.008134026,0.0035449849,,9691.085761070251,1057.128583926744,100,0.4189424,0.0035449849
3945615,,36900,1.0,99.95,212.04502027511597,0.00889865,0.012241387,,9703.936490535736,989.2318590686026,100,0.4189424,0.012241387
3956219,,37000,1.0,106.04,222.0408877277374,0.010025472,0.012786162,,9716.234532117844,1050.1285672213896,100,0.4189424,0.012786162
3966924,,37100,1.0,107.05,251.2389556312561,0.009648618,0.00839417,,9729.061610937119,1060.2289974868445,100,0.4189424,0.00839417
3978060,,37200,1.0,111.36,245.63593751907348,0.009699136,0.0051076263,,9741.541460514069,1103.3211849744162,100,0.4189424,0.0051076263
3988680,,37300,1.0,106.2,223.939894657135,0.009572077,0.0057883123,,9751.590914487839,1051.7265706190308,100,0.4189424,0.0057883123
3999468,,37400,1.0,107.88,227.74079286575318,0.009533835,0.002734752,,9762.556633472443,1068.5246496218795,100,0.4189424,0.002734752
4009941,,37500,1.0,104.73,213.64266224861146,0.0063500553,0.004721864,,9773.448985338211,1037.028512680606,100,0.4189424,0.004721864
4020501,,37600,1.0,105.6,229.04254331588746,0.008985593,0.007301631,,9784.52896142006,1045.729781223818,100,0.4189424,0.007301631
4031283,,37700,1.0,107.82,240.23957600593567,0.007797055,0.004896975,,9795.44971036911,1067.9246310213844,100,0.4189424,0.004896975
4041779,,37800,1.0,104.96,227.142229013443,0.0100907255,0.010687913,,9806.40320634842,1039.3288701360884,100,0.4189424,0.010687913
4052496,,37900,1.0,107.17,221.14087428092955,0.009983318,0.008784318,,9817.86593580246,1061.4294192343584,100,0.4189424,0.008784318
4063366,,38000,1.0,108.7,220.14282062530518,0.0024045724,0.0046117576,,9828.225239038467,1076.734653454262,100,0.4189424,0.0046117576
4074170,,38100,1.0,108.04,225.84216739654542,0.010041579,0.00615088,,9838.055622577667,1070.13257635665,100,0.4189424,0.00615088
4085250,,38200,1.0,110.8,235.53919158935548,0.009467745,0.005332238,,9848.512648105621,1097.7289155873484,100,0.4189424,0.005332238
4095821,,38300,1.0,105.71,224.54318912506105,0.010086539,0.009931167,,9859.001417636871,1046.8314536979553,100,0.4189424,0.009931167
4106253,,38400,1.0,104.32,226.84330983161925,0.0076568695,0.005100063,,9869.575956583023,1032.9315752967188,100,0.4189424,0.005100063
4116397,,38500,1.0,101.44,223.04413473129273,0.008703022,0.0064618895,,9880.165461301804,1004.133741545293,100,0.4189424,0.0064618895
4127114,,38600,1.0,107.17,240.43962158203124,0.0029796711,0.0036421802,,9891.054878950119,1061.4281545639726,100,0.4189424,0.0036421802
4137773,,38700,1.0,106.59,218.3402705192566,0.008379467,0.0048752893,,9901.854427814484,1055.6290900912668,100,0.4189424,0.0048752893
4147854,,38800,1.0,100.81,208.94614535331726,0.009872915,0.008964072,,9912.46060705185,997.837434382593,100,0.4189424,0.008964072
4157956,,38900,1.0,101.02,219.24663614273072,0.0076731048,0.005843131,,9923.379034519196,999.941859006443,100,0.4189424,0.005843131
4168366,,39000,1.0,104.1,229.14242499351502,0.009576661,0.006870381,,9934.445971727371,1030.7338078943167,100,0.4189424,0.006870381
4178223,,39100,1.0,98.57,177.24810563087465,0.0064316923,0.005599612,,9945.422855615616,975.4374941700371,100,0.4189424,0.005599612
4188762,,39200,1.0,105.39,201.0446386909485,0.009262503,0.008446842,,9956.313441514969,1043.6342677456646,100,0.4189424,0.008446842
4199538,,39300,1.0,107.76,219.2418310546875,0.0038252575,0.004378789,,9967.95903635025,1067.3315711997718,100,0.4189424,0.004378789
4209470,,39400,1.0,99.32,183.5480300807953,0.00620828,0.004861395,,9978.662653923035,982.9358104127068,100,0.4189424,0.004861395
4219707,,39500,1.0,102.37,188.24581490516664,0.008288309,0.0033408275,,9989.840690851212,1013.4379176636545,100,0.4189424,0.0033408275
4229973,,39600,1.0,102.66,200.84513003349304,0.008182434,0.0041076927,,10000.328885555267,1016.338326002192,100,0.4189424,0.0041076927
4240765,,39700,1.0,107.92,245.44272925376893,0.0039497796,0.0026897613,,10010.60459947586,1068.9372747002126,100,0.4189424,0.0026897613
4251498,,39800,1.0,107.33,224.94232901573181,0.00885405,0.0031753138,,10021.156681776047,1063.0373263216848,100,0.4189424,0.0031753138
4262208,,39900,1.0,107.1,245.14205265045166,0.009102709,0.0052836863,,10032.157092094421,1060.7399484638518,100,0.4189424,0.0052836863
4272572,,40000,1.0,103.64,210.74614296913148,0.007705268,0.003544657,,10042.766736984253,1026.144946739824,100,0.4189424,0.003544657
4283023,,40100,1.0,104.51,212.247923412323,0.00842658,0.0059412145,,10053.549731016159,1034.8462043483667,100,0.4189424,0.0059412145
4292842,,40200,1.0,98.19,186.4506482887268,0.010070336,0.013369143,,10063.793711423874,971.6485596354124,100,0.4189424,0.013369143
4302886,,40300,1.0,100.44,199.34904487609865,0.009122397,0.0048290333,,10073.65689444542,994.1472029998243,100,0.4189424,0.0048290333
4313044,,40400,1.0,101.58,209.4478361415863,0.007687385,0.007248923,,10083.833050012589,1005.5490112452526,100,0.4189424,0.007248923
