TimestepsSoFar,EpLenMean,optimgain,entropy,surrgain,TimeElapsed,EpRewMean,Step_size,ev_tdlam_before,EpThisIter,entloss,EpisodesSoFar,DiscEpRewMean,meankl
1916299,101.01,0.002906322,0.4189424,0.002906322,1926.916382074356,999.8348958119855,1.0,,100,,20300,208.0449771499634,0.007203494
1926825,105.26,0.006182008,0.4189424,0.006182008,1937.4431445598602,1042.3322733423433,1.0,,100,,20400,236.24197282791138,0.009946272
1937465,106.4,0.008491314,0.4189424,0.008491314,1948.3570020198822,1053.7261836461928,1.0,,100,,20500,234.5383046245575,0.009599164
1947594,101.29,0.012961901,0.4189424,0.012961901,1958.9948425292969,1002.6352719377289,1.0,,100,,20600,216.44393594741823,0.009556059
1958339,107.45,0.010397022,0.4189424,0.010397022,1969.9482283592224,1064.231221400743,1.0,,100,,20700,226.1408957672119,0.009259257
1969421,110.82,0.007212317,0.4189424,0.007212317,1981.0355026721954,1097.9283866114765,1.0,,100,,20800,272.8387002182007,0.0098850345
1980022,106.01,0.012000158,0.4189424,0.012000158,1991.9107775688171,1049.8335886802765,1.0,,100,,20900,243.74205695152284,0.009906632
1990263,102.41,0.005121499,0.4189424,0.005121499,2002.5433721542358,1013.8342758888683,1.0,,100,,21000,219.94401381492614,0.009941251
2000820,105.57,0.0021283003,0.4189424,0.0021283003,2013.5575070381165,1045.427779084561,1.0,,100,,21100,239.94127241134643,0.009349948
2011319,104.99,0.008642736,0.4189424,0.008642736,2024.5217702388763,1039.6280397275382,1.0,,100,,21200,238.04339524269105,0.010059342
2021588,102.69,0.009150746,0.4189424,0.009150746,2035.1232841014862,1016.6282284920744,1.0,,100,,21300,218.0439050102234,0.009614523
2032071,104.83,0.008024796,0.4189424,0.008024796,2045.5465145111084,1038.029624949993,1.0,,100,,21400,207.5458889389038,0.009965368
2042842,107.71,0.0068214647,0.4189424,0.0068214647,2056.2575936317444,1066.8288927745953,1.0,,100,,21500,249.03856283187866,0.010021607
2053721,108.79,0.0039614253,0.4189424,0.0039614253,2067.070997238159,1077.6331832533679,1.0,,100,,21600,246.13997101783752,0.008078978
2064449,107.28,0.0072213975,0.4189424,0.0072213975,2077.8697106838226,1062.530914702258,1.0,,100,,21700,251.8388863182068,0.008885947
2074888,104.39,0.013372784,0.4189424,0.013372784,2088.7196493148804,1033.6285701134466,1.0,,100,,21800,221.04274052619934,0.009968056
2085363,104.75,0.0129063865,0.4189424,0.0129063865,2099.0483865737915,1037.2300022335264,1.0,,100,,21900,226.44273420333863,0.009327537
2096169,108.06,0.006969122,0.4189424,0.006969122,2109.8435640335083,1070.331196538898,1.0,,100,,22000,236.34048219680787,0.008523494
2106481,103.12,0.006643121,0.4189424,0.006643121,2119.512969017029,1020.9315547105492,1.0,,100,,22100,213.84394584655763,0.009595128
2117340,108.59,0.0128123,0.4189424,0.0128123,2129.199457168579,1075.6366629719857,1.0,,100,,22200,233.143058719635,0.009382182
2127515,101.75,0.011032302,0.4189424,0.011032302,2139.0456347465515,1007.2362146552481,1.0,,100,,22300,203.84490243911742,0.009503005
2137352,98.37,0.0053473194,0.4189424,0.0053473194,2149.2091867923737,973.4358436299298,1.0,,100,,22400,192.14726692199707,0.008399955
2147466,101.14,0.010290632,0.4189424,0.010290632,2159.7064657211304,1001.1298765035939,1.0,,100,,22500,208.64364953994752,0.010076015
2157638,101.72,0.008427092,0.4189424,0.008427092,2170.2124655246735,1006.9283605997333,1.0,,100,,22600,214.74306307792665,0.00862104
2168142,105.04,0.009800697,0.4189424,0.009800697,2180.5159151554108,1040.1240286484792,1.0,,100,,22700,225.54179675102233,0.009797285
2177931,97.89,0.01052836,0.4189424,0.01052836,2190.6615331172943,968.6237005779019,1.0,,100,,22800,179.14506739616394,0.009953641
2188385,104.54,0.0089376485,0.4189424,0.0089376485,2201.5073688030243,1035.1278341345312,1.0,,100,,22900,211.7429346370697,0.009093792
2198977,105.92,0.002900443,0.4189424,0.002900443,2212.4163315296173,1048.9280489339192,1.0,,100,,23000,228.0396990776062,0.006048638
2209803,108.26,0.010023387,0.4189424,0.010023387,2222.5752127170563,1072.3255365173789,1.0,,100,,23100,232.93918078422547,0.009960515
2219817,100.14,0.0020756067,0.4189424,0.0020756067,2232.4549877643585,991.1345026812401,1.0,,100,,23200,188.2476109790802,0.0072135166
2230531,107.14,0.01125226,0.4189424,0.01125226,2243.0088448524475,1061.1325710357883,1.0,,100,,23300,220.04112643241882,0.010141062
2241635,111.04,0.0056155208,0.4189424,0.0056155208,2252.4200627803802,1100.1366957154407,1.0,,100,,23400,253.33896750450134,0.007527191
2251981,103.46,0.002484375,0.4189424,0.002484375,2261.674159049988,1024.3382048939363,1.0,,100,,23500,221.14431988716126,0.0039775954
2263173,111.92,0.003865689,0.4189424,0.003865689,2271.9898228645325,1108.9328120820428,1.0,,100,,23600,259.83898716926575,0.0064199963
2274133,109.6,0.009645614,0.4189424,0.009645614,2282.3180170059204,1085.731221756009,1.0,,100,,23700,234.84026069641112,0.01000428
2284155,100.22,0.006484188,0.4189424,0.006484188,2292.914481639862,991.9342838553586,1.0,,100,,23800,199.5459509944916,0.008848466
2294205,100.5,0.0079890415,0.4189424,0.0079890415,2302.910717487335,994.731268936961,1.0,,100,,23900,202.9454827594757,0.0057962355
2304185,99.8,0.005973053,0.4189424,0.005973053,2313.293931245804,987.7278090170474,1.0,,100,,24000,194.04538524627685,0.009896469
2314514,103.29,0.007547098,0.4189424,0.007547098,2323.6398587226868,1022.6300962942734,1.0,,100,,24100,211.34242903709412,0.009295881
2325044,105.3,0.00638235,0.4189424,0.00638235,2334.124091386795,1042.7321319229668,1.0,,100,,24200,213.44430047035218,0.009233142
2335451,104.07,0.00620272,0.4189424,0.00620272,2343.936820745468,1030.4374646170131,1.0,,100,,24300,214.14475936889647,0.010038122
2345805,103.54,0.003321532,0.4189424,0.003321532,2354.7282927036285,1025.131781800132,1.0,,100,,24400,221.04323120117186,0.010154733
2356756,109.51,0.013995134,0.4189424,0.013995134,2364.8008995056152,1084.8347841433697,1.0,,100,,24500,246.6412543964386,0.008238883
2367654,108.98,0.002477158,0.4189424,0.002477158,2374.705912590027,1079.536054119493,1.0,,100,,24600,242.64222091674804,0.0046100486
2378556,109.02,0.0034576708,0.4189424,0.0034576708,2385.061061859131,1079.9323660538664,1.0,,100,,24700,227.94132528305053,0.0058437963
2389686,111.3,0.0066513764,0.4189424,0.0066513764,2395.4551734924316,1102.7365190935277,1.0,,100,,24800,230.24433804512023,0.008238773
2400439,107.53,0.007006902,0.4189424,0.007006902,2405.4927084445953,1065.0359456707538,1.0,,100,,24900,244.44061606407166,0.006116582
2411530,110.91,0.0077432464,0.4189424,0.0077432464,2415.2841572761536,1098.8314502563887,1.0,,100,,25000,240.5393702888489,0.00888921
2422152,106.22,0.0066653728,0.4189424,0.0066653728,2425.368767976761,1051.9367124864327,1.0,,100,,25100,213.34500883102416,0.0038020965
2433131,109.79,0.008101397,0.4189424,0.008101397,2435.577791929245,1087.6322543025117,1.0,,100,,25200,232.7409280204773,0.010056214
2443488,103.57,0.0054607275,0.4189424,0.0054607275,2445.823404312134,1025.433719059433,1.0,,100,,25300,218.94367593765259,0.009695691
2454183,106.95,0.011040037,0.4189424,0.011040037,2455.7007977962494,1059.2381615068687,1.0,,100,,25400,243.74137491226196,0.0101907365
2464865,106.82,0.009264085,0.4189424,0.009264085,2465.275833129883,1057.9396047997352,1.0,,100,,25500,225.6427396774292,0.0097973365
2475679,108.14,0.00975183,0.4189424,0.00975183,2474.8405060768127,1071.13939576411,1.0,,100,,25600,242.34194306373595,0.009341818
2486861,111.82,0.0066721975,0.4189424,0.0066721975,2485.136617898941,1107.9335689906347,1.0,,100,,25700,246.5394478225708,0.008003407
2498190,113.29,0.0076718316,0.4189424,0.0076718316,2494.877661705017,1122.6345675573018,1.0,,100,,25800,239.0390372943878,0.008685165
2509347,111.57,0.0032835358,0.4189424,0.0032835358,2504.1722841262817,1105.4372444019673,1.0,,100,,25900,253.83962908744812,0.0023008618
2519894,105.47,0.009383895,0.4189424,0.009383895,2514.203714132309,1044.4384417677718,1.0,,100,,26000,240.84308506965638,0.009976846
2530960,110.66,0.0018952087,0.4189424,0.0018952087,2524.7393295764923,1096.3399780180434,1.0,,100,,26100,247.1416425704956,0.002875126
2541765,108.05,0.002208203,0.4189424,0.002208203,2535.232718706131,1070.237227847244,1.0,,100,,26200,234.4426404285431,0.009016309
2553442,116.77,0.011619584,0.4189424,0.011619584,2546.2726650238037,1157.4383581742136,1.0,,100,,26300,295.33590058326723,0.009553036
2564783,113.41,0.013427185,0.4189424,0.013427185,2556.9980058670044,1123.8381044725525,1.0,,100,,26400,258.9402039432526,0.010015742
2576517,117.34,0.0045702457,0.4189424,0.0045702457,2567.951205253601,1163.139364171695,1.0,,100,,26500,273.43719120025634,0.008037497
2588021,115.04,0.00342468,0.4189424,0.00342468,2579.6786546707153,1140.1384630033026,1.0,,100,,26600,265.0391960144043,0.009845338
2599610,115.89,0.0019169605,0.4189424,0.0019169605,2590.2129871845245,1148.6354315918168,1.0,,100,,26700,275.33738936424254,0.007167086
2610960,113.5,0.009132749,0.4189424,0.009132749,2600.035089969635,1124.732058130475,1.0,,100,,26800,252.03794308662415,0.009940789
2622246,112.86,0.011314295,0.4189424,0.011314295,2610.587784051895,1118.3361218151372,1.0,,100,,26900,260.33935576438904,0.009990018
2633487,112.41,0.005774436,0.4189424,0.005774436,2620.8058774471283,1113.834034936541,1.0,,100,,27000,272.4384940433502,0.008998103
2645136,116.49,0.0010632398,0.4189424,0.0010632398,2631.6430580615997,1154.636943024314,1.0,,100,,27100,252.83879591941835,0.0060562124
2657190,120.54,0.010520287,0.4189424,0.010520287,2643.4711108207703,1195.1330366389766,1.0,,100,,27200,276.1368898010254,0.009763835
2668811,116.21,0.009187788,0.4189424,0.009187788,2652.797417163849,1151.8363123495396,1.0,,100,,27300,295.83724132537844,0.010024793
2681028,122.17,0.0017855469,0.4189424,0.0017855469,2664.313875436783,1211.4329154173997,1.0,,100,,27400,290.7336059188843,0.002865437
2692881,118.53,0.004697641,0.4189424,0.004697641,2675.229924440384,1175.0362267109695,1.0,,100,,27500,283.4368780612946,0.008618108
2704798,119.17,0.0042209374,0.4189424,0.0042209374,2684.8091356754303,1181.4309458245218,1.0,,100,,27600,291.3348864078522,0.010095014
2716625,118.27,0.005941171,0.4189424,0.005941171,2695.0984065532684,1172.4293811096584,1.0,,100,,27700,277.73526483535767,0.006628408
2728542,119.17,0.007411773,0.4189424,0.007411773,2705.635223865509,1181.4334297962098,1.0,,100,,27800,270.8365971660614,0.009724004
2740487,119.45,0.0017126856,0.4189424,0.0017126856,2715.5568656921387,1184.2313399398913,1.0,,100,,27900,291.93426801681517,0.007375668
2752255,117.68,0.004573975,0.4189424,0.004573975,2726.629243373871,1166.5324414425852,1.0,,100,,28000,274.3355267238617,0.0075365845
2763837,115.82,0.0019822326,0.4189424,0.0019822326,2736.671438932419,1147.9306418836488,1.0,,100,,28100,260.33640667915347,0.009159296
2775439,116.02,0.005293219,0.4189424,0.005293219,2747.3510913848877,1149.930524219955,1.0,,100,,28200,256.4347957324982,0.009031249
2786599,111.6,0.0025535163,0.4189424,0.0025535163,2757.516872406006,1105.7305550410283,1.0,,100,,28300,256.0376211452484,0.007983481
2797332,107.33,0.006310244,0.4189424,0.006310244,2768.231137037277,1063.029830718365,1.0,,100,,28400,240.84123201370238,0.008557681
2808726,113.94,0.009117959,0.4189424,0.009117959,2778.6341547966003,1129.1280180152473,1.0,,100,,28500,268.43721117973325,0.010090119
2819804,110.78,0.00025730347,0.4189424,0.00025730347,2789.0397481918335,1097.5265516178379,1.0,,100,,28600,246.5397205066681,0.009798652
2830614,108.1,0.0029125598,0.4189424,0.0029125598,2799.28510594368,1070.726922395398,1.0,,100,,28700,252.53903289794923,0.008703791
2841771,111.57,0.00746229,0.4189424,0.00746229,2809.8915498256683,1105.4234496414324,1.0,,100,,28800,273.4354105949402,0.009975413
2852405,106.34,0.0059550377,0.4189424,0.0059550377,2820.5429615974426,1053.124054402519,1.0,,100,,28900,226.23856030464174,0.00965336
2862884,104.79,0.013147202,0.4189424,0.013147202,2831.189385652542,1037.6236581829246,1.0,,100,,29000,222.4418570137024,0.009863682
2873603,107.19,0.009639936,0.4189424,0.009639936,2841.685730934143,1061.6225047913285,1.0,,100,,29100,212.5396504020691,0.009806745
2883798,101.95,0.004178657,0.4189424,0.004178657,2852.061050891876,1009.2260592845103,1.0,,100,,29200,224.34340152740478,0.00966807
2894773,109.75,0.00840674,0.4189424,0.00840674,2862.310529947281,1087.2224248620844,1.0,,100,,29300,215.5390265750885,0.009890078
2905799,110.26,0.0053554857,0.4189424,0.0053554857,2872.5849528312683,1092.3298685914147,1.0,,100,,29400,241.5411127471924,0.0029511505
2917103,113.04,0.0015792408,0.4189424,0.0015792408,2883.2978954315186,1120.1259270949308,1.0,,100,,29500,254.33578051567076,0.00827092
2928157,110.54,0.008093646,0.4189424,0.008093646,2894.3897621631622,1095.130392562358,1.0,,100,,29600,236.14057780265807,0.010092618
2940130,119.73,0.010736353,0.4189424,0.010736353,2905.441274881363,1187.0290617561632,1.0,,100,,29700,266.03831560134887,0.009817312
2951873,117.43,0.0024345715,0.4189424,0.0024345715,2916.838009119034,1164.0303817623662,1.0,,100,,29800,290.1355266189575,0.0069044945
2963302,114.29,0.0029837952,0.4189424,0.0029837952,2927.9240114688873,1132.6350129760554,1.0,,100,,29900,272.7386313056946,0.0057897517
2975354,120.52,0.008005295,0.4189424,0.008005295,2938.552145957947,1194.9361344277925,1.0,,100,,30000,293.1368110370636,0.009818099
2987464,121.1,0.003860005,0.4189424,0.003860005,2949.671099424362,1200.7309022638842,1.0,,100,,30100,296.4334112548828,0.009353891
2999538,120.74,0.0058802306,0.4189424,0.0058802306,2960.1584706306458,1197.1321613085747,1.0,,100,,30200,287.93530755996704,0.0076146824
3011714,121.76,0.0107463505,0.4189424,0.0107463505,2971.114551305771,1207.3319076863925,1.0,,100,,30300,293.4330554008484,0.009946115
3023410,116.96,0.004796343,0.4189424,0.004796343,2981.971578836441,1159.3342000359733,1.0,,100,,30400,271.0366442012787,0.006703679
3035529,121.19,0.0051416536,0.4189424,0.0051416536,2991.959902524948,1201.6280245965672,1.0,,100,,30500,306.0314524269104,0.006029585
3047251,117.22,0.008166899,0.4189424,0.008166899,3002.620815038681,1161.9284052133564,1.0,,100,,30600,271.9337796878815,0.00900326
3059313,120.62,0.015028988,0.4189424,0.015028988,3013.8824939727783,1195.934829342935,1.0,,100,,30700,302.03788206100467,0.010056667
3070671,113.58,0.0029019085,0.4189424,0.0029019085,3025.2443816661835,1125.5321314562461,1.0,,100,,30800,243.63906938552856,0.004159332
3082558,118.87,0.0074672815,0.4189424,0.0074672815,3036.2468914985657,1178.4282814851092,1.0,,100,,30900,281.7335774230957,0.009919092
3093808,112.5,0.013546292,0.4189424,0.013546292,3047.1327040195465,1114.7350385807404,1.0,,100,,31000,264.0394774341583,0.01005726
3105162,113.54,0.0042686695,0.4189424,0.0042686695,3057.886603116989,1125.1358374608956,1.0,,100,,31100,256.53903319358824,0.0073514613
3116491,113.29,0.0092253415,0.4189424,0.0092253415,3068.6299715042114,1122.6336216640207,1.0,,100,,31200,260.03883853912356,0.009990815
3128188,116.97,0.0020551006,0.4189424,0.0020551006,3080.0191354751587,1159.4353668601834,1.0,,100,,31300,278.1363672447205,0.010035001
3140625,124.37,0.006849153,0.4189424,0.006849153,3090.889665365219,1233.432991854942,1.0,,100,,31400,316.6326867866516,0.009513615
3152806,121.81,0.0039558816,0.4189424,0.0039558816,3102.4457519054413,1207.833175685351,1.0,,100,,31500,318.2323412036896,0.00612912
3164883,120.77,0.0042855553,0.4189424,0.0042855553,3113.483276605606,1197.4386462233413,1.0,,100,,31600,285.83686272621156,0.007841533
3176733,118.5,0.004595044,0.4189424,0.004595044,3124.5413389205933,1174.7389035190927,1.0,,100,,31700,280.8366667842865,0.008711977
3190097,133.64,0.0073015126,0.4189424,0.0073015126,3135.772639274597,1326.1338835318654,1.0,,100,,31800,349.22916528701785,0.010056179
3202244,121.47,0.001786034,0.4189424,0.001786034,3146.7435631752014,1204.4375394076246,1.0,,100,,31900,310.13471510887143,0.0047024786
3213858,116.14,0.006609524,0.4189424,0.006609524,3157.6196637153625,1151.1373286837768,1.0,,100,,32000,287.33754187583924,0.009339746
3225920,120.62,0.009302649,0.4189424,0.009302649,3168.9791576862335,1195.93487916831,1.0,,100,,32100,287.9370202255249,0.009627426
3238309,123.89,0.010396627,0.4189424,0.010396627,3179.8358068466187,1228.6303996863965,1.0,,100,,32200,310.83365158081057,0.009212171
3250351,120.42,0.0069129607,0.4189424,0.0069129607,3190.6296842098236,1193.9329948044572,1.0,,100,,32300,279.2369818305969,0.009926206
3262257,119.06,0.008796503,0.4189424,0.008796503,3201.4605202674866,1180.331791040407,1.0,,100,,32400,272.73584211349487,0.009988354
3274240,119.83,0.005270235,0.4189424,0.005270235,3211.5397267341614,1188.0303384427707,1.0,,100,,32500,268.9361406230926,0.008587276
3286464,122.24,0.0039261635,0.4189424,0.0039261635,3221.818770647049,1212.1288706942912,1.0,,100,,32600,283.73287066459653,0.006464768
3299011,125.47,0.00896582,0.4189424,0.00896582,3232.392983675003,1244.431182973969,1.0,,100,,32700,322.6328729915619,0.010234904
3310998,119.87,0.0049561756,0.4189424,0.0049561756,3242.9446499347687,1188.4360018303234,1.0,,100,,32800,287.4365654277801,0.0074396157
3323507,125.09,0.0038628748,0.4189424,0.0038628748,3253.70046377182,1240.6339048228351,1.0,,100,,32900,319.2323675251007,0.009937258
3335865,123.58,0.0062941345,0.4189424,0.0062941345,3264.4438395500183,1225.5342164990404,1.0,,100,,33000,287.13437085151674,0.009738461
3348186,123.21,0.010747415,0.4189424,0.010747415,3275.1350541114807,1221.825419843068,1.0,,100,,33100,315.5300561237335,0.009838438
3360064,118.78,0.010771614,0.4189424,0.010771614,3285.9451756477356,1177.5343137454367,1.0,,100,,33200,284.4365817928314,0.009930361
3372453,123.89,0.012034579,0.4189424,0.012034579,3296.596121072769,1228.6338260967868,1.0,,100,,33300,305.13468152046204,0.00964012
3385011,125.58,0.0071347645,0.4189424,0.0071347645,3307.1840126514435,1245.5348049775434,1.0,,100,,33400,312.2321704292297,0.009489966
3397214,122.03,0.011092092,0.4189424,0.011092092,3317.7905371189117,1210.0322113896952,1.0,,100,,33500,280.5348458194733,0.009828526
3409318,121.04,0.0051521785,0.4189424,0.0051521785,3327.9063835144043,1200.1322686021624,1.0,,100,,33600,282.3355046463013,0.010169483
3421013,116.95,0.008037568,0.4189424,0.008037568,3339.2071573734283,1159.2414433685972,1.0,,100,,33700,281.4372658729553,0.00912217
3432974,119.61,0.0073685497,0.4189424,0.0073685497,3350.1165025234222,1185.832278695243,1.0,,100,,33800,293.4348316955566,0.008634909
3444703,117.29,0.0070731286,0.4189424,0.0070731286,3360.546127796173,1162.6313766283733,1.0,,100,,33900,270.1345603847504,0.010034725
3456906,122.03,0.011252673,0.4189424,0.011252673,3371.422914505005,1210.0317642025373,1.0,,100,,34000,284.3338621711731,0.009914491
3469143,122.37,0.0027134423,0.4189424,0.0027134423,3382.159054994583,1213.431287198059,1.0,,100,,34100,329.73197399139406,0.0032101911
3481056,119.13,0.0022756348,0.4189424,0.0022756348,3392.4392352104187,1181.0341130058844,1.0,,100,,34200,257.9377465248108,0.003946707
3493326,122.7,0.0056630396,0.4189424,0.0056630396,3402.3232414722443,1216.735885190809,1.0,,100,,34300,304.83312112808227,0.0051517645
3505650,123.24,0.004373496,0.4189424,0.004373496,3412.658045768738,1222.135037243782,1.0,,100,,34400,305.13332896232606,0.009540337
3517762,121.12,0.009819851,0.4189424,0.009819851,3423.4585149288177,1200.938904348592,1.0,,100,,34500,281.3352015686035,0.00867348
3529762,120.0,0.0111956075,0.4189424,0.0111956075,3434.3176424503326,1189.7388412403045,1.0,,100,,34600,289.13711250305175,0.009048089
3542142,123.8,0.0062975744,0.4189424,0.0062975744,3444.4720873832703,1227.7322501321084,1.0,,100,,34700,295.63513525009154,0.009434836
3554491,123.49,0.005953886,0.4189424,0.005953886,3454.951050043106,1224.6345346156234,1.0,,100,,34800,305.93455494880675,0.008149347
3566226,117.35,0.012587099,0.4189424,0.012587099,3464.9830565452576,1163.2405170367324,1.0,,100,,34900,288.8373950386047,0.010039131
3577769,115.43,0.007670642,0.4189424,0.007670642,3473.708880662918,1144.0398578399427,1.0,,100,,35000,258.7391189956665,0.009743785
3589341,115.72,0.00720977,0.4189424,0.00720977,3484.632237672806,1146.9441964006612,1.0,,100,,35100,286.0401457500458,0.009504797
3601511,121.7,0.005926935,0.4189424,0.005926935,3495.7719831466675,1206.7358188878816,1.0,,100,,35200,312.63320322990415,0.00845159
3613167,116.56,0.006995453,0.4189424,0.006995453,3505.7787334918976,1155.3377610999312,1.0,,100,,35300,276.13563287734985,0.009422767
3625111,119.44,0.009983158,0.4189424,0.009983158,3516.6778843402863,1184.13668494085,1.0,,100,,35400,283.33792950630186,0.008070595
3637091,119.8,0.008493782,0.4189424,0.008493782,3527.062020778656,1187.7345407083221,1.0,,100,,35500,258.43797159194946,0.009929391
3649195,121.04,0.008442003,0.4189424,0.008442003,3537.7849428653717,1200.1259991305296,1.0,,100,,35600,289.0325260639191,0.010161166
3661239,120.44,0.0013843604,0.4189424,0.0013843604,3548.5633516311646,1194.130183362923,1.0,,100,,35700,311.6343400859833,0.0093354685
3672926,116.87,0.006897406,0.4189424,0.006897406,3559.9485726356506,1158.4360031626375,1.0,,100,,35800,273.83530121803284,0.00950099
3684900,119.74,0.004926268,0.4189424,0.004926268,3570.9945204257965,1187.1315527586396,1.0,,100,,35900,282.7376358985901,0.009378836
3697258,123.58,0.015503042,0.4189424,0.015503042,3582.0045113563538,1225.5308201333473,1.0,,100,,36000,334.7314358711243,0.009990554
3709478,122.2,0.003185028,0.4189424,0.003185028,3591.6649272441864,1211.7345100495916,1.0,,100,,36100,295.2342032432556,0.009829571
3721396,119.18,0.007360842,0.4189424,0.007360842,3601.7341985702515,1181.5328427609938,1.0,,100,,36200,291.33522668838503,0.009214607
3733586,121.9,0.0044375975,0.4189424,0.0044375975,3612.538202047348,1208.7307571157135,1.0,,100,,36300,293.43378717422485,0.007112749
3745139,115.53,0.0028419788,0.4189424,0.0028419788,3623.8696410655975,1145.0333070532697,1.0,,100,,36400,264.13909399986267,0.00939379
3757448,123.09,0.0025537785,0.4189424,0.0025537785,3634.5900118350983,1220.6306737599086,1.0,,100,,36500,284.9333470058441,0.0076351655
3769382,119.34,0.0054428913,0.4189424,0.0054428913,3645.2300341129303,1183.130218059039,1.0,,100,,36600,286.13376507759097,0.00984223
3781241,118.59,0.0071867714,0.4189424,0.0071867714,3656.903382062912,1175.6344770887922,1.0,,100,,36700,270.6363726902008,0.00947425
3793283,120.42,0.008027293,0.4189424,0.008027293,3667.3030602931976,1193.929627910138,1.0,,100,,36800,289.0340554046631,0.009789281
3805332,120.49,0.007454384,0.4189424,0.007454384,3678.0164420604706,1194.6300825223861,1.0,,100,,36900,283.5353272533417,0.0065562217
3817606,122.74,0.0066083716,0.4189424,0.0066083716,3688.1608991622925,1217.1279673470383,1.0,,100,,37000,286.83295990943907,0.009968292
3830304,126.98,0.0041053197,0.4189424,0.0041053197,3698.9472143650055,1259.5270192664009,1.0,,100,,37100,334.827924451828,0.009206748
3842484,121.8,0.005292755,0.4189424,0.005292755,3709.992686033249,1207.7324056597947,1.0,,100,,37200,301.53447840690615,0.009962835
3854351,118.67,0.005848218,0.4189424,0.005848218,3720.210015773773,1176.4376856485742,1.0,,100,,37300,298.4348451042175,0.009579432
3866568,122.17,0.012607837,0.4189424,0.012607837,3730.0707409381866,1211.4341630822687,1.0,,100,,37400,315.53295931816103,0.009967096
3878728,121.6,0.0046286336,0.4189424,0.0046286336,3740.5327699184418,1205.7369694869483,1.0,,100,,37500,308.1341571712494,0.010022772
3891406,126.78,0.004566033,0.4189424,0.004566033,3750.143171787262,1257.5272718499511,1.0,,100,,37600,333.52820622444153,0.008486956
3903632,122.26,0.011791304,0.4189424,0.011791304,3760.0011689662933,1212.3305545234548,1.0,,100,,37700,327.92971844673156,0.0102919
3916189,125.57,0.0070937206,0.4189424,0.0070937206,3769.259895324707,1245.4293616440755,1.0,,100,,37800,296.73387848854065,0.009889908
3928328,121.39,0.003467766,0.4189424,0.003467766,3778.9416382312775,1203.6298979427122,1.0,,100,,37900,267.93405923843386,0.0018723573
3940347,120.19,0.0060251076,0.4189424,0.0060251076,3787.3157827854156,1191.634399071214,1.0,,100,,38000,290.63622509002687,0.008936023
3952976,126.29,0.0042822417,0.4189424,0.0042822417,3796.360805273056,1252.6338079088619,1.0,,100,,38100,315.0333627510071,0.009462068
3965640,126.64,0.009067694,0.4189424,0.009067694,3806.2433712482452,1256.1295158525531,1.0,,100,,38200,327.3285949516296,0.009580634
3977791,121.51,0.015770629,0.4189424,0.015770629,3815.190901041031,1204.8355505692548,1.0,,100,,38300,291.733750038147,0.009889226
3989871,120.8,0.0065546776,0.4189424,0.0065546776,3826.541140794754,1197.7325278236406,1.0,,100,,38400,312.8340431118011,0.009392898
4001936,120.65,0.0150605505,0.4189424,0.0150605505,3848.665649652481,1196.2334160143998,1.0,,100,,38500,309.63602650642395,0.009856385
4013934,119.98,0.0030423535,0.4189424,0.0030423535,3868.4448087215424,1189.533507095628,1.0,,100,,38600,267.3365125465393,0.008805391
4026072,121.38,0.009869621,0.4189424,0.009869621,3886.9813244342804,1203.5350500168827,1.0,,100,,38700,289.7346706485748,0.009895051
4038191,121.19,0.0013920569,0.4189424,0.0013920569,3898.8529889583588,1201.629977621405,1.0,,100,,38800,289.5326075744629,0.0070686163
4050052,118.61,0.0047260276,0.4189424,0.0047260276,3914.7648553848267,1175.83303679269,1.0,,100,,38900,268.7364636039734,0.0026506311
4062271,122.19,0.00731009,0.4189424,0.00731009,3932.5659623146057,1211.6256954987405,1.0,,100,,39000,305.7318552017212,0.009504765
4074665,123.94,0.015548911,0.4189424,0.015548911,3951.0830078125,1229.12677815196,1.0,,100,,39100,302.2312959384918,0.00944965
4086949,122.84,0.006831543,0.4189424,0.006831543,3967.0229201316833,1218.1285858180333,1.0,,100,,39200,296.2327433586121,0.009446663
4099441,124.92,0.0105535975,0.4189424,0.0105535975,3984.4578490257263,1238.9262408199272,1.0,,100,,39300,320.6319819545746,0.009628323
4111548,121.07,0.01089314,0.4189424,0.01089314,4002.5702884197235,1200.4333032833604,1.0,,100,,39400,293.8340253353119,0.009864253
4124344,127.96,0.0068984143,0.4189424,0.0068984143,4020.357334136963,1269.3282686236373,1.0,,100,,39500,318.53132623672485,0.008964074
4136853,125.09,0.0025017115,0.4189424,0.0025017115,4035.741554260254,1240.626517385291,1.0,,100,,39600,305.63253916740416,0.009335848
4149061,122.08,0.01325709,0.4189424,0.01325709,4051.9933371543884,1210.527396267978,1.0,,100,,39700,313.43125368118285,0.0102352025
4161651,125.9,0.010700669,0.4189424,0.010700669,4067.2641031742096,1248.7230088223355,1.0,,100,,39800,312.73125902175906,0.009820645
4173492,118.41,0.0058866404,0.4189424,0.0058866404,4084.109351158142,1173.831141839975,1.0,,100,,39900,286.7368101215363,0.009272176
4185718,122.26,0.008352169,0.4189424,0.008352169,4099.593804597855,1212.3308255283764,1.0,,100,,40000,306.03129528045656,0.008941915
4197698,119.8,0.0074160597,0.4189424,0.0074160597,4115.664934396744,1187.7288198334636,1.0,,100,,40100,291.13403904914856,0.0100152735
4209921,122.23,0.012699823,0.4189424,0.012699823,4129.900358915329,1212.030127441445,1.0,,100,,40200,291.4322773456573,0.010143807
