surrgain,EpisodesSoFar,entropy,ev_tdlam_before,Step_size,meankl,DiscEpRewMean,EpThisIter,entloss,EpRewMean,TimestepsSoFar,EpLenMean,TimeElapsed,optimgain
0.004167397,100,0.4189424,,1.0,0.008944117,0.7990086174011231,100,,77.84767780585095,879,8.79,11.125035524368286,0.004167397
0.0064757178,200,0.4189424,,1.0,0.009538618,4.9979993438720705,100,,94.14607811214223,1921,10.42,25.549879550933838,0.0064757178
0.008002011,300,0.4189424,,1.0,0.009243653,3.298441171646118,100,,92.04516404028098,2942,10.21,34.72685480117798,0.008002011
0.007362633,400,0.4189424,,1.0,0.0098098265,4.598246793746949,100,,104.83807861163673,4091,11.49,53.78901815414429,0.007362633
0.0061770496,500,0.4189424,,1.0,0.009936996,2.698402681350708,100,,103.6393476691469,5228,11.37,74.89572525024414,0.0061770496
0.010879926,600,0.4189424,,1.0,0.009716026,2.7983445262908937,100,,116.23457634502913,6491,12.63,103.3077039718628,0.010879926
0.0074191317,700,0.4189424,,1.0,0.009302183,6.696929035186767,100,,143.21804087678206,8024,15.33,149.82126784324646,0.0074191317
0.0081073055,800,0.4189424,,1.0,0.009409447,4.7971876430511475,100,,125.22744258464567,9377,13.53,208.46340560913086,0.0081073055
0.0077155726,900,0.4189424,,1.0,0.009645561,2.7979339027404784,100,,138.02194943907986,10858,14.81,256.8677957057953,0.0077155726
0.007549956,1000,0.4189424,,1.0,0.009995234,6.29636402130127,100,,158.41390945012495,12543,16.85,293.86284255981445,0.007549956
0.009969787,1100,0.4189424,,1.0,0.009744543,9.094819087982177,100,,192.39950443346507,14568,20.25,342.48934602737427,0.009969787
0.011511011,1200,0.4189424,,1.0,0.009483289,8.095322065353393,100,,224.6906205316861,16916,23.48,383.7626714706421,0.011511011
0.00791969,1300,0.4189424,,1.0,0.009514622,13.994537534713745,100,,220.69518057084323,19224,23.08,418.47727966308594,0.00791969
0.012813576,1400,0.4189424,,1.0,0.009779514,5.9962534332275395,100,,198.3951873699159,21309,20.85,455.22838830947876,0.012813576
0.014545508,1500,0.4189424,,1.0,0.00990747,15.993471059799194,100,,250.77878075092624,23918,26.09,486.50514793395996,0.014545508
0.010306577,1600,0.4189424,,1.0,0.0098097045,26.48690899848938,100,,293.15854686525853,26951,30.33,527.1957912445068,0.010306577
0.01306088,1700,0.4189424,,1.0,0.009929934,30.8900900554657,100,,355.03917665605246,30603,36.52,579.0514824390411,0.01306088
0.013940836,1800,0.4189424,,1.0,0.009878813,14.292470483779907,100,,381.4276989258631,34519,39.16,613.2161161899567,0.013940836
0.016965216,1900,0.4189424,,1.0,0.009936685,51.08015141487122,100,,463.9102706681146,39260,47.41,660.124577999115,0.016965216
0.01357765,2000,0.4189424,,1.0,0.009983857,84.36607578277588,100,,641.7502270198362,45780,65.2,677.7305035591125,0.01357765
0.020402627,2100,0.4189424,,1.0,0.009442911,88.96603564262391,100,,719.4236528035847,53077,72.97,720.5148301124573,0.020402627
0.012167544,2200,0.4189424,,1.0,0.009478953,130.25385533332826,100,,822.9045153636428,61409,83.32,774.392858505249,0.012167544
0.019271035,2300,0.4189424,,1.0,0.009485075,144.0452675819397,100,,901.4865832220114,70527,91.18,807.3122191429138,0.019271035
0.024848945,2400,0.4189424,,1.0,0.009953041,223.4327675819397,100,,1001.4028617176137,80644,101.17,861.9042329788208,0.024848945
0.0136034945,2500,0.4189424,,1.0,0.009510948,236.33678263664245,100,,1140.2122469853623,92149,115.05,892.483108997345,0.0136034945
0.012724377,2600,0.4189424,,1.0,0.009920885,333.92437848091123,100,,1286.9119684928633,105121,129.72,934.0243546962738,0.012724377
0.020523502,2700,0.4189424,,1.0,0.009857798,308.5379225540161,100,,1248.557105099574,117709,125.88,987.5791273117065,0.020523502
0.007866714,2800,0.4189424,,1.0,0.00956351,306.2454164791107,100,,1220.3819381809944,130015,123.06,1030.0776829719543,0.007866714
0.010354113,2900,0.4189424,,1.0,0.008630946,257.0549570178986,100,,1065.5951604901654,140773,107.58,1058.021029472351,0.010354113
0.0076173046,3000,0.4189424,,1.0,0.0076979925,239.0570917415619,100,,1090.393579802946,151779,110.06,1096.754225730896,0.0076173046
0.006455791,3100,0.4189424,,1.0,0.009068137,257.0550904273987,100,,1139.2056279215574,163273,114.94,1139.741234779358,0.006455791
0.00869116,3200,0.4189424,,1.0,0.008952383,274.2526452445984,100,,1185.8943588992695,175234,119.61,1184.2441329956055,0.00869116
0.0053241625,3300,0.4189424,,1.0,0.007762599,248.14975785255433,100,,1098.2813404131045,186319,110.85,1232.8094708919525,0.0053241625
0.011816687,3400,0.4189424,,1.0,0.008756549,258.2509470653534,100,,1119.9871325003537,197621,113.02,1266.9139578342438,0.011816687
0.011461095,3500,0.4189424,,1.0,0.007650758,249.25651458740234,100,,1094.403634113093,208667,110.46,1308.8023443222046,0.011461095
0.003603717,3600,0.4189424,,1.0,0.0061727106,327.6477884578705,100,,1260.2955544298106,221372,127.05,1349.6158142089844,0.003603717
0.0032288611,3700,0.4189424,,1.0,0.009737848,318.14779554367067,100,,1242.192326773413,233896,125.24,1388.8002755641937,0.0032288611
0.011431465,3800,0.4189424,,1.0,0.008717038,304.2473421096802,100,,1223.3919086433948,246232,123.36,1438.5732345581055,0.011431465
0.0043251775,3900,0.4189424,,1.0,0.0062462157,353.142361125946,100,,1283.8802835726933,259173,129.41,1464.7364993095398,0.0043251775
0.006641228,4000,0.4189424,,1.0,0.009688007,343.04082040786744,100,,1321.9741098984875,272495,133.22,1506.3025448322296,0.006641228
0.012926826,4100,0.4189424,,1.0,0.008683336,374.1282493686676,100,,1347.954135160448,286077,135.82,1551.1371912956238,0.012926826
0.004339414,4200,0.4189424,,1.0,0.005856173,335.1418360042572,100,,1265.0713860581477,298830,127.53,1588.7525243759155,0.004339414
0.013431936,4300,0.4189424,,1.0,0.007992469,326.837677192688,100,,1267.963173102373,311612,127.82,1639.3502976894379,0.013431936
0.0047686133,4400,0.4189424,,1.0,0.007653023,271.94739718437194,100,,1216.880398047238,323883,122.71,1678.8857717514038,0.0047686133
0.022589145,4500,0.4189424,,1.0,0.008656411,336.8388255119324,100,,1287.0584714716454,336856,129.73,1709.069649219513,0.022589145
0.006297556,4600,0.4189424,,1.0,0.009372571,304.0402799034119,100,,1272.36868056879,349682,128.26,1748.1008396148682,0.006297556
0.0084940195,4700,0.4189424,,1.0,0.008641106,336.3314479351044,100,,1287.543671341305,362660,129.78,1787.6575906276703,0.0084940195
0.008905523,4800,0.4189424,,1.0,0.009059772,354.33500933647156,100,,1297.8610620076768,375741,130.81,1824.5434546470642,0.008905523
0.0057221544,4900,0.4189424,,1.0,0.008405346,346.83845826148985,100,,1309.973402843291,388943,132.02,1865.2606954574585,0.0057221544
0.012079331,5000,0.4189424,,1.0,0.009083801,333.0428035068512,100,,1269.480390102306,401740,127.97,1899.829078912735,0.012079331
0.013125471,5100,0.4189424,,1.0,0.008415034,338.14444002151487,100,,1283.3858843697362,414676,129.36,1935.0648572444916,0.013125471
0.004801895,5200,0.4189424,,1.0,0.0055065686,360.2422930335999,100,,1286.281352853762,427641,129.65,1968.0241997241974,0.004801895
