TimestepsSoFar,surrgain,meankl,TimeElapsed,EpisodesSoFar,EpRewMean,entropy,entloss,Step_size,ev_tdlam_before,EpThisIter,optimgain,DiscEpRewMean,EpLenMean
944144,0.004229924,0.008060008,897.0680432319641,10400,1104.2527775250696,0.4189424,,1.0,,100,0.004229924,273.74414615631105,111.45
954797,0.006526861,0.007928298,908.1213812828064,10500,1055.0547185302275,0.4189424,,1.0,,100,0.006526861,242.34551871299743,106.53
966112,0.004988027,0.008826828,919.4264628887177,10600,1121.2539595809258,0.4189424,,1.0,,100,0.004988027,256.64395290374756,113.15
977705,0.014163798,0.009720655,930.0128297805786,10700,1149.055033314739,0.4189424,,1.0,,100,0.014163798,278.94371128082275,115.93
988369,0.009403566,0.009676992,940.456636428833,10800,1056.1554548419324,0.4189424,,1.0,,100,0.009403566,242.7463645553589,106.64
999303,0.010551691,0.009524993,950.531179189682,10900,1083.1580173902107,0.4189424,,1.0,,100,0.010551691,227.74718152999878,109.34
1010526,0.0025886463,0.004962836,960.9995255470276,11000,1112.0526430324985,0.4189424,,1.0,,100,0.0025886463,270.44279166221617,112.23
1021822,0.0056238244,0.009655901,971.8779761791229,11100,1119.3551815505964,0.4189424,,1.0,,100,0.0056238244,269.54099022865296,112.96
1033044,0.0074290135,0.0071057947,983.2366681098938,11200,1111.9550895339228,0.4189424,,1.0,,100,0.0074290135,262.6429202842712,112.22
1044472,0.0071316785,0.010238241,993.3932461738586,11300,1132.5519755942782,0.4189424,,1.0,,100,0.0071316785,280.1421265411377,114.28
1056234,0.0072664726,0.00880073,1004.3713285923004,11400,1165.9490000718267,0.4189424,,1.0,,100,0.0072664726,289.8391741371155,117.62
1068079,0.0064914464,0.009796236,1014.4686975479126,11500,1174.248262840308,0.4189424,,1.0,,100,0.0064914464,268.8400204086304,118.45
1079736,0.012479204,0.009729498,1025.4271850585938,11600,1155.4534972649367,0.4189424,,1.0,,100,0.012479204,300.34005491256715,116.57
1091179,0.0042719645,0.007853233,1035.5798807144165,11700,1134.0531683260338,0.4189424,,1.0,,100,0.0042719645,277.1425258541107,114.43
1103280,0.006561476,0.009766976,1046.8209142684937,11800,1199.8518574501477,0.4189424,,1.0,,100,0.006561476,299.3399355983734,121.01
1115071,0.0028426244,0.008381813,1056.6901488304138,11900,1168.8514432494633,0.4189424,,1.0,,100,0.0028426244,258.6415043735504,117.91
1127005,0.0058749486,0.0096352305,1068.0090582370758,12000,1183.147658282911,0.4189424,,1.0,,100,0.0058749486,270.1406393909454,119.34
1137924,0.011755436,0.009923741,1078.043193101883,12100,1081.6483773161876,0.4189424,,1.0,,100,0.011755436,242.14493973731996,109.19
1148958,0.0068448293,0.009668351,1088.3074889183044,12200,1093.1511030193694,0.4189424,,1.0,,100,0.0068448293,250.24494647979736,110.34
1160827,0.005819197,0.009083106,1098.6482124328613,12300,1176.6461905408682,0.4189424,,1.0,,100,0.005819197,280.3399739360809,118.69
1172286,0.0032979834,0.004016759,1109.4801316261292,12400,1135.6509985451867,0.4189424,,1.0,,100,0.0032979834,255.54242283821105,114.59
1183690,0.005790294,0.009938537,1119.7650339603424,12500,1130.1443424127874,0.4189424,,1.0,,100,0.005790294,264.1407448387146,114.04
1195381,0.005367255,0.0068521863,1130.715765953064,12600,1158.8428389653698,0.4189424,,1.0,,100,0.005367255,292.73722770690915,116.91
1206856,0.005767154,0.009641667,1140.6389224529266,12700,1137.2485320099415,0.4189424,,1.0,,100,0.005767154,241.94788019180297,114.75
1218395,0.01192833,0.010157987,1150.6795496940613,12800,1143.6398268628311,0.4189424,,1.0,,100,0.01192833,254.5405816555023,115.39
1229987,0.0022725721,0.0077917287,1161.3412079811096,12900,1148.9384716052132,0.4189424,,1.0,,100,0.0022725721,268.73807409286496,115.92
1241296,0.0056583593,0.009760308,1172.5196824073792,13000,1120.6387998185205,0.4189424,,1.0,,100,0.0056583593,272.13998312950133,113.09
1253077,0.01327291,0.009928754,1183.5604152679443,13100,1167.8402046118024,0.4189424,,1.0,,100,0.01327291,283.4364675140381,117.81
1264486,0.0030041686,0.0067138122,1192.8600268363953,13200,1130.6401402150173,0.4189424,,1.0,,100,0.0030041686,254.2399745941162,114.09
1275723,0.003567843,0.008744081,1203.807130098343,13300,1113.4388788491642,0.4189424,,1.0,,100,0.003567843,252.93954986572265,112.37
1287449,0.0048913304,0.008656168,1214.352962732315,13400,1162.3398831898032,0.4189424,,1.0,,100,0.0048913304,265.0393414020538,117.26
1298485,0.0024992945,0.0021112973,1224.933128118515,13500,1093.3427657678105,0.4189424,,1.0,,100,0.0024992945,240.44311046600342,110.36
1309087,0.009548448,0.009982068,1233.7900032997131,13600,1049.942242901664,0.4189424,,1.0,,100,0.009548448,231.0439179992676,106.02
1320234,0.0034670276,0.0094351005,1244.6889069080353,13700,1104.4404974852687,0.4189424,,1.0,,100,0.0034670276,278.23946538925173,111.47
1331141,0.0041279783,0.008925984,1255.0086402893066,13800,1080.441598542182,0.4189424,,1.0,,100,0.0041279783,232.14176040649414,109.07
1342097,0.0019329981,0.0048811613,1265.6372165679932,13900,1085.340558157638,0.4189424,,1.0,,100,0.0019329981,220.9440613746643,109.56
1353065,0.0022208204,0.008218145,1276.826134443283,14000,1086.537977723151,0.4189424,,1.0,,100,0.0022208204,238.44259445190428,109.68
1363973,0.0056546824,0.008229974,1287.9127397537231,14100,1080.5419539633654,0.4189424,,1.0,,100,0.0056546824,225.34189834594727,109.08
1375243,0.0085064145,0.008779472,1298.485051393509,14200,1116.739981228958,0.4189424,,1.0,,100,0.0085064145,259.7403758907318,112.7
1386160,0.007491588,0.010024506,1309.673332452774,14300,1081.4398975942424,0.4189424,,1.0,,100,0.007491588,227.54327016830445,109.17
1396760,0.0058223335,0.009994802,1320.4081509113312,14400,1049.7420464051397,0.4189424,,1.0,,100,0.0058223335,229.9432352542877,106.0
1408373,0.008704049,0.009888385,1330.677013874054,14500,1151.034238768164,0.4189424,,1.0,,100,0.008704049,269.436953496933,116.13
1419323,0.0062814956,0.007969989,1340.9478664398193,14600,1084.7352988221983,0.4189424,,1.0,,100,0.0062814956,233.84151544570923,109.5
1430027,0.012217827,0.01019697,1351.0663812160492,14700,1060.1421428782173,0.4189424,,1.0,,100,0.012217827,218.44457290649413,107.04
1440480,0.0036608588,0.007835421,1360.8922328948975,14800,1035.0417391149633,0.4189424,,1.0,,100,0.0036608588,209.2479062843323,104.53
1451001,0.012698298,0.010098004,1371.2958984375,14900,1041.835629545003,0.4189424,,1.0,,100,0.012698298,228.74445004463195,105.21
1461073,0.012433388,0.009764429,1380.420418024063,15000,996.9418940612139,0.4189424,,1.0,,100,0.012433388,206.44800356864928,100.72
1471593,0.0025634805,0.00697583,1390.5579557418823,15100,1041.7385366802282,0.4189424,,1.0,,100,0.0025634805,214.24513407707215,105.2
1482083,0.01437301,0.009944306,1400.0535562038422,15200,1038.7348926131835,0.4189424,,1.0,,100,0.01437301,208.9439532470703,104.9
1492596,0.011363237,0.009944481,1409.4878211021423,15300,1041.034606013226,0.4189424,,1.0,,100,0.011363237,216.3451034641266,105.13
1503183,0.0050352453,0.0076408093,1419.24027967453,15400,1048.4342424146162,0.4189424,,1.0,,100,0.0050352453,243.24154648780822,105.87
1513524,0.013481195,0.009702943,1429.5098669528961,15500,1023.8319900879677,0.4189424,,1.0,,100,0.013481195,222.7436351585388,103.41
1523993,0.0050348067,0.0033116874,1439.5384051799774,15600,1036.6374334788352,0.4189424,,1.0,,100,0.0050348067,232.2438807964325,104.69
1534704,0.0078776525,0.008183593,1450.0783772468567,15700,1060.8377686040317,0.4189424,,1.0,,100,0.0078776525,226.54503284454347,107.11
1544719,0.005055456,0.008952532,1460.1085674762726,15800,991.2416005012105,0.4189424,,1.0,,100,0.005055456,200.44732245445252,100.15
1554674,0.010335473,0.009432316,1470.604749917984,15900,985.2396121480622,0.4189424,,1.0,,100,0.010335473,196.54755892753602,99.55
1564878,0.0072360584,0.00993692,1481.3397793769836,16000,1010.1418687693756,0.4189424,,1.0,,100,0.0072360584,212.34534882545472,102.04
1575290,0.009761433,0.009392709,1492.0483148097992,16100,1030.9453185535033,0.4189424,,1.0,,100,0.009761433,215.84703166007995,104.12
1585202,0.0036611848,0.009052843,1502.4587268829346,16200,980.9448640022044,0.4189424,,1.0,,100,0.0036611848,190.14990670204162,99.12
1595721,0.0050191265,0.0067296545,1513.4355854988098,16300,1041.6449329335242,0.4189424,,1.0,,100,0.0050191265,223.94711844444274,105.19
1606222,0.009915231,0.009980465,1524.2104048728943,16400,1039.8456785419994,0.4189424,,1.0,,100,0.009915231,208.7463084411621,105.01
1616053,0.00697208,0.009806853,1534.9436647891998,16500,972.8478577618248,0.4189424,,1.0,,100,0.00697208,199.94964374542235,98.31
1626406,0.0075091235,0.009163839,1545.7352542877197,16600,1025.0397616812713,0.4189424,,1.0,,100,0.0075091235,227.2453538131714,103.53
1636312,0.008208165,0.0096530495,1555.8313133716583,16700,980.3475535399954,0.4189424,,1.0,,100,0.008208165,191.55041250228882,99.06
1646226,0.004105885,0.009733079,1566.594298362732,16800,981.1495604600003,0.4189424,,1.0,,100,0.004105885,189.45127769470216,99.14
1656029,0.012010618,0.009668883,1577.5630431175232,16900,970.0510664010252,0.4189424,,1.0,,100,0.012010618,193.950288105011,98.03
1666463,0.0023309654,0.009785249,1588.4319489002228,17000,1033.151061266808,0.4189424,,1.0,,100,0.0023309654,224.54732679367066,104.34
1676564,0.011677878,0.008695187,1599.0935242176056,17100,999.8533515775812,0.4189424,,1.0,,100,0.011677878,211.14781512260436,101.01
1685796,0.001875072,0.007154861,1609.8758935928345,17200,912.9535595397152,0.4189424,,1.0,,100,0.001875072,158.4525765991211,92.32
1695881,0.0058372393,0.0039957627,1620.6535511016846,17300,998.2496533422658,0.4189424,,1.0,,100,0.0058372393,220.14906953811646,100.85
1705320,0.006434662,0.00684228,1630.675846338272,17400,933.6467202332773,0.4189424,,1.0,,100,0.006434662,175.35232954978943,94.39
1714761,0.0054039233,0.004829238,1641.1298871040344,17500,933.8476850902925,0.4189424,,1.0,,100,0.0054039233,165.15319078445435,94.41
1725551,0.008047177,0.007359198,1652.11785030365,17600,1068.7435369723548,0.4189424,,1.0,,100,0.008047177,226.44424693107604,107.9
1736200,0.007792128,0.0076726647,1663.2280287742615,17700,1054.6462534461086,0.4189424,,1.0,,100,0.007792128,255.2432595729828,106.49
1746507,0.01151293,0.009725343,1673.4312496185303,17800,1020.4415216206467,0.4189424,,1.0,,100,0.01151293,221.044784078598,103.07
1756498,0.0066507813,0.010045912,1684.1825318336487,17900,988.8373546234087,0.4189424,,1.0,,100,0.0066507813,193.84700773239135,99.91
1766552,0.0028234436,0.008179367,1695.4037508964539,18000,995.135812177255,0.4189424,,1.0,,100,0.0028234436,193.74696741104125,100.54
1777081,0.009780782,0.010088825,1706.3874719142914,18100,1042.6366263311857,0.4189424,,1.0,,100,0.009780782,199.24516020774843,105.29
1787026,0.0118483305,0.009678595,1717.3471369743347,18200,984.2331037231869,0.4189424,,1.0,,100,0.0118483305,200.54638308525085,99.45
1798146,0.0053606494,0.0090933805,1728.1331610679626,18300,1101.7361661546647,0.4189424,,1.0,,100,0.0053606494,257.8409841632843,111.2
1808110,0.006559946,0.009620025,1738.5542032718658,18400,986.1374600007169,0.4189424,,1.0,,100,0.006559946,172.9483725643158,99.64
1817819,0.011790758,0.009928188,1748.7228446006775,18500,960.6367070977361,0.4189424,,1.0,,100,0.011790758,194.54706559181213,97.09
1827561,0.0061442363,0.0053211804,1759.7474222183228,18600,963.9404882861734,0.4189424,,1.0,,100,0.0061442363,193.14763643264772,97.42
1838110,0.0042272196,0.009467853,1770.6512567996979,18700,1044.6371546347082,0.4189424,,1.0,,100,0.0042272196,231.6439535522461,105.49
1848391,0.007379292,0.009747196,1781.0361256599426,18800,1017.8337247730138,0.4189424,,1.0,,100,0.007379292,217.34417775154114,102.81
1858858,0.005759669,0.009199999,1791.8553938865662,18900,1036.430046233612,0.4189424,,1.0,,100,0.005759669,233.4419406414032,104.67
1869568,0.0107886605,0.010013089,1802.9674077033997,19000,1060.732984942149,0.4189424,,1.0,,100,0.0107886605,243.04048978805542,107.1
1880071,0.0078932475,0.008594218,1814.148386001587,19100,1040.039139427626,0.4189424,,1.0,,100,0.0078932475,199.84539361953736,105.03
1891151,0.0042788982,0.009810509,1825.3663852214813,19200,1097.7358228041403,0.4189424,,1.0,,100,0.0042788982,256.6408360004425,110.8
1901347,0.0101567395,0.00968942,1835.993422985077,19300,1009.3374281679178,0.4189424,,1.0,,100,0.0101567395,203.24522562980653,101.96
1911118,0.004880222,0.0045345216,1846.672683954239,19400,966.8415358196144,0.4189424,,1.0,,100,0.004880222,193.44793043136596,97.71
1921370,0.003942423,0.009051628,1857.3431396484375,19500,1014.9346302795421,0.4189424,,1.0,,100,0.003942423,233.84311172485351,102.52
1932119,0.0030918256,0.0020854147,1868.1951138973236,19600,1064.634002900339,0.4189424,,1.0,,100,0.0030918256,242.64143182754518,107.49
1942796,0.008504095,0.008730224,1878.5888512134552,19700,1057.4300327704518,0.4189424,,1.0,,100,0.008504095,257.7396333312988,106.77
1953474,0.008934486,0.0098260585,1889.4268231391907,19800,1057.5334731476676,0.4189424,,1.0,,100,0.008934486,220.24356884002685,106.78
1964084,0.007098518,0.010045036,1900.3581426143646,19900,1050.7315762556866,0.4189424,,1.0,,100,0.007098518,230.7418694114685,106.1
1975116,0.0059095765,0.009671114,1912.0048913955688,20000,1092.9349492381523,0.4189424,,1.0,,100,0.0059095765,247.740751953125,110.32
1986454,0.009943784,0.009906964,1922.6133563518524,20100,1123.5290639688506,0.4189424,,1.0,,100,0.009943784,254.03839411735535,113.38
1997863,0.010066581,0.010025223,1933.77685546875,20200,1130.626132449663,0.4189424,,1.0,,100,0.010066581,281.4353171348572,114.09
