optimgain,entloss,ev_tdlam_before,DiscEpRewMean,TimestepsSoFar,meankl,EpisodesSoFar,Step_size,entropy,surrgain,EpThisIter,EpLenMean,EpRewMean,TimeElapsed
0.010685112,,,346.52940867424013,322034,0.00865911,4300,1.0,0.4189424,0.010685112,100,126.97,1259.4376439249406,2413.992962360382
0.0139952535,,,323.12737847328185,334811,0.007694884,4400,1.0,0.4189424,0.0139952535,100,127.77,1267.4228195295425,2494.360028743744
0.011417078,,,372.32248387336733,348001,0.009789457,4500,1.0,0.4189424,0.011417078,100,131.9,1308.719450711262,2573.6469128131866
0.009536137,,,385.03348330497744,361141,0.00898134,4600,1.0,0.4189424,0.009536137,100,131.4,1303.7586698057662,2654.6290209293365
0.014969332,,,378.71660650253295,374312,0.008986438,4700,1.0,0.4189424,0.014969332,100,131.71,1306.807452876448,2726.5290513038635
0.013081753,,,388.52655780792236,388019,0.0064330227,4800,1.0,0.4189424,0.013081753,100,137.07,1360.4354655947955,2814.5394892692566
0.0093507115,,,371.3337225437164,401667,0.0063118176,4900,1.0,0.4189424,0.0093507115,100,136.48,1354.560165809535,2895.209352016449
0.0038108716,,,358.3340438175201,415245,0.009339625,5000,1.0,0.4189424,0.0038108716,100,135.78,1347.554201406666,2974.8159317970276
0.007188728,,,388.5376366519928,429185,0.0077087805,5100,1.0,0.4189424,0.007188728,100,139.4,1383.7706951491157,3064.588716506958
0.009263235,,,285.0477858066559,441287,0.007637334,5200,1.0,0.4189424,0.009263235,100,121.02,1199.9800345411716,3145.1961693763733
0.009095421,,,353.8319485759735,454858,0.010016911,5300,1.0,0.4189424,0.009095421,100,135.71,1346.8411847368793,3230.2871956825256
0.012171858,,,381.2264883136749,468298,0.009373247,5400,1.0,0.4189424,0.012171858,100,134.4,1333.7425323243046,3315.777694940567
0.0076644653,,,362.032412815094,481537,0.008139681,5500,1.0,0.4189424,0.0076644653,100,132.39,1313.652418783388,3393.5698091983795
0.008772393,,,390.4355344104767,495553,0.008826229,5600,1.0,0.4189424,0.008772393,100,140.16,1391.3673826145591,3450.9788060188293
0.0053421794,,,397.3346472835541,509509,0.007944503,5700,1.0,0.4189424,0.0053421794,100,139.56,1385.377465050398,3491.6130228042603
0.009598372,,,347.845373506546,523157,0.008941834,5800,1.0,0.4189424,0.009598372,100,136.48,1354.6011858098261,3558.4846982955933
0.013371304,,,377.44180815696717,537000,0.00823155,5900,1.0,0.4189424,0.013371304,100,138.43,1374.09419070873,3632.6954460144043
0.0061479737,,,322.95111810684205,549859,0.008355069,6000,1.0,0.4189424,0.0061479737,100,128.59,1275.706027217677,3678.604377269745
0.00666878,,,329.84950753211973,562807,0.005964994,6100,1.0,0.4189424,0.00666878,100,129.48,1284.6090716323424,3745.104711532593
0.0034646923,,,361.84675307273864,576403,0.0052970005,6200,1.0,0.4189424,0.0034646923,100,135.96,1349.4040388356652,3799.441157579422
0.007923937,,,336.6479715061188,589264,0.010046553,6300,1.0,0.4189424,0.007923937,100,128.61,1275.8968674408552,3849.9481246471405
0.011225518,,,342.64656158447264,602592,0.0071466626,6400,1.0,0.4189424,0.011225518,100,133.28,1322.6055424529432,3904.4159545898438
0.0054978784,,,321.8479252815247,615475,0.0075411936,6500,1.0,0.4189424,0.0054978784,100,128.83,1278.0999100693884,3970.679147005081
0.012199986,,,354.0426301574707,629030,0.00955294,6600,1.0,0.4189424,0.012199986,100,135.55,1345.2884769858533,4036.421181678772
0.0074066566,,,388.5312783050537,643021,0.004748682,6700,1.0,0.4189424,0.0074066566,100,139.91,1388.854737621997,4102.526237726212
0.0040123304,,,409.1290169143677,657631,0.0077122254,6800,1.0,0.4189424,0.0040123304,100,146.1,1450.7552012149233,4154.120361566544
0.012788665,,,398.8367710208893,671484,0.009537355,6900,1.0,0.4189424,0.012788665,100,138.53,1375.0724832029578,4221.196615219116
0.0028902474,,,389.44065817832944,685328,0.009579533,7000,1.0,0.4189424,0.0028902474,100,138.44,1374.1747564716661,4295.5895211696625
0.006799963,,,376.43603931427003,699166,0.009471535,7100,1.0,0.4189424,0.006799963,100,138.38,1373.5669861662866,4347.661216020584
0.007626982,,,421.92950359344485,713473,0.0075525246,7200,1.0,0.4189424,0.007626982,100,143.07,1420.4656130481078,4403.939749956131
0.009009848,,,381.333157157898,727411,0.009919762,7300,1.0,0.4189424,0.009009848,100,139.38,1383.5619824635696,4470.631536245346
0.018729528,,,368.9408825778961,740829,0.0099340705,7400,1.0,0.4189424,0.018729528,100,134.18,1331.582819568746,4521.211138725281
0.009514338,,,385.03309103012083,754566,0.008757461,7500,1.0,0.4189424,0.009514338,100,137.37,1363.472418350155,4585.516852617264
0.014975349,,,353.1388167285919,768364,0.009948759,7600,1.0,0.4189424,0.014975349,100,137.98,1369.5841027208185,4651.572268486023
0.009681382,,,305.2503101348877,780852,0.0059182015,7700,1.0,0.4189424,0.009681382,100,124.88,1238.5974972605256,4712.117542982101
0.01661254,,,323.84733593940734,793499,0.009857123,7800,1.0,0.4189424,0.01661254,100,126.47,1254.496967554448,4760.260977983475
0.007936432,,,304.5479329586029,805709,0.008884311,7900,1.0,0.4189424,0.007936432,100,122.1,1210.7929186055471,4811.040684223175
0.006519001,,,304.94868706703187,818111,0.004147763,8000,1.0,0.4189424,0.006519001,100,124.02,1229.9929541381007,4859.264031410217
0.012293387,,,276.3512801170349,830013,0.010017904,8100,1.0,0.4189424,0.012293387,100,119.02,1179.9923400488892,4888.765677452087
0.014499349,,,262.6535043334961,841384,0.009612875,8200,1.0,0.4189424,0.014499349,100,113.71,1126.8934305318314,4914.971558094025
0.00767596,,,242.15413017272948,852483,0.009266257,8300,1.0,0.4189424,0.00767596,100,110.99,1099.6937753288114,4936.396954298019
0.006058203,,,250.65161869049072,863702,0.009453377,8400,1.0,0.4189424,0.006058203,100,112.19,1111.6904389249344,4965.7857966423035
0.008746819,,,267.0486026573181,875145,0.008218179,8500,1.0,0.4189424,0.008746819,100,114.43,1134.0807227684413,4988.436311721802
0.011324495,,,251.95173949241638,886380,0.00854703,8600,1.0,0.4189424,0.011324495,100,112.35,1113.2820548154343,5006.916648864746
0.00650029,,,238.1546597290039,896979,0.009478879,8700,1.0,0.4189424,0.00650029,100,105.99,1049.6826244993833,5033.796299695969
0.010199385,,,226.25170451164246,907527,0.0090631405,8800,1.0,0.4189424,0.010199385,100,105.48,1044.5756255764086,5059.448904037476
0.0073933974,,,229.75177370071412,918258,0.01004396,8900,1.0,0.4189424,0.0073933974,100,107.31,1062.877652866319,5081.4389934539795
0.0065659294,,,229.85150530815125,928797,0.0047210506,9000,1.0,0.4189424,0.0065659294,100,105.39,1043.6782407257242,5104.239224910736
0.0048327358,,,233.34986143112184,939761,0.0066832416,9100,1.0,0.4189424,0.0048327358,100,109.64,1086.1729192808102,5126.836137294769
0.004522781,,,248.25022240638734,950277,0.0067491247,9200,1.0,0.4189424,0.004522781,100,105.16,1041.3729683749057,5154.491904497147
0.019460218,,,225.4492073726654,960941,0.009800751,9300,1.0,0.4189424,0.019460218,100,106.64,1056.1707930181994,5172.715324640274
0.004628659,,,228.95073246955872,971493,0.0063474183,9400,1.0,0.4189424,0.004628659,100,105.52,1044.9664917265272,5194.280730009079
0.0053192405,,,220.35092062950133,981569,0.0052721943,9500,1.0,0.4189424,0.0053192405,100,100.76,997.3657469978493,5214.892215967178
0.006595099,,,240.84730464935302,992426,0.0062424247,9600,1.0,0.4189424,0.006595099,100,108.57,1075.465767246777,5241.988995790482
0.0111486865,,,223.8507038116455,1002983,0.010006552,9700,1.0,0.4189424,0.0111486865,100,105.57,1045.4672341195,5266.468210697174
0.009479954,,,268.84644410133365,1014411,0.009731608,9800,1.0,0.4189424,0.009479954,100,114.28,1132.5703822599316,5289.003033161163
0.013385753,,,253.74668640136719,1025661,0.00986036,9900,1.0,0.4189424,0.013385753,100,112.5,1114.766627854464,5310.093697547913
0.007067155,,,238.14816761016846,1036638,0.009120157,10000,1.0,0.4189424,0.007067155,100,109.77,1087.4676489815672,5333.887829780579
0.011110403,,,238.34550695419313,1047495,0.009840829,10100,1.0,0.4189424,0.011110403,100,108.57,1075.4599134261045,5348.417966365814
0.004782866,,,247.34828673362733,1058239,0.008714105,10200,1.0,0.4189424,0.004782866,100,107.44,1064.1654300071605,5362.757931947708
0.004229286,,,265.1459156990051,1069471,0.009363867,10300,1.0,0.4189424,0.004229286,100,112.32,1112.963998823745,5374.84322977066
0.0042004026,,,237.64445302963256,1080711,0.009421029,10400,1.0,0.4189424,0.0042004026,100,112.4,1113.755916718151,5385.884794473648
0.0027794854,,,234.14716404914856,1091660,0.008458634,10500,1.0,0.4189424,0.0027794854,100,109.49,1084.6580368262971,5397.086587905884
0.00057885377,,,224.7495277118683,1102172,0.006158379,10600,1.0,0.4189424,0.00057885377,100,105.12,1040.9634586318575,5411.726620674133
0.012219527,,,208.24733901023865,1112775,0.010017921,10700,1.0,0.4189424,0.012219527,100,106.03,1050.0611484959375,5429.084552288055
0.0077485004,,,243.44826863288878,1123728,0.007337179,10800,1.0,0.4189424,0.0077485004,100,109.53,1085.061366198181,5444.926294803619
0.006796707,,,227.047392578125,1134630,0.008700021,10900,1.0,0.4189424,0.006796707,100,109.02,1079.9560520644818,5460.029228210449
0.005887846,,,239.84477336883546,1145512,0.008964134,11000,1.0,0.4189424,0.005887846,100,108.82,1077.9512666605963,5474.156071424484
0.0070323753,,,236.24543239593507,1156552,0.010066262,11100,1.0,0.4189424,0.0070323753,100,110.4,1093.7541810779028,5486.282330751419
0.010047042,,,226.54539896011352,1167244,0.009328243,11200,1.0,0.4189424,0.010047042,100,106.92,1058.9524881155182,5497.063173532486
0.0075108265,,,276.2427966594696,1178674,0.010034065,11300,1.0,0.4189424,0.0075108265,100,114.3,1132.7532792058287,5508.5039076805115
0.0068553057,,,273.64259481430054,1190032,0.009168197,11400,1.0,0.4189424,0.0068553057,100,113.58,1125.5522453286596,5521.777334213257
0.006798541,,,261.44432064056394,1201488,0.010033012,11500,1.0,0.4189424,0.006798541,100,114.56,1135.356266178043,5535.1565544605255
0.0071706157,,,246.9436517715454,1212843,0.009157631,11600,1.0,0.4189424,0.0071706157,100,113.55,1125.2567253093885,5548.589659452438
0.009077462,,,248.64512461662292,1224313,0.00946938,11700,1.0,0.4189424,0.009077462,100,114.7,1136.7563037783948,5562.018738269806
0.010461981,,,230.04571583747864,1235524,0.009576519,11800,1.0,0.4189424,0.010461981,100,112.11,1110.8584965250598,5576.748259782791
0.005600924,,,273.5440689563751,1247010,0.010008898,11900,1.0,0.4189424,0.005600924,100,114.86,1138.3562284867717,5590.9466898441315
0.008617031,,,260.94203943252563,1258966,0.0073142406,12000,1.0,0.4189424,0.008617031,100,119.56,1185.3567137692016,5605.827139616013
0.008222901,,,273.9417826843262,1270573,0.008548022,12100,1.0,0.4189424,0.008222901,100,116.07,1150.4572464666298,5620.917919397354
0.007921563,,,255.845198431015,1282132,0.009128469,12200,1.0,0.4189424,0.007921563,100,115.59,1145.6573684353955,5635.549006223679
0.004544293,,,249.3437979412079,1293457,0.008380517,12300,1.0,0.4189424,0.004544293,100,113.25,1122.2563660392025,5650.351035356522
0.010834853,,,271.5441548538208,1304722,0.009260569,12400,1.0,0.4189424,0.010834853,100,112.65,1116.2620414235957,5663.385756015778
0.0068925624,,,242.54567540168762,1315746,0.005345848,12500,1.0,0.4189424,0.0068925624,100,110.24,1092.1612003873315,5677.386071443558
0.0027320336,,,265.4406074142456,1327397,0.005668275,12600,1.0,0.4189424,0.0027320336,100,116.51,1154.8544087921678,5692.209320783615
0.0058193067,,,259.0437306976318,1338622,0.004544572,12700,1.0,0.4189424,0.0058193067,100,112.25,1112.2602383829098,5706.865895271301
0.013804074,,,238.84506647109984,1349880,0.009710442,12800,1.0,0.4189424,0.013804074,100,112.58,1115.559838570255,5721.859733581543
0.004912114,,,243.94543841362,1360817,0.006670177,12900,1.0,0.4189424,0.004912114,100,109.37,1083.4542168726948,5736.256125688553
0.007090037,,,230.54619661331176,1371423,0.005528518,13000,1.0,0.4189424,0.007090037,100,106.06,1050.35970960194,5749.764639377594
0.0023600955,,,203.35160959243774,1381450,0.007170929,13100,1.0,0.4189424,0.0023600955,100,100.27,992.4615464272081,5761.778863191605
0.0068311463,,,218.05016837120056,1391920,0.00922028,13200,1.0,0.4189424,0.0068311463,100,104.7,1036.7583954035063,5773.4665331840515
0.0034079687,,,210.44926149368285,1402111,0.007225237,13300,1.0,0.4189424,0.0034079687,100,101.91,1008.858126468115,5783.109254598618
0.007919866,,,253.74567163467407,1412896,0.009145977,13400,1.0,0.4189424,0.007919866,100,107.85,1068.2530304425375,5796.594932317734
0.008759343,,,259.74413109779357,1423951,0.009645757,13500,1.0,0.4189424,0.008759343,100,110.55,1095.2520008443537,5809.286097764969
0.0022018629,,,205.24857508659363,1434427,0.0061223204,13600,1.0,0.4189424,0.0022018629,100,104.76,1037.350299803968,5823.374058008194
0.015257989,,,212.64635535240174,1444723,0.010200145,13700,1.0,0.4189424,0.015257989,100,102.96,1019.3465666045439,5836.544154405594
0.007927568,,,210.24907159805298,1454849,0.009011629,13800,1.0,0.4189424,0.007927568,100,101.26,1002.3506053987921,5848.994974374771
0.0024578865,,,227.64489339828492,1465531,0.0074611357,13900,1.0,0.4189424,0.0024578865,100,106.82,1057.9482092304331,5861.919367313385
0.0065781344,,,202.24749723434448,1475875,0.0063338783,14000,1.0,0.4189424,0.0065781344,100,103.44,1024.1509372006494,5875.006862640381
0.009487575,,,205.5477890586853,1485991,0.009100562,14100,1.0,0.4189424,0.009487575,100,101.16,1001.3532918149999,5888.286977052689
0.0098960865,,,258.44409153938295,1496870,0.008646885,14200,1.0,0.4189424,0.0098960865,100,108.79,1077.653822489294,5901.874756813049
0.008358842,,,227.0471647453308,1507376,0.009715263,14300,1.0,0.4189424,0.008358842,100,105.06,1040.352042082646,5914.755379676819
0.00835466,,,211.14807393074037,1517838,0.009837565,14400,1.0,0.4189424,0.00835466,100,104.62,1035.950744369593,5928.223685979843
0.010906749,,,215.94666266441345,1528209,0.009740547,14500,1.0,0.4189424,0.010906749,100,103.71,1026.843288316217,5942.028553247452
0.003649585,,,224.74614771842957,1538642,0.010110976,14600,1.0,0.4189424,0.003649585,100,104.33,1033.044843611105,5955.584328174591
0.00838657,,,234.44521079063415,1549395,0.009575185,14700,1.0,0.4189424,0.00838657,100,107.53,1065.050819172372,5969.157052993774
0.008446234,,,234.94463678359986,1560144,0.0043964284,14800,1.0,0.4189424,0.008446234,100,107.49,1064.6569509484457,5981.972014665604
0.009614877,,,233.84725003242494,1571250,0.008423419,14900,1.0,0.4189424,0.009614877,100,111.06,1100.352677396926,5992.70988202095
0.015199499,,,251.64383408546448,1582234,0.009667626,15000,1.0,0.4189424,0.015199499,100,109.84,1088.1453052509694,6002.143970251083
0.009259543,,,200.35141023635865,1592252,0.008868502,15100,1.0,0.4189424,0.009259543,100,100.18,991.5512922371308,6013.42941904068
0.0031354064,,,245.7444997406006,1603002,0.0061859326,15200,1.0,0.4189424,0.0031354064,100,107.5,1064.747237846019,6025.922707796097
0.007581581,,,249.94370218276978,1613890,0.00977956,15300,1.0,0.4189424,0.007581581,100,108.88,1078.54828874842,6039.614824295044
0.0043941652,,,255.64076893806458,1625136,0.0069494313,15400,1.0,0.4189424,0.0043941652,100,112.46,1114.3443814386162,6053.7283890247345
0.0050814794,,,259.8426081752777,1636507,0.004261438,15500,1.0,0.4189424,0.0050814794,100,113.71,1126.8488179539156,6068.157309055328
0.004819118,,,210.7476876449585,1646927,0.009854774,15600,1.0,0.4189424,0.004819118,100,104.2,1031.7499259761678,6082.403603792191
0.009919567,,,261.8439800262451,1657786,0.0095318565,15700,1.0,0.4189424,0.009919567,100,108.59,1075.6509536257524,6095.5101709365845
0.007046489,,,257.145977268219,1668600,0.00997868,15800,1.0,0.4189424,0.007046489,100,108.14,1071.153813777838,6108.375016927719
0.0044006384,,,236.144313249588,1679329,0.009057271,15900,1.0,0.4189424,0.0044006384,100,107.29,1062.649736037219,6122.036157846451
0.010222022,,,253.5432846736908,1690425,0.010076069,16000,1.0,0.4189424,0.010222022,100,110.96,1099.3499267714708,6133.491711854935
0.003085521,,,236.54496366500854,1701252,0.008751945,16100,1.0,0.4189424,0.003085521,100,108.27,1072.4502631365328,6144.628666400909
0.012540792,,,213.64579807281496,1711738,0.009706495,16200,1.0,0.4189424,0.012540792,100,104.86,1038.3481500563107,6154.790235519409
0.006182771,,,221.24585651397706,1722387,0.0070559303,16300,1.0,0.4189424,0.006182771,100,106.49,1054.6453199066748,6165.758974075317
0.01249012,,,209.24729767799377,1732830,0.009273164,16400,1.0,0.4189424,0.01249012,100,104.43,1034.050021658387,6176.57284116745
0.007240838,,,226.8482012462616,1743294,0.009844913,16500,1.0,0.4189424,0.007240838,100,104.64,1036.1494364650412,6189.069345235825
0.0067069447,,,208.048099565506,1753374,0.008054596,16600,1.0,0.4189424,0.0067069447,100,100.8,997.7487260075433,6203.3578679561615
0.002427456,,,201.1500178337097,1763406,0.0088580735,16700,1.0,0.4189424,0.002427456,100,100.32,992.9485702618948,6217.950523138046
0.008322222,,,190.64876769065856,1773176,0.004318135,16800,1.0,0.4189424,0.008322222,100,97.7,966.7442336324385,6232.679832458496
0.013088066,,,231.24267605781554,1784011,0.009580643,16900,1.0,0.4189424,0.013088066,100,108.35,1073.2383247029854,6247.227338552475
0.0026444758,,,229.9454742240906,1794250,0.009422148,17000,1.0,0.4189424,0.0026444758,100,102.39,1013.6460139978357,6261.144933223724
0.0086012455,,,196.4486943244934,1803882,0.009823198,17100,1.0,0.4189424,0.0086012455,100,96.32,952.9425079782368,6273.720086574554
0.007035858,,,176.6520538330078,1813130,0.009446224,17200,1.0,0.4189424,0.007035858,100,92.48,914.5461586462529,6284.953222990036
0.0073925294,,,205.5480042076111,1823129,0.009643479,17300,1.0,0.4189424,0.0073925294,100,99.99,989.6407516612442,6295.916754722595
0.0036617236,,,238.8433002948761,1833372,0.008025363,17400,1.0,0.4189424,0.0036617236,100,102.43,1014.0361228192621,6309.655259132385
0.0074120946,,,189.14776900291443,1843142,0.009372098,17500,1.0,0.4189424,0.0074120946,100,97.7,966.7379296799975,6322.535028934479
0.007625744,,,199.54828050613403,1852855,0.009304446,17600,1.0,0.4189424,0.007625744,100,97.13,961.0423423099378,6334.51159954071
0.012392129,,,217.2473370075226,1862683,0.009868743,17700,1.0,0.4189424,0.012392129,100,98.28,972.54118128868,6348.020974397659
0.009485762,,,187.14830644607545,1872351,0.010026154,17800,1.0,0.4189424,0.009485762,100,96.68,956.5397304892107,6362.005795240402
0.010771832,,,188.84734902381896,1882279,0.009767329,17900,1.0,0.4189424,0.010771832,100,99.28,982.5401456359541,6375.070384502411
0.005696741,,,240.84276043891907,1892971,0.009173632,18000,1.0,0.4189424,0.005696741,100,106.92,1058.9394006971452,6389.194305181503
0.011194087,,,184.54853170394898,1902865,0.009972735,18100,1.0,0.4189424,0.011194087,100,98.94,979.1392435984136,6403.943530797958
0.006229022,,,207.6463311958313,1912779,0.009782546,18200,1.0,0.4189424,0.006229022,100,99.14,981.1375285763023,6418.434889316559
0.012313461,,,212.54504905700685,1923057,0.0097860815,18300,1.0,0.4189424,0.012313461,100,102.78,1017.5396718771918,6432.137421369553
0.0057455553,,,220.64553840637208,1933351,0.009970591,18400,1.0,0.4189424,0.0057455553,100,102.94,1019.1401179065558,6443.833292484283
0.0031351885,,,202.0492796611786,1943239,0.0044741393,18500,1.0,0.4189424,0.0031351885,100,98.88,978.5470296819764,6453.9561314582825
0.003328783,,,208.64731328010558,1953495,0.009531659,18600,1.0,0.4189424,0.003328783,100,102.56,1015.3441521510182,6465.282893180847
0.0038526903,,,209.64917784690857,1963488,0.010009692,18700,1.0,0.4189424,0.0038526903,100,99.93,989.0506774013453,6477.6104419231415
0.0032940772,,,199.64960801124573,1973069,0.0035368616,18800,1.0,0.4189424,0.0032940772,100,95.81,947.8472928047761,6490.11251282692
0.0062232595,,,211.24655941009522,1983489,0.009923665,18900,1.0,0.4189424,0.0062232595,100,104.2,1031.7428310344799,6501.793930768967
0.008447994,,,226.64687092781068,1993625,0.010100698,19000,1.0,0.4189424,0.008447994,100,101.36,1003.3470151789076,6512.742655277252
0.005401851,,,233.94313625335693,2004337,0.007435311,19100,1.0,0.4189424,0.005401851,100,107.12,1060.9451944966088,6523.850088596344
0.0045204246,,,243.6428166103363,2015332,0.009051174,19200,1.0,0.4189424,0.0045204246,100,109.95,1089.245381760641,6538.471089601517
0.0039147576,,,236.9436600971222,2026317,0.0044069435,19300,1.0,0.4189424,0.0039147576,100,109.85,1088.2458131401017,6551.603071212769
0.004243817,,,251.8410444545746,2037643,0.0060787746,19400,1.0,0.4189424,0.004243817,100,113.26,1122.3443028533577,6564.581455230713
0.005122246,,,220.7466112613678,2047985,0.008500679,19500,1.0,0.4189424,0.005122246,100,103.42,1023.9501282554593,6577.327992916107
0.005654839,,,201.547309217453,2058276,0.009785755,19600,1.0,0.4189424,0.005654839,100,102.91,1018.84720136838,6589.271216630936
0.0044953167,,,222.54635444641113,2068864,0.007478302,19700,1.0,0.4189424,0.0044953167,100,105.88,1048.5458822221588,6601.380261898041
0.00936291,,,193.44836059570312,2079026,0.0101274485,19800,1.0,0.4189424,0.00936291,100,101.62,1005.9451470311396,6609.69278383255
0.005515265,,,231.84664048194884,2089479,0.0063676625,19900,1.0,0.4189424,0.005515265,100,104.53,1035.0464139925848,6622.448408603668
0.0022278582,,,226.84723771095275,2099791,0.0098407855,20000,1.0,0.4189424,0.0022278582,100,103.12,1020.9506132557588,6637.298505067825
0.0009789984,,,219.44704951286315,2110105,0.008254605,20100,1.0,0.4189424,0.0009789984,100,103.14,1021.1485274416582,6651.745119333267
0.004304353,,,198.95028744697572,2120148,0.009567543,20200,1.0,0.4189424,0.004304353,100,100.43,994.048286700457,6667.16871547699
