EpThisIter,surrgain,EpisodesSoFar,optimgain,EpLenMean,meankl,TimestepsSoFar,DiscEpRewMean,TimeElapsed,entloss,Step_size,entropy,EpRewMean,ev_tdlam_before
100,0.0055528916,17000,0.0055528916,102.66,0.00937596,1348983,215.04549328804015,5486.643055200577,,1.0,0.4189424,1016.3403106552538,
100,0.010173704,17100,0.010173704,104.4,0.00860154,1359423,214.74492057800293,5513.6583416461945,,1.0,0.4189424,1033.7406245512261,
100,0.0053251525,17200,0.0053251525,100.95,0.0067451308,1369518,194.5446476840973,5536.970037460327,,1.0,0.4189424,999.2358235506535,
100,0.005326463,17300,0.005326463,103.45,0.004895697,1379863,218.74457830429077,5563.0816106796265,,1.0,0.4189424,1024.2399340694844,
100,0.003300698,17400,0.003300698,103.04,0.0049999217,1390167,219.743379573822,5588.799341440201,,1.0,0.4189424,1020.1356469565067,
100,0.010001496,17500,0.010001496,104.11,0.009780704,1400578,208.3447175693512,5613.744082689285,,1.0,0.4189424,1030.8353557547844,
100,0.0060929786,17600,0.0060929786,101.49,0.007580379,1410727,217.54505759239197,5637.663561105728,,1.0,0.4189424,1004.639616701019,
100,0.006106803,17700,0.006106803,101.0,0.006884026,1420827,204.64585165023803,5663.823313236237,,1.0,0.4189424,999.735240793267,
100,0.0036509754,17800,0.0036509754,106.44,0.0037195105,1431471,231.04211206436156,5689.18394947052,,1.0,0.4189424,1054.1377253846542,
100,0.0042712376,17900,0.0042712376,101.7,0.0051916577,1441641,210.74599402427674,5711.172216653824,,1.0,0.4189424,1006.7399847576792,
100,0.00203683,18000,0.00203683,102.45,0.002181441,1451886,201.9447679901123,5734.684962511063,,1.0,0.4189424,1014.2371708479081,
100,0.0054936693,18100,0.0054936693,100.22,0.00919227,1461908,186.24745978355406,5763.198221683502,,1.0,0.4189424,991.9376986547667,
100,0.009450517,18200,0.009450517,102.39,0.009543411,1472147,212.2441717338562,5793.172191143036,,1.0,0.4189424,1013.6352287500281,
100,0.0034745338,18300,0.0034745338,109.31,0.009796211,1483078,233.74129729270936,5815.267986774445,,1.0,0.4189424,1082.8363671019883,
100,0.0063154334,18400,0.0063154334,107.34,0.008620353,1493812,232.54316007614136,5835.524187326431,,1.0,0.4189424,1063.1384913306156,
100,0.006989902,18500,0.006989902,110.18,0.0100291325,1504830,251.34178714752198,5862.433857679367,,1.0,0.4189424,1091.5379161880571,
100,0.0064017363,18600,0.0064017363,107.06,0.008412913,1515536,230.6432649040222,5893.665732145309,,1.0,0.4189424,1060.3429623488707,
100,0.009597648,18700,0.009597648,109.1,0.009655163,1526446,225.1431973552704,5922.020802021027,,1.0,0.4189424,1080.7365501015947,
100,0.009041301,18800,0.009041301,105.93,0.009696143,1537039,222.74416924476623,5943.804269313812,,1.0,0.4189424,1049.0390459377095,
100,0.0071211876,18900,0.0071211876,108.43,0.009694098,1547882,244.34119263648986,5966.997545003891,,1.0,0.4189424,1074.034827352205,
100,0.0033184998,19000,0.0033184998,108.9,0.0069080214,1558772,234.44148586273192,5992.948530435562,,1.0,0.4189424,1078.7349631704826,
100,0.007278302,19100,0.007278302,108.56,0.009266148,1569628,226.64234547615052,6022.4212601184845,,1.0,0.4189424,1075.3370214512931,
100,0.0127248,19200,0.0127248,109.06,0.009838354,1580534,233.74343371391296,6048.701259851456,,1.0,0.4189424,1080.3414729217939,
100,0.005539677,19300,0.005539677,106.39,0.0098907985,1591173,235.54259866714477,6074.165498495102,,1.0,0.4189424,1053.6391439914273,
100,0.005176621,19400,0.005176621,108.81,0.009766474,1602054,235.04161653518676,6097.62287902832,,1.0,0.4189424,1077.8337728491024,
100,0.009729269,19500,0.009729269,111.86,0.009390006,1613240,252.03963888168335,6119.956505775452,,1.0,0.4189424,1108.3353583628405,
100,0.0026509326,19600,0.0026509326,102.18,0.0014637723,1623458,201.6454697418213,6147.127687692642,,1.0,0.4189424,1011.5369817066344,
100,0.010040932,19700,0.010040932,107.49,0.009894408,1634207,232.84157932281494,6172.901378393173,,1.0,0.4189424,1064.6343594124412,
100,0.0148182595,19800,0.0148182595,117.17,0.010062889,1645924,273.33688526153566,6201.423509120941,,1.0,0.4189424,1161.4307755939988,
100,0.0031056055,19900,0.0031056055,107.1,0.009949459,1656634,227.94002155303954,6225.638816833496,,1.0,0.4189424,1060.7292564607003,
