Step_size,entropy,DiscEpRewMean,EpLenMean,entloss,EpThisIter,EpisodesSoFar,EpRewMean,TimeElapsed,ev_tdlam_before,surrgain,optimgain,meankl,TimestepsSoFar
1.0,0.4189424,160.4441229057312,76.68,,100,3100,756.5270094659307,180.014634847641,,0.012940488,0.012940488,0.0097964285,84046
1.0,0.4189424,142.44504715919496,79.7,,100,3200,786.7084105448542,187.09056162834167,,0.007918257,0.007918257,0.008886846,92016
1.0,0.4189424,109.05664684295654,70.82,,100,3300,697.9345072899548,194.15639233589172,,0.0114092305,0.0114092305,0.009341739,99098
1.0,0.4189424,84.76786103248597,63.33,,100,3400,623.0598455024126,202.0470609664917,,0.010490967,0.010490967,0.009681704,105431
1.0,0.4189424,87.26865617752075,76.78,,100,3500,757.5292320671466,209.4949312210083,,0.0210092,0.0210092,0.009572704,113109
1.0,0.4189424,148.65077578544617,84.13,,100,3600,831.016717674165,217.20967817306519,,0.016425595,0.016425595,0.00987516,121522
1.0,0.4189424,230.83063470840455,108.68,,100,3700,1076.4896563450434,226.27375411987305,,0.016593967,0.016593967,0.008068857,132390
1.0,0.4189424,270.8235706806183,114.37,,100,3800,1133.3847535118732,234.68664360046387,,0.006504741,0.006504741,0.008918693,143827
1.0,0.4189424,278.9412722492218,114.31,,100,3900,1132.8264745298363,243.0117859840393,,0.009728244,0.009728244,0.0097026145,155258
1.0,0.4189424,272.439120016098,112.31,,100,4000,1112.8359356251055,252.40703082084656,,0.006421858,0.006421858,0.008234171,166489
1.0,0.4189424,251.24699840545654,113.71,,100,4100,1126.8534719182671,262.3807146549225,,0.005905843,0.005905843,0.007976002,177860
1.0,0.4189424,252.74241836547853,111.64,,100,4200,1106.1587804571427,271.79266905784607,,0.006082322,0.006082322,0.008697004,189024
1.0,0.4189424,238.8518198776245,109.93,,100,4300,1089.0745032101304,279.9778325557709,,0.015308176,0.015308176,0.009544708,200017
1.0,0.4189424,269.65290156364443,113.24,,100,4400,1122.1934649571565,287.74493980407715,,0.005555936,0.005555936,0.0066512963,211341
1.0,0.4189424,268.9510450267792,112.67,,100,4500,1116.4901298174043,295.40438055992126,,0.012489676,0.012489676,0.009109847,222608
1.0,0.4189424,258.55108600616455,118.49,,100,4600,1174.6889735210443,303.713721036911,,0.01084256,0.01084256,0.008798922,234457
1.0,0.4189424,281.844456653595,120.28,,100,4700,1192.5738015738827,312.8972384929657,,0.010015912,0.010015912,0.009540211,246485
1.0,0.4189424,279.15040587425233,119.87,,100,4800,1188.4879941470108,323.61090421676636,,0.008118231,0.008118231,0.008883811,258472
1.0,0.4189424,271.7485593032837,116.29,,100,4900,1152.674746964956,334.75088119506836,,0.00817429,0.00817429,0.0090264,270101
1.0,0.4189424,275.5479669380188,113.68,,100,5000,1126.5772670028412,343.7889611721039,,0.011856358,0.011856358,0.008953424,281469
1.0,0.4189424,257.750667257309,114.81,,100,5100,1137.8816758164444,352.9526069164276,,0.014154899,0.014154899,0.00991677,292950
1.0,0.4189424,237.95358451843262,109.51,,100,5200,1084.883496270416,363.28962802886963,,0.009281246,0.009281246,0.008946062,303901
1.0,0.4189424,233.65506914138794,104.05,,100,5300,1030.2894387458903,372.34799551963806,,0.008765857,0.008765857,0.009656432,314306
1.0,0.4189424,241.95110688209533,107.37,,100,5400,1063.4803437001278,380.8690266609192,,0.010288631,0.010288631,0.00845874,325043
1.0,0.4189424,232.95250591278077,109.87,,100,5500,1088.4795620054074,390.4862132072449,,0.009687393,0.009687393,0.009681387,336030
1.0,0.4189424,228.45307764053345,105.85,,100,5600,1048.2794346016308,399.5991322994232,,0.008597545,0.008597545,0.009613414,346615
1.0,0.4189424,231.45006101608277,108.17,,100,5700,1071.4726249204002,409.7008488178253,,0.0038281116,0.0038281116,0.0077734264,357432
1.0,0.4189424,223.45392383575438,104.01,,100,5800,1029.881096025622,420.164119720459,,0.008037436,0.008037436,0.008061674,367833
1.0,0.4189424,210.7550542449951,101.92,,100,5900,1008.9843463941397,430.3525266647339,,0.006872771,0.006872771,0.009197401,378025
1.0,0.4189424,213.5556042098999,97.77,,100,6000,967.4823089956501,440.12622332572937,,0.013391377,0.013391377,0.009938571,387802
1.0,0.4189424,199.1567752838135,96.24,,100,6100,952.179412261182,450.23967242240906,,0.005761255,0.005761255,0.0071762963,397426
1.0,0.4189424,182.25443061828614,96.8,,100,6200,957.7747504910153,460.51382780075073,,0.0028213123,0.0028213123,0.0040595527,407106
1.0,0.4189424,173.95885385513304,94.44,,100,6300,934.1766743693593,470.34386229515076,,0.0066236616,0.0066236616,0.00428245,416550
1.0,0.4189424,182.15710418701173,92.32,,100,6400,912.9728309922971,479.9493625164032,,0.013829813,0.013829813,0.006501665,425782
1.0,0.4189424,167.75393745422363,97.42,,100,6500,963.96925369259,489.7658247947693,,0.009382784,0.009382784,0.009896445,435524
1.0,0.4189424,175.45708324432374,93.99,,100,6600,929.6718185897994,498.83087682724,,0.0067459755,0.0067459755,0.0067564463,444923
1.0,0.4189424,203.85393013000487,99.86,,100,6700,988.3735612853667,508.34385561943054,,0.008024902,0.008024902,0.0094221905,454909
1.0,0.4189424,209.75154764175414,104.85,,100,6800,1038.2695675335403,517.2154927253723,,0.007938926,0.007938926,0.005568834,465394
1.0,0.4189424,265.148914270401,110.41,,100,6900,1093.8681267807997,526.582409620285,,0.0047046705,0.0047046705,0.008123126,476435
1.0,0.4189424,230.9469246196747,107.62,,100,7000,1065.959602004738,535.2620031833649,,0.007893391,0.007893391,0.008302047,487197
1.0,0.4189424,214.9495957374573,101.02,,100,7100,999.9621454014825,545.0652151107788,,0.003850655,0.003850655,0.0068976977,497299
1.0,0.4189424,235.34690501213075,108.92,,100,7200,1078.959554788356,554.8194396495819,,0.00993029,0.00993029,0.009903773,508191
1.0,0.4189424,234.14719535827638,108.0,,100,7300,1069.7608509143656,563.6551487445831,,0.00404419,0.00404419,0.0073670917,518991
1.0,0.4189424,247.54511483192445,112.99,,100,7400,1119.6547227617766,573.8447754383087,,0.00612157,0.00612157,0.009790298,530290
1.0,0.4189424,229.84652478218078,108.22,,100,7500,1071.9522676508218,583.3398594856262,,0.003093988,0.003093988,0.0094102705,541112
1.0,0.4189424,210.74928416252135,103.99,,100,7600,1029.656769693552,593.4790279865265,,0.0055273003,0.0055273003,0.008186015,551511
1.0,0.4189424,236.2449463367462,106.5,,100,7700,1054.7558812660086,604.2813942432404,,0.007366211,0.007366211,0.009615689,562161
1.0,0.4189424,261.3453258609772,111.35,,100,7800,1103.257699140125,615.9154872894287,,0.00426129,0.00426129,0.008537105,573296
1.0,0.4189424,241.34596563339232,108.67,,100,7900,1076.4549611668597,627.8051533699036,,0.008030649,0.008030649,0.009322565,584163
1.0,0.4189424,204.05004597663878,101.53,,100,8000,1005.0611087804683,639.5165197849274,,0.0040889625,0.0040889625,0.0086899325,594316
1.0,0.4189424,259.24430223464964,111.54,,100,8100,1105.154836107185,651.0302333831787,,0.004772446,0.004772446,0.009534204,605470
1.0,0.4189424,226.94995308876037,110.28,,100,8200,1092.559463847458,662.7262487411499,,0.0041445303,0.0041445303,0.008586883,616498
1.0,0.4189424,218.14716302871705,108.15,,100,8300,1071.2578139713055,674.0584163665771,,0.0057653645,0.0057653645,0.009617266,627313
1.0,0.4189424,238.34639254570007,109.48,,100,8400,1084.5540170046013,685.2143161296844,,0.012280105,0.012280105,0.009370499,638261
1.0,0.4189424,216.1480861568451,104.52,,100,8500,1034.9507344971132,695.7543275356293,,0.005834377,0.005834377,0.007413434,648713
1.0,0.4189424,216.34742314338683,103.53,,100,8600,1025.0503838532643,706.5408644676208,,0.010636656,0.010636656,0.009661061,659066
1.0,0.4189424,223.5494114780426,103.23,,100,8700,1022.0594422401837,716.3630475997925,,0.002501798,0.002501798,0.006258076,669389
1.0,0.4189424,240.94611610412596,107.76,,100,8800,1067.3540169068783,727.0083227157593,,0.01133393,0.01133393,0.009795448,680165
1.0,0.4189424,262.64384141922,113.38,,100,8900,1123.555172814672,737.3425335884094,,0.0049717957,0.0049717957,0.0073012123,691503
1.0,0.4189424,262.1438106918335,112.77,,100,9000,1117.454457680674,748.0047087669373,,0.0060092253,0.0060092253,0.0073204846,702780
1.0,0.4189424,254.7458931350708,110.88,,100,9100,1098.5603974965545,758.8042945861816,,0.006814841,0.006814841,0.008986155,713868
1.0,0.4189424,255.84491773605347,111.24,,100,9200,1102.1649539822506,770.0115742683411,,0.01254843,0.01254843,0.009686059,724992
1.0,0.4189424,238.74667835235596,108.93,,100,9300,1079.060935991423,780.9255428314209,,0.0065549896,0.0065549896,0.008187392,735885
1.0,0.4189424,254.54478894233705,110.23,,100,9400,1092.053617204639,792.1983807086945,,0.014423591,0.014423591,0.009934824,746908
1.0,0.4189424,243.94523472785949,108.41,,100,9500,1073.8509574181633,803.103925704956,,0.0060387244,0.0060387244,0.009937923,757749
1.0,0.4189424,232.94492207527162,107.02,,100,9600,1059.9498063512574,814.2654941082001,,0.0100031365,0.0100031365,0.008844698,768451
1.0,0.4189424,211.64954579353332,105.77,,100,9700,1047.450947902923,823.9318039417267,,0.0027166565,0.0027166565,0.007920497,779028
1.0,0.4189424,272.5401674842835,113.02,,100,9800,1119.9428659367813,834.3989169597626,,0.004254766,0.004254766,0.009352939,790330
1.0,0.4189424,254.54076550483703,111.88,,100,9900,1108.5418198725113,844.7697005271912,,0.0038751697,0.0038751697,0.0055121193,801518
1.0,0.4189424,231.64685396194457,104.15,,100,10000,1031.24746844401,853.9466016292572,,0.0058762864,0.0058762864,0.008569168,811933
1.0,0.4189424,262.44198273658753,110.64,,100,10100,1096.1432976908748,864.0932748317719,,0.0060725086,0.0060725086,0.004346763,822997
1.0,0.4189424,273.7391793727875,112.48,,100,10200,1114.5407528680691,873.6223990917206,,0.0039105997,0.0039105997,0.0064018117,834245
1.0,0.4189424,241.84011907577514,112.12,,100,10300,1110.937577359327,884.643462896347,,0.0028940216,0.0028940216,0.008178486,845457
1.0,0.4189424,235.44268434524537,109.26,,100,10400,1082.3433760400246,894.5724141597748,,0.01148394,0.01148394,0.008802054,856383
1.0,0.4189424,254.04268586158753,110.32,,100,10500,1092.9433694258366,904.7370896339417,,0.0054778955,0.0054778955,0.008672357,867415
1.0,0.4189424,229.74385174751282,105.65,,100,10600,1046.2399267814355,914.804937839508,,0.0016138684,0.0016138684,0.0065769884,877980
1.0,0.4189424,244.14274576187134,109.45,,100,10700,1084.2438305910466,925.3198428153992,,0.0034499431,0.0034499431,0.0034095559,888925
1.0,0.4189424,251.84018627166748,112.41,,100,10800,1113.8390794320774,936.4272403717041,,0.0038076788,0.0038076788,0.009716385,900166
1.0,0.4189424,261.44011812210084,112.54,,100,10900,1115.1411413903056,947.3500554561615,,0.005925551,0.005925551,0.008860426,911420
1.0,0.4189424,252.34018874168396,112.88,,100,11000,1118.5409938268565,958.3707563877106,,0.0070612705,0.0070612705,0.009998217,922708
1.0,0.4189424,266.0392304801941,115.06,,100,11100,1140.3369602598264,968.9464538097382,,0.005051856,0.005051856,0.009051528,934214
1.0,0.4189424,244.23972447395326,113.73,,100,11200,1127.0399654779776,980.408510684967,,0.008050954,0.008050954,0.0100204935,945587
1.0,0.4189424,226.84612704277038,108.71,,100,11300,1076.845822535759,991.8413331508636,,0.00493818,0.00493818,0.009882881,956458
1.0,0.4189424,261.44078408241273,114.91,,100,11400,1138.8477162168874,1002.8386716842651,,0.007778559,0.007778559,0.009961741,967949
1.0,0.4189424,283.7411076164246,115.78,,100,11500,1147.5436225278045,1013.9266691207886,,0.010033161,0.010033161,0.010200356,979527
1.0,0.4189424,281.8383191204071,117.84,,100,11600,1168.1421528426977,1025.009169101715,,0.008207316,0.008207316,0.009098543,991311
1.0,0.4189424,284.9386362743378,118.72,,100,11700,1176.9430268337462,1036.438438653946,,0.009502672,0.009502672,0.01001248,1003183
1.0,0.4189424,278.8391191864014,117.63,,100,11800,1166.044211729846,1047.1636807918549,,0.006091315,0.006091315,0.008901698,1014946
1.0,0.4189424,249.0410087966919,113.44,,100,11900,1124.1444984274096,1058.0922536849976,,0.011687281,0.011687281,0.009311009,1026290
1.0,0.4189424,303.93649501800536,119.32,,100,12000,1182.9394341818588,1069.2299876213074,,0.004410443,0.004410443,0.0020317999,1038222
1.0,0.4189424,240.24429807662963,108.06,,100,12100,1070.3466019139405,1080.4481692314148,,0.010391148,0.010391148,0.009877834,1049028
1.0,0.4189424,244.54330585479735,111.66,,100,12200,1106.3465373643417,1090.80437874794,,0.010217848,0.010217848,0.009885482,1060194
1.0,0.4189424,254.34149972915648,113.12,,100,12300,1120.9440141604723,1102.220300912857,,0.006300369,0.006300369,0.008602757,1071506
1.0,0.4189424,234.94300207138062,110.21,,100,12400,1091.8443199690155,1113.8195972442627,,0.008739038,0.008739038,0.009958559,1082527
1.0,0.4189424,238.7420231437683,107.69,,100,12500,1066.6397961499295,1125.024071931839,,0.002945511,0.002945511,0.00916125,1093296
1.0,0.4189424,224.5430897331238,110.14,,100,12600,1091.1414805407712,1136.580584526062,,0.0014277594,0.0014277594,0.005991972,1104310
1.0,0.4189424,240.44230341911316,108.62,,100,12700,1075.9373914308019,1148.197121143341,,0.0070552635,0.0070552635,0.009354551,1115172
1.0,0.4189424,217.7428347492218,104.01,,100,12800,1029.8377149305636,1159.457323551178,,0.0064421254,0.0064421254,0.0083989,1125573
1.0,0.4189424,246.3439661216736,105.4,,100,12900,1043.7395218662248,1171.5048606395721,,0.008580137,0.008580137,0.009053696,1136113
1.0,0.4189424,213.94560025215148,105.74,,100,13000,1047.1393722545881,1183.3649752140045,,0.0017862109,0.0017862109,0.0035431532,1146687
1.0,0.4189424,204.74624444007873,103.47,,100,13100,1024.4415357003847,1195.287462234497,,0.0067490693,0.0067490693,0.007887207,1157034
1.0,0.4189424,224.8428196144104,106.32,,100,13200,1052.9383834809319,1207.2891635894775,,0.004509343,0.004509343,0.007666376,1167666
1.0,0.4189424,219.54586769104003,101.1,,100,13300,1000.7464847139775,1218.4409732818604,,0.0076193702,0.0076193702,0.009957055,1177776
1.0,0.4189424,177.15107803344728,99.65,,100,13400,986.243839169842,1229.9102778434753,,0.009983901,0.009983901,0.009450278,1187741
1.0,0.4189424,224.4448481655121,105.36,,100,13500,1043.341771594194,1241.0035316944122,,0.0018057593,0.0018057593,0.005621326,1198277
1.0,0.4189424,188.44655727386476,103.95,,100,13600,1029.2451898754487,1252.6062071323395,,0.009033322,0.009033322,0.009303749,1208672
1.0,0.4189424,215.64678994178772,102.86,,100,13700,1018.3458155356535,1263.5983979701996,,0.005558328,0.005558328,0.00987064,1218958
1.0,0.4189424,241.3441477584839,108.06,,100,13800,1070.3437572560515,1275.1416754722595,,0.008586505,0.008586505,0.00992283,1229764
1.0,0.4189424,254.44325264930725,108.1,,100,13900,1070.748023417506,1286.2257533073425,,0.010418022,0.010418022,0.009949557,1240574
1.0,0.4189424,231.94407793045045,106.44,,100,14000,1054.1482972675433,1297.0487294197083,,0.0042309803,0.0042309803,0.0064211376,1251218
1.0,0.4189424,235.54489727020263,106.81,,100,14100,1057.8481950299374,1308.0303115844727,,0.0071462244,0.0071462244,0.009804048,1261899
1.0,0.4189424,244.34377040863038,108.86,,100,14200,1078.3494169732744,1318.5682919025421,,0.0061084046,0.0061084046,0.0068548378,1272785
1.0,0.4189424,237.4436909008026,107.95,,100,14300,1069.2453600023987,1328.574690580368,,0.008136353,0.008136353,0.008494055,1283580
1.0,0.4189424,221.34715180397035,105.77,,100,14400,1047.4491043707696,1339.3526298999786,,0.0070666377,0.0070666377,0.0052082506,1294157
1.0,0.4189424,264.4409045505524,112.75,,100,14500,1117.2434680018196,1350.0835447311401,,0.00620227,0.00620227,0.007940203,1305432
1.0,0.4189424,231.54294690132141,111.71,,100,14600,1106.8450391776462,1361.334199666977,,0.009691361,0.009691361,0.007400031,1316603
1.0,0.4189424,262.9405438518524,111.79,,100,14700,1107.6400987751426,1372.5191578865051,,0.018615508,0.018615508,0.009822796,1327782
1.0,0.4189424,244.54402916908265,109.58,,100,14800,1085.5429931493413,1383.7127985954285,,0.006872411,0.006872411,0.00996347,1338740
1.0,0.4189424,233.04308312416077,109.58,,100,14900,1085.5401555116796,1395.028779745102,,0.006601329,0.006601329,0.00995313,1349698
1.0,0.4189424,216.4460064601898,102.76,,100,15000,1017.345305664111,1406.8968589305878,,0.0043234956,0.0043234956,0.008514326,1359974
1.0,0.4189424,247.9410285949707,110.03,,100,15100,1090.0364033788169,1418.2423198223114,,0.0038708618,0.0038708618,0.0095008975,1370977
1.0,0.4189424,248.24174279212951,108.95,,100,15200,1079.2399735167037,1429.4636282920837,,0.014180616,0.014180616,0.009453515,1381872
1.0,0.4189424,283.5373684310913,116.43,,100,15300,1154.0388191713287,1440.7088680267334,,0.0027459643,0.0027459643,0.009702197,1393515
1.0,0.4189424,225.8425060558319,109.19,,100,15400,1081.6391033182608,1451.3970093727112,,0.0047043446,0.0047043446,0.00925894,1404434
1.0,0.4189424,256.14212012290955,114.94,,100,15500,1139.1400389517219,1462.6899659633636,,0.007210515,0.007210515,0.009517559,1415928
1.0,0.4189424,257.64093998909,111.4,,100,15600,1103.739025587483,1473.7776081562042,,0.0023414898,0.0023414898,0.007154426,1427068
1.0,0.4189424,226.54315669059753,107.93,,100,15700,1069.0386877588076,1484.3309359550476,,0.010121441,0.010121441,0.00992946,1437861
1.0,0.4189424,240.6425627708435,109.56,,100,15800,1085.339578567987,1496.294058561325,,0.004616743,0.004616743,0.009890771,1448817
1.0,0.4189424,268.44103422164915,112.48,,100,15900,1114.5447673609142,1507.7012746334076,,0.016969882,0.016969882,0.010054669,1460065
1.0,0.4189424,264.94033886909483,112.61,,100,16000,1115.8428583893087,1519.3365561962128,,0.010598351,0.010598351,0.00933625,1471326
1.0,0.4189424,257.54108344078065,114.03,,100,16100,1130.0428506474952,1530.8872530460358,,0.0058985497,0.0058985497,0.009551845,1482729
1.0,0.4189424,271.2401010131836,114.3,,100,16200,1132.7435525411827,1541.971343755722,,0.011389966,0.011389966,0.010041317,1494159
1.0,0.4189424,278.5396606731415,117.64,,100,16300,1166.1454487389062,1553.2484312057495,,0.01871075,0.01871075,0.009904098,1505923
1.0,0.4189424,256.64139466285707,111.27,,100,16400,1102.4471202242867,1564.9385092258453,,0.0040976363,0.0040976363,0.0032165104,1517050
1.0,0.4189424,218.9455414581299,109.24,,100,16500,1082.1487250892285,1576.2560603618622,,0.013108871,0.013108871,0.008805512,1527974
1.0,0.4189424,256.64187289237975,112.82,,100,16600,1117.9474685701607,1586.717714548111,,0.0057387487,0.0057387487,0.008076847,1539256
1.0,0.4189424,268.9424692058563,114.33,,100,16700,1133.046977809726,1597.9857943058014,,0.006341244,0.006341244,0.0067841737,1550689
1.0,0.4189424,262.44128623962405,115.67,,100,16800,1146.444861193677,1608.9963173866272,,0.0017008741,0.0017008741,0.009869545,1562256
1.0,0.4189424,271.43953908920287,118.56,,100,16900,1175.3435838275725,1619.5000767707825,,0.009091513,0.009091513,0.009628937,1574112
1.0,0.4189424,276.83708302497865,117.97,,100,17000,1169.4402069779162,1629.9161312580109,,0.011792438,0.011792438,0.009467576,1585909
1.0,0.4189424,274.1410031414032,112.05,,100,17100,1110.2450919447845,1640.6486284732819,,0.0093517015,0.0093517015,0.009999682,1597114
1.0,0.4189424,273.4401180744171,111.67,,100,17200,1106.4453903302374,1651.8058371543884,,0.0070838807,0.0070838807,0.009110291,1608281
1.0,0.4189424,240.44375051498412,108.01,,100,17300,1069.8432131608229,1661.2733793258667,,0.0014746991,0.0014746991,0.0064148647,1619082
1.0,0.4189424,247.53997451782226,113.17,,100,17400,1121.436421578588,1671.5301761627197,,0.0068152295,0.0068152295,0.009979825,1630399
1.0,0.4189424,228.34629848480225,104.28,,100,17500,1032.5486451414208,1682.2465252876282,,0.008231747,0.008231747,0.009885561,1640827
1.0,0.4189424,244.94264082908632,108.38,,100,17600,1073.5393809384905,1693.089757680893,,0.008976931,0.008976931,0.009297545,1651665
1.0,0.4189424,205.44498279571533,104.27,,100,17700,1032.4375612213473,1702.8459508419037,,0.010746948,0.010746948,0.009708497,1662092
1.0,0.4189424,228.8428110408783,106.31,,100,17800,1052.8417187876546,1713.4093449115753,,0.006322647,0.006322647,0.009904563,1672723
1.0,0.4189424,220.44338523864747,109.61,,100,17900,1085.840778615676,1724.2833061218262,,0.012628678,0.012628678,0.009992175,1683684
1.0,0.4189424,226.94565433502197,107.78,,100,18000,1067.5424750740638,1735.5770573616028,,0.003818382,0.003818382,0.0036857568,1694462
1.0,0.4189424,218.84258564949036,106.26,,100,18100,1052.3389418943573,1746.946961402893,,0.009119231,0.009119231,0.009173221,1705088
1.0,0.4189424,238.84196973800658,109.49,,100,18200,1084.6381775685754,1757.5171875953674,,0.0024599305,0.0024599305,0.0064934767,1716037
1.0,0.4189424,240.74129064559938,109.33,,100,18300,1083.0353778749707,1767.723385810852,,0.0010018878,0.0010018878,0.009287893,1726970
1.0,0.4189424,248.44077306747437,107.29,,100,18400,1062.637634521523,1779.0752625465393,,0.0072284667,0.0072284667,0.0072380104,1737699
1.0,0.4189424,273.1379818344116,111.49,,100,18500,1104.633145993387,1789.9130523204803,,0.014253805,0.014253805,0.009783158,1748848
1.0,0.4189424,220.74290278434754,104.23,,100,18600,1032.0314962742113,1801.4627575874329,,0.008127003,0.008127003,0.010017509,1759271
1.0,0.4189424,243.24044632911682,106.14,,100,18700,1051.1321790247982,1811.1415767669678,,0.011238604,0.011238604,0.009604979,1769885
1.0,0.4189424,237.6416716003418,107.82,,100,18800,1067.936377136592,1820.5884113311768,,0.0067354585,0.0067354585,0.010012921,1780667
1.0,0.4189424,205.9455374908447,103.91,,100,18900,1028.83825327413,1829.5431764125824,,0.01568645,0.01568645,0.010002881,1791058
1.0,0.4189424,223.14035163879396,106.72,,100,19000,1056.9361592883129,1839.3177073001862,,0.0070351465,0.0070351465,0.009980029,1801730
1.0,0.4189424,274.237508020401,115.54,,100,19100,1145.1310791797132,1850.1278297901154,,0.005869302,0.005869302,0.009412764,1813284
1.0,0.4189424,227.8415501022339,106.29,,100,19200,1052.6352975675693,1861.3329439163208,,0.007483967,0.007483967,0.009368992,1823913
1.0,0.4189424,224.54143563270569,107.98,,100,19300,1069.5358324847593,1872.8966538906097,,0.010785085,0.010785085,0.009723711,1834711
1.0,0.4189424,238.84172917366027,107.48,,100,19400,1064.5349595571806,1884.099499464035,,0.005475034,0.005475034,0.00980445,1845459
1.0,0.4189424,249.239122133255,114.45,,100,19500,1134.23115505128,1895.4652931690216,,0.0045047747,0.0045047747,0.00806187,1856904
1.0,0.4189424,238.24202975273133,109.88,,100,19600,1088.5318512744493,1907.1735379695892,,0.007466502,0.007466502,0.00717505,1867892
1.0,0.4189424,218.14524823188782,104.59,,100,19700,1035.636827060467,1918.011991739273,,0.0024611102,0.0024611102,0.00697643,1878351
1.0,0.4189424,208.14461386680603,102.78,,100,19800,1017.5363935962685,1929.0685873031616,,0.0059490027,0.0059490027,0.009291876,1888629
1.0,0.4189424,225.04182443618774,109.33,,100,19900,1083.0347370879365,1939.8603723049164,,0.0038768726,0.0038768726,0.0073543275,1899562
1.0,0.4189424,227.64442784309387,105.22,,100,20000,1041.9354055133297,1952.0518856048584,,0.0030545362,0.0030545362,0.0034221555,1910084
1.0,0.4189424,243.34303394317627,104.32,,100,20100,1032.9357904498477,1962.9063704013824,,0.011082722,0.011082722,0.009309192,1920516
1.0,0.4189424,280.23602957725524,114.34,,100,20200,1133.12954211359,1973.616085767746,,0.010341643,0.010341643,0.010058862,1931950
