DiscEpRewMean,entloss,optimgain,EpThisIter,EpRewMean,TimeElapsed,surrgain,EpisodesSoFar,entropy,EpLenMean,meankl,ev_tdlam_before,Step_size,TimestepsSoFar
281.7351156711578,,0.019417066,100,1168.6338341084268,303.3298132419586,0.019417066,4700,0.4189424,117.89,0.009383724,,1.0,211788
303.93496006965637,,0.013190008,100,1208.4368448547127,312.8297052383423,0.013190008,4800,0.4189424,121.87,0.009345231,,1.0,223975
299.0405217933655,,0.013102644,100,1167.3500203854458,322.45673060417175,0.013102644,4900,0.4189424,117.76,0.007622451,,1.0,235751
239.44780532836913,,0.008539245,100,1079.0615979288937,332.5035710334778,0.008539245,5000,0.4189424,108.93,0.007497259,,1.0,246644
258.1476103878021,,0.008127761,100,1129.0658503965626,343.59721970558167,0.008127761,5100,0.4189424,113.93,0.009243517,,1.0,258037
260.34780539512633,,0.009537451,100,1125.2687553573587,354.11596035957336,0.009537451,5200,0.4189424,113.55,0.007328334,,1.0,269392
211.25046327590942,,0.0074648266,100,1039.570238109624,364.9514982700348,0.0074648266,5300,0.4189424,104.98,0.00654504,,1.0,279890
252.74991132736207,,0.009582011,100,1121.5753915885666,374.7755889892578,0.009582011,5400,0.4189424,113.18,0.009620681,,1.0,291208
258.0464251995087,,0.007675509,100,1104.1713823491841,385.32658791542053,0.007675509,5500,0.4189424,111.44,0.006067993,,1.0,302352
242.04904252052307,,0.012179216,100,1084.772479018647,395.2639784812927,0.012179216,5600,0.4189424,109.5,0.0066106855,,1.0,313302
250.94797216415407,,0.007887618,100,1107.068643777867,404.63900566101074,0.007887618,5700,0.4189424,111.73,0.0060797376,,1.0,324475
267.24668848991394,,0.00493114,100,1144.1674053348318,414.56042981147766,0.00493114,5800,0.4189424,115.44,0.0061982945,,1.0,336019
266.7442994785309,,0.014150769,100,1161.0656909453785,423.70643043518066,0.014150769,5900,0.4189424,117.13,0.009684105,,1.0,347732
291.0433368873596,,0.012297216,100,1131.2612199402618,432.9035482406616,0.012297216,6000,0.4189424,114.15,0.009227944,,1.0,359147
276.74542598724366,,0.008833997,100,1135.5598904323522,442.4293529987335,0.008833997,6100,0.4189424,114.58,0.0072383056,,1.0,370605
218.6481509113312,,0.0072714086,100,1058.2627716602149,452.45052552223206,0.0072714086,6200,0.4189424,106.85,0.008957146,,1.0,381290
240.74811146736144,,0.0053451085,100,1066.163881112739,462.4926264286041,0.0053451085,6300,0.4189424,107.64,0.009705127,,1.0,392054
220.85024245262147,,0.0039070896,100,1025.5730631240885,472.50661540031433,0.0039070896,6400,0.4189424,103.58,0.00384899,,1.0,402412
239.74915802955627,,0.0057741003,100,1082.3676287060925,482.8666126728058,0.0057741003,6500,0.4189424,109.26,0.009481818,,1.0,413338
246.24736828804015,,0.011247334,100,1059.7716116809775,493.8197627067566,0.011247334,6600,0.4189424,107.0,0.006743943,,1.0,424038
254.34636395454407,,0.011719226,100,1112.3674299134766,505.1715531349182,0.011719226,6700,0.4189424,112.26,0.009472109,,1.0,435264
242.34844715118408,,0.009738188,100,1060.7647930497358,516.3009719848633,0.009738188,6800,0.4189424,107.1,0.009803928,,1.0,445974
245.94803129196168,,0.011444425,100,1060.767268670305,527.1736686229706,0.011444425,6900,0.4189424,107.1,0.009735935,,1.0,456684
245.5468461227417,,0.0059928284,100,1077.0624778517022,538.2999315261841,0.0059928284,7000,0.4189424,108.73,0.009514736,,1.0,467557
186.55521580696106,,0.004355278,100,989.6663908137141,548.9318301677704,0.004355278,7100,0.4189424,99.99,0.0090371175,,1.0,477556
234.74779938697816,,0.0065848683,100,1038.7601303993865,559.8531494140625,0.0065848683,7200,0.4189424,104.9,0.009936384,,1.0,488046
211.35050619125366,,0.007096182,100,1020.4629133508417,570.955842256546,0.007096182,7300,0.4189424,103.07,0.0075670104,,1.0,498353
191.554397315979,,0.005097954,100,960.268966692778,581.2054510116577,0.005097954,7400,0.4189424,97.05,0.008012743,,1.0,508058
190.5558455848694,,0.01199448,100,935.6679132389515,591.1776661872864,0.01199448,7500,0.4189424,94.59,0.010128335,,1.0,517517
160.95661067008973,,0.0069717015,100,894.8622360325224,600.8438947200775,0.0069717015,7600,0.4189424,90.51,0.0067550805,,1.0,526568
180.85373446464538,,0.0058931154,100,946.2578912914607,609.0355377197266,0.0058931154,7700,0.4189424,95.65,0.00505928,,1.0,536133
184.95018677711488,,0.0055319043,100,987.9559653030946,617.927782535553,0.0055319043,7800,0.4189424,99.82,0.008824022,,1.0,546115
223.84830221176148,,0.008041131,100,1028.8576225343393,626.6673357486725,0.008041131,7900,0.4189424,103.91,0.007817682,,1.0,556506
216.25045149803162,,0.0027244042,100,1020.6618549180167,634.955851316452,0.0027244042,8000,0.4189424,103.09,0.007811814,,1.0,566815
191.95242992401123,,0.0071267234,100,985.7653044580054,643.4114556312561,0.0071267234,8100,0.4189424,99.6,0.009417493,,1.0,576775
220.75110635757446,,0.00695367,100,1025.9664163474029,653.0747244358063,0.00695367,8200,0.4189424,103.62,0.0087851565,,1.0,587137
194.95273575782775,,0.012468257,100,979.764951805459,662.8311994075775,0.012468257,8300,0.4189424,99.0,0.009265099,,1.0,597037
187.35405275344849,,0.011706963,100,961.4683108302315,671.7632386684418,0.011706963,8400,0.4189424,97.17,0.00967797,,1.0,606754
220.85107005119323,,0.002414336,100,998.763500407322,680.0862941741943,0.002414336,8500,0.4189424,100.9,0.005462925,,1.0,616844
240.34692227363587,,0.0077191223,100,1065.8609282935236,688.5968160629272,0.0077191223,8600,0.4189424,107.61,0.007868094,,1.0,627605
215.45035172462462,,0.0047862777,100,1038.260252693684,696.7555351257324,0.0047862777,8700,0.4189424,104.85,0.0098843165,,1.0,638090
240.94694797515868,,0.004991128,100,1106.460223073051,704.3611440658569,0.004991128,8800,0.4189424,111.67,0.0071501965,,1.0,649257
212.1494479560852,,0.005532118,100,1027.0614572920329,712.6765995025635,0.005532118,8900,0.4189424,103.73,0.0049668397,,1.0,659630
225.35196521759033,,0.0074910065,100,1047.2634387791297,721.6218316555023,0.0074910065,9000,0.4189424,105.75,0.0051194364,,1.0,670205
229.54712334632873,,0.010541227,100,1076.1606106973352,731.4053962230682,0.010541227,9100,0.4189424,108.64,0.009979968,,1.0,681069
227.34866958618164,,0.005062545,100,1032.8620711643077,741.8287897109985,0.005062545,9200,0.4189424,104.31,0.0046465243,,1.0,691500
217.35229626655578,,0.0054282336,100,998.4640728999927,752.4438309669495,0.0054282336,9300,0.4189424,100.87,0.010109485,,1.0,701587
194.35129751205443,,0.012492307,100,1012.3680879063157,762.7911303043365,0.012492307,9400,0.4189424,102.26,0.010055706,,1.0,711813
248.6468307876587,,0.0037149584,100,1106.967389357788,773.4831552505493,0.0037149584,9500,0.4189424,111.72,0.008765608,,1.0,722985
269.14575057029725,,0.0082036285,100,1112.465105139898,784.5696501731873,0.0082036285,9600,0.4189424,112.27,0.009937469,,1.0,734212
266.84543122291564,,0.0061007603,100,1141.4682272445361,795.5130805969238,0.0061007603,9700,0.4189424,115.17,0.009812524,,1.0,745729
258.5454363059998,,0.004907353,100,1117.9655740476132,806.4772975444794,0.004907353,9800,0.4189424,112.82,0.009726417,,1.0,757011
243.04795966148376,,0.008497757,100,1076.1647636907808,817.0822343826294,0.008497757,9900,0.4189424,108.64,0.00770196,,1.0,767875
220.64964950561523,,0.0020176005,100,1037.9631433811062,827.5247569084167,0.0020176005,10000,0.4189424,104.82,0.0039652684,,1.0,778357
202.65318244934082,,0.0040919785,100,988.4637955930995,838.1586465835571,0.0040919785,10100,0.4189424,99.87,0.009743097,,1.0,788344
207.55245413780213,,0.0073929657,100,995.5611569946388,848.6008121967316,0.0073929657,10200,0.4189424,100.58,0.004513455,,1.0,798402
227.94475041389467,,0.008585207,100,1098.354581523437,859.7969381809235,0.008585207,10300,0.4189424,110.86,0.009317458,,1.0,809488
214.54966690063478,,0.0006303406,100,1024.8587629222916,870.1936585903168,0.0006303406,10400,0.4189424,103.51,0.0025367383,,0.5,819839
192.3512582874298,,0.004338904,100,995.6549743458686,880.7191150188446,0.004338904,10500,0.4189424,100.59,0.0074615087,,1.0,829898
211.94701006889343,,0.0033349462,100,1032.349317164487,891.198716878891,0.0033349462,10600,0.4189424,104.26,0.008436788,,1.0,840324
203.15005429267885,,0.009618543,100,985.7502144062161,901.9092755317688,0.009618543,10700,0.4189424,99.6,0.009345531,,1.0,850284
196.85073454856874,,0.0054195668,100,976.2535476393657,912.5283291339874,0.0054195668,10800,0.4189424,98.65,0.006074741,,1.0,860149
230.5469064617157,,0.011090998,100,1040.7498890051054,923.1534764766693,0.011090998,10900,0.4189424,105.1,0.01010322,,1.0,870659
242.74618294715881,,0.0077886926,100,1035.543892205503,933.9006505012512,0.0077886926,11000,0.4189424,104.58,0.008165574,,1.0,881117
190.15153158187866,,0.007893756,100,975.0483871618444,944.4030599594116,0.007893756,11100,0.4189424,98.53,0.009373938,,1.0,890970
189.35001458168028,,0.00606264,100,985.1516931371806,954.9995005130768,0.00606264,11200,0.4189424,99.54,0.0098954635,,1.0,900924
189.14860039711,,0.006489012,100,975.546034864384,965.3186898231506,0.006489012,11300,0.4189424,98.58,0.009960486,,1.0,910782
203.44605449676513,,0.0071308888,100,1014.1398638160318,975.7758202552795,0.0071308888,11400,0.4189424,102.44,0.009946247,,1.0,921026
198.34666631698607,,0.005026178,100,1010.9468810831589,986.436571598053,0.005026178,11500,0.4189424,102.12,0.006803108,,1.0,931238
220.6465964794159,,0.0058400584,100,1029.3463619807749,996.9943971633911,0.0058400584,11600,0.4189424,103.96,0.007947794,,1.0,941634
189.34974396705627,,0.0121024,100,959.2505587534034,1007.2846240997314,0.0121024,11700,0.4189424,96.95,0.009645931,,1.0,951329
196.54737575531007,,0.00627417,100,1012.048435827839,1017.6482384204865,0.00627417,11800,0.4189424,102.23,0.0069590956,,1.0,961552
239.8450114631653,,0.008505097,100,1091.94914237174,1028.3730187416077,0.008505097,11900,0.4189424,110.22,0.009911617,,1.0,972574
230.94611726760866,,0.006721775,100,1046.1467233174349,1038.4317915439606,0.006721775,12000,0.4189424,105.64,0.0069411146,,1.0,983138
252.73942744255066,,0.009300327,100,1114.4399603924749,1048.8006966114044,0.009300327,12100,0.4189424,112.47,0.010025461,,1.0,994385
229.64482122421265,,0.0018706567,100,1046.0402164055588,1059.4146757125854,0.0018706567,12200,0.4189424,105.63,0.0068467055,,1.0,1004948
231.9436456489563,,0.011866383,100,1011.4418205553687,1070.208556175232,0.011866383,12300,0.4189424,102.17,0.009149609,,1.0,1015165
204.14874923706054,,0.008074331,100,977.5458723388772,1080.7018549442291,0.008074331,12400,0.4189424,98.78,0.0077696727,,1.0,1025043
223.94948638916014,,0.009219851,100,1016.3536055551828,1090.5600180625916,0.009219851,12500,0.4189424,102.66,0.008587301,,1.0,1035309
219.04718564033507,,0.0108336015,100,1061.7558760337947,1101.2091405391693,0.0108336015,12600,0.4189424,107.2,0.008854453,,1.0,1046029
234.14516647338868,,0.0058184876,100,1048.05078458256,1111.901171207428,0.0058184876,12700,0.4189424,105.83,0.0067616845,,1.0,1056612
241.04389121055604,,0.009405198,100,1078.8471527835425,1122.3209581375122,0.009405198,12800,0.4189424,108.91,0.009646188,,1.0,1067503
262.5411498737335,,0.014111587,100,1116.444705717696,1132.8424334526062,0.014111587,12900,0.4189424,112.67,0.009671488,,1.0,1078770
223.84656470298768,,0.0037183105,100,1061.5488955748856,1143.1062347888947,0.0037183105,13000,0.4189424,107.18,0.00334569,,1.0,1089488
224.5443330860138,,0.0049462453,100,1081.647282817817,1153.3480451107025,0.0049462453,13100,0.4189424,109.19,0.009651118,,1.0,1100407
227.84670082092285,,0.007078499,100,1038.554389515887,1163.667739868164,0.007078499,13200,0.4189424,104.88,0.004811624,,1.0,1110895
200.34874745368958,,0.010030632,100,992.9483408229592,1174.4108192920685,0.010030632,13300,0.4189424,100.32,0.00996261,,1.0,1120927
236.0434891796112,,0.017732559,100,1088.6409944315608,1185.4231009483337,0.017732559,13400,0.4189424,109.89,0.009621569,,1.0,1131916
205.84368187904357,,0.004380638,100,1002.3377040501272,1196.3680534362793,0.004380638,13500,0.4189424,101.26,0.008152195,,1.0,1142042
213.64515268325806,,0.00827768,100,1032.441021461634,1207.05611038208,0.00827768,13600,0.4189424,104.27,0.009510747,,1.0,1152469
221.84457624435424,,0.01224979,100,1048.145168256451,1217.7967901229858,0.01224979,13700,0.4189424,105.84,0.009728164,,1.0,1163053
241.74163844108583,,0.0015060876,100,1098.646831454128,1228.1481673717499,0.0015060876,13800,0.4189424,110.89,0.0076273126,,1.0,1174142
214.84623003959655,,0.010748688,100,1039.7454748249957,1238.6065907478333,0.010748688,13900,0.4189424,105.0,0.008746107,,1.0,1184642
210.94636247634887,,0.011838616,100,1029.9407506099105,1249.0443711280823,0.011838616,14000,0.4189424,104.02,0.009971404,,1.0,1195044
216.34687003135681,,0.006600559,100,1028.344960855705,1259.2344734668732,0.006600559,14100,0.4189424,103.86,0.009693245,,1.0,1205430
212.14730120658874,,0.0032284406,100,1018.1426140359879,1269.1740934848785,0.0032284406,14200,0.4189424,102.84,0.0085230265,,1.0,1215714
181.34938144683838,,0.0045346045,100,982.9418605661525,1278.4487307071686,0.0045346045,14300,0.4189424,99.32,0.005436502,,1.0,1225646
205.14865760803224,,0.006475881,100,1033.6413348812616,1288.4107792377472,0.006475881,14400,0.4189424,104.39,0.010090645,,1.0,1236085
215.54458927154542,,0.0073496276,100,1020.441651899327,1298.1554005146027,0.0073496276,14500,0.4189424,103.07,0.0097285025,,1.0,1246392
220.84491257667543,,0.0056865127,100,1018.7404219417233,1307.8421006202698,0.0056865127,14600,0.4189424,102.9,0.008287538,,1.0,1256682
264.74030530929565,,0.0065169134,100,1106.2450501967055,1317.6658442020416,0.0065169134,14700,0.4189424,111.65,0.0097386595,,1.0,1267847
262.64336666107175,,0.013276693,100,1086.045162237629,1327.4288856983185,0.013276693,14800,0.4189424,109.63,0.009611797,,1.0,1278810
248.4416999435425,,0.006802307,100,1107.8467827716104,1337.6365013122559,0.006802307,14900,0.4189424,111.81,0.009391647,,1.0,1289991
227.8439619255066,,0.008670835,100,1055.8460578991587,1347.894775390625,0.008670835,15000,0.4189424,106.61,0.010031246,,1.0,1300652
248.84277501106263,,0.005639994,100,1054.446532999039,1358.2106654644012,0.005639994,15100,0.4189424,106.47,0.009646958,,1.0,1311299
257.14175552368164,,0.0041430653,100,1084.638929685963,1368.7168807983398,0.0041430653,15200,0.4189424,109.49,0.004487385,,1.0,1322248
219.94345145225526,,0.0069777,100,1065.940665637343,1379.4684026241302,0.0069777,15300,0.4189424,107.62,0.00979033,,1.0,1333010
242.84066117286682,,0.0064566503,100,1088.9313607972724,1390.2346432209015,0.0064566503,15400,0.4189424,109.92,0.0089181075,,1.0,1344002
205.94198486328125,,0.0067627844,100,1008.3375469360982,1400.9185464382172,0.0067627844,15500,0.4189424,101.86,0.0067479033,,1.0,1354188
217.54068452835082,,0.0027860627,100,1070.426325404675,1411.7354245185852,0.0027860627,15600,0.4189424,108.07,0.00998282,,1.0,1364995
201.64508069992064,,0.012504586,100,1049.3340743610063,1422.4758658409119,0.012504586,15700,0.4189424,105.96,0.009977493,,1.0,1375591
243.73962196350098,,0.0035919042,100,1101.5357055828756,1433.191526889801,0.0035919042,15800,0.4189424,111.18,0.009694697,,1.0,1386709
237.44153650283815,,0.0071752197,100,1094.4411227765743,1443.8725926876068,0.0071752197,15900,0.4189424,110.47,0.005948192,,1.0,1397756
211.8470159339905,,0.006220652,100,1045.242683093163,1454.397370815277,0.006220652,16000,0.4189424,105.55,0.008750897,,1.0,1408311
220.64349961280823,,0.008585119,100,1029.2323894209542,1465.0296471118927,0.008585119,16100,0.4189424,103.95,0.009642425,,1.0,1418706
234.14135085105897,,0.008151821,100,1076.5307364092969,1475.8661000728607,0.008151821,16200,0.4189424,108.68,0.008827432,,1.0,1429574
231.24074323654176,,0.0076891747,100,1067.9285805830275,1486.8185212612152,0.0076891747,16300,0.4189424,107.82,0.010033348,,1.0,1440356
226.84039869308472,,0.0062228097,100,1046.1313699838447,1497.734713792801,0.0062228097,16400,0.4189424,105.64,0.00905256,,1.0,1450920
230.54369109153748,,0.010224486,100,1045.5300316345817,1508.7676548957825,0.010224486,16500,0.4189424,105.58,0.008439919,,1.0,1461478
240.6422534275055,,0.008386365,100,1079.6341722238028,1519.2759082317352,0.008386365,16600,0.4189424,108.99,0.009253415,,1.0,1472377
240.83892671585082,,0.0055624186,100,1101.6338392603504,1529.5127656459808,0.0055624186,16700,0.4189424,111.19,0.01004879,,1.0,1483496
241.44259824752808,,0.0052098585,100,1052.7427343793468,1539.6464409828186,0.0052098585,16800,0.4189424,106.3,0.008407458,,1.0,1494126
221.3475869846344,,0.0052111777,100,1046.44902953322,1550.3557012081146,0.0052111777,16900,0.4189424,105.67,0.008880899,,1.0,1504693
260.3420405483246,,0.0114002675,100,1106.7425244558337,1561.3615624904633,0.0114002675,17000,0.4189424,111.7,0.009740921,,1.0,1515863
257.03906374931336,,0.00418058,100,1168.041473470153,1572.2109801769257,0.00418058,17100,0.4189424,117.83,0.0038057598,,1.0,1527646
269.7377737617493,,0.003016483,100,1163.043375015834,1583.0402867794037,0.003016483,17200,0.4189424,117.33,0.0051717437,,1.0,1539379
289.13693271636964,,0.009501078,100,1196.6431796665386,1594.4425349235535,0.009501078,17300,0.4189424,120.69,0.009705784,,1.0,1551448
261.23714084625243,,0.0065236157,100,1190.9405935200498,1605.2739911079407,0.0065236157,17400,0.4189424,120.12,0.009817404,,1.0,1563460
311.3362453937531,,0.0050487923,100,1207.4444351441043,1615.5630724430084,0.0050487923,17500,0.4189424,121.77,0.009863905,,1.0,1575637
308.73531083106997,,0.010451182,100,1205.7414182641085,1626.585438966751,0.010451182,17600,0.4189424,121.6,0.009851162,,1.0,1587797
253.84027569770814,,0.010889747,100,1130.1379856068022,1637.3622605800629,0.010889747,17700,0.4189424,114.04,0.010162098,,1.0,1599201
270.8361568069458,,0.010104634,100,1169.3385945291134,1648.5198111534119,0.010104634,17800,0.4189424,117.96,0.00922546,,1.0,1610997
299.0389015007019,,0.009312598,100,1181.946099076118,1659.0537889003754,0.009312598,17900,0.4189424,119.22,0.0097476235,,1.0,1622919
273.7372829627991,,0.008148974,100,1150.9443477786535,1670.120186805725,0.008148974,18000,0.4189424,116.12,0.009824193,,1.0,1634531
280.0386833000183,,0.008520204,100,1148.3394924804097,1680.2870922088623,0.008520204,18100,0.4189424,115.86,0.009986001,,1.0,1646117
275.63846103668214,,0.0067073666,100,1140.6419843798594,1691.0012376308441,0.0067073666,18200,0.4189424,115.09,0.007986971,,1.0,1657626
271.43971665382384,,0.008372998,100,1141.9432222618943,1701.3839044570923,0.008372998,18300,0.4189424,115.22,0.0096987,,1.0,1669148
246.8448289012909,,0.00474157,100,1099.64335400089,1712.5655810832977,0.00474157,18400,0.4189424,110.99,0.009469172,,1.0,1680247
308.43391795158385,,0.0069940602,100,1169.332160775794,1724.3840265274048,0.0069940602,18500,0.4189424,117.96,0.008908849,,1.0,1692043
252.1414077472687,,0.0035728503,100,1109.9375673262452,1734.69682264328,0.0035728503,18600,0.4189424,112.02,0.009341911,,1.0,1703245
250.03911021232605,,0.003785775,100,1135.9359821240093,1745.5276942253113,0.003785775,18700,0.4189424,114.62,0.002018187,,1.0,1714707
277.43853936195376,,0.008274448,100,1151.9366825936665,1756.1241512298584,0.008274448,18800,0.4189424,116.22,0.008975861,,1.0,1726329
282.2357717227936,,0.0035801856,100,1170.2371186526582,1767.2487199306488,0.0035801856,18900,0.4189424,118.05,0.006937395,,1.0,1738134
294.33720923423766,,0.00908205,100,1157.6428483395068,1777.6709406375885,0.00908205,19000,0.4189424,116.79,0.0092451,,1.0,1749813
254.33967328071594,,0.0042603947,100,1117.938267106596,1788.4587574005127,0.0042603947,19100,0.4189424,112.82,0.0058894823,,1.0,1761095
262.1389663219452,,0.0024834736,100,1120.5340770382813,1799.0933735370636,0.0024834736,19200,0.4189424,113.08,0.007983224,,1.0,1772403
258.23860440254214,,0.0030189669,100,1136.0379644441587,1810.6004028320312,0.0030189669,19300,0.4189424,114.63,0.010029335,,1.0,1783866
259.1397219276428,,0.0061942614,100,1114.2383349881059,1821.2221910953522,0.0061942614,19400,0.4189424,112.45,0.009751149,,1.0,1795111
244.44070148468018,,0.0056076194,100,1129.3381891511501,1832.2531728744507,0.0056076194,19500,0.4189424,113.96,0.008998297,,1.0,1806507
254.54052788734435,,0.0062171095,100,1100.7414577094537,1842.7542774677277,0.0062171095,19600,0.4189424,111.1,0.009408834,,1.0,1817617
257.7421111392975,,0.0101358,100,1098.0392108234216,1853.4022505283356,0.0101358,19700,0.4189424,110.83,0.007919519,,1.0,1828700
241.44014432907105,,0.0075260033,100,1129.6401245416062,1864.064849615097,0.0075260033,19800,0.4189424,113.99,0.00952625,,1.0,1840099
253.53995222091675,,0.0034016522,100,1114.5445905808842,1875.0918035507202,0.0034016522,19900,0.4189424,112.48,0.007964417,,1.0,1851347
298.33962655067444,,0.009801721,100,1141.1463467509552,1886.7143592834473,0.009801721,20000,0.4189424,115.14,0.009987876,,1.0,1862861
233.74477152824403,,0.009012331,100,1062.5470737557998,1897.185619354248,0.009012331,20100,0.4189424,107.28,0.009986236,,1.0,1873589
278.0401294326782,,0.007051985,100,1120.8415839387617,1908.3809959888458,0.007051985,20200,0.4189424,113.11,0.008228395,,1.0,1884900
