entropy,optimgain,meankl,EpisodesSoFar,ev_tdlam_before,surrgain,DiscEpRewMean,EpLenMean,TimestepsSoFar,entloss,EpRewMean,EpThisIter,TimeElapsed,Step_size
0.4189424,0.007275906,0.009847292,35300,,0.007275906,217.44616827964782,105.42,3637716,,1043.9481004043653,100,3705.465840816498,1.0
0.4189424,0.0056430753,0.0073968414,35400,,0.0056430753,222.44539103507995,106.6,3648376,,1055.7477868889252,100,3715.706008911133,1.0
0.4189424,0.006360034,0.0070782234,35500,,0.006360034,262.2420372772217,110.77,3659453,,1097.447738367012,100,3725.863806962967,1.0
0.4189424,0.012336567,0.010169403,35600,,0.012336567,266.83984408378603,112.34,3670687,,1113.144682397539,100,3735.1919469833374,1.0
0.4189424,0.0057925554,0.008398392,35700,,0.0057925554,240.04324656486511,106.9,3681377,,1058.7436557117924,100,3745.024663925171,1.0
0.4189424,0.004295562,0.005043223,35800,,0.004295562,214.44653371810912,105.51,3691928,,1044.850122930769,100,3754.944086790085,1.0
0.4189424,0.0068398793,0.0099830525,35900,,0.0068398793,210.9497709465027,99.11,3701839,,980.8497233724978,100,3765.4300343990326,1.0
0.4189424,0.0025294255,0.0051477137,36000,,0.0025294255,225.7457294845581,103.48,3712187,,1024.542916047449,100,3775.9614713191986,1.0
0.4189424,0.0045527904,0.005488701,36100,,0.0045527904,213.24726866722108,104.9,3722677,,1038.7457651856473,100,3786.809750556946,1.0
0.4189424,0.00647521,0.007060534,36200,,0.00647521,234.6443050289154,107.08,3733385,,1060.5459775124198,100,3798.1426091194153,1.0
0.4189424,0.0052696923,0.0037137982,36300,,0.0052696923,219.24626036643983,104.52,3743837,,1034.948408012848,100,3808.8009016513824,1.0
0.4189424,0.0053591905,0.00950115,36400,,0.0053591905,264.3404718208313,112.62,3755099,,1115.9411612704512,100,3820.14164185524,1.0
0.4189424,0.0085861785,0.009382121,36500,,0.0085861785,257.0403348064423,111.33,3766232,,1103.0422308558257,100,3831.397024154663,1.0
0.4189424,0.004571544,0.009244224,36600,,0.004571544,259.6419406318665,111.11,3777343,,1100.8392956162531,100,3842.586680650711,1.0
0.4189424,0.0071088164,0.0098189805,36700,,0.0071088164,242.54065464019774,111.85,3788528,,1108.2373246454692,100,3853.391785144806,1.0
0.4189424,0.014495108,0.009934543,36800,,0.014495108,260.93971979141236,113.84,3799912,,1128.139306310208,100,3864.713937997818,1.0
0.4189424,0.0072502443,0.008231259,36900,,0.0072502443,245.84108254432678,108.85,3810797,,1078.2372934805392,100,3875.4519786834717,1.0
0.4189424,0.006163798,0.009697957,37000,,0.006163798,265.13819597244265,113.87,3822184,,1128.4339896661165,100,3886.374739408493,1.0
0.4189424,0.0048935805,0.009327029,37100,,0.0048935805,271.1386431598663,110.69,3833253,,1096.6296618401013,100,3897.4848172664642,1.0
0.4189424,0.011099893,0.009618429,37200,,0.011099893,255.63962757110596,109.5,3844203,,1084.7316309584912,100,3908.9791054725647,1.0
0.4189424,0.008500293,0.009810308,37300,,0.008500293,250.03836479187012,112.98,3855501,,1119.5277879567336,100,3920.6386864185333,1.0
0.4189424,0.010412941,0.010035167,37400,,0.010412941,234.3406233406067,109.46,3866447,,1084.327083590722,100,3931.533874988556,1.0
0.4189424,0.0033661,0.003799649,37500,,0.0033661,279.5355310535431,117.79,3878226,,1167.6302432100642,100,3942.789542913437,1.0
0.4189424,0.0052330857,0.009947795,37600,,0.0052330857,209.64466303825378,105.4,3888766,,1043.735010192994,100,3953.645323753357,1.0
0.4189424,0.014535399,0.0099539915,37700,,0.014535399,249.33987255096434,106.78,3899444,,1057.530377690464,100,3964.747122526169,1.0
0.4189424,0.008472254,0.008351711,37800,,0.008472254,245.1403549003601,110.65,3910509,,1096.2304452888807,100,3975.904316663742,1.0
0.4189424,0.0026086927,0.0031786014,37900,,0.0026086927,256.14004925727846,107.82,3921291,,1067.930169264509,100,3986.769209384918,1.0
0.4189424,0.011041804,0.009933342,38000,,0.011041804,217.64357334136963,105.05,3931796,,1040.2307919802706,100,3997.9817593097687,1.0
0.4189424,0.0075541413,0.009769456,38100,,0.0075541413,218.14196388244628,104.39,3942235,,1033.6282090892614,100,4008.8698737621307,1.0
0.4189424,0.003722682,0.008268664,38200,,0.003722682,208.4436598968506,103.25,3952560,,1022.2337767103035,100,4020.176910161972,1.0
0.4189424,0.0064472375,0.0094118435,38300,,0.0064472375,205.24319770812988,102.57,3962817,,1015.4303680878792,100,4030.8535883426666,1.0
0.4189424,0.004789922,0.0088318875,38400,,0.004789922,191.84647745132446,99.82,3972799,,987.9279813490091,100,4041.7233443260193,1.0
0.4189424,0.004219927,0.009558075,38500,,0.004219927,230.14203481674195,106.03,3983402,,1050.0308302550204,100,4052.9028894901276,1.0
0.4189424,0.0022125286,0.0033826393,38600,,0.0022125286,215.34309194564818,103.97,3993799,,1029.431510989599,100,4063.8531959056854,1.0
0.4189424,0.009814308,0.010178371,38700,,0.009814308,187.44697922706604,99.3,4003729,,982.7336912502916,100,4074.651964187622,1.0
0.4189424,0.011004691,0.009885216,38800,,0.011004691,213.84309264183045,101.38,4013867,,1003.5335226307319,100,4085.5351004600525,1.0
0.4189424,0.0032234509,0.008206633,38900,,0.0032234509,235.3432382774353,105.43,4024410,,1044.0344975220935,100,4096.032779216766,1.0
0.4189424,0.004981679,0.0074532116,39000,,0.004981679,228.04370211601258,104.45,4034855,,1034.2339329526972,100,4106.701178073883,1.0
0.4189424,0.010514996,0.0100174965,39100,,0.010514996,227.54050528526307,107.53,4045608,,1065.0288395186792,100,4117.993473529816,1.0
0.4189424,0.005435714,0.008825545,39200,,0.005435714,197.24639382362366,99.05,4055513,,980.2314767736883,100,4129.033687591553,1.0
0.4189424,0.0063021076,0.008838273,39300,,0.0063021076,220.84359669685364,103.17,4065830,,1021.4318795612506,100,4139.76477265358,1.0
0.4189424,0.0074361498,0.009832755,39400,,0.0074361498,249.93918573379517,106.21,4076451,,1051.8285059876482,100,4150.728075265884,1.0
0.4189424,0.0030565832,0.003953346,39500,,0.0030565832,224.14310284614564,105.52,4087003,,1044.9321621668662,100,4161.941964149475,1.0
0.4189424,0.0073688747,0.009618658,39600,,0.0073688747,195.2446550655365,101.94,4097197,,1009.1337100277639,100,4172.9983468055725,1.0
0.4189424,0.010717444,0.0093441,39700,,0.010717444,211.84568103790284,99.5,4107147,,984.7305779670817,100,4183.813448905945,1.0
0.4189424,0.009126357,0.009459839,39800,,0.009126357,198.64705985069276,96.46,4116793,,954.3345435916559,100,4194.346800088882,1.0
0.4189424,0.0056441445,0.008345747,39900,,0.0056441445,195.64488686561583,101.67,4126960,,1006.4324113125773,100,4204.771565437317,1.0
0.4189424,0.004607853,0.0043243323,40000,,0.004607853,220.44294117927552,105.85,4137545,,1048.2302869861933,100,4214.464473485947,1.0
0.4189424,0.004004656,0.006840834,40100,,0.004004656,206.34570223808288,101.23,4147668,,1002.031887068775,100,4224.661901473999,1.0
0.4189424,0.009619676,0.009867967,40200,,0.009619676,216.2427069568634,101.87,4157855,,1008.4303010305407,100,4234.599454402924,1.0
0.4189424,0.015655296,0.009517877,40300,,0.015655296,189.24510285377502,97.74,4167629,,967.1292211431236,100,4244.533411741257,1.0
0.4189424,0.0060150963,0.009471163,40400,,0.0060150963,200.74605979919434,100.14,4177643,,991.133082175092,100,4254.220953941345,1.0
0.4189424,0.004208867,0.0068511604,40500,,0.004208867,218.04391281127928,103.71,4188014,,1026.8324289181132,100,4264.112419366837,1.0
0.4189424,0.010891411,0.010236215,40600,,0.010891411,224.542495470047,102.65,4198279,,1016.2309572122385,100,4274.184063434601,1.0
0.4189424,0.0047121514,0.0078065167,40700,,0.0047121514,237.74108870506288,109.51,4209230,,1084.8317941479272,100,4283.989573955536,1.0
0.4189424,0.010296304,0.009235096,40800,,0.010296304,257.63848072052,112.56,4220486,,1115.3320371214713,100,4293.842839956284,1.0
0.4189424,0.0064295116,0.0028835584,40900,,0.0064295116,254.13659662246704,113.13,4231799,,1121.023478685929,100,4304.301680088043,1.0
0.4189424,0.005115458,0.008068383,41000,,0.005115458,283.23489369392394,116.14,4243413,,1151.1230675983857,100,4314.913647651672,1.0
0.4189424,0.0055540544,0.008155959,41100,,0.0055540544,275.73508345603943,114.91,4254904,,1138.8245241715217,100,4325.654989957809,1.0
0.4189424,0.009810584,0.009895159,41200,,0.009810584,259.1380790805817,112.02,4266106,,1109.9244492619864,100,4336.645635128021,1.0
0.4189424,0.0073019126,0.009961491,41300,,0.0073019126,262.5360899734497,112.43,4277349,,1114.0231059764599,100,4347.850735425949,1.0
0.4189424,0.0021308619,0.008177118,41400,,0.0021308619,264.03358954429626,114.18,4288767,,1131.515930653557,100,4358.533429145813,1.0
0.4189424,0.0055047707,0.008463741,41500,,0.0055047707,235.2386771965027,108.62,4299629,,1075.9242391129897,100,4369.323956251144,1.0
0.4189424,0.0038319342,0.0027464807,41600,,0.0038319342,198.8427120876312,101.23,4309752,,1002.0305893335888,100,4380.193913459778,1.0
0.4189424,0.008748904,0.009929819,41700,,0.008748904,219.5413673019409,109.51,4320703,,1084.8258676553046,100,4391.294233798981,1.0
0.4189424,0.0057940236,0.008994698,41800,,0.0057940236,235.53684405326842,111.38,4331841,,1103.522268772271,100,4402.652082681656,1.0
0.4189424,0.007133785,0.009000996,41900,,0.007133785,234.340975856781,108.22,4342663,,1071.930602694364,100,4413.585501432419,1.0
0.4189424,0.008406721,0.010082116,42000,,0.008406721,238.03989687919616,107.06,4353369,,1060.3252211939803,100,4424.3834664821625,1.0
0.4189424,0.013882645,0.009993186,42100,,0.013882645,214.24257269859314,105.1,4363879,,1040.7292154701363,100,4435.262126684189,1.0
0.4189424,0.006377821,0.0090370895,42200,,0.006377821,233.94150854110717,109.23,4374802,,1082.0298554695153,100,4445.9125554561615,1.0
0.4189424,0.008945164,0.009076709,42300,,0.008945164,231.7429626464844,108.57,4385659,,1075.4387269332738,100,4456.97509098053,1.0
0.4189424,0.0025919366,0.0094559705,42400,,0.0025919366,235.5415828514099,107.49,4396408,,1064.6319245132777,100,4467.544579029083,1.0
0.4189424,0.009550992,0.009961463,42500,,0.009550992,278.23616537094114,113.03,4407711,,1120.0294062092312,100,4478.087850093842,1.0
0.4189424,0.003309253,0.008813603,42600,,0.003309253,234.24216829299928,109.82,4418693,,1087.9353653395196,100,4488.541843175888,1.0
0.4189424,0.0035673145,0.009794759,42700,,0.0035673145,280.53743260383607,114.22,4430115,,1131.9324210590569,100,4499.543440818787,1.0
0.4189424,0.006200818,0.009047255,42800,,0.006200818,258.1381937789917,113.09,4441424,,1120.6342618018816,100,4509.915640830994,1.0
0.4189424,0.009583371,0.010151333,42900,,0.009583371,241.03952439308168,111.24,4452548,,1102.135223994774,100,4520.544028043747,1.0
0.4189424,0.0059571154,0.009711981,43000,,0.0059571154,252.23896006584167,111.5,4463698,,1104.7338338994712,100,4531.453239917755,1.0
0.4189424,0.004715525,0.010122281,43100,,0.004715525,224.74225380897522,108.69,4474567,,1076.6340230262756,100,4542.68634557724,1.0
0.4189424,0.006113433,0.009962009,43200,,0.006113433,232.54223696708678,108.96,4485463,,1079.3332476375385,100,4553.9893181324005,1.0
0.4189424,0.005313848,0.006994257,43300,,0.005313848,237.34005254745483,107.95,4496258,,1069.233578599739,100,4565.131616592407,1.0
0.4189424,0.008601938,0.00995911,43400,,0.008601938,262.23721526145937,113.28,4507586,,1122.5254631511802,100,4576.74858546257,1.0
0.4189424,0.008869698,0.008348748,43500,,0.008869698,249.44002979278565,108.21,4518407,,1071.8340032855006,100,4587.588641166687,1.0
0.4189424,0.0060209716,0.008698451,43600,,0.0060209716,229.1400383090973,108.55,4529262,,1075.2268590354593,100,4598.294042348862,1.0
0.4189424,0.0049258363,0.009880004,43700,,0.0049258363,251.9391162967682,110.07,4540269,,1090.4250980812658,100,4609.460619926453,1.0
0.4189424,0.018380182,0.009491512,43800,,0.018380182,227.8422719669342,105.53,4550822,,1045.0251153041802,100,4620.282081365585,1.0
0.4189424,0.011898764,0.009683807,43900,,0.011898764,224.5409499835968,105.53,4561375,,1045.0249617814559,100,4631.348427295685,1.0
0.4189424,0.011445381,0.009886527,44000,,0.011445381,186.64684190750123,99.65,4571340,,986.226063064271,100,4642.307903051376,1.0
0.4189424,0.005487326,0.010010443,44100,,0.005487326,248.3375438594818,110.69,4582409,,1096.6201035077447,100,4655.45742726326,1.0
0.4189424,0.009348174,0.009943105,44200,,0.009348174,219.24166286468505,103.57,4592766,,1025.422938738077,100,4680.191590547562,1.0
0.4189424,0.005246811,0.008852619,44300,,0.005246811,209.0445848941803,105.99,4603365,,1049.6225979293465,100,4701.845237255096,1.0
0.4189424,0.003576526,0.008972116,44400,,0.003576526,234.03874634742738,105.83,4613948,,1048.0189158503968,100,4718.384789228439,1.0
0.4189424,0.010664963,0.009642223,44500,,0.010664963,251.33494678497314,111.77,4625125,,1107.4170774913184,100,4729.948263168335,1.0
0.4189424,0.0067492616,0.009841243,44600,,0.0067492616,256.5344307518005,111.99,4636324,,1109.616330029173,100,4743.408550024033,1.0
0.4189424,0.008764048,0.009901018,44700,,0.008764048,245.73609629631042,110.9,4647414,,1098.71583025019,100,4761.057662963867,1.0
0.4189424,0.0064568724,0.009610711,44800,,0.0064568724,254.0345666694641,113.62,4658776,,1125.9190363217617,100,4778.527472496033,1.0
0.4189424,0.0101463,0.009604904,44900,,0.0101463,236.13819909095764,108.41,4669617,,1073.8225771805414,100,4795.811528205872,1.0
0.4189424,0.008572534,0.00955913,45000,,0.008572534,242.53746784210205,111.36,4680753,,1103.3213711045685,100,4814.318685770035,1.0
0.4189424,0.005347294,0.008959577,45100,,0.005347294,239.73950954437257,108.25,4691578,,1072.2241479983923,100,4832.376729488373,1.0
0.4189424,0.011669721,0.009865434,45200,,0.011669721,253.6384500980377,110.34,4702612,,1093.1226309646252,100,4850.100400686264,1.0
0.4189424,0.004166739,0.00506044,45300,,0.004166739,232.0398984336853,107.86,4713398,,1068.3265232565188,100,4867.675652742386,1.0
0.4189424,0.007731083,0.009603331,45400,,0.007731083,208.14183165550233,104.44,4723842,,1034.1237293841127,100,4885.2203805446625,1.0
0.4189424,0.015076481,0.00940641,45500,,0.015076481,225.64068363189696,105.46,4734388,,1044.3242660088554,100,4902.761378288269,1.0
0.4189424,0.008815346,0.010024365,45600,,0.008815346,241.93837926864623,108.29,4745217,,1072.6212577977005,100,4921.275638580322,1.0
0.4189424,0.011138067,0.009697446,45700,,0.011138067,224.14175638198853,104.84,4755701,,1038.1226079065327,100,4938.813371419907,1.0
0.4189424,0.00548103,0.0074275783,45800,,0.00548103,229.33791961669922,107.4,4766441,,1063.720773737858,100,4956.036887168884,1.0
0.4189424,0.0038088888,0.008981714,45900,,0.0038088888,218.3415890789032,108.72,4777313,,1076.9225377096825,100,4974.024589538574,1.0
0.4189424,0.005461974,0.0071376124,46000,,0.005461974,234.43992341995238,109.78,4788291,,1087.5218524643933,100,4992.029929161072,1.0
0.4189424,0.007754717,0.009272538,46100,,0.007754717,265.7364866447449,112.92,4799583,,1118.9223459857387,100,5010.197259426117,1.0
0.4189424,0.003657074,0.0037345104,46200,,0.003657074,213.3424506378174,101.53,4809736,,1005.0279507939796,100,5027.549833536148,1.0
0.4189424,0.006178154,0.0071977037,46300,,0.006178154,220.94215703964232,106.32,4820368,,1052.924921073287,100,5045.129928588867,1.0
0.4189424,0.0032524623,0.0071857143,46400,,0.0032524623,226.83895928382873,108.78,4831246,,1077.5233758039155,100,5062.348418474197,1.0
0.4189424,0.005081024,0.009130581,46500,,0.005081024,271.7367362213135,111.43,4842389,,1104.0259494684356,100,5080.61580491066,1.0
0.4189424,0.006060424,0.009931772,46600,,0.006060424,220.14192562103273,102.64,4852653,,1016.1265729544738,100,5098.658718109131,1.0
0.4189424,0.005642439,0.010053096,46700,,0.005642439,229.8403848838806,109.68,4863621,,1086.522191335648,100,5116.572723150253,1.0
0.4189424,0.0032370985,0.008799708,46800,,0.0032370985,234.640680809021,109.88,4874609,,1088.5289389864843,100,5134.504660367966,1.0
0.4189424,0.014043225,0.0101116,46900,,0.014043225,235.43916347503662,111.4,4885749,,1103.725551346655,100,5152.346248149872,1.0
0.4189424,0.007276578,0.008660997,47000,,0.007276578,273.33384937286377,117.78,4897527,,1167.524589371988,100,5170.928658008575,1.0
0.4189424,0.003984758,0.009569173,47100,,0.003984758,292.8345116901398,117.59,4909286,,1165.6263235761426,100,5188.880106210709,1.0
0.4189424,0.005701372,0.006556751,47200,,0.005701372,281.4341542053223,116.83,4920969,,1158.025001801802,100,5207.184511184692,1.0
0.4189424,0.007118333,0.009950015,47300,,0.007118333,274.53646141052246,115.93,4932562,,1149.0297636076195,100,5224.724182367325,1.0
0.4189424,0.0061373534,0.0073699537,47400,,0.0061373534,281.43368174552916,116.51,4944213,,1154.8275039261136,100,5241.813880443573,1.0
0.4189424,0.007508768,0.009930973,47500,,0.007508768,258.73722020149233,115.44,4955757,,1144.1261753620568,100,5259.160510063171,1.0
0.4189424,0.0038045533,0.009229525,47600,,0.0038045533,312.2303034877777,122.44,4968001,,1214.1199654857621,100,5277.2151482105255,1.0
0.4189424,0.013983159,0.009451558,47700,,0.013983159,292.0321335983276,120.6,4980061,,1195.7210784587214,100,5294.866401672363,1.0
0.4189424,0.00917256,0.010074271,47800,,0.00917256,277.33338640213015,120.05,4992066,,1190.2254488879935,100,5313.271596670151,1.0
0.4189424,0.004867524,0.007638368,47900,,0.004867524,306.3301394557953,121.98,5004264,,1209.5231672785665,100,5331.808981180191,1.0
0.4189424,0.0064536952,0.00874762,48000,,0.0064536952,260.03527300834656,114.43,5015707,,1134.0221990590087,100,5350.449847698212,1.0
0.4189424,0.007131798,0.010093221,48100,,0.007131798,291.132813835144,117.73,5027480,,1167.023921100388,100,5368.7016706466675,1.0
0.4189424,0.0014103198,0.0047137635,48200,,0.0014103198,292.031033706665,119.52,5039432,,1184.9155581607351,100,5387.410062551498,1.0
0.4189424,0.0022614184,0.0025060563,48300,,0.0022614184,296.5322610378265,120.12,5051444,,1190.9201686820045,100,5405.44717168808,1.0
0.4189424,0.013089307,0.009542624,48400,,0.013089307,248.93745115280151,114.5,5062894,,1134.7209037427976,100,5423.0836679935455,1.0
0.4189424,0.0065567777,0.010181984,48500,,0.0065567777,259.73688113212586,114.05,5074299,,1130.2261162747498,100,5436.784341096878,1.0
0.4189424,0.0054521845,0.009222368,48600,,0.0054521845,237.040612783432,109.83,5085282,,1088.0260609078991,100,5450.685534238815,1.0
0.4189424,0.006352151,0.009945518,48700,,0.006352151,286.2321354961395,118.26,5097108,,1172.3194158695082,100,5464.98046875,1.0
0.4189424,0.005350047,0.009564574,48800,,0.005350047,251.23705286979674,114.08,5108516,,1130.5248135296918,100,5478.294589042664,1.0
0.4189424,0.0012117801,0.008687997,48900,,0.0012117801,293.53346118927004,119.17,5120433,,1181.4250420918283,100,5492.146496295929,1.0
0.4189424,0.011149209,0.010168309,49000,,0.011149209,255.33738850593568,114.4,5131873,,1133.7294656635538,100,5505.355553150177,1.0
0.4189424,0.012960731,0.010078407,49100,,0.012960731,286.2364983558655,121.15,5143988,,1201.2313552679727,100,5520.042544603348,1.0
0.4189424,0.0057253893,0.009982125,49200,,0.0057253893,327.2283568000793,128.88,5156876,,1278.5242001453257,100,5534.918660402298,1.0
0.4189424,0.0035042737,0.0031936322,49300,,0.0035042737,286.135311794281,117.27,5168603,,1162.429720621052,100,5547.477208137512,1.0
0.4189424,0.0029224183,0.009066057,49400,,0.0029224183,264.5379955387115,113.77,5179980,,1127.433200999249,100,5559.362831830978,1.0
0.4189424,0.0046483893,0.008552475,49500,,0.0046483893,286.6332004833221,122.19,5192199,,1211.6299712902132,100,5569.964685678482,1.0
0.4189424,0.0020997985,0.0017048005,49600,,0.0020997985,287.1340018844605,119.39,5204138,,1183.6289214897768,100,5580.207653284073,1.0
0.4189424,0.006765275,0.009718564,49700,,0.006765275,300.03316579818727,123.71,5216509,,1226.826637340195,100,5590.856654405594,1.0
0.4189424,0.0073383325,0.008316675,49800,,0.0073383325,261.2381131076813,113.92,5227901,,1128.9308861263419,100,5601.269603013992,1.0
0.4189424,0.012723531,0.009909549,49900,,0.012723531,291.9356296253204,118.06,5239707,,1170.3304475405055,100,5611.545117139816,1.0
0.4189424,0.008397651,0.00939449,50000,,0.008397651,259.83807432174683,114.92,5251199,,1138.9288968737187,100,5622.371729373932,1.0
