DiscEpRewMean,entropy,TimestepsSoFar,optimgain,TimeElapsed,entloss,EpThisIter,meankl,EpLenMean,ev_tdlam_before,surrgain,Step_size,EpisodesSoFar,EpRewMean
1.0993251037597656,0.4189424,869,0.003933622,5.745882511138916,,100,0.008838064,8.69,,0.003933622,1.0,100,76.85608612568913
1.6993933296203614,0.4189424,1804,0.005612091,11.027513265609741,,100,0.0080229575,9.35,,0.005612091,1.0,200,83.45190098525403
3.7983784580230715,0.4189424,2857,0.00550685,16.594846487045288,,100,0.00963194,10.53,,0.00550685,1.0,300,95.2467962526628
2.3992430210113525,0.4189424,3842,0.0061923354,21.991244554519653,,100,0.009640975,9.85,,0.0061923354,1.0,400,88.44874202197059
4.098635730743408,0.4189424,4862,0.0030268854,27.09915280342102,,100,0.009563233,10.2,,0.0030268854,1.0,500,91.94608926980045
2.0989882373809814,0.4189424,6003,0.0053368453,32.583167552948,,100,0.009187216,11.41,,0.0053368453,1.0,600,104.04195469674329
2.598779697418213,0.4189424,7229,0.0056801084,38.02614212036133,,100,0.009828637,12.26,,0.0056801084,1.0,700,112.53981564466197
3.4980027866363526,0.4189424,8421,0.009119237,43.159777879714966,,100,0.009920308,11.92,,0.009119237,1.0,800,109.14175619741063
6.197039766311645,0.4189424,9791,0.0049681896,48.86933898925781,,100,0.009982097,13.7,,0.0049681896,1.0,900,126.93330218616482
5.395703811645507,0.4189424,11323,0.009991805,54.721081495285034,,100,0.0096904915,15.32,,0.009991805,1.0,1000,143.12341167654193
2.398341407775879,0.4189424,12626,0.006474081,59.485445976257324,,100,0.010010206,13.03,,0.006474081,1.0,1100,120.23280263438055
3.7979955863952637,0.4189424,14101,0.0049054073,64.9306948184967,,100,0.009896438,14.75,,0.0049054073,1.0,1200,137.42481896812149
8.395935020446778,0.4189424,15627,0.008009614,70.06740999221802,,100,0.009458918,15.26,,0.008009614,1.0,1300,142.52708632252794
10.296373052597046,0.4189424,17425,0.0098659415,75.57287740707397,,100,0.009833524,17.98,,0.0098659415,1.0,1400,169.71610475978156
7.597031297683716,0.4189424,19264,0.0062924465,81.34411406517029,,100,0.00989907,18.39,,0.0062924465,1.0,1500,173.81787002541
9.394295892715455,0.4189424,21305,0.010293017,87.60654330253601,,100,0.009969897,20.41,,0.010293017,1.0,1600,194.00805795511434
11.194595336914062,0.4189424,23508,0.010421887,92.88698101043701,,100,0.009652586,22.03,,0.010421887,1.0,1700,210.20029610113045
10.594648933410644,0.4189424,25582,0.005672985,98.49998307228088,,100,0.008872267,20.74,,0.005672985,1.0,1800,197.30146914366418
8.695757026672362,0.4189424,27874,0.0065651075,103.86720848083496,,100,0.009243885,22.92,,0.0065651075,1.0,1900,219.09765411294688
7.8950067901611325,0.4189424,30198,0.008592701,110.24936413764954,,100,0.009616994,23.24,,0.008592701,1.0,2000,222.29102765654898
14.490573348999023,0.4189424,32941,0.010445891,116.69781970977783,,100,0.008898377,27.43,,0.010445891,1.0,2100,264.1762459895005
11.795596075057983,0.4189424,35179,0.008256259,121.71452951431274,,100,0.0100017935,22.38,,0.008256259,1.0,2200,213.69943229398606
25.889852390289306,0.4189424,38307,0.013539173,127.55043363571167,,100,0.0096598575,31.28,,0.013539173,1.0,2300,302.65758781358517
15.593698453903198,0.4189424,41283,0.0056953845,134.76983642578125,,100,0.0098219365,29.76,,0.0056953845,1.0,2400,287.47565879592713
30.287559185028076,0.4189424,45220,0.012721249,142.24644017219543,,100,0.009887679,39.37,,0.012721249,1.0,2500,383.53704189576456
20.988529567718505,0.4189424,48757,0.009996137,149.3453779220581,,100,0.0098145185,35.37,,0.009996137,1.0,2600,343.5571322398275
30.488561449050902,0.4189424,53011,0.014473689,156.76575589179993,,100,0.009791677,42.54,,0.014473689,1.0,2700,415.22875096276437
31.98345672607422,0.4189424,57438,0.010708626,163.64224076271057,,100,0.00964922,44.27,,0.010708626,1.0,2800,432.5182062033615
40.58048523902893,0.4189424,61981,0.009719435,171.01531195640564,,100,0.009837848,45.43,,0.009719435,1.0,2900,444.10808868239457
52.77987129211426,0.4189424,67071,0.011540083,178.47757744789124,,100,0.00996176,50.9,,0.011540083,1.0,3000,498.8039368587462
75.77179430007935,0.4189424,72959,0.01295725,185.5654091835022,,100,0.009724938,58.88,,0.01295725,1.0,3100,578.5710684894486
75.07170184135437,0.4189424,79416,0.016822001,194.67049288749695,,100,0.009509492,64.57,,0.016822001,1.0,3200,635.4660732352761
54.67883448600769,0.4189424,85546,0.0147226695,201.98427414894104,,100,0.009267101,61.3,,0.0147226695,1.0,3300,602.786897042234
103.86264867782593,0.4189424,92125,0.020501563,208.94378542900085,,100,0.009949994,65.79,,0.020501563,1.0,3400,647.6591929987827
75.3698948097229,0.4189424,98423,0.017133785,216.16092467308044,,100,0.0098676365,62.98,,0.017133785,1.0,3500,619.5742706408803
102.96038338661194,0.4189424,105596,0.01905535,223.75641202926636,,100,0.009940153,71.73,,0.01905535,1.0,3600,707.0491879830198
81.96816051483154,0.4189424,112323,0.017409353,232.44141578674316,,100,0.00987234,67.27,,0.017409353,1.0,3700,662.4669713626848
107.65960015296936,0.4189424,119679,0.016296422,241.9254593849182,,100,0.010020787,73.56,,0.016296422,1.0,3800,725.3489362353904
106.76496341705322,0.4189424,127008,0.022350742,250.8519229888916,,100,0.009456401,73.29,,0.022350742,1.0,3900,722.6525928166873
143.5556503200531,0.4189424,134903,0.0184607,260.0600166320801,,100,0.009373424,78.95,,0.0184607,1.0,4000,779.2426400069976
129.6539084815979,0.4189424,142592,0.020596432,269.31991815567017,,100,0.009463851,76.89,,0.020596432,1.0,4100,758.6523527205879
136.0550020980835,0.4189424,150862,0.01915582,278.22549080848694,,100,0.009773142,82.7,,0.01915582,1.0,4200,816.7304371050654
148.35175466537476,0.4189424,158978,0.024212422,286.487202167511,,100,0.0099141225,81.16,,0.024212422,1.0,4300,801.320017050921
110.26471210479737,0.4189424,166874,0.021550782,294.80290508270264,,100,0.009980253,78.96,,0.021550782,1.0,4400,779.3387250509631
142.34873233795167,0.4189424,175171,0.01635933,303.2418534755707,,100,0.009639791,82.97,,0.01635933,1.0,4500,819.4274024990278
132.0589282608032,0.4189424,183207,0.013123384,312.0522656440735,,100,0.009831134,80.36,,0.013123384,1.0,4600,793.3288555424531
146.94462359428405,0.4189424,191446,0.019926243,320.808226108551,,100,0.009694615,82.39,,0.019926243,1.0,4700,813.6181386013153
168.04179543495178,0.4189424,200114,0.02346998,329.54346561431885,,100,0.010008202,86.68,,0.02346998,1.0,4800,856.5116828200978
125.64769161224365,0.4189424,208409,0.012683844,339.11088371276855,,100,0.008835158,82.95,,0.012683844,1.0,4900,819.2041787767057
192.54182521820067,0.4189424,217953,0.021816134,349.0407807826996,,100,0.009635539,95.44,,0.021816134,1.0,5000,944.1107807051253
205.34305218696593,0.4189424,228378,0.02189413,359.3122661113739,,100,0.009710147,104.25,,0.02189413,1.0,5100,1032.1974390497955
209.74101489067078,0.4189424,238654,0.018207626,369.5972304344177,,100,0.009766148,102.76,,0.018207626,1.0,5200,1017.3135412444556
252.72998056411743,0.4189424,250014,0.03222721,379.9458591938019,,100,0.008962118,113.6,,0.03222721,1.0,5300,1125.7119182619126
270.1315067672729,0.4189424,261793,0.020645,389.18609642982483,,100,0.009535106,117.79,,0.020645,1.0,5400,1167.6177917231994
286.13530131340025,0.4189424,273380,0.017889194,398.609037399292,,100,0.008756798,115.87,,0.017889194,1.0,5500,1148.4217558843377
264.8354435348511,0.4189424,284855,0.009850399,408.2497296333313,,100,0.0073064966,114.75,,0.009850399,1.0,5600,1137.230797703705
218.64270736694337,0.4189424,295618,0.023096055,418.18417382240295,,100,0.009141004,107.63,,0.023096055,1.0,5700,1066.0462938493092
260.54443512916566,0.4189424,306847,0.010772292,426.96554923057556,,100,0.005711885,112.29,,0.010772292,1.0,5800,1112.6493451983076
286.04000973701477,0.4189424,318737,0.012288813,436.3734314441681,,100,0.009014971,118.9,,0.012288813,1.0,5900,1178.7476788046606
285.14122181892395,0.4189424,330616,0.0142231155,446.0204086303711,,100,0.009669684,118.79,,0.0142231155,1.0,6000,1177.655074673273
274.64251885414126,0.4189424,342457,0.0104650315,454.8168728351593,,100,0.0044864495,118.41,,0.0104650315,1.0,6100,1173.8557875420242
273.64270871162415,0.4189424,354079,0.0062534474,464.42548418045044,,100,0.0074306773,116.22,,0.0062534474,1.0,6200,1151.9587143155945
265.946330280304,0.4189424,365665,0.0094891,474.1416811943054,,100,0.008935481,115.86,,0.0094891,1.0,6300,1148.3634491277999
254.54497245788573,0.4189424,377187,0.0058902954,483.5187382698059,,100,0.008918958,115.22,,0.0058902954,1.0,6400,1141.959397233572
257.8435869979858,0.4189424,388573,0.007320145,493.19460916519165,,100,0.008226068,113.86,,0.007320145,1.0,6500,1128.357202215729
295.4374313640594,0.4189424,400939,0.0053753345,502.7048604488373,,100,0.009609294,123.66,,0.0053753345,1.0,6600,1226.3476674367714
294.341057434082,0.4189424,412848,0.009766076,513.5402319431305,,100,0.008373144,119.09,,0.009766076,1.0,6700,1180.656287356998
297.3383405017853,0.4189424,425181,0.0081774155,525.0864455699921,,100,0.00961499,123.33,,0.0081774155,1.0,6800,1223.056191827702
284.04191610336306,0.4189424,436968,0.008798829,537.1818201541901,,100,0.0081009315,117.87,,0.008798829,1.0,6900,1168.462153067167
283.84164298057556,0.4189424,448806,0.0074755764,548.7657659053802,,100,0.008138163,118.38,,0.0074755764,1.0,7000,1173.5589145674985
245.74473296165468,0.4189424,460117,0.01828051,559.904239654541,,100,0.009747723,113.11,,0.01828051,1.0,7100,1120.8601123580768
246.44576479911805,0.4189424,471619,0.012422984,571.679526090622,,100,0.009437163,115.02,,0.012422984,1.0,7200,1139.9636845138123
265.2461545085907,0.4189424,482814,0.007208792,582.2126224040985,,100,0.0085565485,111.95,,0.007208792,1.0,7300,1109.2650655858122
234.64515280723572,0.4189424,494091,0.009790933,593.594468832016,,100,0.0095117595,112.77,,0.009790933,1.0,7400,1117.461129844819
246.0458299255371,0.4189424,505172,0.0066927285,603.9116685390472,,100,0.0073417034,110.81,,0.0066927285,1.0,7500,1097.8580629931084
222.4486081504822,0.4189424,516032,0.003762547,614.8839812278748,,100,0.0019472599,108.6,,0.003762547,1.0,7600,1075.757898532766
228.94659593582153,0.4189424,526742,0.0059917783,624.9625544548035,,100,0.008699694,107.1,,0.0059917783,1.0,7700,1060.7563209982009
284.240097322464,0.4189424,538347,0.0075861574,636.2926545143127,,100,0.009288339,116.05,,0.0075861574,1.0,7800,1150.2467462274178
255.0419944667816,0.4189424,549475,0.008700228,647.1453964710236,,100,0.0071165306,111.28,,0.008700228,1.0,7900,1102.5511128330593
240.24664896011353,0.4189424,560470,0.006061033,656.9751853942871,,100,0.0091638295,109.95,,0.006061033,1.0,8000,1089.2571125758766
244.54672700881957,0.4189424,571313,0.008811386,667.6849269866943,,100,0.0061895116,108.43,,0.008811386,1.0,8100,1074.054829539269
242.24544445037841,0.4189424,582072,0.00943412,679.6921105384827,,100,0.009908631,107.59,,0.00943412,1.0,8200,1065.6529671892708
216.0474767303467,0.4189424,592724,0.005218343,690.0104949474335,,100,0.00805203,106.52,,0.005218343,1.0,8300,1054.9507517811498
273.8398255634308,0.4189424,604473,0.0068900506,701.3061029911041,,100,0.00836541,117.49,,0.0068900506,1.0,8400,1164.6507423514743
219.14820913314819,0.4189424,615494,0.0074757105,712.5361075401306,,100,0.008968832,110.21,,0.0074757105,1.0,8500,1091.853063794996
292.138319978714,0.4189424,627143,0.0073139644,723.1119811534882,,100,0.008924951,116.49,,0.0073139644,1.0,8600,1154.645301375099
232.2438353919983,0.4189424,637743,0.0034387934,732.9320905208588,,100,0.008948209,106.0,,0.0034387934,1.0,8700,1049.7450970669142
250.1440802001953,0.4189424,648810,0.008130362,743.7818715572357,,100,0.008516495,110.67,,0.008130362,1.0,8800,1096.448776465254
223.84564513206482,0.4189424,659221,0.007052149,752.9181849956512,,100,0.009622504,104.11,,0.007052149,1.0,8900,1030.844863900284
204.04741411209108,0.4189424,669524,0.0029833936,763.1209218502045,,100,0.0031623687,103.03,,0.0029833936,1.0,9000,1020.0439543665245
236.14586497306823,0.4189424,679905,0.006897843,773.3387508392334,,100,0.009101934,103.81,,0.006897843,1.0,9100,1027.8431536764085
217.7471562576294,0.4189424,690328,0.009147153,782.155948638916,,100,0.009474729,104.23,,0.009147153,1.0,9200,1032.0466028590042
205.44563506126403,0.4189424,700548,0.0053080395,792.369086265564,,100,0.009357795,102.2,,0.0053080395,1.0,9300,1011.7423648286205
222.7479761981964,0.4189424,710696,0.004668926,803.0572624206543,,100,0.007189968,101.48,,0.004668926,1.0,9400,1004.554800618709
217.24948230743408,0.4189424,720555,0.0063704792,813.35569190979,,100,0.00879854,98.59,,0.0063704792,1.0,9500,975.6487752529854
210.04604273796082,0.4189424,730819,0.0025319397,823.2112460136414,,100,0.006900872,102.64,,0.0025319397,1.0,9600,1016.1436030991474
201.84733987808227,0.4189424,740839,0.002798173,833.696070432663,,100,0.0042737518,100.2,,0.002798173,1.0,9700,991.737267624049
211.2471123123169,0.4189424,750813,0.006808826,844.760812997818,,100,0.009586016,99.74,,0.006808826,1.0,9800,987.1409273484974
193.7486484336853,0.4189424,760800,0.009597407,855.4192781448364,,100,0.009778282,99.87,,0.009597407,1.0,9900,988.4413350327204
228.34314688682556,0.4189424,771447,0.01138134,866.3427364826202,,100,0.009271368,106.47,,0.01138134,1.0,10000,1054.4429208497284
221.34511161804198,0.4189424,782194,0.008585595,877.3943977355957,,100,0.00824848,107.47,,0.008585595,1.0,10100,1064.4441523432
179.35132095336914,0.4189424,792173,0.009227549,888.61945271492,,100,0.009269945,99.79,,0.009227549,1.0,10200,987.6463904152595
204.34420822143554,0.4189424,802307,0.009981886,899.9073143005371,,100,0.009447715,101.34,,0.009981886,1.0,10300,1003.1394885006687
203.24777484893798,0.4189424,812353,0.0076698414,910.9211735725403,,100,0.010066889,100.46,,0.0076698414,1.0,10400,994.3415732931337
241.44058193206786,0.4189424,823076,0.008296963,922.3809485435486,,100,0.009024243,107.23,,0.008296963,1.0,10500,1062.0409171127037
246.94190919876098,0.4189424,834006,0.0038278736,932.9597520828247,,100,0.005558845,109.3,,0.0038278736,1.0,10600,1082.7375288476612
255.04077809333802,0.4189424,844778,0.009475949,944.5267293453217,,100,0.009994242,107.72,,0.009475949,1.0,10700,1066.9354269366445
230.04242476463318,0.4189424,855421,0.0076832497,955.8653244972229,,100,0.0098301405,106.43,,0.0076832497,1.0,10800,1054.0373941982832
