MinIW,ReturnMeanIW,InitialReturnMean,TimeElapsed,ReturnStepMaxmin,LearnableVariance,MeanIWNorm,OptimizationReturnMax,OptimizationReturnMin,InitialReturnMax,MeanIW,EpLenMean,InitialReturnMin,MinIWNorm,Iteration,EpThisIter,EpisodesSoFar,OptimizationReturnMean,MaxIW,MeanEntropy,TimestepsSoFar,EpRewMean,MaxIWNorm,Weights,VarianceInit,ReturnStepMax,ESSRenyi,StdIW,InitialBound,J_sample_variance,ESSClassic,InitialReturnStd,Bound,StdIWNorm,EmpiricalD2
0.027064662,2220.9763,1486.6073,46.82150053977966,10.0,,0.012210398,4969.134,,4999.081,1.2210399,149.69,29.947184,0.00027064662,25,100,2500,1456.6602,8.146335,0.4189424,183311,1486.6072206518768,0.081463344,[-0.103  0.337 -1.409 -1.465],-1.0,10.0,47.088516,1.2896363,874.3473,11275683.0,47.269848,837.308,1328.7432,0.012896363,2.12366
0.47168288,1664.9567,1538.0411,50.64413619041443,10.0,,0.010790405,4809.3457,,4809.3457,1.0790406,154.85,,0.0047168285,26,100,2600,1538.0411,2.983692,0.4189424,198796,1538.0410553885054,0.02983692,[-0.096  0.372 -1.469 -1.469],-1.0,10.0,87.477425,0.41266394,949.01886,1432991.0,87.24045,932.68665,1035.1842,0.004126639,1.1431521
0.14997765,2153.3657,1695.8888,53.96952295303345,10.0,,0.010564219,4729.0938,,4769.0205,1.056422,170.63,39.92698,0.0014997765,27,100,2700,1655.9619,7.731712,0.4189424,215859,1695.8887587000486,0.07731712,[-0.1    0.369 -1.479 -1.498],-1.0,10.0,51.254395,1.24034,1111.8054,17146816.0,42.043316,852.13727,1337.5177,0.012403399,1.9510522
0.3588426,1971.144,1861.1815,57.87662196159363,10.0,,0.010197949,4999.2134,,4999.2134,1.0197948,187.15,,0.003588426,28,100,2800,1861.1815,2.2942758,0.4189424,234574,1861.181664548258,0.022942757,[-0.077  0.358 -1.504 -1.5  ],-1.0,10.0,90.48352,0.3180035,1248.9054,1843233.1,91.13789,953.26807,1327.4751,0.0031800352,1.1051736
0.048707705,3070.7664,2036.7378,62.542306423187256,10.0,,0.012678266,4678.997,,4998.7783,1.2678264,204.71,319.78143,0.00048707705,29,100,2900,1716.9564,18.49527,0.4189424,255045,2036.7378007960465,0.18495269,[-0.075  0.374 -1.509 -1.511],-1.0,10.0,31.447433,2.1601326,1424.5149,40610732.0,25.621572,1024.6947,1979.0322,0.021601325,3.1799097
0.2429416,2452.805,2173.9883,68.07017397880554,10.0,,0.010407868,4988.8545,,4998.8354,1.0407866,218.43,9.980892,0.002429416,30,100,3000,2164.0073,4.9989758,0.4189424,276888,2173.988194669962,0.049989756,[-0.075  0.424 -1.584 -1.527],-1.0,10.0,76.11268,0.637554,1561.7584,6581793.0,72.71452,1107.114,1751.0492,0.00637554,1.3138416
0.02192108,5184.8867,2227.2944,73.2805404663086,10.0,,0.014724588,4979.192,,4999.158,1.4724588,223.72,19.966412,0.0002192108,31,100,3100,2207.3281,45.330566,0.4189424,299260,2227.2944388547385,0.45330566,[-0.066  0.418 -1.601 -1.554],-1.0,10.0,12.798749,4.676244,1615.0251,545321340.0,9.020593,1318.6055,3473.4583,0.046762437,7.8132634
0.07267703,3028.4604,2547.2039,79.26359105110168,10.0,,0.011694205,4989.293,,4999.279,1.1694206,255.68,9.985654,0.0007267703,32,100,3200,2537.218,6.464819,0.4189424,324828,2547.203846571045,0.06464819,[-0.038  0.431 -1.618 -1.557],-1.0,10.0,57.837585,0.9070922,1934.9197,17546268.0,62.434673,1628.0696,2223.364,0.009070922,1.7289795
1.980928e-05,57565.652,3088.8694,86.32244372367859,10.0,,0.13149735,4999.3257,,4999.3257,13.149736,309.8,,1.9809279e-07,33,100,3300,3088.8694,1224.6411,0.4189424,355808,3088.8696512848,12.246411,[-0.043  0.457 -1.642 -1.547],-1.0,10.0,0.10268204,121.78602,2476.5798,301930970000.0,1.1524056,1557.0941,38457.89,1.2178602,973.8801
0.12650253,4184.81,2864.8,95.80250525474548,10.0,,0.012441537,4999.1846,,4999.1846,1.2441539,287.38,,0.0012650252,34,100,3400,2864.8,11.719168,0.4189424,384546,2864.799848494554,0.11719167,[-0.038  0.379 -1.648 -1.556],-1.0,10.0,42.58312,1.6437371,2252.5273,65239796.0,36.423416,1502.7751,3246.544,0.016437367,2.3483484
0.007186444,4014.231,2672.3765,104.33888626098633,10.0,,0.013174596,4969.4053,,4999.3496,1.3174596,268.15,29.94447,7.186444e-05,35,100,3500,2642.4321,38.35039,0.4189424,411361,2672.376764701594,0.3835039,[-0.023  0.376 -1.673 -1.506],-1.0,10.0,17.974289,4.0179534,2060.084,230623630.0,9.707684,1574.2413,2570.0112,0.040179536,5.5635023
0.08567029,3287.338,2864.353,114.23783087730408,10.0,,0.010674473,4999.419,,4999.419,1.0674472,287.28,,0.0008567029,36,100,3600,2864.353,3.5709934,0.4189424,440089,2864.3534306931438,0.035709932,[-0.014  0.338 -1.687 -1.528],-1.0,10.0,57.35387,0.6925595,2252.052,13515870.0,70.375885,1665.8931,2478.8308,0.0069255945,1.7435615
0.041308872,5541.7036,3707.5527,125.92606592178345,10.0,,0.013718908,4719.6304,,4999.38,1.3718907,371.37,279.7495,0.0004130887,37,100,3700,3427.8032,18.459538,0.4189424,477226,3707.552713258919,0.18459538,[ 6.927e-04  3.491e-01 -1.729e+00 -1.535e+00],-1.0,10.0,17.815329,2.8502476,3095.2559,171701500.0,18.809566,1680.93,4091.0464,0.028502474,5.613144
0.017980903,6389.2915,3285.6226,137.97018814086914,10.0,,0.015769184,4999.439,,4999.439,1.5769185,329.34,,0.00017980902,38,100,3800,3285.6226,64.053276,0.4189424,510160,3285.622527292319,0.64053273,[ 3.556e-04  3.081e-01 -1.762e+00 -1.531e+00],-1.0,10.0,9.388146,6.4210835,2673.3188,1036497540.0,5.688114,1663.2876,4390.9165,0.06421083,10.65173
0.49594304,3802.7158,3613.979,150.6515326499939,10.0,,0.010109992,4959.3877,,4999.328,1.0109993,362.05,39.940186,0.00495943,39,100,3900,3574.0388,1.9212703,0.4189424,546365,3613.9789119301818,0.019212702,[ 0.014  0.254 -1.773 -1.503],-1.0,10.0,93.956116,0.23122805,3001.689,4584481.0,95.02911,1616.0612,3171.0393,0.0023122805,1.0643266
0.3223342,3870.6316,3543.0793,164.44064831733704,10.0,,0.010889127,4989.31,,4999.2896,1.0889127,354.94,9.979308,0.003223342,40,100,4000,3533.1003,2.8547463,0.4189424,581859,3543.079485790883,0.028547462,[ 0.016  0.262 -1.816 -1.513],-1.0,10.0,77.71558,0.524024,2930.7942,8326495.5,81.19598,1709.7815,3176.0874,0.00524024,1.2867432
0.12194402,4179.417,3719.949,176.93159699440002,10.0,,0.010338693,4999.511,,4999.511,1.0338693,372.55,,0.0012194401,41,100,4100,3719.949,7.110764,0.4189424,619114,3719.949124284783,0.07110764,[ 0.018  0.28  -1.833 -1.526],-1.0,10.0,57.377956,0.9550654,3107.6362,25730880.0,53.955906,1732.9684,3371.0647,0.009550654,1.7428296
0.11539354,4560.662,3813.699,190.80229711532593,10.0,,0.011447145,4969.3013,,4999.2446,1.1447145,381.96,29.943317,0.0011539354,42,100,4200,3783.7559,7.7759724,0.4189424,657310,3813.6990838235665,0.07775972,[ 0.011  0.298 -1.846 -1.515],-1.0,10.0,50.247295,1.0870448,3201.419,31176818.0,52.58232,1587.9661,3696.901,0.010870447,1.9901569
0.2381344,4731.6895,4220.858,206.25618886947632,10.0,,0.01101931,4969.53,,4999.475,1.101931,422.54,29.945099,0.0023813439,43,100,4300,4190.9126,2.3511686,0.4189424,699564,4220.857830704257,0.023511685,[ 0.009  0.289 -1.874 -1.554],-1.0,10.0,80.88492,0.48975188,3608.5493,7955944.0,83.504906,1321.1097,4050.8633,0.0048975185,1.2363244
0.01588255,6300.3276,4004.78,221.29473543167114,10.0,,0.01476924,4999.3706,,4999.3706,1.4769243,400.98,,0.0001588255,44,100,4400,4004.78,18.161257,0.4189424,739662,4004.7801651057157,0.18161257,[ 0.015  0.284 -1.91  -1.522],-1.0,10.0,15.40678,2.706691,3392.4849,173216900.0,22.943045,1501.2908,4740.398,0.027066909,6.4906487
1.8890794e-05,94118.7,3936.235,235.14863920211792,10.0,,0.19029357,4999.472,,4999.472,19.029356,394.1,,1.8890793e-07,45,100,4500,3936.235,1827.2976,0.4189424,779072,3936.235147354643,18.272976,[ 0.022  0.333 -1.931 -1.611],-1.0,10.0,0.029524734,181.75699,3323.927,834054400000.0,1.084255,1615.2839,58483.703,1.8175697,3386.9907
0.0033639122,12544.33,4009.5945,250.29588174819946,10.0,,0.02642437,4999.36,,4999.36,2.6424367,401.4,,3.363912e-05,46,100,4600,4009.5945,188.52293,0.4189424,819212,4009.594246132287,1.8852293,[ 0.037  0.281 -1.965 -1.686],-1.0,10.0,2.7638478,18.805523,3397.3003,8934530000.0,1.9361862,1585.3185,8861.319,0.18805522,36.181442
0.28104547,4915.587,4531.711,267.99194049835205,10.0,,0.010987034,4559.765,,4999.452,1.0987035,453.48,439.68713,0.0028104547,47,100,4700,4092.0242,3.9242737,0.4189424,864560,4531.711195081341,0.039242737,[ 0.029  0.257 -2.01  -1.761],-1.0,10.0,75.69282,0.6634895,3919.406,10383464.0,73.27746,1189.6866,4211.801,0.0066348948,1.3211293
0.023727879,6482.349,4306.3496,283.906457901001,10.0,,0.013904515,4649.7085,,4999.474,1.3904517,430.98,349.76562,0.00023727879,48,100,4800,3956.584,23.166336,0.4189424,907658,4306.349660321659,0.23166336,[ 0.035  0.243 -2.025 -1.725],-1.0,10.0,29.627043,2.6743095,3694.042,159766140.0,21.280071,1385.0841,5357.4185,0.026743095,3.3752947
0.06065785,5085.3555,4272.9863,301.29796266555786,10.0,,0.011298585,4999.5513,,4999.5513,1.1298585,427.65,,0.0006065785,49,100,4900,4272.9863,7.3127213,0.4189424,950423,4272.986714216201,0.07312721,[ 0.033  0.258 -2.053 -1.808],-1.0,10.0,43.951477,1.1704764,3660.669,34397252.0,48.234814,1433.5702,4161.7427,0.011704763,2.2752364
0.01584862,8168.5264,4565.1567,316.5428891181946,10.0,,0.016973075,4999.4805,,4999.4805,1.6973076,456.75,,0.00015848619,50,100,5000,4565.1567,71.41817,0.4189424,996098,4565.156628182822,0.71418166,[ 0.03   0.277 -2.063 -1.786],-1.0,10.0,10.131823,7.3697853,3952.8474,1374310100.0,5.036933,1254.1798,6244.8735,0.07369785,9.869892
0.057493225,5214.5015,4399.8574,332.680380821228,10.0,,0.012145967,4609.8784,,4999.611,1.2145967,440.37,389.73233,0.00057493226,51,100,5100,4010.1252,7.214146,0.4189424,1040135,4399.85771428991,0.07214146,[ 0.011  0.246 -2.068 -1.699],-1.0,10.0,46.975185,1.1399161,3787.5327,21090290.0,53.168625,1156.0834,4321.098,0.01139916,2.1287835
0.13811745,4593.366,4087.402,348.30877208709717,10.0,,0.0103826,4969.5483,,4999.4976,1.03826,409.22,29.949337,0.0013811744,52,100,5200,4057.453,2.5384967,0.4189424,1081057,4087.4020043508326,0.025384966,[-1.224e-03  2.677e-01 -2.077e+00 -1.703e+00],-1.0,10.0,61.851566,0.6366784,3475.0908,11372121.0,72.67259,1360.9675,3814.798,0.0063667833,1.616774
0.4422267,4872.421,4627.967,366.4194972515106,10.0,,0.010439622,4999.4985,,4999.4985,1.0439624,463.03,,0.004422267,53,100,5300,4627.967,2.2014723,0.4189424,1127360,4627.9664334428235,0.022014722,[ 0.011  0.27  -2.077 -1.713],-1.0,10.0,87.92171,0.36849663,4015.6553,4762406.0,88.92098,1074.3165,4219.4043,0.0036849661,1.1373756
0.17216302,5004.452,4487.3066,382.7439765930176,10.0,,0.010568369,4999.518,,4999.518,1.056837,449.01,,0.0017216302,54,100,5400,4487.3066,3.6328948,0.4189424,1172261,4487.306649057682,0.036328945,[ 0.011  0.276 -2.085 -1.74 ],-1.0,10.0,62.5443,0.7191753,3874.9937,14466201.0,68.34909,1227.0322,4230.2046,0.007191752,1.5988667
0.046339907,13978.013,4634.6514,400.33369040489197,10.0,,0.033963557,4599.9346,,4999.6533,3.3963556,463.73,399.7188,0.00046339905,55,100,5500,4234.9326,164.95023,0.4189424,1218634,4634.651664753767,1.6495023,[ 0.019  0.292 -2.087 -1.737],-1.0,10.0,2.9017785,16.945599,4022.3218,4244180000.0,3.86196,1016.1946,10383.39,0.16945599,34.461624
0.052168664,5618.4556,4022.6587,416.26300287246704,10.0,,0.01219176,4989.5117,,4999.495,1.2191762,402.85,9.98332,0.0005216866,56,100,5600,4012.6753,6.1982546,0.4189424,1258919,4022.6587419277944,0.061982546,[-0.011  0.294 -2.089 -1.751],-1.0,10.0,29.605167,1.2468841,3410.3481,41644876.0,48.87656,1296.2057,4493.1045,0.012468841,3.3777888
0.0013505073,11942.624,4586.43,433.40791034698486,10.0,,0.02478775,4999.5273,,4999.5273,2.478775,458.92,,1.3505072e-05,57,100,5700,4586.43,156.2366,0.4189424,1304811,4586.4303082241295,1.562366,[ 0.003  0.303 -2.095 -1.723],-1.0,10.0,3.0509279,15.581668,3974.1157,6132553700.0,2.4682677,1085.2085,8437.055,0.15581667,32.776913
0.028976565,5124.3115,4466.0933,451.03326654434204,10.0,,0.011455822,4559.862,,4999.495,1.1455822,446.89,439.63333,0.00028976565,58,100,5800,4026.4597,5.7472286,0.4189424,1349500,4466.092948107391,0.057472285,[ 0.022  0.246 -2.111 -1.705],-1.0,10.0,50.651203,0.98762274,3853.7817,21763600.0,57.364414,1248.5914,4263.958,0.009876227,1.9742868
0.2786276,4782.053,4566.8657,468.2170524597168,10.0,,0.010346532,4989.566,,4999.547,1.0346532,456.94,9.981065,0.002786276,59,100,5900,4556.885,2.0776887,0.4189424,1395194,4566.8658180578805,0.020776886,[ 0.036  0.233 -2.109 -1.7  ],-1.0,10.0,84.188576,0.40149066,3954.5488,5656823.5,86.91284,1206.2979,4114.7095,0.004014907,1.1878096
0.0020393685,11627.128,4692.673,485.3190007209778,10.0,,0.02407851,4519.8896,,4999.4775,2.4078507,469.47,479.588,2.0393685e-05,60,100,6000,4213.085,61.07077,0.4189424,1442141,4692.673006872636,0.6107077,[ 0.035  0.24  -2.12  -1.685],-1.0,10.0,3.3513668,8.539865,4080.3643,1507182800.0,7.364365,1006.52484,8282.412,0.085398644,29.838572
0.02227721,6334.0464,4305.305,501.75899028778076,10.0,,0.01343704,4999.4917,,4999.4917,1.3437039,430.89,,0.0002227721,61,100,6100,4305.305,17.993963,0.4189424,1485230,4305.305203910877,0.17993963,[ 0.045  0.265 -2.134 -1.616],-1.0,10.0,21.56958,2.8685143,3692.995,210188480.0,17.994375,1430.7126,5015.6357,0.028685145,4.636159
0.27432075,5153.7773,4640.556,519.694417476654,10.0,,0.011436659,4979.5854,,4999.5483,1.1436659,464.26,19.962975,0.0027432074,62,100,6200,4620.5933,5.8886156,0.4189424,1531656,4640.556150488385,0.058886155,[ 0.021  0.292 -2.13  -1.671],-1.0,10.0,67.34758,0.7925966,4028.2385,15546071.0,67.554214,1101.4241,4407.6455,0.007925965,1.4848343
0.07967883,4983.005,4537.0615,534.7297768592834,10.0,,0.011040192,4579.7363,,4999.5757,1.1040193,453.95,419.83917,0.0007967883,63,100,6300,4117.2227,5.12964,0.4189424,1577051,4537.061638675981,0.051296398,[ 0.025  0.267 -2.142 -1.649],-1.0,10.0,57.53913,0.8234603,3924.741,14550320.0,64.25375,1215.2417,4175.7754,0.008234602,1.7379477
0.6505122,4867.917,4805.6533,552.3439161777496,10.0,,0.01005925,4000.2048,,4999.592,1.0059249,480.77,999.387,0.006505122,64,100,6400,3806.2659,1.5380038,0.4189424,1625128,4805.652907095389,0.015380038,[ 0.033  0.289 -2.157 -1.655],-1.0,10.0,95.844215,0.17809205,4193.3306,2061813.5,96.960846,690.52136,4242.4604,0.0017809203,1.0433598
0.14662814,4881.1978,4358.8687,568.7357807159424,10.0,,0.011086561,4999.5195,,4999.5195,1.1086562,436.16,,0.0014662814,65,100,6500,4358.8687,2.2698653,0.4189424,1668744,4358.868024429325,0.022698652,[ 0.031  0.294 -2.161 -1.652],-1.0,10.0,74.41732,0.46243125,3746.5542,8061803.5,85.18029,1497.4309,4171.3965,0.0046243123,1.3437732
0.00033175363,29547.602,4712.7505,586.770587682724,10.0,,0.059476256,4649.7476,,4999.4424,5.947627,471.5,349.69467,3.3175363e-06,66,100,6600,4363.056,453.2121,0.4189424,1715894,4712.750738210991,4.5321207,[ 0.038  0.297 -2.177 -1.625],-1.0,10.0,0.67795503,45.554077,4100.447,45320450000.0,1.6760702,974.74506,22111.133,0.45554075,147.50241
0.0019146851,12368.347,4449.639,603.1005442142487,10.0,,0.025000297,4379.575,,4999.4346,2.5000293,445.31,619.8593,1.9146852e-05,67,100,6700,3829.78,164.9953,0.4189424,1760425,4449.639437515739,1.649953,[ 0.015  0.231 -2.201 -1.481],-1.0,10.0,3.4382322,16.469725,3837.3354,5259590700.0,2.2522893,1116.6471,9066.181,0.16469723,29.084715
0.026768833,5767.7817,4628.4614,622.4150125980377,10.0,,0.01206418,4999.464,,4999.464,1.2064182,463.05,,0.00026768833,68,100,6800,4628.4614,13.312728,0.4189424,1806730,4628.461462841619,0.13312727,[ 0.024  0.27  -2.201 -1.617],-1.0,10.0,26.294565,1.9149642,4016.1545,94073510.0,28.412598,1131.3807,4573.6943,0.01914964,3.8030672
0.016565455,6719.134,4551.4873,640.801896572113,10.0,,0.0155989835,4999.444,,4999.444,1.5598985,455.43,,0.00016565455,69,100,6900,4551.4873,16.80543,0.4189424,1852273,4551.487478646871,0.1680543,[ 0.037  0.287 -2.205 -1.584],-1.0,10.0,19.255117,2.99819,3939.183,175544910.0,21.302683,1118.0878,5323.748,0.0299819,5.1934247
0.15814966,5174.017,4433.299,657.9175155162811,10.0,,0.011690135,4999.4844,,4999.4844,1.1690135,443.68,,0.0015814966,70,100,7000,4433.299,4.0855007,0.4189424,1896641,4433.2984321539425,0.040855005,[ 0.05   0.265 -2.18  -1.624],-1.0,10.0,60.296066,0.8579727,3820.989,18697628.0,64.99197,1229.4875,4385.472,0.008579726,1.658483
