StdIWNorm,MeanEntropy,EmpiricalD2,TimestepsSoFar,MaxIWNorm,LearnableVariance,MeanIW,OptimizationReturnMax,ReturnStepMax,Iteration,J_sample_variance,MinIWNorm,EpThisIter,ReturnMeanIW,Bound,StdIW,InitialReturnMax,OptimizationReturnMean,InitialReturnMean,EpRewMean,EpisodesSoFar,MaxIW,InitialReturnStd,ESSRenyi,ReturnStepMaxmin,ESSClassic,OptimizationReturnMin,TimeElapsed,InitialBound,InitialReturnMin,MinIW,EpLenMean,VarianceInit,MeanIWNorm,Weights
0.3218577,0.4189424,166.43135,1876371,3.2277672,,4.5871096,4989.642,10.0,65,26050832000.0,1.530066e-06,100,22634.031,14734.516,32.185772,4999.6226,4642.2173,4652.1978,4652.198048924247,6500,322.77673,1051.2346,0.6008483,10.0,1.9907534,,2432.2102994918823,4039.872,9.980237,0.00015300661,465.45,-1.0,0.045871094,[ 0.049  0.337 -2.323 -1.498]
0.14288612,0.4189424,32.13357,1923485,1.4387921,,2.2256784,4989.5444,10.0,66,5135149600.0,0.0002480773,100,11029.038,7558.042,14.288611,4999.528,4699.3936,4709.377,4709.3770661083745,6600,143.87921,948.9779,3.11201,10.0,2.3688269,,2512.9615614414215,4097.062,9.983499,0.02480773,471.14,-1.0,0.022256784,[ 0.049  0.272 -2.329 -1.516]
0.014899895,0.4189424,2.1389031,1971021,0.12633929,,1.1465142,4979.5747,10.0,67,56385904.0,0.0007265326,100,5523.838,4628.327,1.4899895,4999.5356,4731.5986,4751.5596,4751.559146977747,6700,12.633929,892.0284,46.752934,10.0,37.189728,,2591.208302974701,4139.244,19.960857,0.072653264,475.36,-1.0,0.011465142,[ 0.011  0.291 -2.333 -1.493]
0.004216065,0.4189424,1.1721721,2018524,0.031564686,,1.0247555,4979.6104,10.0,68,5368473.0,0.004461281,100,4897.324,4234.385,0.42160657,4999.571,4728.6655,4748.6255,4748.625546168865,6800,3.1564689,908.642,85.31171,10.0,85.52362,,2686.588470697403,4136.3057,19.96023,0.44612813,475.03,-1.0,0.010247555,[ 0.022  0.259 -2.318 -1.477]
0.022879936,0.4189424,4.575209,2064429,0.15684323,,1.4064953,4999.496,10.0,69,133292930.0,0.00022817844,100,6544.914,5235.1973,2.2879937,4999.496,4588.0366,4588.0366,4588.036622617881,6900,15.684323,1225.2274,21.856924,10.0,27.425343,,2771.2562363147736,3975.7258,,0.022817845,459.05,-1.0,0.014064952,[ 0.017  0.269 -2.317 -1.472]
0.0079332935,0.4189424,1.531606,2111312,0.04346911,,1.0723783,4609.7993,10.0,70,14558629.0,0.002312225,100,5058.485,4300.6895,0.7933294,4999.5728,4296.4663,4686.2397,4686.239658921429,7000,4.346911,956.96124,65.29095,10.0,64.62945,,2856.046467781067,4073.9197,389.77362,0.23122251,468.83,-1.0,0.010723783,[ 0.024  0.25  -2.318 -1.52 ]
0.014926398,0.4189424,2.8011289,2159887,0.08813365,,1.2365406,4150.2715,10.0,71,36963096.0,0.00044163608,100,5925.985,4901.1772,1.4926399,4999.5415,4006.6687,4855.939,4855.9390153103905,7100,8.813365,600.19635,35.699894,10.0,40.69817,,2950.2147283554077,4243.622,849.27026,0.044163607,485.75,-1.0,0.012365405,[ 0.026  0.257 -2.317 -1.488]
0.011910008,0.4189424,1.6361244,2207391,0.067421824,,1.2199496,4539.7617,10.0,72,30506464.0,0.0016406139,100,5846.724,5063.5015,1.1910007,4999.5566,4288.76,4748.555,4748.554836570868,7200,6.7421827,857.88007,61.12005,10.0,51.200558,,3031.9000477790833,4136.236,459.79507,0.1640614,475.04,-1.0,0.012199495,[ 0.021  0.229 -2.321 -1.505]
0.03407015,0.4189424,5.7463865,2252237,0.32916784,,1.2864351,4989.481,10.0,73,284532200.0,0.00014655766,100,5769.175,4301.3765,3.4070146,4999.463,4472.2607,4482.2427,4482.242623049715,7300,32.916786,1292.0261,17.40224,10.0,12.478,,3115.5346236228943,3869.936,9.98173,0.014655767,448.46,-1.0,0.01286435,[ 0.028  0.208 -2.327 -1.459]
0.070348926,0.4189424,21.272913,2299431,0.5746713,,2.1237576,4659.641,10.0,74,1080776700.0,4.1049912e-05,100,10153.931,7329.823,7.0348926,4999.449,4377.3716,4717.1797,4717.179540634476,7400,57.467136,925.75006,4.700814,10.0,8.352485,,3186.8480455875397,4104.8745,339.80807,0.0041049914,471.94,-1.0,0.021237576,[ 0.05   0.199 -2.314 -1.492]
0.011962439,0.4189424,2.1438453,2343133,0.08820047,,1.1393017,4989.5996,10.0,75,38502996.0,0.0006674391,100,5258.8,4362.2466,1.1962439,4999.5815,4356.913,4366.8945,4366.894997225181,7500,8.820047,1367.8811,46.645157,10.0,47.563377,,3261.177226781845,3754.5742,9.9818,0.06674391,437.02,-1.0,0.011393018,[ 0.07   0.227 -2.305 -1.454]
0.0051949243,0.4189424,1.3283494,2390625,0.025370529,,1.0695786,4989.6167,10.0,76,7663020.5,0.0015929502,100,5109.955,4404.2275,0.5194924,4999.5996,4736.998,4746.981,4746.980989783281,7600,2.5370529,849.50116,75.2814,10.0,80.91254,,3328.4266862869263,4134.6577,9.982846,0.15929502,474.92,-1.0,0.010695786,[ 0.056  0.242 -2.334 -1.506]
0.016063558,0.4189424,3.1339605,2435495,0.09692199,,1.2542794,4999.6323,10.0,77,67683220.0,0.00074114365,100,5945.514,4861.511,1.6063558,4999.6323,4484.158,4484.158,4484.158429144655,7700,9.692199,1256.8207,31.908506,10.0,37.876022,,3411.045090675354,3871.8313,,0.07411437,448.7,-1.0,0.012542793,[ 0.065  0.243 -2.34  -1.533]
0.010828076,0.4189424,1.880158,2482728,0.060315352,,1.2029591,4619.7554,10.0,78,25207402.0,0.0010156486,100,5633.183,4793.586,1.0828077,4999.5186,4341.698,4721.4614,4721.461493515013,7800,6.031535,976.5148,53.18702,10.0,55.242023,,3488.2043919563293,4109.1475,379.7631,0.10156486,472.33,-1.0,0.012029589,[ 0.05   0.222 -2.35  -1.552]
0.009352025,0.4189424,1.7998134,2529354,0.060604513,,1.056097,4999.432,10.0,79,23065584.0,0.0006811169,100,5013.743,4192.2954,0.9352024,4999.432,4660.3833,4660.3833,4660.383314355633,7900,6.0604515,1047.8053,55.561317,10.0,56.048843,,3563.536919116974,4048.0798,,0.06811169,466.26,-1.0,0.010560971,[ 0.057  0.2   -2.348 -1.551]
1.2692332,0.4189424,130.89243,2577468,12.762573,,13.506457,4999.544,10.0,80,406662940000.0,3.308235e-06,100,67274.125,60268.72,126.92331,4999.544,4809.7695,4809.7695,4809.769513104268,8000,1276.2573,865.34576,0.7639862,10.0,1.119721,,3640.6078383922577,4197.4526,,0.0003308235,481.14,-1.0,0.13506456,[ 0.051  0.22  -2.335 -1.549]
0.008030356,0.4189424,1.7656186,2623094,0.049092043,,1.171019,4969.574,10.0,81,18070952.0,0.001249592,100,5536.716,4723.0947,0.8030356,4999.519,4530.3857,4560.331,4560.330954148231,8100,4.9092045,1211.4493,56.637375,10.0,68.015,,3717.167049884796,3948.0176,29.944855,0.12495921,456.26,-1.0,0.011710188,[ 0.028  0.188 -2.319 -1.405]
0.006164929,0.4189424,1.368155,2669490,0.033741683,,1.0504872,4999.487,10.0,82,10919164.0,0.0018359658,100,4887.4243,4171.217,0.6164929,4999.487,4637.4287,4637.4287,4637.42876237015,8200,3.3741684,1114.1266,73.09113,10.0,74.382126,,3793.479247570038,4025.1196,,0.18359658,463.96,-1.0,0.010504871,[ 0.028  0.216 -2.332 -1.42 ]
0.034518015,0.4189424,5.550964,2715917,0.19664793,,1.6668581,4959.554,10.0,83,192396420.0,0.00020541,100,7052.256,5609.624,3.451801,4999.49,4600.3203,4640.2563,4640.256394761246,8300,19.664793,1003.2621,18.014889,10.0,18.909346,,3874.369511127472,4027.9463,39.93625,0.020541001,464.27,-1.0,0.01666858,[ 0.024  0.231 -2.345 -1.413]
0.018639207,0.4189424,3.1565657,2760880,0.16204104,,1.144593,4999.5327,10.0,84,89156560.0,0.00019725205,100,5513.3853,4425.5015,1.8639207,4999.5327,4492.986,4492.986,4492.985758305726,8400,16.204103,1088.486,31.68,10.0,27.383213,,3946.0143003463745,3880.6702,,0.019725205,449.63,-1.0,0.01144593,[ 0.006  0.229 -2.337 -1.467]
0.009266476,0.4189424,1.8796608,2807032,0.0450829,,1.0875217,4959.6577,10.0,85,22505908.0,0.0011212693,100,5146.7695,4307.2715,0.92664766,4999.5884,4573.073,4613.004,4613.003804741763,8500,4.5082903,1110.6239,53.201088,10.0,57.936485,,4027.4128725528717,4000.682,39.9309,0.11212693,461.52,-1.0,0.010875217,[ 0.021  0.209 -2.34  -1.483]
0.024937633,0.4189424,5.5860777,2851511,0.15231973,,1.4547086,4979.5776,10.0,86,135577120.0,0.00019018279,100,6442.48,4995.2773,2.4937634,4999.5425,4424.78,4444.745,4444.744904631953,8600,15.231974,1198.1437,17.90165,10.0,25.388948,,4104.99426484108,3832.4287,19.964867,0.01901828,444.79,-1.0,0.0145470835,[ 0.019  0.231 -2.343 -1.469]
0.017063867,0.4189424,3.4482834,2895149,0.1081147,,1.2483956,4969.631,10.0,87,74597750.0,0.0003414088,100,5816.529,4679.4746,1.7063867,4999.5864,4330.072,4360.0273,4360.027493806463,8700,10.81147,1232.3884,28.999937,10.0,34.863655,,4178.647255659103,3747.7056,29.955345,0.03414088,436.38,-1.0,0.012483954,[ 1.883e-03  2.665e-01 -2.364e+00 -1.542e+00]
0.0055958047,0.4189424,1.6120468,2942911,0.026316568,,1.1123222,4959.59,10.0,88,8469828.0,0.0006313811,100,5431.896,4654.4624,0.55958045,4999.5254,4734.464,4774.4,4774.39972541347,8800,2.631657,826.1124,62.032936,10.0,79.80314,,4257.85773730278,4162.085,39.93569,0.06313811,477.62,-1.0,0.011123222,[ 0.009  0.304 -2.371 -1.536]
0.019749558,0.4189424,3.8468828,2990118,0.12658508,,1.3127854,4989.5205,10.0,89,99654104.0,0.0002415483,100,6363.514,5162.559,1.9749558,4999.501,4709.2354,4719.216,4719.215689253336,8900,12.658508,1061.9819,25.995073,10.0,30.644554,,4337.325882196426,4106.9043,9.980369,0.02415483,472.07,-1.0,0.013127852,[ 0.021  0.318 -2.37  -1.552]
0.013295102,0.4189424,2.376599,3038230,0.06695948,,1.1825955,4129.9214,10.0,90,32170516.0,0.00047210115,100,5760.16,4816.2104,1.3295101,4999.486,3940.0361,4809.6006,4809.600568322262,9000,6.695948,719.06354,42.076935,10.0,44.171665,,4420.131337404251,4197.291,869.5644,0.047210116,481.12,-1.0,0.011825955,[ 0.011  0.363 -2.373 -1.558]
0.0601519,0.4189424,9.686166,3086740,0.55538845,,1.7938194,4989.594,10.0,91,903161860.0,0.00014499603,100,8659.013,6753.3125,6.015191,4999.574,4839.7964,4849.7764,4849.776192003818,9100,55.538845,761.8543,10.324002,10.0,8.166911,,4509.453219652176,4237.4556,9.979997,0.014499603,485.1,-1.0,0.017938195,[ 0.016  0.399 -2.414 -1.632]
0.00452078,0.4189424,1.4347643,3136402,0.020731715,,1.0972403,1910.0415,10.0,92,12413115.0,0.0015003249,100,5463.4844,4730.038,0.452078,4999.569,1875.6608,4965.1885,4965.188273914419,9200,2.0731716,239.81868,69.69786,10.0,85.48797,,4597.528079509735,4352.8687,3089.5273,0.15003249,496.62,-1.0,0.010972402,[-1.966e-03  3.988e-01 -2.428e+00 -1.555e+00]
0.017894575,0.4189424,3.146779,3185530,0.13985346,,1.2607023,4979.699,10.0,93,79975880.0,0.00062897586,100,6199.797,5113.5723,1.7894577,4999.6636,4891.577,4911.542,4911.541574559689,9300,13.985346,557.68146,31.778526,10.0,33.170414,,4681.891130924225,4299.2104,19.964418,0.062897585,491.28,-1.0,0.012607022,[ 0.01   0.402 -2.431 -1.547]
0.0038293262,0.4189424,1.1976044,3233746,0.024152286,,1.0743669,4989.565,10.0,94,4487194.5,0.0019221684,100,5214.8696,4544.7803,0.38293263,4999.5454,4810.244,4820.225,4820.224742720101,9400,2.4152286,849.64496,83.50002,10.0,88.72802,,4765.739020586014,4207.908,9.980386,0.19221684,482.16,-1.0,0.010743669,[-0.005  0.424 -2.432 -1.524]
0.034185525,0.4189424,3.6713204,3282848,0.2955819,,1.4472598,3580.0242,10.0,95,61249036.0,0.0006412325,100,6401.337,5228.099,3.4185529,4999.5312,3489.296,4908.8027,4908.803017500544,9500,29.558191,457.58975,27.238157,10.0,15.1988325,,4850.478130102158,4296.488,1419.5071,0.06412325,491.02,-1.0,0.014472596,[ 8.473e-04  4.444e-01 -2.455e+00 -1.540e+00]
0.018654365,0.4189424,3.4008987,3328693,0.14147583,,1.2263327,4999.525,10.0,96,83346730.0,0.00046348776,100,5583.379,4454.1777,1.8654367,4999.525,4580.853,4580.853,4580.852625534166,9600,14.147583,925.20966,29.403992,10.0,30.175936,,4926.503715991974,3968.5383,,0.046348777,458.45,-1.0,0.012263328,[-0.013  0.395 -2.462 -1.485]
0.0077826097,0.4189424,1.7741498,3372600,0.037060022,,1.0784167,4999.5605,10.0,97,16511858.0,0.00090246735,100,5043.2373,4227.646,0.778261,4999.5605,4386.228,4386.228,4386.228111472454,9700,3.7060025,1058.639,56.36503,10.0,65.75454,,5004.0123336315155,3773.909,,0.09024674,439.07,-1.0,0.010784167,[-0.021  0.428 -2.455 -1.463]
0.036078915,0.4189424,5.058626,3417798,0.28177986,,1.4171207,4999.455,10.0,98,331503800.0,0.00021213015,100,6716.1973,5339.0366,3.6078918,4999.455,4517.094,4517.094,4517.094078802076,9800,28.177986,1240.847,19.768213,10.0,13.365829,,5084.484096288681,3904.7886,,0.021213016,451.98,-1.0,0.014171207,[-0.01   0.437 -2.444 -1.453]
0.022194557,0.4189424,4.423464,3466463,0.18510255,,1.2967201,4949.684,10.0,99,119958430.0,0.00012593606,100,6228.06,4940.221,2.219456,4999.5933,4815.195,4865.1045,4865.104309224696,9900,18.510256,700.2496,22.606718,10.0,25.448223,,5170.545445919037,4252.782,49.90897,0.012593606,486.65,-1.0,0.012967199,[ 0.008  0.394 -2.435 -1.447]
0.009585484,0.4189424,1.5390271,3513853,0.081020124,,1.0734298,4989.557,10.0,100,24019118.0,0.0016804625,100,5096.9224,4337.2983,0.95854837,4999.539,4726.8486,4736.83,4736.830353401978,10000,8.102013,978.02454,64.97611,10.0,55.635654,,5248.520207166672,4124.514,9.9818735,0.16804625,473.9,-1.0,0.010734298,[ 0.03   0.357 -2.402 -1.384]
0.06395976,0.4189424,23.676113,3561584,0.36007124,,2.2098331,4709.58,10.0,101,919336100.0,9.0458843e-07,100,10890.927,7911.6016,6.395977,4999.391,4481.588,4771.3994,4771.399231482468,10100,36.007126,881.0814,4.223666,10.0,10.664252,,5334.721124887466,4159.1016,289.81128,9.0458845e-05,477.31,-1.0,0.022098329,[ 0.032  0.329 -2.4   -1.375]
0.048043873,0.4189424,5.750216,3608497,0.47445014,,1.2753155,4999.5757,10.0,102,584326140.0,0.00042746714,100,6131.6255,4663.305,4.804388,4999.5757,4689.609,4689.609,4689.609275606984,10200,47.445015,1097.6427,17.390652,10.0,6.5824504,,5422.401805639267,4077.2888,,0.042746715,469.13,-1.0,0.012753155,[ 0.051  0.385 -2.441 -1.507]
0.0014000252,0.4189424,1.0239129,3655503,0.013733748,,1.0231249,4999.4985,10.0,103,1451371.6,0.007049789,100,4783.88,4164.291,0.14000252,4999.4985,4698.656,4698.656,4698.655546756522,10300,1.3733748,1013.69116,97.66456,10.0,98.16194,,5498.565993785858,4086.3442,,0.70497894,470.06,-1.0,0.010231249,[ 0.013  0.397 -2.446 -1.497]
0.0039369673,0.4189424,1.1301743,3704571,0.02304207,,1.0375265,4609.6494,10.0,104,3910556.5,0.0035854005,100,5113.246,4462.3013,0.39369673,4999.491,4515.816,4905.6577,4905.657746684106,10400,2.304207,629.29456,88.481926,10.0,87.413536,,5581.427269220352,4293.3477,389.84195,0.35854006,490.68,-1.0,0.010375264,[ 0.013  0.389 -2.423 -1.489]
0.011376343,0.4189424,2.0454464,3752243,0.06236019,,1.0873098,4999.5723,10.0,105,33675200.0,0.0015633961,100,5278.6665,4402.9316,1.1376343,4999.5723,4765.6816,4765.6816,4765.6816318358315,10500,6.236019,923.7339,48.889084,10.0,47.739326,,5657.616418600082,4153.3613,,0.15633962,476.72,-1.0,0.0108731,[ 0.014  0.393 -2.46  -1.511]
0.028818917,0.4189424,5.639273,3800242,0.24304533,,1.3833225,4989.5713,10.0,106,203872880.0,0.00011985222,100,6540.6875,5086.607,2.8818913,4999.5537,4788.206,4798.189,4798.188734032285,10600,24.304533,753.5046,17.732782,10.0,18.725937,,5736.918341398239,4185.871,9.982291,0.011985223,479.99,-1.0,0.013833224,[ 0.012  0.357 -2.461 -1.508]
0.053214334,0.4189424,6.212577,3848629,0.38337356,,1.5608793,4579.7744,10.0,107,501252200.0,0.00026938348,100,7403.384,5877.162,5.3214335,4999.609,4417.3896,4837.224,4837.224131838131,10700,38.337357,724.535,16.09638,10.0,7.922041,,5820.216775417328,4224.8994,419.8346,0.026938349,483.87,-1.0,0.015608793,[ 0.032  0.311 -2.427 -1.46 ]
0.022787543,0.4189424,3.3955538,3894344,0.11868427,,1.4833922,4999.525,10.0,108,72761130.0,0.0017750155,100,6043.0894,4914.7764,2.2787542,4999.525,4569.0713,4569.0713,4569.071141830546,10800,11.868427,1138.0292,29.450277,10.0,29.763302,,5896.2683708667755,3956.757,,0.17750156,457.15,-1.0,0.01483392,[ 0.006  0.336 -2.426 -1.465]
0.0044922424,0.4189424,1.2203346,3937203,0.0260232,,1.0014552,4999.5405,10.0,109,7038253.0,0.0041281944,100,4481.299,3804.8809,0.44922426,4999.5405,4281.5566,4281.5566,4281.556492972278,10900,2.60232,1149.9901,81.94473,10.0,83.24895,,5972.056710720062,3669.24,,0.41281945,428.59,-1.0,0.010014551,[-0.01   0.316 -2.437 -1.46 ]
0.005732156,0.4189424,1.3339924,3982207,0.03215782,,1.0771167,4999.5996,10.0,110,8996358.0,0.0024018895,100,4852.0522,4144.827,0.5732156,4999.5996,4497.139,4497.139,4497.139342970536,11000,3.215782,1053.7131,74.96295,10.0,77.92948,,6048.386728048325,3884.8157,,0.24018896,450.04,-1.0,0.010771167,[-0.004  0.307 -2.446 -1.465]
0.0038844005,0.4189424,1.1622866,4028520,0.02129678,,1.0438193,3649.917,10.0,111,4945396.5,0.0044985036,100,4965.5474,4305.4077,0.38844004,4999.581,3278.827,4628.4907,4628.490804377252,11100,2.129678,847.25757,86.0373,10.0,87.83616,,6126.444972515106,4016.1694,1349.6641,0.44985035,463.13,-1.0,0.010438193,[-0.006  0.316 -2.455 -1.443]
0.0052977847,0.4189424,1.3789445,4074711,0.025725001,,1.0422697,4989.667,10.0,112,7768848.0,0.0019012395,100,4927.615,4208.5664,0.5297785,4999.648,4606.4717,4616.4526,4616.452535228795,11200,2.5725002,985.4591,72.51923,10.0,79.46839,,6205.669080018997,4004.1233,9.980834,0.19012396,461.91,-1.0,0.010422697,[ 2.905e-04  3.087e-01 -2.470e+00 -1.423e+00]
0.0036583117,0.4189424,1.1293863,4122584,0.022401242,,1.0305256,4999.5215,10.0,113,4094086.2,0.0031487506,100,4926.9585,4276.237,0.36583117,4999.5215,4785.6177,4785.6177,4785.617771981878,11300,2.2401242,862.1791,88.54366,10.0,88.80826,,6285.555910587311,4173.3037,,0.31487507,478.73,-1.0,0.010305255,[ 0.011  0.301 -2.469 -1.425]
0.004596932,0.4189424,1.2138194,4170472,0.02722659,,1.0330466,4989.5493,10.0,114,6134293.5,0.0029927632,100,4992.8926,4318.283,0.45969322,4999.5347,4777.0474,4787.0327,4787.032524369457,11400,2.722659,816.21216,82.38458,10.0,83.471466,,6364.097945213318,4174.717,9.985255,0.29927632,478.88,-1.0,0.010330465,[ 0.013  0.293 -2.479 -1.398]
0.0011345648,0.4189424,1.017496,4218721,0.014038663,,1.0081939,4979.5894,10.0,115,961269.6,0.0071596154,100,4882.1606,4264.51,0.11345647,4999.5537,4803.3604,4823.324,4823.324319929972,11500,1.4038664,748.26794,98.28049,10.0,98.74943,,6445.322022676468,4211.0063,19.964441,0.7159616,482.49,-1.0,0.010081938,[ 0.017  0.29  -2.488 -1.42 ]
13.892594,0.4189424,119163.97,4267030,139.6359,,140.70343,4989.55,10.0,116,48523966000000.0,1.0796348e-08,100,703135.0,491762.94,1389.2595,4999.5337,4819.597,4829.581,4829.581242636431,11600,13963.59,834.4481,0.00083917985,10.0,1.0153377,,6529.245661735535,4217.265,9.983804,1.0796348e-06,483.09,-1.0,1.4070342,[ 0.019  0.286 -2.51  -1.414]
0.0056972355,0.4189424,1.7447929,4314880,0.026408,,1.1169658,4349.881,10.0,117,6921094.0,0.00034876267,100,5408.8223,4600.016,0.56972355,4999.5034,4133.1387,4782.7617,4782.761715267877,11700,2.6408,716.85406,57.313393,10.0,79.35469,,6614.044624090195,4170.45,649.6228,0.03487627,478.5,-1.0,0.011169659,[-0.003  0.367 -2.492 -1.353]
0.010300565,0.4189424,1.5234742,4364025,0.08103715,,1.066479,4989.5146,10.0,118,26147728.0,0.0022335069,100,5241.631,4485.8613,1.0300565,4999.4946,4903.379,4913.359,4913.358517506156,11800,8.103715,598.9701,65.63944,10.0,51.736748,,6693.203369617462,4301.048,9.980117,0.2233507,491.45,-1.0,0.01066479,[ 0.012  0.368 -2.483 -1.354]
0.0051661353,0.4189424,1.2800603,4412028,0.031182328,,1.0848556,4999.535,10.0,119,6278717.0,0.0031698241,100,5160.4526,4467.6807,0.51661354,4999.535,4798.307,4798.307,4798.307209605893,11900,3.118233,743.7723,78.12132,10.0,81.51481,,6783.396931171417,4185.992,,0.31698242,480.03,-1.0,0.010848556,[-1.089e-03  3.785e-01 -2.523e+00 -1.351e+00]
0.008857149,0.4189424,1.8224969,4460479,0.052705072,,1.1297675,4989.5874,10.0,120,20062888.0,0.0002705096,100,5495.872,4669.241,0.88571495,4999.569,4832.929,4842.9106,4842.910657176364,12000,5.2705073,584.9076,54.869778,10.0,61.933918,,6873.473384857178,4230.591,9.9815645,0.027050959,484.51,-1.0,0.011297674,[-0.007  0.385 -2.532 -1.381]
0.010928995,0.4189424,1.822591,4506976,0.08618677,,1.2049892,4999.607,10.0,121,31472004.0,0.0014517489,100,5695.906,4869.247,1.0928994,4999.607,4647.57,4647.57,4647.569385274101,12100,8.618677,983.9919,54.866947,10.0,54.866356,,6960.790410518646,4035.245,,0.14517489,464.97,-1.0,0.012049892,[-0.004  0.37  -2.546 -1.409]
0.0047815195,0.4189424,1.2538269,4554127,0.029907836,,1.0376168,4979.6997,10.0,122,6574070.5,0.0023770402,100,4979.2227,4293.5674,0.47815198,4999.6724,4693.0117,4712.9844,4712.984619394221,12200,2.9907837,877.2099,79.75583,10.0,82.48424,,7053.30165553093,4100.652,19.97273,0.23770402,471.51,-1.0,0.010376168,[-0.004  0.368 -2.555 -1.453]
0.0016337351,0.4189424,1.0335231,4602896,0.013387642,,1.0132313,4999.4995,10.0,123,1115806.8,0.0057630828,100,4952.017,4329.5273,0.16337352,4999.4995,4875.4004,4875.4004,4875.4008825746405,12300,1.3387642,622.8459,96.756424,10.0,97.46605,,7135.205124616623,4263.09,,0.5763083,487.69,-1.0,0.010132313,[ 0.003  0.38  -2.56  -1.452]
0.026317524,0.4189424,6.5485363,4651694,0.18013906,,1.3534818,4679.807,10.0,124,153810100.0,6.2430445e-05,100,6716.769,5149.836,2.6317525,4999.5703,4558.7686,4878.5317,4878.5316764558975,12400,18.013906,607.7875,15.270588,10.0,20.916946,,7213.527527093887,4266.212,319.7632,0.0062430445,487.98,-1.0,0.013534815,[ 2.146e-03  3.887e-01 -2.541e+00 -1.467e+00]
0.015185446,0.4189424,3.0609121,4699456,0.076465204,,1.2565233,4989.6323,10.0,125,58903020.0,0.0002130411,100,6169.379,5098.0874,1.5185446,4999.6157,4764.4844,4774.4673,4774.467565226016,12500,7.6465206,837.0048,32.670002,10.0,40.641457,,7284.935028791428,4162.142,9.983522,0.02130411,477.62,-1.0,0.012565233,[ 0.005  0.367 -2.557 -1.524]
0.011156431,0.4189424,1.67334,4748024,0.08359065,,1.1084259,4989.5596,10.0,126,32056054.0,0.0012087274,100,5426.873,4634.7954,1.1156431,4999.54,4845.7666,4855.747,4855.747132274154,12600,8.359065,816.26935,59.76072,10.0,49.6755,,7365.56348156929,4243.431,9.980646,0.120872736,485.68,-1.0,0.011084259,[ 0.017  0.405 -2.55  -1.595]
0.010804222,0.4189424,1.9557614,4797540,0.06116302,,1.2093984,3230.1306,10.0,127,17100804.0,0.0011771878,100,6006.7764,5150.4624,1.0804222,4999.5327,3181.221,4950.623,4950.623071466679,12700,6.116302,358.48764,51.13098,10.0,55.614784,,7453.486568689346,4338.3076,1769.4021,0.11771878,495.16,-1.0,0.012093984,[ 0.018  0.364 -2.601 -1.542]
0.0035519102,0.4189424,1.1331136,4846813,0.019490743,,1.0383394,4979.551,10.0,128,3456578.0,0.0041166553,100,5116.1064,4464.313,0.35519102,4999.5107,4906.38,4926.34,4926.339868103753,12800,1.9490744,544.0257,88.2524,10.0,89.52422,,7547.716503858566,4314.0273,19.960112,0.41166556,492.73,-1.0,0.010383394,[ 0.026  0.328 -2.591 -1.481]
0.029903557,0.4189424,3.643515,4895691,0.2431799,,1.4883003,4979.606,10.0,129,140984720.0,0.0015452016,100,6687.4067,5518.6104,2.9903557,4999.5728,4866.7036,4886.6704,4886.670134510263,12900,24.317991,618.462,27.446024,10.0,19.852875,,7634.263133764267,4274.35,19.96677,0.15452017,488.78,-1.0,0.014883,[ 0.022  0.326 -2.594 -1.497]
0.026932273,0.4189424,3.930589,4941413,0.20988128,,1.4606324,4989.649,10.0,130,182140350.0,0.00021166714,100,6873.8203,5659.838,2.6932275,4999.631,4559.774,4569.7563,4569.7562696668765,13000,20.988129,1019.9831,25.44148,10.0,22.72787,,7721.688535451889,3957.4292,9.981706,0.021166714,457.22,-1.0,0.014606324,[ 7.505e-04  3.294e-01 -2.596e+00 -1.517e+00]
0.10170212,0.4189424,22.218792,4990172,1.0236539,,2.035347,3700.0076,10.0,131,1437352400.0,1.8311062e-05,100,9981.027,7094.7363,10.170213,4999.5884,3574.919,4874.4995,4874.499647372836,13100,102.36539,562.324,4.5006948,10.0,3.8508992,,7809.09120965004,4262.1777,1299.5808,0.0018311063,487.59,-1.0,0.02035347,[ 0.005  0.305 -2.586 -1.425]
0.012699333,0.4189424,1.7272269,5039622,0.11020279,,1.1137549,3900.0044,10.0,132,26483298.0,0.0022627253,100,5536.7964,4732.069,1.2699332,4999.522,3844.5022,4944.0195,4944.019442569564,13200,11.020279,418.65976,57.896275,10.0,43.476036,,7892.668996334076,4331.705,1099.5176,0.22627254,494.5,-1.0,0.011137549,[ 0.033  0.263 -2.582 -1.392]
0.072349675,0.4189424,16.726297,5088200,0.67817396,,1.870791,4979.579,10.0,133,1312633900.0,0.00010094619,100,9212.538,6708.3,7.2349677,4999.5415,4836.459,4856.4214,4856.4210976098175,13300,67.8174,779.2423,5.9786096,10.0,6.267138,,7971.1108939647675,4244.105,19.962315,0.010094619,485.78,-1.0,0.01870791,[ 0.04   0.229 -2.597 -1.367]
0.0046099406,0.4189424,1.28102,5136904,0.022601807,,1.0497894,4519.7026,10.0,134,5118841.0,0.0015871207,100,5152.3896,4459.3594,0.4609941,4999.525,4389.255,4869.0776,4869.077222208126,13400,2.2601807,698.3455,78.06279,10.0,83.833855,,8053.732270717621,4256.762,479.82245,0.15871207,487.04,-1.0,0.010497894,[ 0.057  0.181 -2.592 -1.367]
