TimeElapsed,InitialBound,EpRewMean,VarianceInit,Bound,Weights,MeanEntropy,TimestepsSoFar,MeanIW,InitialReturnMax,MaxIW,ESSRenyi,MaxIWNorm,EpThisIter,EmpiricalD2,EpisodesSoFar,ReturnMeanIW,OptimizationReturnMin,LearnableVariance,InitialReturnMean,MinIWNorm,EpLenMean,StdIW,MinIW,ReturnStepMaxmin,Iteration,MeanIWNorm,ReturnStepMax,J_sample_variance,ESSClassic,OptimizationReturnMax,StdIWNorm,InitialReturnStd,OptimizationReturnMean,InitialReturnMin
1.4836173057556152,37.449535,72.95399861159429,-1.0,70.67558,[-0.  0. -0. -0.],0.4189424,830,1.2290615,289.8927,27.830162,22.090843,0.27830163,100,4.5267625,100,146.21555,,,72.954,7.7884084e-05,8.3,2.9934661,0.0077884085,9.999999,1,0.012290614,9.999999,307981.16,14.425843,289.8927,0.029934658,59.186718,72.954,
4.479674816131592,56.20679,117.42606988951322,-1.0,176.87134,[ 0.003  0.041 -0.165 -0.292],0.4189424,2105,1.3125916,499.85324,13.63258,30.858004,0.13632579,100,3.2406504,200,287.0771,,,117.42606,4.0255803e-05,12.75,2.108698,0.0040255804,9.999998,2,0.013125917,9.999998,704667.8,27.926023,489.8712,0.021086978,97.25158,107.444,9.982065
8.162590980529785,101.0886,181.8943343582969,-1.0,152.05478,[ 0.025  0.065 -0.309 -0.538],0.4189424,4025,1.0656163,659.776,4.730729,70.367165,0.04730729,100,1.4211173,300,248.3838,,,181.89432,0.0024686288,19.2,0.7191372,0.24686289,10.0,3,0.010656161,10.0,155822.31,68.708206,659.776,0.007191372,144.98462,181.89432,
12.153974771499634,133.86194,245.26015424618538,-1.0,1140.3243,[-0.035  0.079 -0.366 -0.642],0.4189424,6579,3.356869,909.5626,240.98611,2.3273358,2.409861,100,42.967587,400,1870.5359,,,245.26016,0.0011191441,25.54,23.92765,0.11191442,9.999999,4,0.03356869,9.999999,229860340.0,1.9302068,899.5817,0.23927651,189.40552,235.27924,9.980925
17.959654808044434,235.11281,366.1170176986351,-1.0,338.7697,[-0.14   0.184 -0.478 -0.856],0.4189424,10342,1.1021075,1069.6448,12.57573,32.64945,0.1257573,100,3.0628388,500,568.03973,,,366.11703,0.00039771787,37.63,1.5075673,0.039771788,9.999999,5,0.011021075,9.999999,2090221.9,34.829414,1059.6583,0.015075672,252.30667,356.1306,9.986401
25.29091763496399,337.32034,505.07984435809703,-1.0,410.5172,[-0.17   0.265 -0.532 -0.944],0.4189424,15495,1.0183043,1369.7507,2.696483,82.237816,0.026964828,100,1.2159857,600,595.50854,,,505.07983,0.0035929822,51.53,0.46394926,0.35929823,10.0,6,0.010183044,10.0,401895.5,82.810234,1359.7693,0.0046394924,321.01303,495.09845,9.981395
34.71168065071106,409.43976,572.2702871547658,-1.0,518.74036,[-0.18   0.279 -0.58  -1.022],0.4189424,21320,1.2325809,1329.5054,6.398656,47.143356,0.063986555,100,2.1211896,700,755.8916,,,572.27026,0.0008559602,58.25,1.1828905,0.08559602,10.0,7,0.012325809,10.0,763988.06,52.056313,1319.5237,0.011828905,257.0184,562.2886,9.981719
41.18207907676697,416.71368,585.6665093033597,-1.0,455.14197,[-0.178  0.252 -0.617 -1.105],0.4189424,27279,1.0199294,1379.4939,1.9886782,90.16336,0.019886782,100,1.109098,800,633.07245,,,585.6665,0.0037791037,59.59,0.32372537,0.37791038,10.0,8,0.010199295,10.0,189883.08,90.847755,1359.5258,0.003237254,295.97113,565.6983,19.968178
47.84956765174866,380.17627,579.7736465861816,-1.0,398.96387,[-0.202  0.279 -0.642 -1.146],0.4189424,33179,1.0183905,1629.7056,1.9517719,91.41037,0.019517718,100,1.0939678,900,607.7286,,,579.7736,0.0050597116,59.0,0.29553723,0.5059712,10.0,9,0.010183905,10.0,171193.6,92.23252,1619.7253,0.0029553724,301.16153,569.79333,9.980286
55.392359256744385,396.1161,598.1656182898723,-1.0,493.22348,[-0.188  0.278 -0.655 -1.125],0.4189424,39263,1.1006021,1649.7275,3.931346,62.30108,0.039313458,100,1.6051086,1000,749.2059,,,598.16565,0.0006322214,60.84,0.7300729,0.06322214,10.0,10,0.011006023,10.0,821929.9,69.44352,1649.7275,0.007300729,362.65802,598.16565,
64.45941019058228,469.11826,666.2533248980191,-1.0,488.15344,[-0.177  0.299 -0.691 -1.208],0.4189424,46028,1.0062466,1609.6008,1.6419113,95.87457,0.016419113,100,1.0430294,1100,689.4851,,,666.2533,0.0046954066,67.65,0.18801898,0.4695407,10.0,11,0.010062465,10.0,151251.64,96.62642,1599.619,0.0018801898,326.2044,656.27155,9.981803
73.12061524391174,415.3209,745.8954225273947,-1.0,607.23474,[-0.188  0.314 -0.718 -1.24 ],0.4189424,53590,1.2212038,2699.1294,9.029579,51.64671,0.09029579,100,1.9362317,1200,1067.2244,,,745.8954,0.0010622208,75.62,1.2212646,0.10622208,10.0,12,0.012212038,10.0,3569687.0,49.99752,2689.1458,0.012212646,390.1587,735.91187,9.983526
81.68880867958069,480.2871,697.0362241588326,-1.0,528.06116,[-0.156  0.317 -0.742 -1.225],0.4189424,60663,1.0340838,1769.7484,2.3236284,90.421326,0.023236284,100,1.1059338,1300,756.0018,,,697.03625,0.0045176228,70.73,0.31975132,0.4517623,10.0,13,0.010340839,10.0,336462.1,91.27316,1769.7484,0.0031975133,391.0464,697.03625,
91.03934001922607,511.58286,836.0566178677342,-1.0,629.32117,[-0.167  0.332 -0.796 -1.21 ],0.4189424,69127,1.141033,2649.3167,4.266243,74.042656,0.04266243,100,1.3505728,1400,1006.4055,,,836.05664,0.0014453473,84.64,0.70575505,0.14453474,10.0,14,0.01141033,10.0,906043.4,72.32905,2639.3335,0.0070575504,404.84958,826.0734,9.983209
101.13671374320984,648.5442,873.8763238472557,-1.0,822.9789,[-0.185  0.375 -0.836 -1.243],0.4189424,77969,1.2085965,1839.8287,9.006492,41.30774,0.09006491,100,2.4208539,1500,1173.5752,,,873.8764,0.0005417362,88.42,1.3722888,0.05417362,10.0,15,0.012085965,10.0,4171370.2,43.682915,1829.8494,0.013722889,407.54626,863.89703,9.979347
110.83688235282898,478.4234,861.6482234478007,-1.0,584.54266,[-0.172  0.411 -0.904 -1.245],0.4189424,86689,1.0256339,3129.0178,3.8106937,83.41743,0.038106937,100,1.1987903,1600,1004.1328,,,861.6482,0.002338025,87.2,0.53145725,0.2338025,10.0,16,0.010256338,10.0,1415904.8,78.83298,3119.0356,0.0053145722,536.0824,851.6661,9.982109
120.73879480361938,644.96204,926.5706262542284,-1.0,820.19507,[-0.156  0.413 -0.97  -1.267],0.4189424,96058,1.1325946,2299.3235,6.081627,61.84398,0.06081627,100,1.6169723,1700,1178.2891,,,926.5706,0.0022775324,93.69,0.90566146,0.22775325,10.0,17,0.011325944,10.0,2105322.8,60.997364,2289.344,0.009056615,558.0718,916.591,9.979604
131.9385814666748,600.20483,874.4666066958852,-1.0,847.99963,[-0.181  0.413 -1.017 -1.29 ],0.4189424,104906,1.1395227,2239.3376,7.4247527,50.59686,0.074247524,100,1.9764073,1800,1233.5698,,,874.4666,0.0007774472,88.48,1.2246004,0.07774472,10.0,18,0.011395227,10.0,4434422.0,46.405952,2229.3572,0.012246003,454.08298,864.48615,9.980443
149.26432728767395,750.9131,1141.5011574602124,-1.0,1115.3219,[-0.165  0.425 -1.057 -1.372],0.4189424,116425,1.2679902,3189.138,20.121124,26.360495,0.20121124,100,3.7935555,1900,1876.0723,,,1141.5012,0.00041476317,115.19,2.1251469,0.041476317,10.0,19,0.012679901,10.0,30272602.0,26.253857,3169.1697,0.021251472,598.1148,1121.5327,19.968369
