InitialReturnMax,InitialReturnStd,MeanEntropy,StdIW,Bound,MinIW,ReturnMeanIW,ESSClassic,TimestepsSoFar,MaxIWNorm,EmpiricalD2,EpThisIter,OptimizationReturnMax,ESSRenyi,Iteration,InitialReturnMin,InitialReturnMean,MinIWNorm,EpisodesSoFar,OptimizationReturnMin,VarianceInit,ReturnStepMax,MaxIW,MeanIW,MeanIWNorm,StdIWNorm,J_sample_variance,EpLenMean,Weights,LearnableVariance,OptimizationReturnMean,EpRewMean,ReturnStepMaxmin,InitialBound,TimeElapsed
1609.6786,201.75302,0.090652674,0.30715537,756.3408,0.55718833,961.00183,92.048386,425813,0.022509528,1.077707,100,979.9832,92.7896,56,629.6954,929.86206,0.005571883,5600,,-1,10.0,2.250953,1.0450523,0.0104505215,0.0030715535,482860.2,94.01,[-0.989  1.17  -1.478 -1.963 -1.329],True,300.16663,929.8619920118707,10.0,732.7174,392.9553849697113
2169.713,243.43391,0.13130896,1.166202,813.6865,0.12557028,1163.3407,51.55264,435708,0.08201835,1.7313374,100,1499.9312,57.758816,57,669.78174,979.25586,0.0012557028,5700,,-1,10.0,8.201836,1.2029961,0.01202996,0.01166202,817815.2,98.95,[-0.985  1.166 -1.481 -1.989 -1.328],True,309.4741,979.2558340209397,10.0,713.52136,400.9956259727478
2759.4194,290.00723,0.16094053,0.6554459,740.92017,0.28388277,1120.0734,73.01063,445763,0.05032529,1.2586433,100,2399.68,79.45063,58,359.73956,995.2488,0.0028388277,5800,,-1,10.0,5.032529,1.0780364,0.010780363,0.0065544588,1593713.6,100.55,[-0.991  1.186 -1.485 -1.979 -1.288],True,635.5091,995.2486818661688,10.0,657.2901,410.7942774295807
3149.5684,332.5539,0.16757192,0.25003916,662.92206,0.62038785,1060.0393,94.36296,456126,0.02131196,1.0598494,100,2469.7979,94.35303,59,679.7704,1026.05,0.006203878,5900,,-1,10.0,2.131196,1.0230197,0.010230198,0.0025003916,641566.2,103.63,[-0.979  1.177 -1.469 -1.954 -1.258],True,346.2796,1026.0499980247541,10.0,640.3082,419.46710085868835
1999.6492,249.25658,0.17827801,0.29649013,770.7344,0.43557057,1027.1699,92.22978,466186,0.02212263,1.096371,100,1279.9153,91.21,60,719.7339,995.74835,0.004355706,6000,,-1,9.999999,2.212263,1.0214791,0.010214792,0.0029649015,676125.4,100.6,[-0.989  1.188 -1.471 -1.943 -1.251],True,276.0144,995.7483030972112,9.999999,750.8423,428.3028953075409
1839.7842,258.2916,0.2178192,1.3568127,869.71277,0.077922456,1207.7766,42.95419,476047,0.09484637,2.2509837,100,1839.7842,44.425022,61,,975.8525,0.00077922456,6100,,-1,10.0,9.484637,1.1773641,0.011773641,0.013568128,3337496.2,98.61,[-0.987  1.178 -1.464 -1.955 -1.241],True,975.8525,975.8525125116374,10.0,750.5259,435.82798409461975
2319.6902,274.83252,0.24359547,0.4466944,768.41736,0.46046075,1081.1072,85.70156,485998,0.028428053,1.2113684,100,2309.7087,82.55127,62,9.981526,984.8523,0.0046046074,6200,,-1,10.0,2.8428054,1.0936058,0.010936059,0.004466944,307403.16,99.51,[-0.977  1.192 -1.472 -1.981 -1.201],True,974.87085,984.8523892808485,10.0,700.7495,444.8552460670471
2719.561,326.3715,0.27395743,1.6182389,824.12695,0.11558097,1346.0531,31.513899,496555,0.11612968,2.4554398,100,2079.888,40.725903,63,639.6731,1045.441,0.0011558096,6300,,-1,10.0,11.612968,1.0977223,0.010977222,0.01618239,5237639.5,105.57,[-0.982  1.206 -1.484 -1.997 -1.175],True,405.76804,1045.441132118694,10.0,712.3642,454.14193773269653
2549.3992,377.89838,0.27386817,3.680727,1317.0977,0.0092854155,2132.274,16.154472,507425,0.27266967,6.8161025,100,2139.572,14.671141,64,409.82715,1076.7274,9.2854156e-05,6400,,-1,10.0,27.266968,1.615623,0.016156232,0.03680727,29814602.0,108.7,[-0.934  1.179 -1.491 -1.939 -1.145],True,666.9002,1076.727369347196,10.0,764.4911,463.17957043647766
2299.6367,341.50934,0.32702643,9.101784,1966.6104,0.007956163,3104.119,4.1001544,518187,0.90111095,16.311714,100,2289.6553,6.1305637,65,9.981497,1065.9224,7.956163e-05,6500,,-1,10.0,90.1111,1.8819916,0.018819915,0.091017835,426991200.0,107.62,[-0.97   1.193 -1.49  -1.84  -1.145],True,1055.9409,1065.922423203117,10.0,784.27563,473.59363079071045
2179.6323,290.74023,0.35656813,0.6304169,883.6837,0.28752714,1191.8824,73.656784,529285,0.043318875,1.33292,100,1839.7771,75.02326,66,339.8553,1099.4941,0.0028752715,6600,,-1,10.0,4.3318877,1.0541437,0.010541435,0.00630417,732997.56,110.98,[-0.975  1.253 -1.501 -1.819 -1.092],True,759.63885,1099.494092410928,10.0,832.5447,482.5731272697449
1879.6279,304.36096,0.3376629,3.2562332,965.8323,0.032785397,1476.0931,13.929605,539739,0.28601572,4.9130306,100,1559.8254,20.354036,67,319.8025,1035.0939,0.00032785395,6700,,-1,10.0,28.601574,1.3099598,0.013099594,0.03256233,12212679.0,104.54,[-0.99   1.263 -1.525 -1.811 -1.062],True,715.2915,1035.0939339057838,10.0,804.8875,491.0091791152954
2259.6807,363.77405,0.23497508,18.231808,3266.041,0.00047059875,5371.27,3.0212617,550271,1.7180095,57.864647,100,2249.6995,1.7281709,68,9.9811125,1042.887,4.7059875e-06,6800,,-1,10.0,171.80095,3.2179976,0.03217997,0.1823181,1526068500.0,105.32,[-0.977  1.297 -1.537 -1.756 -1.081],True,1032.9058,1042.8868512629113,10.0,766.1336,499.604594707489
2319.5698,334.54837,0.2766616,1.3908956,981.35205,0.034251403,1396.9792,43.635986,561718,0.10449581,2.1404333,100,2309.5884,46.719513,69,9.98148,1134.4106,0.00034251402,6900,,-1,10.0,10.449581,1.2238156,0.012238156,0.013908955,4410865.0,114.47,[-0.949  1.278 -1.562 -1.855 -1.184],True,1124.4292,1134.4106820385578,10.0,850.3224,510.3462040424347
2439.6416,313.23193,0.25819492,0.74911815,869.961,0.12111701,1236.075,67.70035,572820,0.04470345,1.5013751,100,2079.8054,66.605606,70,359.83627,1099.9382,0.0012111701,7000,,-1,10.0,4.470345,1.0845432,0.010845432,0.007491181,1124039.1,111.02,[-0.949  1.275 -1.569 -1.901 -1.142],True,740.1019,1099.938204454844,10.0,801.1443,519.3255705833435
2909.4253,333.60226,0.22692734,0.63551635,793.1384,0.15907602,1206.13,74.70487,583747,0.030941235,1.3433114,100,2889.4512,74.4429,71,19.974232,1082.4404,0.0015907602,7100,,-1,10.0,3.0941236,1.0921512,0.010921512,0.006355163,777454.94,109.27,[-0.938  1.249 -1.581 -1.935 -1.161],True,1062.4663,1082.4404688152638,10.0,726.11005,529.6201748847961
1979.7849,261.29443,0.059333466,73.396545,10503.588,1.6419941e-06,14916.75,1.5051649,594813,7.33848,331.26273,100,1280.1055,0.3018752,72,699.6794,1096.3413,1.6419941e-08,7200,,-1,10.0,733.848,9.073209,0.090732075,0.73396534,5771141600.0,110.66,[-0.933  1.244 -1.583 -1.961 -1.192],True,396.662,1096.3413599211003,10.0,853.86816,540.2973592281342
2149.7886,268.08273,0.049335085,0.18159361,849.41327,0.6102773,1116.2125,96.88222,605881,0.014027755,1.0268013,100,1410.1328,97.389824,73,739.6558,1096.5743,0.006102773,7300,,-1,10.0,1.4027755,1.0122796,0.0101227965,0.001815936,655861.56,110.68,[-0.937  1.228 -1.557 -1.971 -1.36 ],True,356.91858,1096.5744157075126,10.0,833.2801,550.8781452178955
1839.7866,260.6715,0.11726164,10.467956,1715.6477,0.0042078127,2952.6084,4.806307,616795,0.9984715,30.136002,100,1839.7866,3.3182902,74,,1081.1829,4.2078125e-05,7400,,-1,10.0,99.84715,2.3521419,0.023521418,0.10467956,231433300.0,109.14,[-0.947  1.239 -1.567 -1.981 -1.37 ],True,1081.1829,1081.1828603719232,10.0,855.85583,560.5571382045746
2309.75,355.25375,0.07899069,3.2602525,1121.3105,0.0061987424,1795.5138,14.17893,628297,0.2339458,5.680159,100,2309.75,17.60514,75,,1139.9572,6.1987426e-05,7500,,-1,10.0,23.39458,1.3251835,0.013251836,0.032602526,26978266.0,115.02,[-0.985  1.262 -1.559 -1.905 -1.302],True,1139.9572,1139.9571806833553,10.0,857.07166,570.8737795352936
2839.6592,351.7956,0.08232109,1.0861033,788.35376,0.18069543,1210.2294,51.87621,639112,0.09936156,1.4714488,100,2839.6592,67.96023,76,,1071.2601,0.0018069543,7600,,-1,10.0,9.936156,1.1276525,0.011276525,0.010861033,1291794.2,108.15,[-0.994  1.224 -1.556 -1.91  -1.34 ],True,1071.2601,1071.2601952556731,10.0,723.4743,580.6188702583313
2219.6116,294.4358,0.099042386,3.680736,1210.0393,0.0054918337,1921.4729,18.716663,649682,0.19631046,6.8489423,100,2219.6116,14.600795,77,,1046.7585,5.4918335e-05,7700,,-1,10.0,19.631046,1.7662336,0.017662335,0.03680736,16774642.0,105.7,[-1.005  1.254 -1.565 -1.887 -1.337],True,1046.7585,1046.7584960965291,10.0,774.9126,589.4435856342316
2539.7441,299.46503,0.099192165,0.14657776,799.3786,0.70622474,1114.1772,97.95328,660771,0.014154167,1.0242229,100,1770.144,97.635,78,769.6001,1098.6432,0.007062247,7800,,-1,10.0,1.4154167,1.014023,0.010140229,0.0014657778,708868.7,110.89,[-0.97   1.262 -1.555 -1.895 -1.32 ],True,329.0431,1098.643156992527,10.0,787.58936,598.8624670505524
1879.6794,234.3087,0.081841476,0.29625005,847.97754,0.35740358,1088.3077,92.15329,671537,0.018121446,1.0898278,100,1209.959,91.757614,79,669.72046,1066.3431,0.0035740356,7900,,-1,10.0,1.8121446,1.0152438,0.010152438,0.0029625003,561293.75,107.66,[-0.972  1.271 -1.552 -1.907 -1.32 ],True,396.62262,1066.3430806517615,10.0,836.1304,607.9259986877441
2559.7236,351.1457,0.022649564,7.328328,1697.0056,0.0011395487,3020.577,6.3001986,682698,0.483749,17.824492,100,2559.7236,5.610258,80,,1105.8505,1.1395487e-05,8000,,-1,10.0,48.3749,1.9002583,0.019002581,0.07328327,176413330.0,111.61,[-0.978  1.279 -1.55  -1.9   -1.337],True,1105.8505,1105.8504780057149,10.0,792.3496,616.4125673770905
2289.6436,272.41302,0.023855977,0.5513473,907.6561,0.23737188,1221.1797,77.95854,694337,0.031524062,1.2500092,100,1479.981,79.99941,81,809.6626,1153.6628,0.0023737187,8100,,-1,10.0,3.1524062,1.0369002,0.010369002,0.005513473,1001683.6,116.39,[-0.938  1.285 -1.558 -1.913 -1.396],True,344.0003,1153.6629025013578,10.0,873.23987,625.891359090805
2629.77,330.17896,0.03312246,2.8843644,1189.5044,0.0456405,1918.3184,17.421896,706347,0.23820925,5.1204305,100,1790.2592,19.529608,82,839.51086,1190.7773,0.00045640496,8200,,-1,10.0,23.820925,1.3248459,0.013248459,0.028843643,19533094.0,120.1,[-0.922  1.273 -1.554 -1.933 -1.395],True,351.26657,1190.7774180491988,10.0,868.69775,635.9080319404602
2609.629,390.00308,0.058356922,0.8284519,1010.897,0.20853254,1388.9233,61.953537,718792,0.06841523,1.3989285,100,2609.629,71.483284,83,,1234.2672,0.0020853253,8300,,-1,10.0,6.8415236,1.057166,0.01057166,0.0082845185,3602155.2,124.45,[-0.893  1.275 -1.583 -1.959 -1.386],True,1234.2672,1234.2672872019643,10.0,914.65436,645.5583333969116
2479.6914,316.90866,0.07767791,0.6234278,913.8415,0.23383081,1259.8666,75.0746,730512,0.049646914,1.2981613,100,2469.7102,77.03203,84,9.981154,1161.768,0.0023383081,8400,,-1,10.0,4.9646916,1.081961,0.010819611,0.006234278,588214.0,117.2,[-0.912  1.293 -1.582 -1.953 -1.361],True,1151.7867,1161.7679954254743,10.0,858.06885,656.9893090724945
2119.688,285.95996,0.083180256,1.467495,1179.5461,0.104240306,1556.8054,40.40154,743287,0.10424533,2.1117606,100,1319.9077,47.35385,85,799.78033,1267.2666,0.001042403,8500,,-1,10.0,10.424533,1.2082534,0.012082533,0.0146749485,1837118.0,127.75,[-0.905  1.3   -1.581 -1.959 -1.341],True,467.48636,1267.2666778382984,10.0,1007.65906,667.8674495220184
1899.8018,264.7812,0.11318155,0.9115152,1035.6506,0.20121625,1336.6798,59.29939,755204,0.05338674,1.6738228,100,1210.259,59.74348,86,689.54266,1181.4485,0.0020121625,8600,,-1,10.0,5.338674,1.100243,0.011002431,0.009115153,1039903.1,119.17,[-0.935  1.329 -1.573 -1.922 -1.336],True,491.9058,1181.448451868004,10.0,948.77124,678.8091430664062
2209.6482,289.84442,0.081371546,1.0577055,999.1072,0.1265247,1361.1998,53.386383,767525,0.046460643,1.7902019,100,1430.2087,55.859623,87,779.43945,1221.8384,0.001265247,8700,,-1,10.0,4.6460643,1.1319405,0.0113194045,0.010577056,1284009.1,123.21,[-0.963  1.383 -1.595 -1.947 -1.306],True,442.3989,1221.8383907650425,10.0,951.2128,688.8810873031616
2229.689,304.25345,0.067242555,0.33142814,964.32825,0.4743583,1252.6469,90.29769,779806,0.021207,1.1147194,100,1440.2349,89.70868,88,789.45404,1217.833,0.0047435826,8800,,-1,10.0,2.1207,1.0110897,0.010110896,0.0033142816,844498.94,122.81,[-0.974  1.375 -1.605 -1.918 -1.338],True,428.37906,1217.8330811496173,10.0,944.753,699.2043187618256
2869.6436,351.18253,0.104047425,0.9970003,1113.3555,0.1979527,1579.8838,59.52736,792601,0.058009822,1.7620113,100,2030.0437,56.753326,89,839.59985,1269.232,0.001979527,8900,,-1,10.0,5.8009825,1.2091296,0.012091296,0.009970002,1687331.4,127.95,[-0.97   1.38  -1.609 -1.916 -1.352],True,429.6323,1269.2321425596865,10.0,917.7739,710.0531990528107
2849.643,355.66635,0.14562945,1.8847103,1142.3251,0.07167029,1709.4623,28.451757,805724,0.16431199,2.640609,100,1989.9358,37.870052,90,859.7073,1302.0377,0.00071670284,9000,,-1,10.0,16.4312,1.1885012,0.0118850125,0.0188471,8376950.5,131.23,[-0.974  1.396 -1.612 -1.903 -1.315],True,442.33047,1302.0377805716607,10.0,953.0292,721.5474061965942
2209.7637,267.822,0.014130593,112.61753,7702.4585,1.8675134e-06,14937.457,1.2679359,818062,11.309531,714.6509,100,1419.9377,0.13992846,91,789.826,1223.5431,1.8675134e-08,9100,,-1,10.0,1130.9531,12.762201,0.127622,1.1261755,1552776600.0,123.38,[-0.973  1.383 -1.634 -1.942 -1.273],True,433.71698,1223.542993243235,10.0,952.9033,731.881344795227
2539.787,395.5305,0.026432222,0.8522968,1046.4489,0.22547568,1423.366,61.377857,831496,0.05453578,1.46827,100,2369.9363,68.10737,92,169.85083,1333.1796,0.0022547569,9200,,-1,10.0,5.453578,1.074431,0.010744309,0.008522969,1165430.0,134.34,[-0.945  1.42  -1.652 -2.009 -1.405],True,1163.3286,1333.1793682227215,10.0,1022.1202,743.9607994556427
2659.5796,335.49658,0.026521856,4.4343877,1160.279,0.008898341,2053.9639,10.984504,845122,0.3167429,7.5275116,100,1799.7332,13.284602,93,859.8465,1352.3846,8.898341e-05,9300,,-1,10.0,31.674292,1.5577261,0.01557726,0.044343878,5097069.0,136.26,[-0.957  1.415 -1.664 -2.006 -1.393],True,492.53806,1352.3845551978252,10.0,1026.6538,753.9035029411316
2609.4023,373.86322,-0.045739826,5.2977986,2105.3823,0.007903427,2954.542,10.118835,858809,0.33433157,7.0600104,100,2599.423,14.164285,94,9.979365,1358.4418,7.903427e-05,9400,,-1,10.0,33.43316,1.7775688,0.017775688,0.052977987,115547770.0,136.87,[-0.963  1.475 -1.669 -2.004 -1.392],True,1348.4622,1358.4416919263585,10.0,1038.8564,766.7144606113434
3609.6187,395.27347,-0.04552461,0.2564887,949.9114,0.55351156,1406.542,94.16248,872629,0.019686762,1.0668815,100,2729.959,93.73112,95,879.6596,1371.7672,0.0055351155,9500,,-1,10.0,1.9686763,1.0301322,0.010301322,0.002564887,1038585.56,138.2,[-0.952  1.493 -1.676 -2.016 -1.465],True,492.1076,1371.7672242795172,10.0,929.681,778.5836329460144
2729.6572,332.77487,-0.022968091,0.48958167,1060.7898,0.3939267,1422.9481,81.97716,886283,0.043494396,1.1735173,100,1789.8748,85.213905,96,939.7825,1355.1722,0.003939267,9600,,-1,10.0,4.3494396,1.0441422,0.010441422,0.0048958166,1200792.9,136.54,[-0.945  1.484 -1.67  -2.026 -1.464],True,415.38974,1355.172146283955,10.0,1020.85876,789.078521490097
2289.808,319.21017,-0.09262784,4.4781013,1672.3928,0.011130502,2366.109,10.755313,899837,0.3887648,6.118908,100,2289.808,16.342785,97,,1345.1675,0.000111305024,9700,,-1,10.0,38.87648,1.554584,0.01554584,0.04478101,63376944.0,135.54,[-0.951  1.489 -1.667 -2.028 -1.442],True,1345.1675,1345.167384168878,10.0,1064.7242,801.1779522895813
2819.7612,357.61603,-0.1045151,0.21514212,1015.736,0.6738074,1369.5869,95.75353,913316,0.017003,1.0498438,100,1940.0399,95.252266,98,879.7213,1337.6963,0.0067380737,9800,,-1,10.0,1.7003,1.021618,0.010216179,0.0021514213,964180.1,134.79,[-0.938  1.464 -1.648 -2.067 -1.512],True,457.97504,1337.696325726284,10.0,992.34735,814.0534019470215
2779.7866,385.49493,-0.10011762,0.70213205,1108.2001,0.20362072,1506.0331,70.60265,926780,0.037269846,1.3654869,100,2779.7866,73.233955,99,,1336.2003,0.0020362071,9900,,-1,10.0,3.7269845,1.0881163,0.010881164,0.0070213205,1473489.1,134.64,[-0.939  1.468 -1.644 -2.063 -1.523],True,1336.2003,1336.2002185007289,10.0,995.74725,825.1373579502106
2319.6328,317.6457,-0.11315224,1.5031388,1231.1067,0.082022436,1682.0168,40.373116,940102,0.074378036,2.5191278,100,2309.6528,39.696278,100,9.980065,1321.9741,0.00082022435,10000,,-1,10.0,7.4378037,1.2368703,0.012368701,0.015031388,5231029.5,133.22,[-0.951  1.479 -1.644 -2.036 -1.519],True,1311.9939,1321.974050629802,10.0,1037.878,836.0797848701477
2639.6904,331.99136,-0.10784381,0.7286093,1139.3909,0.32297915,1511.0875,68.35935,954094,0.049389914,1.321844,100,1689.9684,75.65189,101,949.72205,1388.9656,0.0032297915,10100,,-1,10.0,4.9389915,1.0709543,0.010709543,0.0072860937,1429062.2,139.92,[-0.961  1.5   -1.647 -1.986 -1.532],True,439.24344,1388.9654911975713,10.0,1065.6707,849.5697679519653
2559.4836,323.7638,-0.0957338,0.80501705,1099.6229,0.094599776,1490.6743,65.603645,967709,0.043158244,1.5562227,100,2429.604,64.258156,102,129.87971,1351.2554,0.0009459977,10200,,-1,10.0,4.3158245,1.1117644,0.011117645,0.008050171,1083970.9,136.15,[-0.976  1.52  -1.65  -1.971 -1.527],True,1221.3755,1351.2552751438777,10.0,1037.7837,861.6243977546692
2359.8555,284.34363,-0.079627745,0.90823376,1149.7915,0.11647734,1526.452,57.903767,981505,0.057741765,1.6983933,100,1480.1614,58.879177,103,879.6941,1369.3756,0.0011647734,10300,,-1,10.0,5.7741766,1.0651957,0.010651955,0.009082336,1849127.9,137.96,[-0.962  1.504 -1.661 -1.996 -1.515],True,489.68146,1369.3755453606177,10.0,1080.3535,873.1506721973419
2619.6313,400.3038,-0.07482608,1.2481928,1228.6552,0.13512504,1690.8744,46.657635,995618,0.07018709,2.0755079,100,2609.6501,48.180977,104,9.9812355,1401.0665,0.0013512503,10400,,-1,10.0,7.018709,1.1673657,0.011673656,0.012481927,4705332.0,141.13,[-0.968  1.523 -1.74  -1.978 -1.499],True,1391.0852,1401.0664871781805,10.0,1080.2285,884.1488959789276
4379.452,454.39816,-0.07969764,0.28227642,928.29663,0.50781006,1484.5348,92.97174,1009921,0.017632354,1.0754513,100,3469.7456,92.98422,105,909.70667,1420.0422,0.0050781006,10500,,-1,10.0,1.7632354,1.0266587,0.010266586,0.002822764,1313615.0,143.03,[-0.928  1.492 -1.667 -1.938 -1.494],True,510.3355,1420.0421527786882,10.0,883.67096,894.9962248802185
4269.177,483.6903,-0.090941526,0.30364758,906.415,0.4830807,1452.0386,91.973564,1023885,0.018048275,1.0889468,100,4259.1963,91.83185,106,9.980596,1386.1349,0.0048308065,10600,,-1,10.0,1.8048276,1.0278728,0.010278727,0.0030364757,664210.3,139.64,[-0.928  1.501 -1.681 -1.942 -1.499],True,1376.1542,1386.134805309452,10.0,863.26965,907.5461614131927
3139.7065,395.20752,-0.13494872,1.2578077,1246.894,0.10077407,1813.3556,52.938778,1038129,0.07412458,2.1700583,100,2989.8347,46.08171,107,149.87173,1414.1578,0.0010077407,10700,,-1,10.0,7.4124584,1.3340422,0.013340421,0.012578077,2575579.5,142.44,[-0.922  1.488 -1.669 -1.943 -1.51 ],True,1264.2859,1414.1577143342347,10.0,1029.6237,920.5531253814697
2719.7334,415.5298,-0.12315131,0.26834533,1089.6028,0.50257564,1433.6934,93.582306,1052138,0.020194313,1.0670917,100,2709.753,93.71266,108,9.980504,1390.6527,0.005025756,10800,,-1,10.0,2.0194314,1.0247102,0.010247102,0.0026834533,384809.1,140.09,[-0.917  1.471 -1.67  -1.96  -1.554],True,1380.6722,1390.6526461403475,10.0,1057.5547,932.7330310344696
2319.792,284.71115,-0.2023072,70.66306,4149.2544,1.5860487e-05,8268.357,1.3636186,1066291,7.0741997,210.19188,100,1370.3447,0.47575578,109,949.44727,1405.0828,1.5860486e-07,10900,,-1,10.0,707.42,8.308456,0.08308455,0.7066306,66403136.0,141.53,[-0.914  1.469 -1.667 -1.968 -1.542],True,455.6355,1405.0827453103875,10.0,1120.9673,944.034631729126
2239.8442,316.2134,-0.21984434,0.45819932,1180.9349,0.3456083,1486.2322,85.05882,1080013,0.027427241,1.2385656,100,1370.1487,80.73856,110,869.69556,1362.0283,0.003456083,11000,,-1,10.0,2.7427242,1.0932559,0.010932557,0.0045819934,1121917.4,137.22,[-0.884  1.372 -1.644 -1.98  -1.621],True,492.33273,1362.0282738718818,10.0,1087.7046,956.1504998207092
3789.8447,444.21005,-0.20633051,0.43510357,1038.0004,0.37872747,1540.7056,85.05358,1094478,0.030585097,1.1729853,100,2910.1235,85.252556,111,879.72107,1436.3175,0.0037872745,11100,,-1,10.0,3.0585098,1.037936,0.01037936,0.0043510357,1732538.0,144.65,[-0.884  1.362 -1.659 -1.993 -1.639],True,556.59644,1436.3175315950878,10.0,972.1582,967.7988770008087
2639.7993,380.00934,-0.18834575,0.5293896,1115.4775,0.38472098,1476.3579,80.15551,1108097,0.031431224,1.2459292,100,2639.7993,80.26138,112,,1351.7153,0.0038472097,11200,,-1,10.0,3.1431227,1.0639521,0.010639521,0.005293896,859837.6,136.19,[-0.887  1.376 -1.667 -2.01  -1.625],True,1351.7153,1351.7153437688444,10.0,1028.4072,978.9450807571411
2859.7441,373.90326,-0.18963748,3.1958575,1161.0005,0.01582176,1864.2515,16.941338,1121211,0.29582837,4.0315776,100,2859.7441,24.804186,113,,1301.1967,0.0001582176,11300,,-1,10.0,29.582838,1.4433404,0.014433404,0.031958573,14673497.0,131.14,[-0.895  1.383 -1.667 -1.995 -1.607],True,1301.1967,1301.196694104347,10.0,950.9509,989.7642512321472
3559.6992,469.23212,-0.09198332,154.02617,24002.893,0.011787875,32560.559,1.2347544,1135446,15.485195,385.2945,100,3559.6992,0.25954172,114,,1413.3008,0.00011787874,11400,,-1,10.0,1548.5195,17.221966,0.17221963,1.5402619,91998550000.0,142.35,[-0.887  1.408 -1.677 -1.987 -1.609],True,1413.3008,1413.30081420999,10.0,977.3284,1001.7651090621948
3589.5186,423.21326,-0.13048744,5.465557,1358.7977,0.004639917,2528.6934,7.444912,1149730,0.52801824,7.081586,100,2649.8318,14.121131,115,939.68677,1418.1685,4.639917e-05,11500,,-1,10.0,52.801826,1.5501155,0.015501155,0.05465557,22438482.0,142.84,[-0.88   1.389 -1.613 -1.92  -1.511],True,478.48163,1418.1683762289372,10.0,978.54376,1014.9866087436676
2889.5366,419.61673,-0.12201707,2.4911783,1268.3854,0.16119155,1832.6494,22.736835,1164443,0.21010873,2.542243,100,2569.7798,39.335342,116,319.7567,1461.0481,0.0016119155,11600,,-1,10.0,21.010874,1.3513988,0.013513987,0.024911782,5092730.0,147.13,[-0.868  1.41  -1.607 -1.888 -1.549],True,1141.2913,1461.0480015603875,10.0,1107.1534,1029.4061229228973
2679.4927,348.597,-0.10697955,0.7172051,1254.1804,0.16146353,1647.6196,72.453514,1178969,0.039599292,1.4373375,100,1689.7024,69.57308,117,989.7902,1442.3348,0.0016146352,11700,,-1,10.0,3.9599295,1.1631616,0.011631615,0.0071720514,1605626.9,145.26,[-0.879  1.438 -1.61  -1.857 -1.541],True,452.5444,1442.3346496489169,10.0,1114.1653,1041.1049752235413
2679.6145,362.83777,-0.22924916,40.516285,7502.106,5.1067593e-05,9970.5205,2.0703597,1193070,3.997605,56.571846,100,2529.7292,1.7676637,118,149.88528,1399.8392,5.1067593e-07,11800,,-1,10.0,399.76053,5.891087,0.058910865,0.4051628,4541875700.0,141.01,[-0.873  1.427 -1.616 -1.881 -1.526],True,1249.9541,1399.8392714119211,10.0,1071.6548,1053.1667685508728
2869.694,367.3713,-0.2090559,0.852243,1179.1204,0.19719675,1619.1249,59.417847,1207611,0.06238441,1.5672984,100,1950.0293,63.804058,119,919.6648,1443.8492,0.0019719675,11900,,-1,10.0,6.2384415,1.0312272,0.010312271,0.0085224295,2726138.5,145.41,[-0.865  1.427 -1.614 -1.885 -1.648],True,524.1844,1443.8492458734615,10.0,1092.3849,1064.8958809375763
3139.7024,378.30954,-0.18688105,0.7245476,1111.6075,0.22964656,1554.0964,68.77416,1222003,0.045157928,1.3241479,100,2729.979,75.52026,120,409.72345,1428.9326,0.0022964657,12000,,-1,10.0,4.515793,1.0752826,0.010752826,0.007245476,1071554.9,143.92,[-0.869  1.442 -1.618 -1.869 -1.628],True,1019.2093,1428.9327223254434,10.0,1044.3993,1076.9574086666107
3569.601,393.7937,-0.19781652,1.1905946,1199.856,0.14048125,1786.494,49.506348,1236741,0.06669818,1.8005692,100,3559.621,55.537994,121,9.97996,1463.538,0.0014048124,12100,,-1,10.0,6.669818,1.1788973,0.011788973,0.011905946,4218106.0,147.38,[-0.863  1.439 -1.633 -1.88  -1.606],True,1453.558,1463.5379912815226,10.0,1026.3529,1090.6639387607574
3549.4473,425.30182,-0.1925263,0.89616954,1134.7362,0.061474074,1678.2122,61.80832,1251708,0.052364342,1.5629605,100,3539.4666,63.981144,122,9.980804,1486.4075,0.0006147407,12200,,-1,10.0,5.2364345,1.1400641,0.01140064,0.008961696,1793973.9,149.67,[-0.874  1.451 -1.631 -1.85  -1.617],True,1476.4268,1486.4076407481605,10.0,1051.6909,1104.0023453235626
2639.7761,363.80817,-0.16004193,32.81039,4001.2822,0.017849782,5852.9355,1.632795,1265735,3.3029916,32.801506,100,2629.7961,3.0486405,123,9.980101,1392.4482,0.00017849782,12300,,-1,10.0,330.29916,4.2271934,0.04227194,0.32810393,2159561700.0,140.27,[-0.869  1.432 -1.624 -1.863 -1.611],True,1382.4684,1392.4483639351142,10.0,1069.1431,1116.874605178833
2879.3027,383.36362,-0.1596969,16.299673,2238.1948,0.0020645536,4384.248,2.3737764,1280420,1.629664,37.03523,100,2309.7312,2.700132,124,569.5716,1458.1714,2.0645535e-05,12400,,-1,10.0,162.9664,2.5416486,0.025416484,0.16299671,330019330.0,146.85,[-0.897  1.473 -1.606 -1.819 -1.579],True,888.59985,1458.171382570902,10.0,1105.5303,1129.6776707172394
2879.2524,495.98938,-0.08909602,5.409448,1831.4021,0.021604063,2953.4106,10.724974,1295495,0.3736695,10.123754,100,2739.387,9.877759,125,139.86539,1497.126,0.00021604063,12500,,-1,10.0,37.36695,1.8749344,0.018749345,0.05409448,90772170.0,150.75,[-0.858  1.473 -1.599 -1.829 -1.579],True,1357.2605,1497.125818822434,10.0,1144.4908,1143.2895293235779
