MaxIW,MeanIWNorm,Weights,ReturnMeanIW,Iteration,OptimizationReturnMax,MeanEntropy,InitialBound,EpisodesSoFar,ReturnStepMaxmin,OptimizationReturnMean,MeanIW,TimestepsSoFar,VarianceInit,StdIWNorm,MinIW,ESSRenyi,EpThisIter,J_sample_variance,InitialReturnStd,StdIW,MinIWNorm,EpRewMean,MaxIWNorm,Bound,ReturnStepMax,EmpiricalD2,LearnableVariance,InitialReturnMax,TimeElapsed,InitialReturnMean,ESSClassic,OptimizationReturnMin,InitialReturnMin,EpLenMean
3.209864,0.010066066,[-0.919  0.412 -1.475 -0.789],465.8563,11,1049.6553,0.4189424,283.72717,1100,10.0,359.69485,1.0066066,29319,-1.0,0.005413884,0.2979067,79.9747,100,143718.25,162.15323,0.5413884,0.002979067,419.62281610927806,0.03209864,313.8963,10.0,1.2503954,,1109.5833,16.063299655914307,419.6228,77.56347,,59.927967,42.98
4.2645736,0.011142254,[-0.955  0.437 -1.581 -0.862],529.9841,12,1119.7592,0.4189424,297.7041,1200,10.0,408.56134,1.1142254,33806,-1.0,0.00760488,0.20064634,65.01642,100,330931.97,183.64755,0.76048803,0.0020064635,438.51453685384445,0.042645734,355.35226,10.0,1.5380731,,1149.7124,17.500340223312378,438.51453,68.220184,,29.953213,44.87
314.62183,0.039115954,[-0.918  0.47  -1.62  -0.886],1764.881,13,1009.7758,0.4189424,347.9729,1300,9.999999,445.36145,3.911595,38661,-1.0,0.31286448,0.005767123,2.9187691,100,144207730.0,172.92967,31.286446,5.7671226e-05,475.31293855410127,3.1462183,1019.5225,9.999999,34.261017,,1039.7273,18.838951110839844,475.31293,1.539073,,29.951464,48.55
3.210072,0.0105833085,[-0.745  0.447 -1.621 -1.007],545.34314,14,1259.7324,0.4189424,360.66943,1400,10.0,497.43488,1.058331,43937,-1.0,0.0039952383,0.24001504,86.250046,100,92130.44,185.90326,0.39952385,0.0024001503,517.3997903917367,0.03210072,376.58167,10.0,1.1594197,,1279.6974,20.43319320678711,517.3998,87.52667,,19.964912,52.76
3.1031566,0.010500282,[-0.778  0.456 -1.623 -0.977],570.0322,15,1089.7885,0.4189424,392.10846,1500,9.999999,516.821,1.0500282,49307,-1.0,0.0043193684,0.37245107,87.13517,100,115351.49,190.69365,0.43193683,0.0037245105,526.8022139375388,0.031031566,425.73743,9.999999,1.1476423,,1099.7698,21.880079984664917,526.80225,85.52749,,9.981265,53.7
2.2767067,0.011053584,[-0.847  0.516 -1.662 -0.993],604.3577,16,1669.6704,0.4189424,334.9306,1600,10.0,513.13385,1.1053584,54840,-1.0,0.0037260489,0.40740985,85.00254,100,106109.78,222.76617,0.37260488,0.0040740985,543.091776164461,0.022767067,378.57867,10.0,1.1764355,,1699.6283,23.398396253585815,543.0918,89.79647,,29.957916,55.33
7.1045127,0.010707007,[-0.854  0.517 -1.684 -1.05 ],604.67737,17,1309.7032,0.4189424,384.7877,1700,10.0,545.19293,1.0707006,60394,-1.0,0.00881075,0.2672057,74.46038,100,418995.7,238.1384,0.8810751,0.002672057,545.1929211813018,0.07104512,418.7874,10.0,1.3429961,,1309.7032,24.898610830307007,545.19293,59.6247,,,55.54
51.532997,0.015288699,[-0.8    0.508 -1.664 -1.075],1165.8688,18,1249.5137,0.4189424,403.85925,1800,10.0,556.8928,1.5288701,66065,-1.0,0.054084733,0.014718145,15.328008,100,36746300.0,212.75296,5.4084735,0.00014718145,556.8928285669317,0.51532996,774.98846,10.0,6.524005,,1249.5137,26.408084630966187,556.8928,7.3995433,,,56.71
4.147284,0.012063073,[-0.802  0.574 -1.688 -0.982],721.5658,19,1239.6208,0.4189424,442.65726,1900,10.0,594.4792,1.2063074,72112,-1.0,0.008077837,0.19729406,61.78697,100,296850.97,220.5946,0.8077836,0.0019729405,594.4791924260568,0.04147284,528.4197,10.0,1.6184642,,1239.6208,28.0973699092865,594.4792,69.04129,,,60.47
2.667347,0.010621002,[-0.851  0.578 -1.715 -1.059],635.13477,20,1599.5828,0.4189424,376.83923,2000,9.999999,563.9878,1.0621002,77954,-1.0,0.004451198,0.22043224,84.252495,100,184530.75,209.24692,0.44511983,0.0022043223,573.9698673171175,0.02667347,420.37018,9.999999,1.1869085,,1609.5648,29.793083906173706,573.96985,85.06007,,9.982081,58.42
1.6748859,0.010155265,[-0.884  0.593 -1.724 -1.127],645.5129,21,959.7783,0.4189424,466.36932,2100,9.999999,312.03134,1.0155265,84275,-1.0,0.0021600241,0.5389585,95.10898,100,152310.02,179.33119,0.21600242,0.0053895847,621.8643010269284,0.016748859,486.0698,9.999999,1.0514255,,1269.6113,31.4773211479187,621.8643,95.67171,,309.83298,63.21
6.574592,0.012691093,[-0.905  0.617 -1.771 -1.125],800.19586,22,1269.9,0.4189424,435.86823,2200,10.0,345.82892,1.2691092,90634,-1.0,0.013524304,0.03670172,41.07276,100,612484.44,221.37076,1.3524305,0.0003670172,625.6721733817336,0.06574592,504.03445,10.0,2.4347036,,1549.7433,33.0596399307251,625.6721,46.82488,,279.84326,63.59
2.9895127,0.010550289,[-0.932  0.578 -1.791 -1.169],628.58215,23,1439.7615,0.4189424,397.02896,2300,10.0,564.6016,1.0550288,96482,-1.0,0.0053826026,0.25836387,79.71283,100,251641.12,214.21175,0.5382603,0.0025836388,574.5857808279218,0.029895127,429.71027,10.0,1.2545033,,1449.7456,34.63119149208069,574.58575,79.34687,,9.984104,58.48
2.3924491,0.010299193,[-0.923  0.588 -1.817 -1.226],630.48694,24,1429.783,0.4189424,414.00916,2400,10.0,562.8363,1.0299191,102512,-1.0,0.0036110564,0.45392728,87.0962,100,125176.27,215.68501,0.36110565,0.0045392727,592.7895959921537,0.02392449,438.92004,10.0,1.1481557,,1459.7362,36.183478116989136,592.7896,89.05264,,29.95324,60.3
214.08273,0.028715901,[-0.915  0.604 -1.853 -1.239],2497.435,25,1139.7615,0.4189424,462.7952,2500,10.0,602.3869,2.8715904,108638,-1.0,0.21285067,0.0013532843,1.7088494,100,430015740.0,194.91377,21.285069,1.3532843e-05,602.3869264679588,2.1408272,1429.5913,10.0,58.518906,,1139.7615,37.578528881073,602.3869,1.7875626,,,61.26
27.58527,0.011133354,[-0.857  0.622 -1.886 -1.456],800.97186,26,959.77234,0.4189424,470.04205,2600,10.0,271.79102,1.1133353,115057,-1.0,0.02814542,0.07141585,32.820255,100,1863762.0,171.7259,2.8145423,0.00071415846,631.6651534522327,0.27585268,518.8529,10.0,3.0468988,,1319.6465,39.16086435317993,631.66516,13.530111,,359.87415,64.19
372.42453,0.041465268,[-0.791  0.616 -1.963 -1.44 ],5328.758,27,1319.5619,0.4189424,527.47314,2700,10.0,662.79193,4.1465263,122087,-1.0,0.37018457,0.0052912356,1.5428123,100,2412503800.0,226.8367,37.01846,5.2912354e-05,692.7556399853145,3.7242453,3998.0884,10.0,64.816696,,1349.5256,41.046146631240845,692.7556,1.2391311,,29.963688,70.3
1.8827311,0.010136361,[-0.813  0.713 -1.92  -1.302],818.04846,28,1849.4601,0.4189424,570.15857,2800,10.0,779.1473,1.0136361,130181,-1.0,0.0031019736,0.31465542,91.501205,100,213283.45,300.82138,0.31019738,0.003146554,799.1158705568357,0.01882731,578.6942,10.0,1.0928818,,1869.4287,43.25885558128357,799.11597,91.43685,,19.968609,80.94
9.8887415,0.013063239,[-0.822  0.707 -1.92  -1.322],984.2521,29,1329.5583,0.4189424,583.11365,2900,10.0,395.03,1.306324,138233,-1.0,0.014307003,0.04239775,45.46591,100,561416.94,214.21935,1.4307002,0.00042397747,794.927962698775,0.098887414,670.12,10.0,2.19945,,1729.4563,45.082011699676514,794.928,45.465145,,399.89795,80.52
85781.86,8.582989,[-0.847  0.696 -1.926 -1.248],943428.94,30,1659.7593,0.4189424,523.9077,3000,10.0,595.66315,858.29877,145791,-1.0,85.35139,8.988183e-05,4.4586515e-05,100,66371150000000.0,228.1093,8535.14,8.988183e-07,745.5422981794277,857.8186,611507.25,10.0,2242830.5,,1809.6384,47.249738454818726,745.54224,1.0011199,,149.87921,75.58
6365.5903,0.6410538,[-0.971  0.813 -1.939 -1.047],73481.12,31,1279.6198,0.4189424,466.5097,3100,10.0,614.4699,64.10537,152138,-1.0,6.3332357,0.00014177625,0.008106001,100,526346600000.0,269.62512,633.32355,1.4177625e-06,624.4531875060567,63.655903,55938.34,10.0,12336.54,,1289.603,49.512064695358276,624.4532,1.0141695,,9.983224,63.47
31.562572,0.012388303,[-0.848  0.848 -1.986 -1.147],1188.5115,32,1619.5746,0.4189424,503.79358,3200,10.0,702.1502,1.2388304,159262,-1.0,0.032738827,0.027234245,19.988392,100,22656758.0,324.71878,3.2738829,0.00027234244,702.1501916019998,0.31562573,744.8439,10.0,5.002904,,1619.5746,52.11737036705017,702.1502,12.525093,,,71.24
2.6540136,0.01058979,[-0.817  0.82  -2.013 -1.242],950.59296,33,1469.8003,0.4189424,662.5984,3300,10.0,693.54346,1.0589789,167999,-1.0,0.005248639,0.1792487,78.70088,100,369507.88,269.9861,0.5248639,0.001792487,863.4166155745529,0.026540136,724.2259,10.0,1.2706338,,1639.6736,54.61192536354065,863.4166,80.27929,,169.87326,87.37
1.863853,0.0105019985,[-0.831  0.848 -2.023 -1.311],1016.151,34,1809.6385,0.4189424,703.5949,3400,10.0,644.57825,1.0501999,177746,-1.0,0.003253003,0.47401747,91.30017,100,314444.75,321.36066,0.3253003,0.0047401744,964.399435103554,0.018638529,743.20337,10.0,1.0952882,,2129.4597,56.62585783004761,964.3995,91.2454,,319.8212,97.47
3.1590438,0.010424323,[-0.869  0.887 -2.032 -1.323],989.84296,35,1919.4778,0.4189424,697.777,3500,10.0,915.345,1.0424323,187202,-1.0,0.0047005136,0.27090746,83.17691,100,368269.84,309.3233,0.47005138,0.0027090746,935.3093217789892,0.031590436,729.3949,10.0,1.2022567,,1939.4421,59.34143137931824,935.3094,83.10294,,19.964378,94.56
133.53014,0.026392717,[-0.885  0.886 -2.046 -1.356],2982.004,36,1879.5493,0.4189424,669.89764,3600,10.0,891.33685,2.6392717,196318,-1.0,0.14220512,0.00087647507,2.8168473,100,313185060.0,296.4521,14.220514,8.76475e-06,901.3167854144069,1.3353013,1603.152,10.0,35.500683,,1889.5293,61.97244429588318,901.3168,3.3298905,,9.979961,91.16
16.38143,0.011271004,[-0.799  0.852 -2.058 -1.46 ],1277.4209,37,1729.73,0.4189424,717.3652,3700,10.0,920.45404,1.1271003,205725,-1.0,0.023792114,0.025837788,20.646112,100,12416861.0,289.31076,2.3792117,0.00025837787,930.435454721742,0.16381429,808.49554,10.0,4.843527,,1739.7114,64.61803770065308,930.43555,18.328592,,9.981446,94.07
1.33107,0.010221988,[-0.766  0.878 -2.087 -1.438],1038.532,38,1859.6843,0.4189424,776.537,3800,10.0,995.5421,1.0221987,215883,-1.0,0.0014994743,0.6422812,97.49338,100,129805.22,280.96533,0.14994743,0.0064228117,1005.5233654026094,0.013310699,806.6206,10.0,1.0257107,,1869.6655,68.26897692680359,1005.52344,97.89348,,9.981179,101.58
2.2878764,0.010611337,[-0.795  0.913 -2.107 -1.469],1110.0125,39,1849.4382,0.4189424,799.90234,3900,10.0,1026.4116,1.0611337,226250,-1.0,0.004217195,0.41708952,82.131256,100,373557.97,288.39633,0.42171946,0.004170895,1026.4114972350292,0.022878762,860.0751,10.0,1.2175633,,1849.4382,71.61314964294434,1026.4116,86.35986,,,103.67
1.598453,0.010206277,[-0.789  0.929 -2.116 -1.476],1015.8616,40,1919.6138,0.4189424,702.13965,4000,10.0,621.4403,1.0206276,236166,-1.0,0.0017477695,0.7039298,96.93001,100,293371.62,293.70267,0.17477694,0.007039298,981.3193168617888,0.01598453,732.29517,10.0,1.0316722,,2279.4927,74.70671582221985,981.3193,97.151085,,359.87897,99.16
1.5342759,0.010173273,[-0.811  0.955 -2.138 -1.487],1068.7288,41,2489.6394,0.4189424,748.1545,4100,10.0,1035.5511,1.0173273,246824,-1.0,0.0015159815,0.7251179,97.61135,100,129007.35,337.79385,0.15159816,0.007251179,1055.5170505910226,0.015342759,757.6282,10.0,1.024471,,2509.6052,78.47815752029419,1055.5171,97.82767,,19.965885,106.58
4.5050106,0.010651058,[-0.823  0.966 -2.139 -1.485],1139.7212,42,2899.589,0.4189424,624.98425,4200,10.0,971.35236,1.0651058,256740,-1.0,0.0072435453,0.09171275,66.65059,100,2391313.2,409.0761,0.72435457,0.0009171275,981.3323386052025,0.045050103,703.23315,10.0,1.5003619,,2909.569,81.37572407722473,981.33234,68.37582,,9.979973,99.16
14.007597,0.012006652,[-0.813  0.93  -2.164 -1.51 ],1373.864,43,2669.2563,0.4189424,658.2186,4300,10.0,985.13446,1.2006651,266694,-1.0,0.01777849,0.0413114,38.50023,100,13547536.0,342.28497,1.777849,0.00041311397,985.1344539971171,0.14007597,846.99304,10.0,2.597387,,2669.2563,85.88190793991089,985.13446,31.323107,,,99.54
5.348721,0.011077673,[-0.77   0.91  -2.169 -1.564],1212.7383,44,1939.7325,0.4189424,812.3267,4400,10.0,1032.3761,1.1077675,277320,-1.0,0.008514358,0.07712928,65.780846,100,1198708.9,275.02557,0.8514358,0.0007712928,1052.3395826288588,0.053487208,916.8113,10.0,1.5201993,,1959.696,90.20239806175232,1052.3395,62.863277,,19.963533,106.26
84.28823,0.017776879,[-0.798  0.949 -2.192 -1.53 ],2311.9011,45,2049.5083,0.4189424,780.01697,4500,10.0,1031.0294,1.7776878,287733,-1.0,0.08662045,0.0043128966,5.5356393,100,167095120.0,308.02472,8.6620455,4.3128966e-05,1031.029429920001,0.8428823,1245.0312,10.0,18.06476,,2049.5083,94.92175102233887,1031.0294,4.0415974,,,104.13
3.875179,0.010778937,[-0.825  1.042 -2.27  -1.476],1154.9729,46,1729.8241,0.4189424,835.77765,4600,10.0,802.1085,1.0778937,298655,-1.0,0.0060648317,0.13512102,74.72072,100,485294.66,315.57452,0.60648316,0.0013512102,1081.9051025099423,0.03875179,870.239,10.0,1.3383169,,2009.6206,98.9745090007782,1081.905,75.95427,,279.7965,109.22
447.99542,0.05659687,[-0.812  1.005 -2.286 -1.485],8811.047,47,2899.515,0.4189424,836.44116,4700,10.0,1182.8007,5.6596875,310686,-1.0,0.4475507,0.00043300202,0.67116046,100,5863912000.0,430.00174,44.75507,4.33002e-06,1192.7801657252064,4.4799542,4461.44,10.0,148.99567,,2909.4946,103.9532117843628,1192.7802,1.5740199,,9.979674,120.31
10.528279,0.01199518,[-0.871  0.962 -2.267 -1.421],1297.9219,48,2489.5532,0.4189424,734.8013,4800,10.0,1039.708,1.199518,321186,-1.0,0.015914708,0.073666595,41.574707,100,4967870.5,335.45447,1.5914707,0.0007366659,1039.7080402210527,0.10528279,825.0403,10.0,2.4053085,,2489.5532,109.21386671066284,1039.708,36.2281,,,105.0
102.773186,0.021389538,[-0.882  0.927 -2.29  -1.355],1916.3763,49,1679.5723,0.4189424,701.8739,4900,10.0,890.0545,2.1389534,330389,-1.0,0.102896646,0.009304168,8.196531,100,74757390.0,257.44977,10.289664,9.304167e-05,910.0244967799221,1.0277318,1189.3292,10.0,12.200283,,1699.5422,113.62316751480103,910.02435,4.1421695,,19.970016,92.03
2.813806,0.010967996,[-0.839  0.805 -2.311 -1.351],935.8873,50,1439.8572,0.4189424,629.95276,5000,10.0,358.97437,1.0967996,339179,-1.0,0.0050040116,0.1786687,80.13086,100,392515.88,230.4826,0.50040114,0.0017866868,868.730769102277,0.02813806,669.14355,10.0,1.2479587,,1949.6136,117.234365940094,868.7308,82.77099,,509.75644,87.9
2.0163553,0.010210643,[-0.827  0.796 -2.339 -1.392],922.7056,51,1969.7648,0.4189424,651.27234,5100,10.0,883.75885,1.0210643,348219,-1.0,0.0031909854,0.39748436,91.03533,100,190356.5,260.12732,0.31909853,0.0039748433,893.7407958266743,0.020163553,668.5789,10.0,1.0984746,,1979.7467,120.60539889335632,893.7408,91.10241,,9.981957,90.4
2.5985212,0.010583307,[-0.809  0.785 -2.34  -1.409],953.9446,52,2149.3752,0.4189424,629.0539,5200,10.0,883.5396,1.0583307,357257,-1.0,0.005322048,0.32203755,80.58597,100,367436.66,291.7442,0.5322048,0.0032203754,893.5199381002997,0.025985211,659.3396,10.0,1.2409108,,2159.3557,124.74992823600769,893.52,79.81611,,9.980367,90.38
1.6398461,0.010193744,[-0.832  0.79  -2.31  -1.4  ],892.19543,53,2809.457,0.4189424,530.5238,5300,10.0,865.8521,1.0193745,366118,-1.0,0.001772052,0.6950559,97.1799,100,158665.11,349.5325,0.1772052,0.006950559,875.8330236146298,0.01639846,541.91174,10.0,1.0290194,,2819.438,129.26053309440613,875.83307,97.06671,,9.980933,88.61
1.4991242,0.010126327,[-0.82   0.777 -2.31  -1.369],874.1332,54,2119.6787,0.4189424,603.6113,5400,10.0,854.4595,1.0126327,374865,-1.0,0.0013570191,0.64830494,97.91748,100,126713.96,317.32816,0.13570191,0.006483049,864.4403149850117,0.0149912415,610.54517,10.0,1.0212681,,2129.6597,133.64087176322937,864.4403,98.23584,,9.980918,87.47
28.29486,0.015219607,[-0.822  0.78  -2.316 -1.354],1476.3492,55,1279.8838,0.4189424,695.0427,5500,10.0,439.60684,1.5219607,384061,-1.0,0.040448107,0.023966055,16.605215,100,7467762.5,248.24606,4.044811,0.00023966054,909.3243460446115,0.2829486,950.49854,10.0,6.0222044,,1749.6013,138.3773331642151,909.32446,12.402326,,469.71756,91.96
233.18448,0.035366133,[-0.844  0.852 -2.332 -1.296],3282.171,56,1899.7662,0.4189424,661.3358,5600,10.0,885.25024,3.5366135,393116,-1.0,0.23485316,0.00078817597,1.9954875,100,489001920.0,255.45348,23.485313,7.881759e-06,895.2311443004893,2.3318448,1626.4125,10.0,50.113068,,1909.7471,143.3842327594757,895.2312,2.2173998,,9.980884,90.55
1.8905232,0.0106742075,[-0.786  0.891 -2.355 -1.31 ],1094.5135,57,2419.4907,0.4189424,736.68774,5700,10.0,1033.0138,1.067421,403549,-1.0,0.0032259529,0.50509506,88.03393,100,223285.78,340.5965,0.3225953,0.0050509507,1033.0138063668392,0.018905232,778.68994,10.0,1.1359257,,2419.4907,148.26563000679016,1033.0138,91.630775,,,104.33
5.6284485,0.011321919,[-0.773  0.87  -2.353 -1.325],1038.1595,58,2079.4702,0.4189424,694.32587,5800,10.0,940.24615,1.132192,413154,-1.0,0.00763753,0.2738415,74.5365,100,525070.3,312.76056,0.76375306,0.002738415,950.2309136132214,0.056284484,741.74866,10.0,1.3416246,,2089.455,153.89531111717224,950.23083,68.72583,,9.9847975,96.05
17.887896,0.012401061,[-0.792  0.883 -2.357 -1.286],1472.5638,59,2439.258,0.4189424,685.6271,5900,10.0,975.6157,1.2401062,423113,-1.0,0.021931417,0.028473238,31.483982,100,14549894.0,338.51093,2.193142,0.00028473238,985.5964120595983,0.17887895,937.96014,10.0,3.1762183,,2449.2388,159.46427369117737,985.59644,24.226967,,9.980724,99.59
1.4215487,0.010274205,[-0.762  0.896 -2.328 -1.229],1046.8779,60,2489.4287,0.4189424,690.0054,6000,10.0,889.6768,1.0274205,433312,-1.0,0.0017435813,0.49780774,95.78405,100,265213.5,418.74847,0.17435813,0.0049780775,1009.5823295071056,0.014215487,720.3437,10.0,1.0440152,,2609.3342,164.7103991508484,1009.58234,97.20065,,119.90549,101.99
30.724636,0.014835196,[-0.771  0.917 -2.344 -1.241],1939.7776,61,1889.6462,0.4189424,785.9055,6100,9.999999,719.04706,1.4835196,444005,-1.0,0.03394797,0.021221839,16.51109,100,34894816.0,320.7092,3.3947973,0.00021221838,1058.9709161346063,0.30724636,1267.7627,9.999999,6.0565357,,2229.57,169.23329854011536,1058.971,16.034636,,339.9239,106.93
1.3498032,0.010144314,[-0.8    0.916 -2.359 -1.346],1028.0515,62,1969.3339,0.4189424,764.0999,6200,10.0,996.53436,1.0144314,454173,-1.0,0.0015622079,0.6614189,97.273605,100,145490.22,336.67288,0.1562208,0.006614189,1006.5154917524941,0.0134980315,782.2622,10.0,1.0280281,,1979.315,175.4730818271637,1006.51544,97.68337,,9.981123,101.68
27.412624,0.01335899,[-0.81   0.927 -2.362 -1.373],1478.3624,63,1669.7506,0.4189424,789.1614,6300,10.0,511.15167,1.3358992,464886,-1.0,0.03138073,0.069809616,28.640184,100,4801248.5,308.71283,3.1380732,0.0006980961,1061.0065177380168,0.27412623,970.3977,10.0,3.4915977,,2219.6055,180.60704612731934,1061.0065,15.342219,,549.85486,107.13
9.790564,0.012148901,[-0.717  0.864 -2.366 -1.346],1349.5936,64,1489.6775,0.4189424,838.01056,6400,10.0,537.9253,1.2148902,475867,-1.0,0.012960537,0.10741597,49.691135,100,1579402.0,276.48727,1.2960538,0.0010741596,1087.8042996339855,0.097905636,995.23584,10.0,2.0124314,,2039.5565,186.76543998718262,1087.8042,46.77099,,549.879,109.81
4.9627757,0.010891731,[-0.738  0.904 -2.372 -1.304],1203.6049,65,2029.6013,0.4189424,819.09094,6500,10.0,1058.9071,1.0891731,486659,-1.0,0.008606513,0.18553744,62.91874,100,1338676.9,376.70978,0.86065143,0.0018553744,1068.8876587865516,0.049627755,888.6874,10.0,1.5893517,,2039.5818,193.2410490512848,1068.8877,61.56131,,9.980507,107.92
2.7885067,0.011268201,[-0.72   0.919 -2.398 -1.307],1250.3698,66,1779.3586,0.4189424,862.9911,6600,10.0,835.30664,1.1268201,497914,-1.0,0.0052233753,0.3173694,78.86863,100,396860.16,325.08264,0.52233756,0.003173694,1115.1965432374245,0.027885066,966.38025,10.0,1.2679312,,2059.2485,199.6125819683075,1115.1965,82.312744,,279.8899,112.55
2.5907094,0.010258567,[-0.745  0.931 -2.414 -1.35 ],1096.7249,67,1949.6779,0.4189424,800.63806,6700,10.0,1039.4237,1.0258566,508411,-1.0,0.0043590404,0.2855119,83.35715,100,472347.16,326.18124,0.4359041,0.002855119,1039.4237711888206,0.025907094,835.18555,10.0,1.1996572,,1949.6779,206.74405026435852,1039.4237,84.70594,,,104.97
125.04347,0.020849146,[-0.726  0.918 -2.431 -1.371],3539.467,68,1969.3821,0.4189424,829.8416,6800,10.0,500.89954,2.084915,520020,-1.0,0.12614983,0.0002441788,3.041277,100,304077900.0,308.735,12.614984,2.441788e-06,1150.6141080164418,1.2504346,1700.0967,10.0,32.880924,,2619.0967,213.57980751991272,1150.614,2.6588855,,649.7146,116.09
93.45775,0.024759963,[-0.655  0.919 -2.452 -1.412],3101.6138,69,2599.6392,0.4189424,888.70935,6900,10.0,1198.3408,2.4759965,532206,-1.0,0.111683235,0.0027285237,4.4972816,100,191400660.0,430.71658,11.1683235,2.7285236e-05,1208.321205821485,0.93457747,1594.4939,10.0,22.235655,,2609.6196,222.21382212638855,1208.3213,4.68475,,9.980461,121.86
1.3727057,0.010152247,[-0.599  0.884 -2.459 -1.51 ],1213.3813,70,3239.5044,0.4189424,805.5966,7000,10.0,1202.3534,1.0152248,544332,-1.0,0.0015466447,0.54573244,97.59867,100,242262.67,479.79007,0.15466447,0.0054573244,1202.353392488585,0.013727057,811.77344,10.0,1.0246041,,3239.5044,230.40081930160522,1202.3534,97.73175,,,121.26
123.05696,0.025072992,[-0.599  0.886 -2.455 -1.527],4100.599,71,2659.6765,0.4189424,923.49646,7100,10.0,1249.239,2.5072994,556927,-1.0,0.13018236,0.007496099,3.4036465,100,672676740.0,417.0667,13.018236,7.496099e-05,1249.2390673440016,1.2305696,2334.959,10.0,29.380255,,2659.6765,240.24641180038452,1249.239,3.5767598,,,125.95
