EpThisIter,MinBehavPdf,EmpiricalD2Harmonic,DivergenceHarmonic,TimeElapsed,StdIW,Penalization,EpRewMean,InitialReturnMean,MinTargetPdf,InitialBound,ESSRenyiHarmonic,Inner Iteration,WReturnMean,InitialReturnMin,InitialReturnMax,Iteration,EpLenMean,TimestepsSoFar,MaxIW,EpisodesSoFar,LearnableVariance,ESSRenyiArithmetic,Bound,ReturnStepMaxmin,StdWReturnMean,MinIW,InitialReturnStd,MeanD2-0,VarianceInitializer,MeanEntropy,Weights,MeanIW,ReturnStepMax,EmpiricalD2Arithmetic,ReturnMeanIW
100,-251.28708,1.0,3.78885e+16,665.0884482860565,2927.1824,True,4814.0940107706165,4814.094,-251.28708,-25451312.0,100.0,1,24008148.0,,4999.58,73,481.55,2476106,29410.986,7300,,100.0,-280914370000000.0,10.0,,0.06630225,912.49396,1.0,-1,0.4189424,[ 0.02   0.376 -2.225 -2.311],363.09503,10.0,1.0,8944553000.0
100,-245.56424,1.0,1.113723e+28,675.5190417766571,390329.12,True,3984.623487976487,3984.6235,-245.56424,-19029292.0,100.0,1,17586106.0,,4999.623,74,399.02,2516008,3849845.8,7400,,100.0,-1.5230092e+20,10.0,,0.17358842,1307.242,1.0,-1,0.4189424,[-0.024  0.419 -2.231 -2.301],66314.34,10.0,1.0,856008600000.0
100,-246.15549,1.0,177409550.0,688.9815294742584,168.67606,True,4830.351042591995,4830.351,-246.15549,-25293808.0,100.0,1,23850632.0,869.3756,4999.5967,75,483.19,2564327,1119.1841,7500,,100.0,-20487370000.0,10.0,,0.11006375,719.95886,1.0,-1,0.4189424,[ 0.033  0.445 -2.234 -2.307],52.01999,10.0,1.0,1265405400.0
100,-249.82872,1.0,2.777682e+18,701.8190927505493,14734.9795,True,4908.047629399382,4908.0474,-249.82872,-25750704.0,100.0,1,24307544.0,969.2193,4999.5684,76,490.97,2613424,126170.8,7600,,100.0,-2405240700000000.0,10.0,,0.014069039,467.55914,1.0,-1,0.4189424,[ 0.003  0.397 -2.242 -2.333],2946.6626,10.0,1.0,71510060000.0
100,-240.98055,1.0,4561095300000000.0,713.723557472229,739.35944,True,4621.451434578389,4621.451,-240.98055,-24040180.0,100.0,1,22597004.0,409.69147,4999.599,77,462.38,2659662,6659.5186,7700,,100.0,-97467600000000.0,10.0,,0.009723059,1113.1901,1.0,-1,0.4189424,[ 0.044  0.351 -2.247 -2.327],166.4591,10.0,1.0,3574372000.0
100,-239.18057,1.0,2064887700.0,724.494660615921,29.97015,True,3820.818829891507,3820.819,-239.18057,-17874836.0,100.0,1,16431648.0,,4999.631,78,382.68,2697930,165.71089,7800,,100.0,-65787916000.0,10.0,,0.10899082,1353.8805,1.0,-1,0.4189424,[-0.017  0.359 -2.25  -2.339],19.841145,10.0,1.0,209119620.0
100,-252.3408,1.0,1.7945537e+27,737.1215279102325,59829748.0,True,4814.566816198745,4814.5664,-252.3408,-25118066.0,100.0,1,23674876.0,1259.1462,4999.624,79,481.63,2746093,594019700.0,7900,,100.0,-6.113549e+19,10.0,,0.04729451,703.4359,1.0,-1,0.4189424,[ 0.013  0.369 -2.25  -2.337],6974873.0,10.0,1.0,154668210000000.0
100,-258.8913,1.0,3711226600000.0,747.6000099182129,351.34875,True,4208.014606419904,4208.015,-258.8913,-21698168.0,100.0,1,20255010.0,9.979779,4999.5728,80,421.18,2788211,2968.3398,8000,,100.0,-2781774600000.0,10.0,,0.03775368,1596.1273,1.0,-1,0.4189424,[ 0.074  0.38  -2.257 -2.343],73.55475,10.0,1.0,1652600200.0
100,-252.97629,1.0,7.00659e+33,761.267213344574,2274052600.0,True,4945.429900395738,4945.43,-252.97629,-26041784.0,100.0,1,24598618.0,2269.2373,4999.584,81,494.65,2837676,22855268000.0,8100,,100.0,-1.2079821e+23,10.0,,0.04328613,375.9566,1.0,-1,0.4189424,[ 0.012  0.377 -2.264 -2.335],228736930.0,10.0,1.0,5716419500000000.0
100,-252.45857,1.0,1055537800000.0,774.1741166114807,1113.9756,True,4688.4941693033625,4688.494,-252.45857,-24281266.0,100.0,1,22838134.0,,4999.5244,82,469.13,2884589,10952.917,8200,,100.0,-1487065400000.0,10.0,,0.015905134,925.2874,1.0,-1,0.4189424,[ 0.072  0.363 -2.264 -2.347],192.53488,10.0,1.0,4432417000.0
100,-244.55281,1.0,1.5461113e+17,786.8457794189453,22399.064,True,4922.669873057028,4922.67,-244.55281,-25905220.0,100.0,1,24462058.0,959.376,4999.572,83,492.39,2933828,221808.64,8300,,100.0,-567517650000000.0,10.0,,0.024304299,478.93436,1.0,-1,0.4189424,[ 0.024  0.325 -2.273 -2.355],2842.939,10.0,1.0,70573090000.0
100,-237.97078,1.0,23381238000.0,796.0757670402527,94.67027,True,3765.351692720057,3765.3516,-237.97078,-17629448.0,100.0,1,16186297.0,,4999.5684,84,377.19,2971547,896.9052,8400,,100.0,-221068570000.0,10.0,,0.06404698,1417.189,1.0,-1,0.4189424,[-0.022  0.363 -2.274 -2.335],28.726337,10.0,1.0,401182050.0
100,-245.99667,1.0,2.6306486e+33,809.5393567085266,55499250.0,True,4602.2140723607035,4602.214,-245.99667,-23949978.0,100.0,1,22506800.0,9.97972,4999.6045,85,460.44,3017591,557808600.0,8500,,100.0,-7.4018813e+22,10.0,,0.19095238,1151.7064,1.0,-1,0.4189424,[ 0.01   0.365 -2.274 -2.335],5600173.5,10.0,1.0,139908960000000.0
100,-246.14397,1.0,17625120000000.0,820.8685863018036,1054.8975,True,4406.361076527641,4406.3613,-246.14397,-22767280.0,100.0,1,21324136.0,,4999.55,86,440.94,3061685,8614.113,8600,,100.0,-6063457300000.0,10.0,,0.0337509,1381.3468,1.0,-1,0.4189424,[ 0.055  0.337 -2.281 -2.368],197.39522,10.0,1.0,4927722500.0
100,-246.24896,1.0,10550372000.0,830.2869787216187,90.811516,True,3340.75113975292,3340.7512,-246.24896,-15487983.0,100.0,1,14044915.0,39.931305,4999.4287,87,334.79,3095164,827.7821,8700,,100.0,-148645220000.0,10.0,,0.108539395,1698.3218,1.0,-1,0.4189424,[ 0.114  0.35  -2.28  -2.383],29.538769,10.0,1.0,422756800.0
100,-250.88297,1.0,1083625200000000.0,843.295755147934,646.9965,True,4656.381935413392,4656.382,-250.88297,-24170246.0,100.0,1,22727132.0,9.980173,4999.493,88,465.87,3141751,6239.2603,8800,,100.0,-47507120000000.0,10.0,,0.0648336,1022.3699,1.0,-1,0.4189424,[ 0.055  0.367 -2.289 -2.385],137.93774,10.0,1.0,3038784300.0
100,-253.34662,1.0,156079650000.0,854.9470775127411,85.58744,True,4457.025371398396,4457.0254,-253.34662,-22677280.0,100.0,1,21234126.0,19.965397,4999.5664,89,446.03,3186354,413.5003,8900,,100.0,-570875400000.0,10.0,,0.14614935,1170.0656,1.0,-1,0.4189424,[-0.007  0.369 -2.296 -2.393],42.210094,10.0,1.0,741036400.0
100,-249.24081,1.0,1.7654348e+16,867.915444612503,168.81808,True,4827.667403474577,4827.667,-249.24081,-25416078.0,100.0,1,23972868.0,449.66248,4999.659,90,482.9,3234644,773.8416,9000,,100.0,-191756330000000.0,10.0,,0.038321305,816.39105,1.0,-1,0.4189424,[ 0.024  0.374 -2.299 -2.394],65.557625,10.0,1.0,1636170400.0
100,-252.10805,1.0,118552360.0,880.0617609024048,33.514854,True,4271.567957630465,4271.568,-252.10805,-21122468.0,100.0,1,19679314.0,9.979923,4999.567,91,427.62,3277406,150.81705,9100,,100.0,-15947050000.0,10.0,,0.16969669,1197.0881,1.0,-1,0.4189424,[-0.021  0.415 -2.309 -2.384],19.77025,10.0,1.0,234044860.0
100,-234.44576,1.0,1.2413527e+32,892.2884590625763,73454750.0,True,4745.009930910466,4745.0103,-234.44576,-24927564.0,100.0,1,23484396.0,,4999.5864,92,474.66,3324872,687793400.0,9200,,100.0,-1.6078855e+22,10.0,,0.06910984,984.5196,1.0,-1,0.4189424,[ 0.008  0.425 -2.309 -2.381],11088307.0,10.0,1.0,183904560000000.0
100,-246.05757,1.0,6.8749787e+34,905.1362624168396,4964502.0,True,4656.20724260012,4656.207,-246.05757,-24312628.0,100.0,1,22869466.0,,4999.575,93,465.83,3371455,41584724.0,9300,,100.0,-3.783914e+23,10.0,,0.24784331,1090.5048,1.0,-1,0.4189424,[ 0.069  0.439 -2.309 -2.375],889281.44,10.0,1.0,21990985000000.0
100,-253.09781,1.0,1994273800.0,917.6437890529633,242.14986,True,4603.95729748973,4603.957,-253.09781,-23591636.0,100.0,1,22148420.0,,4999.6743,94,460.65,3417520,2363.86,9400,,100.0,-65049120000.0,10.0,,0.043368105,975.7033,1.0,-1,0.4189424,[-0.005  0.372 -2.329 -2.448],48.525585,10.0,1.0,600263230.0
100,-246.9087,1.0,77989960000000.0,929.9469530582428,8852.126,True,4793.943710523542,4793.944,-246.9087,-25255216.0,100.0,1,23812016.0,,4999.6436,95,479.54,3465474,75374.52,9500,,100.0,-12769139000000.0,10.0,,0.15171178,911.1089,1.0,-1,0.4189424,[ 0.026  0.367 -2.328 -2.453],1522.777,10.0,1.0,24226892000.0
100,-244.33272,1.0,6527658000.0,942.4686844348907,10234.506,True,4467.706355412025,4467.706,-244.33272,-23031226.0,100.0,1,21588034.0,,4999.6304,96,447.06,3510180,96479.07,9600,,100.0,-150584560000.0,10.0,,0.1046716,1275.7882,1.0,-1,0.4189424,[ 0.065  0.411 -2.345 -2.467],1478.5948,10.0,1.0,33985806000.0
100,-242.94653,1.0,3.7148972e+21,957.105738401413,205.57655,True,4943.724040277213,4943.724,-242.94653,-26050142.0,100.0,1,24606974.0,1329.582,4999.5845,97,494.48,3559628,1639.8232,9700,,100.0,-8.795906e+16,10.0,,0.03784712,408.12625,1.0,-1,0.4189424,[ 0.031  0.463 -2.347 -2.471],52.602158,10.0,1.0,1062847170.0
100,-242.56546,1.0,303420960.0,968.6466329097748,50.89214,True,4155.979732607865,4155.98,-242.56546,-19991242.0,100.0,1,18548062.0,,4999.6133,98,416.19,3601247,441.11005,9800,,100.0,-25459460000.0,10.0,,0.12954834,1129.5548,1.0,-1,0.4189424,[-0.03   0.458 -2.356 -2.474],22.806297,10.0,1.0,321212400.0
100,-254.47661,1.0,1.350414e+25,980.9539697170258,135378.97,True,4846.53597024047,4846.5356,-254.47661,-25442562.0,100.0,1,23999366.0,9.982109,4999.6367,99,484.82,3649729,1060194.0,9900,,100.0,-5.3033437e+18,10.0,,0.116268225,714.46075,1.0,-1,0.4189424,[ 4.532e-04  4.630e-01 -2.355e+00 -2.476e+00],31117.34,10.0,1.0,741293950000.0
100,-242.13878,1.0,1.0021936e+16,993.1283395290375,2128760.2,True,4741.099617708057,4741.0996,-242.13878,-25018908.0,100.0,1,23575714.0,,4999.633,100,474.28,3697157,21394878.0,10000,,100.0,-149819580000000.0,10.0,,0.039530516,1047.7065,1.0,-1,0.4189424,[ 0.049  0.502 -2.355 -2.48 ],213982.08,10.0,1.0,5345022000000.0
100,-249.13051,1.0,22413390000.0,1004.9986553192139,84.581085,True,4456.253151917821,4456.253,-249.13051,-22801780.0,100.0,1,21358630.0,369.7694,4999.5615,101,446.0,3741757,631.89954,10100,,100.0,-216880500000.0,10.0,,0.04051244,1224.9243,1.0,-1,0.4189424,[ 0.087  0.523 -2.35  -2.597],36.385937,10.0,1.0,829131100.0
100,-256.55185,1.0,175148370000.0,1017.4894080162048,44.75624,True,4753.229520696881,4753.2295,-256.55185,-25016262.0,100.0,1,23573106.0,,4999.57,102,475.52,3789309,375.95667,10200,,100.0,-604397240000.0,10.0,,0.08996035,989.9078,1.0,-1,0.4189424,[ 0.059  0.473 -2.355 -2.623],18.191553,10.0,1.0,437907330.0
100,-250.707,1.0,173603840.0,1030.2517743110657,109.35399,True,4784.636796698597,4784.6367,-250.707,-25253908.0,100.0,1,23810742.0,19.963593,4999.585,103,478.61,3837170,913.5351,10300,,100.0,-19938685000.0,10.0,,0.019249178,958.11957,1.0,-1,0.4189424,[ 0.031  0.419 -2.365 -2.618],37.266396,10.0,1.0,924096060.0
100,-259.81442,1.0,6.075329e+33,1043.5569977760315,41027.453,True,4524.817152163229,4524.817,-259.81442,-23351076.0,100.0,1,21907902.0,,4999.6035,104,452.74,3882444,404707.22,10400,,100.0,-1.1248521e+23,10.0,,0.0127079915,1197.4688,1.0,-1,0.4189424,[ 0.011  0.375 -2.373 -2.657],5336.9624,10.0,1.0,133321210000.0
100,-251.43275,1.0,2.5409319e+32,1051.561005115509,31393.266,True,2977.540083232113,2977.5403,-251.43275,-12258710.0,100.0,1,10815583.0,449.71185,4999.543,105,298.64,3912308,224762.52,10500,,100.0,-2.3003637e+22,10.0,,0.017766759,1396.3662,1.0,-1,0.4189424,[-0.04   0.411 -2.375 -2.664],10889.697,10.0,1.0,86913260000.0
100,-245.67957,1.0,8.210909e+26,1064.6129021644592,889541.7,True,4851.846435459224,4851.8467,-245.67957,-25565162.0,100.0,1,24122004.0,389.7725,4999.5713,106,485.32,3960840,8927426.0,10600,,100.0,-4.1352386e+19,10.0,,0.018824516,762.61914,1.0,-1,0.4189424,[ 0.021  0.422 -2.376 -2.67 ],99315.88,10.0,1.0,1300517500000.0
100,-241.95424,1.0,20030605000.0,1076.2002291679382,188.68472,True,4678.171797958231,4678.172,-241.95424,-24430434.0,100.0,1,22987292.0,449.656,4999.546,107,468.04,4007644,1608.1062,10700,,100.0,-205456400000.0,10.0,,0.11878777,1049.7635,1.0,-1,0.4189424,[ 0.068  0.461 -2.378 -2.654],48.672886,10.0,1.0,1213229800.0
100,-233.65565,1.0,368697920.0,1086.4248895645142,95.72725,True,3683.8465251034004,3683.847,-233.65565,-17818886.0,100.0,1,16375764.0,329.75214,4999.52,108,369.02,4044546,958.4874,10800,,100.0,-28072040000.0,10.0,,0.1008031,1674.825,1.0,-1,0.4189424,[ 0.124  0.486 -2.384 -2.664],19.7012,10.0,1.0,362370100.0
100,-259.72836,1.0,79712104.0,1100.147826910019,452.95987,True,4785.626672097892,4785.627,-259.72836,-24999828.0,100.0,1,23556660.0,,4999.5894,109,478.76,4092422,4180.285,10900,,100.0,-14972751000.0,10.0,,0.14458337,808.9738,1.0,-1,0.4189424,[ 0.063  0.48  -2.391 -2.674],90.91754,10.0,1.0,2088172900.0
100,-256.7553,1.0,228918320000000.0,1112.589504480362,106.74461,True,4949.190319075508,4949.1904,-256.7553,-26184084.0,100.0,1,24740906.0,9.979398,4999.6074,110,495.02,4141924,978.67535,11000,,100.0,-21835563000000.0,10.0,,0.21139726,496.40945,1.0,-1,0.4189424,[ 0.026  0.522 -2.407 -2.65 ],26.113436,10.0,1.0,652086200.0
100,-246.76819,1.0,1072506670000.0,1124.490494966507,67.828575,True,4472.177051716015,4472.1772,-246.76819,-22328672.0,100.0,1,20885488.0,1609.6804,4999.624,111,447.6,4186684,384.5083,11100,,100.0,-1495009700000.0,10.0,,0.15278506,940.8089,1.0,-1,0.4189424,[-0.017  0.502 -2.415 -2.69 ],33.527996,10.0,1.0,447176220.0
100,-243.75671,1.0,1.7614728e+27,1138.1321222782135,1151858.2,True,4965.702327427211,4965.702,-243.75671,-26156626.0,100.0,1,24713462.0,3158.44,4999.579,112,496.68,4236352,11556827.0,11200,,100.0,-6.056814e+19,10.0,,0.0267485,235.08159,1.0,-1,0.4189424,[ 0.014  0.497 -2.416 -2.692],133006.7,10.0,1.0,3306548000000.0
100,-247.07564,1.0,4.2087812e+24,1151.6867396831512,14588542.0,True,4776.944734743091,4776.945,-247.07564,-25193366.0,100.0,1,23750194.0,,4999.5957,113,477.85,4284137,138367310.0,11300,,100.0,-2.9606992e+18,10.0,,0.02356013,964.8794,1.0,-1,0.4189424,[ 0.051  0.535 -2.422 -2.579],1902881.2,10.0,1.0,47559553000000.0
100,-249.84987,1.0,3.211013e+25,1163.0786719322205,60510.87,True,3781.2727896777546,3781.2725,-249.84987,-18523060.0,100.0,1,17079968.0,,4999.467,114,378.67,4322004,428736.34,11400,,100.0,-8.17726e+18,10.0,,0.18974991,1667.9164,1.0,-1,0.4189424,[ 0.144  0.515 -2.426 -2.497],10756.353,10.0,1.0,215265200000.0
100,-251.14633,1.0,3.4350416e+26,1177.1030595302582,43924.992,True,4999.14877381644,4999.149,-251.14633,-26434644.0,100.0,1,24991490.0,4998.216,4999.563,115,500.0,4372004,281129.25,11500,,100.0,-2.6746654e+19,10.0,,0.21560618,0.31035483,1.0,-1,0.4189424,[ 0.023  0.5   -2.451 -2.485],11732.349,10.0,1.0,293172840000.0
100,-236.22763,1.0,5465905700.0,1190.2207336425781,5834.0464,True,4788.703955922129,4788.7046,-236.22763,-25126372.0,100.0,1,23683216.0,,4999.5684,116,479.06,4419910,58469.31,11600,,100.0,-123924130000.0,10.0,,0.11446217,866.90845,1.0,-1,0.4189424,[ 0.061  0.423 -2.423 -2.571],693.7234,10.0,1.0,17231230000.0
100,-263.13312,1.0,7292721700.0,1203.48379778862,122.25087,True,4765.85745390686,4765.858,-263.13312,-25044404.0,100.0,1,23601268.0,369.75977,4999.5327,117,476.74,4467584,1110.1018,11700,,100.0,-124062280000.0,10.0,,0.0015161097,942.2687,1.0,-1,0.4189424,[ 0.045  0.474 -2.426 -2.539],33.713593,10.0,1.0,824727230.0
100,-255.50774,1.0,152362080.0,1216.5449357032776,90.98272,True,4764.38050876825,4764.3804,-255.50774,-24766538.0,100.0,1,23323366.0,9.980055,4999.5938,118,476.63,4515247,541.2681,11800,,100.0,-18434118000.0,10.0,,0.15849845,789.9644,1.0,-1,0.4189424,[-0.006  0.448 -2.427 -2.565],34.032825,10.0,1.0,620699970.0
100,-246.81877,1.0,230083280.0,1230.624175310135,59.127827,True,4906.430300979006,4906.43,-246.81877,-25937284.0,100.0,1,24494106.0,299.7394,4999.6045,119,490.75,4564322,436.9433,11900,,100.0,-22460410000.0,10.0,,0.0770976,648.88184,1.0,-1,0.4189424,[ 0.024  0.452 -2.428 -2.556],23.135208,10.0,1.0,570034100.0
100,-262.97037,1.0,8.91848e+28,1242.843406200409,6404256.0,True,4866.380689046266,4866.381,-262.97037,-25626804.0,100.0,1,24183616.0,9.980515,4999.622,120,486.78,4613000,59600096.0,12000,,100.0,-4.3098203e+20,10.0,,0.17087112,708.48816,1.0,-1,0.4189424,[ 0.014  0.393 -2.427 -2.571],907361.25,10.0,1.0,20753100000000.0
100,-242.12927,1.0,82728680.0,1256.2850596904755,114.92254,True,4921.4755845339,4921.4756,-242.12927,-25897868.0,100.0,1,24454710.0,1389.2493,4999.5723,121,492.31,4662231,904.5468,12100,,100.0,-13776193000.0,10.0,,0.10148215,483.51694,1.0,-1,0.4189424,[ 0.068  0.41  -2.426 -2.545],26.294317,10.0,1.0,650170240.0
100,-246.03145,1.0,2.173808e+18,1269.5011594295502,64.59048,True,4827.200272775066,4827.2,-246.03145,-25476304.0,100.0,1,24033140.0,,4999.5806,122,482.84,4710515,357.98575,12200,,100.0,-2127733400000000.0,10.0,,0.17413494,855.1489,1.0,-1,0.4189424,[ 0.02   0.424 -2.432 -2.508],24.121485,10.0,1.0,596901250.0
100,-246.17451,1.0,167663630.0,1280.4385905265808,42.777565,True,3825.5544423318293,3825.5547,-246.17451,-17705652.0,100.0,1,16262452.0,,4999.6543,123,383.23,4748838,270.10638,12300,,100.0,-18979586000.0,10.0,,0.06837769,1275.7682,1.0,-1,0.4189424,[-0.024  0.392 -2.439 -2.477],21.562717,10.0,1.0,292619420.0
100,-247.6619,1.0,4.521472e+32,1294.003987789154,3677522.5,True,4752.744990150201,4752.745,-247.6619,-24685802.0,100.0,1,23242592.0,39.938335,4999.661,124,475.49,4796387,31736556.0,12400,,100.0,-3.0687424e+22,10.0,,0.05038778,808.70874,1.0,-1,0.4189424,[ 0.006  0.397 -2.438 -2.471],707076.06,10.0,1.0,11342436000000.0
100,-240.30324,1.0,243810880000000.0,1307.8742225170135,1629.9215,True,4817.306319383648,4817.306,-240.30324,-25224634.0,100.0,1,23781490.0,459.6468,4999.5483,125,481.91,4844578,16330.76,12500,,100.0,-22537633000000.0,10.0,,0.14732258,758.321,1.0,-1,0.4189424,[ 0.059  0.379 -2.438 -2.583],240.40076,10.0,1.0,4194286000.0
100,-247.46495,1.0,415505840000.0,1319.1655361652374,1420.0964,True,4508.086856806726,4508.087,-247.46495,-22795186.0,100.0,1,21352022.0,9.979972,4999.5854,126,451.12,4889690,12705.219,12600,,100.0,-935252660000.0,10.0,,0.17958035,1014.48267,1.0,-1,0.4189424,[-8.336e-04  3.680e-01 -2.441e+00 -2.598e+00],296.90833,10.0,1.0,5010730500.0
100,-260.21475,1.0,1.1764044e+16,1332.4822583198547,10294.272,True,4803.343535812209,4803.3433,-260.21475,-25280646.0,100.0,1,23837466.0,19.964703,4999.6123,127,480.48,4937738,96948.34,12700,,100.0,-156562460000000.0,10.0,,0.020232152,874.8452,1.0,-1,0.4189424,[ 0.03   0.373 -2.443 -2.595],1499.6536,10.0,1.0,35058475000.0
100,-254.2538,1.0,103105300000000.0,1344.0287845134735,395.78156,True,4378.499205832778,4378.499,-254.2538,-22536700.0,100.0,1,21093584.0,429.72955,4999.503,128,438.17,4981555,3566.4333,12800,,100.0,-14654758000000.0,10.0,,0.08908883,1386.4808,1.0,-1,0.4189424,[ 0.08   0.409 -2.445 -2.585],89.36768,10.0,1.0,1521944700.0
100,-253.27467,1.0,1.9011128e+22,1358.9890434741974,2180989.2,True,4831.338649154562,4831.3384,-253.27467,-25495996.0,100.0,1,24052842.0,,4999.5664,129,483.26,5029881,19685840.0,12900,,100.0,-1.9898681e+17,10.0,,0.019018242,843.2134,1.0,-1,0.4189424,[ 0.019  0.415 -2.453 -2.577],302489.4,10.0,1.0,7474873600000.0
100,-245.10089,1.0,1863534600000.0,1371.3017706871033,4299.7085,True,4605.916434453554,4605.916,-245.10089,-24003374.0,100.0,1,22560216.0,,4999.5723,130,460.83,5075964,43244.336,13000,,100.0,-1982583300000.0,10.0,,0.008298446,1160.0652,1.0,-1,0.4189424,[ 0.07   0.391 -2.45  -2.605],505.4312,10.0,1.0,12548922000.0
100,-245.19778,1.0,6.2064953e+22,1383.0341289043427,9483379.0,True,4722.558399210101,4722.5586,-245.19778,-24745236.0,100.0,1,23302110.0,29.94231,4999.5166,131,472.44,5123208,95316280.0,13100,,100.0,-3.5954027e+17,10.0,,0.049563084,999.7761,1.0,-1,0.4189424,[ 0.032  0.344 -2.468 -2.6  ],958230.75,10.0,1.0,23946700000000.0
100,-237.38364,1.0,489547730000.0,1394.167811870575,293.11337,True,4202.572488202272,4202.5723,-237.38364,-21554654.0,100.0,1,20111544.0,,4999.495,132,420.64,5165272,1776.8635,13200,,100.0,-1011989200000.0,10.0,,0.09107357,1565.2246,1.0,-1,0.4189424,[ 0.093  0.359 -2.465 -2.598],103.67577,10.0,1.0,2296596200.0
100,-256.7576,1.0,2850307500000000.0,1407.872618675232,448.85953,True,4827.632505838148,4827.6323,-256.7576,-25366044.0,100.0,1,23922898.0,9.980029,4999.551,133,482.93,5213565,3603.081,13300,,100.0,-77047990000000.0,10.0,,0.028667191,785.4066,1.0,-1,0.4189424,[ 0.07   0.413 -2.478 -2.615],100.594635,10.0,1.0,2501824800.0
100,-249.31415,1.0,2137844000.0,1421.6632647514343,3777.4102,True,4906.765480932391,4906.765,-249.31415,-25937754.0,100.0,1,24494598.0,369.65408,4999.566,134,490.78,5262643,34910.426,13400,,100.0,-79976170000.0,10.0,,0.109047376,646.7241,1.0,-1,0.4189424,[ 0.013  0.437 -2.484 -2.609],530.18915,10.0,1.0,13250646000.0
100,-245.29715,1.0,1.4323818e+18,1434.773116350174,1368.0654,True,4739.704428917378,4739.7046,-245.29715,-24843476.0,100.0,1,23400310.0,,4999.587,135,474.14,5310057,13124.136,13500,,100.0,-1727183700000000.0,10.0,,0.020396437,967.2188,1.0,-1,0.4189424,[ 0.041  0.391 -2.481 -2.64 ],249.48654,10.0,1.0,6043128300.0
100,-237.11444,1.0,1012667600.0,1445.9789762496948,88.40778,True,4100.397537836203,4100.3975,-237.11444,-20055210.0,100.0,1,18612040.0,9.980525,4999.6016,136,410.56,5351113,480.50385,13600,,100.0,-46530840000.0,10.0,,0.053724334,1341.1862,1.0,-1,0.4189424,[-0.016  0.383 -2.475 -2.664],44.657578,10.0,1.0,606424800.0
100,-260.73874,1.0,1.9662539e+31,1459.1113758087158,5298034.0,True,4906.89919991653,4906.899,-260.73874,-25830102.0,100.0,1,24386930.0,9.98009,4999.5967,137,490.81,5400194,47566668.0,13700,,100.0,-6.39925e+21,10.0,,0.1053928,556.1224,1.0,-1,0.4189424,[ 0.015  0.388 -2.476 -2.663],764139.8,10.0,1.0,16060342000000.0
100,-252.2251,1.0,3402349300000000.0,1471.7503051757812,2489.9548,True,4532.526437244533,4532.5264,-252.2251,-23602704.0,100.0,1,22159526.0,,4999.6123,138,453.52,5445546,24930.328,13800,,100.0,-84187190000000.0,10.0,,0.00028234997,1271.1141,1.0,-1,0.4189424,[ 0.065  0.352 -2.482 -2.657],363.5198,10.0,1.0,8634210000.0
100,-246.6282,1.0,4.6638188e+30,1483.2673625946045,32104944.0,True,4472.312745971135,4472.3125,-246.6282,-23298010.0,100.0,1,21854842.0,,4999.592,139,447.45,5490291,322677220.0,13900,,100.0,-3.1165872e+21,10.0,,0.20548186,1361.3453,1.0,-1,0.4189424,[ 0.023  0.308 -2.485 -2.667],3309725.0,10.0,1.0,82714800000000.0
100,-248.50854,1.0,7.1898113e+16,1493.507902622223,57140.234,True,3995.2325742536086,3995.233,-248.50854,-19592686.0,100.0,1,18149538.0,,4999.5654,140,400.08,5530299,561674.6,14000,,100.0,-387127100000000.0,10.0,,0.0572696,1479.0726,1.0,-1,0.4189424,[ 0.083  0.295 -2.494 -2.678],7492.2476,10.0,1.0,170174450000.0
100,-249.59949,1.0,8846597000000.0,1506.5849726200104,2450.896,True,4692.450021795797,4692.45,-249.59949,-24572164.0,100.0,1,23128978.0,,4999.622,141,469.45,5577244,24262.316,14100,,100.0,-4302009300000.0,10.0,,0.01801518,1053.5138,1.0,-1,0.4189424,[ 0.059  0.352 -2.497 -2.68 ],431.65594,10.0,1.0,9593072000.0
100,-239.72716,1.0,5202365000000.0,1520.7842655181885,2460.124,True,4906.31153197618,4906.3115,-239.72716,-25885036.0,100.0,1,24441880.0,9.979674,4999.565,142,490.76,5626320,24613.576,14200,,100.0,-3299396000000.0,10.0,,0.025619585,608.2649,1.0,-1,0.4189424,[ 0.047  0.404 -2.499 -2.647],321.83826,10.0,1.0,7817558500.0
100,-252.86557,1.0,2.0292293e+24,1532.2830710411072,264444.9,True,4331.935473519927,4331.9355,-252.86557,-21799012.0,100.0,1,20355806.0,,4999.6597,143,433.53,5669673,2010482.9,14300,,100.0,-2.0558244e+18,10.0,,0.04479394,1261.0078,1.0,-1,0.4189424,[-3.240e-04  3.701e-01 -2.508e+00 -2.667e+00],42492.36,10.0,1.0,891574200000.0
100,-251.8204,1.0,3.036635e+33,1545.7062740325928,1746325.0,True,4949.169638782914,4949.17,-251.8204,-26184860.0,100.0,1,24741696.0,,4999.581,144,495.01,5719174,9393340.0,14400,,100.0,-7.952485e+22,10.0,,0.12140264,497.4103,1.0,-1,0.4189424,[ 0.009  0.494 -2.517 -2.677],482042.72,10.0,1.0,12047525000000.0
100,-247.02242,1.0,4.0253835e+25,1557.7448108196259,964431.1,True,4780.006719448945,4780.007,-247.02242,-25190760.0,100.0,1,23747640.0,29.946007,4999.5083,145,478.17,5766991,9631075.0,14500,,100.0,-9.15583e+18,10.0,,0.048549227,948.2495,1.0,-1,0.4189424,[ 0.069  0.483 -2.514 -2.688],118770.67,10.0,1.0,2967209000000.0
