EpThisIter,ReturnStepMaxmin,MeanD2-0,DivergenceHarmonic,EpisodesSoFar,ESSRenyiArithmetic,WReturnMean,TimestepsSoFar,InitialReturnMean,EpRewMean,MinBehavPdf,InitialReturnStd,ESSRenyiHarmonic,TimeElapsed,MinIW,ReturnMeanIW,MeanIW,Penalization,ReturnStepMax,Inner Iteration,Weights,InitialReturnMax,StdWReturnMean,Bound,EmpiricalD2Harmonic,MinTargetPdf,LearnableVariance,MeanEntropy,EmpiricalD2Arithmetic,InitialReturnMin,InitialBound,EpLenMean,MaxIW,Iteration,VarianceInitializer,StdIW
100,10.0,1.0,8.378843e+20,1700,100.0,1343965.1,110137,1092.9391,1092.939098746019,-120.92624,386.58676,100.0,19.985416650772095,0.16642207,381819750000.0,297469.2,True,10.0,1,[-0.469  0.753 -1.623 -1.6  ],2809.555,,-1.3192255e+16,1.0,-120.92624,,0.4189424,1.0,49.93895,-1799704.9,110.32,13216448.0,17,-1,1636304.1
100,10.0,1.0,122033010000.0,1800,100.0,2727096.0,125430,1518.9095,1518.909487710271,-229.42969,648.08167,100.0,21.704434633255005,0.10030368,114068000.0,48.625553,True,10.0,1,[-0.374  0.832 -1.636 -1.608],4889.4224,,-482276280000.0,1.0,-229.42969,,0.4189424,1.0,,-4107346.8,152.93,977.1607,18,-1,138.92136
100,10.0,1.0,5515191300.0,1900,100.0,2418970.0,140068,1453.3804,1453.3803092599085,-130.92133,553.76514,100.0,23.778667211532593,0.06074913,309869440.0,164.1499,True,10.0,1,[-0.391  0.932 -1.679 -1.548],2929.5234,,-37106975000.0,1.0,-130.92133,,0.4189424,1.0,169.83026,-2914462.0,146.38,6033.3813,19,-1,803.5153
100,10.0,1.0,21141602000.0,2000,100.0,2641487.0,155661,1548.913,1548.913003683672,-145.86151,492.29623,100.0,25.620439052581787,0.034401353,208126450.0,96.4693,True,10.0,1,[-0.384  0.872 -1.713 -1.653],3068.9302,,-79272770000.0,1.0,-145.86151,,0.4189424,1.0,459.84195,-3185259.0,155.93,5180.032,20,-1,537.57806
100,10.0,1.0,1.1112989e+26,2100,100.0,2757025.5,171165,1540.0621,1540.0621101778065,-137.2677,620.67236,100.0,27.687004804611206,0.06827551,363917400000.0,112207.44,True,10.0,1,[-0.334  0.793 -1.726 -1.734],3539.4988,,-7.6249746e+18,1.0,-137.2677,,0.4189424,1.0,,-3480338.8,155.04,2845203.0,21,-1,387233.3
100,10.0,1.0,334602600.0,2200,100.0,4927884.5,191287,2001.6692,2001.6691813081272,-198.6409,959.7943,100.0,30.44700288772583,0.065033734,526699140.0,136.29338,True,10.0,1,[-0.248  0.882 -1.734 -1.717],4568.9316,,-22572878000.0,1.0,-198.6409,,0.4189424,1.0,,-6133124.0,201.22,4020.018,22,-1,478.53745
100,10.0,1.0,5.8546403e+28,2300,100.0,5829462.0,212728,2133.5935,2133.593317701768,-223.01033,1130.1511,100.0,33.07796382904053,0.048961744,257326500000.0,24786.41,True,10.0,1,[-0.191  0.9   -1.75  -1.728],4998.676,,-3.4905948e+20,1.0,-223.01033,,0.4189424,1.0,169.8274,-7272089.0,214.41,1442538.9,23,-1,145977.19
100,10.0,1.0,2.4254908e+28,2400,100.0,9113222.0,238369,2554.278,2554.2780115127603,-245.43094,1609.0016,100.0,36.85436272621155,0.017251693,449958380000.0,24069.0,True,10.0,1,[-0.102  0.831 -1.761 -1.78 ],4999.0483,,-2.2470556e+20,1.0,-245.43094,,0.4189424,1.0,9.9804945,-10556067.0,256.41,1056737.6,24,-1,119065.21
100,10.0,1.0,1.2344644e+34,2500,100.0,12124750.0,268781,3033.347,3033.346861600265,-219.63342,1709.8412,100.0,40.5958206653595,0.02775977,6469901600000.0,262936.78,True,10.0,1,[-0.034  0.755 -1.793 -1.845],4999.341,,-1.6032606e+23,1.0,-219.63342,,0.4189424,1.0,19.962883,-13567768.0,304.12,22802548.0,25,-1,2274296.2
100,10.0,1.0,132867170.0,2600,100.0,12263575.0,300579,3170.7456,3170.745531797278,-238.37502,1486.5896,100.0,44.61847519874573,0.16735217,1292784000.0,100.64492,True,10.0,1,[-0.094  0.769 -1.968 -1.677],4999.177,,-17924813000.0,1.0,-238.37502,,0.4189424,1.0,9.980115,-13706499.0,317.98,3918.5151,26,-1,471.43317
100,10.0,1.0,1.5856314e+26,2700,100.0,11950519.0,331222,3055.856,3055.85573588132,-236.49524,1616.2501,100.0,48.436081886291504,0.17363082,112498260000.0,6590.919,True,10.0,1,[-0.062  0.808 -2.001 -1.66 ],4999.206,,-1.8169484e+19,1.0,-236.49524,,0.4189424,1.0,,-13393459.0,306.43,398141.1,27,-1,41026.918
100,10.0,1.0,1.0723798e+28,2800,100.0,10732980.0,358174,2687.377,2687.376696625176,-245.8005,1873.763,100.0,52.71426963806152,0.2124774,123759520000.0,5757.89,True,10.0,1,[-0.005  0.791 -2.02  -1.663],4999.3223,,-1.4942937e+20,1.0,-245.8005,,0.4189424,1.0,,-12175984.0,269.52,336026.4,28,-1,35274.523
100,10.0,1.0,1.0200476e+19,2900,100.0,14474926.0,394067,3580.9243,3580.9246560725546,-249.8242,1285.2649,100.0,57.488378047943115,0.03958605,45106970000.0,5548.0225,True,10.0,1,[-0.086  0.727 -2.052 -1.726],4999.278,,-4608593000000000.0,1.0,-249.8242,,0.4189424,1.0,9.9812155,-15917911.0,358.93,325827.16,29,-1,32695.014
100,10.0,1.0,4.5942855e+33,3000,100.0,17581010.0,432807,3868.9197,3868.9198290023905,-242.76935,1616.3137,100.0,62.58912396430969,0.07095848,47001130000000.0,1883135.4,True,10.0,1,[-0.029  0.746 -2.062 -1.741],4999.374,,-9.780918e+22,1.0,-242.76935,,0.4189424,1.0,189.83168,-19024054.0,387.4,155447170.0,30,-1,15605449.0
100,10.0,1.0,2.9163969e+21,3100,100.0,17894136.0,474123,4124.271,4124.271031502101,-239.9717,940.49097,100.0,67.85026359558105,0.0663488,28683750000.0,2966.2546,True,10.0,1,[-0.071  0.644 -2.09  -1.793],4999.5874,,-7.793475e+16,1.0,-239.9717,,0.4189424,1.0,1459.6666,-19337304.0,413.16,134459.86,31,-1,14879.361
100,10.0,1.0,1.9461211e+21,3200,100.0,19765422.0,515714,4155.4785,4155.478939013573,-237.27438,1580.3219,100.0,73.13760232925415,0.119578846,81593440000.0,3710.4065,True,10.0,1,[-0.014  0.63  -2.09  -1.812],4999.471,,-6.366093e+16,1.0,-237.27438,,0.4189424,1.0,,-21208522.0,415.91,107603.9,32,-1,13775.396
100,10.0,1.0,1.2886389e+22,3300,100.0,21914198.0,561027,4528.438,4528.437526110417,-255.39424,1186.3601,100.0,78.93207049369812,0.022529308,458255400.0,19.939226,True,10.0,1,[ 9.814e-04  5.076e-01 -2.105e+00 -1.829e+00],4999.56,,-1.6382062e+17,1.0,-255.39424,,0.4189424,1.0,,-23357352.0,453.13,252.19746,33,-1,36.204712
100,10.0,1.0,5.372825e+31,3400,100.0,19061566.0,603226,4214.5806,4214.58063162617,-237.33446,1139.682,100.0,84.73742580413818,0.050922647,1362710600000.0,104368.71,True,10.0,1,[-0.04   0.548 -2.108 -1.805],4999.426,,-1.057745e+22,1.0,-237.33446,,0.4189424,1.0,39.925804,-20504640.0,421.99,3976298.0,34,-1,446568.1
100,10.0,1.0,5.215695e+29,3500,100.0,20608652.0,646318,4305.911,4305.911103406954,-243.34785,1437.9791,100.0,90.31145596504211,0.033878345,6922775000000.0,317869.53,True,10.0,1,[ 0.022  0.555 -2.106 -1.802],4999.5117,,-1.042199e+21,1.0,-243.34785,,0.4189424,1.0,,-22051778.0,430.92,13913843.0,35,-1,1696105.1
100,10.0,1.0,4.401521e+24,3600,100.0,21724926.0,692018,4566.5234,4566.523541157174,-246.38464,933.6979,100.0,96.47279834747314,0.028467549,233231120000.0,13286.211,True,10.0,1,[-0.012  0.448 -2.118 -1.855],4999.526,,-3.0275998e+18,1.0,-246.38464,,0.4189424,1.0,629.48206,-23168060.0,457.0,629852.5,36,-1,66445.51
100,10.0,1.0,1.1650182e+18,3700,100.0,21974566.0,737355,4531.1016,4531.101308259738,-244.69211,1201.5352,100.0,102.22572660446167,0.063426495,58006135000.0,2346.1265,True,10.0,1,[ 0.035  0.427 -2.12  -1.892],4999.612,,-1557738000000000.0,1.0,-244.69211,,0.4189424,1.0,19.96351,-23417750.0,453.37,137430.22,37,-1,14336.585
100,10.0,1.0,582268200.0,3800,100.0,21254320.0,782503,4510.806,4510.806194316876,-235.75157,952.3374,100.0,108.30456829071045,0.065372005,325828480.0,19.53911,True,10.0,1,[-0.019  0.411 -2.149 -1.999],4999.5977,,-35149214000.0,1.0,-235.75157,,0.4189424,1.0,9.9829,-22697496.0,451.48,152.0208,38,-1,36.69529
100,10.0,1.0,1.584102e+17,3900,100.0,23326872.0,830013,4749.1436,4749.143554123397,-248.29424,878.9238,100.0,115.33712792396545,0.082721226,28533252000000.0,1143467.5,True,10.0,1,[ 0.011  0.419 -2.149 -1.997],4999.573,,-602909900000000.0,1.0,-248.29424,,0.4189424,1.0,369.76633,-24770034.0,475.1,113270360.0,39,-1,11269555.0
100,10.0,1.0,146893660.0,4000,100.0,23741102.0,878385,4835.076,4835.076265759297,-252.22874,602.61127,100.0,124.05378484725952,0.019037116,2511052800.0,103.30864,True,10.0,1,[ 0.05   0.465 -2.146 -1.98 ],4999.6216,,-20002075000.0,1.0,-252.22874,,0.4189424,1.0,1349.609,-25184294.0,483.72,5662.737,40,-1,581.843
100,10.0,1.0,2.383352e+31,4100,100.0,21880820.0,923638,4522.417,4522.417100230524,-243.06717,1195.2247,100.0,131.82731533050537,0.07079193,47790520000000.0,1933407.9,True,10.0,1,[ 0.033  0.523 -2.154 -1.965],4999.509,,-7.045116e+21,1.0,-243.06717,,0.4189424,1.0,299.68243,-23323944.0,452.53,95409410.0,41,-1,11874453.0
100,10.0,1.0,2862569200.0,4200,100.0,21316210.0,968267,4459.782,4459.781976077346,-237.51126,1194.385,100.0,140.2522737979889,0.01649185,545424300.0,25.784616,True,10.0,1,[ 0.014  0.624 -2.141 -1.895],4999.473,,-77754060000.0,1.0,-237.51126,,0.4189424,1.0,519.58984,-22759314.0,446.29,1132.8951,42,-1,115.218735
100,10.0,1.0,1.2200607e+19,4300,100.0,22527504.0,1014964,4666.9224,4666.92226971991,-244.87047,864.4888,100.0,148.36251759529114,0.004662257,3048933600.0,122.77078,True,10.0,1,[-0.017  0.571 -2.144 -1.908],4999.5693,,-5040755000000000.0,1.0,-244.87047,,0.4189424,1.0,569.5864,-23970664.0,466.97,8989.026,43,-1,896.9796
100,10.0,1.0,48807880.0,4400,100.0,17673454.0,1055684,4065.2236,4065.223862904453,-235.6931,1071.1715,100.0,156.24613428115845,0.07407619,140043460.0,11.306626,True,10.0,1,[-0.063  0.605 -2.163 -1.923],4999.5605,,-10222075000.0,1.0,-235.6931,,0.4189424,1.0,19.964165,-19116606.0,407.2,89.082504,44,-1,18.526918
100,10.0,1.0,1.878176e+23,4500,100.0,23023882.0,1103246,4752.83,4752.830294417709,-241.40817,659.15704,100.0,165.07034969329834,0.054244936,333137970000.0,13651.42,True,10.0,1,[-0.032  0.603 -2.163 -1.927],4999.6216,,-6.254347e+17,1.0,-241.40817,,0.4189424,1.0,9.979578,-24467074.0,475.62,694443.9,45,-1,73956.99
100,10.0,1.0,2.3469963e+30,4600,100.0,21302136.0,1148584,4529.679,4529.678965005455,-242.02025,885.5197,100.0,173.7842195034027,0.0036445132,115026180000.0,4742.965,True,10.0,1,[-0.043  0.72  -2.172 -1.888],4999.479,,-2.2107777e+21,1.0,-242.02025,,0.4189424,1.0,239.85056,-22745244.0,453.38,317270.8,46,-1,32982.61
100,10.0,1.0,4.8060497e+22,4700,100.0,12987128.0,1182654,3398.295,3398.295015048067,-234.8332,1199.4662,100.0,180.48400115966797,0.06885301,13820360000.0,1476.6014,True,10.0,1,[-0.105  0.715 -2.174 -1.894],4999.498,,-3.1636344e+17,1.0,-234.8332,,0.4189424,1.0,239.80766,-14430239.0,340.7,37368.934,47,-1,4413.794
100,10.0,1.0,7.424483e+33,4800,100.0,21354112.0,1227303,4461.029,4461.0287921977215,-233.13501,1205.5432,100.0,190.68667721748352,0.0760716,2182863800000.0,154591.56,True,10.0,1,[-0.046  0.731 -2.174 -1.885],4999.464,,-1.2434242e+23,1.0,-233.13501,,0.4189424,1.0,,-22797212.0,446.49,4377650.5,48,-1,558118.3
100,10.0,1.0,3045315300.0,4900,100.0,21090340.0,1271553,4421.533,4421.533499631795,-248.10928,1241.1218,100.0,201.33481216430664,0.06520464,84331304.0,3.936448,True,10.0,1,[ 0.015  0.723 -2.181 -1.895],4999.3936,,-79716794000.0,1.0,-248.10928,,0.4189424,1.0,9.980076,-22533398.0,442.5,22.435774,49,-1,4.056497
100,10.0,1.0,3.717562e+19,5000,100.0,22432146.0,1317030,4545.0605,4545.060761864473,-241.43022,1332.1294,100.0,212.57869029045105,0.07441833,30316490000.0,1307.6484,True,10.0,1,[-0.037  0.738 -2.211 -1.887],4999.4756,,-8798707000000000.0,1.0,-241.43022,,0.4189424,1.0,,-23875252.0,454.77,64253.22,50,-1,7165.519
100,10.0,1.0,6.3931566e+20,5100,100.0,23010292.0,1364009,4695.418,4695.418035534658,-248.75449,981.49945,100.0,223.55909705162048,0.07288102,7268458300000.0,290855.6,True,10.0,1,[ 0.011  0.725 -2.21  -1.925],4999.48,,-3.6494986e+16,1.0,-248.75449,,0.4189424,1.0,29.948727,-24453402.0,469.79,29077808.0,51,-1,2893198.2
100,10.0,1.0,1.8447242e+18,5200,100.0,19011488.0,1404445,4039.204,4039.203870064924,-246.87933,1642.0475,100.0,234.33131003379822,0.115416236,424707420000.0,17168.64,True,10.0,1,[ 0.069  0.707 -2.21  -1.91 ],4999.41,,-1960364100000000.0,1.0,-246.87933,,0.4189424,1.0,,-20454552.0,404.36,1327186.4,52,-1,133189.28
100,10.0,1.0,4.4718494e+34,5300,100.0,22257498.0,1450132,4566.28,4566.279815540715,-245.51418,1185.9966,100.0,245.66707754135132,0.07236022,3553040500000.0,142203.94,True,10.0,1,[ 0.01   0.782 -2.269 -1.854],4999.434,,-3.0515793e+23,1.0,-245.51418,,0.4189424,1.0,219.85468,-23700580.0,456.87,12172590.0,53,-1,1224253.9
100,10.0,1.0,2713046700000.0,5400,100.0,18463706.0,1491465,4126.5884,4126.588400403601,-255.3325,1197.9038,100.0,255.7656376361847,0.033324115,30730187000.0,1435.4142,True,10.0,1,[-0.087  0.827 -2.291 -1.794],4999.453,,-2407641600000.0,1.0,-255.3325,,0.4189424,1.0,19.965157,-19906796.0,413.33,122550.45,54,-1,12200.232
100,10.0,1.0,3.4716273e+19,5500,100.0,12876524.0,1525742,3418.5857,3418.585629654493,-234.95439,1090.778,100.0,264.62723660469055,0.027708141,11692456000.0,1569.0778,True,10.0,1,[-0.126  0.797 -2.304 -1.83 ],4999.625,,-8503180000000000.0,1.0,-234.95439,,0.4189424,1.0,209.82513,-14319708.0,342.77,24441.791,55,-1,4249.5283
100,10.0,1.0,2.0361212e+19,5600,100.0,20769574.0,1569909,4411.7305,4411.730288834608,-254.9595,1142.8956,100.0,275.4249761104584,0.04330198,88469160000.0,7029.701,True,10.0,1,[-0.065  0.806 -2.306 -1.837],4999.433,,-6511613300000000.0,1.0,-254.9595,,0.4189424,1.0,,-22212656.0,441.67,249561.27,56,-1,30708.777
100,10.0,1.0,2.0264073e+20,5700,100.0,21432114.0,1614355,4441.6064,4441.606350709908,-251.13318,1305.4691,100.0,286.79730224609375,0.051275074,137772110.0,5.992338,True,10.0,1,[-0.019  0.843 -2.307 -1.816],4999.5596,,-2.0543112e+16,1.0,-251.13318,,0.4189424,1.0,,-22875268.0,444.46,146.97087,57,-1,15.345465
100,10.0,1.0,3255374000.0,5800,100.0,19722612.0,1656968,4255.7705,4255.770369654266,-237.54398,1269.2648,100.0,299.22361636161804,0.033467304,1084843900.0,49.120483,True,10.0,1,[-0.072  0.839 -2.322 -1.788],4999.4766,,-83420680000.0,1.0,-237.54398,,0.4189424,1.0,,-21165718.0,426.13,1065.1989,58,-1,138.2495
100,10.0,1.0,9144166000000000.0,5900,100.0,17674858.0,1697841,4079.9607,4079.960695408466,-235.7507,1014.28674,100.0,309.9413685798645,0.058153715,11876338000.0,726.15424,True,10.0,1,[-0.104  0.794 -2.349 -1.793],4999.4775,,-138006020000000.0,1.0,-235.7507,,0.4189424,1.0,989.7422,-19117962.0,408.73,25125.092,59,-1,2925.6494
100,10.0,1.0,7.9497805e+27,6000,100.0,21631230.0,1743281,4539.661,4539.661495901641,-248.32976,1011.2881,100.0,321.5980567932129,0.095272586,1479465000000.0,89398.43,True,10.0,1,[-0.054  0.769 -2.348 -1.82 ],4999.4897,,-1.2866734e+20,1.0,-248.32976,,0.4189424,1.0,,-23074344.0,454.4,3300594.0,60,-1,397080.88
100,10.0,1.0,3.9343797e+17,6100,100.0,23025994.0,1790306,4700.442,4700.442073267488,-245.43848,965.3173,100.0,333.3013632297516,0.12643927,62046400000.0,2484.2246,True,10.0,1,[ 0.004  0.781 -2.353 -1.841],4999.408,,-905199860000000.0,1.0,-245.43848,,0.4189424,1.0,,-24469062.0,470.25,170170.4,61,-1,17441.95
100,10.0,1.0,763151450000.0,6200,100.0,22268070.0,1835539,4520.936,4520.936509476525,-239.72256,1352.4808,100.0,345.2726752758026,0.20519361,8408665600.0,338.6032,True,10.0,1,[ 0.061  0.757 -2.375 -1.948],4999.5547,,-1269096000000.0,1.0,-239.72256,,0.4189424,1.0,,-23711222.0,452.33,19261.137,62,-1,1934.7998
100,10.0,1.0,1.7436803e+30,6300,100.0,24236162.0,1884125,4857.296,4857.295910302017,-256.66406,801.7719,100.0,358.4219832420349,0.090923615,20114693000000.0,805039.7,True,10.0,1,[-0.022  0.831 -2.43  -1.931],4999.4883,,-1.9055656e+21,1.0,-256.66406,,0.4189424,1.0,9.981494,-25679278.0,485.86,54419076.0,63,-1,5723935.0
100,10.0,1.0,4.3596882e+21,6400,100.0,20096606.0,1925952,4179.33,4179.330116075375,-247.61865,1621.6676,100.0,371.28289461135864,0.0024546634,670108100000.0,26859.465,True,10.0,1,[ 0.024  0.937 -2.425 -1.884],4999.474,,-9.528375e+16,1.0,-247.61865,,0.4189424,1.0,9.982274,-21539708.0,418.27,1102730.1,64,-1,144997.72
100,10.0,1.0,2.0456604e+28,6500,100.0,15371500.0,1960222,3421.285,3421.284795376576,-251.49799,1914.7612,100.0,381.6240801811218,0.50401455,5362702400000.0,236246.9,True,10.0,1,[ 0.032  1.012 -2.454 -1.789],4999.231,,-2.063776e+20,1.0,-251.49799,,0.4189424,1.0,,-16814458.0,342.7,16786884.0,65,-1,1698010.2
100,10.0,1.0,231214400.0,6600,100.0,22776540.0,2006614,4637.137,4637.136919559497,-258.41913,1128.4949,100.0,394.0599946975708,0.105734274,59498056.0,2.5575771,True,10.0,1,[ 6.958e-04  9.103e-01 -2.471e+00 -1.851e+00],4999.488,,-22002592000.0,1.0,-258.41913,,0.4189424,1.0,,-24219654.0,463.92,10.927985,66,-1,2.1532297
100,10.0,1.0,1.1671401e+32,6700,100.0,22135114.0,2051979,4534.103,4534.103090724281,-248.90572,1255.7958,100.0,406.9558491706848,0.15000837,1930023000000.0,78737.914,True,10.0,1,[-0.05   0.945 -2.477 -1.859],4999.4316,,-1.5589856e+22,1.0,-248.90572,,0.4189424,1.0,,-23578196.0,453.65,3666828.2,67,-1,409268.6
100,10.0,1.0,2.9435347e+21,6800,100.0,23872858.0,2100158,4816.4243,4816.424375932943,-242.26962,821.533,100.0,418.9464716911316,0.020617979,1131171200000.0,45263.195,True,10.0,1,[ 0.007  0.858 -2.485 -1.928],4999.5117,,-7.829525e+16,1.0,-242.26962,,0.4189424,1.0,219.81049,-25315988.0,481.79,3527000.0,68,-1,352631.44
100,10.0,1.0,1.2224707e+26,6900,100.0,23212236.0,2147453,4727.341,4727.340719983168,-241.62729,929.77673,100.0,431.88803791999817,0.060712527,11980193000.0,509.38364,True,10.0,1,[-0.053  0.931 -2.503 -1.847],4999.4985,,-1.595554e+19,1.0,-241.62729,,0.4189424,1.0,9.981203,-24655358.0,472.95,19972.262,69,-1,2796.2512
100,10.0,1.0,3.0531185e+21,7000,100.0,19630658.0,2190801,4328.778,4328.778022881981,-240.38634,944.63763,100.0,446.0147421360016,0.032205824,309934650000.0,17570.213,True,10.0,1,[-0.108  0.902 -2.51  -1.853],4999.543,,-7.97395e+16,1.0,-240.38634,,0.4189424,1.0,199.82515,-21073802.0,433.48,1062396.4,70,-1,107386.95
100,10.0,1.0,1.3172842e+16,7100,100.0,22814838.0,2237153,4633.2905,4633.290448005722,-247.83524,1160.8004,100.0,461.36814308166504,0.09058295,877825800.0,36.120804,True,10.0,1,[-0.047  0.899 -2.511 -1.866],4999.5645,,-165632580000000.0,1.0,-247.83524,,0.4189424,1.0,209.83505,-24257996.0,463.52,1050.8309,71,-1,119.98744
100,10.0,1.0,1.1919371e+27,7200,100.0,20973984.0,2282183,4497.8716,4497.871741985376,-235.73,862.05255,100.0,475.57591104507446,0.03954137,859928400000.0,61135.227,True,10.0,1,[-0.088  0.863 -2.524 -1.893],4999.5703,,-4.9823178e+19,1.0,-235.73,,0.4189424,1.0,,-22417146.0,450.3,1533771.6,72,-1,209079.39
