TimeElapsed,MeanEntropy,OptimizationReturnMin,EpRewMean,InitialBound,InitialReturnMax,MinIWNorm,Iteration,Weights,EmpiricalD2,MeanIW,EpThisIter,MeanIWNorm,MaxIW,TimestepsSoFar,VarianceInit,InitialReturnMean,ReturnMeanIW,EpLenMean,ESSClassic,StdIW,InitialReturnStd,ReturnStepMax,LearnableVariance,MaxIWNorm,OptimizationReturnMax,MinIW,OptimizationReturnMean,J_sample_variance,Bound,InitialReturnMin,ESSRenyi,ReturnStepMaxmin,StdIWNorm,EpisodesSoFar
2.7501823902130127,0.4189424,,78.15662370127826,43.868736,279.9594,0.0029104287,1,[ 0.  0. -0.  0.],1.184161,1.0179701,100,0.010179701,2.2671592,882,-1.0,78.156624,88.5026,8.82,86.66975,0.39922723,49.27123,9.999999,,0.022671591,279.9594,0.29104286,78.156624,8228.299,51.190815,,84.44798,9.999999,0.003992272,100
8.246454954147339,0.4189424,,102.14853077326836,59.291157,349.92896,0.0005499659,2,[-0.046  0.036 -0.163 -0.091],2.489495,1.124387,100,0.011243869,13.013684,2004,-1.0,102.14853,166.43506,11.22,38.138447,1.4320058,72.04452,9.999999,,0.13013683,349.92896,0.05499659,102.14853,219436.55,98.81413,,40.16879,9.999999,0.014320056,200
12.878296852111816,0.4189424,,106.23444805058378,43.79807,509.7909,0.0007727139,3,[ 0.079  0.068 -0.267 -0.295],7.209307,1.7917421,100,0.01791742,89.674736,3167,-1.0,106.23445,520.808,11.63,3.7852893,9.033305,102.358116,10.0,,0.89674735,509.7909,0.077271394,106.23445,12279839.0,353.16534,,13.870958,10.0,0.09033305,300
19.443967580795288,0.4189424,,169.79266313971866,92.65063,629.86194,0.0016423209,4,[-0.025  0.122 -0.381 -0.534],1.6474009,1.101153,100,0.01101153,8.283311,4966,-1.0,169.79268,241.44757,17.99,52.84997,1.0400789,143.46333,10.0,,0.082833104,629.86194,0.16423209,169.79268,174003.5,142.43494,,60.70168,10.0,0.010400787,400
24.788467168807983,0.4189424,,225.9743121834729,136.58533,729.8579,0.0005767178,5,[-0.07   0.214 -0.466 -0.667],2.9607258,1.2621824,100,0.012621823,28.994791,7327,-1.0,225.9743,373.5183,23.61,15.921526,2.9004953,171.26912,9.999998,,0.2899479,719.87714,0.05767178,215.99352,1410688.4,219.70885,9.980799,33.7755,9.999998,0.029004952,500
31.065930128097534,0.4189424,,297.73663574908943,174.09795,1009.5056,0.0011967882,6,[-0.029  0.136 -0.487 -0.734],2.9034166,1.3961248,100,0.01396125,18.155533,10406,-1.0,297.73663,565.86536,30.79,25.038363,2.4156878,230.26181,10.0,,0.18155533,1009.5056,0.11967882,297.73663,2691250.0,355.19226,,34.44218,10.0,0.024156876,600
37.951990604400635,0.4189424,,323.1322048813036,185.99977,1119.6815,0.002694837,7,[-0.096  0.141 -0.509 -0.752],1.4263557,1.1008762,100,0.011008761,3.9953697,13739,-1.0,323.1322,459.3308,33.33,72.91287,0.6709927,251.94978,9.999999,,0.039953697,1109.6995,0.26948372,313.1501,412171.84,295.5534,9.982096,70.10874,9.999999,0.0067099268,700
47.15017104148865,0.4189424,,389.3109346767331,244.82578,1179.7162,0.001216215,8,[-0.137  0.202 -0.572 -0.812],1.9928956,1.0449618,100,0.010449615,5.5866165,17734,-1.0,389.31094,578.461,39.95,49.99815,1.0450006,268.7376,9.999999,,0.055866163,1169.7367,0.1216215,379.33145,1076330.8,374.4914,9.979503,50.17824,9.999999,0.010450005,800
59.815372705459595,0.4189424,,546.9544722547138,341.25262,1679.5486,0.0005660463,9,[-0.168  0.246 -0.701 -0.957],1.8826735,1.1013994,100,0.011013993,9.043807,23306,-1.0,546.95447,742.5547,55.72,46.17869,1.189053,311.94977,9.999999,,0.09043807,1659.5831,0.056604628,526.989,1786674.8,460.31003,19.965496,53.115955,9.999999,0.01189053,900
71.14473962783813,0.4189424,,649.152278972564,405.48578,1989.5287,0.0021420822,10,[-0.167  0.272 -0.807 -1.066],1.466548,1.1696154,100,0.011696154,6.7093096,29900,-1.0,649.1523,762.90906,65.94,58.904152,0.9769426,348.68243,10.0,,0.0670931,1979.5457,0.21420822,639.1692,737581.75,467.8262,9.983008,68.18734,10.0,0.009769426,1000
85.03967213630676,0.4189424,,743.3138535754457,432.31433,2539.3003,0.0050301026,11,[-0.138  0.253 -0.832 -1.098],1.190998,1.0863926,100,0.010863926,3.1222723,37436,-1.0,743.31384,829.9435,75.36,84.8249,0.45950583,419.0726,10.0,,0.031222722,2519.335,0.5030103,723.3487,409142.47,490.54086,19.965256,83.9632,10.0,0.004595058,1100
98.0427942276001,0.4189424,,676.2387355830638,390.97867,2329.139,0.005507082,12,[-0.118  0.241 -0.853 -1.112],1.0300508,0.99137205,100,0.00991372,1.4397472,44301,-1.0,676.2388,702.9858,68.65,97.155396,0.1696344,422.45615,10.0,,0.014397472,2319.1587,0.55070823,666.2584,259414.4,413.47128,9.980274,97.082596,10.0,0.001696344,1200
114.09537601470947,0.4189424,,795.4085188944501,463.6351,2708.9185,0.00471848,13,[-0.123  0.25  -0.885 -1.138],1.100305,1.0092915,100,0.010092914,2.151807,52358,-1.0,795.4085,879.30286,80.57,90.842186,0.32045642,532.2194,10.0,,0.02151807,2698.9368,0.47184804,785.4269,734156.7,531.2877,9.9816065,90.883896,10.0,0.003204564,1300
129.8031644821167,0.4189424,,783.5109939643465,555.738,1859.7588,0.0005403536,14,[-0.114  0.251 -0.925 -1.166],1.4146605,1.0979534,100,0.010979534,5.394764,60296,-1.0,783.511,962.6143,79.38,70.27856,0.7140152,394.3776,9.999999,,0.05394764,1849.7788,0.05403536,773.531,1251367.5,691.7023,9.979933,70.68834,9.999999,0.0071401517,1400
145.49912524223328,0.4189424,,805.1909954768261,521.12286,2319.4062,0.008201601,15,[-0.13   0.297 -0.958 -1.215],1.0053456,0.9953768,100,0.009953768,1.2081089,68451,-1.0,805.19104,814.483,81.55,99.433464,0.07513334,444.33728,10.0,,0.0120810885,2319.4062,0.82016015,805.19104,232235.3,529.6566,,99.468285,10.0,0.00075133337,1500
164.5479245185852,0.4189424,,827.7807887904337,593.93475,1909.3452,0.0010353504,16,[-0.132  0.3   -0.973 -1.224],1.6186584,1.1338195,100,0.011338193,5.3374457,76832,-1.0,827.78076,996.95074,83.81,67.07801,0.79432243,396.3029,10.0,,0.053374454,1899.3651,0.10353504,817.8006,908185.3,699.4365,9.980147,61.779556,10.0,0.007943224,1600
184.1934199333191,0.4189424,,934.8365548032631,607.9164,2669.2922,0.0028223037,17,[-0.118  0.323 -0.992 -1.248],1.0553217,1.0023805,100,0.010023803,1.8783531,86284,-1.0,934.8365,971.5673,94.52,94.64532,0.23842408,495.75476,10.0,,0.01878353,2649.3276,0.28223038,914.872,420593.22,635.72595,19.964638,94.757835,10.0,0.0023842407,1700
200.7356517314911,0.4189424,,991.1206929475105,634.82214,2909.165,0.00048052255,18,[-0.119  0.334 -1.023 -1.243],2.6047628,1.1543415,100,0.011543415,16.462145,96299,-1.0,991.1207,1395.754,100.15,29.1329,1.8003821,547.18036,10.0,,0.16462144,2899.1826,0.048052255,981.1382,10048425.0,820.714,9.982495,38.391212,10.0,0.018003821,1800
218.83033919334412,0.4189424,,906.816741759062,616.6554,2369.1575,0.0049978206,19,[-0.099  0.356 -1.081 -1.212],1.1063212,1.0106173,100,0.010106172,2.0422978,105471,-1.0,906.81665,997.26575,91.72,90.030045,0.33630994,539.86847,10.0,,0.020422978,2339.2104,0.4997821,876.8697,746239.4,692.0688,29.946991,90.38966,10.0,0.0033630992,1900
236.62675166130066,0.4189424,,1162.2372017929324,741.0664,3438.845,0.0044674994,20,[-0.108  0.369 -1.113 -1.254],1.1517427,1.0318913,100,0.010318914,2.6654584,117198,-1.0,1162.2372,1320.5564,117.27,86.46147,0.4083271,672.5192,10.0,,0.026654584,3428.8628,0.44674996,1152.2549,1483455.4,868.55896,9.982251,86.82495,10.0,0.004083271,2000
255.60455060005188,0.4189424,,1198.863020391017,735.9736,3779.4766,6.825269e-05,21,[-0.102  0.375 -1.151 -1.291],5.663639,1.819336,100,0.01819336,59.786522,129291,-1.0,1198.8629,3747.8523,120.93,8.647392,5.913313,784.722,10.0,,0.5978652,3769.4958,0.006825269,1188.8823,505310900.0,2646.2495,9.98077,17.656492,10.0,0.05913313,2100
275.2963659763336,0.4189424,,1222.72130908327,801.514,3439.1433,0.0035643347,22,[-0.062  0.38  -1.178 -1.312],1.228421,1.0401814,100,0.010401815,4.537217,141623,-1.0,1222.7212,1388.7705,123.32,75.18737,0.5975484,768.9971,10.0,,0.04537217,3439.1433,0.35643348,1222.7212,2586161.5,921.92896,,81.40532,10.0,0.005975484,2200
293.81271624565125,0.4189424,,1222.1268473353673,786.2278,3559.1006,0.0020770195,23,[-0.05   0.36  -1.21  -1.318],1.9282154,1.2229499,100,0.0122294985,9.203526,153949,-1.0,1222.1268,1674.3219,123.26,41.591084,1.4492662,769.8205,10.0,,0.09203526,3539.129,0.20770197,1202.1553,4412459.5,1069.0317,19.97171,51.861427,10.0,0.014492663,2300
317.8519093990326,0.4189424,,1348.1374712848713,855.9021,4019.085,0.00096747716,24,[-0.064  0.332 -1.242 -1.315],1.9750983,1.28638,100,0.012863799,10.168282,167535,-1.0,1348.1375,2256.7456,135.86,40.88683,1.5467484,848.53735,10.0,,0.10168281,4009.1052,0.09674772,1338.158,21728620.0,1564.9669,9.979666,50.630394,10.0,0.015467484,2400
344.0827660560608,0.4189424,,1475.5562399845471,994.333,3929.1704,0.00048227067,25,[-0.076  0.35  -1.277 -1.409],4.4617624,1.6212714,100,0.016212713,30.139635,182396,-1.0,1475.5563,3164.413,148.61,18.611677,3.390346,905.7224,10.0,,0.30139634,3909.2007,0.048227068,1455.5867,98583230.0,2147.9312,19.96965,22.412668,10.0,0.033903457,2500
374.7369661331177,0.4189424,,1536.8289461955055,924.6363,4998.5312,0.001021106,26,[-0.044  0.338 -1.318 -1.351],1.6830139,1.1286706,100,0.011286706,17.747896,197869,-1.0,1536.8289,2410.7478,154.73,29.230844,1.7561783,1015.57623,10.0,,0.17747895,4998.5312,0.1021106,1536.8289,79892120.0,1616.5441,,59.417213,10.0,0.01756178,2600
404.79132628440857,0.4189424,,1816.2393235391182,1203.9768,4999.103,0.0020721927,27,[-0.025  0.335 -1.408 -1.328],1.4084353,1.0598394,100,0.010598394,6.6833963,216134,-1.0,1816.2394,2374.0432,182.65,64.13151,0.79261243,1330.0308,10.0,,0.066833965,4999.103,0.20721929,1816.2394,11864120.0,1647.4252,,71.00077,10.0,0.007926124,2700
440.80576753616333,0.4189424,,2203.3608281137344,1591.1428,4998.7393,0.00085306657,28,[-0.02   0.323 -1.492 -1.354],2.7984018,1.3910048,100,0.013910046,12.926309,238267,-1.0,2203.3606,3133.563,221.33,33.294163,1.968913,1395.4508,10.0,,0.12926309,4728.933,0.08530666,1933.5547,29526990.0,2109.4187,269.80615,35.734684,10.0,0.01968913,2800
479.4314522743225,0.4189424,,2206.867332112917,1594.6414,4998.8022,0.00066300144,29,[-0.033  0.309 -1.515 -1.391],3.7467034,1.2376771,100,0.012376771,14.928055,260438,-1.0,2206.8674,3652.538,221.71,29.259577,1.9244524,1345.3295,10.0,,0.14928055,4998.8022,0.06630015,2206.8674,90999680.0,2467.4893,,26.69013,10.0,0.019244524,2900
512.9231760501862,0.4189424,,2191.582913313015,1579.3357,4998.9756,0.0038990027,30,[-0.008  0.288 -1.573 -1.331],1.1802735,1.0340835,100,0.010340836,3.330268,282451,-1.0,2191.583,2471.9111,220.13,82.00409,0.484423,1512.9591,10.0,,0.03330268,4998.9756,0.38990027,2191.583,5702620.5,1806.7637,,84.72612,10.0,0.0048442297,3000
553.9832253456116,0.4189424,,2302.232526357965,1689.943,4999.3223,0.00025176175,31,[-0.014  0.286 -1.596 -1.349],1.6590872,1.1360909,100,0.011360908,3.638401,305568,-1.0,2302.2327,2752.0986,231.17,63.504436,0.8612538,1468.1631,10.0,,0.03638401,4949.405,0.025176177,2252.315,12335474.0,1963.4358,49.91745,60.27411,10.0,0.008612538,3100
598.7290527820587,0.4189424,,2639.0905396030953,2026.8247,4999.1304,0.00069151446,32,[-0.017  0.309 -1.627 -1.339],2.505409,1.3396614,100,0.013396615,9.340295,332054,-1.0,2639.0903,4103.2505,264.86,49.862877,1.3433403,1467.2024,10.0,,0.093402945,4959.1807,0.069151446,2599.1409,42206476.0,3134.1265,39.949577,39.913643,10.0,0.013433403,3200
644.0741052627563,0.4189424,,2599.198836647235,1986.9294,4999.1553,0.001408111,33,[ 6.338e-04  3.048e-01 -1.683e+00 -1.284e+00],2.4892673,1.2985926,100,0.012985923,18.844204,358132,-1.0,2599.199,3717.7876,260.78,21.384241,2.489894,1705.1377,10.0,,0.18844204,4999.1553,0.1408111,2599.199,60515940.0,2751.7856,,40.172462,10.0,0.024898935,3300
689.1206889152527,0.4189424,,2815.07112330421,2202.7935,4999.2266,0.0006874712,34,[-0.014  0.279 -1.712 -1.274],2.3673449,1.1031226,100,0.011031224,11.75426,386373,-1.0,2815.071,3649.954,282.41,34.96851,1.5043439,1614.5226,10.0,,0.117542595,4999.2266,0.06874712,2815.071,53314330.0,2707.8926,,42.241417,10.0,0.015043438,3400
