AvgDiscRet,AvgEpLen,MaxVanillaIw,ESSRenyi,J,AvgVanillaIw,VarJ,eRenyi2,MinNormIw,VarNormIw,VarVanillaIw,VarRet,MaxNormIw,MinVanillaIw,VarDiscRet,ESSClassic,Bound,AvgRet,BatchSize,AvgNormIw
-1.0587086762825493e-14,8.98,230.40802,4.961845534582243,822.5102,2.6657047,1145.7931,20.153791,7.8870177e-10,0.0074620903,530.25464,12414.200999294342,0.8643419,2.102446e-07,12414.200999294342,1.3355648806569076,463.62354,79.74702847706696,100,0.01
1.3642420526593923e-14,20.94,152.14227,2.099498399411182,4169.449,1.7602957,5797.809,47.630424,1.848819e-36,0.00746886,231.43317,258560.44046288417,0.86429954,3.254468e-34,258560.44046288417,1.334370461031911,1381.0793,199.42609799468,100,0.01
-1.546140993013978e-13,82.24,38.639797,5.666411998326517,3817.525,1.002024,2283.6987,17.647852,3.052373e-16,0.0028515374,28.630917,1675000.9510936635,0.38561746,3.0585513e-14,1675000.9510936635,3.4211173191639346,2337.1116,812.814717713089,100,0.009999999
1.8644641386345028e-13,262.17,9.675395,19.132889498282953,2316.7441,1.3277746,260.6726,5.226602,1.0981529e-29,0.00038024757,6.7037086,4297886.771081535,0.072869256,1.4580996e-27,4297886.771081535,20.988779128893427,1828.893,2615.4266241017317,100,0.01
6.548361852765083e-13,489.24,1.5621214,88.15722712859892,81.74947,1.0597446,172.30562,1.134337,0.0010686636,9.909444e-06,0.11128888,407960.5530265457,0.014740545,0.113251045,407960.55302654585,91.066080208967,-305.6992,4891.966969656996,100,0.010000002
3.7289282772690056e-13,490.55,1.5146525,89.8804402493755,74.50016,1.0325084,146.11153,1.1125891,0.0010711927,1.0131332e-05,0.10800743,444323.9489798721,0.01466964,0.11060153,444323.948979872,90.88427655419311,-350.3087,4905.187803932469,100,0.01
3.9108272176235914e-13,488.28,1.5950885,86.2590669312795,99.61624,0.9554192,105.90056,1.1592984,0.00023284755,1.6377024e-05,0.14949368,453337.6107843744,0.01669517,0.022246702,453337.6107843744,86.04871505526127,-263.10907,4882.4188288716605,100,0.009999999
-2.7284841053187846e-14,495.12,1.2072589,96.31946902746319,43.56047,1.0077236,53.60491,1.0382117,0.001091705,4.598236e-06,0.0466954,239123.77590409564,0.0119800605,0.11001369,239123.77590409564,95.64595652339507,-371.59064,4951.032786614878,100,0.01
-1.6370904631912708e-13,500.0,2.7993596,68.59802280612634,0.036612865,1.0010837,0.0603315,1.457768,0.00013496526,5.5517212e-05,0.5563761,0.015943332993298066,0.02796329,0.013511153,0.015943332993298063,64.5319389522635,-0.047233384,4999.913543703098,100,0.009999999
-5.093170329928399e-13,500.0,2.8422298,84.02108507950575,0.0057470235,1.0370319,0.052762937,1.1901774,0.0026169368,2.1943575e-05,0.23598896,0.003998615461868699,0.027407352,0.27138472,0.003998615461868698,82.15298540025903,-0.029292349,4999.948208462969,100,0.009999998
-6.09361450187862e-13,500.0,14.495446,46.568880585903756,0.00663855,0.986196,0.05911007,2.1473567,2.5573492e-05,0.00023201769,2.2565641,0.0031460796777689932,0.14698343,0.0025220476,0.003146079677768993,30.33083228628214,-0.014035809,4999.939203050663,100,0.01
8.185452315956354e-14,500.0,13.677195,58.332103682319186,0.010667402,1.1038461,0.052022204,1.7143219,2.9946717e-05,0.00020031755,2.440822,0.002477738742618988,0.1239049,0.0033056568,0.002477738742618988,33.52168821361457,-0.014464304,4999.950405452261,100,0.01
-3.2741809263825415e-13,496.7,1.3644623,91.19877140632164,29.80037,1.0194668,20.840904,1.096506,0.0007066572,9.390325e-06,0.09759481,39545.18324907775,0.013384079,0.07204135,39545.183249077774,91.49430036819537,-96.81723,4966.654108642679,100,0.009999999
-1.6370904631912708e-13,500.0,11.459728,54.93203929779049,0.0072644167,1.1266332,0.03798452,1.8204312,0.00032057238,0.0001230603,1.5620073,0.0016539347270539137,0.10171659,0.036116745,0.0016539347270539137,45.0796165233451,-0.0054187933,4999.956615986248,100,0.010000002
-5.456968210637569e-14,500.0,3.6767244,70.71202045880581,0.006359513,1.0928524,0.038162537,1.4141867,0.0002258518,4.374931e-05,0.5225096,0.0017405224776404753,0.033643376,0.024682269,0.001740522477640476,69.77790901064708,-0.009476916,4999.954587813217,100,0.01
3.092281986027956e-13,500.0,0.018164441,99.98993974815042,0.047470257,0.0002712816,0.02467812,1.0001006,,0.005405041,3.977772e-06,0.002083979723811831,0.6695788,,0.002083979723811831,1.8345287656877862,0.037132584,4999.948894760715,100,0.01
9.458744898438454e-13,404.78,3.7061548,42.53891663646021,922.3092,1.0780466,92.052376,2.3507886,3.4730648e-14,0.00011645758,1.3534518,1856507.4918188658,0.034378428,3.7441257e-12,1856507.4918188658,46.44832717870223,515.33215,4043.769680024854,100,0.01
1.9099388737231492e-13,496.01,1.2763712,94.78705588313427,33.704113,1.0226526,51.19055,1.0549964,0.0014019388,5.219902e-06,0.05459069,122358.908669134,0.012480984,0.14336964,122358.90866913398,95.08623174737257,-261.93375,4959.873156290368,100,0.01
,500.0,5.45094,99.9962569684162,0.024416236,0.060988292,0.037693426,1.0000374,,0.0080429735,0.29916406,0.0008247719669731562,0.89376825,,0.0008247719669731562,1.240303532003673,0.016666763,4999.971998084155,100,0.01
3.6834535421803596e-13,221.09,7.365006,21.172705161717154,2759.654,1.1691109,141.55008,4.723062,,0.000299087,4.087982,5584408.916749787,0.06299664,,5584408.916749787,25.24639793615885,2248.3936,2204.7937501008732,100,0.01
3.8198777474462985e-13,494.18,1.3659729,93.84222381448598,41.609142,0.97448015,120.690346,1.0656184,0.0020584622,8.395492e-06,0.07972457,234301.03012962843,0.0140174525,0.20059305,234301.0301296284,92.32625350985823,-363.39252,4941.493632909576,100,0.01
-4.2746250983327625e-13,500.0,1.5779363,91.89912293530904,0.048774086,0.98198134,0.07737787,1.0881497,0.00105843,1.1958083e-05,0.1153103,0.1401396522107059,0.016068902,0.10393585,0.14013965221070596,89.41463685623737,-0.25628743,4999.899275036855,100,0.01
-5.911715561524034e-13,500.0,3.88388,60.22582761254568,0.020735143,0.8862757,0.047948614,1.6604172,3.1500356e-06,8.944415e-05,0.7025701,0.004583769242467431,0.04382248,0.00027918,0.00458376924246743,53.036406882267684,-0.004722424,4999.941687633936,100,0.01
-1.2732925824820997e-13,500.0,14.647182,27.10664398766317,0.025248896,1.2269132,0.03337433,3.6891325,1.1139455e-11,0.00036753455,5.532555,0.0019911028444594752,0.11938238,1.3667144e-09,0.001991102844459475,21.558269800264327,0.0014857072,4999.952488441599,100,0.01
-3.9108272176235914e-13,500.0,1.4125607,95.62145221451121,0.012093393,0.9891684,0.035188172,1.0457904,0.0010084542,5.1967886e-06,0.050848193,0.017385175502240377,0.014280286,0.09975311,0.017385175502240377,95.10692387312818,-0.09704712,4999.953010638011,100,0.009999999
5.820766091346741e-13,500.0,14.703075,33.72360579399345,0.010079944,0.90034324,0.033884782,2.965282,1.728849e-05,0.00036730978,2.97748,0.0007136294605044332,0.16330522,0.0015565575,0.0007136294605044332,21.568608639171924,-0.0026517222,4999.974464159518,100,0.010000002
