AvgVanillaIw,BatchSize,J,AvgDiscRet,eRenyi2,VarNormIw,Bound,IterType,MaxNormIw,VarVanillaIw,VarJ,EpsThisIter,AvgRet,MinNormIw,VanillaAvgRet,MinVanillaIw,VarDiscRet,MaxVanillaIw,AvgEpLen,ESSClassic,AvgNormIw,ESSRenyi,VarRet
1.0001993,100,-106.780205,-106.86560975068585,1.0089523,6.119484e-07,-116.85822,1,0.012329753,0.006121923,4.8508162,100,-106.86560975068585,0.008079658,-106.86560975068585,0.8081268,17.854329535002456,1.2332209,18.03,99.3978351658408,0.009999999,99.11271718473175,17.854329535002456
0.96845514,100,-107.30054,-107.52718236308927,1.022993,2.8886755e-06,-117.679344,1,0.01321207,0.027093042,3.6483545,100,-107.52718236308927,0.0058810073,-107.52718236308927,0.56954914,14.466621300333452,1.2795297,19.27,97.21972215900847,0.010000002,97.75238254162711,14.466621300333452
0.997304,100,-107.509384,-107.613297440447,1.010305,1.3209346e-06,-117.37446,1,0.011405868,0.013138217,2.9175127,100,-107.613297440447,0.0059763226,-107.613297440447,0.59602106,9.066063996496718,1.1375118,18.58,98.7091540104362,0.01,98.98000637872117,9.066063996496718
1.0123454,100,-106.43818,-106.56873902690333,1.0141835,2.0643074e-06,-116.127625,1,0.016358957,0.021155918,3.657161,100,-106.56873902690333,0.0076478696,-106.56873902690333,0.7742286,10.502000575414646,1.6560916,16.95,97.9972693344859,0.01,98.60148375779363,10.502000575414646
0.9980825,100,-108.12389,-110.51004417223086,1.0414579,4.5330075e-06,-150.64516,1,0.012965304,0.0451564,15.201727,100,-110.51004417223086,0.0038440737,-110.51004417223086,0.38367027,1516.2839159822909,1.2940443,23.93,95.70506299070257,0.01,96.01924457973564,1516.2839159822909
0.9992425,100,-107.48511,-110.40634388211033,1.0358021,3.4128975e-06,-149.95029,1,0.012154425,0.034077294,9.496681,100,-110.40634388211033,0.0021554057,-110.40634388211033,0.2153773,1535.9437383427633,1.2145218,24.25,96.73165984742728,0.01,96.54353616057567,1535.9437383427633
0.9885845,100,-107.20939,-107.26638363651382,1.0060447,9.191778e-07,-116.893,1,0.012425154,0.00898312,2.6064336,100,-107.26638363651382,0.0069644097,-107.26638363651382,0.68849075,6.9627506272157484,1.2283316,17.23,99.0982587933055,0.009999998,99.39915739606828,6.9627506272157484
0.9982182,100,-106.66868,-106.7346723847973,1.0072503,7.5865626e-07,-116.415985,1,0.014834196,0.0075595505,3.1398268,100,-106.7346723847973,0.008629487,-106.7346723847973,0.86141104,8.227556014657289,1.4807764,17.3,99.25454795915216,0.01,99.28018796065248,8.227556014657289
0.992656,100,-107.03808,-107.11101731968586,1.0071257,6.8212097e-07,-117.07439,1,0.012803725,0.006721387,3.0723891,100,-107.11101731968586,0.007962654,-107.11101731968586,0.7904177,10.235823954315844,1.2709695,18.31,99.3292643219788,0.009999999,99.2924681563324,10.235823954315844
1.2269878,100,-105.49454,-106.57248850534205,1.1707903,0.00035775706,-115.980034,1,0.19554861,5.386028,7.2095985,100,-106.57248850534205,0.004313118,-106.57248850534205,0.5292143,9.712677168278331,23.993576,17.54,22.017727626055205,0.009999999,85.41239088385541,9.712677168278331
0.965849,100,-106.81178,-107.27696175449611,1.0295118,3.9759652e-06,-119.331406,1,0.014171098,0.03709036,4.9078975,100,-107.27696175449611,0.0041721244,-107.27696175449611,0.4029642,43.91176022191556,1.3687141,19.54,96.21287907359041,0.01,97.13341711274592,43.91176022191556
0.9742219,100,-106.67357,-106.79924306219377,1.0128783,2.053277e-06,-116.46055,1,0.0129159875,0.019487824,2.2573516,100,-106.79924306219377,0.0050386437,-106.79924306219377,0.4908757,5.552058806961151,1.2583038,17.15,98.00774384698279,0.01,98.72854431028551,5.552058806961151
0.9810941,100,-106.0378,-106.64725786031542,1.0747539,1.588376e-05,-116.120636,1,0.04199949,0.15288848,4.772518,100,-106.64725786031542,0.0041058324,-106.64725786031542,0.40282083,12.790621161054961,4.1205454,19.38,86.41183223304128,0.009999999,93.04455821402003,12.790621161054961
1.0040143,100,-106.44179,-106.84569976942898,1.0461495,4.9523583e-06,-116.2393,1,0.018973539,0.049921975,6.24076,100,-106.84569976942898,0.0050060507,-106.84569976942898,0.5026146,18.86749750192728,1.9049702,20.01,95.3263000125979,0.01,95.5886331155283,18.86749750192728
1.009248,100,-104.94102,-105.84491896374335,1.105483,1.3550681e-05,-115.07081,1,0.027787935,0.13802475,6.5860605,100,-105.84491896374335,0.0041732127,-105.84491896374335,0.42118067,17.141575984984645,2.804492,19.13,88.17163019427021,0.01,90.45819340000673,17.141575984984645
0.97901094,100,-105.58375,-105.83376005292003,1.0281038,2.7627382e-06,-115.21826,1,0.013802611,0.026479809,4.616152,100,-105.83376005292003,0.005151068,-105.83376005292003,0.5042952,15.806450323293186,1.3512907,21.71,97.33771214529096,0.01,97.26644064023301,15.806450323293186
1.0116093,100,-104.4011,-104.96248283484545,1.0588626,6.6762627e-06,-115.74734,1,0.019636534,0.06832177,8.396261,100,-104.96248283484545,0.003814972,-104.96248283484545,0.38592613,42.49119009133132,1.9864501,27.68,93.80027733827697,0.01,94.44096252098113,42.49119009133132
1.0423115,100,-102.54597,-104.11482387561787,1.1834319,2.3942877e-05,-113.22453,1,0.034356758,0.26011863,9.088672,100,-104.11482387561787,0.003145821,-104.11482387561787,0.32789254,38.70094518576288,3.5810447,26.41,80.83847659473258,0.01,84.500006346107,38.70094518576288
0.9651255,100,-105.39585,-111.12826521096083,1.0649323,9.16803e-06,-144.2368,1,0.013961397,0.085397184,10.890263,100,-111.12826521096083,0.0013611644,-111.12826521096083,0.13136944,2161.947659656978,1.34745,43.25,91.67889542602899,0.01,93.90267874133859,2161.947659656978
1.013946,100,-103.51973,-105.47152446282156,1.3018966,5.688756e-05,-114.66119,1,0.07006432,0.5848535,15.300967,100,-105.47152446282156,0.0021487733,-105.47152446282156,0.21787402,26.222880097636004,7.1041446,28.95,63.97187622724463,0.01,76.81101720522658,26.222880097636004
1.0129486,100,-104.43874,-107.33611539932403,1.0427818,4.224025e-06,-146.24698,1,0.012949691,0.043341238,12.182026,100,-107.33611539932403,0.0027186556,-107.33611539932403,0.27538586,1500.1165341193687,1.3117373,34.75,95.98605570318209,0.01,95.8973364696242,1500.1165341193687
0.99355054,100,-103.64587,-104.3591713541587,1.0786483,8.211324e-06,-113.87646,1,0.018573508,0.08105748,7.347619,100,-104.3591713541587,0.0041833706,-104.3591713541587,0.415639,34.40665311845353,1.8453718,26.7,92.48194511083234,0.01,92.70862182950763,34.40665311845353
0.93991935,100,-102.222946,-103.99953998148146,1.2268689,2.7351378e-05,-113.06703,1,0.020705365,0.2416353,9.080847,100,-103.99953998148146,0.0008648009,-103.99953998148146,0.08128431,41.86346689212585,1.9461373,28.82,78.69192077027041,0.01,81.50830346952628,41.86346689212585
1.1218456,100,-90.58748,-102.22019368875394,3.3370492,0.00040720956,-109.235886,1,0.13645807,5.1248846,90.47946,100,-102.22019368875394,6.0891776e-05,-102.22019368875394,0.006831117,114.39532256952164,15.308487,39.94,19.875285940821374,0.010000002,29.966594027591988,114.39532256952164
9.866789,200,-110.37206,-114.31894579809321,17.73143,0.00047946014,-267.82303,,0.14836533,466.7713,52.129646,100,-102.22019368875394,6.620517e-05,-102.22019368875394,0.06532324,3432.938598323064,146.38895,39.94,17.401425277589137,0.010000002,11.279406082542272,114.39532256952164
1.0053362,200,-102.607185,-104.36247189119389,1.0459133,1.2284177e-06,-119.412415,1,0.00741056,0.049662508,13.564955,100,-104.36247189119389,0.0016294587,-104.36247189119389,0.32763076,364.75304685065606,1.4900208,37.52,190.6775775870304,0.005,191.22043156654556,364.75304685065606
1.0,200,-101.54453,-101.54453759326132,1.0,3.5044917e-18,-111.701935,2,0.01,,8.280688,100,-101.54453759326132,0.01,-101.54453759326132,1.0,69.26242223342216,1.0,42.04,100.0,0.009999998,200.0,69.26242223342216
1.030819,200,-100.38697,-101.5351692829843,1.1834987,4.478052e-06,-108.20058,1,0.0102463225,0.19033293,9.539115,100,-101.5351692829843,0.00019011438,-101.5351692829843,0.039194703,59.52684485047804,2.1124208,39.18,169.746652070523,0.005,168.99046294450582,59.52684485047804
1.0,200,-101.78973,-101.78973020906949,1.0,3.5044917e-18,-111.71127,2,0.01,,8.433267,100,-101.78973020906949,0.01,-101.78973020906949,1.0,71.83836906932484,1.0,40.72,100.0,0.009999998,200.0,71.83836906932484
1.0274861,200,-101.33255,-101.76394443784639,1.0686376,1.4533833e-06,-108.584915,1,0.0071860515,0.06137508,8.145755,100,-101.76394443784639,0.0021443306,-101.76394443784639,0.44065398,45.558296011205535,1.4767137,41.52,189.06363799790495,0.005,187.15418419250764,45.558296011205535
1.0,200,-101.63042,-101.630422347933,1.0,3.5044917e-18,-111.395805,2,0.01,,8.570111,100,-101.630422347933,0.01,-101.630422347933,1.0,74.18869995004276,1.0,40.75,100.0,0.009999998,200.0,74.18869995004276
1.0033926,200,-101.93347,-105.58842650676095,1.0758668,1.7930308e-06,-120.80821,1,0.007060891,0.072208695,10.085603,100,-105.58842650676095,0.0010699759,-105.58842650676095,0.21472117,547.1076226893451,1.4169691,51.3,186.67818939513197,0.0049999994,185.89661524483313,547.1076226893451
1.0,200,-101.254425,-101.25442325834807,1.0,3.5044917e-18,-111.12705,2,0.01,,7.2487416,100,-101.25442325834807,0.01,-101.25442325834807,1.0,53.07500726450534,1.0,42.26,100.0,0.009999998,200.0,53.07500726450534
1.0065483,200,-99.64408,-100.68417270136817,1.2187661,5.413958e-06,-107.638985,1,0.0095846765,0.2194038,9.873162,100,-100.68417270136817,0.00019871164,-100.68417270136817,0.040002573,75.25190172415341,1.929488,42.67,164.54465538975305,0.005,164.10039720255315,75.25190172415341
1.0,200,-98.96006,-98.96006021925528,1.0,3.5044917e-18,-108.77452,2,0.01,,8.793325,100,-98.96006021925528,0.01,-98.96006021925528,1.0,78.10361301283143,1.0,45.38,100.0,0.009999998,200.0,78.10361301283143
0.99006814,200,-98.08432,-98.25683470958698,1.0725898,2.1882113e-06,-105.44074,1,0.007787016,0.08579844,11.624544,100,-98.25683470958698,0.0008445005,-98.25683470958698,0.1672226,128.94130549498144,1.5419353,45.07,183.97725620596506,0.005,186.46458168820683,128.94130549498144
1.0,200,-99.328125,-99.32813040303633,1.0,3.5044917e-18,-108.72528,2,0.01,,7.4664254,100,-99.32813040303633,0.01,-99.32813040303633,1.0,56.31061108108616,1.0,46.35,100.0,0.009999998,200.0,56.31061108108616
1.0193192,200,-98.713585,-98.41877743393802,1.0282643,6.421488e-07,-105.53286,1,0.008509145,0.026688,8.301967,100,-98.41877743393802,0.002452575,-98.41877743393802,0.49999133,72.30536590981556,1.734707,46.42,195.0158926927351,0.005,194.502525358504,72.30536590981556
1.0,200,-99.68837,-99.68836643663573,1.0,3.5044917e-18,-109.94374,2,0.01,,10.266609,100,-99.68836643663573,0.01,-99.68836643663573,1.0,106.46794021512505,1.0,48.88,100.0,0.009999998,200.0,106.46794021512505
1.1942832,200,-86.65631,-98.86868365436487,3.979781,0.00036284848,-101.12289,1,0.26080796,20.701412,135.45586,100,-98.86868365436487,8.1518565e-06,-98.86868365436487,0.0019471253,67.19671559694861,62.29572,44.87,12.952220074743941,0.005,50.254022621417604,67.19671559694861
1.0,200,-101.61508,-101.6150848739382,1.0,3.5044917e-18,-121.28082,2,0.01,,16.559895,100,-101.6150848739382,0.01,-101.6150848739382,1.0,277.00013046645915,1.0,62.84,100.0,0.009999998,200.0,277.00013046645915
0.9925896,200,-99.94589,-99.93753765645765,1.0546428,1.4515485e-06,-114.22654,1,0.010375199,0.057204604,12.859493,100,-99.93753765645765,0.001265844,-99.93753765645765,0.2512927,178.45721348421645,2.0596628,58.84,189.07670130096562,0.005,189.63766752176025,178.45721348421645
1.0,200,-101.15732,-101.15731873993005,1.0,3.5044917e-18,-111.8042,2,0.01,,12.141294,100,-101.15731873993005,0.01,-101.15731873993005,1.0,148.90002039630207,1.0,54.33,100.0,0.009999998,200.0,148.90002039630207
1.00709,200,-99.57737,-99.63043101567045,1.1329721,3.8030191e-06,-107.590775,1,0.01544811,0.15428549,15.676354,100,-99.63043101567045,0.0010135728,-99.63043101567045,0.20415181,83.12188062375026,3.1115274,54.52,173.7075874914112,0.005,176.5268502647132,83.12188062375026
1.0,200,-101.27507,-101.27506972467272,1.0,3.5044917e-18,-111.54344,2,0.01,,10.2261095,100,-101.27506972467272,0.01,-101.27506972467272,1.0,105.62961141532939,1.0,51.29,100.0,0.009999998,200.0,105.62961141532939
1.7363309,200,-94.203316,-98.28654528631661,2.017913,0.00070922973,-104.51756,1,0.37494847,85.5287,38.421505,100,-98.28654528631661,0.00016466247,-98.28654528631661,0.05718171,129.92548014363206,130.20692,55.38,6.842906887948367,0.005,99.11229561490599,129.92548014363206
1.0,200,-100.71517,-100.71517162555944,1.0,3.5044917e-18,-110.5314,2,0.01,,7.0470347,100,-100.71517162555944,0.01,-100.71517162555944,1.0,50.16232511689655,1.0,46.28,100.0,0.009999998,200.0,50.16232511689655
1.661923,200,-46.742054,-98.067209407048,19.190233,0.0006834167,-77.148796,1,0.29203,75.50356,338.17203,100,-98.067209407048,5.2426863e-10,-98.067209407048,1.7425883e-07,325.8714936605096,97.066284,53.02,7.0922013173391205,0.005,10.421968174997657,325.8714936605096
1.0,200,-105.7495,-105.74950275139379,1.0,3.5044917e-18,-143.51761,2,0.01,,59.633064,100,-105.74950275139379,0.01,-105.74950275139379,1.0,3592.0233818735123,1.0,143.3,100.0,0.009999998,200.0,3592.0233818735123
51608.35,300,-99.86813,-111.31244000561797,nan,0.0018253002,-inf,,0.55597496,194461750000.0,16.38858,100,-98.067209407048,9.981174e-10,-98.067209407048,0.010302238,5289.772061220349,5738590.0,53.02,2.7156592500392867,0.005,nan,325.8714936605096
1.8259562,300,-39.927727,-96.71771732754205,28.055927,0.0004150445,-70.02873,1,0.2543897,124.54258,299.38068,100,-96.71771732754205,9.908837e-16,-96.71771732754205,5.427931e-13,280.495022699992,139.35133,58.41,7.84734519333041,0.0033333332,10.69292763137768,280.495022699992
1.0,300,-104.00762,-104.00761953699364,1.0,3.5044917e-18,-141.60408,2,0.01,,53.07463,100,-104.00761953699364,0.01,-104.00761953699364,1.0,2845.3702626448926,1.0,154.94,100.0,0.009999998,300.0,2845.3702626448926
1.0,300,-100.68371,-97.35979132712782,1.0,2.179301e-19,-127.26842,2,0.005,,49.08745,100,-97.35979132712782,0.005,-97.35979132712782,1.0,2000.1436535642595,1.0,155.59,200.00000010221265,0.0049999994,300.0,2000.1436535642595
7746588700.0,400,-108.82783,-100.35129313669366,3.0328437e-08,0.0022297336,-inf,,0.7927458,1.2042496e+22,64.293785,100,-96.71771732754205,3.0878565e-15,-96.71771732754205,0.007176106,1706.850566467142,1842322700000.0,58.41,1.4924841589216185,0.0033333334,13188942265.750402,280.495022699992
1.4998301,400,-72.14198,-101.01810996551458,12.061087,9.546435e-05,-96.202286,1,0.09271885,34.35938,257.77487,100,-101.01810996551458,1.1872707e-08,-101.01810996551458,7.122818e-06,134.17244724308534,55.625008,53.52,24.63644272150773,0.0025,33.16450759810693,134.17244724308534
1.0,400,-98.65233,-98.65233551190232,1.0,3.5044917e-18,-120.06291,2,0.01,,32.61689,100,-98.65233551190232,0.01,-98.65233551190232,1.0,1074.607561218871,1.0,121.37,100.0,0.009999998,400.0,1074.607561218871
1.0,400,-98.77348,-98.89463517123035,1.0,2.179301e-19,-121.32427,2,0.005,,39.099495,100,-98.89463517123035,0.005,-98.89463517123035,1.0,2013.7885294317898,1.0,129.24,200.00000010221265,0.0049999994,400.0,2013.7885294317898
1.0,400,-97.627716,-95.33616256646222,1.0,5.4391416e-20,-116.04036,2,0.0033333334,,39.715122,100,-95.33616256646222,0.0033333334,-95.33616256646222,1.0,1683.287069265304,1.0,127.24,299.999969473632,0.0033333336,400.0,1683.287069265304
1131.8019,500,-104.64613,-94.1694060930724,19573706.0,0.00036545855,-79851.664,,0.31011143,74902950.0,41.616627,100,-101.01810996551458,3.9709963e-08,-101.01810996551458,0.017977525,3119.224481070042,140393.88,53.52,6.742272650716876,0.0025,2.5544472773832407e-05,134.17244724308534
1.3349851,500,-36.892296,-97.66135190592902,32.448116,0.00016679942,-72.190094,1,0.18339181,74.31689,692.50037,100,-97.66135190592902,6.4002215e-20,-97.66135190592902,4.2721e-17,654.1072243616759,122.41267,54.62,11.732555900037005,0.0020000003,15.409214986129331,654.1072243616759
1.0,500,-96.84122,-96.8412130804312,1.0,3.5044917e-18,-116.71664,2,0.01,,42.908157,100,-96.8412130804312,0.01,-96.8412130804312,1.0,1859.7069973880327,1.0,156.63,100.0,0.009999998,500.0,1859.7069973880327
1.0,500,-96.389725,-95.93824222723262,1.0,2.179301e-19,-110.44377,2,0.005,,38.52642,100,-95.93824222723262,0.005,-95.93824222723262,1.0,1138.4371752962008,1.0,132.78,200.00000010221265,0.0049999994,500.0,1138.4371752962008
1.0,500,-97.313545,-99.16117875252385,1.0,5.4391416e-20,-113.026306,2,0.0033333334,,41.070473,100,-99.16117875252385,0.0033333334,-99.16117875252385,1.0,2107.7375438729623,1.0,164.11,299.999969473632,0.0033333336,500.0,2107.7375438729623
1.0,500,-95.357574,-89.48963773177917,1.0,5.434597e-20,-108.965225,2,0.0025,,42.562008,100,-89.48963773177917,0.0025,-89.48963773177917,1.0,2161.4518145711236,1.0,143.71,400.0,0.0024999997,500.0,2161.4518145711236
1.2862134,500,-39.235462,-93.1784831638798,10.961704,3.703375e-05,-79.53195,1,0.059197087,15.316649,234.73753,100,-93.1784831638798,2.1025414e-15,-93.1784831638798,1.3521584e-12,1207.2644231428555,38.07004,144.27,48.828499531755995,0.002,45.6133451886085,1207.2644231428555
1.0,500,-54.826015,-54.82601417319182,1.0,3.5044917e-18,-69.65315,2,0.01,,68.58414,100,-54.82601417319182,0.01,-54.82601417319182,1.0,4751.297131051227,1.0,334.87,100.0,0.009999998,500.0,4751.297131051227
1.0,500,-50.698208,-46.57040334129991,1.0,2.179301e-19,-63.68017,2,0.005,,67.80205,100,-46.57040334129991,0.005,-46.57040334129991,1.0,4501.387606348452,1.0,344.23,200.00000010221265,0.0049999994,500.0,4501.387606348452
1.0,500,-54.48519,-62.059156143646995,1.0,5.4391416e-20,-67.199844,2,0.0033333334,,69.44454,100,-62.059156143646995,0.0033333334,-62.059156143646995,1.0,5239.749999651093,1.0,349.79,299.999969473632,0.0033333336,500.0,5239.749999651093
1.0,500,-54.584225,-54.88133293716985,1.0,5.434597e-20,-65.595436,2,0.0025,,67.11626,100,-54.88133293716985,0.0025,-54.88133293716985,1.0,3586.481619962859,1.0,325.91,400.0,0.0024999997,500.0,3586.481619962859
0.853235,500,94.41303,-54.64786312416104,84.76278,0.0011951501,3.7390366,1,0.7714088,217.52032,498.14392,100,-54.64786312416104,,-54.64786312416104,,4926.708017126162,329.0965,338.03,1.6711788522988549,0.0019999999,5.898815547432963,4926.708017126162
1.0,500,32.940563,32.94056294891073,1.0,3.5044917e-18,19.10939,2,0.01,,53.745598,100,32.94056294891073,0.01,32.94056294891073,1.0,2917.7669775085305,1.0,496.77,100.0,0.009999998,500.0,2917.7669775085305
1.0,500,36.655357,40.3701588317663,1.0,2.179301e-19,26.87524,2,0.005,,51.766163,100,40.3701588317663,0.005,40.3701588317663,1.0,2467.9620202030737,1.0,500.0,200.00000010221265,0.0049999994,500.0,2467.9620202030737
1.0,500,35.239338,32.407295925038106,1.0,5.4391416e-20,27.253906,2,0.0033333334,,53.824966,100,32.407295925038106,0.0033333334,32.407295925038106,1.0,3353.4132088509823,1.0,482.46,299.999969473632,0.0033333336,500.0,3353.4132088509823
1.0,500,36.681065,41.00623813749753,1.0,5.434597e-20,29.765478,2,0.0025,,53.78843,100,41.00623813749753,0.0025,41.00623813749753,1.0,2885.3108064535677,1.0,495.15,400.0,0.0024999997,500.0,2885.3108064535677
1.1896414,500,95.039116,34.85401098102701,17.074028,6.329547e-05,69.480225,1,0.08334181,22.394672,99.269905,100,34.85401098102701,2.1995525e-37,34.85401098102701,1.3083393e-34,2756.3063885978136,49.57343,488.28,29.77569539430655,0.0020000003,29.284243856032838,2756.3063885978136
1.0,500,79.45805,79.45804529667038,1.0,3.5044917e-18,65.149765,2,0.01,,28.62802,100,79.45804529667038,0.01,79.45804529667038,1.0,827.841938289372,1.0,500.0,100.0,0.009999998,500.0,827.841938289372
1.0,500,80.94517,82.43229893910859,1.0,2.179301e-19,70.82768,2,0.005,,28.567667,100,82.43229893910859,0.005,82.43229893910859,1.0,816.4005415047145,1.0,500.0,200.00000010221265,0.0049999994,500.0,816.4005415047145
1.0,500,80.21715,78.76107003725194,1.0,5.4391416e-20,71.95625,2,0.0033333334,,28.556932,100,78.76107003725194,0.0033333334,78.76107003725194,1.0,819.2849894397236,1.0,500.0,299.999969473632,0.0033333336,500.0,819.2849894397236
1.0,500,80.62056,81.83081008274627,1.0,5.434597e-20,73.466415,2,0.0025,,27.279936,100,81.83081008274627,0.0025,81.83081008274627,1.0,533.6678896898753,1.0,500.0,400.0,0.0024999997,500.0,533.6678896898753
1.0288457,500,96.07929,80.14879673989336,3.5497842,1.0307813e-05,84.023285,1,0.016716136,2.7277653,37.929306,100,80.14879673989336,1.8472316e-18,80.14879673989336,9.502582e-16,676.6916459820428,8.599162,500.0,139.98546149513945,0.002,140.8536333909468,676.6916459820428
1.0,500,94.56362,94.5636233630171,1.0,3.5044917e-18,80.4414,2,0.01,,23.21273,100,94.5636233630171,0.01,94.5636233630171,1.0,544.2736893070536,1.0,500.0,100.0,0.009999998,500.0,544.2736893070536
1.0,500,93.69355,92.82347082606151,1.0,2.179301e-19,83.70763,2,0.005,,23.297592,100,92.82347082606151,0.005,92.82347082606151,1.0,550.717837341222,1.0,500.0,200.00000010221265,0.0049999994,500.0,550.717837341222
1.0,500,93.50327,93.12272120772651,1.0,5.4391416e-20,85.3498,2,0.0033333334,,23.686312,100,93.12272120772651,0.0033333334,93.12272120772651,1.0,603.3849736444738,1.0,500.0,299.999969473632,0.0033333336,500.0,603.3849736444738
1.0,500,92.73676,90.4372574399227,1.0,5.434597e-20,85.67565,2,0.0025,,23.773264,100,90.4372574399227,0.0025,90.4372574399227,1.0,576.2606300917176,1.0,500.0,400.0,0.0024999997,500.0,576.2606300917176
0.99812603,500,99.635254,94.60019335405454,2.0977795,4.9288064e-06,90.48785,1,0.009356359,1.2275877,32.753,100,94.60019335405454,4.814694e-11,94.60019335405454,2.4028358e-08,534.3629451901616,4.6694126,500.0,224.24168901865073,0.002,238.3472605405897,534.3629451901616
1.0,500,97.48095,97.48095146175054,1.0,3.5044917e-18,84.129326,2,0.01,,22.398287,100,97.48095146175054,0.01,97.48095146175054,1.0,506.75083515225236,1.0,500.0,100.0,0.009999998,500.0,506.75083515225236
1.0,500,98.70683,99.93271400489158,1.0,2.179301e-19,89.26581,2,0.005,,21.07701,100,99.93271400489158,0.005,99.93271400489158,1.0,387.66834454820537,1.0,500.0,200.00000010221265,0.0049999994,500.0,387.66834454820537
1.0,500,97.74956,95.83499615427213,1.0,5.4391416e-20,90.04099,2,0.0033333334,,20.92486,100,95.83499615427213,0.0033333334,95.83499615427213,1.0,423.80836977042253,1.0,500.0,299.999969473632,0.0033333336,500.0,423.80836977042253
1.0,500,97.09775,95.14232756759041,1.0,5.434597e-20,90.06035,2,0.0025,,20.896406,100,95.14232756759041,0.0025,95.14232756759041,1.0,432.31513930306244,1.0,500.0,400.0,0.0024999997,500.0,432.31513930306244
0.8975537,500,105.33927,97.6486532821398,3.8459935,1.2533858e-05,92.99512,1,0.02156648,2.5243275,43.229485,100,97.6486532821398,2.9730012e-16,97.6486532821398,1.3342142e-13,522.9709903903148,9.678537,500.0,121.14759044543094,0.002,130.00541928947177,522.9709903903148
1.0,500,100.9564,100.95640344225859,1.0,3.5044917e-18,85.41617,2,0.01,,26.94947,100,100.95640344225859,0.01,100.95640344225859,1.0,733.6101380544234,1.0,500.0,100.0,0.009999998,500.0,733.6101380544234
1.0,500,99.322495,97.68858398196542,1.0,2.179301e-19,88.33389,2,0.005,,24.247343,100,97.68858398196542,0.005,97.68858398196542,1.0,448.74155842431276,1.0,500.0,200.00000010221265,0.0049999994,500.0,448.74155842431276
