LearnableVariance,ReturnStepMaxmin,EpLenMean,StdIW,EpThisIter,OptimizationReturnMin,OptimizationReturnMax,Bound,EmpiricalD2Arithmetic,Epsilon,Iteration,VarianceInitializer,Penalization,TimestepsSoFar,MaxIW,InitialReturnMax,MinTargetPdf,TimeElapsed,ESSRenyiArithmetic,StdWReturnMean,MeanEntropy,InitialReturnMin,OptimizationReturnMean,MinIW,MeanD2-0,ReturnMeanIW,EmpiricalD2Harmonic,Inner Iteration,MeanIW,EpisodesSoFar,EpRewMean,InitialReturnMean,MinBehavPdf,InitialReturnStd,Weights,WReturnMean,ReturnStepMax,InitialBound,DivergenceHarmonic,ESSRenyiHarmonic
,9.999998,500.0,12288.642,11,,0.6196289,-6352048300000000.0,1.0,1.0,1586,-1.0,True,5910131,42463.605,4999.1743,-232.21552,19184.189784049988,11.0,,0.41894197,4998.5547,0.3487216,3.080217,1.0,159164840000.0,1.0,1,6369.2656,17446,4998.903333438401,4998.9033,-232.21552,0.18655841,[ 1.601  4.545 -7.271 -6.423],24989036.0,9.999998,-29339612.0,2.131703e+18,11.0
,10.0,500.0,26413.367,11,,0.5595703,-1.919892e+16,1.0,1.0,1587,-1.0,True,5915631,92700.93,4999.327,-231.68895,19198.849502563477,11.0,,0.41894197,4998.7676,0.32102272,10.519287,1.0,239235610000.0,1.0,1,9572.68,17457,4999.088569815013,4999.089,-231.68895,0.18161568,[ 1.569  4.597 -7.265 -6.314],24990888.0,10.0,-29341702.0,1.9472001e+19,11.0
,9.999999,457.8181818181818,125218.35,11,,4649.695,-2.0692475e+18,1.0,1.0,1588,-1.0,True,5920667,436166.28,4999.369,-226.95651,19213.080238103867,11.0,,0.41894197,349.6745,4226.463,10.086398,1.0,1003671000000.0,1.0,1,40214.65,17468,4576.137459804645,4576.137,-226.95651,1336.525,[ 1.578  4.499 -7.262 -6.391],22727332.0,9.999999,-27078192.0,2.261922e+23,11.0
,10.0,409.27272727272725,190304.48,11,,4999.4395,-5.173394e+18,1.0,1.0,1589,-1.0,True,5925169,665114.75,4999.4395,-222.40948,19227.488347053528,11.0,,0.41894197,,4090.1443,0.9891601,1.0,1618064600000.0,1.0,1,64762.812,17479,4090.144323786376,4090.1443,-222.40948,1928.1124,[ 1.606  4.601 -7.236 -6.33 ],20446898.0,10.0,-24797892.0,1.4137724e+24,11.0
,10.0,455.90909090909093,1846.5139,11,,4859.584,-4509480000000000.0,1.0,1.0,1590,-1.0,True,5930184,6392.486,4999.4473,-241.2878,19242.982033491135,11.0,,0.41894197,139.86328,4417.492,1.363115,1.0,20067353000.0,1.0,1,803.12286,17490,4557.355496738294,4557.3555,-241.2878,1396.9336,[ 1.606  4.688 -7.235 -6.239],22720912.0,10.0,-27071932.0,1.0741751e+18,11.0
,10.0,454.72727272727275,3379.1665,11,,4989.344,-1.8794617e+17,1.0,1.0,1591,-1.0,True,5935186,10067.231,4999.325,-225.93835,19259.30951142311,11.0,,0.41894197,9.980891,4535.424,0.51486737,1.0,58316333000.0,1.0,1,2333.7502,17501,4545.405058638326,4545.4053,-225.93835,1434.2272,[ 1.638  4.626 -7.212 -6.341],22717716.0,10.0,-27068508.0,1.8661008e+21,11.0
,10.0,454.72727272727275,17738.838,11,,4989.18,-1.2983274e+22,1.0,1.0,1592,-1.0,True,5940188,59998.52,4999.163,-243.04082,19273.02369070053,11.0,,0.41894197,9.982813,4535.1724,0.8621328,1.0,243950440000.0,1.0,1,9763.342,17512,4545.1550633466,4545.1553,-243.04082,1434.1475,[ 1.627  4.533 -7.217 -6.424],22715214.0,10.0,-27065706.0,8.906215e+30,11.0
,10.0,500.0,859018.56,11,,1.4033203,-1.8861566e+19,1.0,1.0,1593,-1.0,True,5945688,3007243.5,4999.128,-226.89204,19288.286163568497,11.0,,0.41894197,4997.7246,0.8161843,0.9641591,1.0,7771071000000.0,1.0,1,311113.72,17523,4998.540793386771,4998.541,-226.89204,0.35235572,[ 1.615  4.447 -7.225 -6.514],24985410.0,10.0,-29335842.0,1.8797148e+25,11.0
,9.999999,454.72727272727275,95263.47,11,,4989.3604,-3801166600000000.0,1.0,1.0,1594,-1.0,True,5950690,332811.66,4999.3403,-242.26672,19300.832719564438,11.0,,0.41894197,9.980135,4535.51,0.03317951,1.0,1044283700000.0,1.0,1,41791.902,17534,4545.489686500368,4545.4897,-242.26672,1434.254,[ 1.624  4.497 -7.213 -6.4  ],22718562.0,9.999999,-27069386.0,7.628836e+17,11.0
,10.0,500.0,33185.047,11,,1.4589844,-2.961105e+17,1.0,1.0,1595,-1.0,True,5956190,84186.49,4999.449,-216.27383,19318.43122267723,11.0,,0.41894197,4997.99,0.8863636,0.029838286,1.0,507672560000.0,1.0,1,20319.043,17545,4998.876567158915,4998.8765,-216.27383,0.45020342,[ 1.616  4.549 -7.223 -6.287],24988766.0,10.0,-29339756.0,4.631604e+21,11.0
,9.999996,365.27272727272725,51606.3,11,,4999.012,-6.5223266e+18,1.0,1.0,1596,-1.0,True,5960208,179878.45,4999.012,-233.72183,19330.136899471283,11.0,,0.41894197,,3649.136,1.0058367,1.0,417208200000.0,1.0,1,16696.383,17556,3649.1358145495137,3649.136,-233.72183,2204.349,[ 1.632  4.507 -7.203 -6.402],18175348.0,9.999996,-22525592.0,2.2479269e+24,11.0
,9.999996,454.72727272727275,5501810.5,11,,4989.0215,-4.171034e+20,1.0,1.0,1597,-1.0,True,5965210,19150172.0,4999.002,-239.83894,19343.851409196854,11.0,,0.41894197,9.98056,4535.0205,1.2525979,1.0,43775850000000.0,1.0,1,1752061.2,17567,4545.000769316691,4545.001,-239.83894,1434.0994,[ 1.6    4.434 -7.223 -6.497],22713672.0,9.999996,-27063880.0,9.193229e+27,11.0
,9.999998,500.0,6175.441,11,,1.090332,-1027848350000000.0,1.0,1.0,1598,-1.0,True,5970710,21636.72,4999.351,-235.57707,19359.746475458145,11.0,,0.41894197,4998.2607,0.5956144,0.39919534,1.0,53132476000.0,1.0,1,2126.74,17578,4998.856368375537,4998.8564,-235.57707,0.33474055,[ 1.616  4.537 -7.204 -6.43 ],24988566.0,9.999998,-29339382.0,5.5804927e+16,11.0
,9.999998,500.0,108785.63,11,,0.61865234,-4.3901987e+16,1.0,1.0,1599,-1.0,True,5976210,379862.53,4999.267,-242.04944,19374.997487306595,11.0,,0.41894197,4998.6484,0.23237748,0.18912554,1.0,1152450700000.0,1.0,1,46122.61,17589,4998.880839939023,4998.881,-242.04944,0.16733961,[ 1.495  4.347 -7.281 -6.354],24988812.0,9.999998,-29339464.0,1.0182024e+20,11.0
,9.999999,500.0,8192.814,11,,0.6640625,-6511739000000000.0,1.0,1.0,1600,-1.0,True,5981710,28586.252,4999.518,-238.50214,19389.996227264404,11.0,,0.41894197,4998.854,0.2553711,0.8368837,1.0,94309020000.0,1.0,1,3773.6553,17600,4999.109434744582,4999.1094,-238.50214,0.20697188,[ 1.498  4.414 -7.282 -6.248],24991096.0,9.999999,-29342228.0,2.2396634e+18,11.0
,9.999998,454.72727272727275,498.6835,11,,4989.5464,-673565050000.0,1.0,1.0,1601,-1.0,True,5986712,1749.6896,4999.5264,-225.28036,19405.03446006775,11.0,,0.41894197,9.9801,4535.6724,0.04658828,1.0,4353070600.0,1.0,1,174.30899,17611,4545.652739184939,4545.653,-225.28036,1434.3057,[ 1.487  4.489 -7.285 -6.15 ],22720194.0,9.999998,-27071344.0,23655156000.0,11.0
,9.999999,500.0,5846.6655,11,,1.0678711,-6437608000000000.0,1.0,1.0,1602,-1.0,True,5992212,20527.791,4999.4062,-249.84644,19419.378249645233,11.0,,0.41894197,4998.3384,0.77463603,4.9707794,1.0,51697090000.0,1.0,1,2068.469,17622,4999.112860027582,4999.113,-249.84644,0.31553647,[ 1.42   4.387 -7.307 -6.165],24991132.0,9.999999,-29342108.0,2.1891844e+18,11.0
,9.999998,409.27272727272725,446.20813,11,,4999.375,-5458512300000.0,1.0,1.0,1603,-1.0,True,5996714,1572.2452,4999.375,-228.76524,19429.41657948494,11.0,,0.41894197,,4090.157,0.9433489,1.0,4080130600.0,1.0,1,163.44795,17633,4090.15674695061,4090.157,-228.76524,1928.1183,[ 1.469  4.329 -7.28  -6.26 ],20447024.0,9.999998,-24797894.0,1571629700000.0,11.0
,9.999996,409.27272727272725,570.4246,11,,4999.371,-1366534800000000.0,1.0,1.0,1604,-1.0,True,6001216,2067.1821,4999.371,-240.8567,19439.959719657898,11.0,,0.41894197,,4090.0913,0.9809589,1.0,7477549000.0,1.0,1,299.38773,17644,4090.0914313473304,4090.0913,-240.8567,1928.0876,[ 1.408  4.228 -7.301 -6.297],20446372.0,9.999996,-24797234.0,9.8648175e+16,11.0
,9.999999,409.45454545454544,98260.195,11,,4989.2583,-1.6852462e+17,1.0,1.0,1605,-1.0,True,6005720,342319.5,4999.238,-229.74448,19451.11240720749,11.0,,0.41894197,9.97945,4081.7454,0.3742776,1.0,789934640000.0,1.0,1,31618.46,17655,4091.725012734132,4091.725,-229.74448,1924.1528,[ 1.361  4.131 -7.316 -6.358],20444580.0,9.999999,-24795204.0,1.5004495e+21,11.0
,9.999999,500.0,27678.447,11,,1.144043,-2.3930787e+16,1.0,1.0,1606,-1.0,True,6011220,97345.62,4999.122,-238.79272,19466.791144132614,11.0,,0.41894197,4997.978,0.5644087,0.24407534,1.0,250865610000.0,1.0,1,10041.974,17666,4998.54239070054,4998.5425,-238.79272,0.37399775,[ 1.317  4.068 -7.343 -6.454],24985428.0,9.999999,-29335820.0,3.025825e+19,11.0
,10.0,454.72727272727275,18163492.0,11,,4988.697,-1.0634825e+22,1.0,1.0,1607,-1.0,True,6016222,62869610.0,4998.6777,-232.09134,19481.098704338074,11.0,,0.41894197,9.980724,4534.9263,0.70705837,1.0,177586710000000.0,1.0,1,7108216.0,17677,4544.9074312257235,4544.9077,-232.09134,1434.0697,[ 1.283  4.031 -7.366 -6.566],22712740.0,10.0,-27062350.0,5.977975e+30,11.0
,9.999994,414.1818181818182,50248.88,11,,4988.7207,-5.672435e+18,1.0,1.0,1608,-1.0,True,6020778,164975.1,4998.7,-231.76544,19494.95163345337,11.0,,0.41894197,9.979281,4128.6235,0.27567196,1.0,662404300000.0,1.0,1,26512.951,17688,4138.603057079153,4138.603,-231.76544,1827.1403,[ 1.404  4.216 -7.254 -6.601],20466476.0,9.999994,-24816148.0,1.7006873e+24,11.0
,9.999998,500.0,38011.133,11,,1.3764648,-1454497700000000.0,1.0,1.0,1609,-1.0,True,6026278,129269.33,4998.7466,-237.26323,19509.261526823044,11.0,,0.41894197,4997.37,0.70565516,0.6601936,1.0,394432400000.0,1.0,1,15791.918,17699,4998.0758241684725,4998.076,-237.26323,0.42319077,[ 1.363  4.146 -7.277 -6.693],24980762.0,9.999998,-29330514.0,1.1175318e+17,11.0
,9.999987,397.72727272727275,60546332.0,11,,4998.549,-6.512531e+18,1.0,1.0,1610,-1.0,True,6030653,210611840.0,4998.549,-241.11533,19520.29042005539,11.0,,0.41894197,,3972.9766,0.99102074,1.0,478214800000000.0,1.0,1,19147522.0,17710,3972.976705396366,3972.9766,-241.11533,1906.1117,[ 1.446  4.193 -7.239 -6.621],19417808.0,9.999987,-23767196.0,2.2416818e+24,11.0
,9.999998,398.3636363636364,540781.44,11,,4998.702,-2.1990329e+24,1.0,1.0,1611,-1.0,True,6035035,1895545.2,4998.702,-223.6911,19533.14136862755,11.0,,0.41894197,,3979.4255,0.9174719,1.0,5513258000000.0,1.0,1,234728.95,17721,3979.425554550278,3979.4255,-223.6911,1905.4604,[ 1.398  4.14  -7.265 -6.72 ],19466606.0,9.999998,-23816304.0,2.5559265e+35,11.0
,9.999998,406.54545454545456,36.725624,11,,2629.1533,-208076640000.0,1.0,1.0,1612,-1.0,True,6039507,124.923035,4997.7876,-239.5969,19545.419189214706,11.0,,0.41894197,2368.6343,1690.0728,0.020540731,1.0,583523650.0,1.0,1,23.603539,17732,4058.7071682643377,4058.7073,-239.5969,1049.0457,[ 1.413  4.058 -7.269 -6.814],17573602.0,9.999998,-21921682.0,2277247500.0,11.0
,9.999999,274.09090909090907,202.22688,11,,4987.926,-47353248000000.0,1.0,1.0,1613,-1.0,True,6042522,586.91376,4997.9053,-223.89627,19552.32559967041,11.0,,0.41894197,9.979599,2721.2976,0.9659017,1.0,2390279700.0,1.0,1,133.20126,17743,2731.277101487823,2731.277,-223.89627,1880.1162,[ 1.412  4.008 -7.268 -6.851],10994712.0,9.999999,-15343006.0,118581660000000.0,11.0
,9.999992,454.6363636363636,275200.3,11,,4998.6333,-3.20441e+22,1.0,1.0,1614,-1.0,True,6047523,923025.94,4998.6333,-223.74031,19565.444727897644,11.0,,0.41894197,,4543.6636,0.15302303,1.0,3422772800000.0,1.0,1,137031.84,17754,4543.6637087448735,4543.6636,-223.74031,1436.8326,[ 1.377  4.014 -7.282 -6.732],22709370.0,9.999992,-27058920.0,5.4275643e+31,11.0
,9.999995,369.09090909090907,140174.08,11,,4998.1626,-7.2398366e+18,1.0,1.0,1615,-1.0,True,6051583,487455.53,4998.1626,-232.51038,19577.6089220047,11.0,,0.41894197,,3685.6377,0.93422574,1.0,1590100600000.0,1.0,1,63660.85,17765,3685.637752133083,3685.6377,-232.51038,1934.1968,[ 1.373  4.096 -7.283 -6.638],17325044.0,9.999995,-21673772.0,2.7715948e+24,11.0
,9.999999,474.8181818181818,58.010628,11,,1409.6992,-197211060000.0,1.0,1.0,1616,-1.0,True,6056806,199.73611,4998.374,-236.00783,19591.371411323547,11.0,,0.41894197,3588.6748,1155.7638,0.13000776,1.0,892894200.0,1.0,1,37.523518,17776,4744.438650838782,4744.438,-236.00783,537.78094,[ 1.411  4.045 -7.259 -6.742],22798908.0,9.999999,-27148040.0,2037604700.0,11.0
,9.999996,500.0,5482844.5,11,,1.4375,-1.9409743e+23,1.0,1.0,1617,-1.0,True,6062306,19136152.0,4998.838,-228.02997,19607.295652151108,11.0,,0.41894197,4997.4004,0.8777521,1.6819577,1.0,45188830000000.0,1.0,1,1809413.5,17787,4998.278145625503,4998.278,-228.02997,0.39033413,[ 1.259  3.964 -7.365 -6.595],24982784.0,9.999996,-29332678.0,1.9910279e+33,11.0
,9.999998,454.6363636363636,11097.596,11,,4998.909,-5.9851018e+16,1.0,1.0,1618,-1.0,True,6067307,30921.371,4998.909,-231.48163,19622.14377117157,11.0,,0.41894197,,4544.0464,0.9923658,1.0,152147540000.0,1.0,1,6089.5156,17798,4544.046377025539,4544.0464,-231.48163,1436.9536,[ 1.263  4.076 -7.365 -6.54 ],22713192.0,9.999998,-27063230.0,1.893014e+20,11.0
,9.999998,410.90909090909093,1555.2852,11,,4998.696,-66062970000000.0,1.0,1.0,1619,-1.0,True,6071827,5064.285,4998.696,-220.7692,19634.810358047485,11.0,,0.41894197,,4105.9253,0.99189174,1.0,18816178000.0,1.0,1,753.5175,17809,4105.925079869336,4105.9253,-220.7692,1893.553,[ 1.317  4.009 -7.355 -6.63 ],20444166.0,9.999998,-24793850.0,230545040000000.0,11.0
,9.999994,453.90909090909093,83742.5,11,,4799.012,-3.9433803e+23,1.0,1.0,1620,-1.0,True,6076820,221815.42,4998.8247,-238.29475,19647.726410627365,11.0,,0.41894197,199.81229,4335.6724,2.4389164,1.0,1223733300000.0,1.0,1,48991.453,17820,4535.48512863606,4535.485,-238.29475,1373.5593,[ 1.332  3.901 -7.295 -6.643],22457292.0,9.999994,-26807100.0,8.218256e+33,11.0
,9.999998,356.27272727272725,387.04355,11,,4998.074,-2699570600000000.0,1.0,1.0,1621,-1.0,True,6080739,1293.2937,4998.074,-235.21034,19658.07522726059,11.0,,0.41894197,,3557.4438,0.56094915,1.0,6064252000.0,1.0,1,243.40172,17831,3557.4437017648906,3557.4438,-235.21034,2013.8872,[ 1.323  3.805 -7.3   -6.722],16711149.0,9.999998,-21059744.0,3.8538116e+17,11.0
,9.999992,430.0,597.8038,11,,4798.439,-4.1289672e+16,1.0,1.0,1622,-1.0,True,6085469,2103.1345,4998.288,-224.45906,19671.85706949234,11.0,,0.41894197,199.84921,4096.2544,2.1298957,1.0,11193047000.0,1.0,1,504.8509,17842,4296.103652335455,4296.1035,-224.45906,1541.1418,[ 1.25   3.771 -7.336 -6.81 ],20831624.0,9.999992,-25180548.0,9.013873e+19,11.0
,9.999996,443.3636363636364,131.36398,11,,4988.5825,-4317010700000.0,1.0,1.0,1623,-1.0,True,6090346,446.10547,4998.5635,-218.05586,19687.320539951324,11.0,,0.41894197,9.9808235,4419.8926,0.78627557,1.0,2118597000.0,1.0,1,102.751045,17853,4429.8738805114735,4429.8745,-218.05586,1443.3984,[ 1.176  3.859 -7.376 -6.782],21707182.0,9.999996,-26056568.0,984176660000.0,11.0
,9.999999,461.8181818181818,34.014065,11,,4209.15,-326535580000.0,1.0,1.0,1624,-1.0,True,6095426,115.47851,4998.508,-244.12212,19700.082990407944,11.0,,0.41894197,789.3579,3825.8076,0.02418739,1.0,414620130.0,1.0,1,16.855822,17864,4615.165384074796,4615.1655,-244.12212,1209.8267,[ 1.323  3.773 -7.312 -6.61 ],22763432.0,9.999999,-27112766.0,5622246000.0,11.0
,10.0,418.27272727272725,61760.676,11,,4188.961,-2.3892376e+23,1.0,1.0,1625,-1.0,True,6100027,156687.03,4998.2446,-239.08647,19712.94598674774,11.0,,0.41894197,809.28394,3367.979,0.70287967,1.0,1221500200000.0,1.0,1,53905.016,17875,4177.262950283273,4177.2627,-239.08647,1307.2379,[ 1.325  3.724 -7.311 -6.649],19158398.0,10.0,-23507256.0,3.0183008e+33,11.0
,9.999996,459.6363636363636,342.1546,11,,2929.2998,-6483026600000.0,1.0,1.0,1626,-1.0,True,6105083,951.4349,4998.4316,-232.41803,19725.527035474777,11.0,,0.41894197,2069.1318,2523.6228,0.025067002,1.0,5872752600.0,1.0,1,235.80421,17886,4592.754862588181,4592.7544,-232.41803,910.04175,[ 1.325  3.809 -7.31  -6.558],21921572.0,9.999996,-26270762.0,2217927500000.0,11.0
,9.999999,469.3636363636364,90325.734,11,,2899.8384,-1.1987519e+22,1.0,1.0,1627,-1.0,True,6110246,318221.1,4998.366,-236.90341,19738.764565229416,11.0,,0.41894197,2098.5278,2591.1624,0.21501482,1.0,1073873000000.0,1.0,1,43192.727,17897,4689.69023149259,4689.6904,-236.90341,831.3314,[ 1.361  3.807 -7.281 -6.674],22684308.0,9.999999,-27033378.0,7.597317e+30,11.0
,10.0,473.54545454545456,12588063.0,11,,2439.8623,-2.7332914e+23,1.0,1.0,1628,-1.0,True,6115455,43831170.0,4998.464,-233.85251,19751.458428144455,11.0,,0.41894197,2558.6016,2172.9849,5.2588487,1.0,100497190000000.0,1.0,1,4025353.8,17908,4731.586610942112,4731.5864,-233.85251,701.2918,[ 1.313  3.711 -7.308 -6.734],22879722.0,10.0,-27228972.0,3.9494766e+33,11.0
,9.999992,442.45454545454544,7879.8325,11,,3329.5498,-1.2672025e+18,1.0,1.0,1629,-1.0,True,6120322,25705.223,4998.3486,-225.24622,19764.367666959763,11.0,,0.41894197,1668.799,2751.0317,9.92972,1.0,121749684000.0,1.0,1,4877.5107,17919,4419.830582919332,4419.8306,-225.24622,1083.0924,[ 1.144  3.64  -7.47  -6.785],20707992.0,9.999992,-25057042.0,8.489844e+22,11.0
,9.999999,407.90909090909093,490.06897,11,,4997.7427,-211147260000.0,1.0,1.0,1630,-1.0,True,6124809,1709.4711,4997.7427,-229.08496,19776.657274723053,11.0,,0.41894197,,4073.1655,0.05836885,1.0,4412486000.0,1.0,1,204.36026,17930,4073.165342722324,4073.1655,-229.08496,1564.1094,[ 1.196  3.593 -7.451 -6.888],19037114.0,9.999999,-23385082.0,2260712700.0,11.0
,9.999985,441.45454545454544,14819.0,11,,4558.6875,-2.5320174e+16,1.0,1.0,1631,-1.0,True,6129665,47050.28,4998.337,-232.40958,19789.946184396744,11.0,,0.41894197,439.6496,3971.2202,0.05466705,1.0,175092350000.0,1.0,1,7014.387,17941,4410.869857184507,4410.8696,-232.40958,1368.2682,[ 1.197  3.636 -7.447 -6.842],21327932.0,9.999985,-25677016.0,3.3895274e+19,11.0
,9.999996,438.0,4506554.5,11,,4998.5107,-7.8512245e+20,1.0,1.0,1632,-1.0,True,6134483,15612752.0,4998.5107,-232.47015,19804.133215904236,11.0,,0.41894197,,4376.418,0.97466856,1.0,44384754000000.0,1.0,1,1779274.8,17952,4376.418022128386,4376.418,-232.47015,1480.6,[ 1.127  3.708 -7.487 -6.78 ],21345210.0,9.999996,-25694520.0,3.2585627e+28,11.0
,9.999988,437.54545454545456,35532.945,11,,2539.3,-2.0525949e+20,1.0,1.0,1633,-1.0,True,6139296,105226.8,4998.3613,-236.02002,19816.317091703415,11.0,,0.41894197,2459.0613,1911.8243,1.5510061,1.0,651870860000.0,1.0,1,29827.988,17963,4370.885864928022,4370.8857,-236.02002,1029.9772,[ 1.084  3.606 -7.503 -6.836],20165494.0,9.999988,-24514580.0,2.2274595e+27,11.0
,9.999999,500.0,2315979.8,11,,1.5693359,-9.066315e+20,1.0,1.0,1634,-1.0,True,6144796,8065749.5,4998.8604,-222.77664,19832.224209547043,11.0,,0.41894197,4997.291,0.6772905,2.854827,1.0,18539470000000.0,1.0,1,742198.1,17974,4997.968279780715,4997.9683,-222.77664,0.45737326,[ 1.033  3.705 -7.521 -6.782],24979688.0,9.999999,-29329536.0,4.344017e+28,11.0
,9.999999,409.27272727272725,1856476.4,11,,4998.5244,-9.511747e+20,1.0,1.0,1635,-1.0,True,6149298,6503003.0,4998.5244,-240.04883,19844.51899456978,11.0,,0.41894197,,4089.44,0.09238928,1.0,16722709000000.0,1.0,1,669436.5,17985,4089.4402267218084,4089.44,-240.04883,1927.7806,[ 1.075  3.776 -7.491 -6.693],20439858.0,9.999999,-24789194.0,4.782635e+28,11.0
,9.999999,500.0,274.84924,11,,0.69873047,-234637890000.0,1.0,1.0,1636,-1.0,True,6154798,985.0577,4999.0464,-230.59471,19861.45240330696,11.0,,0.41894197,4998.3477,0.3080167,0.21463458,1.0,3116734700.0,1.0,1,124.747795,17996,4998.6556511611525,4998.656,-230.59471,0.26643714,[ 1.088  3.868 -7.481 -6.61 ],24986560.0,9.999999,-29336744.0,2832348000.0,11.0
,9.999998,456.3636363636364,30610.55,11,,4809.062,-2.3784468e+18,1.0,1.0,1637,-1.0,True,6159818,107758.34,4998.8813,-244.79764,19876.673707962036,11.0,,0.41894197,189.81946,4371.613,30.995136,1.0,367228700000.0,1.0,1,14701.112,18007,4561.432120991266,4561.432,-244.79764,1382.4254,[ 1.006  3.797 -7.537 -6.639],22717764.0,9.999998,-27067746.0,2.9895748e+23,11.0
,9.999992,500.0,2456595.5,11,,0.9790039,-4.073335e+20,1.0,1.0,1638,-1.0,True,6165318,8568931.0,4998.6797,-249.41518,19893.105157852173,11.0,,0.41894197,4997.7007,0.6307262,63.5266,1.0,20034708000000.0,1.0,1,801962.44,18018,4998.331406223625,4998.331,-249.41518,0.27952027,[ 0.977  3.697 -7.554 -6.705],24983318.0,9.999992,-29332954.0,8.7698655e+27,11.0
,9.999999,484.6363636363636,654856.0,11,,1700.727,-5234883000000000.0,1.0,1.0,1639,-1.0,True,6170649,2283326.2,4998.8403,-228.22975,19907.424861431122,11.0,,0.41894197,3298.1133,1545.6476,6.155351,1.0,2398935300000.0,1.0,1,213220.69,18029,4843.7607518160285,4843.7607,-228.22975,488.77676,[ 0.97   3.627 -7.575 -6.807],23700924.0,9.999999,-28050782.0,1.4469473e+18,11.0
,10.0,500.0,679421.0,11,,0.95947266,-1.999247e+20,1.0,1.0,1640,-1.0,True,6176149,2367843.8,4998.9023,-227.1814,19919.56312274933,11.0,,0.41894197,4997.943,0.37238103,34.40626,1.0,5481210300000.0,1.0,1,219428.31,18040,4998.315250724179,4998.3154,-227.1814,0.2552348,[ 0.899  3.701 -7.601 -6.739],24983156.0,10.0,-29333058.0,2.112264e+27,11.0
,9.999995,500.0,526110.4,11,,0.75927734,-2.5848478e+19,1.0,1.0,1641,-1.0,True,6181649,1365268.4,4998.5425,-239.99626,19932.914035081863,11.0,,0.41894197,4997.783,0.38503197,1.6913258,1.0,8022697400000.0,1.0,1,321139.3,18051,4998.1681752350405,4998.1685,-239.99626,0.26811555,[ 0.919  3.609 -7.587 -6.821],24981688.0,9.999995,-29331076.0,3.5319142e+25,11.0
,9.999996,454.72727272727275,60003.27,11,,4989.051,-4.1481887e+19,1.0,1.0,1642,-1.0,True,6186651,210929.11,4999.0317,-224.40894,19945.987454891205,11.0,,0.41894197,9.98087,4534.9814,1.3631867,1.0,535340020000.0,1.0,1,21431.1,18062,4544.962972949239,4544.963,-224.40894,1434.0872,[ 0.911  3.729 -7.569 -6.79 ],22713294.0,9.999996,-27063538.0,9.092585e+25,11.0
,9.999998,500.0,361260.03,11,,0.8964844,-1.2779752e+20,1.0,1.0,1643,-1.0,True,6192151,1217708.9,4998.8057,-243.19246,19961.05091047287,11.0,,0.41894197,4997.909,0.4996005,2.0166063,1.0,3840424300000.0,1.0,1,153734.89,18073,4998.408810262157,4998.409,-243.19246,0.29520568,[ 0.881  3.834 -7.577 -6.73 ],24984092.0,9.999998,-29333878.0,8.63165e+26,11.0
,9.999995,500.0,2709127.5,11,,1.1796875,-1.338866e+22,1.0,1.0,1644,-1.0,True,6197651,9489285.0,4998.868,-236.83453,19973.614549160004,11.0,,0.41894197,4997.6885,0.62033916,0.09275936,1.0,23233183000000.0,1.0,1,930018.94,18084,4998.308780662484,4998.309,-236.83453,0.3453408,[ 0.893  3.756 -7.576 -6.827],24983092.0,9.999995,-29332998.0,9.4733053e+30,11.0
,9.999997,454.6363636363636,292633.0,11,,4998.8066,-7.3895856e+21,1.0,1.0,1645,-1.0,True,6202652,814294.1,4998.8066,-229.23616,19986.31085085869,11.0,,0.41894197,,4543.8335,1.0174898,1.0,3451255800000.0,1.0,1,138163.89,18095,4543.8333351342,4543.8335,-229.23616,1436.8862,[ 0.9    3.652 -7.564 -6.895],22711064.0,9.999997,-27060804.0,2.8859495e+30,11.0
,10.0,454.6363636363636,9944.806,11,,4998.9883,-84499940000000.0,1.0,1.0,1646,-1.0,True,6207653,34630.293,4998.9883,-239.83076,20000.562861204147,11.0,,0.41894197,,4544.0645,0.14316957,1.0,79489850000.0,1.0,1,3182.7493,18106,4544.064787622869,4544.0645,-239.83076,1436.9595,[ 0.894  3.738 -7.566 -6.804],22713378.0,10.0,-27063446.0,376600400000000.0,11.0
,9.999999,454.72727272727275,64598.11,11,,4988.8633,-379887540000000.0,1.0,1.0,1647,-1.0,True,6212655,185945.56,4998.843,-243.47354,20014.093187570572,11.0,,0.41894197,9.979332,4535.0283,0.3904362,1.0,758001200000.0,1.0,1,30342.262,18117,4545.007614432983,4545.008,-243.47354,1434.1018,[ 0.837  3.848 -7.584 -6.81 ],22713744.0,9.999999,-27063602.0,7596461000000000.0,11.0
,10.0,454.6363636363636,1226.2493,11,,4999.017,-411155840000000.0,1.0,1.0,1648,-1.0,True,6217656,4231.2397,4999.017,-220.26453,20026.965846538544,11.0,,0.41894197,,4544.403,0.99920005,1.0,16387886000.0,1.0,1,655.91077,18128,4544.403057776389,4544.403,-220.26453,1437.0664,[ 0.666  3.813 -7.532 -6.639],22716758.0,10.0,-27066964.0,8932105000000000.0,11.0
,9.999997,454.6363636363636,5312.818,11,,4999.0283,-148608770000000.0,1.0,1.0,1649,-1.0,True,6222657,17142.193,4999.0283,-231.66267,20040.48733472824,11.0,,0.41894197,,4544.411,0.30245242,1.0,63792200000.0,1.0,1,2553.0977,18139,4544.411274423393,4544.411,-231.66267,1437.0691,[ 0.616  3.756 -7.558 -6.735],22716840.0,9.999997,-27067054.0,1165970300000000.0,11.0
