Bound,Epsilon,WReturnMean,OptimizationReturnMin,EpLenMean,EmpiricalD2Arithmetic,InitialReturnMax,EpisodesSoFar,EmpiricalD2Harmonic,MeanIW,StdWReturnMean,MeanEntropy,Penalization,Inner Iteration,MeanD2-0,TimeElapsed,OptimizationReturnMax,Weights,MinIW,TimestepsSoFar,VarianceInitializer,InitialReturnMean,StdIW,MinTargetPdf,ESSRenyiHarmonic,MinBehavPdf,DivergenceHarmonic,OptimizationReturnMean,InitialBound,ReturnStepMaxmin,Iteration,EpRewMean,InitialReturnStd,LearnableVariance,EpThisIter,InitialReturnMin,ReturnMeanIW,ESSRenyiArithmetic,MaxIW,ReturnStepMax
-188835770000.0,1.0,9156675.0,,282.09090909090907,1.0,4399.715,12353,1.0,52.660305,,0.41894197,True,1,1.0,13968.033037662506,4399.715,[-0.583  2.138 -5.853 -2.49 ],0.13858484,5220288,-1.0,2810.6772,110.37028,-201.5239,11.0,-201.5239,3124664800.0,2810.6772,-12526431.0,10.0,1123,2810.677256490693,1121.0566,,11,,473561400.0,11.0,393.23044,10.0
-376733100000000.0,1.0,17332836.0,,413.6363636363636,1.0,4999.6597,12364,1.0,1453.9661,,0.41894197,True,1,1.0,13983.724642038345,1609.8469,[-0.523  2.155 -5.854 -2.489],3.54953,5224838,-1.0,4126.9526,2443.7725,-214.3055,11.0,-214.3055,7495049700000000.0,737.13965,-21684278.0,10.0,1124,4126.952437566214,548.7262,,11,3389.8127,19618413000.0,11.0,6674.1675,10.0
-1360865700000.0,1.0,14572362.0,,374.6363636363636,1.0,4999.682,12375,1.0,294.1125,,0.41894197,True,1,1.0,13997.517548799515,2479.9202,[-0.452  2.114 -5.849 -2.584],0.17034265,5228959,-1.0,3737.9275,665.6285,-214.84695,11.0,-214.84695,97258040000.0,1218.1653,-18923834.0,10.0,1125,3737.9274102563386,774.7649,,11,2519.762,3832140300.0,11.0,2341.2808,10.0
-1.8023401e+18,1.0,12393729.0,,346.6363636363636,1.0,4999.6963,12386,1.0,145010.95,,0.41894197,True,1,1.0,14010.494676589966,2659.9014,[-0.512  2.096 -5.852 -2.588],0.41477457,5232772,-1.0,3457.028,280602.28,-188.57538,11.0,-188.57538,1.7155847e+23,1117.2332,-16745216.0,10.0,1126,3457.028134937464,665.3461,,11,2339.795,1618396700000.0,11.0,950061.7,10.0
-2.0581575e+23,1.0,8710035.0,,287.90909090909093,1.0,4549.7456,12397,1.0,15017721.0,,0.41894197,True,1,1.0,14022.131069421768,2589.8916,[-0.612  2.132 -5.856 -2.522],0.7967466,5235939,-1.0,2868.8877,44269684.0,-175.24907,11.0,-175.24907,3.26229e+33,909.03357,-12313528.0,10.0,1127,2868.887572627073,692.47266,,11,1959.854,85147650000000.0,11.0,154824590.0,10.0
-1.7966435e+21,1.0,6734823.0,,252.9090909090909,1.0,3929.7278,12408,1.0,1582337.1,,0.41894197,True,1,1.0,14032.069509744644,2139.9316,[-0.722  2.079 -5.858 -2.549],44.108463,5238721,-1.0,2518.896,4784015.0,-153.30695,11.0,-153.30695,4.4667115e+29,729.09985,-9423096.0,10.0,1128,2518.8960683998744,624.4886,,11,1789.7961,11260949000000.0,11.0,16707666.0,10.0
-7.694716e+20,1.0,11189236.0,,325.3636363636364,1.0,4999.6357,12419,1.0,1389770.5,,0.41894197,True,1,1.0,14043.602148294449,2699.8384,[-0.601  2.102 -5.861 -2.571],0.36068693,5242300,-1.0,3244.3103,3025142.2,-216.21222,11.0,-216.21222,3.1271277e+28,944.5131,-15540615.0,10.0,1129,3244.3105505930216,814.66895,,11,2299.7974,9114043000000.0,11.0,9581531.0,10.0
-3.3448544e+24,1.0,16808696.0,,404.8181818181818,1.0,4999.669,12430,1.0,4711102.0,,0.41894197,True,1,1.0,14058.417880296707,1899.8425,[-0.511  2.167 -5.862 -2.514],21.05653,5246753,-1.0,4040.6077,11874246.0,-214.18358,11.0,-214.18358,5.9088554e+35,940.78107,-21160150.0,9.999999,1130,4040.607392560814,694.3975,,11,3099.8264,63784266000000.0,11.0,41616460.0,9.999999
-2921366300000.0,1.0,16609602.0,,386.27272727272725,1.0,4999.6157,12441,1.0,24.877422,,0.41894197,True,1,1.0,14073.503554105759,4999.6157,[-0.411  2.229 -5.858 -2.472],0.9086783,5251002,-1.0,3854.2314,34.867577,-226.07532,11.0,-226.07532,450625600000.0,3854.2314,-20960958.0,10.0,1131,3854.2317298402863,1324.575,,11,,415829400.0,11.0,94.03821,10.0
-5567959500000.0,1.0,17244154.0,,409.90909090909093,1.0,4999.6562,12452,1.0,46.99858,,0.41894197,True,1,1.0,14088.666285991669,2289.9216,[-0.472  2.229 -5.86  -2.462],0.0012369596,5255511,-1.0,4091.4827,133.4841,-195.14581,11.0,-195.14581,1637144700000.0,1381.7479,-21595588.0,10.0,1132,4091.48245122971,709.8772,,11,2709.7346,374649200.0,11.0,468.52863,10.0
-1731144100000000.0,1.0,17542226.0,,416.6363636363636,1.0,4999.6343,12463,1.0,5306.1387,,0.41894197,True,1,1.0,14103.074624061584,1579.854,[-0.411  2.241 -5.86  -2.461],0.29633105,5260094,-1.0,4157.831,9608.212,-220.54713,11.0,-220.54713,1.5826539e+17,738.0507,-21893624.0,10.0,1133,4157.830893980468,504.64587,,11,3419.7803,82748210000.0,11.0,33777.535,10.0
-2119778200000.0,1.0,16902350.0,,405.09090909090907,1.0,4999.577,12474,1.0,86.479904,,0.41894197,True,1,1.0,14117.151587486267,2049.975,[-0.477  2.313 -5.877 -2.385],0.46552595,5264550,-1.0,4043.2322,212.73106,-226.81107,11.0,-226.81107,236953270000.0,1093.63,-21253646.0,10.0,1134,4043.232172900074,744.7306,,11,2949.602,1705049100.0,11.0,750.0101,10.0
-276901360000.0,1.0,20527754.0,,449.6363636363636,1.0,4999.6465,12485,1.0,79.156364,,0.41894197,True,1,1.0,14133.386917114258,1649.8823,[-0.416  2.323 -5.878 -2.389],0.10447054,5269496,-1.0,4490.4644,169.77675,-248.07478,11.0,-248.07478,4009444000.0,1140.7004,-24879182.0,10.0,1135,4490.464620601561,602.8938,,11,3349.7642,1374645500.0,11.0,599.3487,10.0
-29562652000000.0,1.0,22101658.0,,468.0,1.0,4999.5464,12496,1.0,120.79908,,0.41894197,True,1,1.0,14148.938332796097,1459.9062,[-0.371  2.358 -5.881 -2.364],0.0038749496,5274644,-1.0,4674.93,204.41472,-243.47313,11.0,-243.47313,46155090000000.0,1135.2903,-26452920.0,10.0,1136,4674.930363359857,496.67096,,11,3539.6401,1999004400.0,11.0,640.42224,10.0
-9282990000000.0,1.0,24490170.0,,494.72727272727275,1.0,4999.552,12507,1.0,25.675016,,0.41894197,True,1,1.0,14166.514744997025,590.16113,[-0.311  2.352 -5.881 -2.38 ],0.3315612,5280086,-1.0,4945.8457,59.061443,-241.8412,11.0,-241.8412,4551088000000.0,536.45514,-28841440.0,10.0,1137,4945.845791376296,169.64203,,11,4409.3906,536139170.0,11.0,209.22585,10.0
-7574763000000.0,1.0,24994022.0,,500.0,1.0,4999.4883,12518,1.0,10.906237,,0.41894197,True,1,1.0,14185.386351823807,0.18359375,[-0.256  2.365 -5.888 -2.353],0.23108588,5285586,-1.0,4999.4023,22.857168,-235.32095,11.0,-235.32095,3030529600000.0,0.097523086,-29345184.0,10.0,1138,4999.402186821402,0.06230184,,11,4999.3047,272594980.0,11.0,82.72546,10.0
-9.079432e+20,1.0,24994192.0,,500.0,1.0,4999.5713,12529,1.0,960.2737,,0.41894197,True,1,1.0,14203.540616750717,0.30371094,[-0.198  2.361 -5.883 -2.375],1.1351905,5291086,-1.0,4999.419,1543.783,-241.08298,11.0,-241.08298,4.3541187e+28,0.15141158,-29345498.0,10.0,1139,4999.419029466586,0.10173532,,11,4999.2676,24002329000.0,11.0,5204.196,10.0
-3.2577867e+18,1.0,22200696.0,,449.90909090909093,1.0,4999.573,12540,1.0,474.6746,,0.41894197,True,1,1.0,14219.212317466736,4919.6646,[-0.264  2.408 -5.883 -2.28 ],0.123816,5296035,-1.0,4496.6123,1300.6034,-232.51346,11.0,-232.51346,5.6056704e+23,4416.7036,-26551994.0,10.0,1140,4496.61249770935,1407.5404,,11,79.908875,11857626000.0,11.0,4568.5034,10.0
-1.699217e+25,1.0,21591128.0,,462.6363636363636,1.0,4999.485,12551,1.0,690129.3,,0.41894197,True,1,1.0,14236.344742059708,1609.9287,[-0.351  2.373 -5.966 -2.283],48.82213,5301124,-1.0,4620.2656,967536.8,-222.57317,11.0,-222.57317,1.5251429e+37,1230.7095,-25942278.0,10.0,1141,4620.26566913793,494.23886,,11,3389.5562,13850732000000.0,11.0,2902913.8,10.0
-5948580700000000.0,1.0,17143772.0,,381.09090909090907,1.0,4999.086,12562,1.0,81.13566,,0.41894197,True,1,1.0,14248.687990665436,4439.268,[-0.29   2.446 -5.939 -2.206],0.31355202,5305316,-1.0,3806.439,215.46805,-237.0721,11.0,-237.0721,1.869726e+18,3246.621,-21494206.0,10.0,1142,3806.438987854807,1629.3535,,11,559.81775,1996173000.0,11.0,756.37714,10.0
-7.898166e+17,1.0,17604650.0,,389.90909090909093,1.0,4999.1963,12573,1.0,34027.09,,0.41894197,True,1,1.0,14263.188615083694,4009.7456,[-0.171  2.432 -5.939 -2.24 ],0.0794673,5309605,-1.0,3894.6235,107540.15,-232.57066,11.0,-232.57066,3.2958295e+22,2905.1729,-21955276.0,10.0,1143,3894.6234318609463,1560.9475,,11,989.4507,850394500000.0,11.0,374098.88,10.0
-1108289800000.0,1.0,12117467.0,,284.54545454545456,1.0,4999.049,12584,1.0,19.19006,,0.41894197,True,1,1.0,14274.334931135178,4929.115,[-0.066  2.476 -5.917 -2.193],0.07536221,5312735,-1.0,2837.4863,27.6741,-203.62779,11.0,-203.62779,64867795000.0,2767.5527,-16467819.0,10.0,1144,2837.486561541143,2016.4669,,11,69.933655,308677020.0,11.0,74.65415,10.0
-3.7209846e+21,1.0,21043294.0,,433.3636363636364,1.0,4999.297,12595,1.0,617552.56,,0.41894197,True,1,1.0,14291.425903081894,4909.3726,[-0.065  2.437 -5.916 -2.242],1.0287879,5317502,-1.0,4331.012,1860979.1,-232.74072,11.0,-232.74072,7.3146555e+29,4241.0874,-25394110.0,9.999999,1145,4331.011940398312,1511.8297,,11,89.92415,15328481000000.0,11.0,6501019.0,9.999999
-189840270000000.0,1.0,24994006.0,,500.0,1.0,4999.5312,12606,1.0,535.3615,,0.41894197,True,1,1.0,14310.11978650093,0.25195312,[-0.033  2.368 -5.917 -2.342],1.4416873,5323002,-1.0,4999.4004,780.97656,-234.94754,11.0,-234.94754,1903321900000000.0,0.12104936,-29345244.0,10.0,1146,4999.400379359492,0.067696504,,11,4999.2793,13381122000.0,11.0,2302.03,10.0
-3.71325e+24,1.0,21701244.0,,449.27272727272725,1.0,4999.3057,12617,1.0,333296.03,,0.41894197,True,1,1.0,14327.724312067032,4339.5107,[ 0.015  2.418 -5.953 -2.244],0.24496895,5327944,-1.0,4489.101,1000834.8,-225.06775,11.0,-225.06775,7.284227e+35,3829.3064,-26052072.0,10.0,1147,4489.101137451147,1244.6749,,11,659.79504,8329786600000.0,11.0,3496350.5,10.0
-3.1537454e+23,1.0,2614084.5,,108.81818181818181,1.0,4578.878,12628,1.0,34.91467,,0.41894197,True,1,1.0,14331.921762228012,4348.9824,[-0.02   2.49  -5.951 -2.148],0.30573758,5329141,-1.0,1077.8453,33.374165,-202.16437,11.0,-202.16437,7.4667375e+33,847.94995,-6263836.0,10.0,1148,1077.8453689612872,1205.128,,11,229.89536,111348056.0,11.0,108.214195,10.0
-4.674148e+19,1.0,18949248.0,,408.45454545454544,1.0,4999.286,12639,1.0,70162.305,,0.41894197,True,1,1.0,14346.020985126495,3769.5293,[-0.042  2.411 -5.952 -2.243],4.7588096,5333634,-1.0,4081.1064,158498.22,-236.67767,11.0,-236.67767,1.15421545e+26,2851.3496,-23300036.0,9.999999,1149,4081.1066179964514,1514.5348,,11,1229.757,1713306100000.0,11.0,530891.0,9.999999
-3.456038e+17,1.0,24993684.0,,500.0,1.0,4999.573,12650,1.0,5377.2144,,0.41894197,True,1,1.0,14365.502868652344,0.3095703,[ 0.008  2.348 -5.955 -2.338],0.32558513,5339134,-1.0,4999.3677,15570.359,-255.38554,11.0,-255.38554,6.3086846e+21,0.10466974,-29344996.0,10.0,1150,4999.368361412848,0.09081662,,11,4999.2637,134406830000.0,11.0,54532.668,10.0
-2.5737011e+22,1.0,17079300.0,,378.72727272727275,1.0,4999.3237,12661,1.0,1101240.1,,0.41894197,True,1,1.0,14379.008910417557,4589.4854,[ 0.011  2.424 -5.964 -2.239],26.198078,5343300,-1.0,3781.1052,3399722.0,-229.64117,11.0,-229.64117,3.4993313e+31,3371.2666,-21430140.0,10.0,1151,3781.1049982983213,1668.0958,,11,409.83838,24137454000000.0,11.0,11850401.0,10.0
-2.0827634e+18,1.0,22722908.0,,455.54545454545456,1.0,4999.544,12672,1.0,878816.44,,0.41894197,True,1,1.0,14394.518142461777,4899.625,[ 0.023  2.339 -5.971 -2.33 ],2.5652275,5348311,-1.0,4554.0107,2762634.8,-236.29367,11.0,-236.29367,2.2912004e+23,4454.092,-27074158.0,10.0,1152,4554.010878103648,1408.5074,,11,99.91916,21962122000000.0,11.0,9614923.0,10.0
-83867020000000.0,1.0,24995272.0,,500.0,1.0,4999.619,12683,1.0,490.80594,,0.41894197,True,1,1.0,14411.7834482193,0.2421875,[ 0.048  2.261 -5.987 -2.423],5.181269,5353811,-1.0,4999.527,1170.6233,-231.26045,11.0,-231.26045,371382670000000.0,0.1500799,-29346668.0,10.0,1153,4999.527040717642,0.064693786,,11,4999.377,12267588000.0,11.0,4144.2114,10.0
-19818953000000.0,1.0,24995628.0,,500.0,1.0,4999.664,12694,1.0,1158.8429,,0.41894197,True,1,1.0,14428.821684360504,0.21435547,[ 0.082  2.189 -5.983 -2.519],0.023518464,5359311,-1.0,4999.563,2649.7004,-234.93636,11.0,-234.93636,20684342000000.0,0.11288175,-29347096.0,10.0,1154,4999.562622516063,0.061271913,,11,4999.4497,28965775000.0,11.0,9404.046,10.0
-163917810000000.0,1.0,22723836.0,,454.72727272727275,1.0,4999.661,12705,1.0,286.12943,,0.41894197,True,1,1.0,14445.012338876724,4989.68,[ 0.089  2.111 -5.981 -2.617],0.76558036,5364313,-1.0,4546.017,458.90466,-234.41217,11.0,-234.41217,1418946700000000.0,4536.0366,-27075284.0,10.0,1155,4546.017262993704,1434.4207,,11,9.981172,7150342700.0,11.0,1652.735,10.0
-1.0060367e+25,1.0,24996584.0,,500.0,1.0,4999.727,12716,1.0,84.04981,,0.41894197,True,1,1.0,14462.174780130386,0.11767578,[-0.115  2.084 -6.056 -2.736],0.75978535,5369813,-1.0,4999.658,174.54453,-241.35129,11.0,-241.35129,5.345107e+36,0.04905007,-29348162.0,10.0,1156,4999.658444278219,0.032506146,,11,4999.6094,2100946200.0,11.0,626.31274,10.0
-258941120000.0,1.0,24996716.0,,500.0,1.0,4999.7075,12727,1.0,4.919821,,0.41894197,True,1,1.0,14480.100645065308,0.06689453,[-0.202  2.017 -6.057 -2.797],0.55211765,5375313,-1.0,4999.6714,6.8118043,-239.42924,11.0,-239.42924,3537732000.0,0.030850498,-29348260.0,10.0,1157,4999.671576898332,0.02007629,,11,4999.6406,122978970.0,11.0,19.47173,10.0
-195414460000.0,1.0,24996244.0,,500.0,1.0,4999.7334,12738,1.0,44.958305,,0.41894197,True,1,1.0,14497.721589565277,0.23828125,[-0.139  2.018 -6.054 -2.798],0.9013593,5380813,-1.0,4999.6245,72.372215,-264.41177,11.0,-264.41177,1993565000.0,0.12930575,-29347832.0,10.0,1158,4999.624353090593,0.06790733,,11,4999.495,1123788200.0,11.0,256.5054,10.0
-1.5600251e+20,1.0,24996418.0,,500.0,1.0,4999.688,12749,1.0,54.04531,,0.41894197,True,1,1.0,14515.325177669525,0.10986328,[-0.167  2.061 -6.014 -2.692],0.014654732,5386313,-1.0,4999.642,82.357124,-229.4902,11.0,-229.4902,1.2853032e+27,0.06369851,-29347922.0,10.0,1159,4999.641875103337,0.02854823,,11,4999.578,1350930700.0,11.0,278.7996,10.0
-2087627200000000.0,1.0,21270644.0,,459.45454545454544,1.0,4999.715,12760,1.0,10967.777,,0.41894197,True,1,1.0,14527.51116681099,1310.0442,[-0.279  2.101 -6.01  -2.654],0.03743359,5391367,-1.0,4588.746,21126.695,-232.67487,11.0,-232.67487,2.3012878e+17,899.07556,-25622194.0,10.0,1160,4588.746299961509,462.65573,,11,3689.6707,163313120000.0,11.0,67435.51,10.0
-46383134000000.0,1.0,24996440.0,,500.0,1.0,4999.6807,12771,1.0,7.9389086,,0.41894197,True,1,1.0,14542.985924482346,0.10058594,[-0.218  2.112 -6.005 -2.659],0.12010184,5396867,-1.0,4999.644,19.449293,-238.11897,11.0,-238.11897,113621740000000.0,0.06387606,-29347932.0,10.0,1161,4999.644075065178,0.028951565,,11,4999.58,198446640.0,11.0,69.19357,10.0
-975665600000.0,1.0,24996668.0,,500.0,1.0,4999.7227,12782,1.0,375.7626,,0.41894197,True,1,1.0,14556.349287509918,0.12011719,[-0.159  2.128 -6.003 -2.647],0.044331565,5402367,-1.0,4999.667,552.1768,-226.8931,11.0,-226.8931,49309397000.0,0.06431996,-29348240.0,10.0,1162,4999.666889407224,0.040058814,,11,4999.6025,9392961000.0,11.0,1490.8451,10.0
-2192148000000.0,1.0,24996182.0,,500.0,1.0,4999.6934,12793,1.0,53.317795,,0.41894197,True,1,1.0,14570.81003189087,0.15234375,[-0.142  2.2   -6.014 -2.547],0.0037854174,5407867,-1.0,4999.618,80.78966,-254.43489,11.0,-254.43489,253484810000.0,0.07705966,-29347700.0,10.0,1163,4999.618109915833,0.044954672,,11,4999.541,1332725000.0,11.0,262.93304,10.0
-1451790200000.0,1.0,22724096.0,,454.72727272727275,1.0,4999.7207,12804,1.0,254.34242,,0.41894197,True,1,1.0,14585.951286554337,4989.7393,[-0.1    2.132 -6.016 -2.643],0.705846,5412869,-1.0,4546.0435,534.556,-237.82274,11.0,-237.82274,110338710000.0,4536.062,-27075654.0,10.0,1164,4546.043255234735,1434.4287,,11,9.981547,6355376000.0,11.0,1844.9412,10.0
-9826073000000000.0,1.0,24995960.0,,500.0,1.0,4999.658,12815,1.0,286.93503,,0.41894197,True,1,1.0,14603.525208234787,0.18261719,[-0.083  2.212 -6.011 -2.548],0.05273508,5418369,-1.0,4999.5957,490.8394,-229.95999,11.0,-229.95999,5.099317e+18,0.12016158,-29347416.0,10.0,1165,4999.595776204598,0.0527095,,11,4999.4756,7172176400.0,11.0,1516.9126,10.0
-4527517000000.0,1.0,24996378.0,,500.0,1.0,4999.681,12826,1.0,22.363174,,0.41894197,True,1,1.0,14618.881774187088,0.11035156,[-0.167  2.158 -6.02  -2.623],0.5817482,5423869,-1.0,4999.6377,23.894886,-237.03305,11.0,-237.03305,1082324800000.0,0.06689453,-29347876.0,10.0,1166,4999.637673516124,0.035146385,,11,4999.571,559000300.0,11.0,68.745255,10.0
-16430856000000.0,1.0,24995770.0,,500.0,1.0,4999.631,12837,1.0,225.83966,,0.41894197,True,1,1.0,14633.802609682083,0.15771484,[-0.099  2.218 -6.016 -2.537],0.98624057,5429369,-1.0,4999.5776,394.3135,-252.32326,11.0,-252.32326,14248991000000.0,0.103915125,-29347180.0,10.0,1167,4999.5770084414125,0.048590288,,11,4999.473,5644988400.0,11.0,1366.6158,10.0
-467196670000.0,1.0,24996464.0,,500.0,1.0,4999.6963,12848,1.0,2099.654,,0.41894197,True,1,1.0,14649.657780647278,0.1171875,[-0.104  2.131 -6.008 -2.627],0.21161672,5434869,-1.0,4999.6465,6333.5,-249.8303,11.0,-249.8303,9083138000.0,0.067072086,-29347988.0,10.0,1168,4999.646094116116,0.042837653,,11,4999.579,52483110000.0,11.0,22114.7,10.0
-331718260000.0,1.0,24996330.0,,500.0,1.0,4999.6846,12859,1.0,2169.6423,,0.41894197,True,1,1.0,14667.136738300323,0.09472656,[-0.062  2.072 -6.008 -2.728],0.11558543,5440369,-1.0,4999.6333,6627.2515,-225.53296,11.0,-225.53296,4066537700.0,0.043101918,-29347832.0,10.0,1169,4999.63294658269,0.032951504,,11,4999.59,54232523000.0,11.0,23123.02,10.0
-8.2581296e+21,1.0,22724156.0,,454.6363636363636,1.0,4999.7246,12870,1.0,5719.6216,,0.41894197,True,1,1.0,14683.952507734299,4999.7246,[ 0.011  2.019 -6.005 -2.815],0.9576668,5445370,-1.0,4545.1426,17978.244,-226.6263,11.0,-226.6263,3.6015798e+30,4545.1426,-27075718.0,10.0,1170,4545.142910165451,1437.3004,,11,,142969240000.0,11.0,62571.64,10.0
-8.534619e+21,1.0,24996744.0,,500.0,1.0,4999.761,12881,1.0,2594421.5,,0.41894197,True,1,1.0,14700.389148235321,0.13867188,[ 0.237  1.945 -6.014 -2.892],1094.6271,5450870,-1.0,4999.6743,7942278.0,-236.30144,11.0,-236.30144,3.8466723e+30,0.05193537,-29348380.0,10.0,1171,4999.674407264718,0.03859304,,11,4999.6226,64852345000000.0,11.0,27701398.0,10.0
-1159887800000.0,1.0,22723800.0,,454.72727272727275,1.0,4999.669,12892,1.0,426.7407,,0.41894197,True,1,1.0,14716.041134357452,4989.689,[ 0.35   2.053 -5.993 -2.698],0.2710256,5455872,-1.0,4546.0137,691.171,-237.3055,11.0,-237.3055,69752110000.0,4536.033,-27075264.0,10.0,1172,4546.01361533763,1434.4197,,11,9.980141,10665064000.0,11.0,1820.1667,10.0
-1112528400000.0,1.0,24996098.0,,500.0,1.0,4999.6777,12903,1.0,463.48172,,0.41894197,True,1,1.0,14731.757054567337,0.18359375,[ 0.335  2.145 -5.986 -2.615],0.27463913,5461372,-1.0,4999.61,1013.18024,-233.04597,11.0,-233.04597,64014086000.0,0.11550071,-29347590.0,10.0,1173,4999.609820717479,0.04860946,,11,4999.494,11585305000.0,11.0,3588.5962,10.0
-1736273000000.0,1.0,24996182.0,,500.0,1.0,4999.694,12914,1.0,36.578568,,0.41894197,True,1,1.0,14745.385401010513,0.18945312,[ 0.302  2.075 -5.998 -2.712],3.435496,5466872,-1.0,4999.6177,39.807327,-248.61128,11.0,-248.61128,159044580000.0,0.11368075,-29347700.0,10.0,1174,4999.617965982998,0.05778903,,11,4999.5044,914334340.0,11.0,127.142235,10.0
-3912681400000.0,1.0,24995884.0,,500.0,1.0,4999.6396,12925,1.0,131.33148,,0.41894197,True,1,1.0,14760.149165391922,0.17138672,[ 0.329  2.142 -5.989 -2.61 ],2.5225303,5472372,-1.0,4999.588,229.66658,-243.9294,11.0,-243.9294,807196100000.0,0.11980646,-29347304.0,10.0,1175,4999.588072046653,0.05224547,,11,4999.4683,3282741800.0,11.0,802.0202,10.0
-3.2113227e+23,1.0,24996464.0,,500.0,1.0,4999.736,12936,1.0,2298065.0,,0.41894197,True,1,1.0,14777.708941698074,0.16064453,[ 0.319  2.048 -5.976 -2.691],424.1596,5477872,-1.0,4999.6465,3815880.5,-231.25395,11.0,-231.25395,5.446201e+33,0.07120028,-29348060.0,10.0,1176,4999.646321360662,0.047773592,,11,4999.575,57444600000000.0,11.0,11332952.0,10.0
-21854134000000.0,1.0,24995776.0,,500.0,1.0,4999.6597,12947,1.0,385.1241,,0.41894197,True,1,1.0,14793.92549419403,0.21923828,[ 0.27   2.102 -6.001 -2.453],0.37668392,5483372,-1.0,4999.577,628.6275,-227.33537,11.0,-227.33537,25202103000000.0,0.13680753,-29347238.0,10.0,1177,4999.57726558217,0.057855193,,11,4999.4404,9626290000.0,11.0,2047.218,10.0
-10100511000000.0,1.0,22722728.0,,454.72727272727275,1.0,4999.579,12958,1.0,12065.1,,0.41894197,True,1,1.0,14809.83569598198,4989.599,[ 0.267  2.174 -6.006 -2.351],1.0181373,5488374,-1.0,4545.9062,37680.105,-228.79164,11.0,-228.79164,5071533000000.0,4535.927,-27074038.0,10.0,1178,4545.906720317631,1434.3859,,11,9.980095,301561380000.0,11.0,131216.89,10.0
-6875638700000.0,1.0,24995748.0,,500.0,1.0,4999.6133,12969,1.0,1256.2986,,0.41894197,True,1,1.0,14827.531509160995,0.087890625,[ 0.305  2.126 -6.016 -2.46 ],1.0568553,5493874,-1.0,4999.5747,2558.7988,-221.10773,11.0,-221.10773,2474106000000.0,0.049316406,-29347128.0,10.0,1179,4999.574707320757,0.028757764,,11,4999.5254,31402370000.0,11.0,7299.111,10.0
-1.1275428e+23,1.0,24994656.0,,500.0,1.0,4999.579,12980,1.0,1414817.4,,0.41894197,True,1,1.0,14843.255635261536,0.22753906,[ 0.315  2.189 -6.021 -2.352],3.5904942,5499374,-1.0,4999.4653,2789300.0,-235.77551,11.0,-235.77551,6.715003e+32,0.11376953,-29345976.0,10.0,1180,4999.465232944908,0.0771959,,11,4999.3516,35363470000000.0,11.0,8605620.0,10.0
-8.780128e+17,1.0,24354888.0,,493.54545454545456,1.0,4999.447,12991,1.0,5599031.5,,0.41894197,True,1,1.0,14858.181644678116,450.01318,[ 0.137  2.247 -6.039 -2.188],0.39331833,5504803,-1.0,4932.9277,17698070.0,-249.36552,11.0,-249.36552,4.07089e+22,383.49368,-28705978.0,10.0,1181,4932.927354256077,145.31647,,11,4549.4336,139918475000000.0,11.0,61565240.0,10.0
-3064692200000000.0,1.0,22722308.0,,454.72727272727275,1.0,4999.548,13002,1.0,2061.7393,,0.41894197,True,1,1.0,14870.584562778473,4989.5664,[ 0.193  2.175 -6.045 -2.273],0.3456923,5509805,-1.0,4545.8643,3030.9229,-241.76968,11.0,-241.76968,4.960782e+17,4535.883,-27073562.0,10.0,1182,4545.864374883726,1434.3721,,11,9.981392,51532194000.0,11.0,8697.852,10.0
-1776876300000000.0,1.0,24992436.0,,500.0,1.0,4999.4336,13013,1.0,44459.55,,0.41894197,True,1,1.0,14885.126854896545,0.5541992,[ 0.218  2.245 -6.044 -2.173],1.0255592,5515305,-1.0,4999.243,92819.35,-243.90616,11.0,-243.90616,1.6657196e+17,0.3639027,-29343502.0,10.0,1183,4999.243319213021,0.15253846,,11,4998.8794,1111044100000.0,11.0,266078.5,10.0
-1.4409372e+18,1.0,24993484.0,,500.0,1.0,4999.501,13024,1.0,14854.046,,0.41894197,True,1,1.0,14897.558722734451,0.36523438,[ 0.135  2.203 -6.057 -2.255],6.447997,5520805,-1.0,4999.348,44479.246,-250.79985,11.0,-250.79985,1.0967234e+23,0.21244673,-29344672.0,9.999999,1184,4999.348129782204,0.09758443,,11,4999.1357,371276000000.0,11.0,155453.44,9.999999
-8.2311243e+21,1.0,19250608.0,,410.27272727272725,1.0,4999.422,13035,1.0,86960.89,,0.41894197,True,1,1.0,14908.760585546494,4739.6177,[ 0.143  2.285 -6.048 -2.162],2.6703465,5525318,-1.0,4099.317,168594.0,-244.64543,11.0,-244.64543,3.5789288e+30,3839.5125,-23601634.0,10.0,1185,4099.31676511493,1564.0367,,11,259.80408,2163189100000.0,11.0,569476.0,10.0
-1.3022857e+17,1.0,22721596.0,,454.6363636363636,1.0,4999.5386,13046,1.0,1086.9435,,0.41894197,True,1,1.0,14921.271364927292,4999.5386,[ 0.127  2.21  -6.049 -2.261],1.0074064,5530319,-1.0,4544.887,1940.1393,-235.74927,11.0,-235.74927,8.957908e+20,4544.887,-27072838.0,10.0,1186,4544.886790534329,1437.2194,,11,,27164926000.0,11.0,6878.0474,10.0
-2.0982209e+17,1.0,23382160.0,,479.1818181818182,1.0,4999.3193,13057,1.0,214255.89,,0.41894197,True,1,1.0,14933.18446135521,2300.0562,[ 0.159  2.279 -6.026 -2.163],0.20287114,5535590,-1.0,4790.0938,650373.44,-221.30702,11.0,-221.30702,2.3257648e+21,2090.831,-27733024.0,10.0,1187,4790.093987992957,661.1788,,11,2699.2632,1699823100000.0,11.0,2270610.0,10.0
