ReturnMeanIW,MeanD2-0,ReturnStepMax,EpLenMean,Iteration,MinBehavPdf,StdWReturnMean,Epsilon,MinTargetPdf,Bound,MeanIW,MaxIW,InitialBound,ESSRenyiHarmonic,InitialReturnStd,ReturnStepMaxmin,EpisodesSoFar,TimeElapsed,EpThisIter,Penalization,Weights,OptimizationReturnMax,VarianceInitializer,EmpiricalD2Arithmetic,StdIW,LearnableVariance,MinIW,OptimizationReturnMean,InitialReturnMax,DivergenceHarmonic,EpRewMean,TimestepsSoFar,WReturnMean,Inner Iteration,MeanEntropy,EmpiricalD2Harmonic,ESSRenyiArithmetic,InitialReturnMin,OptimizationReturnMin,InitialReturnMean
10106124000.0,1.0,9.999942,46.54545454545455,11,-33.126575,,1.0,-33.126575,-23905945000000.0,31023.336,171544.34,-336343.0,11.0,190.82904,9.999942,121,7.275996446609497,11,True,[-0.07   0.126 -0.428 -1.341],639.8838,-1.0,1.0,65357.977,,1.0374345,365.33615,729.7632,6.6440163e+16,455.215563514445,3901,243636.95,1,0.41894197,1.0,11.0,89.879425,,455.21555
6157151.0,1.0,9.999998,55.27272727272727,12,-59.38354,,1.0,-59.38354,-366734900000.0,19.592169,47.982586,-704460.1,11.0,353.78024,9.999998,132,7.810610771179199,11,True,[-0.03   0.243 -0.439 -1.327],1209.7113,-1.0,1.0,16.16178,,1.1526538,472.5031,1279.6519,1655146700000.0,542.4436776453189,4509,419405.62,1,0.41894197,1.0,11.0,69.94056,,542.44366
28311798000.0,1.0,9.999999,65.18181818181819,13,-63.989273,,1.0,-63.989273,-6.4263465e+17,222037.19,2387193.2,-774226.9,11.0,301.87927,9.999999,143,8.194595575332642,11,True,[-0.067  0.185 -0.446 -1.431],939.3385,-1.0,1.0,684732.75,,0.8895542,331.6048,1249.181,5.596812e+24,641.44736362528,5226,502585.8,1,0.41894197,1.0,11.0,309.84253,,641.4473
182072480.0,1.0,9.999994,44.09090909090909,14,-36.642715,,1.0,-36.642715,-7.05314e+20,744.8988,4979.1943,-510505.2,11.0,294.93863,9.999994,154,8.46577763557434,11,True,[ 0.005  0.284 -0.449 -1.405],1129.4956,-1.0,1.0,1577.477,,1.1612328,390.7253,1169.4185,8.778073e+30,430.64811014432104,5711,272446.56,1,0.41894197,1.0,11.0,39.922806,,430.64807
1353215.0,1.0,9.999992,43.0,15,-47.583893,,1.0,-47.583893,-31211284000.0,5.347947,14.036201,-505439.44,11.0,308.60663,9.999992,165,8.895875453948975,11,True,[-0.139  0.467 -0.5   -1.329],1149.4109,-1.0,1.0,4.2460957,,1.3466604,409.78723,1159.3936,17790003000.0,419.7699091951658,6184,271444.84,1,0.41894197,1.0,11.0,9.982692,,419.76993
443810880.0,1.0,9.999997,69.0909090909091,16,-73.80803,,1.0,-73.80803,-1.3320392e+21,638.0905,4129.409,-1074679.0,11.0,393.87286,9.999997,176,9.346238374710083,11,True,[-0.219  0.52  -0.664 -1.491],1559.1583,-1.0,1.0,1228.2539,,0.35276198,620.65967,1619.0903,8.520473e+30,680.5916650329899,6944,618340.9,1,0.41894197,1.0,11.0,59.932037,,680.59174
9866848000.0,1.0,9.999997,116.54545454545455,17,-86.297615,,1.0,-86.297615,-2.7688205e+22,3617.7776,33826.02,-2302384.2,11.0,571.6912,9.999997,187,9.826921701431274,11,True,[-0.087  0.384 -0.662 -1.655],1549.8708,-1.0,1.0,9588.847,,6.184678,785.26404,1919.6295,1.86309e+33,1155.0227618313575,8226,1660908.4,1,0.41894197,1.0,11.0,369.7586,,1155.0227
56520770000.0,1.0,9.999999,101.0,18,-63.33206,,1.0,-63.33206,-3.205155e+17,135225.73,1462937.9,-1649386.1,11.0,433.2983,9.999999,198,10.527510643005371,11,True,[-0.196  0.396 -0.698 -1.607],1199.9836,-1.0,1.0,419874.34,,0.012230016,569.982,1629.6621,4.8064184e+23,999.6604956413415,9337,1187068.6,1,0.41894197,1.0,11.0,429.67853,,999.6605
10078098000.0,1.0,10.0,85.45454545454545,19,-80.24335,,1.0,-80.24335,-1.5750882e+23,2550.7676,20893.098,-1974378.2,11.0,687.1624,10.0,209,11.033752679824829,11,True,[-0.113  0.488 -0.705 -1.599],2099.716,-1.0,1.0,6109.6143,,0.99458635,814.2432,2129.664,3.9799648e+34,844.1911465620851,10277,1184851.0,1,0.41894197,1.0,11.0,29.947922,,844.19116
698372600.0,1.0,10.0,112.0909090909091,20,-94.13132,,1.0,-94.13132,-504490050000000.0,1580.1782,16935.502,-2160154.2,11.0,434.6605,10.0,220,11.883568286895752,11,True,[-0.237  0.497 -0.717 -1.603],1489.6044,-1.0,1.0,4857.182,,0.05226644,540.851,2059.1953,4.6711923e+17,1110.4419477593956,11510,1422011.2,1,0.41894197,1.0,11.0,569.59094,,1110.4419
18238982.0,1.0,9.999998,96.63636363636364,21,-81.421074,,1.0,-81.421074,-21302792000.0,6.915331,58.648598,-1640023.5,11.0,410.6047,9.999998,231,12.214394092559814,11,True,[-0.114  0.475 -0.708 -1.608],1489.8005,-1.0,1.0,16.40782,,0.112510614,656.1148,1789.655,1457356300.0,955.969317630741,12573,1082473.6,1,0.41894197,1.0,11.0,299.8545,,955.96936
3099702300.0,1.0,10.0,91.63636363636364,22,-63.70691,,1.0,-63.70691,-7.296634e+23,1868.3218,15551.802,-1296691.1,11.0,386.85574,10.0,242,12.793400764465332,11,True,[-0.173  0.481 -0.72  -1.594],1319.2927,-1.0,1.0,4359.2363,,0.4977731,855.9785,1369.2255,4.9987247e+36,905.9112594387585,13581,970332.6,1,0.41894197,1.0,11.0,49.932793,,905.9112
9858170000.0,1.0,9.999992,65.18181818181819,23,-53.855686,,1.0,-53.855686,-2.519591e+21,6300.1484,64338.086,-904666.6,11.0,402.3225,9.999992,253,13.14635443687439,11,True,[-0.042  0.345 -0.734 -1.757],1329.6144,-1.0,1.0,18361.824,,1.131438,591.5689,1379.5367,5.784168e+31,641.4913278500294,14298,573374.56,1,0.41894197,1.0,11.0,49.92237,,641.4913
753887600.0,1.0,9.999999,74.81818181818181,24,-70.624725,,1.0,-70.624725,-2.341903e+18,635.786,1996.7604,-1312759.5,11.0,531.9266,9.999999,264,13.537070274353027,11,True,[-0.123  0.256 -0.734 -1.789],1659.5598,-1.0,1.0,666.0419,,0.97796625,727.98315,1669.542,2.3294977e+25,737.9653473190723,15121,827538.75,1,0.41894197,1.0,11.0,9.982132,,737.9653
37875620.0,1.0,10.0,97.9090909090909,25,-82.25294,,1.0,-82.25294,-1269146700000.0,35.954647,226.39458,-2102791.0,11.0,630.10657,10.0,275,13.972900390625,11,True,[-0.025  0.309 -0.747 -1.844],2089.5916,-1.0,1.0,63.205837,,0.86437577,958.71893,2099.5737,2735187200000.0,968.7011114763063,16198,1335416.1,1,0.41894197,1.0,11.0,9.98215,,968.7011
1691907.2,1.0,9.999999,70.63636363636364,26,-140.05247,,1.0,-140.05247,-232656240000.0,3.6432664,15.115851,-3405183.5,11.0,915.152,9.999999,286,14.50921368598938,11,True,[-0.059  0.429 -0.761 -1.842],3439.3652,-1.0,1.0,4.471616,,0.047219515,676.0942,3459.3276,12472980000.0,696.0566643198616,16975,1321998.2,1,0.41894197,1.0,11.0,19.962513,,696.0566
184727720000000.0,1.0,10.0,106.54545454545455,27,-74.42146,,1.0,-74.42146,-1.8023052e+20,170990400.0,1880875800.0,-2070559.1,11.0,504.84116,10.0,297,15.03159785270691,11,True,[-0.11   0.396 -0.763 -1.857],1959.1128,-1.0,1.0,540713300.0,,0.090527,1005.1104,2009.0281,6.5799967e+28,1055.0257147293485,18147,1367943.9,1,0.41894197,1.0,11.0,49.915283,,1055.0256
100432390.0,1.0,9.999999,68.36363636363636,28,-54.00937,,1.0,-54.00937,-3686599100000000.0,321.24026,1553.6318,-804540.2,11.0,256.6191,9.999999,308,15.488495111465454,11,True,[-0.176  0.29  -0.764 -1.853],910.17926,-1.0,1.0,430.3768,,21.120161,303.75305,1279.8746,1.6714602e+20,673.4484015670503,18899,519386.16,1,0.41894197,1.0,11.0,369.69537,,673.4484
403837340.0,1.0,9.999999,114.36363636363636,29,-92.769485,,1.0,-92.769485,-445191750000.0,549.7724,5904.0366,-2404404.5,11.0,555.53925,9.999999,319,16.21597647666931,11,True,[-0.084  0.341 -0.775 -1.92 ],2139.301,-1.0,1.0,1693.2599,,0.37346464,1113.2325,2159.271,300324880000.0,1133.2024575652272,20157,1592771.8,1,0.41894197,1.0,11.0,19.969852,,1133.2025
2127224200.0,1.0,10.0,99.72727272727273,30,-100.45179,,1.0,-100.45179,-21182972000000.0,1993.5176,21734.334,-2716421.5,11.0,681.7371,10.0,330,16.847593545913696,11,True,[-0.024  0.238 -0.782 -1.958],2369.661,-1.0,1.0,6242.736,,0.5893022,647.2334,2709.2825,274778890000000.0,986.8549964661324,21254,1438648.4,1,0.41894197,1.0,11.0,339.62158,,986.8549
55491210000.0,1.0,9.999999,69.0909090909091,31,-64.35409,,1.0,-64.35409,-9.11837e+16,342220.22,3551328.5,-1080511.8,11.0,414.5275,9.999999,341,17.269590139389038,11,True,[ 0.056  0.148 -0.784 -1.926],1249.9834,-1.0,1.0,1016380.25,,3.5334938,330.98514,1599.6221,4.1906206e+22,680.6238581865308,22014,635081.9,1,0.41894197,1.0,11.0,349.63873,,680.6239
1491419.9,1.0,9.999997,71.9090909090909,32,-68.44122,,1.0,-68.44122,-40138800000.0,2.0778496,8.010623,-1362865.4,11.0,495.24265,9.999997,352,17.850098609924316,11,True,[-0.032  0.062 -0.791 -1.944],1789.9104,-1.0,1.0,1.9950457,,0.09871322,618.97144,1879.793,4257653500.0,708.8540421167813,22805,747739.4,1,0.41894197,1.0,11.0,89.88257,,708.85406
31580504.0,1.0,9.999994,59.72727272727273,33,-59.08397,,1.0,-59.08397,-488782070000.0,156.31241,766.42365,-672324.75,11.0,318.78998,9.999994,363,18.170560598373413,11,True,[-0.129  0.138 -0.8   -1.925],1079.7523,-1.0,1.0,254.83614,,1.0294219,527.13574,1139.6477,4673109000000.0,587.0311121249839,23462,446232.56,1,0.41894197,1.0,11.0,59.895355,,587.03107
7680573.0,1.0,9.999998,101.63636363636364,34,-121.74498,,1.0,-121.74498,-27820737000.0,5.6879177,29.40152,-3165048.0,11.0,888.4809,9.999998,374,18.953778743743896,11,True,[-0.12   0.26  -0.81  -1.898],2758.7258,-1.0,1.0,8.406398,,0.42893133,966.1314,2798.6636,416110400.0,1006.0692061460668,24580,1801573.8,1,0.41894197,1.0,11.0,39.93786,,1006.0693
5758531000.0,1.0,10.0,140.8181818181818,35,-164.35095,,1.0,-164.35095,-1.1042441e+20,3047.3267,30522.215,-6024775.5,11.0,1165.0007,10.0,385,19.5473530292511,11,True,[-0.077  0.305 -0.811 -1.892],3878.5747,-1.0,1.0,8728.827,,0.14784391,1327.832,3948.457,1.6555199e+27,1397.7144732551244,26129,3310832.8,1,0.41894197,1.0,11.0,69.88245,,1397.7145
57256104.0,1.0,9.999997,75.63636363636364,36,-86.956894,,1.0,-86.956894,-1061440300000000.0,23.65869,190.3454,-1350526.6,11.0,479.6541,9.999997,396,20.113344192504883,11,True,[-0.006  0.216 -0.838 -1.937],1450.1106,-1.0,1.0,53.66237,,0.13193575,396.39807,1799.7639,3.5435844e+18,746.0514347310996,26961,786660.9,1,0.41894197,1.0,11.0,349.65332,,746.0514
667873100.0,1.0,10.0,67.72727272727273,37,-63.59709,,1.0,-63.59709,-93654970000.0,1492.6934,13680.51,-713036.6,11.0,240.15419,10.0,407,20.49929928779602,11,True,[ 0.089  0.204 -0.834 -2.017],739.97687,-1.0,1.0,3926.6045,,0.29551598,307.31393,1099.6443,195141840000.0,666.9813453796639,27706,502538.16,1,0.41894197,1.0,11.0,359.66742,,666.9814
114529894000.0,1.0,9.99999,51.18181818181818,38,-32.88699,,1.0,-32.88699,-4.0769984e+19,731096.6,7426691.0,-420225.75,11.0,146.42934,9.99999,418,20.79780149459839,11,True,[ 0.172  0.259 -0.836 -2.093],569.87787,-1.0,1.0,2123955.0,,0.10909814,151.86487,919.5873,7.6704927e+28,501.5742738888186,28269,273018.3,1,0.41894197,1.0,11.0,349.7094,,501.57425
1134208000.0,1.0,9.999999,49.81818181818182,39,-43.788555,,1.0,-43.788555,-2.4207777e+18,1971.1664,18262.95,-424429.9,11.0,252.14493,9.999999,429,21.28498363494873,11,True,[ 0.414  0.254 -0.803 -2.039],799.81665,-1.0,1.0,5176.6226,,1.0428573,448.02884,839.7416,3.889029e+26,487.9537592642042,28817,301675.94,1,0.41894197,1.0,11.0,39.92492,,487.95374
175614060.0,1.0,9.999978,46.54545454545455,40,-48.183655,,1.0,-48.183655,-1.1448288e+16,273.93753,2452.069,-737091.1,11.0,398.68353,9.999978,440,21.74229884147644,11,True,[ 0.19   0.193 -0.857 -2.115],1449.6843,-1.0,1.0,706.4244,,0.102259755,445.26562,1459.6643,9.527588e+20,455.2455692281204,29329,366197.12,1,0.41894197,1.0,11.0,9.979934,,455.24557
13125590000.0,1.0,9.999995,45.63636363636363,41,-63.401943,,1.0,-63.401943,-130980900000000.0,16991.852,186526.69,-667903.25,11.0,364.30533,9.999995,451,22.10496735572815,11,True,[ 0.241  0.295 -0.855 -2.063],1349.6722,-1.0,1.0,53611.72,,0.13157049,406.19513,1389.612,1.5179888e+17,446.13494331503716,29831,331754.78,1,0.41894197,1.0,11.0,39.939823,,446.13495
23747095000.0,1.0,9.9999695,57.90909090909091,42,-33.04957,,1.0,-33.04957,-3.985802e+22,48339.965,271239.5,-442647.1,11.0,154.43477,9.9999695,462,22.5496027469635,11,True,[ 0.321  0.388 -0.835 -2.071],429.9912,-1.0,1.0,98171.266,,5.2708793,259.03827,739.7544,1.750633e+35,568.801458544609,30468,347385.2,1,0.41894197,1.0,11.0,309.76318,,568.8015
1285308000.0,1.0,9.999999,56.90909090909091,43,-45.035255,,1.0,-45.035255,-4446768400000000.0,2530.3748,14085.838,-591653.75,11.0,276.60657,9.999999,473,22.888381719589233,11,True,[ 0.142  0.265 -0.888 -2.182],999.797,-1.0,1.0,4833.9688,,0.8330346,478.90384,1079.6636,4.8022963e+20,558.7704195258084,31094,388735.56,1,0.41894197,1.0,11.0,79.86659,,558.77045
1921085.5,1.0,9.999989,54.36363636363637,44,-60.94614,,1.0,-60.94614,-21987914000.0,3.7622175,9.766008,-738621.1,11.0,336.4167,9.999989,484,23.58342170715332,11,True,[ 0.074  0.166 -0.896 -2.218],1389.5142,-1.0,1.0,3.1772466,,0.26016596,523.40356,1399.4944,4158354000.0,533.3838087620887,31692,397674.5,1,0.41894197,1.0,11.0,9.980241,,533.38385
71656150.0,1.0,9.999997,107.36363636363636,45,-156.26285,,1.0,-156.26285,-2444319500000.0,55.822227,376.8814,-4160034.5,11.0,928.1815,9.999997,495,24.163057804107666,11,True,[ 0.019  0.137 -0.897 -2.217],3119.2036,-1.0,1.0,112.05359,,0.35144433,653.5375,3528.9678,1271199300000.0,1063.3017537812725,32873,1992131.6,1,0.41894197,1.0,11.0,409.76428,,1063.3016
1039678900.0,1.0,9.999995,80.18181818181819,46,-70.71492,,1.0,-70.71492,-1564871800000.0,1197.6326,12354.974,-1253519.0,11.0,412.61176,9.999995,506,24.766167640686035,11,True,[-0.04   0.12  -0.905 -2.227],1260.0632,-1.0,1.0,3532.126,,0.6059872,431.9723,1619.6737,11726924000000.0,791.5827779544087,33755,796851.75,1,0.41894197,1.0,11.0,359.61047,,791.58276
659568830.0,1.0,9.999998,50.90909090909091,47,-39.95051,,1.0,-39.95051,-3943340400000.0,2414.5889,20490.473,-570370.25,11.0,302.38397,9.999998,517,25.22390627861023,11,True,[-0.143  0.102 -0.9   -2.158],1139.7091,-1.0,1.0,5898.998,,0.07329673,488.85886,1149.6892,293613100000000.0,498.83901778904385,34315,340276.44,1,0.41894197,1.0,11.0,9.980152,,498.83905
6992867.0,1.0,9.999974,42.63636363636363,48,-34.444996,,1.0,-34.444996,-2271109200000.0,40.829414,120.76081,-283160.06,11.0,121.4147,9.999974,528,25.52110528945923,11,True,[-0.17  -0.016 -0.895 -2.186],490.10596,-1.0,1.0,39.460266,,1.300604,166.38902,739.81824,568181600000000.0,416.1013128060553,34784,187881.81,1,0.41894197,1.0,11.0,249.71228,,416.1013
258682030.0,1.0,9.999994,45.63636363636363,49,-40.745117,,1.0,-40.745117,-406801780000.0,556.3535,5681.1714,-404250.3,11.0,226.99232,9.999994,539,25.83717679977417,11,True,[-0.095  0.082 -0.911 -2.188],839.8614,-1.0,1.0,1622.6802,,0.16676334,346.21448,939.7362,6993640000000.0,446.089311329316,35286,250521.2,1,0.41894197,1.0,11.0,99.87483,,446.08932
3000539.8,1.0,9.99974,41.90909090909091,50,-25.365858,,1.0,-25.365858,-72905120000.0,20.621433,71.593735,-241347.8,11.0,125.314415,9.99974,550,26.295117378234863,11,True,[-0.207  0.07  -0.898 -2.241],389.99072,-1.0,1.0,25.303768,,0.40421075,219.00856,579.7927,1552041200000.0,408.8105790912537,35747,182829.8,1,0.41894197,1.0,11.0,189.80202,,408.81058
30678960.0,1.0,9.999999,50.09090909090909,51,-30.005589,,1.0,-30.005589,-660921000000.0,150.12952,624.0233,-330396.62,11.0,107.39299,9.999999,561,26.61097764968872,11,True,[-0.61   0.342 -0.999 -2.297],360.31403,-1.0,1.0,242.95792,,0.24387431,181.1203,669.85913,71587770000000.0,490.6654152329066,36298,252285.8,1,0.41894197,1.0,11.0,309.5451,,490.6654
303396860.0,1.0,9.999997,45.18181818181818,52,-34.22876,,1.0,-34.22876,-562600740000.0,2150.7969,13374.412,-321705.66,11.0,169.8556,9.999997,572,26.862590312957764,11,True,[-0.668  0.24  -0.994 -2.341],500.1308,-1.0,1.0,4542.613,,0.18267572,191.87129,749.82623,33006805000000.0,441.5667027718826,36795,223832.1,1,0.41894197,1.0,11.0,249.69542,,441.5667
134297740.0,1.0,9.99999,33.18181818181818,53,-26.372786,,1.0,-26.372786,-238526090000.0,463.46854,5055.117,-170778.22,11.0,128.80598,9.99999,583,27.151028633117676,11,True,[-0.885  0.218 -0.992 -2.219],519.8892,-1.0,1.0,1452.0123,,0.06074473,301.6744,539.85614,22079248000000.0,321.6413350452396,37160,120044.13,1,0.41894197,1.0,11.0,19.966908,,321.64133
38537760.0,1.0,9.999994,47.18181818181818,54,-40.900246,,1.0,-40.900246,-1713694800000000.0,322.45572,2185.6335,-407338.38,11.0,184.13219,9.999994,594,27.577016830444336,11,True,[-0.772  0.093 -1.094 -2.679],659.9364,-1.0,1.0,614.0544,,0.05789474,161.78447,959.7612,1.142163e+20,461.60930136184453,37679,246987.81,1,0.41894197,1.0,11.0,299.82483,,461.60928
10909655.0,1.0,9.999965,45.0,55,-29.131796,,1.0,-29.131796,-73238480000000.0,56.39321,143.73178,-299067.56,11.0,114.11552,9.999965,605,27.90553855895996,11,True,[-0.612  0.269 -1.122 -2.75 ],440.0238,-1.0,1.0,51.73201,,0.91739255,150.04506,729.70044,6.243297e+17,439.72168168378283,38174,206377.53,1,0.41894197,1.0,11.0,289.67664,,439.72168
377172260.0,1.0,9.999996,72.9090909090909,56,-65.67612,,1.0,-65.67612,-5081276000000.0,918.58813,5791.676,-837717.06,11.0,280.51523,9.999996,616,28.286718130111694,11,True,[-0.547  0.373 -1.138 -2.771],800.22565,-1.0,1.0,1690.3154,,0.00072012073,339.25195,1179.8068,439695000000000.0,718.8330512094633,38976,595409.8,1,0.41894197,1.0,11.0,379.58112,,718.83307
3968804000.0,1.0,9.999997,68.54545454545455,57,-41.638145,,1.0,-41.638145,-13258814000000.0,13402.682,107732.87,-721893.0,11.0,199.47234,9.999997,627,29.030993938446045,11,True,[-0.43   0.409 -1.141 -2.791],669.999,-1.0,1.0,30442.648,,0.14252982,205.43471,1139.8044,3435119400000000.0,675.2401194393553,39730,495738.44,1,0.41894197,1.0,11.0,469.8054,,675.2401
6987113500.0,1.0,9.999999,75.54545454545455,58,-72.31423,,1.0,-72.31423,-1.2681068e+18,12271.343,64922.395,-1303013.2,11.0,381.42154,9.999999,638,30.03634762763977,11,True,[-0.371  0.516 -1.152 -2.767],1429.9818,-1.0,1.0,21507.072,,0.21634439,315.46524,1859.7874,4.4358052e+24,745.2707989304578,40561,700910.94,1,0.41894197,1.0,11.0,429.80557,,745.27075
221760050000.0,1.0,9.999997,125.0,59,-108.78105,,1.0,-108.78105,-1.3356391e+22,200048.81,2026962.5,-3571706.5,11.0,782.1888,9.999997,649,30.72825264930725,11,True,[-0.247  0.518 -1.174 -2.983],2839.1746,-1.0,1.0,578153.06,,0.98451656,1219.7395,2859.1353,8.809541e+31,1239.7003560790079,41936,2148676.2,1,0.41894197,1.0,11.0,19.96077,,1239.7003
98185020.0,1.0,9.999999,173.45454545454547,60,-151.44452,,1.0,-151.44452,-3260274400000.0,69.71241,274.62173,-5820405.0,11.0,801.78174,9.999999,660,31.669780731201172,11,True,[-0.136  0.572 -1.161 -2.965],2649.8062,-1.0,1.0,93.38596,,0.00885092,814.64655,3559.205,2185667100000.0,1724.0455979392843,43844,3615187.2,1,0.41894197,1.0,11.0,909.39905,,1724.0454
223356500000.0,1.0,10.0,206.8181818181818,61,-230.47795,,1.0,-230.47795,-702064350000000.0,13595.181,149069.88,-11300452.0,11.0,1647.1246,10.0,671,32.7556734085083,11,True,[-0.077  0.591 -1.163 -2.964],4999.033,-1.0,1.0,42840.996,,0.54311013,2058.4304,4999.033,2.6028393e+16,2058.4305348158655,46119,6950156.0,1,0.41894197,1.0,11.0,,,2058.4304
41759224.0,1.0,9.999994,192.27272727272728,62,-234.30396,,1.0,-234.30396,-322832100000.0,16.923525,88.63236,-9697022.0,11.0,1300.2833,9.999994,682,33.66061878204346,11,True,[-0.093  0.577 -1.284 -2.746],4607.498,-1.0,1.0,27.916666,,0.24948245,1523.0785,4997.2803,5513409000.0,1912.860404623438,48234,5349771.5,1,0.41894197,1.0,11.0,389.78198,,1912.8605
875178240.0,1.0,10.0,287.3636363636364,63,-221.66425,,1.0,-221.66425,-126304260000.0,85.163025,729.0898,-14137904.0,11.0,1260.5596,10.0,693,35.13275194168091,11,True,[-0.063  0.629 -1.283 -2.728],4289.3945,-1.0,1.0,207.61008,,0.18349916,2153.79,4998.948,831372860.0,2863.3438313262905,51395,9787748.0,1,0.41894197,1.0,11.0,709.55365,,2863.3438
49446200.0,1.0,9.999999,210.54545454545453,64,-214.83282,,1.0,-214.83282,-131151180000.0,9.923914,35.584663,-10201986.0,11.0,1209.229,9.999999,704,36.297077655792236,11,True,[-0.033  0.682 -1.3   -2.725],4338.884,-1.0,1.0,13.2945595,,0.010336728,1435.7368,4998.478,908614600.0,2095.331253778663,53711,5852648.0,1,0.41894197,1.0,11.0,659.5944,,2095.3313
