DivergenceHarmonic,VarianceInitializer,Inner Iteration,Weights,StdWReturnMean,InitialReturnMean,EmpiricalD2Arithmetic,MinBehavPdf,Epsilon,StdIW,InitialBound,ESSRenyiHarmonic,MaxIW,ESSRenyiArithmetic,ReturnMeanIW,EpThisIter,TimestepsSoFar,OptimizationReturnMean,EpisodesSoFar,InitialReturnMax,OptimizationReturnMax,MeanD2-0,MinTargetPdf,EpLenMean,ReturnStepMaxmin,MeanIW,InitialReturnMin,WReturnMean,EmpiricalD2Harmonic,MeanEntropy,Bound,InitialReturnStd,OptimizationReturnMin,MinIW,EpRewMean,Iteration,LearnableVariance,TimeElapsed,Penalization,ReturnStepMax
214211830000000.0,-1.0,1,[ 0.623  2.383 -5.551 -2.668],,4544.945,1.0,-235.3986,1.0,13645.6875,-27073488.0,11.0,47905.113,11.0,121065005000.0,11,5890358,4544.945,13706,4999.581,4999.581,1.0,-235.3986,454.6363636363636,10.0,4843.8564,,22722172.0,1.0,0.41894197,-63805300000000.0,1437.2377,,0.31921953,4544.944469479574,1246,,19139.448687553406,True,10.0
6.237314e+26,-1.0,1,[ 0.598  2.323 -5.557 -2.774],,4999.469,1.0,-229.9481,1.0,99385.67,-29346106.0,11.0,358605.44,11.0,1266440200000.0,11,5895858,0.10205078,13717,4999.634,0.26660156,1.0,-229.9481,500.0,10.0,50669.562,4999.367,24994694.0,1.0,0.41894197,-1.0867215e+20,0.095721245,,2.127427,4999.469089284599,1247,,19154.22283601761,True,10.0
1.7783167e+18,-1.0,1,[ 0.742  2.393 -5.443 -2.62 ],,4999.336,1.0,-224.38231,1.0,6332.5454,-29344660.0,11.0,22361.047,11.0,63174533000.0,11,5901358,0.28937322,13728,4999.5674,0.5209961,1.0,-224.38231,500.0,10.0,2527.8765,4999.0464,24993360.0,1.0,0.41894197,-5802527000000000.0,0.13844271,,0.6689958,4999.335776149631,1248,,19170.94856786728,True,10.0
1.8875838e+24,-1.0,1,[ 0.776  2.468 -5.434 -2.526],,4545.63,1.0,-230.21843,1.0,15102.105,-27071052.0,11.0,52632.746,11.0,233099950000.0,11,5906360,4535.6504,13739,4999.4526,4989.473,1.0,-230.21843,454.72727272727275,9.999999,9327.16,9.979704,22719964.0,1.0,0.41894197,-5.977795e+18,1434.2986,,0.35673514,4545.629835398788,1249,,19188.18391060829,True,9.999999
89331460000000.0,-1.0,1,[ 0.752  2.393 -5.446 -2.623],,4999.3706,1.0,-223.49504,1.0,6387.6387,-29344900.0,11.0,18232.184,11.0,76566450000.0,11,5911860,0.1007191,13750,4999.5034,0.23339844,1.0,-223.49504,500.0,10.0,3063.521,4999.27,24993708.0,1.0,0.41894197,-41200912000000.0,0.0737769,,1.609153,4999.370916353847,1250,,19206.087609052658,True,10.0
6.0951513e+30,-1.0,1,[ 0.739  2.281 -5.456 -2.676],,4544.937,1.0,-226.92087,1.0,6194368.0,-27073440.0,11.0,21784256.0,11.0,58288083000000.0,11,5916861,4544.937,13761,4999.5967,4999.5967,1.0,-226.92087,454.6363636363636,10.0,2332152.8,,22722100.0,1.0,0.41894197,-1.0742496e+22,1437.2352,,0.9860131,4544.93707694651,1251,,19220.818720579147,True,10.0
7034469600000.0,-1.0,1,[ 0.87   2.229 -5.375 -2.866],,4558.6055,1.0,-237.52827,1.0,3110.4146,-27075864.0,11.0,10938.554,11.0,29551915000.0,11,5921877,4408.691,13772,4999.591,4849.6763,1.0,-237.52827,456.0,10.0,1182.4724,149.91469,22724540.0,1.0,0.41894197,-11570131000000.0,1394.1505,,0.4283656,4558.605525533957,1252,,19235.002209186554,True,10.0
652918700.0,-1.0,1,[ 0.857  2.311 -5.377 -2.773],,4999.3584,1.0,-247.0859,1.0,51.524326,-29344892.0,11.0,141.79846,11.0,889827460.0,11,5927377,0.412864,13783,4999.573,0.6279297,1.0,-247.0859,500.0,10.0,35.602848,4998.9453,24993582.0,1.0,0.41894197,-112072850000.0,0.17559057,,0.43432862,4999.358275710099,1253,,19249.445242404938,True,10.0
1575276000000000.0,-1.0,1,[ 0.937  2.248 -5.34  -2.834],,4545.7905,1.0,-235.11758,1.0,8610.623,-27072784.0,11.0,30079.975,11.0,71444210000.0,11,5932379,4535.809,13794,4999.5273,4989.5464,1.0,-235.11758,454.72727272727275,10.0,2858.349,9.980836,22721568.0,1.0,0.41894197,-172766230000000.0,1434.3489,,0.37545356,4545.790346733825,1254,,19263.92861175537,True,10.0
6.410555e+18,-1.0,1,[ 1.093  2.305 -5.183 -2.733],,4999.266,1.0,-230.64761,1.0,36168.977,-29343810.0,11.0,126317.195,11.0,300427250000.0,11,5937879,0.29909447,13805,4999.485,0.5180664,1.0,-230.64761,500.0,10.0,12021.321,4998.967,24992658.0,1.0,0.41894197,-1.1016743e+16,0.15961054,,0.26647383,4999.266041863463,1255,,19276.71351623535,True,10.0
33666495000000.0,-1.0,1,[ 1.084  2.217 -5.188 -2.821],,4999.4014,1.0,-237.6664,1.0,236.54814,-29345360.0,11.0,763.3104,11.0,4375003000.0,11,5943379,0.16752486,13816,4999.5947,0.36083984,1.0,-237.6664,500.0,10.0,175.04471,4999.234,24994014.0,1.0,0.41894197,-25251480000000.0,0.110880904,,0.3018715,4999.401445326532,1256,,19288.877498865128,True,10.0
3.4739774e+22,-1.0,1,[ 1.072  2.278 -5.199 -2.713],,4545.7773,1.0,-237.18144,1.0,1414610.0,-27072720.0,11.0,4931246.0,11.0,11466478000000.0,11,5948381,4535.797,13827,4999.565,4989.585,1.0,-237.18144,454.72727272727275,10.0,458833.53,9.979997,22721436.0,1.0,0.41894197,-8.1101167e+17,1434.3451,,0.40121052,4545.777099425225,1257,,19301.987062692642,True,10.0
6.761453e+21,-1.0,1,[ 1.005  2.31  -5.319 -2.92 ],,4999.365,1.0,-219.85306,1.0,30312.504,-29344804.0,11.0,106857.79,11.0,379981630000.0,11,5953881,0.21191406,13838,4999.4834,0.33007812,1.0,-219.85306,500.0,10.0,15203.801,4999.1533,24993652.0,1.0,0.41894197,-3.577781e+17,0.1128313,,12.783519,4999.365300243778,1258,,19318.255855321884,True,10.0
2.0541403e+20,-1.0,1,[ 1.095  2.275 -5.295 -2.69 ],,4999.1753,1.0,-235.63412,1.0,3516.8762,-29342926.0,11.0,10904.89,11.0,50365956000.0,11,5959381,0.27876422,13849,4999.494,0.59765625,1.0,-235.63412,500.0,10.0,2015.1097,4998.8965,24991756.0,1.0,0.41894197,-6.236064e+16,0.18864249,,0.61044884,4999.175366240833,1259,,19334.846939325333,True,10.0
2.1439088e+26,-1.0,1,[ 1.115  2.353 -5.279 -2.595],,4999.0205,1.0,-248.22675,1.0,1599040.6,-29340784.0,11.0,5584083.5,11.0,13283039000000.0,11,5964881,0.40740412,13860,4999.1533,0.54003906,1.0,-248.22675,500.0,10.0,531611.6,4998.6133,24990208.0,1.0,0.41894197,-6.3699964e+19,0.13919419,,2.0018902,4999.020599815276,1260,,19352.443747758865,True,10.0
1.2816145e+19,-1.0,1,[ 1.122  2.258 -5.271 -2.676],,4544.8003,1.0,-263.37476,1.0,10088.257,-27071866.0,11.0,34595.438,11.0,109713370000.0,11,5969882,4544.8003,13871,4999.4795,4999.4795,1.0,-263.37476,454.6363636363636,10.0,4389.9653,,22720728.0,1.0,0.41894197,-1.5576662e+16,1437.192,,0.16707598,4544.800173096806,1261,,19367.215929031372,True,10.0
4669241000000000.0,-1.0,1,[ 1.106  2.183 -5.283 -2.774],,4556.702,1.0,-242.43521,1.0,4662.567,-27074532.0,11.0,16262.128,11.0,37979820000.0,11,5974896,4426.778,13882,4999.6094,4869.6855,1.0,-242.43521,455.8181818181818,10.0,1519.5609,129.924,22723168.0,1.0,0.41894197,-297367730000000.0,1399.8701,,0.2149808,4556.701953532463,1262,,19382.41056895256,True,10.0
4.0396043e+17,-1.0,1,[ 1.107  2.261 -5.284 -2.677],,4999.281,1.0,-237.10449,1.0,79358.72,-29344002.0,11.0,276416.22,11.0,636371200000.0,11,5980396,0.3771307,13893,4999.5083,0.60498047,1.0,-237.10449,500.0,9.999999,25465.969,4998.9033,24992808.0,1.0,0.41894197,-2766094200000000.0,0.17368025,,4.3641315,4999.2803903315935,1263,,19397.621202468872,True,9.999999
8.9935025e+36,-1.0,1,[ 1.202  2.322 -5.358 -2.888],,4545.749,1.0,-238.1969,1.0,76379.75,-27072184.0,11.0,252325.84,11.0,1000399960000.0,11,5985398,4535.7666,13904,4999.422,4989.44,1.0,-238.1969,454.72727272727275,9.999999,40026.965,9.981875,22721152.0,1.0,0.41894197,-1.3048092e+25,1434.3354,,0.782413,4545.748724851713,1264,,19412.61509847641,True,9.999999
61558490000000.0,-1.0,1,[ 1.447  1.619 -4.936 -2.37 ],,4248.1416,1.0,-226.36707,1.0,874.32806,-25041756.0,11.0,2958.3918,11.0,11999201000.0,11,5990074,4148.2217,13915,4999.247,4899.327,1.0,-226.36707,425.09090909090907,10.0,493.4027,99.91972,20691030.0,1.0,0.41894197,-34146712000000.0,1626.1376,,0.190865,4248.141405113399,1265,,19426.293964624405,True,10.0
2.1028687e+17,-1.0,1,[ 1.407  1.581 -4.966 -2.478],,4288.282,1.0,-235.8173,1.0,1856.6151,-24779522.0,11.0,5520.0923,11.0,24134504000.0,11,5994795,4118.4414,13926,4999.369,4829.528,1.0,-235.8173,429.1818181818182,10.0,1183.6902,169.84117,20428588.0,1.0,0.41894197,-1995192400000000.0,1428.0121,,0.79210234,4288.28251777475,1266,,19440.78772377968,True,10.0
4.8494203e+21,-1.0,1,[ 1.371  1.5   -4.983 -2.565],,3831.8608,1.0,-245.32324,1.0,409.02832,-22836342.0,11.0,1447.1389,11.0,4398354000.0,11,5999014,3831.8608,13937,4999.2007,4999.2007,1.0,-245.32324,383.54545454545456,10.0,207.98903,,18485706.0,1.0,0.41894197,-3.0296266e+17,1950.0123,,0.048189607,3831.86075968341,1267,,19452.97985768318,True,10.0
3.13556e+22,-1.0,1,[ 1.605  1.807 -4.833 -2.846],,4021.6875,1.0,-241.2702,1.0,325081.5,-21992884.0,11.0,1131329.2,11.0,1180025400000.0,11,6003444,2342.5427,13948,4999.3027,3320.1582,1.0,-241.2702,402.72727272727275,9.999999,103335.65,1679.1444,17642072.0,1.0,0.41894197,-7.7040684e+17,1211.6533,,3.3266485,4021.6872112318233,1268,,19463.679644823074,True,9.999999
2.8918167e+16,-1.0,1,[ 1.424  1.902 -4.954 -2.768],,4999.0786,1.0,-238.5764,1.0,2262.0264,-29341740.0,11.0,7953.149,11.0,20540555000.0,11,6008944,0.5981001,13959,4999.367,0.88671875,1.0,-238.5764,500.0,10.0,821.9195,4998.4805,24990788.0,1.0,0.41894197,-739895760000000.0,0.28824115,,0.9483425,4999.078717128216,1269,,19478.457354784012,True,10.0
1797396400000000.0,-1.0,1,[ 1.42   2.024 -4.962 -2.742],,4585.579,1.0,-237.95912,1.0,223.35075,-27089280.0,11.0,747.5878,11.0,4174133200.0,11,6013990,4135.9277,13970,4999.4883,4549.837,1.0,-237.95912,458.72727272727275,10.0,167.76404,449.65143,22738126.0,1.0,0.41894197,-184470070000000.0,1307.8953,,2.1618528,4585.579249918082,1270,,19493.00447010994,True,10.0
3.239253e+20,-1.0,1,[ 1.383  1.962 -5.009 -2.833],,4999.1045,1.0,-221.67891,1.0,9609.943,-29342288.0,11.0,25332.973,11.0,129466650000.0,11,6019490,0.6316584,13981,4999.537,1.0644531,1.0,-221.67891,500.0,10.0,5181.244,4998.4727,24991044.0,1.0,0.41894197,-7.831154e+16,0.27619523,,0.5432594,4999.104360176466,1271,,19509.03159570694,True,10.0
3.0039534e+16,-1.0,1,[ 1.354  1.858 -5.009 -2.896],,4545.527,1.0,-238.55756,1.0,1308.9521,-27069820.0,11.0,4652.4995,11.0,14779891000.0,11,6024492,4535.5464,13992,4999.343,4989.3623,1.0,-238.55756,454.72727272727275,10.0,591.51733,9.980451,22718930.0,1.0,0.41894197,-754091300000000.0,1434.2656,,0.5741181,4545.526567278906,1272,,19521.059975147247,True,10.0
1.8873954e+18,-1.0,1,[ 1.347  1.929 -5.015 -2.794],,4999.225,1.0,-243.61157,1.0,1622.876,-29343596.0,11.0,4822.357,11.0,20421450000.0,11,6029992,0.5027077,14003,4999.591,0.86816406,1.0,-243.61157,500.0,10.0,817.1231,4998.7227,24992256.0,1.0,0.41894197,-5977848000000000.0,0.21726754,,0.23344626,4999.225318937183,1273,,19535.305799484253,True,10.0
170092840000.0,-1.0,1,[ 1.324  2.003 -5.023 -2.696],,4472.7744,1.0,-225.62032,1.0,676.40967,-26400820.0,11.0,2365.989,11.0,6810551300.0,11,6034915,4462.795,14014,4999.4688,4989.489,1.0,-225.62032,447.54545454545456,10.0,272.64902,9.979937,22049710.0,1.0,0.41894197,-1801270600000.0,1429.6835,,0.0655518,4472.774701395425,1274,,19549.166162729263,True,10.0
20362383000.0,-1.0,1,[ 1.413  2.202 -4.944 -2.79 ],,3823.5945,1.0,-251.30692,1.0,1105.4224,-22713760.0,11.0,3860.0015,11.0,9072896000.0,11,6039125,3503.7063,14025,4999.411,4679.523,1.0,-251.30692,382.72727272727275,10.0,364.61618,319.8883,18362754.0,1.0,0.41894197,-629934800000.0,1934.652,,1.8994626,3823.5945372587707,1275,,19560.29047012329,True,10.0
3.5862666e+22,-1.0,1,[ 1.37   2.196 -4.979 -2.903],,4843.5825,1.0,-236.14774,1.0,49716.16,-27998240.0,11.0,174248.44,11.0,505949420000.0,11,6044456,1354.1915,14036,4999.566,1510.1753,1.0,-236.14774,484.6363636363636,10.0,20748.768,3489.3906,23646948.0,1.0,0.41894197,-8.240038e+17,432.04004,,0.06250799,4843.582151213858,1276,,19574.889393806458,True,10.0
71310890000.0,-1.0,1,[ 1.356  2.122 -4.981 -3.002],,4999.0225,1.0,-225.08562,1.0,36.822754,-29341202.0,11.0,114.269066,11.0,792500500.0,11,6049956,0.4822443,14047,4999.3857,0.8457031,1.0,-225.08562,500.0,10.0,31.714472,4998.54,24990222.0,1.0,0.41894197,-1162653700000.0,0.27376142,,1.8717842,4999.0222745571,1277,,19590.610063552856,True,10.0
1.506452e+24,-1.0,1,[ 1.427  2.074 -4.94  -3.083],,4120.187,1.0,-233.49579,1.0,8033.7593,-24807948.0,11.0,27435.814,11.0,98399085000.0,11,6054491,4110.205,14058,4999.455,4989.473,1.0,-233.49579,412.27272727272725,10.0,3968.9475,9.981926,20456872.0,1.0,0.41894197,-5.340305e+18,1865.7257,,0.18488546,4120.1869281286345,1278,,19605.647671937943,True,10.0
3704480600000.0,-1.0,1,[ 1.075  2.306 -5.196 -3.166],,4999.3765,1.0,-222.94518,1.0,225.23373,-29345064.0,11.0,751.36176,11.0,3441371100.0,11,6059991,0.19371448,14069,4999.5723,0.38964844,1.0,-222.94518,500.0,10.0,137.68813,4999.1826,24993764.0,1.0,0.41894197,-8378202000000.0,0.12575382,,3.2627034,4999.376404658805,1279,,19623.429515838623,True,10.0
301803460000000.0,-1.0,1,[ 1.074  2.419 -5.198 -3.114],,4999.425,1.0,-212.30196,1.0,2151.4673,-29345686.0,11.0,7386.277,11.0,23475100000.0,11,6065491,0.27645597,14080,4999.646,0.4975586,1.0,-212.30196,500.0,10.0,939.27563,4999.1484,24994250.0,1.0,0.41894197,-75616825000000.0,0.15635276,,0.5760244,4999.424852814961,1280,,19639.83843612671,True,10.0
223232170000000.0,-1.0,1,[ 1.061  2.331 -5.185 -3.2  ],,4999.407,1.0,-232.15453,1.0,464.11685,-29345520.0,11.0,1669.3616,11.0,6236187000.0,11,6070991,0.28546697,14091,4999.6504,0.5283203,1.0,-232.15453,500.0,10.0,249.51749,4999.122,24994076.0,1.0,0.41894197,-65019310000000.0,0.13614325,,2.0783358,4999.407599011134,1281,,19655.026873111725,True,10.0
12863572000000.0,-1.0,1,[ 1.052  2.244 -5.201 -3.288],,4999.4277,1.0,-225.52098,1.0,5768.367,-29345700.0,11.0,20234.223,11.0,58154967000.0,11,6076491,0.2668679,14102,4999.6367,0.47607422,1.0,-225.52098,500.0,10.0,2326.7568,4999.1606,24994276.0,1.0,0.41894197,-15664483000000.0,0.15415823,,0.29513073,4999.427599909053,1282,,19672.19768357277,True,10.0
1.4516134e+16,-1.0,1,[ 1.051  2.179 -5.208 -3.395],,4999.3374,1.0,-234.67311,1.0,175.83638,-29344644.0,11.0,544.7813,11.0,3205235700.0,11,6081991,0.39342153,14113,4999.5522,0.60791016,1.0,-234.67311,500.0,10.0,128.24336,4998.9443,24993380.0,1.0,0.41894197,-524243900000000.0,0.15849017,,0.14522016,4999.337818861646,1283,,19688.780969381332,True,10.0
263953000000.0,-1.0,1,[ 1.054  2.277 -5.205 -3.318],,4091.3694,1.0,-247.22955,1.0,693.9083,-24801462.0,11.0,2434.2495,11.0,6016199000.0,11,6086494,4091.3694,14124,4999.624,4999.624,1.0,-247.22955,409.3636363636364,10.0,240.90727,,20450084.0,1.0,0.41894197,-2241548800000.0,1926.3385,,1.0150633,4091.3693711144774,1284,,19701.40843296051,True,10.0
774583800000.0,-1.0,1,[ 1.02   2.18  -5.219 -3.388],,4999.4355,1.0,-245.54695,1.0,588.66626,-29345766.0,11.0,1648.2522,11.0,8812908000.0,11,6091994,0.24582742,14135,4999.6357,0.44580078,1.0,-245.54695,500.0,9.999999,352.60394,4999.19,24994360.0,1.0,0.41894197,-3838417800000.0,0.11120686,,0.16297673,4999.43569246954,1285,,19715.099977970123,True,9.999999
5215551000000000.0,-1.0,1,[ 1.     2.247 -5.216 -3.284],,4999.4126,1.0,-241.03212,1.0,4718.6934,-29345538.0,11.0,16594.514,11.0,47825530000.0,11,6097494,0.16685902,14146,4999.6343,0.38867188,1.0,-241.03212,500.0,10.0,1913.5848,4999.2456,24994124.0,1.0,0.41894197,-314293700000000.0,0.1028469,,0.384254,4999.41235017582,1286,,19730.958329200745,True,10.0
1.1489719e+30,-1.0,1,[ 1.035  2.042 -5.077 -3.273],,4999.3716,1.0,-233.68831,1.0,353424.66,-29345044.0,11.0,1217931.9,11.0,5278288300000.0,11,6102994,0.38995916,14157,4999.588,0.6064453,1.0,-233.68831,500.0,10.0,211188.86,4998.9814,24993716.0,1.0,0.41894197,-4.6640817e+21,0.16259812,,1.6518942,4999.371542196327,1287,,19746.298196792603,True,10.0
60928270000.0,-1.0,1,[ 0.975  2.041 -5.101 -3.514],,4999.352,1.0,-250.07051,1.0,2900.9827,-29344580.0,11.0,9024.759,11.0,36612570000.0,11,6108494,0.06738281,14168,4999.4385,0.15332031,1.0,-250.07051,500.0,10.0,1464.8816,4999.285,24993526.0,1.0,0.41894197,-1110589400000.0,0.047181256,,0.22060466,4999.352555488278,1288,,19760.398415088654,True,10.0
289995800000.0,-1.0,1,[ 0.988  2.153 -5.093 -3.463],,4999.4507,1.0,-244.19252,1.0,51.797333,-29345812.0,11.0,172.24637,11.0,1048012900.0,11,6113994,0.30477628,14179,4999.5796,0.43408203,1.0,-244.19252,500.0,10.0,41.93158,4999.1455,24994502.0,1.0,0.41894197,-2344229300000.0,0.1228384,,4.2488794,4999.450182243423,1289,,19777.102529764175,True,10.0
10233925000000.0,-1.0,1,[ 0.955  2.221 -5.112 -3.364],,4999.4707,1.0,-233.98917,1.0,35.21935,-29346148.0,11.0,119.35527,11.0,806392400.0,11,6119494,0.28679866,14190,4999.6514,0.46728516,1.0,-233.98917,500.0,10.0,32.262394,4999.184,24994710.0,1.0,0.41894197,-13920944000000.0,0.13289782,,0.03351432,4999.47088489482,1290,,19793.97201514244,True,10.0
12574908000000.0,-1.0,1,[ 0.94   2.31  -5.116 -3.278],,4999.457,1.0,-231.91339,1.0,119.885735,-29345978.0,11.0,394.19162,11.0,1804446200.0,11,6124994,0.28306997,14201,4999.6265,0.45263672,1.0,-231.91339,500.0,10.0,72.19657,4999.174,24994570.0,1.0,0.41894197,-15431968000000.0,0.13626578,,0.35494334,4999.456925930986,1291,,19810.027850866318,True,10.0
3.7508323e+31,-1.0,1,[ 0.921  2.238 -5.123 -3.379],,4999.4966,1.0,-227.41727,1.0,109235530.0,-29346384.0,11.0,380079070.0,11.0,865928150000000.0,11,6130494,0.18803267,14212,4999.6426,0.33398438,1.0,-227.41727,500.0,10.0,34646700.0,4999.3086,24994966.0,1.0,0.41894197,-2.6649238e+22,0.09564456,,2.3075392,4999.496500737615,1292,,19825.189408779144,True,10.0
9174162000000.0,-1.0,1,[ 0.779  2.353 -5.162 -3.213],,4999.45,1.0,-223.5029,1.0,102.03694,-29345870.0,11.0,267.25302,11.0,2257062100.0,11,6135994,0.18279475,14223,4999.609,0.3413086,1.0,-223.5029,500.0,10.0,90.30114,4999.2676,24994504.0,1.0,0.41894197,-13181740000000.0,0.10123011,,0.3204298,4999.450261927977,1293,,19842.17821288109,True,10.0
8987076000000.0,-1.0,1,[ 0.779  2.269 -5.163 -3.305],,4545.843,1.0,-226.82031,1.0,476.28845,-27073398.0,11.0,1501.1171,11.0,5868403000.0,11,6140996,4535.8613,14234,4999.5864,4989.605,1.0,-226.82031,454.72727272727275,10.0,234.88307,9.981373,22722086.0,1.0,0.41894197,-13050157000000.0,1434.3652,,0.19269098,4545.842268357624,1294,,19858.087656497955,True,10.0
499568870000.0,-1.0,1,[ 0.787  2.368 -5.151 -3.23 ],,4999.503,1.0,-228.94301,1.0,71.06767,-29346392.0,11.0,197.01192,11.0,2133159300.0,11,6146496,0.15269886,14245,4999.605,0.2548828,1.0,-228.94301,500.0,10.0,85.344086,4999.35,24995028.0,1.0,0.41894197,-3077607500000.0,0.07003932,,0.26945043,4999.502669109462,1295,,19872.9117705822,True,10.0
3054165200000000.0,-1.0,1,[ 0.767  2.454 -5.162 -3.142],,4999.4683,1.0,-217.04703,1.0,1252.0703,-29346062.0,11.0,4462.402,11.0,14002190000.0,11,6151996,0.14577414,14256,4999.615,0.29296875,1.0,-217.04703,500.0,10.0,560.21094,4999.3223,24994682.0,1.0,0.41894197,-240484870000000.0,0.07955961,,2.3700595,4999.468164224298,1296,,19887.87042784691,True,10.0
6005545500.0,-1.0,1,[ 0.337  2.444 -4.962 -2.984],,4545.8486,1.0,-246.49945,1.0,935.14386,-27073520.0,11.0,2892.7727,11.0,11942578000.0,11,6156998,4535.869,14267,4999.6113,4989.632,1.0,-246.49945,454.72727272727275,10.0,477.8909,9.979508,22722152.0,1.0,0.41894197,-349145860000.0,1434.3678,,0.043548472,4545.8489116042965,1297,,19900.422966480255,True,10.0
315167400000.0,-1.0,1,[ 0.404  2.381 -4.945 -3.067],,4545.946,1.0,-237.84476,1.0,439.68588,-27074436.0,11.0,1544.19,11.0,4489108500.0,11,6162000,4535.966,14278,4999.5835,4989.604,1.0,-237.84476,454.72727272727275,10.0,179.65857,9.979506,22723116.0,1.0,0.41894197,-2447252000000.0,1434.3983,,0.005285287,4545.945327029979,1298,,19911.590396165848,True,10.0
1458576100000000.0,-1.0,1,[ 0.387  2.464 -4.948 -2.975],,4999.406,1.0,-245.88779,1.0,35061.105,-29345316.0,11.0,122218.055,11.0,284062480000.0,11,6167500,0.14848189,14289,4999.55,0.29296875,1.0,-245.88779,500.0,10.0,11365.819,4999.257,24994052.0,1.0,0.41894197,-166460470000000.0,0.09907024,,0.023428919,4999.405196251123,1299,,19925.985615730286,True,10.0
6.9169204e+18,-1.0,1,[ 0.394  2.555 -4.935 -2.891],,4544.9004,1.0,-250.91876,1.0,6292.7427,-27072944.0,11.0,22053.371,11.0,54179390000.0,11,6172501,4544.9004,14300,4999.5264,4999.5264,1.0,-250.91876,454.6363636363636,10.0,2167.9084,,22721728.0,1.0,0.41894197,-1.1443508e+16,1437.2236,,0.9387253,4544.900060160899,1300,,19938.616050720215,True,10.0
2.7671403e+16,-1.0,1,[-4.493e-03  2.803e+00 -5.077e+00 -2.986e+00],,4999.4463,1.0,-226.99388,1.0,5097.858,-29345776.0,11.0,14023.537,11.0,73340550000.0,11,6178001,0.14959162,14311,4999.571,0.27392578,1.0,-226.99388,500.0,10.0,2934.3296,4999.297,24994468.0,1.0,0.41894197,-723882500000000.0,0.10921378,,0.027040688,4999.446497288315,1301,,19952.627156496048,True,10.0
3635653000000.0,-1.0,1,[ 0.005  2.725 -5.07  -3.083],,4999.537,1.0,-228.20091,1.0,986.3813,-29346732.0,11.0,3485.5183,11.0,9302699000.0,11,6183501,0.08092152,14322,4999.6025,0.14648438,1.0,-228.20091,500.0,10.0,372.18588,4999.456,24995372.0,1.0,0.41894197,-8305999000000.0,0.054938003,,4.9215717,4999.537116959785,1302,,19967.125382184982,True,10.0
6841714300000000.0,-1.0,1,[-0.014  2.797 -5.084 -2.983],,4999.4253,1.0,-240.65947,1.0,716.6323,-29345548.0,11.0,2339.7092,11.0,13145311000.0,11,6189001,0.16752486,14333,4999.5645,0.30664062,1.0,-240.65947,500.0,10.0,525.92224,4999.258,24994252.0,1.0,0.41894197,-359919770000000.0,0.096021585,,2.531862,4999.425265939492,1303,,19982.033610105515,True,10.0
2.600724e+18,-1.0,1,[ 0.023  2.866 -5.072 -2.887],,4544.87,1.0,-240.84381,1.0,1504.5586,-27072620.0,11.0,5035.159,11.0,26461903000.0,11,6194002,4544.87,14344,4999.506,4999.506,1.0,-240.84381,454.6363636363636,10.0,1058.8215,,22721432.0,1.0,0.41894197,-7016911000000000.0,1437.2142,,0.602748,4544.870435883187,1304,,19995.289331674576,True,10.0
269228900000000.0,-1.0,1,[ 0.014  2.795 -5.094 -2.987],,4999.4106,1.0,-233.31119,1.0,303.7953,-29345456.0,11.0,1086.3738,11.0,4537377300.0,11,6199502,0.19477983,14355,4999.5957,0.3798828,1.0,-233.31119,500.0,9.999999,181.54396,4999.216,24994106.0,1.0,0.41894197,-71400500000000.0,0.11360653,,1.7393254,4999.410682047532,1305,,20011.280827999115,True,9.999999
4.0912968e+18,-1.0,1,[ 0.065  2.867 -5.076 -2.9  ],,4552.961,1.0,-242.45956,1.0,3033.3887,-27072346.0,11.0,10523.036,11.0,37743350000.0,11,6204512,4463.0425,14366,4999.413,4909.4946,1.0,-242.45956,455.45454545454544,10.0,1510.28,89.91832,22721328.0,1.0,0.41894197,-8800623700000000.0,1411.3379,,0.9640487,4552.960883163578,1306,,20021.611592054367,True,10.0
606225200000.0,-1.0,1,[ 0.024  2.941 -5.083 -2.808],,3648.3943,1.0,-221.911,1.0,703.2297,-20584148.0,11.0,2470.9238,11.0,6756542000.0,11,6208531,3638.4116,14377,4999.299,4989.3164,1.0,-221.911,365.3636363636364,10.0,317.82126,9.982193,16233345.0,1.0,0.41894197,-3394247900000.0,1709.5513,,0.18400174,3648.3941674262855,1307,,20031.36721420288,True,10.0
9.9716e+22,-1.0,1,[ 0.069  2.848 -5.149 -2.833],,4999.3213,1.0,-224.37602,1.0,286312.16,-29344468.0,11.0,1001721.1,11.0,2465231500000.0,11,6214031,0.28071734,14388,4999.538,0.4975586,1.0,-224.37602,500.0,10.0,98646.62,4999.0405,24993216.0,1.0,0.41894197,-1.3739978e+18,0.14959173,,0.009016679,4999.321208637338,1308,,20043.7168469429,True,10.0
2466618600.0,-1.0,1,[ 0.077  2.764 -5.155 -2.926],,4999.443,1.0,-212.7671,1.0,73.05538,-29345682.0,11.0,261.5645,11.0,922400260.0,11,6219531,0.07466264,14399,4999.538,0.16992188,1.0,-212.7671,500.0,9.999999,36.90473,4999.368,24994428.0,1.0,0.41894197,-217021920000.0,0.05526488,,0.09930391,4999.442667568831,1309,,20055.378039598465,True,9.999999
3646287000000000.0,-1.0,1,[ 0.313  2.721 -5.115 -2.984],,4999.412,1.0,-253.22252,1.0,979.1362,-29345334.0,11.0,3416.955,11.0,13909537000.0,11,6225031,0.22469816,14410,4999.52,0.3330078,1.0,-253.22252,500.0,10.0,556.54034,4999.187,24994116.0,1.0,0.41894197,-262753230000000.0,0.085629374,,4.875975,4999.411709082761,1310,,20068.706289052963,True,10.0
