VarRet,AvgEpLen,VarNormIw,AvgNormIw,ESSClassic,BatchSize,AvgDiscRet,VarJ,MaxNormIw,MaxVanillaIw,AvgRet,VarDiscRet,VanillaAvgRet,ESSRenyi,MinNormIw,MinVanillaIw,J,Delta,eRenyi2,VarVanillaIw,IterType,Bound,EpsThisIter,AvgVanillaIw
773.215615471,48.6,5.43914e-20,0.00333333,299.999969474,500,4.14052392524,23.8583,0.00333333,1.0,4.14052392524,773.215615471,4.14052392524,500.0,0.00333333,1.0,-0.228537,0.3,1.0,,2,-5.9879,100,1.0
284.120744016,45.56,5.4346e-20,0.0025,400.0,500,6.09126991903,22.466,0.0025,1.0,6.09126991903,284.120744016,6.09126991903,500.0,0.0025,1.0,1.35141,0.3,1.0,,2,-3.63634,100,1.0
292.228053078,39.0,0.000196302,0.002,10.0045157582,500,3.23511588213,0.104185,0.0999774,176215.0,3.23511588213,292.228053078,3.23511588213,466.616010867,1.58092e-07,0.278645,65.2905,0.3,1.07154,6.09828e+08,1,60.6725,100,3525.1
2501.45224717,43.74,3.50449e-18,0.01,100.0,500,-6.74019662142,49.7638,0.01,1.0,-6.74019662142,2501.45224717,-6.74019662142,500.0,0.01,1.0,-6.7402,0.3,1.0,,2,-20.8118,100,1.0
162.197610207,33.38,2.1793e-19,0.005,200.000000102,500,0.123548749003,36.4731,0.005,1.0,0.123548749003,162.197610207,0.123548749003,500.0,0.005,1.0,-3.30832,0.3,1.0,,2,-13.2585,100,1.0
2427.37872169,48.56,5.43914e-20,0.00333333,299.999969474,500,-29.8454146757,42.9463,0.00333333,1.0,-29.8454146757,2427.37872169,-29.8454146757,500.0,0.00333333,1.0,-12.154,0.3,1.0,,2,-25.9185,100,1.0
3765.49787496,132.98,5.4346e-20,0.0025,400.0,500,-7.28381214928,48.1632,0.0025,1.0,-7.28381214928,3765.49787496,-7.28381214928,500.0,0.0025,1.0,-10.9365,0.3,1.0,,2,-22.8568,100,1.0
226.256837049,35.82,0.000196248,0.002,10.0072542076,500,-2.78130259449,0.346613,0.0999638,99794.3,-2.78130259449,226.256837049,-2.78130259449,463.665118759,2.23633e-07,0.223254,127.501,0.3,1.07836,1.95583e+08,1,116.429,100,1996.61
2251.99962911,112.1,3.50449e-18,0.01,100.0,500,-6.24451986194,47.2174,0.01,1.0,-6.24451986194,2251.99962911,-6.24451986194,500.0,0.01,1.0,-6.24452,0.3,1.0,,2,-18.5359,100,1.0
3621.71537754,96.46,2.1793e-19,0.005,200.000000102,500,28.4097879563,56.6367,0.005,1.0,28.4097879563,3621.71537754,28.4097879563,500.0,0.005,1.0,11.0826,0.3,1.0,,2,0.154091,100,1.0
242.710546862,36.22,5.43914e-20,0.00333333,299.999969474,500,6.21555063537,47.1576,0.00333333,1.0,6.21555063537,242.710546862,6.21555063537,500.0,0.00333333,1.0,9.46027,0.3,1.0,,2,0.537154,100,1.0
849.536030166,37.32,5.4346e-20,0.0025,400.0,500,-0.52371438538,43.5526,0.0025,1.0,-0.52371438538,849.536030166,-0.52371438538,500.0,0.0025,1.0,6.96428,0.3,1.0,,2,-0.76337,100,1.0
925.55393578,56.62,0.000162882,0.002,12.0079743968,500,1.73211180893,0.198829,0.0833057,93836.0,1.73211180893,925.55393578,1.73211180893,463.762782959,3.51505e-07,0.395937,101.148,0.3,1.07814,2.06663e+08,1,93.9715,100,2252.81
1926.10487992,46.88,3.50449e-18,0.01,100.0,500,-4.13699760532,43.6674,0.01,1.0,-4.13699760532,1926.10487992,-4.13699760532,500.0,0.01,1.0,-4.137,0.3,1.0,,2,-16.9865,100,1.0
196.77491184,35.14,2.1793e-19,0.005,200.000000102,500,4.2775436607,32.6883,0.005,1.0,4.2775436607,196.77491184,4.2775436607,500.0,0.005,1.0,0.0702729,0.3,1.0,,2,-9.0157,100,1.0
2396.42105108,53.56,5.43914e-20,0.00333333,299.999969474,500,19.1493626895,39.8003,0.00333333,1.0,19.1493626895,2396.42105108,19.1493626895,500.0,0.00333333,1.0,6.42997,0.3,1.0,,2,-3.97152,100,1.0
731.130325837,37.96,5.4346e-20,0.0025,400.0,500,1.44912403917,37.0628,0.0025,1.0,1.44912403917,731.130325837,1.44912403917,500.0,0.0025,1.0,5.18476,0.3,1.0,,2,-3.8232,100,1.0
375.817246721,34.34,0.000162896,0.002,12.0069258757,500,-9.00340748631,0.208675,0.0833093,115618.0,-9.00340748631,375.817246721,-9.00340748631,464.145890155,2.64146e-07,0.366587,117.91,0.3,1.07725,3.13746e+08,1,109.548,100,2775.64
851.242270123,53.4,3.50449e-18,0.01,100.0,500,14.0793105159,29.0298,0.01,1.0,14.0793105159,851.242270123,14.0793105159,500.0,0.01,1.0,14.0793,0.3,1.0,,2,0.946087,100,1.0
223.469544027,87.56,2.1793e-19,0.005,200.000000102,500,8.10013745217,23.2577,0.005,1.0,8.10013745217,223.469544027,8.10013745217,500.0,0.005,1.0,11.0897,0.3,1.0,,2,1.80313,100,1.0
2840.78017676,58.46,5.43914e-20,0.00333333,299.999969474,500,-0.220070348078,36.4211,0.00333333,1.0,-0.220070348078,2840.78017676,-0.220070348078,500.0,0.00333333,1.0,7.31979,0.3,1.0,,2,-3.45639,100,1.0
4560.7717056,46.64,5.4346e-20,0.0025,400.0,500,20.9092538544,46.4574,0.0025,1.0,20.9092538544,4560.7717056,20.9092538544,500.0,0.0025,1.0,10.7172,0.3,1.0,,2,-5.82655,100,1.0
1118.7031457,77.22,0.000196302,0.002,10.0045146867,500,27.7138260505,0.319988,0.0999774,179780.0,27.7138260505,1118.7031457,27.7138260505,464.25547298,7.27041e-08,0.130737,216.563,0.3,1.07699,6.34755e+08,1,201.207,100,3596.42
249.024711134,33.72,3.50449e-18,0.01,100.0,500,-5.78898271469,15.7014,0.01,1.0,-5.78898271469,249.024711134,-5.78898271469,500.0,0.01,1.0,-5.78898,0.3,1.0,,2,-11.988,100,1.0
649.297452419,40.24,2.1793e-19,0.005,200.000000102,500,16.431071809,23.8349,0.005,1.0,16.431071809,649.297452419,16.431071809,500.0,0.005,1.0,5.32104,0.3,1.0,,2,-1.39521,100,1.0
375.239460853,33.82,5.43914e-20,0.00333333,299.999969474,500,-1.95899525199,22.6791,0.00333333,1.0,-1.95899525199,375.239460853,-1.95899525199,500.0,0.00333333,1.0,2.89436,0.3,1.0,,2,-2.58944,100,1.0
642.205557085,34.0,5.4346e-20,0.0025,400.0,500,-0.770282199929,23.3927,0.0025,1.0,-0.770282199929,642.205557085,-0.770282199929,500.0,0.0025,1.0,1.9782,0.3,1.0,,2,-2.77091,100,1.0
56.821755298,31.46,0.000162869,0.002,12.0088709138,500,-2.14035559965,0.142814,0.0833026,86353.1,-2.14035559965,56.821755298,-2.14035559965,464.17491198,2.67631e-07,0.277431,62.1586,0.3,1.07718,1.75016e+08,1,57.75,100,2073.24
304.907118232,39.22,3.50449e-18,0.01,100.0,500,-0.161003671867,17.3741,0.01,1.0,-0.161003671867,304.907118232,-0.161003671867,500.0,0.01,1.0,-0.161004,0.3,1.0,,2,-5.42742,100,1.0
2327.94897432,44.3,2.1793e-19,0.005,200.000000102,500,-29.8444174484,39.0326,0.005,1.0,-29.8444174484,2327.94897432,-29.8444174484,500.0,0.005,1.0,-15.0027,0.3,1.0,,2,-26.9485,100,1.0
3109.44286406,60.38,5.43914e-20,0.00333333,299.999969474,500,0.363400040046,45.7633,0.00333333,1.0,0.363400040046,3109.44286406,0.363400040046,500.0,0.00333333,1.0,-9.88067,0.3,1.0,,2,-19.9024,100,1.0
735.137121643,42.44,5.4346e-20,0.0025,400.0,500,-12.8857751826,41.885,0.0025,1.0,-12.8857751826,735.137121643,-12.8857751826,500.0,0.0025,1.0,-10.632,0.3,1.0,,2,-19.311,100,1.0
4250.40052429,103.84,0.000162912,0.002,12.0058028671,500,29.1067917212,0.191169,0.0833132,138105.0,29.1067917212,4250.40052429,29.1067917212,459.478701463,6.11776e-08,0.101412,139.28,0.3,1.08819,4.47656e+08,1,129.352,100,3315.32
1289.00871771,46.36,3.50449e-18,0.01,100.0,500,-7.13311048977,35.7228,0.01,1.0,-7.13311048977,1289.00871771,-7.13311048977,500.0,0.01,1.0,-7.13311,0.3,1.0,,2,-19.831,100,1.0
1244.06357124,51.7,2.1793e-19,0.005,200.000000102,500,11.0453507967,36.558,0.005,1.0,11.0453507967,1244.06357124,11.0453507967,500.0,0.005,1.0,1.95612,0.3,1.0,,2,-9.80393,100,1.0
79.1403559986,41.08,5.43914e-20,0.00333333,299.999969474,500,0.999645278733,30.2871,0.00333333,1.0,0.999645278733,79.1403559986,0.999645278733,500.0,0.00333333,1.0,1.6373,0.3,1.0,,2,-7.96474,100,1.0
1106.41362979,44.34,5.4346e-20,0.0025,400.0,500,0.570795413391,31.0167,0.0025,1.0,0.570795413391,1106.41362979,0.570795413391,500.0,0.0025,1.0,1.37067,0.3,1.0,,2,-6.94494,100,1.0
235.26669535,49.8,0.000196277,0.002,10.0057983814,500,0.713962883207,0.209598,0.099971,132938.0,0.713962883207,235.26669535,0.713962883207,461.247514816,4.58604e-08,0.0609838,108.848,0.3,1.08402,3.47074e+08,1,101.104,100,2659.54
114.840473751,43.2,3.50449e-18,0.01,100.0,500,-9.05801506701,10.6626,0.01,1.0,-9.05801506701,114.840473751,-9.05801506701,500.0,0.01,1.0,-9.05801,0.3,1.0,,2,-13.5848,100,1.0
1492.11181814,43.88,2.1793e-19,0.005,200.000000102,500,-6.4897753226,28.2328,0.005,1.0,-6.4897753226,1492.11181814,-6.4897753226,500.0,0.005,1.0,-7.7739,0.3,1.0,,2,-18.8072,100,1.0
233.969289489,45.18,5.43914e-20,0.00333333,299.999969474,500,-3.10359904629,24.7679,0.00333333,1.0,-3.10359904629,233.969289489,-3.10359904629,500.0,0.00333333,1.0,-6.21713,0.3,1.0,,2,-15.2258,100,1.0
293.130892172,44.16,5.4346e-20,0.0025,400.0,500,0.174774251833,23.2443,0.0025,1.0,0.174774251833,293.130892172,0.174774251833,500.0,0.0025,1.0,-4.61915,0.3,1.0,,2,-12.4209,100,1.0
1235.84168362,53.2,0.000162849,0.002,12.010360112,500,16.8011780297,0.178868,0.0832974,72799.1,16.8011780297,1235.84168362,16.8011780297,467.165512185,1.5089e-07,0.131873,68.8005,0.3,1.07028,1.24387e+08,1,61.5814,100,1747.93
434.849187489,37.22,3.50449e-18,0.01,100.0,500,8.26685223753,20.7485,0.01,1.0,8.26685223753,434.849187489,8.26685223753,500.0,0.01,1.0,8.26685,0.3,1.0,,2,2.60038,100,1.0
1352.36072626,43.84,2.1793e-19,0.005,200.000000102,500,4.36430162743,29.8073,0.005,1.0,4.36430162743,1352.36072626,4.36430162743,500.0,0.005,1.0,6.31558,0.3,1.0,,2,-3.56036,100,1.0
774.310131101,58.38,5.43914e-20,0.00333333,299.999969474,500,4.7955509813,29.1265,0.00333333,1.0,4.7955509813,774.310131101,4.7955509813,500.0,0.00333333,1.0,5.8089,0.3,1.0,,2,-2.25477,100,1.0
1782.97614498,35.38,5.4346e-20,0.0025,400.0,500,11.046919065,32.9043,0.0025,1.0,11.046919065,1782.97614498,11.046919065,500.0,0.0025,1.0,7.11841,0.3,1.0,,2,-1.67041,100,1.0
1029.98757306,47.24,0.000162899,0.002,12.0067038697,500,-3.29584682605,0.184815,0.0833101,106046.0,-3.29584682605,1029.98757306,-3.29584682605,458.340732293,1.86205e-07,0.237023,115.044,0.3,1.09089,2.63947e+08,1,106.834,100,2545.83
1676.50170876,46.4,3.50449e-18,0.01,100.0,500,-7.03400966957,40.7399,0.01,1.0,-7.03400966957,1676.50170876,-7.03400966957,500.0,0.01,1.0,-7.03401,0.3,1.0,,2,-23.6129,100,1.0
384.138343906,46.08,2.1793e-19,0.005,200.000000102,500,-4.3522295136,31.9658,0.005,1.0,-4.3522295136,384.138343906,-4.3522295136,500.0,0.005,1.0,-5.69312,0.3,1.0,,2,-17.4161,100,1.0
1669.75624207,68.64,5.43914e-20,0.00333333,299.999969474,500,-15.4682020702,35.4043,0.00333333,1.0,-15.4682020702,1669.75624207,-15.4682020702,500.0,0.00333333,1.0,-8.95148,0.3,1.0,,2,-18.5233,100,1.0
158.241807462,33.28,5.4346e-20,0.0025,400.0,500,5.25619550637,31.8922,0.0025,1.0,5.25619550637,158.241807462,5.25619550637,500.0,0.0025,1.0,-5.39956,0.3,1.0,,2,-13.689,100,1.0
1130.08945496,44.48,0.000162698,0.002,12.0212288893,500,-11.5214758482,0.200171,0.0832597,36730.5,-11.5214758482,1130.08945496,-11.5214758482,465.755825052,3.407e-07,0.150302,37.1095,0.3,1.07352,3.1664e+07,1,29.4274,100,882.313
142.826465847,32.54,3.50449e-18,0.01,100.0,500,-2.42713105575,11.8911,0.01,1.0,-2.42713105575,142.826465847,-2.42713105575,500.0,0.01,1.0,-2.42713,0.3,1.0,,2,-5.62421,100,1.0
765.517128752,45.54,2.1793e-19,0.005,200.000000102,500,4.11804744613,21.4555,0.005,1.0,4.11804744613,765.517128752,4.11804744613,500.0,0.005,1.0,0.845458,0.3,1.0,,2,-3.8032,100,1.0
2159.34358091,45.72,5.43914e-20,0.00333333,299.999969474,500,3.83580430433,31.9603,0.00333333,1.0,3.83580430433,2159.34358091,3.83580430433,500.0,0.00333333,1.0,1.84224,0.3,1.0,,2,-7.07206,100,1.0
359.704875458,50.14,5.4346e-20,0.0025,400.0,500,1.78118349688,29.2425,0.0025,1.0,1.78118349688,359.704875458,1.78118349688,500.0,0.0025,1.0,1.82698,0.3,1.0,,2,-5.89303,100,1.0
565.168373513,41.66,0.000196299,0.002,10.0046787258,500,-5.47289570484,0.118288,0.0999766,177605.0,-5.47289570484,565.168373513,-5.47289570484,456.878690289,2.17957e-08,0.0387194,79.9337,0.3,1.09438,6.19488e+08,1,72.7102,100,3552.93
217.536903966,36.5,3.50449e-18,0.01,100.0,500,-5.85021362471,14.6752,0.01,1.0,-5.85021362471,217.536903966,-5.85021362471,500.0,0.01,1.0,-5.85021,0.3,1.0,,2,-10.1704,100,1.0
74.5733646532,29.24,2.1793e-19,0.005,200.000000102,500,2.45409095602,12.7214,0.005,1.0,2.45409095602,74.5733646532,2.45409095602,500.0,0.005,1.0,-1.69806,0.3,1.0,,2,-4.7529,100,1.0
771.507768593,44.16,5.43914e-20,0.00333333,299.999969474,500,-1.80182914386,19.0392,0.00333333,1.0,-1.80182914386,771.507768593,-1.80182914386,500.0,0.00333333,1.0,-1.73265,0.3,1.0,,2,-7.41785,100,1.0
211.708211086,39.28,5.4346e-20,0.0025,400.0,500,-2.14851544714,18.0083,0.0025,1.0,-2.14851544714,211.708211086,-2.14851544714,500.0,0.0025,1.0,-1.83662,0.3,1.0,,2,-6.76014,100,1.0
523.254433624,43.8,0.000162885,0.002,12.007724339,500,7.72286325913,0.0950013,0.0833065,90796.6,7.72286325913,523.254433624,7.72286325913,466.524924851,2.87922e-07,0.313809,45.4855,0.3,1.07175,1.93492e+08,1,40.9265,100,2179.82
326.410784204,38.18,3.50449e-18,0.01,100.0,500,-6.68076982587,17.9763,0.01,1.0,-6.68076982587,326.410784204,-6.68076982587,500.0,0.01,1.0,-6.68077,0.3,1.0,,2,-12.5903,100,1.0
6738.99553722,109.38,2.1793e-19,0.005,200.000000102,500,-29.7884288889,60.2567,0.005,1.0,-29.7884288889,6738.99553722,-29.7884288889,500.0,0.005,1.0,-18.2346,0.3,1.0,,2,-42.9255,100,1.0
221.065057969,80.1,5.43914e-20,0.00333333,299.999969474,500,7.29069599028,51.3645,0.00333333,1.0,7.29069599028,221.065057969,7.29069599028,500.0,0.00333333,1.0,-9.72617,0.3,1.0,,2,-29.8862,100,1.0
1019.23979097,40.86,5.4346e-20,0.0025,400.0,500,-10.6408679126,47.2351,0.0025,1.0,-10.6408679126,1019.23979097,-10.6408679126,500.0,0.0025,1.0,-9.95484,0.3,1.0,,2,-27.4139,100,1.0
2169.4669691,49.82,0.000162797,0.002,12.0140831854,500,-3.70981762859,0.373079,0.0832845,53225.6,-3.70981762859,2169.4669691,-3.70981762859,469.156115987,4.09866e-07,0.261938,88.077,0.3,1.06574,6.64905e+07,1,71.956,100,1278.16
1733.01128746,50.22,3.50449e-18,0.01,100.0,500,-2.61863884669,41.4208,0.01,1.0,-2.61863884669,1733.01128746,-2.61863884669,500.0,0.01,1.0,-2.61864,0.3,1.0,,2,-14.2126,100,1.0
383.599423423,51.66,2.1793e-19,0.005,200.000000102,500,10.6279717941,33.0392,0.005,1.0,10.6279717941,383.599423423,10.6279717941,500.0,0.005,1.0,4.00467,0.3,1.0,,2,-4.19349,100,1.0
1583.2557013,54.18,5.43914e-20,0.00333333,299.999969474,500,28.9299806521,37.2594,0.00333333,1.0,28.9299806521,1583.2557013,28.9299806521,500.0,0.00333333,1.0,12.3131,0.3,1.0,,2,3.51939,100,1.0
271.038229644,35.46,5.4346e-20,0.0025,400.0,500,-6.84390384883,34.3087,0.0025,1.0,-6.84390384883,271.038229644,-6.84390384883,500.0,0.0025,1.0,7.52385,0.3,1.0,,2,-0.0917277,100,1.0
3211.80122918,75.2,0.000162868,0.002,12.0089481074,500,1.27064859275,0.213856,0.0833023,85109.0,1.27064859275,3211.80122918,1.27064859275,466.047810995,2.81554e-07,0.287661,102.661,0.3,1.07285,1.7001e+08,1,94.728,100,2043.38
239.079866454,40.58,3.50449e-18,0.01,100.0,500,12.5608316725,15.3847,0.01,1.0,12.5608316725,239.079866454,12.5608316725,500.0,0.01,1.0,12.5608,0.3,1.0,,2,6.3165,100,1.0
320.294407919,56.2,2.1793e-19,0.005,200.000000102,500,0.99198819798,17.6167,0.005,1.0,0.99198819798,320.294407919,0.99198819798,500.0,0.005,1.0,6.77641,0.3,1.0,,2,2.361,100,1.0
480.121251954,42.46,5.43914e-20,0.00333333,299.999969474,500,-7.64174497295,20.2864,0.00333333,1.0,-7.64174497295,480.121251954,-7.64174497295,500.0,0.00333333,1.0,1.97036,0.3,1.0,,2,-2.4879,100,1.0
964.885769994,49.08,5.4346e-20,0.0025,400.0,500,1.8987161287,23.3979,0.0025,1.0,1.8987161287,964.885769994,1.8987161287,500.0,0.0025,1.0,1.95245,0.3,1.0,,2,-2.87207,100,1.0
1322.40016861,40.78,0.00016289,0.002,12.0073778378,500,-4.17370744818,0.116552,0.0833077,107110.0,-4.17370744818,1322.40016861,-4.17370744818,468.285188903,2.31313e-07,0.297401,63.1499,0.3,1.06773,2.69266e+08,1,57.6075,100,2571.42
3801.74137695,59.64,3.50449e-18,0.01,100.0,500,-30.1324998507,61.3492,0.01,1.0,-30.1324998507,3801.74137695,-30.1324998507,500.0,0.01,1.0,-30.1325,0.3,1.0,,2,-60.6682,100,1.0
1887.29167881,50.48,2.1793e-19,0.005,200.000000102,500,-5.82357681866,54.4408,0.005,1.0,-5.82357681866,1887.29167881,-5.82357681866,500.0,0.005,1.0,-17.978,0.3,1.0,,2,-39.57,100,1.0
617.059360417,46.44,5.43914e-20,0.00333333,299.999969474,500,-11.0307109523,46.7998,0.00333333,1.0,-11.0307109523,617.059360417,-11.0307109523,500.0,0.00333333,1.0,-15.6623,0.3,1.0,,2,-33.292,100,1.0
1462.34607256,44.52,5.4346e-20,0.0025,400.0,500,13.8308753074,46.5585,0.0025,1.0,13.8308753074,1462.34607256,13.8308753074,500.0,0.0025,1.0,-8.28898,0.3,1.0,,2,-23.5568,100,1.0
752.761922982,34.76,0.000162706,0.002,12.0206033591,500,-4.07221594368,0.471114,0.0832619,37807.1,-4.07221594368,752.761922982,-4.07221594368,471.596202588,1.09204e-06,0.495869,77.9312,0.3,1.06023,3.35474e+07,1,63.87,100,908.149
738.895432769,58.88,3.50449e-18,0.01,100.0,500,8.3492138262,27.0464,0.01,1.0,8.3492138262,738.895432769,8.3492138262,500.0,0.01,1.0,8.34921,0.3,1.0,,2,-1.50944,100,1.0
347.193720761,39.22,2.1793e-19,0.005,200.000000102,500,3.04775395947,23.3375,0.005,1.0,3.04775395947,347.193720761,3.04775395947,500.0,0.005,1.0,5.69848,0.3,1.0,,2,-1.27264,100,1.0
776.424502854,53.5,5.43914e-20,0.00333333,299.999969474,500,12.4911708355,25.0912,0.00333333,1.0,12.4911708355,776.424502854,12.4911708355,500.0,0.00333333,1.0,7.96271,0.3,1.0,,2,2.1532,100,1.0
2686.65528741,44.9,5.4346e-20,0.0025,400.0,500,-21.6435961192,36.0759,0.0025,1.0,-21.6435961192,2686.65528741,-21.6435961192,500.0,0.0025,1.0,0.561136,0.3,1.0,,2,-10.5554,100,1.0
707.205957554,44.12,0.000162768,0.002,12.0161944118,500,-14.515087621,0.256598,0.0832772,51282.6,-14.515087621,707.205957554,-14.515087621,467.361916486,8.72847e-08,0.0537504,65.8344,0.3,1.06983,6.17242e+07,1,55.5501,100,1231.61
166.330277039,33.4,3.50449e-18,0.01,100.0,500,-3.52546072708,12.8323,0.01,1.0,-3.52546072708,166.330277039,-3.52546072708,500.0,0.01,1.0,-3.52546,0.3,1.0,,2,-8.10761,100,1.0
290.972978184,34.5,2.1793e-19,0.005,200.000000102,500,-10.2693276864,15.4187,0.005,1.0,-10.2693276864,290.972978184,-10.2693276864,500.0,0.005,1.0,-6.8974,0.3,1.0,,2,-10.2441,100,1.0
380.988288898,27.82,5.43914e-20,0.00333333,299.999969474,500,-10.1780032106,16.9295,0.00333333,1.0,-10.1780032106,380.988288898,-10.1780032106,500.0,0.00333333,1.0,-7.99093,0.3,1.0,,2,-12.7032,100,1.0
104.763955961,39.8,5.4346e-20,0.0025,400.0,500,12.6572138455,17.9116,0.0025,1.0,12.6572138455,104.763955961,12.6572138455,500.0,0.0025,1.0,-2.82889,0.3,1.0,,2,-6.9098,100,1.0
3109.55127338,47.54,0.000162794,0.002,12.0143233241,500,4.45184525174,0.433833,0.0832836,51335.2,4.45184525174,3109.55127338,4.45184525174,468.117733903,4.79084e-07,0.295302,111.299,0.3,1.06811,6.18513e+07,1,102.81,100,1232.78
4357.61290882,57.52,3.50449e-18,0.01,100.0,500,-9.29293793325,65.6813,0.01,1.0,-9.29293793325,4357.61290882,-9.29293793325,500.0,0.01,1.0,-9.29294,0.3,1.0,,2,-35.0394,100,1.0
326.168359318,51.08,2.1793e-19,0.005,200.000000102,500,-3.74866808837,48.2302,0.005,1.0,-3.74866808837,326.168359318,-3.74866808837,500.0,0.005,1.0,-6.5208,0.3,1.0,,2,-24.7263,100,1.0
214.922671911,40.56,5.43914e-20,0.00333333,299.999969474,500,-7.27942441747,40.2719,0.00333333,1.0,-7.27942441747,214.922671911,-7.27942441747,500.0,0.00333333,1.0,-6.77368,0.3,1.0,,2,-21.6384,100,1.0
1377.83407649,40.14,5.4346e-20,0.0025,400.0,500,-5.65570143935,39.4666,0.0025,1.0,-5.65570143935,1377.83407649,-5.65570143935,500.0,0.0025,1.0,-6.49418,0.3,1.0,,2,-19.3674,100,1.0
409.957573066,34.26,0.000196263,0.002,10.0064748476,500,11.6557312192,0.18809,0.0999676,120551.0,11.6557312192,409.957573066,11.6557312192,465.741292246,5.97544e-08,0.0720579,86.09,0.3,1.07356,2.85405e+08,1,74.1598,100,2411.8
1178.78661509,32.8,3.50449e-18,0.01,100.0,500,15.947757397,34.1614,0.01,1.0,15.947757397,1178.78661509,15.947757397,500.0,0.01,1.0,15.9478,0.3,1.0,,2,-0.36799,100,1.0
675.206248395,38.78,2.1793e-19,0.005,200.000000102,500,-4.08012963099,31.9062,0.005,1.0,-4.08012963099,675.206248395,-4.08012963099,500.0,0.005,1.0,5.93381,0.3,1.0,,2,-5.60316,100,1.0
795.497709989,52.7,5.43914e-20,0.00333333,299.999969474,500,-6.18844701945,31.2064,0.00333333,1.0,-6.18844701945,795.497709989,-6.18844701945,500.0,0.00333333,1.0,1.89306,0.3,1.0,,2,-7.52684,100,1.0
1054.44768346,94.6,5.4346e-20,0.0025,400.0,500,-5.84171345949,31.6634,0.0025,1.0,-5.84171345949,1054.44768346,-5.84171345949,500.0,0.0025,1.0,-0.0406332,0.3,1.0,,2,-8.19851,100,1.0
476.949804062,84.52,0.000162892,0.002,12.0072415255,500,-21.714625924,0.216518,0.0833082,102286.0,-21.714625924,476.949804062,-21.714625924,463.111237131,3.33229e-07,0.40914,106.779,0.3,1.07965,2.45559e+08,1,99.1968,100,2455.6
761.083652048,41.36,3.50449e-18,0.01,100.0,500,-7.73706652266,27.4495,0.01,1.0,-7.73706652266,761.083652048,-7.73706652266,500.0,0.01,1.0,-7.73707,0.3,1.0,,2,-17.6208,100,1.0
833.560697524,55.46,2.1793e-19,0.005,200.000000102,500,-11.41593449,28.1555,0.005,1.0,-11.41593449,833.560697524,-11.41593449,500.0,0.005,1.0,-9.5765,0.3,1.0,,2,-17.5298,100,1.0
931.287034967,40.58,5.43914e-20,0.00333333,299.999969474,500,10.3692366312,30.401,0.00333333,1.0,10.3692366312,931.287034967,10.3692366312,500.0,0.00333333,1.0,-2.92792,0.3,1.0,,2,-9.49866,100,1.0
742.364317997,33.52,5.4346e-20,0.0025,400.0,500,11.9825529783,30.3082,0.0025,1.0,11.9825529783,742.364317997,11.9825529783,500.0,0.0025,1.0,0.799696,0.3,1.0,,2,-4.90686,100,1.0
1038.34793687,38.86,0.000162853,0.002,12.0100742062,500,-7.3045985464,0.123329,0.0832984,113178.0,-7.3045985464,1038.34793687,-7.3045985464,462.520115245,9.56987e-08,0.130026,74.4863,0.3,1.08103,3.00637e+08,1,69.1794,100,2717.4
1409.82694448,37.62,3.50449e-18,0.01,100.0,500,-12.7883697565,37.3595,0.01,1.0,-12.7883697565,1409.82694448,-12.7883697565,500.0,0.01,1.0,-12.7884,0.3,1.0,,2,-28.1642,100,1.0
702.381589536,48.36,2.1793e-19,0.005,200.000000102,500,3.97860888199,33.404,0.005,1.0,3.97860888199,702.381589536,3.97860888199,500.0,0.005,1.0,-4.40488,0.3,1.0,,2,-15.2773,100,1.0
650.588382058,44.3,5.43914e-20,0.00333333,299.999969474,500,2.13246337667,31.1139,0.00333333,1.0,2.13246337667,650.588382058,2.13246337667,500.0,0.00333333,1.0,-2.22577,0.3,1.0,,2,-11.103,100,1.0
7266.72401445,66.68,5.4346e-20,0.0025,400.0,500,-21.4644386959,50.931,0.0025,1.0,-21.4644386959,7266.72401445,-21.4644386959,500.0,0.0025,1.0,-7.03543,0.3,1.0,,2,-25.4965,100,1.0
685.152901992,52.44,0.00016258,0.002,12.029732575,500,-15.571585014,0.452946,0.0832303,27115.3,-15.571585014,685.152901992,-15.571585014,471.272865864,7.32881e-07,0.238763,48.7353,0.3,1.06096,1.72557e+07,1,31.7274,100,651.573
1163.46214572,50.02,3.50449e-18,0.01,100.0,500,-9.35146492608,33.9386,0.01,1.0,-9.35146492608,1163.46214572,-9.35146492608,500.0,0.01,1.0,-9.35146,0.3,1.0,,2,-24.3159,100,1.0
886.711216197,72.12,2.1793e-19,0.005,200.000000102,500,-3.211232076,32.0041,0.005,1.0,-3.211232076,886.711216197,-3.211232076,500.0,0.005,1.0,-6.28135,0.3,1.0,,2,-16.8628,100,1.0
251.739909166,40.76,5.43914e-20,0.00333333,299.999969474,500,-2.04668885936,27.7471,0.00333333,1.0,-2.04668885936,251.739909166,-2.04668885936,500.0,0.00333333,1.0,-4.86979,0.3,1.0,,2,-13.5095,100,1.0
2862.01957139,56.08,5.4346e-20,0.0025,400.0,500,32.1528040871,39.2782,0.0025,1.0,32.1528040871,2862.01957139,32.1528040871,500.0,0.0025,1.0,4.38585,0.3,1.0,,2,-5.85653,100,1.0
2769.90530933,42.04,0.000196224,0.002,10.0084480219,500,-5.51923656613,0.371969,0.0999578,94570.1,-5.51923656613,2769.90530933,-5.51923656613,463.124327834,2.63835e-07,0.249614,134.052,0.3,1.07962,1.75641e+08,1,124.533,100,1892.2
