EpsThisIter,VarVanillaIw,AvgRet,ESSClassic,MaxNormIw,eRenyi2,AvgEpLen,MinNormIw,Bound,J,IterType,AvgVanillaIw,VanillaAvgRet,MinVanillaIw,MaxVanillaIw,BatchSize,VarNormIw,VarDiscRet,AvgDiscRet,VarRet,VarJ,Delta,AvgNormIw,ESSRenyi
100,,-62.2090535471,500.000006643,0.002,1.0,90.12,0.002,-59.278,-59.278,1,1.0,-62.2090535471,1.0,1.0,500,5.43187e-20,1324.39529529,-62.2090535471,1324.39529529,17.5553,1.0,0.002,500.0
100,,-65.7420717923,100.0,0.01,1.0,94.06,0.01,-65.7421,-65.7421,2,1.0,-65.7420717923,1.0,1.0,500,3.50449e-18,2588.07671052,-65.7420717923,2588.07671052,50.6181,1.0,0.01,500.0
100,,-58.7317055605,200.000000102,0.005,1.0,86.23,0.005,-62.2369,-62.2369,2,1.0,-58.7317055605,1.0,1.0,500,2.1793e-19,61.4939726404,-58.7317055605,61.4939726404,36.3844,1.0,0.005,500.0
100,,-58.3893317342,299.999969474,0.00333333,1.0,85.65,0.00333333,-60.9544,-60.9544,2,1.0,-58.3893317342,1.0,1.0,500,5.43914e-20,63.6415132998,-58.3893317342,63.6415132998,30.1138,1.0,0.00333333,500.0
100,,-61.9051108266,400.0,0.0025,1.0,89.76,0.0025,-61.192,-61.192,2,1.0,-61.9051108266,1.0,1.0,500,5.4346e-20,1335.32353615,-61.9051108266,1335.32353615,31.793,1.0,0.0025,500.0
100,,-57.7210790165,500.000006643,0.002,1.0,84.82,0.002,-60.4979,-60.4979,1,1.0,-57.7210790165,1.0,1.0,500,5.43187e-20,61.2909050364,-57.7210790165,61.2909050364,28.6827,1.0,0.002,500.0
100,,-58.9670535244,100.0,0.01,1.0,86.75,0.01,-58.9671,-58.9671,2,1.0,-58.9670535244,1.0,1.0,500,3.50449e-18,54.0349675691,-58.9670535244,54.0349675691,7.314,1.0,0.01,500.0
100,,-59.1363633928,200.000000102,0.005,1.0,86.52,0.005,-59.0517,-59.0517,2,1.0,-59.1363633928,1.0,1.0,500,2.1793e-19,50.0380524514,-59.1363633928,50.0380524514,7.17797,1.0,0.005,500.0
100,,-68.8976214281,299.999969474,0.00333333,1.0,98.14,0.00333333,-62.3337,-62.3337,2,1.0,-68.8976214281,1.0,1.0,500,5.43914e-20,3845.15295461,-68.8976214281,3845.15295461,36.3977,1.0,0.00333333,500.0
100,,-65.5986046319,400.0,0.0025,1.0,94.07,0.0025,-63.1499,-63.1499,2,1.0,-65.5986046319,1.0,1.0,500,5.4346e-20,2616.66502652,-65.5986046319,2616.66502652,40.5366,1.0,0.0025,500.0
100,,-58.6029778378,500.000006643,0.002,1.0,86.57,0.002,-62.2405,-62.2405,1,1.0,-58.6029778378,1.0,1.0,500,5.43187e-20,67.1880666754,-58.6029778378,67.1880666754,36.4854,1.0,0.002,500.0
100,,-57.9538662884,100.0,0.01,1.0,84.92,0.01,-57.9539,-57.9539,2,1.0,-57.9538662884,1.0,1.0,500,3.50449e-18,43.1578538843,-57.9538662884,43.1578538843,6.53653,1.0,0.01,500.0
100,,-58.3500137517,200.000000102,0.005,1.0,85.94,0.005,-58.1519,-58.1519,2,1.0,-58.3500137517,1.0,1.0,500,2.1793e-19,56.0970704761,-58.3500137517,56.0970704761,7.01216,1.0,0.005,500.0
100,,-59.5572187725,299.999969474,0.00333333,1.0,88.2,0.00333333,-58.6204,-58.6204,2,1.0,-59.5572187725,1.0,1.0,500,5.43914e-20,56.4044743567,-59.5572187725,56.4044743567,7.19949,1.0,0.00333333,500.0
100,,-62.0335617875,400.0,0.0025,1.0,90.01,0.0025,-59.4737,-59.4737,2,1.0,-62.0335617875,1.0,1.0,500,5.4346e-20,1340.90654682,-62.0335617875,1340.90654682,19.3115,1.0,0.0025,500.0
100,,-57.4085666789,500.000006643,0.002,1.0,84.06,0.002,-59.0606,-59.0606,1,1.0,-57.4085666789,1.0,1.0,500,5.43187e-20,44.4617540943,-57.4085666789,44.4617540943,17.5452,1.0,0.002,500.0
100,,-60.7860063398,100.0,0.01,1.0,87.67,0.01,-60.786,-60.786,2,1.0,-60.7860063398,1.0,1.0,500,3.50449e-18,1329.83347698,-60.7860063398,1329.83347698,36.2841,1.0,0.01,500.0
100,,-58.6495390403,200.000000102,0.005,1.0,86.09,0.005,-59.7178,-59.7178,2,1.0,-58.6495390403,1.0,1.0,500,2.1793e-19,45.7439757783,-58.6495390403,45.7439757783,26.1161,1.0,0.005,500.0
100,,-63.5852868682,299.999969474,0.00333333,1.0,92.45,0.00333333,-61.0069,-61.0069,2,1.0,-63.5852868682,1.0,1.0,500,5.43914e-20,1322.85778426,-63.5852868682,1322.85778426,29.9093,1.0,0.00333333,500.0
100,,-64.7493707666,400.0,0.0025,1.0,92.9,0.0025,-61.9426,-61.9426,2,1.0,-64.7493707666,1.0,1.0,500,5.4346e-20,2625.35768184,-64.7493707666,2625.35768184,36.3776,1.0,0.0025,500.0
100,,-59.1455256851,500.000006643,0.002,1.0,87.19,0.002,-61.3831,-61.3831,1,1.0,-59.1455256851,1.0,1.0,500,5.43187e-20,58.3543942733,-59.1455256851,58.3543942733,32.7333,1.0,0.002,500.0
100,,-65.2503623478,100.0,0.01,1.0,93.35,0.01,-65.2504,-65.2504,2,1.0,-65.2503623478,1.0,1.0,500,3.50449e-18,2598.12749219,-65.2503623478,2598.12749219,50.7163,1.0,0.01,500.0
100,,-61.6462141201,200.000000102,0.005,1.0,89.14,0.005,-63.4483,-63.4483,2,1.0,-61.6462141201,1.0,1.0,500,2.1793e-19,1340.40185488,-61.6462141201,1340.40185488,44.1907,1.0,0.005,500.0
100,,-58.6598503008,299.999969474,0.00333333,1.0,86.22,0.00333333,-61.8521,-61.8521,2,1.0,-58.6598503008,1.0,1.0,500,5.43914e-20,48.9504684121,-58.6598503008,48.9504684121,36.3748,1.0,0.00333333,500.0
100,,-59.640359955,400.0,0.0025,1.0,87.84,0.0025,-61.2992,-61.2992,2,1.0,-59.640359955,1.0,1.0,500,5.4346e-20,56.4622547554,-59.640359955,56.4622547554,31.737,1.0,0.0025,500.0
100,,-68.8240089883,500.000006643,0.002,1.0,97.71,0.002,-62.8042,-62.8042,1,1.0,-68.8240089883,1.0,1.0,500,5.43187e-20,3837.81020503,-68.8240089883,3837.81020503,39.6829,1.0,0.002,500.0
100,,-64.8304453906,100.0,0.01,1.0,92.61,0.01,-64.8304,-64.8304,2,1.0,-64.8304453906,1.0,1.0,500,3.50449e-18,2624.86112717,-64.8304453906,2624.86112717,50.9766,1.0,0.01,500.0
100,,-62.1199825895,200.000000102,0.005,1.0,90.03,0.005,-63.4752,-63.4752,2,1.0,-62.1199825895,1.0,1.0,500,2.1793e-19,1337.38996916,-62.1199825895,1337.38996916,44.3075,1.0,0.005,500.0
100,,-59.0611218651,299.999969474,0.00333333,1.0,86.68,0.00333333,-62.0039,-62.0039,2,1.0,-59.0611218651,1.0,1.0,500,5.43914e-20,65.3170012617,-59.0611218651,65.3170012617,36.5329,1.0,0.00333333,500.0
100,,-57.9937702191,400.0,0.0025,1.0,84.77,0.0025,-61.0013,-61.0013,2,1.0,-57.9937702191,1.0,1.0,500,5.4346e-20,48.9410576873,-57.9937702191,48.9410576873,31.8766,1.0,0.0025,500.0
100,,-61.8214668244,500.000006643,0.002,1.0,89.87,0.002,-61.1654,-61.1654,1,1.0,-61.8214668244,1.0,1.0,500,5.43187e-20,1324.21948588,-61.8214668244,1324.21948588,32.7902,1.0,0.002,500.0
100,,-62.3173006067,100.0,0.01,1.0,90.28,0.01,-62.3173,-62.3173,2,1.0,-62.3173006067,1.0,1.0,500,3.50449e-18,1353.1365343,-62.3173006067,1353.1365343,36.6006,1.0,0.01,500.0
100,,-58.5048332931,200.000000102,0.005,1.0,85.73,0.005,-60.4111,-60.4111,2,1.0,-58.5048332931,1.0,1.0,500,2.1793e-19,53.6084956915,-58.5048332931,53.6084956915,26.457,1.0,0.005,500.0
100,,-58.3646846551,299.999969474,0.00333333,1.0,86.27,0.00333333,-59.7289,-59.7289,2,1.0,-58.3646846551,1.0,1.0,500,5.43914e-20,56.5243180793,-58.3646846551,56.5243180793,22.0507,1.0,0.00333333,500.0
100,,-66.0667151479,400.0,0.0025,1.0,94.86,0.0025,-61.3134,-61.3134,2,1.0,-66.0667151479,1.0,1.0,500,5.4346e-20,2586.35373545,-66.0667151479,2586.35373545,31.8171,1.0,0.0025,500.0
100,,-60.9883286428,500.000006643,0.002,1.0,88.17,0.002,-61.2484,-61.2484,1,1.0,-60.9883286428,1.0,1.0,500,5.43187e-20,1350.58805795,-60.9883286428,1350.58805795,32.8222,1.0,0.002,500.0
100,,-58.8786745359,100.0,0.01,1.0,87.07,0.01,-58.8787,-58.8787,2,1.0,-58.8786745359,1.0,1.0,500,3.50449e-18,45.4777380848,-58.8786745359,45.4777380848,6.70992,1.0,0.01,500.0
100,,-58.0683759943,200.000000102,0.005,1.0,85.1,0.005,-58.4735,-58.4735,2,1.0,-58.0683759943,1.0,1.0,500,2.1793e-19,54.5577019659,-58.0683759943,54.5577019659,7.04852,1.0,0.005,500.0
100,,-57.8857813618,299.999969474,0.00333333,1.0,84.92,0.00333333,-58.2776,-58.2776,2,1.0,-57.8857813618,1.0,1.0,500,5.43914e-20,70.6472666466,-57.8857813618,70.6472666466,7.51741,1.0,0.00333333,500.0
100,,-70.9929741202,400.0,0.0025,1.0,101.12,0.0025,-61.4565,-61.4565,2,1.0,-70.9929741202,1.0,1.0,500,5.4346e-20,3803.97065598,-70.9929741202,3803.97065598,31.8462,1.0,0.0025,500.0
100,,-58.0958924221,500.000006643,0.002,1.0,84.93,0.002,-60.7843,-60.7843,1,1.0,-58.0958924221,1.0,1.0,500,5.43187e-20,41.1979013654,-58.0958924221,41.1979013654,28.6585,1.0,0.002,500.0
100,,-59.2476595916,100.0,0.01,1.0,86.99,0.01,-59.2477,-59.2477,2,1.0,-59.2476595916,1.0,1.0,500,3.50449e-18,54.2452953964,-59.2476595916,54.2452953964,7.32822,1.0,0.01,500.0
100,,-58.1263950105,200.000000102,0.005,1.0,85.28,0.005,-58.687,-58.687,2,1.0,-58.1263950105,1.0,1.0,500,2.1793e-19,44.4304402244,-58.1263950105,44.4304402244,7.01133,1.0,0.005,500.0
100,,-58.0853188646,299.999969474,0.00333333,1.0,85.22,0.00333333,-58.4865,-58.4865,2,1.0,-58.0853188646,1.0,1.0,500,5.43914e-20,70.4260080873,-58.0853188646,70.4260080873,7.48956,1.0,0.00333333,500.0
100,,-62.6599967527,400.0,0.0025,1.0,91.02,0.0025,-59.5298,-59.5298,2,1.0,-62.6599967527,1.0,1.0,500,5.4346e-20,1337.51524914,-62.6599967527,1337.51524914,19.4003,1.0,0.0025,500.0
100,,-58.0283774832,500.000006643,0.002,1.0,84.89,0.002,-59.2296,-59.2296,1,1.0,-58.0283774832,1.0,1.0,500,5.43187e-20,43.6217866907,-58.0283774832,43.6217866907,17.6095,1.0,0.002,500.0
100,,-62.2447576109,100.0,0.01,1.0,90.21,0.01,-62.2448,-62.2448,2,1.0,-62.2447576109,1.0,1.0,500,3.50449e-18,1334.69474316,-62.2447576109,1334.69474316,36.3503,1.0,0.01,500.0
100,,-58.9287695189,200.000000102,0.005,1.0,86.72,0.005,-60.5868,-60.5868,2,1.0,-58.9287695189,1.0,1.0,500,2.1793e-19,54.6223989665,-58.9287695189,54.6223989665,26.2766,1.0,0.005,500.0
100,,-62.6074693178,299.999969474,0.00333333,1.0,91.0,0.00333333,-61.2603,-61.2603,2,1.0,-62.6074693178,1.0,1.0,500,5.43914e-20,1334.39544511,-62.6074693178,1334.39544511,30.0261,1.0,0.00333333,500.0
100,,-59.0496568774,400.0,0.0025,1.0,86.41,0.0025,-60.7077,-60.7077,2,1.0,-59.0496568774,1.0,1.0,500,5.4346e-20,55.3562721082,-59.0496568774,55.3562721082,26.2829,1.0,0.0025,500.0
100,,-57.8876898724,500.000006643,0.002,1.0,85.08,0.002,-60.1437,-60.1437,1,1.0,-57.8876898724,1.0,1.0,500,5.43187e-20,50.9921531544,-57.8876898724,50.9921531544,23.7487,1.0,0.002,500.0
100,,-69.6933217536,100.0,0.01,1.0,99.2,0.01,-69.6933,-69.6933,2,1.0,-69.6933217536,1.0,1.0,500,3.50449e-18,3824.34417597,-69.6933217536,3824.34417597,61.5313,1.0,0.01,500.0
100,,-62.0707138953,200.000000102,0.005,1.0,90.03,0.005,-65.882,-65.882,2,1.0,-62.0707138953,1.0,1.0,500,2.1793e-19,1331.16862119,-62.0707138953,1331.16862119,50.6607,1.0,0.005,500.0
100,,-62.8634297176,299.999969474,0.00333333,1.0,91.55,0.00333333,-64.8758,-64.8758,2,1.0,-62.8634297176,1.0,1.0,500,5.43914e-20,1322.6815701,-62.8634297176,1322.6815701,46.3628,1.0,0.00333333,500.0
100,,-57.9180835432,400.0,0.0025,1.0,85.11,0.0025,-63.1364,-63.1364,2,1.0,-57.9180835432,1.0,1.0,500,5.4346e-20,62.668712004,-57.9180835432,62.668712004,40.4564,1.0,0.0025,500.0
100,,-60.741956095,500.000006643,0.002,1.0,87.9,0.002,-62.6575,-62.6575,1,1.0,-60.741956095,1.0,1.0,500,5.43187e-20,1349.79204208,-60.741956095,1349.79204208,39.7184,1.0,0.002,500.0
100,,-58.4553382653,100.0,0.01,1.0,86.06,0.01,-58.4553,-58.4553,2,1.0,-58.4553382653,1.0,1.0,500,3.50449e-18,51.5482568683,-58.4553382653,51.5482568683,7.14372,1.0,0.01,500.0
100,,-61.2315666774,200.000000102,0.005,1.0,88.64,0.005,-59.8435,-59.8435,2,1.0,-61.2315666774,1.0,1.0,500,2.1793e-19,1332.84880885,-61.2315666774,1332.84880885,26.2146,1.0,0.005,500.0
100,,-66.0393820055,299.999969474,0.00333333,1.0,94.4,0.00333333,-61.9088,-61.9088,2,1.0,-66.0393820055,1.0,1.0,500,5.43914e-20,2577.91182734,-66.0393820055,2577.91182734,36.2957,1.0,0.00333333,500.0
100,,-57.1674595535,400.0,0.0025,1.0,83.56,0.0025,-60.7234,-60.7234,2,1.0,-57.1674595535,1.0,1.0,500,5.4346e-20,52.8883098792,-57.1674595535,52.8883098792,31.7071,1.0,0.0025,500.0
100,,-62.1642884842,500.000006643,0.002,1.0,90.47,0.002,-61.0116,-61.0116,1,1.0,-62.1642884842,1.0,1.0,500,5.43187e-20,1335.43742115,-62.1642884842,1335.43742115,32.6959,1.0,0.002,500.0
100,,-61.0515365499,100.0,0.01,1.0,88.49,0.01,-61.0515,-61.0515,2,1.0,-61.0515365499,1.0,1.0,500,3.50449e-18,1362.74441782,-61.0515365499,1362.74441782,36.7303,1.0,0.01,500.0
100,,-59.4604744406,200.000000102,0.005,1.0,87.36,0.005,-60.256,-60.256,2,1.0,-59.4604744406,1.0,1.0,500,2.1793e-19,48.2691245043,-59.4604744406,48.2691245043,26.4402,1.0,0.005,500.0
100,,-62.3091420756,299.999969474,0.00333333,1.0,90.28,0.00333333,-60.9404,-60.9404,2,1.0,-62.3091420756,1.0,1.0,500,5.43914e-20,1329.91151472,-62.3091420756,1329.91151472,30.0976,1.0,0.00333333,500.0
100,,-62.7652074817,400.0,0.0025,1.0,91.49,0.0025,-61.3966,-61.3966,2,1.0,-62.7652074817,1.0,1.0,500,5.4346e-20,1356.57792393,-62.7652074817,1356.57792393,31.8712,1.0,0.0025,500.0
100,,-58.4040579993,500.000006643,0.002,1.0,85.62,0.002,-60.7981,-60.7981,1,1.0,-58.4040579993,1.0,1.0,500,5.43187e-20,45.3326558767,-58.4040579993,45.3326558767,28.6885,1.0,0.002,500.0
100,,-66.12930186,100.0,0.01,1.0,94.9,0.01,-66.1293,-66.1293,2,1.0,-66.12930186,1.0,1.0,500,3.50449e-18,2601.73436131,-66.12930186,2601.73436131,50.7515,1.0,0.01,500.0
100,,-70.7900911933,200.000000102,0.005,1.0,100.75,0.005,-68.4597,-68.4597,2,1.0,-70.7900911933,1.0,1.0,500,2.1793e-19,3789.80560067,-70.7900911933,3789.80560067,56.296,1.0,0.005,500.0
100,,-57.5670258826,299.999969474,0.00333333,1.0,84.53,0.00333333,-64.8288,-64.8288,2,1.0,-57.5670258826,1.0,1.0,500,5.43914e-20,49.9153731216,-57.5670258826,49.9153731216,46.4292,1.0,0.00333333,500.0
100,,-57.57665758,400.0,0.0025,1.0,84.18,0.0025,-63.0158,-63.0158,2,1.0,-57.57665758,1.0,1.0,500,5.4346e-20,55.5239863814,-57.57665758,55.5239863814,40.5013,1.0,0.0025,500.0
100,,-58.897586105,500.000006643,0.002,1.0,86.58,0.002,-62.1921,-62.1921,1,1.0,-58.897586105,1.0,1.0,500,5.43187e-20,57.2136133517,-58.897586105,57.2136133517,36.4188,1.0,0.002,500.0
100,,-58.3613032882,100.0,0.01,1.0,85.67,0.01,-58.3613,-58.3613,2,1.0,-58.3613032882,1.0,1.0,500,3.50449e-18,46.1816074159,-58.3613032882,46.1816074159,6.76164,1.0,0.01,500.0
100,,-58.3612107168,200.000000102,0.005,1.0,85.74,0.005,-58.3613,-58.3613,2,1.0,-58.3612107168,1.0,1.0,500,2.1793e-19,48.8923110242,-58.3612107168,48.8923110242,6.86014,1.0,0.005,500.0
100,,-58.5239496773,299.999969474,0.00333333,1.0,86.49,0.00333333,-58.4155,-58.4155,2,1.0,-58.5239496773,1.0,1.0,500,5.43914e-20,48.8905255605,-58.5239496773,48.8905255605,6.89305,1.0,0.00333333,500.0
100,,-59.6465451214,400.0,0.0025,1.0,87.72,0.0025,-58.7233,-58.7233,2,1.0,-59.6465451214,1.0,1.0,500,5.4346e-20,49.4254424318,-59.6465451214,49.4254424318,6.9392,1.0,0.0025,500.0
100,,-64.9921984315,500.000006643,0.002,1.0,93.35,0.002,-59.977,-59.977,1,1.0,-64.9921984315,1.0,1.0,500,5.43187e-20,2631.85895074,-64.9921984315,2631.85895074,23.789,1.0,0.002,500.0
100,,-57.8318557902,100.0,0.01,1.0,84.55,0.01,-57.8319,-57.8319,2,1.0,-57.8318557902,1.0,1.0,500,3.50449e-18,42.3799456394,-57.8318557902,42.3799456394,6.47736,1.0,0.01,500.0
100,,-58.2945248841,200.000000102,0.005,1.0,85.68,0.005,-58.0632,-58.0632,2,1.0,-58.2945248841,1.0,1.0,500,2.1793e-19,58.9583811569,-58.2945248841,58.9583811569,7.08632,1.0,0.005,500.0
100,,-63.0243175428,299.999969474,0.00333333,1.0,92.1,0.00333333,-59.7169,-59.7169,2,1.0,-63.0243175428,1.0,1.0,500,5.43914e-20,1323.02081543,-63.0243175428,1323.02081543,21.807,1.0,0.00333333,500.0
100,,-68.7812161987,400.0,0.0025,1.0,97.25,0.0025,-61.983,-61.983,2,1.0,-68.7812161987,1.0,1.0,500,5.4346e-20,3841.63608406,-68.7812161987,3841.63608406,36.3713,1.0,0.0025,500.0
100,,-61.0704383834,500.000006643,0.002,1.0,88.29,0.002,-61.8005,-61.8005,1,1.0,-61.0704383834,1.0,1.0,500,5.43187e-20,1338.36234712,-61.0704383834,1338.36234712,36.3789,1.0,0.002,500.0
100,,-65.692045936,100.0,0.01,1.0,93.95,0.01,-65.692,-65.692,2,1.0,-65.692045936,1.0,1.0,500,3.50449e-18,2610.03002501,-65.692045936,2610.03002501,50.8324,1.0,0.01,500.0
100,,-62.179153071,200.000000102,0.005,1.0,90.06,0.005,-63.9356,-63.9356,2,1.0,-62.179153071,1.0,1.0,500,2.1793e-19,1329.98291012,-62.179153071,1329.98291012,44.1972,1.0,0.005,500.0
100,,-62.114526976,299.999969474,0.00333333,1.0,90.05,0.00333333,-63.3286,-63.3286,2,1.0,-62.114526976,1.0,1.0,500,5.43914e-20,1334.09661267,-62.114526976,1334.09661267,41.7522,1.0,0.00333333,500.0
100,,-62.0977861755,400.0,0.0025,1.0,89.98,0.0025,-63.0209,-63.0209,2,1.0,-62.0977861755,1.0,1.0,500,5.4346e-20,1334.23508181,-62.0977861755,1334.23508181,40.4715,1.0,0.0025,500.0
100,,-57.7427677129,500.000006643,0.002,1.0,84.68,0.002,-61.9653,-61.9653,1,1.0,-57.7427677129,1.0,1.0,500,5.43187e-20,69.033553446,-57.7427677129,69.033553446,36.4483,1.0,0.002,500.0
100,,-58.360663017,100.0,0.01,1.0,85.5,0.01,-58.3607,-58.3607,2,1.0,-58.360663017,1.0,1.0,500,3.50449e-18,49.4213908989,-58.360663017,49.4213908989,6.9948,1.0,0.01,500.0
100,,-59.3721343499,200.000000102,0.005,1.0,87.34,0.005,-58.8664,-58.8664,2,1.0,-59.3721343499,1.0,1.0,500,2.1793e-19,61.2430991676,-59.3721343499,61.2430991676,7.41854,1.0,0.005,500.0
100,,-62.306268848,299.999969474,0.00333333,1.0,90.25,0.00333333,-60.013,-60.013,2,1.0,-62.306268848,1.0,1.0,500,5.43914e-20,1348.92479019,-62.306268848,1348.92479019,22.0106,1.0,0.00333333,500.0
100,,-57.9630916712,400.0,0.0025,1.0,85.35,0.0025,-59.5005,-59.5005,2,1.0,-57.9630916712,1.0,1.0,500,5.4346e-20,47.8164210376,-57.9630916712,47.8164210376,19.39,1.0,0.0025,500.0
100,,-66.3222769788,500.000006643,0.002,1.0,95.07,0.002,-60.8649,-60.8649,1,1.0,-66.3222769788,1.0,1.0,500,5.43187e-20,2587.99315142,-66.3222769788,2587.99315142,28.6469,1.0,0.002,500.0
100,,-58.6220586735,100.0,0.01,1.0,85.65,0.01,-58.6221,-58.6221,2,1.0,-58.6220586735,1.0,1.0,500,3.50449e-18,43.6662456351,-58.6220586735,43.6662456351,6.57492,1.0,0.01,500.0
100,,-65.3209972906,200.000000102,0.005,1.0,93.52,0.005,-61.9715,-61.9715,2,1.0,-65.3209972906,1.0,1.0,500,2.1793e-19,2597.55131339,-65.3209972906,2597.55131339,36.3128,1.0,0.005,500.0
100,,-61.0716960178,299.999969474,0.00333333,1.0,88.46,0.00333333,-61.6716,-61.6716,2,1.0,-61.0716960178,1.0,1.0,500,5.43914e-20,1343.00879944,-61.0716960178,1343.00879944,36.3656,1.0,0.00333333,500.0
100,,-59.3591333787,400.0,0.0025,1.0,87.36,0.0025,-61.0935,-61.0935,2,1.0,-59.3591333787,1.0,1.0,500,5.4346e-20,61.8632567703,-59.3591333787,61.8632567703,31.7514,1.0,0.0025,500.0
100,,-60.0152719569,500.000006643,0.002,1.0,88.17,0.002,-60.8778,-60.8778,1,1.0,-60.0152719569,1.0,1.0,500,5.43187e-20,47.2403930486,-60.0152719569,47.2403930486,28.5668,1.0,0.002,500.0
100,,-58.1266281293,100.0,0.01,1.0,85.32,0.01,-58.1266,-58.1266,2,1.0,-58.1266281293,1.0,1.0,500,3.50449e-18,49.8707416809,-58.1266281293,49.8707416809,7.02652,1.0,0.01,500.0
100,,-58.5746240179,200.000000102,0.005,1.0,85.9,0.005,-58.3506,-58.3506,2,1.0,-58.5746240179,1.0,1.0,500,2.1793e-19,48.3135648843,-58.5746240179,48.3135648843,6.97506,1.0,0.005,500.0
100,,-63.5209321216,299.999969474,0.00333333,1.0,92.18,0.00333333,-60.0741,-60.0741,2,1.0,-63.5209321216,1.0,1.0,500,5.43914e-20,1339.80975035,-63.5209321216,1339.80975035,21.9206,1.0,0.00333333,500.0
100,,-56.9763519149,400.0,0.0025,1.0,83.26,0.0025,-59.2996,-59.2996,2,1.0,-56.9763519149,1.0,1.0,500,5.4346e-20,39.6309340721,-56.9763519149,39.6309340721,19.2871,1.0,0.0025,500.0
100,,-57.8113388991,500.000006643,0.002,1.0,84.93,0.002,-59.002,-59.002,1,1.0,-57.8113388991,1.0,1.0,500,5.43187e-20,56.0953265212,-57.8113388991,56.0953265212,17.58,1.0,0.002,500.0
100,,-58.0401318237,100.0,0.01,1.0,85.36,0.01,-58.0401,-58.0401,2,1.0,-58.0401318237,1.0,1.0,500,3.50449e-18,50.485391327,-58.0401318237,50.485391327,7.06969,1.0,0.01,500.0
100,,-59.4573997748,200.000000102,0.005,1.0,87.39,0.005,-58.7488,-58.7488,2,1.0,-59.4573997748,1.0,1.0,500,2.1793e-19,56.720904448,-59.4573997748,56.720904448,7.3191,1.0,0.005,500.0
100,,-59.3192603043,299.999969474,0.00333333,1.0,87.4,0.00333333,-58.9389,-58.9389,2,1.0,-59.3192603043,1.0,1.0,500,5.43914e-20,47.9864813252,-59.3192603043,47.9864813252,7.18476,1.0,0.00333333,500.0
100,,-60.8175577454,400.0,0.0025,1.0,87.87,0.0025,-59.4086,-59.4086,2,1.0,-60.8175577454,1.0,1.0,500,5.4346e-20,1342.23877366,-60.8175577454,1342.23877366,19.2764,1.0,0.0025,500.0
100,,-64.7010685137,500.000006643,0.002,1.0,92.34,0.002,-60.4671,-60.4671,1,1.0,-64.7010685137,1.0,1.0,500,5.43187e-20,2602.67814605,-64.7010685137,2602.67814605,28.5846,1.0,0.002,500.0
100,,-73.2014893015,100.0,0.01,1.0,102.96,0.01,-73.2015,-73.2015,2,1.0,-73.2014893015,1.0,1.0,500,3.50449e-18,5034.88153472,-73.2014893015,5034.88153472,70.6012,1.0,0.01,500.0
100,,-62.526632607,200.000000102,0.005,1.0,90.72,0.005,-67.8641,-67.8641,2,1.0,-62.526632607,1.0,1.0,500,2.1793e-19,1329.12307413,-62.526632607,1329.12307413,56.3797,1.0,0.005,500.0
100,,-62.5826903491,299.999969474,0.00333333,1.0,90.82,0.00333333,-66.1036,-66.1036,2,1.0,-62.5826903491,1.0,1.0,500,5.43914e-20,1362.29433549,-62.5826903491,1362.29433549,50.7432,1.0,0.00333333,500.0
100,,-59.6287771219,400.0,0.0025,1.0,88.04,0.0025,-64.4849,-64.4849,2,1.0,-59.6287771219,1.0,1.0,500,5.4346e-20,68.9519832486,-59.6287771219,68.9519832486,44.2276,1.0,0.0025,500.0
100,,-58.4208375059,500.000006643,0.002,1.0,85.51,0.002,-63.2721,-63.2721,1,1.0,-58.4208375059,1.0,1.0,500,5.43187e-20,53.5059482126,-58.4208375059,53.5059482126,39.7661,1.0,0.002,500.0
100,,-58.1857452224,100.0,0.01,1.0,85.18,0.01,-58.1857,-58.1857,2,1.0,-58.1857452224,1.0,1.0,500,3.50449e-18,55.8777606927,-58.1857452224,55.8777606927,7.43767,1.0,0.01,500.0
100,,-57.9756514871,200.000000102,0.005,1.0,84.8,0.005,-58.0807,-58.0807,2,1.0,-57.9756514871,1.0,1.0,500,2.1793e-19,52.8181116177,-57.9756514871,52.8181116177,7.3359,1.0,0.005,500.0
100,,-61.2036900234,299.999969474,0.00333333,1.0,88.95,0.00333333,-59.1217,-59.1217,2,1.0,-61.2036900234,1.0,1.0,500,5.43914e-20,1342.29678771,-61.2036900234,1342.29678771,21.9318,1.0,0.00333333,500.0
100,,-61.4041926965,400.0,0.0025,1.0,88.89,0.0025,-59.6923,-59.6923,2,1.0,-61.4041926965,1.0,1.0,500,5.4346e-20,1339.77584115,-61.4041926965,1339.77584115,26.331,1.0,0.0025,500.0
100,,-58.8043132766,500.000006643,0.002,1.0,86.41,0.002,-59.5147,-59.5147,1,1.0,-58.8043132766,1.0,1.0,500,5.43187e-20,57.1499016407,-58.8043132766,57.1499016407,23.7929,1.0,0.002,500.0
100,,-65.8127682346,100.0,0.01,1.0,94.31,0.01,-65.8128,-65.8128,2,1.0,-65.8127682346,1.0,1.0,500,3.50449e-18,2599.46308269,-65.8127682346,2599.46308269,50.7294,1.0,0.01,500.0
100,,-68.9618424886,200.000000102,0.005,1.0,98.19,0.005,-67.3873,-67.3873,2,1.0,-68.9618424886,1.0,1.0,500,2.1793e-19,3840.0393375,-68.9618424886,3840.0393375,56.4804,1.0,0.005,500.0
