VarVanillaIw,eRenyi2,VarNormIw,MinVanillaIw,MaxVanillaIw,Bound,MaxNormIw,J,VarDiscRet,AvgDiscRet,BatchSize,VanillaAvgRet,ESSClassic,AvgNormIw,MinNormIw,ESSRenyi,AvgRet,VarRet,AvgEpLen,VarJ,AvgVanillaIw
112.664894,32.24,0.0075949715,2.8314784e-21,106.19292,207.94707,0.87189525,440.2844,10750.08109230406,8.526512829121202e-15,100,113.6349957747497,1.3125047361971771,0.01,2.3247808e-23,3.101736811223255,113.6349957747497,10750.081092304059,12.37,420.27267,1.217955
63.0956,29.839642,0.008560346,,79.47235,2131.9775,0.9256828,4216.8726,314593.0018655245,9.094947017729283e-15,100,465.0251518657391,1.1662160078967627,0.010000002,,3.3512466884667815,465.0251518657391,314593.0018655245,47.51,3101.4316,0.8585268
80.77399,18.508368,0.006035946,1.3229175e-28,89.67619,2130.3608,0.7752005,3525.185,1665585.090289242,3.069544618483633e-14,100,1147.7046732433532,1.6459320281776422,0.010000002,1.1435881e-30,5.402961649224034,1147.7046732433532,1665585.090289242,115.72,2756.8137,1.1568129
4.8354783,6.861272,0.0010160237,,10.246266,1631.7249,0.1485244,2137.3716,1913611.1435341393,-2.5011104298755527e-14,100,2813.255408571715,9.042708999060569,0.01,,14.57455732208966,2813.255408571715,1913611.1435341393,282.18,248.0629,0.6898709
0.9026173,1.9308844,0.00010476553,1.0514581e-05,2.9169626,163.61798,0.031425938,634.58105,1884399.4899014963,4.865796654485166e-13,100,4306.834636902192,49.0874942072447,0.01,1.1327898e-07,51.7897404971356,4306.834636902192,1884399.4899014968,431.04,186.49557,0.9282023
0.1754738,1.1705326,1.7746645e-05,0.08463434,1.6961806,-82.85158,0.017057842,28.573574,43606.652071433105,6.002665031701327e-13,100,4963.124684645509,85.05632082577772,0.009999998,0.00085113535,85.43119717523095,4963.124684645509,43606.6520714331,496.38,50.54173,0.99437
0.0341421,1.0212469,3.3808458e-06,0.78612703,2.1340072,-410.39572,0.021235546,9.814669,254302.82954755725,-3.2741809263825415e-13,100,4940.658185003341,96.76136667869159,0.009999999,0.007822765,97.9195129125792,4940.658185003341,254302.82954755725,494.14,419.7459,1.0049222
0.088148445,1.0786967,8.376942e-06,0.08265311,1.4746292,-328.17502,0.014375344,78.03542,365282.38439839665,-6.912159733474255e-13,100,4906.887796398751,92.34191533493227,0.01,0.0008057395,92.70446217848095,4906.887796398751,365282.38439839665,490.76,88.408264,1.0258044
0.06260798,1.0542057,6.5196878e-06,0.081874125,1.2493471,-67.64963,0.012749162,7.0100074,7616.429184152351,2.091837814077735e-13,100,4990.919681710368,93.93686557440435,0.01,0.0008354975,94.85815165755659,4990.919681710368,7616.429184152351,499.14,17.441479,0.9799445
0.07113328,1.0537577,7.306461e-06,0.04740945,1.275948,-247.94093,0.012931536,45.680096,148874.78054254095,-1.0868461686186493e-12,100,4947.466761646297,93.25452270140552,0.010000002,0.00048048745,94.89847910981995,4947.466761646297,148874.78054254095,494.81,51.139587,0.9866949
0.21456638,1.1990955,2.2184036e-05,0.057238147,1.6890168,-28.20798,0.017174076,16.186361,8357.297203386368,8.185452315956354e-14,100,4981.14854820937,81.99261471112749,0.01,0.0005820027,83.39619407675433,4981.14854820937,8357.297203386368,498.19,12.680072,0.9834688
5.520474,2.9869711,0.00034135848,6.396807e-05,21.314442,-0.021666475,0.16760662,0.10653045,0.08612018120733492,1.1641532182693482e-12,100,4999.674466686875,22.833924390914905,0.009999999,5.0301446e-07,33.478729895959255,4999.674466686875,0.08612018120733493,500.0,0.25758374,1.2716945
1.0014781,1.822164,9.82673e-05,0.00090596336,6.427995,-0.031106032,0.063673586,0.07146809,0.06648689503752661,6.184563972055912e-13,100,4999.734377151673,50.688197028185705,0.01,8.974172e-06,54.879800489616905,4999.734377151673,0.0664868950375266,500.0,0.22934316,1.009523
1.8529241,2.815048,0.00018335604,5.688174e-05,8.7080965,-0.0067781433,0.08662476,0.07162872,0.04324692710732181,-6.366462912410498e-14,100,4999.757164864511,35.52113976296077,0.01,5.658374e-07,35.52337321899487,4999.757164864511,0.04324692710732181,500.0,0.2557114,1.0052665
0.07236789,1.0595913,7.5456637e-06,0.14830506,1.446323,-29.24096,0.014768659,2.518573,1371.2561770782172,-1.0004441719502211e-13,100,4996.0844116642465,93.04905174637629,0.01,0.001514369,94.37601141970475,4996.0844116642465,1371.2561770782177,499.64,11.819281,0.97931916
0.09271004,1.0849935,1.0521959e-05,0.10840799,1.4683193,-20.61428,0.015642473,2.718923,919.5686168875368,-1.8189894035458566e-13,100,4995.6614856297,90.56595664970838,0.01,0.0011549048,92.16645232671013,4995.6614856297,919.5686168875368,499.61,11.856576,0.9386746
1.0765718e-15,1.0000086,0.0093895,,3.2805136e-07,0.1510834,0.9688166,0.19981878,0.04167305081716287,-3.637978807091713e-14,100,4999.77124146921,1.0643274547592974,0.01,,99.99914170048208,4999.77124146921,0.04167305081716287,500.0,0.042359766,3.3861038e-09
0.6991726,2.1151822,0.00010392879,6.331665e-05,3.6707666,84.73645,0.04475407,472.95105,857697.710797106,-5.866240826435387e-13,100,4421.238950447563,49.28790698737091,0.01,7.71958e-07,47.27725196824921,4421.238950447563,857697.7107971063,442.52,259.55966,0.82020843
0.4282245,1.3377421,4.1006697e-05,0.021139294,2.190257,-64.20631,0.021433186,70.68795,78604.73725214186,-8.36735125631094e-13,100,4915.534231610476,71.12546678383664,0.010000002,0.00020686266,74.75282472659897,4915.534231610476,78604.73725214186,491.69,60.288906,1.0218999
