renyi2,EpsThisIter,VarVanillaIw,ESSRenyi,AvgRet,IterType,AvgNormIw,VarNormIw,SamplesThisIter,AvgVanillaIw,MinVanillaIw,MinNormIw,VarRet,VarDiscRet,J,VarJ,ESSClassic,MaxVanillaIw,VanillaAvgRet,Bound,MaxNormIw,delta,BatchSize,AvgEpLen,AvgDiscRet
nan,132,1.46548,nan,3784.64860516,1,4.20875e-05,2.13171e-09,50000,1.10352,,,4107997.62,4107997.62,860930.0,10894.5,3.39862221138,12.7643,3784.64860516,4473.85,0.000486822,0.5,100,378.787878788,3784.64860516
inf,100,3.34694e-07,,4999.31950335,1,5.55556e-05,1.03301e-15,50000,0.999998,0.991612,5.50897e-05,0.0063443188947,0.0063443188947,899878.0,1.06311,0.555663766826,1.00806,4999.31950335,4499.38,5.60033e-05,0.5,100,500.0,4999.31950335
nan,104,0.109226,nan,4806.67928032,1,5.34188e-05,3.33211e-10,50000,0.96716,2.04138e-05,1.12751e-09,933142.830575,933142.830575,893131.0,4415.22,0.939669694147,2.0942,4806.67928032,4498.93,0.000115668,0.5,100,480.769230769,4806.67928032
nan,108,0.234186,nan,4628.27936407,1,5.14403e-05,6.77905e-10,50000,0.956092,3.30705e-05,1.77928e-09,1725984.53281,1725984.53281,888035.0,5944.9,1.38969904713,3.04128,4628.27936407,4498.0,0.000163629,0.5,100,462.962962963,4628.27936407
nan,104,0.116257,nan,4806.66818006,1,5.34188e-05,3.41512e-10,50000,0.985598,0.000771553,4.18177e-08,929279.158742,929279.158742,893382.0,4254.25,0.948291962384,2.47677,4806.66818006,4498.46,0.000134239,0.5,100,480.769230769,4806.66818006
nan,116,0.592552,nan,4308.36025552,1,4.78927e-05,1.39181e-09,50000,0.988194,1.97311e-34,9.56264e-39,2564699.5764,2564699.5764,879361.0,7812.63,1.81129988844,5.20409,4308.36025552,4487.81,0.000252216,0.5,100,431.034482759,4308.36025552
nan,112,0.433735,nan,4462.62299991,1,4.96032e-05,1.03789e-09,50000,1.01402,5.98402e-23,2.92723e-27,1945322.3633,1945322.3633,881119.0,6822.73,1.65576667981,4.43292,4462.62299991,4488.19,0.000216848,0.5,100,446.428571429,4462.62299991
nan,112,0.492848,nan,4462.61030619,1,4.96032e-05,1.1178e-09,50000,1.04156,2.22919e-15,1.06163e-19,1622541.27387,1622541.27387,878844.0,6615.51,1.75862656068,4.37071,4462.61030619,4477.54,0.000208151,0.5,100,446.428571429,4462.61030619
nan,112,0.382378,nan,4462.63081378,1,4.96032e-05,9.48557e-10,50000,0.99592,3.36033e-07,1.67366e-11,2400632.57846,2400632.57846,883086.0,7207.9,1.84912813215,4.21002,4462.63081378,4496.55,0.000209686,0.5,100,446.428571429,4462.63081378
nan,104,0.116109,nan,4806.29890094,1,5.34188e-05,3.36268e-10,50000,0.992625,4.05498e-06,2.18221e-10,929138.134125,929138.134125,892949.0,4503.3,0.994163575152,2.15615,4806.29890094,4498.02,0.000116035,0.5,100,480.769230769,4806.29890094
nan,120,0.794028,nan,4164.44113286,1,4.62963e-05,1.5301e-09,50000,1.05464,6.21916e-19,2.73007e-23,3143693.05151,3143693.05151,874733.0,8435.8,2.1400262394,7.42249,4164.44113286,4483.86,0.000325831,0.5,100,416.666666667,4164.44113286
nan,108,0.242202,nan,4628.27254459,1,5.14403e-05,6.71666e-10,50000,0.976822,2.29932e-06,1.21084e-10,1725994.18056,1725994.18056,887597.0,6085.84,1.38661543775,3.30549,4628.27254459,4497.95,0.00017407,0.5,100,462.962962963,4628.27254459
nan,112,0.352379,nan,4462.63062811,1,4.96032e-05,8.97398e-10,50000,0.982928,1.27112e-08,6.41467e-13,2404242.2707,2404242.2707,881439.0,7687.59,1.63094052038,4.81356,4462.63062811,4497.0,0.000242915,0.5,100,446.428571429,4462.63062811
nan,116,0.467966,nan,4308.40160371,1,4.78927e-05,1.15423e-09,50000,0.964339,8.2981e-14,4.12115e-18,2988929.26217,2988929.26217,876482.0,8684.67,1.8834039769,5.3299,4308.40160371,4496.6,0.000264703,0.5,100,431.034482759,4308.40160371
nan,116,0.551574,nan,4308.38524407,1,4.78927e-05,1.2505e-09,50000,1.00584,5.00693e-18,2.38403e-22,2445723.38564,2445723.38564,875375.0,8124.54,2.4451272336,5.92697,4308.38524407,4487.26,0.00028221,0.5,100,431.034482759,4308.38524407
nan,112,0.431335,nan,4462.61651421,1,4.96032e-05,1.1255e-09,50000,0.971055,6.70586e-08,3.42547e-12,2140889.2244,2140889.2244,883864.0,5927.75,1.52639106495,4.00984,4462.61651421,4485.24,0.00020483,0.5,100,446.428571429,4462.61651421
nan,124,0.939817,nan,4029.796521,1,4.48029e-05,1.70353e-09,50000,1.05233,7.26806e-16,3.09436e-20,3506299.86737,3506299.86737,870324.0,9248.37,2.87048985139,5.72754,4029.796521,4484.35,0.000243849,0.5,100,403.225806452,4029.796521
nan,108,0.205509,nan,4628.26820855,1,5.14403e-05,5.88134e-10,50000,0.961569,8.43723e-06,4.5136e-10,1729691.77616,1729691.77616,887902.0,6069.34,1.85264310834,2.69739,4628.26820855,4498.38,0.0001443,0.5,100,462.962962963,4628.26820855
nan,108,0.276341,nan,4628.27478833,1,5.14403e-05,7.52056e-10,50000,0.986055,8.92667e-07,4.65685e-11,1502305.83674,1502305.83674,885678.0,5856.47,1.453386369,3.25253,4628.27478833,4485.75,0.000169678,0.5,100,462.962962963,4628.27478833
nan,104,0.160274,nan,4806.64556605,1,5.34188e-05,4.46622e-10,50000,1.01194,0.00025828,1.36342e-08,450202.401109,450202.401109,891520.0,3485.16,1.24615289801,2.26342,4806.64556605,4488.68,0.000119482,0.5,100,480.769230769,4806.64556605
nan,108,0.318486,nan,4628.26808024,1,5.14403e-05,8.28263e-10,50000,1.00871,2.18919e-11,1.1164e-15,1342524.56778,1342524.56778,887224.0,5354.07,1.51182200911,3.3502,4628.26808024,4488.66,0.000170848,0.5,100,462.962962963,4628.26808024
nan,108,0.252899,nan,4628.24258566,1,5.14403e-05,7.13825e-10,50000,0.968235,5.07311e-07,2.69523e-11,1608333.00461,1608333.00461,888618.0,5083.43,1.21191010908,2.72843,4628.24258566,4489.49,0.000144956,0.5,100,462.962962963,4628.24258566
nan,120,0.591516,nan,4164.4415475,1,4.62963e-05,1.30211e-09,50000,0.986748,1.11899e-10,5.25009e-15,3474587.83491,3474587.83491,872550.0,9366.63,2.8278967522,5.09712,4164.4415475,4493.42,0.000239147,0.5,100,416.666666667,4164.4415475
nan,116,0.484207,nan,4308.39533812,1,4.78927e-05,1.16426e-09,50000,0.976696,9.39201e-14,4.60541e-18,2907390.46208,2907390.46208,877456.0,8129.77,1.96366283783,3.97785,4308.39533812,4489.57,0.000195056,0.5,100,431.034482759,4308.39533812
nan,120,0.908951,nan,4164.4389447,1,4.62963e-05,1.62558e-09,50000,1.09474,6.63819e-27,2.80727e-31,2719505.79259,2719505.79259,869940.0,8826.56,2.48961542631,5.99566,4164.4389447,4476.51,0.000253555,0.5,100,416.666666667,4164.4389447
nan,108,0.262837,nan,4628.25483111,1,5.14403e-05,7.16306e-10,50000,0.985367,2.79093e-07,1.45698e-11,1489965.55516,1489965.55516,885023.0,6279.62,1.41812124345,3.28565,4628.25483111,4488.59,0.000171525,0.5,100,462.962962963,4628.25483111
nan,112,0.339707,nan,4462.61120575,1,4.96032e-05,9.53291e-10,50000,0.936374,4.56306e-10,2.41722e-14,2407781.51505,2407781.51505,882766.0,7284.27,1.41310545173,3.45562,4462.61120575,4497.48,0.000183057,0.5,100,446.428571429,4462.61120575
nan,112,0.407942,nan,4462.59442523,1,4.96032e-05,1.05495e-09,50000,0.975422,4.31634e-10,2.19499e-14,1976955.69806,1976955.69806,880254.0,7120.97,1.5775994196,3.94881,4462.59442523,4487.9,0.000200809,0.5,100,446.428571429,4462.59442523
nan,124,0.938138,nan,4029.45161752,1,4.48029e-05,1.70344e-09,50000,1.05142,1.02783e-15,4.37979e-20,3222355.98632,3222355.98632,865092.0,9885.94,2.80263662933,6.12429,4029.45161752,4474.83,0.000260967,0.5,100,403.225806452,4029.45161752
nan,120,1.09133,nan,4164.0855242,1,4.62963e-05,1.82535e-09,50000,1.13202,2.25041e-23,9.20354e-28,2399974.90222,2399974.90222,869914.0,8264.04,3.7148314835,6.33125,4164.0855242,4464.96,0.00025893,0.5,100,416.666666667,4164.0855242
nan,108,0.237539,nan,4628.28153818,1,5.14403e-05,6.28586e-10,50000,0.999974,3.53352e-12,1.8177e-16,1726000.07042,1726000.07042,885440.0,6987.98,1.33875488232,3.06073,4628.28153818,4497.9,0.000157449,0.5,100,462.962962963,4628.28153818
nan,112,0.39494,nan,4462.63966315,1,4.96032e-05,9.83164e-10,50000,0.994173,1.98715e-09,9.91468e-14,2134153.38444,2134153.38444,879967.0,7557.93,1.6948416214,4.19122,4462.63966315,4487.8,0.000209116,0.5,100,446.428571429,4462.63966315
nan,124,0.85767,nan,4029.79877313,1,4.48029e-05,1.56931e-09,50000,1.0474,5.3328e-19,2.28112e-23,3564387.98445,3564387.98445,863497.0,10711.0,2.36938635712,7.6915,4029.79877313,4486.2,0.000329007,0.5,100,403.225806452,4029.79877313
nan,120,0.678309,nan,4164.45737811,1,4.62963e-05,1.52098e-09,50000,0.977682,5.6889e-32,2.69387e-36,2945584.86152,2945584.86152,872243.0,8767.42,3.21955223047,5.35927,4164.45737811,4485.83,0.000253778,0.5,100,416.666666667,4164.45737811
nan,116,0.484485,nan,4308.39513481,1,4.78927e-05,1.19139e-09,50000,0.96579,6.98056e-17,3.4616e-21,2988913.70105,2988913.70105,879749.0,7863.12,1.49159126284,6.42834,4308.39513481,4496.07,0.000318776,0.5,100,431.034482759,4308.39513481
nan,112,0.432784,nan,4462.61238789,1,4.96032e-05,9.83053e-10,50000,1.04077,3.3922e-09,1.61672e-13,1974124.95482,1974124.95482,879118.0,7408.33,1.60016511868,5.4657,4462.61238789,4488.35,0.000260494,0.5,100,446.428571429,4462.61238789
nan,108,0.297733,nan,4628.26825259,1,5.14403e-05,7.7539e-10,50000,1.00799,4.55238e-19,2.32319e-23,1397631.3683,1397631.3683,886478.0,5626.7,1.67425450985,3.58791,4628.26825259,4488.22,0.0001831,0.5,100,462.962962963,4628.26825259
nan,104,0.106341,nan,4806.64444675,1,5.34188e-05,3.2424e-10,50000,0.96741,0.00031609,1.7454e-08,933129.302187,933129.302187,891707.0,5100.96,0.946282438007,2.14305,4806.64444675,4498.7,0.000118336,0.5,100,480.769230769,4806.64444675
nan,116,0.556936,nan,4308.39649942,1,4.78927e-05,1.2877e-09,50000,0.996013,1.02472e-21,4.92728e-26,2625268.38065,2625268.38065,871859.0,9028.87,2.30131192604,6.36942,4308.39649942,4486.83,0.00030627,0.5,100,431.034482759,4308.39649942
nan,108,0.281422,nan,4628.27587849,1,5.14403e-05,7.29923e-10,50000,1.01005,9.34341e-09,4.75845e-13,1352434.88309,1352434.88309,885133.0,5939.23,1.91220099736,3.20751,4628.27587849,4488.47,0.000163353,0.5,100,462.962962963,4628.27587849
nan,120,0.865333,nan,4164.45472825,1,4.62963e-05,1.65778e-09,50000,1.05773,4.86478e-19,2.12929e-23,2676379.87853,2676379.87853,866225.0,9411.9,2.68486206756,5.46319,4164.45472825,4477.04,0.000239121,0.5,100,416.666666667,4164.45472825
nan,116,0.563147,nan,4308.39467049,1,4.78927e-05,1.23092e-09,50000,1.02439,7.68287e-16,3.59193e-20,2665735.0977,2665735.0977,875960.0,8215.15,1.63993432949,5.16794,4308.39467049,4487.64,0.000241614,0.5,100,431.034482759,4308.39467049
nan,116,0.413155,nan,4308.389168,1,4.78927e-05,1.00603e-09,50000,0.970555,2.12832e-13,1.05023e-17,2992355.93129,2992355.93129,874327.0,9396.71,1.60346429214,4.32681,4308.389168,4496.88,0.000213509,0.5,100,431.034482759,4308.389168
nan,116,0.639188,nan,4308.38350911,1,4.78927e-05,1.34239e-09,50000,1.04507,1.84851e-07,8.47124e-12,2372704.52549,2372704.52549,872530.0,8237.33,1.90690468841,5.97089,4308.38350911,4477.34,0.00027363,0.5,100,431.034482759,4308.38350911
nan,108,0.220153,nan,4628.27722459,1,5.14403e-05,5.98177e-10,50000,0.98685,7.82879e-10,4.08082e-14,1725997.59421,1725997.59421,886169.0,6717.14,1.42826665735,3.5577,4628.27722459,4497.9,0.000185448,0.5,100,462.962962963,4628.27722459
nan,108,0.22015,nan,4628.27489,1,5.14403e-05,6.08758e-10,50000,0.978231,5.14373e-07,2.70483e-11,1722265.42927,1722265.42927,886948.0,6399.5,1.26732437636,2.89732,4628.27489,4497.51,0.000152356,0.5,100,462.962962963,4628.27489
nan,104,0.110671,nan,4806.67975727,1,5.34188e-05,3.29627e-10,50000,0.978815,3.52713e-06,1.92493e-10,933143.010349,933143.010349,893410.0,4359.06,0.995801635408,2.39894,4806.67975727,4498.7,0.000130922,0.5,100,480.769230769,4806.67975727
nan,112,0.409438,nan,4462.60559807,1,4.96032e-05,1.00733e-09,50000,1.00004,1.42093e-10,7.04798e-15,2211264.83914,2211264.83914,881879.0,7026.55,1.63188853407,3.80986,4462.60559807,4488.32,0.000188973,0.5,100,446.428571429,4462.60559807
nan,116,0.702547,nan,4308.38779337,1,4.78927e-05,1.45866e-09,50000,1.05107,5.55907e-32,2.53303e-36,2320697.84387,2320697.84387,875802.0,7708.84,2.72108833162,5.4101,4308.38779337,4477.17,0.000246515,0.5,100,431.034482759,4308.38779337
nan,104,0.11239,nan,4806.66855352,1,5.34188e-05,3.50671e-10,50000,0.956331,1.1742e-05,6.55884e-10,929278.948537,929278.948537,893306.0,4349.37,0.957166127192,2.27225,4806.66855352,4498.42,0.000126923,0.5,100,480.769230769,4806.66855352
nan,104,0.11371,nan,4806.67265232,1,5.34188e-05,3.28929e-10,50000,0.993213,0.00126193,6.78717e-08,929280.753202,929280.753202,892725.0,4710.54,1.04145222236,2.17917,4806.67265232,4498.41,0.000117204,0.5,100,480.769230769,4806.67265232
nan,116,0.487431,nan,4308.40799741,1,4.78927e-05,1.09212e-09,50000,1.01179,3.75761e-25,1.77865e-29,2868759.99402,2868759.99402,871718.0,9564.94,1.60340821983,4.91645,4308.40799741,4488.61,0.000232718,0.5,100,431.034482759,4308.40799741
nan,108,0.215048,nan,4628.28563721,1,5.14403e-05,6.08187e-10,50000,0.967282,4.8946e-07,2.60296e-11,1725989.32639,1725989.32639,887373.0,6236.89,1.14094954367,2.8745,4628.28563721,4497.95,0.000152867,0.5,100,462.962962963,4628.28563721
nan,112,0.344838,nan,4462.63455756,1,4.96032e-05,8.81452e-10,50000,0.981111,1.40999e-07,7.12865e-12,2404217.54302,2404217.54302,880950.0,7838.23,1.44906403242,3.63216,4462.63455756,4496.91,0.000183635,0.5,100,446.428571429,4462.63455756
nan,116,0.449267,nan,4308.40974722,1,4.78927e-05,1.04876e-09,50000,0.991252,5.83161e-09,2.81757e-13,2985504.75061,2985504.75061,875582.0,8996.59,2.28993685881,6.02298,4308.40974722,4496.16,0.000291003,0.5,100,431.034482759,4308.40974722
nan,100,2.50587e-07,nan,4999.33391047,1,5.55556e-05,7.73417e-16,50000,0.999998,0.992332,5.51296e-05,0.00281959613755,0.00281959613755,899880.0,0.708303,0.555805186429,1.00693,4999.33391047,4499.4,5.59406e-05,0.5,100,500.0,4999.33391047
nan,112,0.320123,nan,4462.61989433,1,4.96032e-05,7.94366e-10,50000,0.995766,4.87613e-11,2.429e-15,2404187.9839,2404187.9839,875708.0,9372.71,2.07732032894,3.91597,4462.61989433,4496.95,0.000195071,0.5,100,446.428571429,4462.61989433
nan,108,0.247343,nan,4628.28462428,1,5.14403e-05,6.85467e-10,50000,0.977148,1.97714e-05,1.04083e-09,1725988.65786,1725988.65786,888194.0,5862.5,1.26384476898,3.56873,4628.28462428,4497.92,0.00018787,0.5,100,462.962962963,4628.28462428
nan,100,2.79576e-07,nan,4999.33918031,1,5.55556e-05,8.62896e-16,50000,0.999996,0.98964,5.49802e-05,0.00176267311237,0.00176267311237,899881.0,0.56085,0.555861814215,1.01265,4999.33918031,4499.4,5.62587e-05,0.5,100,500.0,4999.33918031
nan,112,0.370953,nan,4462.62107157,1,4.96032e-05,8.93109e-10,50000,1.01092,5.86965e-08,2.88008e-12,2276399.10394,2276399.10394,877885.0,8425.77,1.52118433304,3.66037,4462.62107157,4488.77,0.000179605,0.5,100,446.428571429,4462.62107157
nan,108,0.282568,nan,4628.28442623,1,5.14403e-05,7.25947e-10,50000,1.01488,5.40517e-08,2.73969e-12,1331956.74778,1331956.74778,883626.0,6090.33,1.46567169363,3.34409,4628.28442623,4478.18,0.0001695,0.5,100,462.962962963,4628.28442623
nan,104,0.11373,nan,4806.66665186,1,5.34188e-05,3.43494e-10,50000,0.972015,0.000136545,7.50408e-09,929278.0961,929278.0961,892282.0,4815.25,1.21794841829,2.57462,4806.66665186,4498.31,0.000141493,0.5,100,480.769230769,4806.66665186
nan,112,0.337822,nan,4462.61819464,1,4.96032e-05,8.53367e-10,50000,0.986928,1.07865e-12,5.4213e-17,2407766.69617,2407766.69617,880255.0,8140.0,1.64938847005,4.64255,4462.61819464,4497.4,0.000233335,0.5,100,446.428571429,4462.61819464
nan,104,0.123744,nan,4806.66478577,1,5.34188e-05,3.72096e-10,50000,0.974155,0.000583465,3.19949e-08,933137.195475,933137.195475,893321.0,4410.17,1.05815570173,2.51088,4806.66478577,4498.87,0.000137686,0.5,100,480.769230769,4806.66478577
nan,108,0.279186,nan,4628.26659178,1,5.14403e-05,7.59154e-10,50000,0.986474,2.02634e-06,1.05665e-10,1457011.9141,1457011.9141,886052.0,5901.73,1.29811819127,2.89902,4628.26659178,4488.4,0.000151171,0.5,100,462.962962963,4628.26659178
nan,108,0.28125,nan,4628.26481135,1,5.14403e-05,7.72574e-10,50000,0.981477,2.51692e-09,1.31915e-13,1166016.99069,1166016.99069,884192.0,5867.4,1.45690231952,3.18889,4628.26481135,4488.36,0.000167133,0.5,100,462.962962963,4628.26481135
nan,108,0.222095,nan,4628.28257688,1,5.14403e-05,6.34631e-10,50000,0.962305,1.86413e-05,9.96479e-10,1726001.30106,1726001.30106,886506.0,6455.76,1.34476522878,3.09822,4628.28257688,4497.8,0.000165617,0.5,100,462.962962963,4628.28257688
nan,104,0.10851,nan,4806.67710304,1,5.34188e-05,3.2291e-10,50000,0.979237,0.000638915,3.48537e-08,933141.972355,933141.972355,892142.0,4982.72,1.0799671685,2.25773,4806.67710304,4498.86,0.000123162,0.5,100,480.769230769,4806.67710304
nan,116,0.487367,nan,4308.3856714,1,4.78927e-05,1.14375e-09,50000,0.988625,8.42031e-14,4.07911e-18,2876694.15026,2876694.15026,873530.0,9052.19,1.80376996317,5.8284,4308.3856714,4487.85,0.00028235,0.5,100,431.034482759,4308.3856714
nan,112,0.352363,nan,4462.62585072,1,4.96032e-05,9.48305e-10,50000,0.95616,4.94415e-09,2.5649e-13,2404208.34377,2404208.34377,883592.0,7014.52,1.87642366921,4.1482,4462.62585072,4497.19,0.000215198,0.5,100,446.428571429,4462.62585072
nan,108,0.217386,nan,4628.28708439,1,5.14403e-05,6.21475e-10,50000,0.962071,4.12236e-08,2.20416e-12,1726005.34746,1726005.34746,888000.0,6122.64,1.20721848344,2.54477,4628.28708439,4497.87,0.000136065,0.5,100,462.962962963,4628.28708439
nan,108,0.230586,nan,4628.27352212,1,5.14403e-05,6.30657e-10,50000,0.983611,5.64071e-08,2.94995e-12,1725994.79617,1725994.79617,886749.0,6523.5,1.65820784756,2.97804,4628.27352212,4497.84,0.000155744,0.5,100,462.962962963,4628.27352212
nan,104,0.117131,nan,4806.68277187,1,5.34188e-05,3.53212e-10,50000,0.972774,0.000128895,7.07812e-09,933144.209845,933144.209845,894130.0,3766.41,0.91744105147,2.1845,4806.68277187,4498.82,0.000119959,0.5,100,480.769230769,4806.68277187
nan,124,0.899298,nan,4029.77827435,1,4.48029e-05,1.53239e-09,50000,1.08536,3.53987e-23,1.46124e-27,3464027.15243,3464027.15243,861350.0,11032.1,2.49811130381,9.29763,4029.77827435,4487.52,0.0003838,0.5,100,403.225806452,4029.77827435
nan,104,0.113087,nan,4806.6611666,1,5.34188e-05,3.31517e-10,50000,0.986614,0.000213844,1.15783e-08,929276.497369,929276.497369,892962.0,4542.45,0.904548836839,2.27543,4806.6611666,4498.44,0.0001232,0.5,100,480.769230769,4806.6611666
nan,112,0.407259,nan,4462.61762369,1,4.96032e-05,9.65146e-10,50000,1.01894,8.14461e-13,3.96489e-17,2094053.80672,2094053.80672,878239.0,7823.54,1.60320073997,3.87984,4462.61762369,4487.87,0.000188875,0.5,100,446.428571429,4462.61762369
nan,112,0.485887,nan,4462.61743646,1,4.96032e-05,1.14748e-09,50000,1.02071,5.38287e-12,2.61589e-16,1874400.26098,1874400.26098,881863.0,6247.98,2.1365012461,4.21944,4462.61743646,4477.47,0.00020505,0.5,100,446.428571429,4462.61743646
nan,100,4.10233e-11,nan,4999.36047274,1,5.55556e-05,1.26636e-19,50000,1.0,0.999924,5.55513e-05,0.000562585403044,0.000562585403044,899885.0,0.31692,0.555576671129,1.00018,4999.36047274,4499.42,5.55655e-05,0.5,100,500.0,4999.36047274
nan,108,0.22387,nan,4628.27753024,1,5.14403e-05,5.92378e-10,50000,1.00001,1.77919e-06,9.15218e-11,1725982.71031,1725982.71031,886249.0,6745.83,1.11172465961,3.10677,4628.27753024,4497.89,0.000159813,0.5,100,462.962962963,4628.27753024
nan,104,0.117211,nan,4806.68315341,1,5.34188e-05,3.38599e-10,50000,0.993881,5.43046e-05,2.91874e-09,933144.381739,933144.381739,892765.0,4769.95,1.07000100714,2.45662,4806.68315341,4498.87,0.000132037,0.5,100,480.769230769,4806.68315341
nan,100,2.48486e-07,nan,4999.35458824,1,5.55556e-05,7.66933e-16,50000,1.0,0.992899,5.51611e-05,0.00122623052852,0.00122623052852,899884.0,0.467918,0.555937986321,1.00798,4999.35458824,4499.42,5.5999e-05,0.5,100,500.0,4999.35458824
nan,112,0.341989,nan,4462.6090769,1,4.96032e-05,8.42917e-10,50000,0.999133,6.90802e-09,3.42957e-13,2393607.07248,2393607.07248,880338.0,8154.11,1.58845304204,3.94321,4462.6090769,4495.78,0.000195765,0.5,100,446.428571429,4462.6090769
nan,104,0.115183,nan,4806.68225466,1,5.34188e-05,3.40025e-10,50000,0.98318,0.00077936,4.23447e-08,929284.212744,929284.212744,892936.0,4600.32,1.12626272843,3.04462,4806.68225466,4498.26,0.000165422,0.5,100,480.769230769,4806.68225466
nan,100,9.59889e-43,nan,4999.35716462,1,5.55556e-05,8.34979e-07,50000,5.95243e-23,,,0.000556141797983,0.000556141797983,nan,nan,66.2939214264,4.44833e-20,4999.35716462,nan,0.0415174,0.5,100,500.0,4999.35716462
nan,15436,25.7165,nan,22.3812705035,1,3.59909e-07,2.83258e-12,50000,1.08445,,,101.08140407,101.08140407,4683.29,481.738,70.7416360959,321.141,22.3812705035,30.4486,0.000106581,0.5,100,3.23918113501,22.3812705035
nan,15456,22.7441,nan,22.3367624678,1,3.59443e-07,2.69141e-12,50000,1.0449,2.35269e-32,8.0932e-39,93.3505523243,93.3505523243,4677.59,515.185,76.2040918131,451.774,22.3367624678,30.5096,0.000155409,0.5,100,3.23498964803,22.3367624678
nan,15284,21.4644,nan,22.6980218527,1,3.63488e-07,2.63751e-12,50000,1.03694,9.65004e-19,3.38272e-25,94.3062060302,94.3062060302,4730.32,474.152,129.668954516,507.157,22.6980218527,30.5949,0.000177779,0.5,100,3.2713949228,22.6980218527
nan,15420,127.754,nan,22.4121824374,1,3.60283e-07,1.45183e-11,50000,1.06874,6.50534e-22,2.19302e-28,98.0672517694,98.0672517694,4737.16,505.39,6.41522500645,8363.92,22.4121824374,31.6437,0.00281956,0.5,100,3.24254215305,22.4121824374
nan,15516,22.2338,nan,22.2142100633,1,3.58053e-07,2.65667e-12,50000,1.03582,8.71222e-14,3.01155e-20,99.8125913898,99.8125913898,4698.55,511.539,74.8084188303,557.386,22.2142100633,30.9261,0.000192671,0.5,100,3.22248002062,22.2142100633
nan,15524,27.7705,nan,22.1975483007,1,3.57869e-07,3.18484e-12,50000,1.05675,2.05604e-23,6.96281e-30,101.636328816,101.636328816,4741.74,519.391,80.2152720735,440.949,22.1975483007,31.6314,0.000149328,0.5,100,3.22081937645,22.1975483007
nan,15468,24.4918,nan,22.3143191595,1,3.59164e-07,2.89792e-12,50000,1.04414,,,100.55956799,100.55956799,4738.9,517.473,89.2936114461,555.113,22.3143191595,31.3872,0.000190948,0.5,100,3.23247995862,22.3143191595
nan,15412,22.5065,nan,22.4290795187,1,3.6047e-07,2.73254e-12,50000,1.03452,,,97.260605774,97.260605774,4745.11,485.9,81.0968256434,319.755,22.4290795187,31.6811,0.000111416,0.5,100,3.244225279,22.4290795187
nan,15356,24.7775,nan,22.5500092701,1,3.61784e-07,2.96914e-12,50000,1.04511,1.20934e-12,4.18634e-19,99.8170431817,99.8170431817,4774.06,476.356,114.014658969,875.146,22.5500092701,31.8245,0.000302947,0.5,100,3.25605626465,22.5500092701
nan,15376,23.7037,nan,22.505103048,1,3.61313e-07,2.7949e-12,50000,1.05223,6.6356e-37,2.28412e-43,99.9046051605,99.9046051605,4767.1,477.682,73.6136012597,418.569,22.505103048,31.5083,0.000143728,0.5,100,3.25182101977,22.505103048
nan,15452,25.6023,nan,22.3450367367,1,3.59536e-07,2.94665e-12,50000,1.05979,6.83023e-33,2.31718e-39,100.809008636,100.809008636,4757.0,530.715,166.871979203,737.639,22.3450367367,31.5624,0.000250247,0.5,100,3.2358270774,22.3450367367
nan,15540,25.3333,nan,22.1644146387,1,3.575e-07,2.93755e-12,50000,1.04985,,,98.4317526368,98.4317526368,4712.44,554.707,98.8966733255,392.529,22.1644146387,32.2808,0.000133665,0.5,100,3.2175032175,22.1644146387
nan,15388,25.3108,nan,22.4796868375,1,3.61031e-07,2.95064e-12,50000,1.0574,1.90867e-22,6.51682e-29,98.0027982037,98.0027982037,4775.59,490.329,99.6254377458,397.365,22.4796868375,31.4519,0.000135674,0.5,100,3.24928515727,22.4796868375
nan,15436,25.7207,nan,22.3784992786,1,3.59909e-07,2.97835e-12,50000,1.05766,2.13131e-26,7.25261e-33,98.740297475,98.740297475,4758.37,489.371,77.1854566261,605.766,22.3784992786,31.403,0.000206135,0.5,100,3.23918113501,22.3784992786
nan,15496,23.1305,nan,22.2558515903,1,3.58515e-07,2.76963e-12,50000,1.03607,,,96.1243413864,96.1243413864,4721.33,493.051,98.7781243018,557.573,22.2558515903,31.4804,0.000192939,0.5,100,3.22663913268,22.2558515903
nan,15540,26.0976,nan,22.1646637457,1,3.575e-07,2.91493e-12,50000,1.0697,2.08414e-15,6.96531e-22,100.742193224,100.742193224,4721.49,491.067,85.0037520798,420.36,22.1646637457,31.4652,0.000140487,0.5,100,3.2175032175,22.1646637457
nan,15372,26.0786,nan,22.5161260896,1,3.61408e-07,3.0009e-12,50000,1.0654,,,96.7048721054,96.7048721054,4777.77,496.945,72.5302131859,696.932,22.5161260896,30.8649,0.000236414,0.5,100,3.25266718709,22.5161260896
nan,15516,23.2594,nan,22.2115522356,1,3.58054e-07,2.71075e-12,50000,1.04882,9.45359e-23,3.22732e-29,96.450976084,96.450976084,4715.5,490.874,82.7130429091,325.865,22.2115522356,31.6362,0.000111246,0.5,100,3.22248002062,22.2115522356
nan,15412,22.9581,nan,22.4317115178,1,3.6047e-07,2.71006e-12,50000,1.04917,9.21256e-19,3.1652e-25,97.1173025864,97.1173025864,4758.66,483.903,82.830631131,348.314,22.4317115178,31.6625,0.000119672,0.5,100,3.244225279,22.4317115178
