eRenyi2,AvgVanillaIw,VarDiscRet,AvgDiscRet,MinVanillaIw,AvgEpLen,VanillaAvgRet,VarNormIw,AvgNormIw,MaxNormIw,AvgRet,Bound,ESSRenyi,J,MinNormIw,VarJ,VarVanillaIw,ESSClassic,IterType,MaxVanillaIw,EpsThisIter,VarRet,BatchSize
1.0,1.0,0.011827047630016681,4999.919332011185,1.0,500.0,4999.919332011185,3.5044917e-18,0.009999998,0.01,4999.919332011185,4579.1084,300.0,4999.919,0.01,0.108216144,,100.0,2,1.0,100,0.011827047630016681,300
1.0,1.0,0.008493566952422156,4999.925521193462,1.0,500.0,4999.925521193462,2.179301e-19,0.0049999994,0.005,4999.925521193462,4702.3677,300.0,4999.926,0.005,0.09192811,,200.00000010221265,2,1.0,100,0.008493566952422156,300
1.0000013,0.9999888,0.008836898469059133,4999.919732557392,0.9926977,500.0,4999.919732557392,2.7865692e-11,0.0033333334,0.003340013,4999.919732557392,4756.9653,299.99960660986034,4999.9204,0.0033090294,0.09357802,2.5078534e-06,299.9992021236372,1,1.0019927,100,0.008836898469059133,300
1.0,1.0,67085.16291936653,4974.022479546012,1.0,497.42,4974.022479546012,3.5044917e-18,0.009999998,0.01,4974.022479546012,4553.2124,300.0,4974.023,0.01,257.70972,,100.0,2,1.0,100,67085.16291936653,300
1.0,1.0,33542.40818298555,4986.965859150543,1.0,498.71,4986.965859150543,2.179301e-19,0.0049999994,0.005,4986.965859150543,4689.4077,300.0,4986.966,0.005,182.68741,,200.00000010221265,2,1.0,100,33542.40818298555,300
1.0,1.0,119337.54062086578,4967.722814451072,1.0,496.79,4967.722814451072,5.4391416e-20,0.0033333336,0.0033333334,4967.722814451072,4724.768,400.0,4967.723,0.0033333334,344.87643,,299.999969473632,,1.0,100,119337.54062086578,400
1.036304,0.9900917,89623.41735088448,4975.775676030667,0.24032319,497.5925,4975.775676030667,2.0722037e-07,0.0025,0.0033031947,4975.775676030667,4772.587,385.9871245721343,4986.7773,0.0006068205,207.16962,0.03250149,387.1945572086019,1,1.3081863,100,89623.41735088448,400
1.0,1.0,0.0041992186165137535,4999.929418151113,1.0,500.0,4999.929418151113,3.5044917e-18,0.009999998,0.01,4999.929418151113,4579.1187,400.0,4999.929,0.01,0.06447038,,100.0,2,1.0,100,0.0041992186165137535,400
1.0,1.0,0.004522382183280483,4999.9299280531295,1.0,500.0,4999.9299280531295,2.179301e-19,0.0049999994,0.005,4999.9299280531295,4702.3716,400.0,4999.9297,0.005,0.06706683,,200.00000010221265,2,1.0,100,0.004522382183280483,400
1.0,1.0,0.005397240695440038,4999.928274494636,1.0,500.0,4999.928274494636,5.4391416e-20,0.0033333336,0.0033333334,4999.928274494636,4756.9736,400.0,4999.9287,0.0033333334,0.07333716,,299.999969473632,2,1.0,100,0.005397240695440038,400
1.0000019,1.0000126,0.008356498283483891,4999.923150029424,0.9986928,500.0,4999.923150029424,3.9871538e-13,0.0025,0.0025008873,4999.923150029424,4789.5186,399.99923706200207,4999.924,0.0024967005,0.091267385,6.379549e-08,400.0,1,1.0003675,100,0.008356498283483891,400
1.0,1.0,173907.6385047883,4958.209916081807,1.0,495.84,4958.209916081807,3.5044917e-18,0.009999998,0.01,4958.209916081807,4537.3994,400.0,4958.21,0.01,414.932,,100.0,2,1.0,100,173907.6385047883,400
1.0,1.0,86954.12060244812,4979.068170765323,1.0,497.92,4979.068170765323,2.179301e-19,0.0049999994,0.005,4979.068170765323,4681.5103,400.0,4979.0684,0.005,294.14172,,200.00000010221265,2,1.0,100,86954.12060244812,400
1.0,1.0,57969.4674116009,4986.0203726145355,1.0,498.61333333333334,4986.0203726145355,5.4391416e-20,0.0033333336,0.0033333334,4986.0203726145355,4743.0654,400.0,4986.0205,0.0033333334,240.36688,,299.999969473632,2,1.0,100,57969.4674116009,400
1.0,1.0,94538.72912065653,4974.095756133438,1.0,497.425,4974.095756133438,5.434597e-20,0.0024999997,0.0025,4974.095756133438,4763.6904,500.0,4974.0957,0.0025,307.08694,,400.0,,1.0,100,94538.72912065653,500
1.0438552,0.99882543,75700.01038549002,4979.260608846534,0.188067,497.94,4979.260608846534,1.9177823e-07,0.002,0.0026461643,4979.260608846534,4803.05,478.9936426596404,4995.324,0.00037657632,62.90217,0.047831997,477.1681288245318,1,1.3215281,100,75700.01038549002,500
1.0,1.0,0.005211160631008256,4999.932420929987,1.0,500.0,4999.932420929987,3.5044917e-18,0.009999998,0.01,4999.932420929987,4579.122,500.0,4999.9326,0.01,0.07181516,,100.0,2,1.0,100,0.005211160631008256,500
1.0,1.0,0.0052439426221991235,4999.930260105656,1.0,500.0,4999.930260105656,2.179301e-19,0.0049999994,0.005,4999.930260105656,4702.372,500.0,4999.93,0.005,0.072225854,,200.00000010221265,2,1.0,100,0.0052439426221991235,500
1.0,1.0,0.005394330347729061,4999.932111712084,1.0,500.0,4999.932111712084,5.4391416e-20,0.0033333336,0.0033333334,4999.932111712084,4756.977,500.0,4999.932,0.0033333334,0.073319845,,299.999969473632,2,1.0,100,0.005394330347729061,500
1.0,1.0,0.005604785457520026,4999.928523597305,1.0,500.0,4999.928523597305,5.434597e-20,0.0024999997,0.0025,4999.928523597305,4789.5234,500.0,4999.9287,0.0025,0.074769504,,400.0,2,1.0,100,0.005604785457520026,500
1.0128471,1.0047377,18376.825858177304,4993.865952676947,0.3112719,499.396,4993.865952676947,4.9956917e-08,0.002,0.0022972934,4993.865952676947,4808.655,493.6579438506554,4998.052,0.00061960827,42.013973,0.012607852,493.84462352898106,1,1.1540887,100,18376.825858177304,500
1.0,1.0,0.006294551068406482,4999.928717432792,1.0,500.0,4999.928717432792,3.5044917e-18,0.009999998,0.01,4999.928717432792,4579.118,500.0,4999.9287,0.01,0.07895449,,100.0,2,1.0,100,0.006294551068406482,500
1.0,1.0,0.005552751992109922,4999.930626812059,1.0,500.0,4999.930626812059,2.179301e-19,0.0049999994,0.005,4999.930626812059,4702.3726,500.0,4999.9307,0.005,0.07434118,,200.00000010221265,2,1.0,100,0.005552751992109922,500
1.0,1.0,0.00530895547191709,4999.929837161568,1.0,500.0,4999.929837161568,5.4391416e-20,0.0033333336,0.0033333334,4999.929837161568,4756.975,500.0,4999.93,0.0033333334,0.07275506,,299.999969473632,2,1.0,100,0.00530895547191709,500
1.0,1.0,0.005410863862151929,4999.931593588891,1.0,500.0,4999.931593588891,5.434597e-20,0.0024999997,0.0025,4999.931593588891,4789.5264,500.0,4999.9316,0.0025,0.073479794,,400.0,2,1.0,100,0.005410863862151929,500
1.0,1.0,0.005385446067413891,4999.934080105481,1.0,500.0,4999.934080105481,5.431875e-20,0.0020000003,0.002,4999.934080105481,4811.7427,500.0,4999.935,0.002,0.07333112,,500.00000664260017,1,1.0,100,0.005385446067413891,500
1.0,1.0,0.007078535958598871,4999.927139175818,1.0,500.0,4999.927139175818,3.5044917e-18,0.009999998,0.01,4999.927139175818,4579.116,500.0,4999.927,0.01,0.083715744,,100.0,2,1.0,100,0.007078535958598871,500
1.0,1.0,1800.4238763851156,4996.930235712211,1.0,499.705,4996.930235712211,2.179301e-19,0.0049999994,0.005,4996.930235712211,4699.372,500.0,4996.93,0.005,42.325195,,200.00000010221265,2,1.0,100,1800.4238763851156,500
1.0,1.0,1200.2666749325697,4997.925857750132,1.0,499.80333333333334,4997.925857750132,5.4391416e-20,0.0033333336,0.0033333334,4997.925857750132,4754.9707,500.0,4997.926,0.0033333334,34.587082,,299.999969473632,2,1.0,100,1200.2666749325697,500
1.0,1.0,6452.331400679226,4994.696630592275,1.0,499.4825,4994.696630592275,5.434597e-20,0.0024999997,0.0025,4994.696630592275,4784.291,500.0,4994.6963,0.0025,80.225945,,400.0,2,1.0,100,6452.331400679226,500
1.0083147,0.9955708,5163.674206753004,4995.743704197276,0.3735268,499.586,4995.743704197276,3.72587e-08,0.0019999999,0.0022460183,4995.743704197276,4809.0215,495.87691794044633,4997.9946,0.0007503772,30.954624,0.009232345,495.394837980901,1,1.1180351,100,5163.674206753004,500
1.0,1.0,0.004332314704822615,4999.93571262096,1.0,500.0,4999.93571262096,3.5044917e-18,0.009999998,0.01,4999.93571262096,4579.125,500.0,4999.9355,0.01,0.065486886,,100.0,2,1.0,100,0.004332314704822615,500
1.0,1.0,0.0059360180357371905,4999.926433301536,1.0,500.0,4999.926433301536,2.179301e-19,0.0049999994,0.005,4999.926433301536,4702.368,500.0,4999.9263,0.005,0.07685818,,200.00000010221265,2,1.0,100,0.0059360180357371905,500
1.0,1.0,0.005704094234590144,4999.928176040643,1.0,500.0,4999.928176040643,5.4391416e-20,0.0033333336,0.0033333334,4999.928176040643,4756.9736,500.0,4999.9287,0.0033333334,0.07541092,,299.999969473632,2,1.0,100,0.005704094234590144,500
1.0,1.0,0.005653118696902367,4999.926216708052,1.0,500.0,4999.926216708052,5.434597e-20,0.0024999997,0.0025,4999.926216708052,4789.521,500.0,4999.9263,0.0025,0.075099394,,400.0,2,1.0,100,0.005653118696902367,500
1.0,1.0,0.005634880367569819,4999.929113113838,1.0,500.0,4999.929113113838,5.431875e-20,0.0020000003,0.002,4999.929113113838,4811.737,500.0,4999.929,0.002,0.07499594,,500.00000664260017,1,1.0,100,0.005634880367569819,500
1.0,1.0,0.004176016223266639,4999.924637911152,1.0,500.0,4999.924637911152,3.5044917e-18,0.009999998,0.01,4999.924637911152,4579.114,500.0,4999.9243,0.01,0.06429574,,100.0,2,1.0,100,0.004176016223266639,500
1.0,1.0,0.005169017782636158,4999.925677836846,1.0,500.0,4999.925677836846,2.179301e-19,0.0049999994,0.005,4999.925677836846,4702.3677,500.0,4999.926,0.005,0.07171622,,200.00000010221265,2,1.0,100,0.005169017782636158,500
1.0,1.0,0.006451613269243559,4999.921484836869,1.0,500.0,4999.921484836869,5.4391416e-20,0.0033333336,0.0033333334,4999.921484836869,4756.967,500.0,4999.922,0.0033333334,0.08019161,,299.999969473632,2,1.0,100,0.006451613269243559,500
1.0,1.0,0.006743118893582935,4999.922221908785,1.0,500.0,4999.922221908785,5.434597e-20,0.0024999997,0.0025,4999.922221908785,4789.517,500.0,4999.9224,0.0025,0.082024224,,400.0,2,1.0,100,0.006743118893582935,500
1.0,1.0,0.006078213864829783,4999.926454246006,1.0,500.0,4999.926454246006,5.431875e-20,0.0020000003,0.002,4999.926454246006,4811.735,500.0,4999.9272,0.002,0.07789663,,500.00000664260017,1,1.0,100,0.006078213864829783,500
1.0,1.0,0.007128944017170438,4999.923289577305,1.0,500.0,4999.923289577305,3.5044917e-18,0.009999998,0.01,4999.923289577305,4579.113,500.0,4999.9233,0.01,0.08398047,,100.0,2,1.0,100,0.007128944017170438,500
1.0,1.0,0.005849234068194897,4999.930184990059,1.0,500.0,4999.930184990059,2.179301e-19,0.0049999994,0.005,4999.930184990059,4702.3716,500.0,4999.9297,0.005,0.076274715,,200.00000010221265,2,1.0,100,0.005849234068194897,500
1.0,1.0,0.005947589478668159,4999.927391060111,1.0,500.0,4999.927391060111,5.4391416e-20,0.0033333336,0.0033333334,4999.927391060111,4756.972,500.0,4999.9272,0.0033333334,0.076985806,,299.999969473632,2,1.0,100,0.005947589478668159,500
1.0,1.0,0.005686559740951915,4999.927417940008,1.0,500.0,4999.927417940008,5.434597e-20,0.0024999997,0.0025,4999.927417940008,4789.5225,500.0,4999.9277,0.0025,0.07530652,,400.0,2,1.0,100,0.005686559740951915,500
1.0,1.0,0.005447871587985113,4999.927102197008,1.0,500.0,4999.927102197008,5.431875e-20,0.0020000003,0.002,4999.927102197008,4811.736,500.0,4999.928,0.002,0.07373505,,500.00000664260017,1,1.0,100,0.005447871587985113,500
1.0,1.0,0.0052361128652879604,4999.925971720805,1.0,500.0,4999.925971720805,3.5044917e-18,0.009999998,0.01,4999.925971720805,4579.115,500.0,4999.926,0.01,0.07198173,,100.0,2,1.0,100,0.0052361128652879604,500
1.0,1.0,119560.43244823087,4975.471034978918,1.0,497.56,4975.471034978918,2.179301e-19,0.0049999994,0.005,4975.471034978918,4677.9126,500.0,4975.4707,0.005,344.90958,,200.00000010221265,2,1.0,100,119560.43244823087,500
1.0,1.0,79707.0266262693,4983.623170460658,1.0,498.37333333333333,4983.623170460658,5.4391416e-20,0.0033333336,0.0033333334,4983.623170460658,4740.669,500.0,4983.624,0.0033333334,281.8534,,299.999969473632,2,1.0,100,79707.0266262693,500
1.0,1.0,59868.115165300864,4987.199356746123,1.0,498.7325,4987.199356746123,5.434597e-20,0.0024999997,0.0025,4987.199356746123,4776.794,500.0,4987.199,0.0025,244.37358,,400.0,2,1.0,100,59868.115165300864,500
1.0184143,0.9939221,47896.41129110987,4989.742050886379,0.17734453,498.986,4989.742050886379,8.051163e-08,0.002,0.0023750528,4989.742050886379,4807.8823,490.9593474389441,4997.7993,0.000356858,39.951054,0.019883983,490.1539600274052,1,1.1803087,100,47896.41129110987,500
1.0,1.0,0.00595421855703814,4999.919814050083,1.0,500.0,4999.919814050083,3.5044917e-18,0.009999998,0.01,4999.919814050083,4579.1094,500.0,4999.92,0.01,0.07680372,,100.0,2,1.0,100,0.00595421855703814,500
1.0,1.0,0.0062313161830726835,4999.923990055268,1.0,500.0,4999.923990055268,2.179301e-19,0.0049999994,0.005,4999.923990055268,4702.3657,500.0,4999.924,0.005,0.07875566,,200.00000010221265,2,1.0,100,0.0062313161830726835,500
1.0,1.0,0.005509047645097679,4999.927102766065,1.0,500.0,4999.927102766065,5.4391416e-20,0.0033333336,0.0033333334,4999.927102766065,4756.972,500.0,4999.9272,0.0033333334,0.07411274,,299.999969473632,2,1.0,100,0.005509047645097679,500
1.0,1.0,0.0051715666113678355,4999.927039532163,1.0,500.0,4999.927039532163,5.434597e-20,0.0024999997,0.0025,4999.927039532163,4789.522,500.0,4999.9272,0.0025,0.07182993,,400.0,2,1.0,100,0.0051715666113678355,500
1.0,1.0,0.0051857204754763506,4999.926708338588,1.0,500.0,4999.926708338588,5.431875e-20,0.0020000003,0.002,4999.926708338588,4811.735,500.0,4999.9272,0.002,0.071947776,,500.00000664260017,1,1.0,100,0.0051857204754763506,500
1.0,1.0,0.006014049542656654,4999.935002394461,1.0,500.0,4999.935002394461,3.5044917e-18,0.009999998,0.01,4999.935002394461,4579.124,500.0,4999.9346,0.01,0.077162005,,100.0,2,1.0,100,0.006014049542656654,500
1.0,1.0,0.0068499063456691125,4999.929055692926,1.0,500.0,4999.929055692926,2.179301e-19,0.0049999994,0.005,4999.929055692926,4702.371,500.0,4999.929,0.005,0.082557864,,200.00000010221265,2,1.0,100,0.0068499063456691125,500
1.0,1.0,0.007916614532574895,4999.929934309106,1.0,500.0,4999.929934309106,5.4391416e-20,0.0033333336,0.0033333334,4999.929934309106,4756.975,500.0,4999.93,0.0033333334,0.08882427,,299.999969473632,2,1.0,100,0.007916614532574895,500
1.0,1.0,0.007010285309091977,4999.9302833475085,1.0,500.0,4999.9302833475085,5.434597e-20,0.0024999997,0.0025,4999.9302833475085,4789.5254,500.0,4999.9307,0.0025,0.08361652,,400.0,2,1.0,100,0.007010285309091977,500
1.0,1.0,0.006262603270012051,4999.932486895921,1.0,500.0,4999.932486895921,5.431875e-20,0.0020000003,0.002,4999.932486895921,4811.741,500.0,4999.9336,0.002,0.07906114,,500.00000664260017,1,1.0,100,0.006262603270012051,500
1.0,1.0,0.013821597283519999,4999.930394472214,1.0,500.0,4999.930394472214,3.5044917e-18,0.009999998,0.01,4999.930394472214,4579.12,500.0,4999.9307,0.01,0.11698129,,100.0,2,1.0,100,0.013821597283519999,500
1.0,1.0,11878.307669064707,4992.2228043092355,1.0,499.235,4992.2228043092355,2.179301e-19,0.0049999994,0.005,4992.2228043092355,4694.6646,500.0,4992.2227,0.005,108.71484,,200.00000010221265,2,1.0,100,11878.307669064707,500
1.0,1.0,7918.8542543626745,4994.789767031935,1.0,499.49,4994.789767031935,5.4391416e-20,0.0033333336,0.0033333334,4994.789767031935,4751.8345,500.0,4994.7896,0.0033333334,88.839516,,299.999969473632,2,1.0,100,7918.8542543626745,500
1.0,1.0,5939.155617808313,4996.075997348413,1.0,499.6175,4996.075997348413,5.434597e-20,0.0024999997,0.0025,4996.075997348413,4785.6704,500.0,4996.0757,0.0025,76.96953,,400.0,2,1.0,100,5939.155617808313,500
1.0060303,1.0036945,4751.318991209537,4996.845622110003,0.4868097,499.694,4996.845622110003,2.376978e-08,0.002,0.0022005038,4996.845622110003,4809.6753,497.0029128374108,4998.434,0.00097003556,33.433453,0.0059864353,497.0522577553722,1,1.1043168,100,4751.318991209537,500
1.0,1.0,0.00398538071252266,4999.936028848767,1.0,500.0,4999.936028848767,3.5044917e-18,0.009999998,0.01,4999.936028848767,4579.125,500.0,4999.9355,0.01,0.06281094,,100.0,2,1.0,100,0.00398538071252266,500
1.0,1.0,124996.39217861697,4974.928104127401,1.0,497.505,4974.928104127401,2.179301e-19,0.0049999994,0.005,4974.928104127401,4677.37,500.0,4974.928,0.005,352.66327,,200.00000010221265,2,1.0,100,124996.39217861697,500
1.0,1.0,83330.96819827142,4983.262474447979,1.0,498.33666666666664,4983.262474447979,5.4391416e-20,0.0033333336,0.0033333334,4983.262474447979,4740.307,500.0,4983.262,0.0033333334,288.18954,,299.999969473632,2,1.0,100,83330.96819827142,500
1.0,1.0,62498.24316786655,4987.4297146678655,1.0,498.7525,4987.4297146678655,5.434597e-20,0.0024999997,0.0025,4987.4297146678655,4777.025,500.0,4987.43,0.0025,249.68385,,400.0,2,1.0,100,62498.24316786655,500
1.013874,1.0028425,49998.600431047285,4989.929926971752,0.35671893,499.002,4989.929926971752,5.785926e-08,0.002,0.0026311444,4989.929926971752,4803.182,493.15790067762555,4992.6753,0.0007114156,162.16872,0.014547167,492.8847357891488,1,1.3193119,100,49998.600431047285,500
1.0,1.0,0.013798146237792694,4999.915333446092,1.0,500.0,4999.915333446092,3.5044917e-18,0.009999998,0.01,4999.915333446092,4579.105,500.0,4999.9155,0.01,0.11688493,,100.0,2,1.0,100,0.013798146237792694,500
1.0,1.0,0.011186152707589039,4999.912674752734,1.0,500.0,4999.912674752734,2.179301e-19,0.0049999994,0.005,4999.912674752734,4702.355,500.0,4999.913,0.005,0.1055043,,200.00000010221265,2,1.0,100,0.011186152707589039,500
1.0,1.0,0.008648108024867873,4999.92121466479,1.0,500.0,4999.92121466479,5.4391416e-20,0.0033333336,0.0033333334,4999.92121466479,4756.9663,500.0,4999.9214,0.0033333334,0.09284347,,299.999969473632,2,1.0,100,0.008648108024867873,500
1.0,1.0,0.007881582804571564,4999.921154955388,1.0,500.0,4999.921154955388,5.434597e-20,0.0024999997,0.0025,4999.921154955388,4789.5156,500.0,4999.921,0.0025,0.08867158,,400.0,2,1.0,100,0.007881582804571564,500
1.0000027,1.0000244,0.00738405954544421,4999.923043251876,0.99049693,500.0,4999.923043251876,1.2681336e-11,0.0020000003,0.0020075093,4999.923043251876,4811.7314,499.99862909692894,4999.924,0.0019809455,0.085627206,3.1704944e-06,499.99838022129364,1,1.0037793,100,0.00738405954544421,500
1.0,1.0,0.0052037504664150915,4999.928322783774,1.0,500.0,4999.928322783774,3.5044917e-18,0.009999998,0.01,4999.928322783774,4579.1177,500.0,4999.928,0.01,0.07176979,,100.0,2,1.0,100,0.0052037504664150915,500
1.0,1.0,0.005117607079088461,4999.932301799842,1.0,500.0,4999.932301799842,2.179301e-19,0.0049999994,0.005,4999.932301799842,4702.3735,500.0,4999.9316,0.005,0.07135641,,200.00000010221265,2,1.0,100,0.005117607079088461,500
1.0,1.0,0.005113813745506561,4999.928591868952,1.0,500.0,4999.928591868952,5.4391416e-20,0.0033333336,0.0033333334,4999.928591868952,4756.974,500.0,4999.929,0.0033333334,0.07138785,,299.999969473632,2,1.0,100,0.005113813745506561,500
1.0,1.0,0.005261575915885028,4999.926771041634,1.0,500.0,4999.926771041634,5.434597e-20,0.0024999997,0.0025,4999.926771041634,4789.5215,500.0,4999.927,0.0025,0.07244314,,400.0,2,1.0,100,0.005261575915885028,500
1.0000019,1.0000515,0.005307625855535204,4999.927236845228,0.9964987,500.0,4999.927236845228,7.791535e-12,0.002,0.0020069133,4999.927236845228,4811.7354,499.9990463275026,4999.9277,0.0019928948,0.072717555,1.9480863e-06,499.9990613413935,1,1.0035083,100,0.005307625855535204,500
1.0,1.0,0.004600524566136308,4999.936836106419,1.0,500.0,4999.936836106419,3.5044917e-18,0.009999998,0.01,4999.936836106419,4579.126,500.0,4999.9365,0.01,0.06750806,,100.0,2,1.0,100,0.004600524566136308,500
1.0,1.0,0.004808436794734104,4999.931318938779,1.0,500.0,4999.931318938779,2.179301e-19,0.0049999994,0.005,4999.931318938779,4702.373,500.0,4999.931,0.005,0.06918474,,200.00000010221265,2,1.0,100,0.004808436794734104,500
1.0,1.0,0.004752936636211992,4999.930153056976,1.0,500.0,4999.930153056976,5.4391416e-20,0.0033333336,0.0033333334,4999.930153056976,4756.9756,500.0,4999.9307,0.0033333334,0.06884274,,299.999969473632,2,1.0,100,0.004752936636211992,500
1.0,1.0,0.006814084988440465,4999.924782446335,1.0,500.0,4999.924782446335,5.434597e-20,0.0024999997,0.0025,4999.924782446335,4789.5195,500.0,4999.925,0.0025,0.08246157,,400.0,2,1.0,100,0.006814084988440465,500
1.0,1.0,0.006381544880552918,4999.927009042112,1.0,500.0,4999.927009042112,5.431875e-20,0.0020000003,0.002,4999.927009042112,4811.735,500.0,4999.9272,0.002,0.079819575,,500.00000664260017,1,1.0,100,0.006381544880552918,500
1.0,1.0,0.00432723120002941,4999.933810464078,1.0,500.0,4999.933810464078,3.5044917e-18,0.009999998,0.01,4999.933810464078,4579.1235,500.0,4999.934,0.01,0.06546311,,100.0,2,1.0,100,0.00432723120002941,500
1.0,1.0,0.0038978960258539337,4999.931662875401,1.0,500.0,4999.931662875401,2.179301e-19,0.0049999994,0.005,4999.931662875401,4702.3735,500.0,4999.9316,0.005,0.06228821,,200.00000010221265,2,1.0,100,0.0038978960258539337,500
1.0,1.0,0.005746957546501398,4999.922068130163,1.0,500.0,4999.922068130163,5.4391416e-20,0.0033333336,0.0033333334,4999.922068130163,4756.9673,500.0,4999.9224,0.0033333334,0.07568787,,299.999969473632,2,1.0,100,0.005746957546501398,500
1.0,1.0,0.007907403337946144,4999.924186272064,1.0,500.0,4999.924186272064,5.434597e-20,0.0024999997,0.0025,4999.924186272064,4789.5195,500.0,4999.925,0.0025,0.088817574,,400.0,2,1.0,100,0.007907403337946144,500
1.0,1.0,0.00775588646658541,4999.924586150108,1.0,500.0,4999.924586150108,5.431875e-20,0.0020000003,0.002,4999.924586150108,4811.733,500.0,4999.9253,0.002,0.087979406,,500.00000664260017,1,1.0,100,0.00775588646658541,500
1.0,1.0,0.005563143815043544,4999.9330811913,1.0,500.0,4999.9330811913,3.5044917e-18,0.009999998,0.01,4999.9330811913,4579.123,500.0,4999.9336,0.01,0.07422781,,100.0,2,1.0,100,0.005563143815043544,500
1.0,1.0,0.0046038046761477215,4999.9348562614205,1.0,500.0,4999.9348562614205,2.179301e-19,0.0049999994,0.005,4999.9348562614205,4702.3765,500.0,4999.9346,0.005,0.06769755,,200.00000010221265,2,1.0,100,0.0046038046761477215,500
