VarJ,J,AvgNormIw,VarNormIw,BatchSize,IterType,EpsThisIter,MaxNormIw,VarDiscRet,MaxVanillaIw,AvgVanillaIw,AvgDiscRet,VarVanillaIw,MinVanillaIw,AvgRet,VarRet,Bound,MinNormIw,ESSClassic,eRenyi2,AvgEpLen,VanillaAvgRet,ESSRenyi
119.94908,4980.949,0.005,2.91923e-06,200,1,100,0.008309605,235843.75926066661,1.6282523,0.97974116,4923.712645939339,0.11208591,0.13290657,4923.712645939339,235843.75926066661,4666.947,0.0006782739,179.181694839607,1.113584,492.42,4923.712645939339,179.6002749046719
160.25441,4983.733,0.009999998,3.5044917e-18,200,2,100,0.01,25940.887333918556,1.0,1.0,4983.732932870866,,1.0,4983.732932870866,25940.887333918556,4562.9224,0.01,100.0,1.0,498.4,4983.732932870866,200.0
60.301228,4995.592,0.005,2.5409764e-07,200,1,100,0.005787926,12970.593925205181,1.1520166,0.9951895,4991.794524451035,0.010066354,0.5269856,4991.794524451035,12970.593925205181,4696.532,0.0026476644,197.99764309877895,1.0101179,499.2,4991.794524451035,197.99669156119154
202.9691,4979.4688,0.009999998,3.5044917e-18,200,2,100,0.01,41612.59151955223,1.0,1.0,4979.468722206895,,1.0,4979.468722206895,41612.59151955223,4558.658,0.01,100.0,1.0,497.97,4979.468722206895,200.0
59.260036,4992.9023,0.0049999994,1.0087497e-06,200,1,100,0.0062694475,40877.06075848787,1.2542806,1.0003119,4975.581057789516,0.04037516,0.14607792,4975.581057789516,40877.06075848787,4690.0713,0.00073016185,192.28028144703393,1.0357575,497.585,4975.581057789516,193.0953837711272
118.39834,4987.9224,0.009999998,3.5044917e-18,200,2,100,0.01,14159.764301599133,1.0,1.0,4987.922475454123,,1.0,4987.922475454123,14159.764301599133,4567.112,0.01,100.0,1.0,498.82,4987.922475454123,200.0
52.93127,4996.1084,0.005,1.5721012e-07,200,1,100,0.0056201513,7080.302039315255,1.1222143,0.9983845,4993.906680746977,0.006268102,0.62843335,4993.906680746977,7080.302039315255,4697.5786,0.0031472512,198.75637870288995,1.0065429,499.41,4993.906680746977,198.69992209386305
0.20454507,4999.838,0.009999998,3.5044917e-18,200,2,100,0.01,0.04225467166989144,1.0,1.0,4999.8378218368525,,1.0,4999.8378218368525,0.04225467166989144,4579.0273,0.01,100.0,1.0,500.0,4999.8378218368525,200.0
0.23713751,4999.8364,0.0049999994,4.5886923e-12,200,1,100,0.005003713,0.056644665532957286,1.0007169,0.99997437,4999.835659160458,1.8353826e-07,0.9978857,4999.835659160458,0.056644665532957286,4702.2783,0.0049895565,199.99999630942594,1.0000001,500.0,4999.835659160458,199.99997615814493
0.14494577,4999.872,0.009999998,3.5044917e-18,200,2,100,0.01,0.021225939691735748,1.0,1.0,4999.872154133021,,1.0,4999.872154133021,0.021225939691735748,4579.0615,0.01,100.0,1.0,500.0,4999.872154133021,200.0
53.246223,4996.116,0.005,4.0151738e-07,200,1,100,0.0057321335,14620.50610268857,1.1279147,0.9838524,4991.330052303853,0.015546198,0.4331014,4991.330052303853,14620.50610268857,4696.7866,0.0022010487,196.85417892846638,1.011943,499.15,4991.330052303853,197.63959375614414
0.1587104,4999.864,0.009999998,3.5044917e-18,200,2,100,0.01,0.02544238591156979,1.0,1.0,4999.863972383585,,1.0,4999.863972383585,0.02544238591156979,4579.053,0.01,100.0,1.0,500.0,4999.863972383585,200.0
21.342678,4998.3506,0.005,3.7794877e-08,200,1,100,0.0052627395,812.1341752861911,1.0537931,1.001183,4997.8464798756,0.0015153738,0.75073004,4997.8464798756,812.1341752861911,4700.5645,0.0037492148,199.69958516528501,1.0015334,499.805,4997.8464798756,199.6937917181408
0.20663433,4999.8477,0.009999998,3.5044917e-18,200,2,100,0.01,0.04312565241953681,1.0,1.0,4999.847754801227,,1.0,4999.847754801227,0.04312565241953681,4579.037,0.01,100.0,1.0,500.0,4999.847754801227,200.0
0.1779977,4999.8574,0.0049999994,2.179301e-19,200,1,100,0.005,0.031844286687602,1.0,1.0,4999.857877583376,,1.0,4999.857877583376,0.031844286687602,4702.2993,0.005,200.00000010221265,1.0,500.0,4999.857877583376,200.0
0.113777205,4999.869,0.009999998,3.5044917e-18,200,2,100,0.01,0.01307937805861352,1.0,1.0,4999.869157746878,,1.0,4999.869157746878,0.01307937805861352,4579.0586,0.01,100.0,1.0,500.0,4999.869157746878,200.0
43.309673,4996.802,0.005,2.8024772e-07,200,1,100,0.005578177,9660.74964527922,1.1132811,0.9978897,4992.912414661363,0.011162645,0.43956095,4992.912414661363,9660.74964527922,4697.8545,0.0022024526,197.79380310751847,1.0093609,499.31,4992.912414661363,198.14518090125665
0.13931984,4999.876,0.009999998,3.5044917e-18,200,2,100,0.01,0.019600066809768727,1.0,1.0,4999.875703121732,,1.0,4999.875703121732,0.019600066809768727,4579.0654,0.01,100.0,1.0,500.0,4999.875703121732,200.0
44.320087,4996.75,0.0049999994,3.312568e-07,200,1,100,0.0057922183,17483.50471550814,1.1496547,0.99241316,4990.530139214468,0.01304998,0.33235663,4990.530139214468,17483.50471550814,4697.2163,0.0016744871,197.39752130957947,1.0133234,499.07,4990.530139214468,197.3703506893168
0.18783332,4999.8716,0.009999998,3.5044917e-18,200,2,100,0.01,0.03563517885329022,1.0,1.0,4999.8714687968595,,1.0,4999.8714687968595,0.03563517885329022,4579.061,0.01,100.0,1.0,500.0,4999.8714687968595,200.0
0.1701389,4999.872,0.0049999994,2.179301e-19,200,1,100,0.005,0.02909100579157487,1.0,1.0,4999.872138510228,,1.0,4999.872138510228,0.02909100579157487,4702.314,0.005,200.00000010221265,1.0,500.0,4999.872138510228,200.0
0.17011036,4999.8643,0.009999998,3.5044917e-18,200,2,100,0.01,0.029237885720594152,1.0,1.0,4999.864409808818,,1.0,4999.864409808818,0.029237885720594152,4579.0537,0.01,100.0,1.0,500.0,4999.864409808818,200.0
0.14925031,4999.875,0.005,2.954225e-11,200,1,100,0.005010356,0.022456607666449916,1.001992,0.9999209,4999.8746655049345,1.1815049e-06,0.996073,4999.8746655049345,0.022456607666449916,4702.317,0.004980759,199.99975107050156,1.0000006,500.0,4999.8746655049345,199.9998807907815
0.15806197,4999.868,0.009999998,3.5044917e-18,200,2,100,0.01,0.02524227816947207,1.0,1.0,4999.868011752504,,1.0,4999.868011752504,0.02524227816947207,4579.0576,0.01,100.0,1.0,500.0,4999.868011752504,200.0
0.16108017,4999.8633,0.0049999994,2.179301e-19,200,1,100,0.005,0.02608097559844934,1.0,1.0,4999.86313023424,,1.0,4999.86313023424,0.02608097559844934,4702.305,0.005,200.00000010221265,1.0,500.0,4999.86313023424,200.0
0.14513145,4999.895,0.009999998,3.5044917e-18,200,2,100,0.01,0.021269456716227222,1.0,1.0,4999.895022581607,,1.0,4999.895022581607,0.021269456716227222,4579.0845,0.01,100.0,1.0,500.0,4999.895022581607,200.0
0.13926212,4999.879,0.0049999994,2.179301e-19,200,1,100,0.005,0.019486105307736885,1.0,1.0,4999.878842687941,,1.0,4999.878842687941,0.019486105307736885,4702.321,0.005,200.00000010221265,1.0,500.0,4999.878842687941,200.0
0.1656837,4999.874,0.009999998,3.5044917e-18,200,2,100,0.01,0.027727448395921197,1.0,1.0,4999.874331041623,,1.0,4999.874331041623,0.027727448395921197,4579.0635,0.01,100.0,1.0,500.0,4999.874331041623,200.0
0.16980872,4999.8643,0.005,7.961355e-11,200,1,100,0.005012441,0.02914665464593491,1.0023781,0.9998902,4999.863486334362,3.1838392e-06,0.9917337,4999.863486334362,0.02914665464593491,4702.306,0.0049592126,199.99935150647883,1.0000017,500.0,4999.863486334362,199.99966621454632
0.1250973,4999.8623,0.009999998,3.5044917e-18,200,2,100,0.01,0.015802664304286965,1.0,1.0,4999.862413110456,,1.0,4999.862413110456,0.015802664304286965,4579.052,0.01,100.0,1.0,500.0,4999.862413110456,200.0
0.1287299,4999.869,0.005,7.395191e-12,200,1,100,0.005007693,0.01665902882934358,1.0015094,0.99997085,4999.868386057204,2.957909e-07,0.9981017,4999.868386057204,0.01665902882934358,4702.311,0.004990654,199.99991422362376,1.0000002,500.0,4999.868386057204,199.99995231629555
0.12208157,4999.881,0.009999998,3.5044917e-18,200,2,100,0.01,0.015059194131493456,1.0,1.0,4999.881014906562,,1.0,4999.881014906562,0.015059194131493456,4579.0703,0.01,100.0,1.0,500.0,4999.881014906562,200.0
97.53724,4992.9893,0.005,6.043733e-07,200,1,100,0.0060907295,63402.34848270203,1.2143524,0.99688584,4982.075570721466,0.024024598,0.38591486,4982.075570721466,63402.34848270203,4691.6177,0.001935602,195.3022122199238,1.0257972,498.225,4982.075570721466,194.97030276893312
0.2758973,4999.8457,0.009999998,3.5044917e-18,200,2,100,0.01,0.0768892325972014,1.0,1.0,4999.845707318989,,1.0,4999.845707318989,0.0768892325972014,4579.035,0.01,100.0,1.0,500.0,4999.845707318989,200.0
0.2106232,4999.869,0.0049999994,2.179301e-19,200,1,100,0.005,0.044585506698641,1.0,1.0,4999.86866289251,,1.0,4999.86866289251,0.044585506698641,4702.311,0.005,200.00000010221265,1.0,500.0,4999.86866289251,200.0
0.116910145,4999.8726,0.009999998,3.5044917e-18,200,2,100,0.01,0.013809996080916489,1.0,1.0,4999.872418124247,,1.0,4999.872418124247,0.013809996080916489,4579.062,0.01,100.0,1.0,500.0,4999.872418124247,200.0
0.1281403,4999.88,0.005,5.2298908e-11,200,1,100,0.0050190045,0.016547119238105326,1.0037987,0.99999785,4999.8793305304935,2.0919495e-06,0.99440444,4999.8793305304935,0.016547119238105326,4702.322,0.0049720327,199.99957719352105,1.0000019,500.0,4999.8793305304935,199.99961853100103
0.18229555,4999.851,0.009999998,3.5044917e-18,200,2,100,0.01,0.03356163984382555,1.0,1.0,4999.851134260337,,1.0,4999.851134260337,0.03356163984382555,4579.0405,0.01,100.0,1.0,500.0,4999.851134260337,200.0
0.1521482,4999.874,0.005,5.520862e-12,200,1,100,0.005007947,0.023291110945111698,1.0015945,1.0000052,4999.873650965821,2.2083321e-07,0.99860513,4999.873650965821,0.023291110945111698,4702.316,0.0049929996,199.99994435316475,1.0000001,500.0,4999.873650965821,199.99997615814493
0.11623073,4999.8896,0.009999998,3.5044917e-18,200,2,100,0.01,0.013644631783879885,1.0,1.0,4999.890118804358,,1.0,4999.890118804358,0.013644631783879885,4579.079,0.01,100.0,1.0,500.0,4999.890118804358,200.0
0.13708057,4999.886,0.005,3.046081e-13,200,1,100,0.00500094,0.018896251039362894,1.0001849,0.9999969,4999.885962985371,1.2183931e-08,0.99938947,4999.885962985371,0.018896251039362894,4702.328,0.004996963,199.99998968469782,1.0,500.0,4999.885962985371,200.0
0.093931146,4999.9126,0.009999998,3.5044917e-18,200,2,100,0.01,0.008915154751182177,1.0,1.0,4999.9124575357455,,1.0,4999.9124575357455,0.008915154751182177,4579.102,0.01,100.0,1.0,500.0,4999.9124575357455,200.0
0.10485237,4999.8984,0.005,2.2459456e-12,200,1,100,0.005003941,0.011051342230044652,1.0007619,0.9999738,4999.89790630429,8.983239e-08,0.9986474,4999.89790630429,0.011051342230044652,4702.3403,0.004993368,199.99999493461007,1.0,500.0,4999.89790630429,200.0
0.15325795,4999.888,0.009999998,3.5044917e-18,200,2,100,0.01,0.02372476466721738,1.0,1.0,4999.888202100958,,1.0,4999.888202100958,0.02372476466721738,4579.0776,0.01,100.0,1.0,500.0,4999.888202100958,200.0
0.18236017,4999.8906,0.005000001,4.1401608e-11,200,1,100,0.005008192,0.03370501704419778,1.0016335,0.9999952,4999.889924557517,1.6560427e-06,0.9921441,4999.889924557517,0.03370501704419778,4702.3325,0.004960744,199.99964198456735,1.0000006,500.0,4999.889924557517,199.9998807907815
0.11163504,4999.886,0.009999998,3.5044917e-18,200,2,100,0.01,0.012591572478896109,1.0,1.0,4999.886634229392,,1.0,4999.886634229392,0.012591572478896109,4579.0757,0.01,100.0,1.0,500.0,4999.886634229392,200.0
0.112378195,4999.882,0.005,1.3447173e-12,200,1,100,0.005004438,0.012689239637481265,1.0008721,0.9999845,4999.880874557023,5.378622e-08,0.999399,4999.880874557023,0.012689239637481265,4702.3237,0.0049970723,200.00000905009455,1.0000019,500.0,4999.880874557023,199.99961853100103
0.1409159,4999.86,0.009999998,3.5044917e-18,200,2,100,0.01,0.020062575926122768,1.0,1.0,4999.859228777133,,1.0,4999.859228777133,0.020062575926122768,4579.0493,0.01,100.0,1.0,500.0,4999.859228777133,200.0
50.54686,4996.3066,0.0049999994,3.2318212e-07,200,1,100,0.0056951875,14794.50747119442,1.1383065,0.99935824,4991.27779487041,0.012910697,0.4151133,4991.27779487041,14794.50747119442,4696.97,0.0020768994,197.46016486286717,1.0119903,499.145,4991.27779487041,197.63035107000786
0.115291424,4999.884,0.009999998,3.5044917e-18,200,2,100,0.01,0.013427899504568816,1.0,1.0,4999.883309191127,,1.0,4999.883309191127,0.013427899504568816,4579.073,0.01,100.0,1.0,500.0,4999.883309191127,200.0
0.11912345,4999.881,0.0049999994,2.179301e-19,200,1,100,0.005,0.014263325731107836,1.0,1.0,4999.880711570953,,1.0,4999.880711570953,0.014263325731107836,4702.3228,0.005,200.00000010221265,1.0,500.0,4999.880711570953,200.0
0.12031641,4999.8823,0.009999998,3.5044917e-18,200,2,100,0.01,0.014624602739652074,1.0,1.0,4999.8824807751635,,1.0,4999.8824807751635,0.014624602739652074,4579.072,0.01,100.0,1.0,500.0,4999.8824807751635,200.0
0.11339239,4999.8857,0.005,4.372734e-11,200,1,100,0.0050138896,0.012909262073990417,1.0028163,1.0000383,4999.885120076731,1.749225e-06,0.99568063,4999.885120076731,0.012909262073990417,4702.3276,0.0049782125,199.99967502910644,1.0000013,500.0,4999.885120076731,199.9997377399069
0.15601103,4999.875,0.009999998,3.5044917e-18,200,2,100,0.01,0.024585431975635428,1.0,1.0,4999.875139167043,,1.0,4999.875139167043,0.024585431975635428,4579.0645,0.01,100.0,1.0,500.0,4999.875139167043,200.0
0.14353827,4999.8687,0.005,1.6712742e-13,200,1,100,0.0050008507,0.020707648656955513,1.0001694,0.9999992,4999.868038319191,6.6849277e-09,0.99974006,4999.868038319191,0.020707648656955513,4702.3105,0.004998704,199.9999646662396,1.0,500.0,4999.868038319191,200.0
0.118064456,4999.884,0.009999998,3.5044917e-18,200,2,100,0.01,0.014082902702508641,1.0,1.0,4999.883902857956,,1.0,4999.883902857956,0.014082902702508641,4579.073,0.01,100.0,1.0,500.0,4999.883902857956,200.0
0.11362144,4999.8896,0.0049999994,2.179301e-19,200,1,100,0.005,0.012976041088192815,1.0,1.0,4999.889492774707,,1.0,4999.889492774707,0.012976041088192815,4702.3315,0.005,200.00000010221265,1.0,500.0,4999.889492774707,200.0
0.11814751,4999.874,0.009999998,3.5044917e-18,200,2,100,0.01,0.014104211956305896,1.0,1.0,4999.874522323927,,1.0,4999.874522323927,0.014104211956305896,4579.0635,0.01,100.0,1.0,500.0,4999.874522323927,200.0
0.13431065,4999.871,0.005,2.158297e-12,200,1,100,0.005002585,0.018140557137785507,1.0005072,0.9999903,4999.870677897267,8.633218e-08,0.9988457,4999.870677897267,0.018140557137785507,4702.313,0.004994277,199.99998164918995,1.0000019,500.0,4999.870677897267,199.99961853100103
0.109163366,4999.8975,0.009999998,3.5044917e-18,200,2,100,0.01,0.012041146081475319,1.0,1.0,4999.897631489985,,1.0,4999.897631489985,0.012041146081475319,4579.087,0.01,100.0,1.0,500.0,4999.897631489985,200.0
0.11057092,4999.895,0.005,3.2051458e-12,200,1,100,0.0050049564,0.012294512992256416,1.0010155,1.0000243,4999.894497479345,1.282113e-07,0.99779695,4999.894497479345,0.012294512992256416,4702.337,0.0049888636,199.99996708497906,1.0,500.0,4999.894497479345,200.0
0.13966301,4999.866,0.009999998,3.5044917e-18,200,2,100,0.01,0.019706482167966784,1.0,1.0,4999.86593350095,,1.0,4999.86593350095,0.019706482167966784,4579.0557,0.01,100.0,1.0,500.0,4999.86593350095,200.0
0.14781249,4999.8726,0.0049999994,2.179301e-19,200,1,100,0.005,0.02195961953114858,1.0,1.0,4999.87232743356,,1.0,4999.87232743356,0.02195961953114858,4702.3145,0.005,200.00000010221265,1.0,500.0,4999.87232743356,200.0
0.13035624,4999.876,0.009999998,3.5044917e-18,200,2,100,0.01,0.017162898460537722,1.0,1.0,4999.875909295466,,1.0,4999.875909295466,0.017162898460537722,4579.0654,0.01,100.0,1.0,500.0,4999.875909295466,200.0
0.16092816,4999.871,0.005,1.66869e-11,200,1,100,0.0050084186,0.02611586972478443,1.0017247,1.0000409,4999.87049047518,6.675367e-07,0.9961136,4999.87049047518,0.02611586972478443,4702.3125,0.0049803643,199.9998764255566,1.0000024,500.0,4999.87049047518,199.99952316397867
0.11548831,4999.87,0.009999998,3.5044917e-18,200,2,100,0.01,0.013473781302099445,1.0,1.0,4999.86993272911,,1.0,4999.86993272911,0.013473781302099445,4579.0596,0.01,100.0,1.0,500.0,4999.86993272911,200.0
0.12503725,4999.879,0.005,1.588538e-13,200,1,100,0.0050010416,0.01571622807587718,1.0002109,1.0000026,4999.878445344268,6.3543766e-09,0.99975765,4999.878445344268,0.01571622807587718,4702.321,0.004998775,199.99995874066045,1.0,500.0,4999.878445344268,200.0
0.10260545,4999.8936,0.009999998,3.5044917e-18,200,2,100,0.01,0.010632002633884686,1.0,1.0,4999.893572236561,,1.0,4999.893572236561,0.010632002633884686,4579.083,0.01,100.0,1.0,500.0,4999.893572236561,200.0
0.14891407,4999.8857,0.005,4.9229256e-11,200,1,100,0.00501754,0.022391053654946057,1.0034842,0.99997634,4999.885225925949,1.9690754e-06,0.99377173,4999.885225925949,0.022391053654946057,4702.3276,0.004968976,199.9996298770406,1.0000011,500.0,4999.885225925949,199.99978542350902
0.13616559,4999.8623,0.009999998,3.5044917e-18,200,2,100,0.01,0.018719633862163663,1.0,1.0,4999.862557170407,,1.0,4999.862557170407,0.018719633862163663,4579.052,0.01,100.0,1.0,500.0,4999.862557170407,200.0
0.12755828,4999.877,0.005,2.32499e-11,200,1,100,0.0050115287,0.016369204645619362,1.0023047,0.9999989,4999.876304622664,9.299902e-07,0.9970026,4999.876304622664,0.016369204645619362,4702.319,0.004985018,199.99984259587416,1.0000007,500.0,4999.876304622664,199.99985694895486
0.12952258,4999.8843,0.009999998,3.5044917e-18,200,2,100,0.01,0.01694775379085371,1.0,1.0,4999.8842380278875,,1.0,4999.8842380278875,0.01694775379085371,4579.0737,0.01,100.0,1.0,500.0,4999.8842380278875,200.0
0.15158421,4999.876,0.005,7.724889e-11,200,1,100,0.005012873,0.023246359182411237,1.0024743,0.9998999,4999.87529389445,3.089331e-06,0.99197197,4999.87529389445,0.023246359182411237,4702.318,0.0049603563,199.99936996736787,1.0000018,500.0,4999.87529389445,199.99964237277084
0.10916044,4999.8887,0.009999998,3.5044917e-18,200,2,100,0.01,0.01203896200840853,1.0,1.0,4999.888911085123,,1.0,4999.888911085123,0.01203896200840853,4579.078,0.01,100.0,1.0,500.0,4999.888911085123,200.0
222.70424,4984.115,0.005,8.260637e-07,200,1,100,0.007257453,124993.49854174061,1.4586234,1.004914,4974.870175592571,0.033368092,0.38811618,4974.870175592571,124993.49854174061,4682.3267,0.0019310913,193.63384005876978,1.0286386,497.505,4974.870175592571,194.4317467248807
0.12105967,4999.878,0.009999998,3.5044917e-18,200,2,100,0.01,0.01480146880168441,1.0,1.0,4999.878015033543,,1.0,4999.878015033543,0.01480146880168441,4579.0674,0.01,100.0,1.0,500.0,4999.878015033543,200.0
0.11898514,4999.882,0.005,5.499246e-11,200,1,100,0.0050208853,0.014253805534083215,1.0040969,0.9999201,4999.8811828654225,2.1993421e-06,0.9950592,4999.8811828654225,0.014253805534083215,4702.3237,0.0049756933,199.99958075126727,1.0000012,500.0,4999.8811828654225,199.99976158170512
0.11156373,4999.896,0.009999998,3.5044917e-18,200,2,100,0.01,0.012568713967469643,1.0,1.0,4999.895904235081,,1.0,4999.895904235081,0.012568713967469643,4579.0854,0.01,100.0,1.0,500.0,4999.895904235081,200.0
328.72717,4968.764,0.005,1.3437934e-06,200,1,100,0.008004893,248732.9084981771,1.5958912,0.99682236,4949.892319933105,0.053410668,0.19637983,4949.892319933105,248732.9084981771,4663.065,0.0009850292,189.84644817876483,1.05547,495.01,4949.892319933105,189.48904463151027
0.11398043,4999.8813,0.009999998,3.5044917e-18,200,2,100,0.01,0.013128643667158501,1.0,1.0,4999.881259776932,,1.0,4999.881259776932,0.013128643667158501,4579.071,0.01,100.0,1.0,500.0,4999.881259776932,200.0
0.113142006,4999.8867,0.0049999994,1.8803806e-13,200,1,100,0.0050013578,0.012864802159700069,1.0002711,0.9999995,4999.885978094515,7.521392e-09,0.99975485,4999.885978094515,0.012864802159700069,4702.3286,0.0049987766,200.00000581462803,1.0,500.0,4999.885978094515,200.0
0.128926,4999.876,0.009999998,3.5044917e-18,200,2,100,0.01,0.01678709032295117,1.0,1.0,4999.876464223376,,1.0,4999.876464223376,0.01678709032295117,4579.0654,0.01,100.0,1.0,500.0,4999.876464223376,200.0
0.1255894,4999.876,0.0049999994,2.179301e-19,200,1,100,0.005,0.015849695863762843,1.0,1.0,4999.876014093764,,1.0,4999.876014093764,0.015849695863762843,4702.318,0.005,200.00000010221265,1.0,500.0,4999.876014093764,200.0
0.16954672,4999.87,0.009999998,3.5044917e-18,200,2,100,0.01,0.029039349916644554,1.0,1.0,4999.869817216862,,1.0,4999.869817216862,0.029039349916644554,4579.0596,0.01,100.0,1.0,500.0,4999.869817216862,200.0
0.14489256,4999.873,0.0049999994,2.179301e-19,200,1,100,0.005,0.02110267422575043,1.0,1.0,4999.872962850237,,1.0,4999.872962850237,0.02110267422575043,4702.315,0.005,200.00000010221265,1.0,500.0,4999.872962850237,200.0
0.12472668,4999.8896,0.009999998,3.5044917e-18,200,2,100,0.01,0.015713554315275914,1.0,1.0,4999.889371927143,,1.0,4999.889371927143,0.015713554315275914,4579.079,0.01,100.0,1.0,500.0,4999.889371927143,200.0
0.1244067,4999.876,0.0049999994,2.179301e-19,200,1,100,0.005,0.015554322067219357,1.0,1.0,4999.875718660402,,1.0,4999.875718660402,0.015554322067219357,4702.318,0.005,200.00000010221265,1.0,500.0,4999.875718660402,200.0
0.12523156,4999.8794,0.009999998,3.5044917e-18,200,2,100,0.01,0.015838319350983687,1.0,1.0,4999.879823370634,,1.0,4999.879823370634,0.015838319350983687,4579.069,0.01,100.0,1.0,500.0,4999.879823370634,200.0
0.11447593,4999.88,0.0049999994,2.179301e-19,200,1,100,0.005,0.013168404075882933,1.0,1.0,4999.879797715632,,1.0,4999.879797715632,0.013168404075882933,4702.322,0.005,200.00000010221265,1.0,500.0,4999.879797715632,200.0
0.15052886,4999.8755,0.009999998,3.5044917e-18,200,2,100,0.01,0.02288569459356011,1.0,1.0,4999.876069915908,,1.0,4999.876069915908,0.02288569459356011,4579.065,0.01,100.0,1.0,500.0,4999.876069915908,200.0
0.13651118,4999.88,0.0049999994,2.179301e-19,200,1,100,0.005,0.018729166044206828,1.0,1.0,4999.879626091586,,1.0,4999.879626091586,0.018729166044206828,4702.322,0.005,200.00000010221265,1.0,500.0,4999.879626091586,200.0
0.13162903,4999.886,0.009999998,3.5044917e-18,200,2,100,0.01,0.017492691106854665,1.0,1.0,4999.886795317798,,1.0,4999.886795317798,0.017492691106854665,4579.0757,0.01,100.0,1.0,500.0,4999.886795317798,200.0
62.741417,4993.959,0.005,1.210555e-06,200,1,100,0.00628278,95886.89592329192,1.2311679,0.9797955,4971.0588459690125,0.04648527,0.19306472,4971.0588459690125,95886.89592329192,4690.5576,0.0009852296,190.80692062441534,1.0396626,497.13,4971.0588459690125,192.37010168871188
0.14756712,4999.8794,0.009999998,3.5044917e-18,200,2,100,0.01,0.021991462469360998,1.0,1.0,4999.879603103932,,1.0,4999.879603103932,0.021991462469360998,4579.069,0.01,100.0,1.0,500.0,4999.879603103932,200.0
0.14146973,4999.877,0.0049999994,2.179301e-19,200,1,100,0.005,0.02011365408254026,1.0,1.0,4999.876743688663,,1.0,4999.876743688663,0.02011365408254026,4702.319,0.005,200.00000010221265,1.0,500.0,4999.876743688663,200.0
0.11887675,4999.8765,0.009999998,3.5044917e-18,200,2,100,0.01,0.014272448511468852,1.0,1.0,4999.8761716023355,,1.0,4999.8761716023355,0.014272448511468852,4579.066,0.01,100.0,1.0,500.0,4999.8761716023355,200.0
0.114477105,4999.8887,0.005,2.2059151e-12,200,1,100,0.005005587,0.013175268548354236,1.0011132,0.9999958,4999.8883301423075,8.823562e-08,0.999472,4999.8883301423075,0.013175268548354236,4702.3306,0.004997381,199.99999402233973,1.000002,500.0,4999.8883301423075,199.99959468923691
0.15576819,4999.878,0.009999998,3.5044917e-18,200,2,100,0.01,0.024513870773481307,1.0,1.0,4999.877454896332,,1.0,4999.877454896332,0.024513870773481307,4579.0674,0.01,100.0,1.0,500.0,4999.877454896332,200.0
