EpLenMean,Weights,Bound,ESSClassic,InitialReturnMax,EpRewMean,MeanIWNorm,TimestepsSoFar,MeanIW,ReturnMeanIW,Iteration,InitialReturnMean,InitialBound,EpisodesSoFar,StdIW,MinIWNorm,EpThisIter,J_sample_variance,TimeElapsed,MaxIWNorm,MinIW,InitialReturnMin,MaxIW,EmpiricalD2,StdIWNorm,InitialReturnStd,ESSRenyi
112.07,[-1.434  1.644 -3.615 -2.351 -2.535],12.677248,76.70889,779.31055,1110.5520968133717,0.010189549,1167005,1.0189549,12.677248,76,9.765625e-05,0.00010108948,7600,0.56147087,0.0023436598,100,86353.29,570.403669834137,0.03545984,0.23436598,-1110.552,3.5459838,1.315248,0.005614708,249.72946,76.03129
116.33,[-1.44   1.646 -3.613 -2.342 -2.53 ],39.936516,19.259596,706.71704,1153.15215014487,0.012019821,1178638,1.2019821,39.936516,77,5.493164e-05,5.4359436e-05,7700,2.461047,0.0003106777,100,153816.08,575.7352747917175,0.15507701,0.03106777,-323.35498,15.507702,8.718903,0.02461047,235.88928,11.469334
118.66,[-1.435  1.658 -3.61  -2.338 -2.508],344.0398,1.5173906,1143.4122,1176.4539765348588,0.025003526,1190504,2.5003526,344.0398,78,1.2207031e-06,-9.536743e-07,7800,20.14338,8.7195126e-08,100,10322963.0,581.2061867713928,2.0234134,8.719513e-06,-306.66156,202.34134,6698.805,0.2014338,283.87766,0.014928035
110.65,[-1.451  1.646 -3.607 -2.347 -2.45 ],49.71144,26.515682,723.5198,1096.346345763448,0.005416763,1201569,0.5416763,49.71144,79,3.2958986e-05,3.385544e-05,7900,0.90174913,9.738796e-09,100,51756.11,588.2447648048401,0.046763077,9.738797e-07,-286.5725,4.6763077,901.58014,0.009017492,206.2975,0.110916376
116.95,[-1.493  1.709 -3.604 -2.274 -2.472],110.09227,2.0766594,770.5149,1159.346664373089,0.011231686,1213264,1.1231686,110.09227,80,-1.586914e-05,-1.5258789e-05,8000,7.712682,3.2106402e-06,100,1605120.1,593.7477853298187,0.7722771,0.00032106403,-329.55176,77.227715,924.5684,0.077126816,235.81952,0.10815857
118.42,[-1.519  1.72  -3.609 -2.224 -2.415],24.253777,64.12223,1355.8193,1174.0397985018083,0.011344751,1225106,1.1344752,24.253777,81,-1.8310546e-06,4.7683716e-07,8100,0.8486006,0.0018838617,100,169617.53,600.5346112251282,0.041394975,0.18838617,-314.24585,4.1394978,1.4235926,0.008486006,302.58185,70.24482
119.76,[-1.518  1.726 -3.612 -2.226 -2.404],144.10118,29.279749,962.4164,1187.44356310758,0.008904562,1237082,0.8904563,144.10118,82,8.4228515e-05,8.4877014e-05,8200,1.3838875,6.2316085e-06,100,773494.6,606.7910151481628,0.09581198,0.00062316086,-327.7008,9.581198,7.2750616,0.013838875,254.07857,13.745588
117.42,[-1.518  1.707 -3.611 -2.251 -2.429],1648.1351,1.6626565,1165.8147,1164.0418781161495,0.018772433,1248824,1.8772435,1648.1351,83,0.00013061524,0.00012874603,8300,14.437054,2.278191e-09,100,280173630.0,613.2192966938019,1.4354992,2.278191e-07,-334.25464,143.54993,3558053.8,0.14437054,280.51785,2.8105253e-05
111.31,[-1.505  1.651 -3.61  -2.363 -2.447],1438.4731,1.1432605,746.90466,1102.9379512592575,0.039097324,1259955,3.9097326,1438.4731,84,-3.2958986e-05,-3.2424927e-05,8400,36.356125,5.964644e-08,100,199624750.0,619.9425711631775,3.6521509,5.964644e-06,-313.15283,365.2151,33042.137,0.36356127,202.97655,0.0030264386
111.1,[-1.524  1.634 -3.606 -2.367 -2.461],55.442696,4.684983,649.0222,1100.8314984264366,0.010356558,1271065,1.0356559,55.442696,85,-4.1503907e-05,-4.4822693e-05,8500,4.6713476,3.279638e-07,100,321669.72,627.2869853973389,0.33972666,3.279638e-05,-321.07355,33.972668,2549.6135,0.046713475,212.90108,0.03922163
112.49,[-1.546  1.627 -3.605 -2.355 -2.443],52.35945,7.1424785,1415.105,1114.721835612617,0.0047059753,1282314,0.47059754,52.35945,86,-8.178711e-05,-8.428097e-05,8600,1.6968118,1.9749069e-07,100,444015.62,632.6317257881165,0.15631051,1.974907e-05,-324.95166,15.631052,189.07024,0.016968118,305.9315,0.52890396
111.27,[-1.513  1.618 -3.581 -2.314 -2.506],173.55006,12.552921,1187.3065,1102.5306706395922,0.010340847,1293441,1.0340847,173.55006,87,2.746582e-05,2.8848648e-05,8700,2.7293317,1.8777484e-05,100,2566432.8,638.4442346096039,0.17400695,0.0018777485,-1102.5306,17.400696,146.24492,0.027293319,291.39767,0.6837844
110.8,[-1.513  1.64  -3.579 -2.297 -2.435],154.80081,4.549318,692.01587,1097.832156614472,0.015610261,1304521,1.5610261,154.80081,88,1.2207031e-06,3.5762787e-06,8800,7.150338,2.0043302e-05,100,620519.2,644.5048108100891,0.6452444,0.0020043303,-298.0711,64.524445,146.60452,0.071503386,208.66098,0.6821072
114.62,[-1.505  1.659 -3.581 -2.282 -2.405],43.02945,41.109715,1383.8071,1136.0366337992361,0.010283768,1315983,1.0283768,43.02945,89,1.586914e-05,1.692772e-05,8900,1.2308409,0.0004909917,100,499206.1,651.5569562911987,0.06842809,0.04909917,-316.2395,6.8428097,4.128048,0.012308408,278.1167,24.224525
112.96,[-1.511  1.65  -3.575 -2.288 -2.436],193.96597,11.354124,770.3983,1119.433713843689,0.011413133,1327279,1.1413132,193.96597,90,-9.765625e-06,-1.8119812e-05,9000,3.1890204,6.059273e-06,100,3742301.5,658.1719744205475,0.24694397,0.0006059273,-309.6609,24.694397,21.765223,0.031890206,253.6204,4.5944858
114.12,[-1.531  1.684 -3.574 -2.218 -2.482],502.0243,1.7373116,1278.824,1131.0323071332368,0.018618658,1338691,1.8618656,502.0243,91,7.324219e-05,7.343292e-05,9100,14.002443,5.7593885e-10,100,22169272.0,664.7109770774841,1.3888936,5.7593887e-08,-301.25024,138.88936,50684000.0,0.14002442,262.9591,1.9730091e-06
119.98,[-1.579  1.74  -3.568 -2.097 -2.461],57.456947,59.033844,1060.2222,1189.6284119023087,0.0070341695,1350689,0.703417,57.456947,92,-3.0517579e-06,7.1525574e-07,9200,0.5859694,0.0008233883,100,110138.98,671.0009586811066,0.033478163,0.08233883,-319.86414,3.3478165,2.6175144,0.0058596935,285.04944,38.204185
119.93,[-1.592  1.764 -3.568 -2.071 -2.443],91.28717,3.2518218,910.7195,1189.1296617222238,0.0036949664,1362682,0.36949658,91.28717,93,2.9296874e-05,2.861023e-05,9300,2.0154333,1.1735663e-08,100,850386.94,678.0227978229523,0.1760722,1.1735664e-06,-339.36438,17.60722,257236750.0,0.020154333,260.3525,3.8874694e-07
126.34,[-1.6    1.816 -3.575 -1.985 -2.412],262.01532,13.094143,1366.6143,1253.2339311126457,0.010209186,1375316,1.0209186,262.01532,94,4.760742e-05,4.673004e-05,9400,2.6301293,0.00020961388,100,5261075.0,684.5218923091888,0.25126138,0.020961389,-333.4386,25.126139,5.7102146,0.02630129,291.89993,17.512476
129.59,[-1.618  1.843 -3.572 -1.939 -2.418],152.54936,10.814854,1144.1074,1285.7314696003339,0.008672301,1388275,0.86723,152.54936,95,2.746582e-05,2.527237e-05,9500,2.4904065,7.016192e-06,100,1494915.5,690.682425737381,0.19010684,0.0007016192,-335.951,19.010685,160.69041,0.024904065,278.6331,0.62231463
126.05,[-1.636  1.838 -3.571 -1.938 -2.395],148.84111,6.6013365,1489.5148,1250.3228331642108,0.016868886,1400880,1.6868886,148.84111,96,-4.3945314e-05,-4.196167e-05,9600,6.3451343,8.707344e-06,100,2710222.8,698.2171154022217,0.43914223,0.0008707344,-320.5702,43.914223,737.9707,0.06345134,274.60486,0.13550673
126.53,[-1.701  1.901 -3.518 -1.924 -2.38 ],3113.2766,1.0280771,1174.706,1255.116141216543,0.33205634,1413533,33.20564,3113.2766,97,-6.958008e-05,-7.1525574e-05,9700,325.80295,1.0904557e-09,100,961627200.0,704.3504014015198,32.746223,1.0904558e-07,-325.35602,3274.6226,32788624.0,3.2580285,256.20117,3.0498384e-06
125.1,[-1.738  1.896 -3.512 -1.899 -2.357],88.8858,4.75146,839.0012,1240.8093652620369,0.012428293,1426043,1.2428293,88.8858,98,3.173828e-05,3.0517578e-05,9800,5.564513,1.197744e-06,100,478081.78,712.0774025917053,0.53128487,0.000119774406,-361.0689,53.128487,272.18997,0.05564513,220.90398,0.36739045
126.85,[-1.729  1.916 -3.51  -1.892 -2.341],105.63056,17.147581,811.5126,1258.308237543174,0.009517688,1438728,0.95176893,105.63056,99,1.2817382e-05,1.5616417e-05,9900,2.092101,9.010881e-06,100,846776.2,717.3412263393402,0.14105761,0.00090108806,-368.58966,14.105762,17.184345,0.020921012,219.0947,5.81925
128.45,[-1.719  1.926 -3.506 -1.907 -2.393],49.089043,16.35166,675.50854,1274.3163376803031,0.011247071,1451573,1.1247072,49.089043,100,-5.9204103e-05,-5.865097e-05,10000,2.5438251,2.5746813e-05,100,253961.98,723.8361170291901,0.19374569,0.0025746813,-324.52356,19.374569,12.958102,0.02543825,207.35068,7.7171793
130.71,[-1.715  1.94  -3.512 -1.901 -2.443],38.551807,16.325274,932.89746,1296.9156138345768,0.009733138,1464644,0.9733138,38.551807,101,7.93457e-05,8.177757e-05,10100,2.2035344,0.00017230146,100,102751.73,731.0877010822296,0.20964459,0.017230146,-337.1715,20.964458,8.028384,0.022035344,247.8026,12.455807
134.97,[-1.738  1.972 -3.517 -1.876 -2.421],22.547977,68.70162,1010.3214,1339.5071121290132,0.010833097,1478141,1.0833097,22.547977,102,-9.033203e-05,-9.441376e-05,10200,0.73118967,0.0020440666,100,174813.25,738.5839779376984,0.038805235,0.20440665,-369.714,3.8805234,1.5287699,0.0073118964,300.23587,65.41207
134.96,[-1.747  1.978 -3.517 -1.863 -2.415],28.537624,38.222942,830.433,1339.4072986755202,0.009847958,1491637,0.9847958,28.537624,103,-3.6621095e-05,-3.8146973e-05,10300,1.251981,0.00037678718,100,252169.25,744.285707950592,0.070627056,0.03767872,-389.70215,7.062706,2.5348926,0.012519809,243.98694,39.4494
134.23,[-1.737  1.972 -3.515 -1.878 -2.454],17.725363,60.179302,1377.7217,1332.108068150045,0.01069999,1505060,1.0699992,17.725363,104,0.00015014649,0.00015068054,10400,0.870391,0.0014184406,100,138823.83,751.4694790840149,0.07159584,0.14184406,-392.38416,7.159584,1.5795795,0.008703911,295.78128,63.307987
139.07,[-1.737  1.979 -3.518 -1.874 -2.444],26.142763,76.56405,1329.313,1380.512060242829,0.010555941,1518967,1.0555941,26.142763,105,-0.00014587403,-0.00015163422,10500,0.5840172,0.0015966988,100,132226.22,756.9779753684998,0.03212543,0.15966988,-400.8166,3.2125428,1.5151672,0.005840172,303.9449,65.99931
137.76,[-1.744  1.987 -3.516 -1.865 -2.473],296.7995,1.1872061,682.4232,1367.4078526776618,0.02321268,1532743,2.3212683,296.7995,106,2.0751953e-05,2.336502e-05,10600,21.177217,2.1894705e-08,100,7976867.0,763.0548968315125,2.1291494,2.1894705e-06,-387.7024,212.91495,19483.96,0.21177217,248.45427,0.0051324265
134.67,[-1.724  2.001 -3.519 -1.867 -2.472],22.196428,36.62461,963.32654,1336.50739453269,0.008191042,1546210,0.81910414,22.196428,107,-5.0048828e-05,-4.7683716e-05,10700,1.0774894,0.00020647116,100,136001.77,770.5131826400757,0.049978323,0.020647116,-1336.5074,4.9978323,4.5405703,0.010774894,305.86246,22.023664
143.59,[-1.717  2.008 -3.521 -1.871 -2.478],104.71719,8.375931,1454.12,1425.7155632157394,0.0065364484,1560569,0.65364486,104.71719,108,0.00010620117,0.000104904175,10800,2.1618726,6.200936e-06,100,484467.72,776.1704428195953,0.20368205,0.0006200936,-395.97913,20.368206,61.752148,0.021618726,330.77145,1.6193769
136.84,[-1.721  1.988 -3.522 -1.882 -2.476],122.071915,7.3383775,891.60913,1358.2108625248604,0.012594671,1574253,1.2594671,122.071915,109,-7.6904296e-05,-7.677078e-05,10900,4.4754505,2.2016632e-06,100,1445072.8,783.9837336540222,0.35027695,0.00022016632,-408.45654,35.027695,388.46375,0.044754505,262.43582,0.2574243
129.68,[-1.729  1.969 -3.518 -1.894 -2.484],45.297863,23.297638,593.2417,1286.6081959808298,0.009743233,1587221,0.97432345,45.297863,110,4.272461e-05,4.1484833e-05,11000,1.7678752,0.00010968971,100,344657.84,790.1598637104034,0.11234159,0.010968971,-326.9037,11.234159,9.813145,0.01767875,226.84573,10.190413
133.93,[-1.723  1.979 -3.512 -1.882 -2.505],92.52377,16.413717,900.7168,1329.1137965541993,0.006443943,1600614,0.6443943,92.52377,111,3.173828e-05,3.33786e-05,11100,1.4541717,1.0144006e-05,100,349711.97,796.9075810909271,0.11530986,0.0010144006,-1329.1138,11.530986,39.812912,0.014541717,303.71964,2.5117478
142.46,[-1.718  1.996 -3.516 -1.877 -2.509],273.96475,1.0424676,1075.4043,1414.4193708050589,0.123503946,1614860,12.350394,273.96475,112,-6.1035156e-05,-5.9843063e-05,11200,120.33002,4.220049e-08,100,3740502.5,803.8656258583069,12.095848,4.220049e-06,-374.6577,1209.5848,66655.81,1.2033001,314.8745,0.0015002443
141.43,[-1.714  2.028 -3.517 -1.844 -2.511],19.382103,49.47621,885.7455,1404.097784344266,0.008536723,1629003,0.8536724,19.382103,113,8.544922e-06,9.059906e-06,11300,0.8626627,0.0004103239,100,80897.01,812.0731654167175,0.050097045,0.041032393,-354.40295,5.0097046,2.055962,0.008626627,274.73944,48.63903
141.36,[-1.722  2.028 -3.521 -1.838 -2.529],59.304607,22.47775,716.4098,1403.3894960076987,0.00680412,1643139,0.680412,59.304607,114,-1.7089844e-05,-1.5258789e-05,11400,1.2635974,1.771409e-05,100,299302.4,817.9438862800598,0.075814255,0.0017714091,-403.74426,7.5814257,18.412195,0.012635972,268.45535,5.431183
137.93,[-1.73   2.019 -3.525 -1.852 -2.552],79.8813,13.845597,730.72534,1369.1080731071916,0.0066026044,1656932,0.66026044,79.8813,115,-7.324219e-05,-7.343292e-05,11500,1.6470174,6.165073e-06,100,624296.06,824.4691004753113,0.09354707,0.0006165073,-319.36377,9.354707,60.782856,0.016470173,246.68704,1.6452007
138.62,[-1.713  2.015 -3.529 -1.882 -2.557],105.40365,4.9946685,963.81604,1376.0236544729653,0.012048542,1670794,1.2048541,105.40365,116,9.033203e-05,8.7976456e-05,11600,5.254787,2.495262e-07,100,477762.16,830.8437054157257,0.4951189,2.495262e-05,-356.23608,49.51189,33200.023,0.052547865,263.56604,0.003012046
140.34,[-1.742  2.032 -3.526 -1.837 -2.52 ],7.114496,96.17824,1176.6342,1393.193538193373,0.010084089,1684828,1.008409,7.114496,117,5.7373047e-05,5.531311e-05,11700,0.20101537,0.0060163937,100,87094.1,838.0999584197998,0.01582059,0.6016394,-393.56213,1.5820591,1.0406555,0.0020101538,277.38632,96.09328
138.73,[-1.743  2.033 -3.529 -1.839 -2.53 ],78.2035,11.097314,1032.7399,1377.0979266765635,0.006443628,1698701,0.6443628,78.2035,118,-8.666992e-05,-8.9645386e-05,11800,1.8238074,4.541879e-06,100,285542.34,844.2553195953369,0.13537434,0.00045418792,-337.42102,13.537434,55.444183,0.018238075,281.36295,1.8036157
139.19,[-1.738  2.05  -3.536 -1.84  -2.523],149.995,7.464522,1088.0955,1381.6961340498774,0.01128613,1712620,1.1286129,149.995,119,0.00010131836,0.00010108948,11900,3.9737282,2.9206767e-06,100,3595530.8,849.8914818763733,0.32266563,0.00029206768,-1381.696,32.266563,7584.823,0.03973728,293.19196,0.013184223
144.76,[-1.734  2.023 -3.494 -1.855 -2.455],52.323223,68.60607,1592.393,1437.3998202102118,0.010884989,1727096,1.0884988,52.323223,120,-0.00020874024,-0.00020861626,12000,0.7363249,0.0005555022,100,292246.0,857.0111274719238,0.039302208,0.055550218,-417.79077,3.9302208,1.6872661,0.007363249,364.8943,59.267475
135.14,[-1.732  2.018 -3.496 -1.87  -2.479],422.2227,1.1635318,828.6199,1341.2053365534362,0.01720071,1740610,1.7200713,422.2227,121,1.7089844e-05,1.9550323e-05,12100,15.853162,4.237453e-07,100,18344368.0,863.3099963665009,1.5938792,4.237453e-05,-351.46814,159.38792,391280.9,0.15853162,242.72601,0.00025557086
143.59,[-1.724  2.042 -3.488 -1.835 -2.434],130.20224,14.9296875,1434.1454,1425.6868524222418,0.008748057,1754969,0.87480575,130.20224,122,-4.760742e-05,-4.7683716e-05,12200,2.088215,2.8457123e-06,100,1179018.6,871.5320436954498,0.117153175,0.00028457123,-396.07385,11.715318,33.848656,0.020882152,298.20688,2.954327
144.68,[-1.742  2.041 -3.487 -1.82  -2.457],1023.2132,2.7504847,1103.2018,1436.5741452915897,0.022413857,1769437,2.241386,1023.2132,123,5.0048828e-05,5.1498413e-05,12300,13.327716,1.0853717e-06,100,136694860.0,878.2074491977692,1.260025,0.00010853716,-416.7793,126.00251,21995.33,0.13327715,322.87335,0.0045464197
137.82,[-1.762  2.036 -3.459 -1.817 -2.393],23556.453,1.6970582,711.819,1367.9646919227055,0.502184,1783219,50.218403,23556.453,124,-2.9296874e-05,-2.9563904e-05,12400,382.20624,1.0339135e-11,100,61667860000.0,885.9478113651276,35.829807,1.0339135e-09,-388.38202,3582.981,2.7777913e+18,3.8220623,227.8704,3.5999823e-17
135.98,[-1.741  2.015 -3.476 -1.891 -2.285],276.50894,4.5512414,990.2024,1349.5964683861143,0.01023283,1796817,1.0232831,276.50894,125,2.0751953e-05,2.002716e-05,12500,4.686148,2.77298e-07,100,9543171.0,893.3859167098999,0.4263549,2.77298e-05,-369.91272,42.63549,2542.8125,0.04686148,281.79553,0.039326534
139.1,[-1.725  2.036 -3.474 -1.874 -2.297],11.620904,73.51449,1149.0381,1380.7940428142163,0.009876378,1810727,0.9876379,11.620904,126,9.1552734e-05,9.4652176e-05,12600,0.5928099,0.001807529,100,147368.56,900.3099708557129,0.04206768,0.1807529,-351.28174,4.206768,1.3438431,0.0059280987,289.22086,74.41345
144.42,[-1.723  2.03  -3.473 -1.877 -2.324],48.642807,16.774504,885.78345,1434.00509755706,0.011694713,1825169,1.1694714,48.642807,127,-1.2207031e-05,-1.3113022e-05,12700,2.6049113,0.00013022286,100,151763.81,908.2189168930054,0.23336276,0.013022286,-444.20593,23.336277,6.494027,0.026049113,289.70496,15.398766
144.3,[-1.737  2.044 -3.489 -1.844 -2.311],35.091633,15.897173,807.05054,1432.7914307274893,0.007760967,1839599,0.7760967,35.091633,128,-6.225586e-05,-6.055832e-05,12800,1.7850945,5.215886e-05,100,309610.78,915.9331464767456,0.14275323,0.005215886,-463.14307,14.275323,15.510489,0.017850945,270.47284,6.44725
145.49,[-1.73   2.058 -3.484 -1.837 -2.323],34.371628,34.725636,1005.13245,1444.6590481480928,0.007200501,1854148,0.72005004,34.371628,129,-1.0986329e-05,-1.04904175e-05,12900,0.9872084,4.225715e-10,100,134012.11,921.9319076538086,0.039514035,4.2257152e-08,-465.12048,3.9514036,221.05252,0.0098720845,288.08188,0.4523812
141.55,[-1.725  2.043 -3.492 -1.869 -2.339],126.87143,9.460193,874.5282,1405.2989741738297,0.005666199,1868303,0.56661993,126.87143,130,1.586914e-05,1.66893e-05,13000,1.7529184,1.584008e-07,100,851962.56,928.7830653190613,0.13561487,1.584008e-05,-315.6117,13.561488,780.3554,0.017529182,260.8591,0.12814674
134.43,[-1.727  2.017 -3.498 -1.906 -2.376],57.7816,9.305919,865.724,1334.1082337741661,0.0072399224,1881746,0.7239922,57.7816,131,-4.3945314e-05,-4.1365623e-05,13100,2.2601838,5.476055e-06,100,208785.73,934.9178967475891,0.17769867,0.0005476055,-394.36462,17.769867,301.77237,0.02260184,230.35686,0.3313756
142.93,[-1.729  2.042 -3.5   -1.874 -2.346],177.40147,12.118278,1370.698,1419.1059097812752,0.0063682646,1896039,0.6368266,177.40147,132,-4.0283205e-05,-3.528595e-05,13200,1.7149441,6.009892e-07,100,3518008.0,942.5117363929749,0.13960749,6.0098922e-05,-399.4436,13.96075,162.09402,0.017149441,315.63257,0.6169259
143.36,[-1.714  2.055 -3.501 -1.878 -2.348],249.08905,1.0872574,936.42334,1423.3969533558088,0.019089786,1910375,1.9089787,249.08905,133,-3.0517578e-05,-3.0755997e-05,13300,18.207947,8.428354e-09,100,6245225.5,948.7273619174957,1.8304117,8.4283545e-07,-443.7149,183.04117,69955.41,0.1820795,263.00085,0.0014294821
142.13,[-1.683  2.054 -3.51  -1.918 -2.344],241.01968,10.502212,1108.6968,1411.123981966064,0.00956884,1924588,0.95688415,241.01968,134,-3.540039e-05,-3.7670135e-05,13400,2.7933483,1.0731846e-05,100,6623523.0,954.9754908084869,0.23060584,0.0010731845,-421.38007,23.060585,77.00034,0.027933486,254.61765,1.2986956
144.0,[-1.706  2.056 -3.508 -1.906 -2.379],74.70069,7.08199,730.0349,1429.8190876586161,0.0066467603,1938988,0.6646761,74.70069,135,-8.544922e-06,-1.2278557e-05,13500,2.4075887,3.5744407e-07,100,181482.88,962.5031204223633,0.17240272,3.5744408e-05,-430.14697,17.240273,10138.711,0.024075888,261.45862,0.009863187
143.29,[-1.718  2.088 -3.496 -1.855 -2.407],642.09955,2.445196,1157.1266,1422.6648086543169,0.02454442,1953317,2.4544418,642.09955,136,0.00013427735,0.0001335144,13600,15.503161,2.6491204e-10,100,30385550.0,968.3863544464111,1.2539241,2.6491204e-08,-383.0039,125.39241,10111794.0,0.1550316,265.42087,9.889442e-06
143.59,[-1.721  2.054 -3.493 -1.879 -2.406],111.51296,9.612297,804.11816,1425.7148259190249,0.0063887155,1967676,0.63887155,111.51296,137,-1.5258789e-05,-1.21593475e-05,13700,1.9590908,7.853166e-06,100,367166.62,976.1272492408752,0.16859797,0.00078531663,-465.9688,16.859797,305.4074,0.01959091,253.27583,0.32743147
141.28,[-1.728  2.082 -3.502 -1.85  -2.387],3.3625479,76.435074,1207.2158,1402.5729268135763,0.009754978,1981804,0.9754979,3.3625479,138,-7.446289e-05,-7.176399e-05,13800,0.54164284,0.0034815408,100,74827.84,981.920095205307,0.03777677,0.3481541,-1322.6545,3.777677,1.2092174,0.005416428,294.41885,82.69811
143.65,[-1.726  2.085 -3.507 -1.856 -2.391],119.542595,7.087434,913.5337,1426.2786994458386,0.013380434,1996169,1.3380436,119.542595,139,0.00012451172,0.00012612343,13900,4.844656,4.2804267e-08,100,4806930.0,987.6770498752594,0.36340442,4.2804268e-06,-376.56714,36.340443,18821.03,0.04844656,245.21205,0.0053132055
137.53,[-1.713  2.071 -3.548 -1.898 -2.327],14.388999,59.88579,894.73804,1365.1067797620813,0.009951114,2009922,0.9951114,14.388999,140,9.887695e-05,9.9658966e-05,14000,0.8144396,0.0015364784,100,65863.39,995.2910966873169,0.05803191,0.15364784,-355.36755,5.803191,1.6035581,0.008144396,229.4085,62.36132
144.35,[-1.723  2.086 -3.554 -1.886 -2.325],8330.205,1.0202127,1106.518,1433.2988744952424,0.17655297,2024357,17.655296,8330.205,141,-6.8359375e-05,-6.723404e-05,14100,173.90135,1.836891e-09,100,6935408600.0,1001.154771566391,17.47935,1.836891e-07,-373.5575,1747.9349,2854562.2,1.7390131,286.39777,3.503164e-05
145.35,[-1.761  2.093 -3.547 -1.835 -2.334],254.6158,4.7803564,1146.5536,1443.230291002079,0.013842097,2038892,1.3842094,254.6158,142,0.0001928711,0.00019359589,14200,6.177816,1.605405e-06,100,3397391.2,1010.0148122310638,0.5961714,0.00016054051,-383.69006,59.617138,6324.5244,0.061778158,279.26196,0.015811466
141.21,[-1.754  2.112 -3.542 -1.813 -2.327],4457.2266,1.1758139,1467.8688,1401.7827850353997,0.0764798,2053013,7.64798,4457.2266,143,-5.0048828e-05,-5.2452087e-05,14300,70.11471,1.0680391e-21,100,1959424800.0,1016.2620520591736,7.0488315,1.0680391e-19,-1161.926,704.8832,2.8684754e+33,0.701147,407.68668,3.4861724e-32
142.87,[-1.726  2.079 -3.559 -1.885 -2.288],29.604027,53.527473,1321.2849,1418.4956661222857,0.007838178,2067300,0.7838179,29.604027,144,5.6152345e-05,5.5789948e-05,14400,0.7303398,0.0005404003,100,104908.336,1023.7291796207428,0.03922053,0.054040026,-358.838,3.922053,4.4879656,0.007303398,308.82758,22.28181
145.1,[-1.736  2.094 -3.554 -1.859 -2.288],42.495186,29.155094,1588.9783,1440.770353160819,0.0068655107,2081810,0.68655103,42.495186,145,8.4228515e-05,8.237362e-05,14500,1.0702121,0.00016394125,100,167278.92,1030.470901966095,0.06637021,0.016394125,-421.16193,6.637021,16.27067,0.010702122,292.69162,6.1460285
148.68,[-1.746  2.113 -3.562 -1.836 -2.261],414.12018,3.4732363,1683.1866,1476.508168757647,0.011493943,2096678,1.1493943,414.12018,146,-6.1035157e-06,-6.4373016e-06,14600,6.059346,3.8444458e-07,100,21027486.0,1037.5190525054932,0.58251745,3.8444457e-05,-807.00006,58.251743,2180.8647,0.060593463,332.15012,0.045853373
155.67,[-1.729  2.134 -3.566 -1.843 -2.268],151.98349,6.1370773,1473.4484,1546.3708976266366,0.011578495,2112245,1.1578494,151.98349,147,-7.93457e-05,-7.8201294e-05,14700,4.5281243,9.449907e-06,100,670729.06,1047.0340886116028,0.42858872,0.0009449907,-476.9087,42.85887,89.49118,0.04528124,335.58383,1.1174285
148.0,[-1.71   2.14  -3.57  -1.856 -2.269],438.20557,4.2301536,999.92114,1469.700789184805,0.00873532,2127045,0.87353206,438.20557,148,-0.00014038086,-0.00014138222,14800,4.156379,1.4731631e-06,100,17146976.0,1053.958238363266,0.41241783,0.00014731631,-1379.7872,41.241783,59.092094,0.041563794,328.4108,1.6922737
141.83,[-1.73   2.139 -3.567 -1.844 -2.316],145.29813,8.046427,1311.7363,1407.985668853504,0.0059924615,2141228,0.5992462,145.29813,149,5.9814454e-05,6.747246e-05,14900,2.0257602,1.6622822e-07,100,594118.6,1061.0913140773773,0.14535928,1.6622822e-05,-1328.0746,14.535928,138806.48,0.020257602,407.86646,0.00072042743
150.41,[-1.709  2.127 -3.571 -1.879 -2.325],386.4233,4.9070845,975.98157,1493.8639014080063,0.011954502,2156269,1.1954502,386.4233,150,1.0986329e-05,8.583069e-06,15000,5.262521,2.2878406e-07,100,10492148.0,1069.5187244415283,0.4949133,2.2878407e-05,-424.25842,49.491333,48167.113,0.0526252,286.1123,0.0020761052
143.39,[-1.711  2.099 -3.572 -1.906 -2.343],90.07703,8.7419195,996.1279,1423.6968093282696,0.011151875,2170608,1.1151875,90.07703,151,4.1503907e-05,4.4107437e-05,15100,3.603132,1.8317995e-06,100,2975309.0,1076.7900881767273,0.2263999,0.00018317996,-363.9519,22.63999,940.9389,0.036031317,284.9831,0.106276825
143.3,[-1.751  2.116 -3.601 -1.902 -2.316],107.52188,1.3541785,1037.0355,1422.7897286775205,0.015992535,2184938,1.5992535,107.52188,152,7.080078e-05,6.9618225e-05,15200,13.649562,3.989056e-13,100,681658.44,1084.870033979416,1.3715577,3.989056e-11,-383.1681,137.15578,3522413800.0,0.13649562,283.86835,2.8389623e-08
139.34,[-1.748  2.074 -3.611 -1.956 -2.317],282.87418,2.1594808,826.6013,1383.2231999190021,0.015189284,2198872,1.5189285,282.87418,153,5.0048828e-05,5.0783157e-05,15300,10.224029,3.746578e-09,100,15631992.0,1091.5436997413635,0.88460433,3.7465784e-07,-323.43726,88.460434,251737460.0,0.10224028,241.24022,3.9723926e-07
147.67,[-1.777  2.137 -3.61  -1.892 -2.251],92.42774,7.989809,1163.2983,1466.4779530546043,0.008029609,2213639,0.802961,92.42774,154,-7.446289e-05,-7.6293945e-05,15400,2.7248602,7.46219e-07,100,404784.38,1100.0080528259277,0.2539252,7.46219e-05,-1466.478,25.39252,526.81683,0.0272486,339.2096,0.18981929
