AvgDiscRet,EpsThisIter,BatchSize,eRenyi2,Delta,VanillaAvgRet,VarVanillaIw,VarDiscRet,MaxNormIw,MaxVanillaIw,AvgNormIw,VarJ,VarNormIw,ESSClassic,AvgVanillaIw,MinNormIw,VarRet,AvgEpLen,ESSRenyi,AvgRet,IterType,MinVanillaIw,Bound,J
-0.786683313906,100,500,1.0,0.9,-0.786683313906,,260.889782338,0.005,1.0,0.005,17.3324,2.1793e-19,200.000000102,1.0,0.005,260.889782338,500.0,500.0,-0.786683313906,2,1.0,3.59167,4.69395
-6.66041626,100,500,1.0,0.9,-6.66041626,,38.6791231393,0.00333333,1.0,0.00333333,15.5463,5.43914e-20,299.999969474,1.0,0.00333333,38.6791231393,500.0,500.0,-6.66041626,2,1.0,0.00915647,0.909162
7.11782111267,100,500,1.0,0.9,7.11782111267,,362.315521446,0.0025,1.0,0.0025,16.6783,5.4346e-20,400.0,1.0,0.0025,362.315521446,500.0,500.0,7.11782111267,2,1.0,1.6819,2.46133
-2.13613079576,100,500,4.5107,0.9,-2.13613079576,26785.7,102.957589459,0.0812897,1068.93,0.002,5.63771,0.000154908,12.6104896026,26.2993,3.59382e-07,102.957589459,500.0,110.847476154,-2.13613079576,1,0.00472575,44.4105,45.8911
7.96259016367,100,500,1.0,0.9,7.96259016367,,317.821628858,0.01,1.0,0.01,17.7382,3.50449e-18,100.0,1.0,0.01,317.821628858,500.0,500.0,7.96259016367,2,1.0,6.48734,7.96259
6.97495782512,100,500,1.0,0.9,6.97495782512,,366.190625205,0.005,1.0,0.005,18.4073,2.1793e-19,200.000000102,1.0,0.005,366.190625205,500.0,500.0,6.97495782512,2,1.0,6.20997,7.46877
8.3133713763,100,500,1.0,0.9,8.3133713763,,132.320076621,0.00333333,1.0,0.00333333,16.4229,5.43914e-20,299.999969474,1.0,0.00333333,132.320076621,500.0,500.0,8.3133713763,2,1.0,6.7225,7.75031
11.7094898956,100,500,1.0,0.9,11.7094898956,,565.401572602,0.0025,1.0,0.0025,18.5785,5.4346e-20,400.0,1.0,0.0025,565.401572602,500.0,500.0,11.7094898956,2,1.0,7.79726,8.7401
11.5081031434,100,500,6.07491,0.9,11.5081031434,56105.3,178.621124736,0.0801611,1547.32,0.002,4.30662,0.000150581,12.963483908,38.6053,1.7974e-07,178.621124736,500.0,82.305711571,11.5081031434,1,0.00346945,50.6592,52.7377
9.65099326435,100,500,1.0,0.9,9.65099326435,,232.118233368,0.01,1.0,0.01,15.1591,3.50449e-18,100.0,1.0,0.01,232.118233368,500.0,500.0,9.65099326435,2,1.0,8.55315,9.65099
16.6278572532,100,500,1.0,0.9,16.6278572532,,425.589256612,0.005,1.0,0.005,18.3776,2.1793e-19,200.000000102,1.0,0.005,425.589256612,500.0,500.0,16.6278572532,2,1.0,11.7729,13.1394
25.2241163643,100,500,1.0,0.9,25.2241163643,,900.195396848,0.00333333,1.0,0.00333333,23.5515,5.43914e-20,299.999969474,1.0,0.00333333,900.195396848,500.0,500.0,25.2241163643,2,1.0,15.6283,17.1677
11.9198729123,100,500,1.0,0.9,11.9198729123,,279.896590252,0.0025,1.0,0.0025,22.146,5.4346e-20,400.0,1.0,0.0025,279.896590252,500.0,500.0,11.9198729123,2,1.0,14.5226,15.8557
8.5116274624,100,500,1.00002,0.9,8.5116274624,152.33,197.10920656,0.0348821,62.126,0.002,46.9897,4.80224e-05,38.5160374126,3.56206,1.19366e-11,197.10920656,500.0,499.990940258,8.5116274624,1,2.12594e-08,62.9315,64.124
18.7784679417,100,500,1.0,0.9,18.7784679417,,220.520251066,0.01,1.0,0.01,14.7755,3.50449e-18,100.0,1.0,0.01,220.520251066,500.0,500.0,18.7784679417,2,1.0,17.0082,18.7785
17.7723918759,100,500,1.0,0.9,17.7723918759,,419.011631102,0.005,1.0,0.005,17.7995,2.1793e-19,200.000000102,1.0,0.005,419.011631102,500.0,500.0,17.7723918759,2,1.0,16.9517,18.2754
20.0555071995,100,500,1.0,0.9,20.0555071995,,777.307944886,0.00333333,1.0,0.00333333,21.6432,5.43914e-20,299.999969474,1.0,0.00333333,777.307944886,500.0,500.0,20.0555071995,2,1.0,17.788,18.8688
24.1940286388,100,500,1.0,0.9,24.1940286388,,306.785011637,0.0025,1.0,0.0025,20.7983,5.4346e-20,400.0,1.0,0.0025,306.785011637,500.0,500.0,24.1940286388,2,1.0,19.2641,20.2001
20.6841733747,100,500,7.55878,0.9,20.6841733747,8325.42,172.11272138,0.0812863,595.926,0.002,2.50428,0.000154902,12.6110178411,14.6624,3.11678e-11,172.11272138,500.0,66.1482391618,20.6841733747,1,2.28497e-07,53.4698,55.7715
41.6435942028,100,500,1.0,0.9,41.6435942028,,348.402302697,0.01,1.0,0.01,18.572,3.50449e-18,100.0,1.0,0.01,348.402302697,500.0,500.0,41.6435942028,2,1.0,39.1364,41.6436
20.7579050659,100,500,1.0,0.9,20.7579050659,,716.254688636,0.005,1.0,0.005,25.2202,2.1793e-19,200.000000102,1.0,0.005,716.254688636,500.0,500.0,20.7579050659,2,1.0,29.4279,31.2007
21.2138388524,100,500,1.0,0.9,21.2138388524,,254.804297669,0.00333333,1.0,0.00333333,23.028,5.43914e-20,299.999969474,1.0,0.00333333,254.804297669,500.0,500.0,21.2138388524,2,1.0,26.4243,27.8718
19.2670056336,100,500,1.0,0.9,19.2670056336,,227.826542605,0.0025,1.0,0.0025,21.633,5.4346e-20,400.0,1.0,0.0025,227.826542605,500.0,500.0,19.2670056336,2,1.0,24.467,25.7206
43.5209856946,100,500,6.40148,0.9,43.5209856946,56249.7,274.234515394,0.0824257,1548.5,0.002,2.10761,0.000159376,12.2656574074,37.5733,2.45097e-07,274.234515394,500.0,78.1069004475,43.5209856946,1,0.00460455,68.8168,71.6537
40.9958554418,100,500,1.0,0.9,40.9958554418,,609.959703786,0.01,1.0,0.01,24.5736,3.50449e-18,100.0,1.0,0.01,609.959703786,500.0,500.0,40.9958554418,2,1.0,38.2238,40.9958
50.1302053716,100,500,1.0,0.9,50.1302053716,,891.446885163,0.005,1.0,0.005,27.6415,2.1793e-19,200.000000102,1.0,0.005,891.446885163,500.0,500.0,50.1302053716,2,1.0,43.4888,45.563
38.2599973777,100,500,1.0,0.9,38.2599973777,,555.22545152,0.00333333,1.0,0.00333333,26.5414,5.43914e-20,299.999969474,1.0,0.00333333,555.22545152,500.0,500.0,38.2599973777,2,1.0,41.4351,43.1287
37.2832764894,100,500,1.0,0.9,37.2832764894,,802.760817307,0.0025,1.0,0.0025,27.0818,5.4346e-20,400.0,1.0,0.0025,802.760817307,500.0,500.0,37.2832764894,2,1.0,40.1554,41.6673
39.6477974076,100,500,6.54348,0.9,39.6477974076,122551.0,435.523630696,0.0822608,2285.75,0.002,2.39412,0.000158725,12.3147243378,55.5733,9.55061e-09,435.523630696,500.0,76.4119129234,39.6477974076,1,0.000265379,86.8898,90.349
55.5521597402,100,500,1.0,0.9,55.5521597402,,603.295249871,0.01,1.0,0.01,24.439,3.50449e-18,100.0,1.0,0.01,603.295249871,500.0,500.0,55.5521597402,2,1.0,52.4599,55.5522
56.9242934886,100,500,1.0,0.9,56.9242934886,,126.163978686,0.005,1.0,0.005,19.0145,2.1793e-19,200.000000102,1.0,0.005,126.163978686,500.0,500.0,56.9242934886,2,1.0,54.0517,56.2382
43.0744490981,100,500,1.0,0.9,43.0744490981,,295.093571689,0.00333333,1.0,0.00333333,19.4145,5.43914e-20,299.999969474,1.0,0.00333333,295.093571689,500.0,500.0,43.0744490981,2,1.0,50.065,51.8503
41.5613339667,100,500,1.0,0.9,41.5613339667,,918.251293493,0.0025,1.0,0.0025,23.0176,5.4346e-20,400.0,1.0,0.0025,918.251293493,500.0,500.0,41.5613339667,2,1.0,47.7319,49.2781
53.0738806649,100,500,7.71882,0.9,53.0738806649,7039.37,343.480126517,0.0817223,547.906,0.002,3.67783,0.000156604,12.4773155809,13.409,1.61548e-08,343.480126517,500.0,64.7767636983,53.0738806649,1,0.000108309,88.3635,92.2056
58.4075610902,100,500,1.0,0.9,58.4075610902,,183.574628096,0.01,1.0,0.01,13.4811,3.50449e-18,100.0,1.0,0.01,183.574628096,500.0,500.0,58.4075610902,2,1.0,55.4724,58.4076
64.8300614524,100,500,1.0,0.9,64.8300614524,,337.514417986,0.005,1.0,0.005,16.3784,2.1793e-19,200.000000102,1.0,0.005,337.514417986,500.0,500.0,64.8300614524,2,1.0,59.4644,61.6188
58.564834305,100,500,1.0,0.9,58.564834305,,154.181062308,0.00333333,1.0,0.00333333,15.2245,5.43914e-20,299.999969474,1.0,0.00333333,154.181062308,500.0,500.0,58.564834305,2,1.0,58.8417,60.6008
52.4431574754,100,500,1.0,0.9,52.4431574754,,551.939466624,0.0025,1.0,0.0025,17.97,5.4346e-20,400.0,1.0,0.0025,551.939466624,500.0,500.0,52.4431574754,2,1.0,57.038,58.5614
58.2414404985,100,500,4.18438,0.9,58.2414404985,7196.0,247.646439105,0.0961766,605.786,0.002,4.23602,0.000181381,10.8097782829,12.5974,2.71641e-08,247.646439105,500.0,119.492122923,58.2414404985,1,0.000171098,82.4046,85.1919
64.4445478666,100,500,1.0,0.9,64.4445478666,,337.475425537,0.01,1.0,0.01,18.2784,3.50449e-18,100.0,1.0,0.01,337.475425537,500.0,500.0,64.4445478666,2,1.0,61.5476,64.4445
54.2563092401,100,500,1.0,0.9,54.2563092401,,536.231446696,0.005,1.0,0.005,21.4111,2.1793e-19,200.000000102,1.0,0.005,536.231446696,500.0,500.0,54.2563092401,2,1.0,57.1626,59.3504
55.7366939224,100,500,1.0,0.9,55.7366939224,,106.585973379,0.00333333,1.0,0.00333333,18.5391,5.43914e-20,299.999969474,1.0,0.00333333,106.585973379,500.0,500.0,55.7366939224,2,1.0,56.3595,58.1459
61.7760877404,100,500,1.0,0.9,61.7760877404,,283.916210219,0.0025,1.0,0.0025,18.1801,5.4346e-20,400.0,1.0,0.0025,283.916210219,500.0,500.0,61.7760877404,2,1.0,57.5064,59.0534
62.0105662473,100,500,5.48678,0.9,62.0105662473,44762.9,220.151073722,0.0816934,1381.67,0.002,2.30239,0.000156489,12.4862884208,33.8257,1.49906e-06,220.151073722,500.0,91.1280795104,62.0105662473,1,0.0253534,83.3133,86.5544
61.6068979308,100,500,1.0,0.9,61.6068979308,,380.490021729,0.01,1.0,0.01,19.4084,3.50449e-18,100.0,1.0,0.01,380.490021729,500.0,500.0,61.6068979308,2,1.0,58.6893,61.6069
66.9530847505,100,500,1.0,0.9,66.9530847505,,136.339794533,0.005,1.0,0.005,16.2165,2.1793e-19,200.000000102,1.0,0.005,136.339794533,500.0,500.0,66.9530847505,2,1.0,62.2169,64.28
69.6147213759,100,500,1.0,0.9,69.6147213759,,85.7420430381,0.00333333,1.0,0.00333333,14.4892,5.43914e-20,299.999969474,1.0,0.00333333,85.7420430381,500.0,500.0,69.6147213759,2,1.0,64.3737,66.0582
65.6731425128,100,500,1.0,0.9,65.6731425128,,139.983519333,0.0025,1.0,0.0025,13.861,5.4346e-20,400.0,1.0,0.0025,139.983519333,500.0,500.0,65.6731425128,2,1.0,64.4895,65.962
77.6277127297,100,500,4.69692,0.9,77.6277127297,2698.76,207.04907216,0.0739943,339.142,0.002,4.71772,0.000128469,15.1271931311,9.1667,9.57897e-07,207.04907216,500.0,106.452730292,77.6277127297,1,0.00439038,86.0639,89.0448
81.7646513401,100,500,1.0,0.9,81.7646513401,,39.3098990923,0.01,1.0,0.01,6.23833,3.50449e-18,100.0,1.0,0.01,39.3098990923,500.0,500.0,81.7646513401,2,1.0,78.7159,81.7646
76.5696963083,100,500,1.0,0.9,76.5696963083,,276.944043166,0.005,1.0,0.005,12.7786,2.1793e-19,200.000000102,1.0,0.005,276.944043166,500.0,500.0,76.5696963083,2,1.0,76.9986,79.1672
80.4955769508,100,500,1.0,0.9,80.4955769508,,69.5187732334,0.00333333,1.0,0.00333333,11.4976,5.43914e-20,299.999969474,1.0,0.00333333,69.5187732334,500.0,500.0,80.4955769508,2,1.0,77.8268,79.61
74.8823960166,100,500,1.0,0.9,74.8823960166,,59.3320394785,0.0025,1.0,0.0025,10.8638,5.4346e-20,400.0,1.0,0.0025,59.3320394785,500.0,500.0,74.8823960166,2,1.0,76.8838,78.4281
72.3934524013,100,500,3.86389,0.9,72.3934524013,13597.4,262.799911333,0.0948493,832.947,0.002,3.0118,0.000176315,11.1134500383,17.5636,3.77259e-10,262.799911333,500.0,129.40337582,72.3934524013,1,3.31301e-06,89.5021,92.2172
79.6089012108,100,500,1.0,0.9,79.6089012108,,139.026021978,0.01,1.0,0.01,11.7318,3.50449e-18,100.0,1.0,0.01,139.026021978,500.0,500.0,79.6089012108,2,1.0,76.5023,79.6089
79.1213431678,100,500,1.0,0.9,79.1213431678,,117.341245014,0.005,1.0,0.005,11.2677,2.1793e-19,200.000000102,1.0,0.005,117.341245014,500.0,500.0,79.1213431678,2,1.0,77.1405,79.3651
81.6318112245,100,500,1.0,0.9,81.6318112245,,114.790980689,0.00333333,1.0,0.00333333,11.1204,5.43914e-20,299.999969474,1.0,0.00333333,114.790980689,500.0,500.0,81.6318112245,2,1.0,78.2068,80.1207
81.3314539503,100,500,1.0,0.9,81.3314539503,,116.896293135,0.0025,1.0,0.0025,11.0433,5.4346e-20,400.0,1.0,0.0025,116.896293135,500.0,500.0,81.3314539503,2,1.0,78.7659,80.4234
69.9807519744,100,500,7.02249,0.9,69.9807519744,4937.28,249.29380471,0.072647,457.92,0.002,5.84504,0.000124264,15.6232054308,12.6067,1.8151e-08,249.29380471,500.0,71.1997728291,69.9807519744,1,0.000114412,94.5819,98.5105
83.2613552639,100,500,1.0,0.9,83.2613552639,,18.6401424084,0.01,1.0,0.01,4.29578,3.50449e-18,100.0,1.0,0.01,18.6401424084,500.0,500.0,83.2613552639,2,1.0,80.2435,83.2613
78.4505933578,100,500,1.0,0.9,78.4505933578,,60.726479977,0.005,1.0,0.005,6.71359,2.1793e-19,200.000000102,1.0,0.005,60.726479977,500.0,500.0,78.4505933578,2,1.0,78.7221,80.856
78.0605095308,100,500,1.0,0.9,78.0605095308,,98.2439007871,0.00333333,1.0,0.00333333,8.01282,5.43914e-20,299.999969474,1.0,0.00333333,98.2439007871,500.0,500.0,78.0605095308,2,1.0,78.1818,79.9242
83.5037591521,100,500,1.0,0.9,83.5037591521,,58.0546146128,0.0025,1.0,0.0025,8.05761,5.4346e-20,400.0,1.0,0.0025,58.0546146128,500.0,500.0,83.5037591521,2,1.0,79.2879,80.8191
86.8428429664,100,500,4.18678,0.9,86.8428429664,4480.17,34.9210280429,0.0798187,437.355,0.002,2.69586,0.000149223,13.0783290173,10.9587,1.61153e-06,34.9210280429,500.0,119.423451471,86.8428429664,1,0.00883012,91.9165,94.8217
82.7290166942,100,500,1.0,0.9,82.7290166942,,53.060657409,0.01,1.0,0.01,7.24776,3.50449e-18,100.0,1.0,0.01,53.060657409,500.0,500.0,82.7290166942,2,1.0,79.5806,82.729
77.6459547542,100,500,1.0,0.9,77.6459547542,,169.320392644,0.005,1.0,0.005,10.7953,2.1793e-19,200.000000102,1.0,0.005,169.320392644,500.0,500.0,77.6459547542,2,1.0,77.9613,80.1875
84.2472465872,100,500,1.0,0.9,84.2472465872,,102.025532619,0.00333333,1.0,0.00333333,10.7249,5.43914e-20,299.999969474,1.0,0.00333333,102.025532619,500.0,500.0,84.2472465872,2,1.0,79.723,81.5407
76.6383727473,100,500,1.0,0.9,76.6383727473,,161.576027809,0.0025,1.0,0.0025,11.4352,5.4346e-20,400.0,1.0,0.0025,161.576027809,500.0,500.0,76.6383727473,2,1.0,78.741,80.3151
84.8760997172,100,500,4.15433,0.9,84.8760997172,1690.69,92.6195433692,0.079112,268.727,0.002,3.07047,0.00014653,13.3123087996,6.79357,5.16884e-07,92.6195433692,500.0,120.356468069,84.8760997172,1,0.00175575,93.6352,96.5847
87.206362841,100,500,1.0,0.9,87.206362841,,20.6092208274,0.01,1.0,0.01,4.51698,3.50449e-18,100.0,1.0,0.01,20.6092208274,500.0,500.0,87.206362841,2,1.0,84.1336,87.2064
84.5378640148,100,500,1.0,0.9,84.5378640148,,110.545116316,0.005,1.0,0.005,8.16711,2.1793e-19,200.000000102,1.0,0.005,110.545116316,500.0,500.0,84.5378640148,2,1.0,83.6301,85.8721
82.3236065565,100,500,1.0,0.9,82.3236065565,,24.7199687266,0.00333333,1.0,0.00333333,7.4447,5.43914e-20,299.999969474,1.0,0.00333333,24.7199687266,500.0,500.0,82.3236065565,2,1.0,82.8587,84.6893
85.6514982498,100,500,1.0,0.9,85.6514982498,,81.6577851437,0.0025,1.0,0.0025,7.87093,5.4346e-20,400.0,1.0,0.0025,81.6577851437,500.0,500.0,85.6514982498,2,1.0,83.3445,84.9298
88.1351092721,100,500,2.57984,0.9,88.1351092721,6213.97,14.1066131584,0.0778449,515.38,0.002,1.98072,0.000141767,13.7473061605,13.2412,5.89746e-06,14.1066131584,500.0,193.810813324,88.1351092721,1,0.0390448,91.8251,94.1026
81.2849149372,100,500,1.0,0.9,81.2849149372,,59.1699817342,0.01,1.0,0.01,7.65365,3.50449e-18,100.0,1.0,0.01,59.1699817342,500.0,500.0,81.2849149372,2,1.0,78.2036,81.2849
87.2023453751,100,500,1.0,0.9,87.2023453751,,41.7023595795,0.005,1.0,0.005,7.66067,2.1793e-19,200.000000102,1.0,0.005,41.7023595795,500.0,500.0,87.2023453751,2,1.0,81.9955,84.2436
88.3914795037,100,500,1.0,0.9,88.3914795037,,64.2418124931,0.00333333,1.0,0.00333333,8.00918,5.43914e-20,299.999969474,1.0,0.00333333,64.2418124931,500.0,500.0,88.3914795037,2,1.0,83.7475,85.6263
87.0844597687,100,500,1.0,0.9,87.0844597687,,43.3669230825,0.0025,1.0,0.0025,7.6969,5.4346e-20,400.0,1.0,0.0025,43.3669230825,500.0,500.0,87.0844597687,2,1.0,84.3637,85.9908
87.1831667632,100,500,3.76971,0.9,87.1831667632,1067.23,82.2055781784,0.0889699,233.64,0.002,4.99097,0.000154756,12.6225800597,5.25212,2.78126e-06,82.2055781784,500.0,132.636337838,87.1831667632,1,0.00730376,94.0205,96.846
89.9976882803,100,500,1.0,0.9,89.9976882803,,14.4596048246,0.01,1.0,0.01,3.78352,3.50449e-18,100.0,1.0,0.01,14.4596048246,500.0,500.0,89.9976882803,2,1.0,86.8303,89.9977
89.2013989665,100,500,1.0,0.9,89.2013989665,,24.7952158799,0.005,1.0,0.005,4.42602,2.1793e-19,200.000000102,1.0,0.005,24.7952158799,500.0,500.0,89.2013989665,2,1.0,87.3439,89.5995
87.5460442362,100,500,1.0,0.9,87.5460442362,,33.4671973855,0.00333333,1.0,0.00333333,5.0041,5.43914e-20,299.999969474,1.0,0.00333333,33.4671973855,500.0,500.0,87.5460442362,2,1.0,87.0697,88.915
92.1409814768,100,500,1.0,0.9,92.1409814768,,10.4136406153,0.0025,1.0,0.0025,4.82798,5.4346e-20,400.0,1.0,0.0025,10.4136406153,500.0,500.0,92.1409814768,2,1.0,88.0941,89.7215
87.3920477364,100,500,2.83174,0.9,87.3920477364,9130.58,35.5671147315,0.0789705,624.543,0.002,2.18782,0.000145983,13.3608239489,15.8171,8.29923e-07,35.5671147315,500.0,176.570126769,87.3920477364,1,0.0065635,94.8458,97.2953
88.3522341513,100,500,1.0,0.9,88.3522341513,,32.806903913,0.01,1.0,0.01,5.69902,3.50449e-18,100.0,1.0,0.01,32.806903913,500.0,500.0,88.3522341513,2,1.0,85.1875,88.3522
84.4225999474,100,500,1.0,0.9,84.4225999474,,87.4947750615,0.005,1.0,0.005,7.96303,2.1793e-19,200.000000102,1.0,0.005,87.4947750615,500.0,500.0,84.4225999474,2,1.0,84.1333,86.3874
90.940046325,100,500,1.0,0.9,90.940046325,,8.86729342785,0.00333333,1.0,0.00333333,7.05729,5.43914e-20,299.999969474,1.0,0.00333333,8.86729342785,500.0,500.0,90.940046325,2,1.0,86.0505,87.905
87.8720966663,100,500,1.0,0.9,87.8720966663,,28.0281241021,0.0025,1.0,0.0025,6.65516,5.4346e-20,400.0,1.0,0.0025,28.0281241021,500.0,500.0,87.8720966663,2,1.0,86.2907,87.8968
89.8196916845,100,500,3.28739,0.9,89.8196916845,4504.71,8.01074569147,0.0774384,438.875,0.002,1.55671,0.000140248,13.8919930251,11.3348,4.05679e-06,8.01074569147,500.0,152.096300078,89.8196916845,1,0.0229915,92.1684,94.7729
89.5886933129,100,500,1.0,0.9,89.5886933129,,24.3555477669,0.01,1.0,0.01,4.9104,3.50449e-18,100.0,1.0,0.01,24.3555477669,500.0,500.0,89.5886933129,2,1.0,86.426,89.5887
88.9541285664,100,500,1.0,0.9,88.9541285664,,12.4140914465,0.005,1.0,0.005,4.27804,2.1793e-19,200.000000102,1.0,0.005,12.4140914465,500.0,500.0,88.9541285664,2,1.0,87.035,89.2714
88.8548314903,100,500,1.0,0.9,88.8548314903,,25.139946009,0.00333333,1.0,0.00333333,4.53165,5.43914e-20,299.999969474,1.0,0.00333333,25.139946009,500.0,500.0,88.8548314903,2,1.0,87.2617,89.1326
