VarDiscRet,MaxNormIw,ESSRenyi,J,AvgDiscRet,MinNormIw,MinVanillaIw,BatchSize,VarJ,MaxVanillaIw,eRenyi2,AvgVanillaIw,AvgNormIw,AvgEpLen,VarNormIw,Bound,AvgRet,VanillaAvgRet,ESSClassic,VarRet,VarVanillaIw
2652308.270562155,0.01,100.0,3.8146973e-06,6.366462912410498e-14,0.01,1.0,100,1620.4275,1.0,1.0,1.0,0.009999998,272.54,3.5044917e-18,-192.1506,6.366462912410498e-14,2716.8737701032146,100.0,2652308.270562155,
2495029.1091633374,0.01,100.0,-1.1444092e-05,-1.2278178473934532e-13,0.01,1.0,100,1571.6484,1.0,1.0,1.0,0.009999998,248.83,3.5044917e-18,-212.16208,-1.2278178473934532e-13,2479.118594822677,100.0,2495029.1091633374,
2559899.996712679,0.01,100.0,,-2.432898327242583e-13,0.01,1.0,100,1591.9487,1.0,1.0,1.0,0.009999998,270.2,3.5044917e-18,-194.17935,-2.432898327242583e-13,2692.7763337463366,100.0,2559899.996712679,
2474813.0100537254,0.01,100.0,,-3.865352482534945e-14,0.01,1.0,100,1565.2683,1.0,1.0,1.0,0.009999998,262.98,3.5044917e-18,-200.23679,-3.865352482534945e-14,2620.7889416014136,100.0,2474813.0100537254,
2577295.452021632,0.01,100.0,-1.9073486e-06,6.09361450187862e-13,0.01,1.0,100,1597.3486,1.0,1.0,1.0,0.009999998,260.9,3.5044917e-18,-202.00453,6.09361450187862e-13,2599.816386822076,100.0,2577295.452021632,
2036635.3174242235,0.01,100.0,-2.2888184e-05,-9.049472282640636e-13,0.01,1.0,100,1419.9537,1.0,1.0,1.0,0.009999998,264.48,3.5044917e-18,-199.0514,-9.049472282640636e-13,2634.897701185624,100.0,2036635.3174242235,
2102665.2598391986,0.01,100.0,-3.8146973e-06,3.637978807091713e-13,0.01,1.0,100,1442.7883,1.0,1.0,1.0,0.009999998,252.61,3.5044917e-18,-209.01074,3.637978807091713e-13,2516.5260259320876,100.0,2102665.2598391986,
2655363.316736714,0.01,100.0,-1.1444092e-05,3.7289282772690056e-13,0.01,1.0,100,1621.3604,1.0,1.0,1.0,0.009999998,282.32,3.5044917e-18,-183.93411,3.7289282772690056e-13,2814.5208817506377,100.0,2655363.316736714,
2686895.9338858956,0.01,100.0,9.536743e-06,4.3883119360543786e-13,0.01,1.0,100,1630.9589,1.0,1.0,1.0,0.009999998,265.03,3.5044917e-18,-198.50385,4.3883119360543786e-13,2641.398947869661,100.0,2686895.9338858956,
2500902.571378824,0.01,100.0,-1.04904175e-05,-8.913048077374697e-13,0.01,1.0,100,1573.4972,1.0,1.0,1.0,0.009999998,256.67,3.5044917e-18,-205.55696,-8.913048077374697e-13,2557.6025817255995,100.0,2500902.571378824,
2813390.119226351,0.01,100.0,-2.861023e-06,5.547917680814862e-13,0.01,1.0,100,1668.9086,1.0,1.0,1.0,0.009999998,287.52,3.5044917e-18,-179.5327,5.547917680814862e-13,2866.814585961537,100.0,2813390.119226351,
2726861.5606879327,0.01,100.0,-7.6293945e-06,-7.73070496506989e-14,0.01,1.0,100,1643.0438,1.0,1.0,1.0,0.009999998,265.02,3.5044917e-18,-198.51193,-7.73070496506989e-14,2641.315049306184,100.0,2726861.5606879327,
2703487.723842358,0.01,100.0,-1.9073486e-05,-4.1382008930668236e-13,0.01,1.0,100,1635.9868,1.0,1.0,1.0,0.009999998,242.24,3.5044917e-18,-217.6852,-4.1382008930668236e-13,2413.496031433809,100.0,2703487.723842358,
2420156.859608798,0.01,100.0,,-3.7289282772690056e-13,0.01,1.0,100,1547.8873,1.0,1.0,1.0,0.009999998,257.36,3.5044917e-18,-205.00087,-3.7289282772690056e-13,2564.1853816225002,100.0,2420156.859608798,
2433714.8403444276,0.01,100.0,-3.8146973e-06,-2.9103830456733704e-13,0.01,1.0,100,1552.2169,1.0,1.0,1.0,0.009999998,276.13,3.5044917e-18,-189.17897,-2.9103830456733704e-13,2752.1784717648407,100.0,2433714.8403444276,
2832516.7179829082,0.01,100.0,1.1444092e-05,5.456968210637569e-14,0.01,1.0,100,1674.572,1.0,1.0,1.0,0.009999998,256.63,3.5044917e-18,-205.53394,5.456968210637569e-14,2557.862338924219,100.0,2832516.7179829082,
2377666.3713732236,0.01,100.0,1.9073486e-05,-3.1832314562052486e-13,0.01,1.0,100,1534.2391,1.0,1.0,1.0,0.009999998,257.03,3.5044917e-18,-205.29239,-3.1832314562052486e-13,2560.7507877271482,100.0,2377666.3713732236,
2419118.5114790136,0.01,100.0,,1.8189894035458566e-13,0.01,1.0,100,1547.5553,1.0,1.0,1.0,0.009999998,265.57,3.5044917e-18,-198.04184,1.8189894035458566e-13,2646.8856777473757,100.0,2419118.5114790136,
2159996.8425250133,0.01,100.0,5.722046e-06,-8.412825991399586e-14,0.01,1.0,100,1462.3258,1.0,1.0,1.0,0.009999998,266.51,3.5044917e-18,-197.28647,-8.412825991399586e-14,2655.868591205869,100.0,2159996.8425250133,
2378127.9983397406,0.01,100.0,-3.8146973e-06,2.0008883439004421e-13,0.01,1.0,100,1534.3881,1.0,1.0,1.0,0.009999998,237.46,3.5044917e-18,-221.73044,2.0008883439004421e-13,2365.4305986006034,100.0,2378127.9983397406,
2259520.7044142033,0.01,100.0,1.9073486e-05,-8.549250196665525e-13,0.01,1.0,100,1495.6355,1.0,1.0,1.0,0.009999998,278.33,3.5044917e-18,-187.3146,-8.549250196665525e-13,2774.3557512880816,100.0,2259520.7044142033,
2343558.302714739,0.01,100.0,7.6293945e-06,3.9335645851679146e-13,0.01,1.0,100,1523.195,1.0,1.0,1.0,0.009999998,279.73,3.5044917e-18,-186.11818,3.9335645851679146e-13,2788.5626505477417,100.0,2343558.302714739,
2207105.1802171986,0.01,100.0,-7.6293945e-06,-1.1368683772161603e-13,0.01,1.0,100,1478.1862,1.0,1.0,1.0,0.009999998,248.05,3.5044917e-18,-212.86275,-1.1368683772161603e-13,2470.771252290905,100.0,2207105.1802171986,
2317231.195541029,0.01,100.0,7.6293945e-06,4.2973624658770857e-13,0.01,1.0,100,1514.615,1.0,1.0,1.0,0.009999998,237.81,3.5044917e-18,-221.47243,4.2973624658770857e-13,2368.493870987809,100.0,2317231.195541029,
2417136.9923720853,0.01,100.0,-7.6293945e-06,1.1368683772161603e-13,0.01,1.0,100,1546.9213,1.0,1.0,1.0,0.009999998,288.18,3.5044917e-18,-178.99724,1.1368683772161603e-13,2873.176463600714,100.0,2417136.9923720853,
2370475.876474618,0.01,100.0,-5.722046e-06,2.0463630789890885e-14,0.01,1.0,100,1531.9175,1.0,1.0,1.0,0.009999998,263.72,3.5044917e-18,-199.63165,2.0463630789890885e-14,2627.986015604487,100.0,2370475.876474618,
2217321.9591778046,0.01,100.0,2.670288e-05,2.1373125491663812e-13,0.01,1.0,100,1481.6034,1.0,1.0,1.0,0.009999998,231.06,3.5044917e-18,-227.12515,2.1373125491663812e-13,2301.199470500583,100.0,2217321.9591778046,
2532158.33436975,0.01,100.0,-1.1444092e-05,8.958522812463343e-13,0.01,1.0,100,1583.2992,1.0,1.0,1.0,0.009999998,275.07,3.5044917e-18,-190.05553,8.958522812463343e-13,2741.7641852920397,100.0,2532158.33436975,
2698447.4686840046,0.01,100.0,3.8146973e-06,4.911271389573813e-13,0.01,1.0,100,1634.461,1.0,1.0,1.0,0.009999998,287.85,3.5044917e-18,-179.27698,4.911271389573813e-13,2869.856831610696,100.0,2698447.4686840046,
2295828.1646040003,0.01,100.0,1.9073486e-05,-2.887645678129047e-13,0.01,1.0,100,1507.604,1.0,1.0,1.0,0.009999998,242.26,3.5044917e-18,-217.74509,-2.887645678129047e-13,2412.7770590586097,100.0,2295828.1646040003,
2349308.7897244366,0.01,100.0,-1.2397766e-05,-2.2737367544323206e-13,0.01,1.0,100,1525.0625,1.0,1.0,1.0,0.009999998,258.76,3.5044917e-18,-203.80759,-2.2737367544323206e-13,2578.3775795865404,100.0,2349308.7897244366,
2819161.4498415976,0.01,100.0,7.6293945e-06,-1.750777300912887e-13,0.01,1.0,100,1670.6196,1.0,1.0,1.0,0.009999998,292.17,3.5044917e-18,-175.59612,-1.750777300912887e-13,2913.5897517159924,100.0,2819161.4498415976,
2250402.37929216,0.01,100.0,,1.432454155292362e-13,0.01,1.0,100,1492.6146,1.0,1.0,1.0,0.009999998,239.45,3.5044917e-18,-220.08333,1.432454155292362e-13,2384.975768045944,100.0,2250402.37929216,
3003991.327124767,0.01,100.0,1.1444092e-05,-2.296474121976644e-13,0.01,1.0,100,1724.5148,1.0,1.0,1.0,0.009999998,271.0,3.5044917e-18,-193.4489,-2.296474121976644e-13,2701.433632828508,100.0,3003991.327124767,
2168288.4677945087,0.01,100.0,-1.9073486e-06,3.092281986027956e-13,0.01,1.0,100,1465.1299,1.0,1.0,1.0,0.009999998,254.31,3.5044917e-18,-207.57954,3.092281986027956e-13,2533.5528182607495,100.0,2168288.4677945087,
2644868.255978264,0.01,100.0,-1.9073486e-06,1.9099388737231492e-13,0.01,1.0,100,1618.1531,1.0,1.0,1.0,0.009999998,276.08,3.5044917e-18,-189.16696,1.9099388737231492e-13,2752.317781574208,100.0,2644868.255978264,
2415301.418380324,0.01,100.0,1.1444092e-05,-3.183231456205249e-14,0.01,1.0,100,1546.3339,1.0,1.0,1.0,0.009999998,244.03,3.5044917e-18,-216.20074,-3.183231456205249e-14,2431.1211773973646,100.0,2415301.418380324,
2295139.135808651,0.01,100.0,-5.2452087e-06,-2.3419488570652903e-13,0.01,1.0,100,1507.3778,1.0,1.0,1.0,0.009999998,260.73,3.5044917e-18,-202.16835,-2.3419488570652903e-13,2597.861155701333,100.0,2295139.135808651,
2474964.517278055,0.01,100.0,-7.6293945e-06,-4.75210981676355e-13,0.01,1.0,100,1565.3162,1.0,1.0,1.0,0.009999998,247.03,3.5044917e-18,-213.69536,-4.75210981676355e-13,2460.8824340037986,100.0,2474964.517278055,
2520012.031719038,0.01,100.0,-1.1920929e-05,-3.092281986027956e-13,0.01,1.0,100,1579.4974,1.0,1.0,1.0,0.009999998,242.04,3.5044917e-18,-217.88467,-3.092281986027956e-13,2411.1102205321545,100.0,2520012.031719038,
2382438.9746095,0.01,100.0,-2.2888184e-05,-4.547473508864641e-15,0.01,1.0,100,1535.7782,1.0,1.0,1.0,0.009999998,241.7,3.5044917e-18,-218.16245,-4.547473508864641e-15,2407.8281787233036,100.0,2382438.9746095,
2763005.1173001323,0.01,100.0,-1.5258789e-05,4.911271389573813e-13,0.01,1.0,100,1653.897,1.0,1.0,1.0,0.009999998,257.02,3.5044917e-18,-205.23985,4.911271389573813e-13,2561.2122267581503,100.0,2763005.1173001323,
2694684.0349538373,0.01,100.0,1.335144e-05,2.2282620193436741e-13,0.01,1.0,100,1633.3208,1.0,1.0,1.0,0.009999998,262.58,3.5044917e-18,-200.56693,2.2282620193436741e-13,2616.8912517339627,100.0,2694684.0349538373,
2501911.536576084,0.01,100.0,-1.9073486e-05,-6.821210263296962e-14,0.01,1.0,100,1573.8146,1.0,1.0,1.0,0.009999998,255.79,3.5044917e-18,-206.2945,-6.821210263296962e-14,2548.823230754389,100.0,2501911.536576084,
2443170.254182969,0.01,100.0,-3.8146973e-06,2.7284841053187846e-14,0.01,1.0,100,1555.2295,1.0,1.0,1.0,0.009999998,267.55,3.5044917e-18,-196.4097,2.7284841053187846e-14,2666.293062724343,100.0,2443170.254182969,
2564534.871733349,0.01,100.0,2.861023e-06,1.7053025658242404e-13,0.01,1.0,100,1593.3893,1.0,1.0,1.0,0.009999998,262.31,3.5044917e-18,-200.80302,1.7053025658242404e-13,2614.083693331867,100.0,2564534.871733349,
2402513.3931630524,0.01,100.0,1.9073486e-06,2.3646862246096135e-13,0.01,1.0,100,1542.2347,1.0,1.0,1.0,0.009999998,262.46,3.5044917e-18,-200.70482,2.3646862246096135e-13,2615.259274333578,100.0,2402513.3931630524,
2214977.799922419,0.01,100.0,-7.6293945e-06,-9.094947017729283e-15,0.01,1.0,100,1480.82,1.0,1.0,1.0,0.009999998,249.51,3.5044917e-18,-211.60732,-9.094947017729283e-15,2485.6850744013555,100.0,2214977.799922419,
2089454.89412034,0.01,100.0,-5.722046e-06,-2.6375346351414917e-13,0.01,1.0,100,1438.249,1.0,1.0,1.0,0.009999998,244.77,3.5044917e-18,-215.62337,-2.6375346351414917e-13,2437.9733721294892,100.0,2089454.89412034,
2640332.3287492613,0.01,100.0,3.8146973e-06,1.2732925824820997e-13,0.01,1.0,100,1616.765,1.0,1.0,1.0,0.009999998,278.22,3.5044917e-18,-187.36818,1.2732925824820997e-13,2773.72279052848,100.0,2640332.3287492613,
2300007.3606223334,0.01,100.0,-9.536743e-07,4.320099833421409e-13,0.01,1.0,100,1508.9755,1.0,1.0,1.0,0.009999998,256.97,3.5044917e-18,-205.34793,4.320099833421409e-13,2560.063438858783,100.0,2300007.3606223334,
2309209.501947943,0.01,100.0,-5.722046e-06,-2.8194335754960775e-13,0.01,1.0,100,1511.9912,1.0,1.0,1.0,0.009999998,271.69,3.5044917e-18,-192.93184,-2.8194335754960775e-13,2707.569397400349,100.0,2309209.501947943,
2257831.956456998,0.01,100.0,-3.8146973e-06,2.2509993868879974e-13,0.01,1.0,100,1495.0764,1.0,1.0,1.0,0.009999998,262.78,3.5044917e-18,-200.4343,2.2509993868879974e-13,2618.473162561504,100.0,2257831.956456998,
2446371.2483716514,0.01,100.0,5.722046e-06,-2.2737367544323206e-13,0.01,1.0,100,1556.2478,1.0,1.0,1.0,0.009999998,245.33,3.5044917e-18,-215.09735,-2.2737367544323206e-13,2444.2449815763503,100.0,2446371.2483716514,
2237919.5253820294,0.01,100.0,1.4305115e-05,-7.321432349272073e-13,0.01,1.0,100,1488.4692,1.0,1.0,1.0,0.009999998,245.48,3.5044917e-18,-215.00679,-7.321432349272073e-13,2445.3008771992436,100.0,2237919.5253820294,
2628170.175018775,0.01,100.0,-3.8146973e-06,2.0463630789890886e-13,0.01,1.0,100,1613.037,1.0,1.0,1.0,0.009999998,272.62,3.5044917e-18,-192.09665,2.0463630789890886e-13,2717.535286305017,100.0,2628170.175018775,
2234658.5352903106,0.01,100.0,7.6293945e-06,1.3869794202037155e-13,0.01,1.0,100,1487.3843,1.0,1.0,1.0,0.009999998,249.92,3.5044917e-18,-211.25491,1.3869794202037155e-13,2489.8999651723993,100.0,2234658.5352903106,
2461970.035432667,0.01,100.0,-7.6293945e-06,-7.185008144006133e-13,0.01,1.0,100,1561.2017,1.0,1.0,1.0,0.009999998,271.07,3.5044917e-18,-193.42271,-7.185008144006133e-13,2701.783456287939,100.0,2461970.035432667,
2673407.7151360884,0.01,100.0,1.9073486e-05,-1.341504685115069e-13,0.01,1.0,100,1626.86,1.0,1.0,1.0,0.009999998,271.32,3.5044917e-18,-193.18254,-1.341504685115069e-13,2704.634429594947,100.0,2673407.7151360884,
2653137.98261195,0.01,100.0,-8.583069e-06,7.275957614183426e-14,0.01,1.0,100,1620.6809,1.0,1.0,1.0,0.009999998,250.14,3.5044917e-18,-211.02283,7.275957614183426e-14,2492.6436450148863,100.0,2653137.98261195,
2591011.2558233347,0.01,100.0,1.5258789e-05,6.048139766789973e-13,0.01,1.0,100,1601.5933,1.0,1.0,1.0,0.009999998,268.49,3.5044917e-18,-195.58397,6.048139766789973e-13,2676.104584991512,100.0,2591011.2558233347,
2481572.434267287,0.01,100.0,-1.9073486e-06,-3.0240698833949866e-13,0.01,1.0,100,1567.4044,1.0,1.0,1.0,0.009999998,287.58,3.5044917e-18,-179.49036,-3.0240698833949866e-13,2867.3201494502737,100.0,2481572.434267287,
2282439.4397116033,0.01,100.0,-3.8146973e-06,7.275957614183426e-14,0.01,1.0,100,1503.2015,1.0,1.0,1.0,0.009999998,260.04,3.5044917e-18,-202.7487,7.275957614183426e-14,2590.968110960834,100.0,2282439.4397116033,
2268828.939342968,0.01,100.0,3.8146973e-06,-1.3119461073074489e-12,0.01,1.0,100,1498.7129,1.0,1.0,1.0,0.009999998,300.82,3.5044917e-18,-168.35103,-1.3119461073074489e-12,2999.6569042967285,100.0,2268828.939342968,
2803868.5520405383,0.01,100.0,-5.722046e-06,-1.659827830735594e-13,0.01,1.0,100,1666.0823,1.0,1.0,1.0,0.009999998,270.39,3.5044917e-18,-193.95648,-1.659827830735594e-13,2695.427540753843,100.0,2803868.5520405383,
2803379.5866620275,0.01,100.0,1.5258789e-05,1.7962520360015334e-13,0.01,1.0,100,1665.9369,1.0,1.0,1.0,0.009999998,264.28,3.5044917e-18,-199.10518,1.7962520360015334e-13,2634.2555735600226,100.0,2803379.5866620275,
2515156.1215208913,0.01,100.0,-2.670288e-05,4.592948243953288e-13,0.01,1.0,100,1577.9749,1.0,1.0,1.0,0.009999998,264.42,3.5044917e-18,-199.00691,4.592948243953288e-13,2635.4178660386383,100.0,2515156.1215208913,
2065792.7127983589,0.01,100.0,7.6293945e-06,2.0463630789890885e-14,0.01,1.0,100,1430.082,1.0,1.0,1.0,0.009999998,270.86,3.5044917e-18,-193.63014,2.0463630789890885e-14,2699.2978984238657,100.0,2065792.7127983589,
2464497.658033487,0.01,100.0,1.9073486e-06,8.185452315956354e-14,0.01,1.0,100,1562.0027,1.0,1.0,1.0,0.009999998,248.09,3.5044917e-18,-212.76424,8.185452315956354e-14,2471.920732451703,100.0,2464497.658033487,
2318469.0843541846,0.01,100.0,-7.6293945e-06,2.2737367544323206e-13,0.01,1.0,100,1515.0197,1.0,1.0,1.0,0.009999998,267.03,3.5044917e-18,-196.83804,2.2737367544323206e-13,2661.1947126305645,100.0,2318469.0843541846,
2258590.2537552626,0.01,100.0,7.6293945e-06,-3.774403012357652e-13,0.01,1.0,100,1495.3275,1.0,1.0,1.0,0.009999998,291.12,3.5044917e-18,-176.53532,-3.774403012357652e-13,2902.433397738381,100.0,2258590.2537552626,
2339599.5016129157,0.01,100.0,1.5258789e-05,1.546140993013978e-13,0.01,1.0,100,1521.9078,1.0,1.0,1.0,0.009999998,251.81,3.5044917e-18,-209.6552,1.546140993013978e-13,2508.9123326224985,100.0,2339599.5016129157,
2392256.1349083013,0.01,100.0,1.1444092e-05,-9.094947017729283e-15,0.01,1.0,100,1538.9391,1.0,1.0,1.0,0.009999998,236.1,3.5044917e-18,-222.9,-9.094947017729283e-15,2351.5005165660677,100.0,2392256.1349083013,
2171270.388464986,0.01,100.0,,,0.01,1.0,100,1466.137,1.0,1.0,1.0,0.009999998,237.97,3.5044917e-18,-221.3446,,2369.979839161884,100.0,2171270.388464986,
