AvgRet,SamplesThisIter,MinNormIw,AvgVanillaIw,EpsThisIter,MinVanillaIw,AvgNormIw,VarDiscRet,VarRet,ESSClassic,AvgEpLen,Delta,J,MaxVanillaIw,Bound,VarVanillaIw,eRenyi2,BatchSize,MaxNormIw,VarNormIw,ESSRenyi,IterType,VanillaAvgRet,AvgDiscRet,VarJ
48.7716511708,50000,0.000117606,1.0,8503,1.0,0.000117606,3479.71324923,3479.71324923,8502.99948799,5.8802775491,0.6,48.7717,1.0,38.9459,,1.0,100,0.000117606,,100.0,1,48.7716511708,48.7716511708,58.9856
49.4500029394,50000,0.000118963,1.0,8406,1.0,0.000118963,3782.51722982,3782.51722982,8405.99972331,5.94813228646,0.6,49.45,1.0,39.6563,,1.0,100,0.000118963,2.11783e-22,100.0,1,49.4500029394,49.4500029394,61.4985
48.8684670771,50000,0.0001178,1.0,8489,1.0,0.0001178,3812.49513956,3812.49513956,8488.99938804,5.8899752621,0.6,48.8685,1.0,35.4026,,1.0,100,0.0001178,,100.0,1,48.8684670771,48.8684670771,61.7418
49.6410103818,50000,0.000119346,1.0,8379,1.0,0.000119346,3870.64891453,3870.64891453,8378.99950958,5.96729920038,0.6,49.641,1.0,40.456,,1.0,100,0.000119346,2.11784e-22,100.0,1,49.6410103818,49.6410103818,62.2108
50.3023738939,50000,0.000120671,1.0,8287,1.0,0.000120671,4234.55145815,4234.55145815,8287.00037855,6.03354651864,0.6,50.3024,1.0,38.1985,,1.0,100,0.000120671,2.11784e-22,100.0,1,50.3023738939,50.3023738939,65.0695
49.499315451,50000,0.000119062,1.0,8399,1.0,0.000119062,3787.77405902,3787.77405902,8399.00021273,5.95308965353,0.6,49.4993,1.0,40.5922,,1.0,100,0.000119062,,100.0,1,49.499315451,49.499315451,61.5413
51.1298284003,50000,0.000122324,1.0,8175,1.0,0.000122324,5230.64521555,5230.64521555,8175.0006836,6.11620795107,0.6,51.1298,1.0,25.2183,,1.0,100,0.000122324,8.47137e-22,100.0,1,51.1298284003,51.1298284003,72.3188
48.7025880505,50000,0.000117467,1.0,8513,1.0,0.000117467,4010.81713413,4010.81713413,8512.99953666,5.87337013979,0.6,48.7026,1.0,30.5662,,1.0,100,0.000117467,2.11783e-22,100.0,1,48.7025880505,48.7025880505,63.3273
49.841224686,50000,0.000119746,1.0,8351,1.0,0.000119746,3653.77496594,3653.77496594,8351.00030777,5.98730690935,0.6,49.8412,1.0,42.2505,,1.0,100,0.000119746,8.47134e-22,100.0,1,49.841224686,49.841224686,60.4428
49.3013546003,50000,0.000118666,1.0,8427,1.0,0.000118666,3538.28813855,3538.28813855,8427.00036816,5.93330960009,0.6,49.3014,1.0,41.5649,,1.0,100,0.000118666,2.11783e-22,100.0,1,49.3013546003,49.3013546003,59.48
48.2232090192,50000,0.000116509,1.0,8583,1.0,0.000116509,4001.09173645,4001.09173645,8582.99931133,5.82546895025,0.6,48.2232,1.0,35.0061,,1.0,100,0.000116509,,100.0,1,48.2232090192,48.2232090192,63.2505
50.100031873,50000,0.000120265,1.0,8315,1.0,0.000120265,3807.34223478,3807.34223478,8314.99985523,6.01322910403,0.6,50.1,1.0,36.4936,,1.0,100,0.000120265,,100.0,1,50.100031873,50.100031873,61.6999
49.798081756,50000,0.00011966,1.0,8357,1.0,0.00011966,3739.21446586,3739.21446586,8357.00049506,5.98300825655,0.6,49.7981,1.0,42.6542,,1.0,100,0.00011966,,100.0,1,49.798081756,49.798081756,61.1455
49.0494147295,50000,0.000118161,1.0,8463,1.0,0.000118161,3371.69573924,3371.69573924,8462.99948221,5.9080704242,0.6,49.0494,1.0,40.8852,,1.0,100,0.000118161,2.11783e-22,100.0,1,49.0494147295,49.0494147295,58.0629
48.6610289342,50000,0.000117385,1.0,8519,1.0,0.000117385,3497.83167354,3497.83167354,8518.99956175,5.86923347811,0.6,48.661,1.0,40.2593,,1.0,100,0.000117385,2.11783e-22,100.0,1,48.6610289342,48.6610289342,59.139
48.0670423239,50000,0.000116198,1.0,8606,1.0,0.000116198,3156.30907492,3156.30907492,8605.9995078,5.80990006972,0.6,48.067,1.0,40.5875,,1.0,100,0.000116198,4.76511e-22,100.0,1,48.0670423239,48.0670423239,56.1778
48.4070109119,50000,0.000116877,1.0,8556,1.0,0.000116877,3456.22430893,3456.22430893,8555.9998227,5.84385226741,0.6,48.407,1.0,40.3762,,1.0,100,0.000116877,2.11783e-22,100.0,1,48.4070109119,48.4070109119,58.7862
48.5988723421,50000,0.000117261,1.0,8528,1.0,0.000117261,3415.56516482,3415.56516482,8528.00056815,5.86303939962,0.6,48.5989,1.0,41.8814,,1.0,100,0.000117261,8.47132e-22,100.0,1,48.5988723421,48.5988723421,58.4394
49.4498104766,50000,0.000118963,1.0,8406,1.0,0.000118963,3991.60888736,3991.60888736,8405.99972331,5.94813228646,0.6,49.4498,1.0,32.1755,,1.0,100,0.000118963,2.11783e-22,100.0,1,49.4498104766,49.4498104766,63.1754
48.6392865638,50000,0.000117343,1.0,8522,1.0,0.000117343,3709.43643437,3709.43643437,8521.99948598,5.86716733161,0.6,48.6393,1.0,37.4994,,1.0,100,0.000117343,2.11783e-22,100.0,1,48.6392865638,48.6392865638,60.9016
49.8346026802,50000,0.000119732,1.0,8352,1.0,0.000119732,4094.95463499,4094.95463499,8352.0004886,5.98659003831,0.6,49.8346,1.0,39.3854,,1.0,100,0.000119732,2.11784e-22,100.0,1,49.8346026802,49.8346026802,63.988
49.1471125582,50000,0.000118357,1.0,8449,1.0,0.000118357,3802.8141475,3802.8141475,8449.00006212,5.91786010179,0.6,49.1471,1.0,37.514,,1.0,100,0.000118357,2.11783e-22,100.0,1,49.1471125582,49.1471125582,61.6633
49.2942195626,50000,0.000118652,1.0,8428,1.0,0.000118652,3451.89289124,3451.89289124,8428.00021237,5.93260560038,0.6,49.2942,1.0,40.9381,,1.0,100,0.000118652,,100.0,1,49.2942195626,49.2942195626,58.7493
49.4355523523,50000,0.000118934,1.0,8408,1.0,0.000118934,3764.08430418,3764.08430418,8408.00044701,5.94671741199,0.6,49.4355,1.0,35.995,,1.0,100,0.000118934,4.76513e-22,100.0,1,49.4355523523,49.4355523523,61.3485
49.9847846379,50000,0.000120034,1.0,8331,1.0,0.000120034,3689.12035986,3689.12035986,8330.99944312,6.00168047053,0.6,49.9848,1.0,40.1465,,1.0,100,0.000120034,2.11784e-22,100.0,1,49.9847846379,49.9847846379,60.7345
50.7357619755,50000,0.000121536,1.0,8228,1.0,0.000121536,3973.07404843,3973.07404843,8228.00057072,6.07681088965,0.6,50.7358,1.0,41.1961,,1.0,100,0.000121536,2.11784e-22,100.0,1,50.7357619755,50.7357619755,63.0285
49.2932783475,50000,0.000118652,1.0,8428,1.0,0.000118652,3816.77971036,3816.77971036,8428.00021237,5.93260560038,0.6,49.2933,1.0,40.4908,,1.0,100,0.000118652,,100.0,1,49.2932783475,49.2932783475,61.7764
48.9799841128,50000,0.000118022,1.0,8473,1.0,0.000118022,3896.25354419,3896.25354419,8473.00059983,5.90109760415,0.6,48.98,1.0,36.1215,,1.0,100,0.000118022,2.11783e-22,100.0,1,48.9799841128,48.9799841128,62.4163
49.252249515,50000,0.000118568,1.0,8434,1.0,0.000118568,3824.47458064,3824.47458064,8433.99943263,5.9283851079,0.6,49.2523,1.0,34.1407,,1.0,100,0.000118568,2.11783e-22,100.0,1,49.252249515,49.252249515,61.8387
49.8050454176,50000,0.000119674,1.0,8356,1.0,0.000119674,3971.0359371,3971.0359371,8356.00061347,5.98372426999,0.6,49.8051,1.0,39.4474,,1.0,100,0.000119674,,100.0,1,49.8050454176,49.8050454176,63.0124
49.349443808,50000,0.000118765,1.0,8420,1.0,0.000118765,3677.04066476,3677.04066476,8419.99979695,5.93824228029,0.6,49.3494,1.0,40.099,,1.0,100,0.000118765,4.76513e-22,100.0,1,49.349443808,49.349443808,60.635
50.0211480553,50000,0.000120106,1.0,8326,1.0,0.000120106,3891.50371395,3891.50371395,8326.00000576,6.00528465049,0.6,50.0211,1.0,42.6858,,1.0,100,0.000120106,,100.0,1,50.0211480553,50.0211480553,62.3782
49.7697344293,50000,0.000119603,1.0,8361,1.0,0.000119603,3554.16499399,3554.16499399,8360.99942297,5.98014591556,0.6,49.7697,1.0,43.6998,,1.0,100,0.000119603,4.76513e-22,100.0,1,49.7697344293,49.7697344293,59.6133
49.5349695278,50000,0.000119133,1.0,8394,1.0,0.000119133,5640.39357262,5640.39357262,8394.00017487,5.95663569216,0.6,49.535,1.0,12.201,,1.0,100,0.000119133,4.76513e-22,100.0,1,49.5349695278,49.5349695278,75.0981
49.6473859845,50000,0.00011936,1.0,8378,1.0,0.00011936,3765.00821265,3765.00821265,8377.99954698,5.96801145858,0.6,49.6474,1.0,42.3348,,1.0,100,0.00011936,8.47134e-22,100.0,1,49.6473859845,49.6473859845,61.356
49.5208611795,50000,0.000119104,1.0,8396,1.0,0.000119104,4186.38054625,4186.38054625,8395.99952976,5.95521676989,0.6,49.5209,1.0,38.9202,,1.0,100,0.000119104,4.76513e-22,100.0,1,49.5208611795,49.5208611795,64.6984
50.1365267629,50000,0.000120337,1.0,8310,1.0,0.000120337,3586.5987862,3586.5987862,8309.99978577,6.01684717208,0.6,50.1365,1.0,42.0779,,1.0,100,0.000120337,8.47135e-22,100.0,1,50.1365267629,50.1365267629,59.8846
49.6689308918,50000,0.000119403,1.0,8375,1.0,0.000119403,3971.68323457,3971.68323457,8375.00069749,5.97014925373,0.6,49.6689,1.0,34.3282,,1.0,100,0.000119403,2.11784e-22,100.0,1,49.6689308918,49.6689308918,63.0175
49.7982106475,50000,0.00011966,1.0,8357,1.0,0.00011966,3749.46717056,3749.46717056,8357.00049506,5.98300825655,0.6,49.7982,1.0,40.155,,1.0,100,0.00011966,,100.0,1,49.7982106475,49.7982106475,61.2292
50.2017259807,50000,0.000120467,1.0,8301,1.0,0.000120467,4003.83288629,4003.83288629,8300.999764,6.02337067823,0.6,50.2017,1.0,40.1664,,1.0,100,0.000120467,2.11784e-22,100.0,1,50.2017259807,50.2017259807,63.272
48.1151737548,50000,0.000116293,1.0,8599,1.0,0.000116293,2920.49676162,2920.49676162,8598.99932225,5.81462960809,0.6,48.1152,1.0,42.1289,,1.0,100,0.000116293,2.11783e-22,100.0,1,48.1151737548,48.1151737548,54.0385
48.7978674396,50000,0.000117661,1.0,8499,1.0,0.000117661,3698.66298916,3698.66298916,8499.00063644,5.88304506413,0.6,48.7979,1.0,35.0736,,1.0,100,0.000117661,4.76512e-22,100.0,1,48.7978674396,48.7978674396,60.813
49.6771078843,50000,0.000119417,1.0,8374,1.0,0.000119417,3867.17984931,3867.17984931,8374.00049608,5.9708621925,0.6,49.6771,1.0,39.6883,,1.0,100,0.000119417,2.11784e-22,100.0,1,49.6771078843,49.6771078843,62.1829
49.0840455064,50000,0.000118231,1.0,8458,1.0,0.000118231,3630.46874308,3630.46874308,8458.00021796,5.91156301726,0.6,49.084,1.0,40.6525,,1.0,100,0.000118231,2.11783e-22,100.0,1,49.0840455064,49.0840455064,60.2498
48.5373971865,50000,0.000117137,1.0,8537,1.0,0.000117137,3678.16798283,3678.16798283,8536.99964375,5.85685838116,0.6,48.5374,1.0,37.495,,1.0,100,0.000117137,2.11783e-22,100.0,1,48.5373971865,48.5373971865,60.6443
49.5561958314,50000,0.000119175,1.0,8391,1.0,0.000119175,3785.27917768,3785.27917768,8390.99999667,5.95876534382,0.6,49.5562,1.0,36.2797,,1.0,100,0.000119175,,100.0,1,49.5561958314,49.5561958314,61.521
50.2223641161,50000,0.000120511,1.0,8298,1.0,0.000120511,4075.61600462,4075.61600462,8297.99959978,6.0255483249,0.6,50.2224,1.0,34.4539,,1.0,100,0.000120511,2.11784e-22,100.0,1,50.2223641161,50.2223641161,63.8367
48.7784191525,50000,0.000117619,1.0,8502,1.0,0.000117619,3696.82078936,3696.82078936,8501.99986337,5.88096918372,0.6,48.7784,1.0,32.3115,,1.0,100,0.000117619,2.11783e-22,100.0,1,48.7784191525,48.7784191525,60.7979
48.0475841429,50000,0.000116158,1.0,8609,1.0,0.000116157,3243.29272479,3243.29272479,8608.9997268,5.80787547915,0.6,48.0476,1.0,40.8363,,1.0,100,0.000116158,4.76511e-22,100.0,1,48.0475841429,48.0475841429,56.9466
49.4285509218,50000,0.00011892,1.0,8409,1.0,0.00011892,3651.69750582,3651.69750582,8409.00002009,5.94601022714,0.6,49.4286,1.0,39.4581,,1.0,100,0.00011892,2.11783e-22,100.0,1,49.4285509218,49.4285509218,60.4257
49.119225842,50000,0.000118301,1.0,8453,1.0,0.000118301,3549.03036569,3549.03036569,8452.99947581,5.9150597421,0.6,49.1192,1.0,35.5345,,1.0,100,0.000118301,8.47133e-22,100.0,1,49.119225842,49.119225842,59.5702
49.2591745431,50000,0.000118582,1.0,8433,1.0,0.000118582,3454.52764917,3454.52764917,8432.99994443,5.92908810625,0.6,49.2592,1.0,41.7035,,1.0,100,0.000118582,2.11783e-22,100.0,1,49.2591745431,49.2591745431,58.7718
50.2743032965,50000,0.000120613,1.0,8291,1.0,0.000120613,4238.2194502,4238.2194502,8290.99942392,6.030635629,0.6,50.2743,1.0,37.9037,,1.0,100,0.000120613,2.11784e-22,100.0,1,50.2743032965,50.2743032965,65.0977
50.1353954606,50000,0.000120337,1.0,8310,1.0,0.000120337,3770.34193074,3770.34193074,8309.99978577,6.01684717208,0.6,50.1354,1.0,43.1506,,1.0,100,0.000120337,8.47135e-22,100.0,1,50.1353954606,50.1353954606,61.3994
49.9200591656,50000,0.000119904,1.0,8340,1.0,0.000119904,3589.90268848,3589.90268848,8339.99994258,5.99520383693,0.6,49.9201,1.0,43.7539,,1.0,100,0.000119904,2.11784e-22,100.0,1,49.9200591656,49.9200591656,59.9122
49.733745888,50000,0.000119531,1.0,8366,1.0,0.000119531,3638.37247731,3638.37247731,8365.99952759,5.97657183839,0.6,49.7337,1.0,41.6133,,1.0,100,0.000119531,4.76513e-22,100.0,1,49.733745888,49.733745888,60.3153
48.8060680885,50000,0.000117675,1.0,8498,1.0,0.000117675,3680.35568428,3680.35568428,8497.9993698,5.88373734996,0.6,48.8061,1.0,39.3316,,1.0,100,0.000117675,2.11783e-22,100.0,1,48.8060680885,48.8060680885,60.6623
50.1365174416,50000,0.000120337,1.0,8310,1.0,0.000120337,3564.69043573,3564.69043573,8309.99978577,6.01684717208,0.6,50.1365,1.0,42.7951,,1.0,100,0.000120337,8.47135e-22,100.0,1,50.1365174416,50.1365174416,59.7014
49.1679219774,50000,0.000118399,1.0,8446,1.0,0.000118399,3787.78950756,3787.78950756,8445.99988044,5.91996211224,0.6,49.1679,1.0,36.199,,1.0,100,0.000118399,8.47133e-22,100.0,1,49.1679219774,49.1679219774,61.5413
48.9375599696,50000,0.000117938,1.0,8479,1.0,0.000117938,3215.13229942,3215.13229942,8479.00068491,5.89692180682,0.6,48.9376,1.0,42.6449,,1.0,100,0.000117938,4.76512e-22,100.0,1,48.9375599696,48.9375599696,56.6988
49.9404582044,50000,0.000119947,1.0,8337,1.0,0.000119947,3667.86473741,3667.86473741,8336.99985148,5.99736116109,0.6,49.9405,1.0,42.8771,,1.0,100,0.000119947,2.11784e-22,100.0,1,49.9404582044,49.9404582044,60.5593
48.9313220257,50000,0.000117925,1.0,8480,1.0,0.000117925,3727.41135665,3727.41135665,8480.00025845,5.89622641509,0.6,48.9313,1.0,31.202,,1.0,100,0.000117925,,100.0,1,48.9313220257,48.9313220257,61.0489
49.9274131784,50000,0.000119918,1.0,8339,1.0,0.000119918,3962.35505805,3962.35505805,8339.00043664,5.99592277251,0.6,49.9274,1.0,40.1842,,1.0,100,0.000119918,2.11784e-22,100.0,1,49.9274131784,49.9274131784,62.9435
48.6187620598,50000,0.000117302,1.0,8525,1.0,0.000117302,3463.46897272,3463.46897272,8525.0002909,5.8651026393,0.6,48.6188,1.0,39.9544,,1.0,100,0.000117302,,100.0,1,48.6187620598,48.6187620598,58.8478
48.1360106466,50000,0.000116333,1.0,8596,1.0,0.000116333,3562.56900617,3562.56900617,8596.00018985,5.81665891112,0.6,48.136,1.0,39.2429,,1.0,100,0.000116333,2.11783e-22,100.0,1,48.1360106466,48.1360106466,59.6838
50.1220468676,50000,0.000120308,1.0,8312,1.0,0.000120308,3796.43354626,3796.43354626,8311.99943754,6.01539942252,0.6,50.1221,1.0,42.0646,,1.0,100,0.000120308,8.47135e-22,100.0,1,50.1220468676,50.1220468676,61.6115
49.4636549846,50000,0.000118991,1.0,8404,1.0,0.000118991,3567.17998301,3567.17998301,8404.00016072,5.94954783436,0.6,49.4637,1.0,41.9848,,1.0,100,0.000118991,4.76513e-22,100.0,1,49.4636549846,49.4636549846,59.7223
48.8128605109,50000,0.000117689,1.0,8497,1.0,0.000117689,3740.72010819,3740.72010819,8496.99945102,5.88442979875,0.6,48.8128,1.0,36.595,,1.0,100,0.000117689,5.29458e-23,100.0,1,48.8128605109,48.8128605109,61.1578
50.4056238133,50000,0.000120875,1.0,8273,1.0,0.000120875,3938.63792061,3938.63792061,8273.00027932,6.04375679923,0.6,50.4056,1.0,40.533,,1.0,100,0.000120875,8.47135e-22,100.0,1,50.4056238133,50.4056238133,62.7548
49.797145267,50000,0.00011966,1.0,8357,1.0,0.00011966,3791.61590836,3791.61590836,8357.00049506,5.98300825655,0.6,49.7971,1.0,37.8316,,1.0,100,0.00011966,,100.0,1,49.797145267,49.797145267,61.5724
49.3155158569,50000,0.000118694,1.0,8425,1.0,0.000118694,3718.64245921,3718.64245921,8425.0005017,5.93471810089,0.6,49.3155,1.0,41.312,,1.0,100,0.000118694,2.11783e-22,100.0,1,49.3155158569,49.3155158569,60.9771
48.8811297179,50000,0.000117827,1.0,8487,1.0,0.000117827,3709.55021482,3709.55021482,8486.99983787,5.89136326146,0.6,48.8811,1.0,39.489,,1.0,100,0.000117827,8.47133e-22,100.0,1,48.8811297179,48.8811297179,60.9025
49.0563293605,50000,0.000118175,1.0,8462,1.0,0.000118175,3566.31592874,3566.31592874,8462.00030905,5.90876861262,0.6,49.0563,1.0,41.5141,,1.0,100,0.000118175,2.11783e-22,100.0,1,49.0563293605,49.0563293605,59.7151
50.3979653399,50000,0.000120861,1.0,8274,1.0,0.000120861,3888.79183427,3888.79183427,8273.99958837,6.04302634759,0.6,50.398,1.0,40.4383,,1.0,100,0.000120861,,100.0,1,50.3979653399,50.3979653399,62.3564
50.3319016117,50000,0.000120729,1.0,8283,1.0,0.000120729,5087.93806484,5087.93806484,8283.00036758,6.03646021973,0.6,50.3319,1.0,22.2569,,1.0,100,0.000120729,,100.0,1,50.3319016117,50.3319016117,71.3255
50.3763915733,50000,0.000120817,1.0,8277,1.0,0.000120817,4440.36652231,4440.36652231,8276.99992885,6.04083605171,0.6,50.3764,1.0,33.867,,1.0,100,0.000120817,8.47135e-22,100.0,1,50.3763915733,50.3763915733,66.632
49.4072633809,50000,0.000118878,1.0,8412,1.0,0.000118878,3749.54437893,3749.54437893,8411.99978173,5.94388968141,0.6,49.4073,1.0,38.8158,,1.0,100,0.000118878,8.47134e-22,100.0,1,49.4072633809,49.4072633809,61.2299
48.9309085848,50000,0.000117925,1.0,8480,1.0,0.000117925,3534.14386165,3534.14386165,8480.00025845,5.89622641509,0.6,48.9309,1.0,38.2951,,1.0,100,0.000117925,,100.0,1,48.9309085848,48.9309085848,59.4452
49.0143390393,50000,0.000118092,1.0,8468,1.0,0.000118092,3519.47304595,3519.47304595,8468.00007686,5.9045819556,0.6,49.0143,1.0,40.8546,,1.0,100,0.000118092,4.76512e-22,100.0,1,49.0143390393,49.0143390393,59.3216
48.5303951072,50000,0.000117123,1.0,8538,1.0,0.000117123,3582.84138854,3582.84138854,8538.00003127,5.85617240572,0.6,48.5304,1.0,40.7567,,1.0,100,0.000117123,2.11783e-22,100.0,1,48.5303951072,48.5303951072,59.8533
49.8499765378,50000,0.00011976,1.0,8350,1.0,0.00011976,6666.76423499,6666.76423499,8350.00006709,5.9880239521,0.6,49.85,1.0,5.17393,,1.0,100,0.00011976,2.11784e-22,100.0,1,49.8499765378,49.8499765378,81.6454
49.6840697678,50000,0.000119432,1.0,8373,1.0,0.000119432,4001.58419705,4001.58419705,8373.00023498,5.97157530156,0.6,49.6841,1.0,39.3355,,1.0,100,0.000119432,2.11784e-22,100.0,1,49.6840697678,49.6840697678,63.2543
48.8185345992,50000,0.000117702,1.0,8496,1.0,0.000117702,3410.39628932,3410.39628932,8495.99947339,5.88512241055,0.6,48.8185,1.0,38.6331,,1.0,100,0.000117702,2.11783e-22,100.0,1,48.8185345992,48.8185345992,58.3952
49.2735600434,50000,0.00011861,1.0,8431,1.0,0.00011861,3761.64781435,3761.64781435,8430.99938891,5.93049460325,0.6,49.2736,1.0,40.3834,,1.0,100,0.00011861,2.11783e-22,100.0,1,49.2735600434,49.2735600434,61.3287
50.0211116801,50000,0.000120106,1.0,8326,1.0,0.000120106,3870.94265689,3870.94265689,8326.00000576,6.00528465049,0.6,50.0211,1.0,42.1489,,1.0,100,0.000120106,,100.0,1,50.0211116801,50.0211116801,62.2132
48.5098227637,50000,0.000117082,1.0,8541,1.0,0.000117082,3391.97310721,3391.97310721,8540.99943255,5.85411544316,0.6,48.5098,1.0,38.2665,,1.0,100,0.000117082,2.11783e-22,100.0,1,48.5098227637,48.5098227637,58.2372
49.2173420661,50000,0.000118497,1.0,8439,1.0,0.000118497,3813.5005773,3813.5005773,8439.00018863,5.92487261524,0.6,49.2173,1.0,36.5986,,1.0,100,0.000118497,2.11783e-22,100.0,1,49.2173420661,49.2173420661,61.7499
49.955000029,50000,0.000119976,1.0,8335,1.0,0.000119976,4110.03675623,4110.03675623,8335.00041966,5.99880023995,0.6,49.955,1.0,32.6983,,1.0,100,0.000119976,,100.0,1,49.955000029,49.955000029,64.1057
49.1124632894,50000,0.000118287,1.0,8454,1.0,0.000118287,3773.43579649,3773.43579649,8454.00058426,5.91436006624,0.6,49.1125,1.0,36.5955,,1.0,100,0.000118287,2.11783e-22,100.0,1,49.1124632894,49.1124632894,61.4247
49.055970218,50000,0.000118175,1.0,8462,1.0,0.000118175,3353.20510478,3353.20510478,8462.00030905,5.90876861262,0.6,49.056,1.0,41.8689,,1.0,100,0.000118175,2.11783e-22,100.0,1,49.055970218,49.055970218,57.9034
