MaxIW,MeanIW,ReturnStepMaxmin,ReturnMeanIW,MinIW,TimestepsSoFar,MeanIWNorm,EpisodesSoFar,StdIW,MeanEntropy,ESSClassic,MinIWNorm,MaxIWNorm,StdIWNorm,ReturnStepMax,Iteration,EmpiricalD2,EpThisIter,ESSRenyi,InitialReturnMean,InitialReturnMax,InitialReturnStd,TimeElapsed,EpRewMean,EpLenMean,InitialReturnMin,Weights,Bound,J_sample_variance,InitialBound
3.8448877,0.82013506,1.0021591,-46.10618,0.0070478152,129475,0.008201351,1100,0.61290073,2.7881875,64.16497,7.047815e-05,0.038448878,0.006129007,101.00216,11,3.2239566,100,31.017788,-76.48472,10.768251,58.559143,363.6522355079651,-185.98377928172857,126.45,-251.0643,[ 0.195 -0.062 -0.128 ... -0.3   -0.03  -0.004],-61.132694,1497.7274,-84.85353
2.4364188,0.79729867,15.986549,-37.90287,0.029289745,143279,0.007972986,1200,0.52469856,2.816233,69.779305,0.00029289743,0.024364186,0.0052469852,100.0,12,3.4284828,100,29.167421,-57.070877,31.288876,42.5897,400.28784918785095,-148.3763185761313,138.04,-191.62296,[ 0.194 -0.062 -0.128 ... -0.298 -0.03  -0.019],-49.729942,1188.3018,-63.458305
3.3397374,0.55784357,9.161606,-20.584967,0.011793716,156144,0.0055784364,1300,0.5947867,2.784455,46.798187,0.000117937154,0.033397373,0.0059478665,100.0,13,5.6636853,100,17.656347,-48.433605,3.5195026,31.200773,433.25576186180115,-134.85812683689102,128.65,-137.35052,[ 0.194 -0.062 -0.129 ... -0.297 -0.004 -0.018],-31.480755,497.6888,-53.011955
2.9725459,0.77675194,16.798058,-31.729218,0.014659737,170808,0.007767519,1400,0.62767947,2.7541378,60.496185,0.00014659736,0.029725458,0.0062767947,100.0,14,3.2640471,100,30.636812,-54.916195,39.31849,42.70219,470.0297441482544,-149.7963048653761,146.64,-227.46692,[ 0.193 -0.062 -0.129 ... -0.295 -0.031 -0.022],-45.427788,734.8381,-62.49843
5.52483,0.7570101,34.7144,-22.66595,0.028304925,182884,0.007570101,1500,0.8679331,2.7246096,43.205395,0.00028304924,0.055248298,0.00867933,100.0,15,3.6839926,100,27.144463,-38.69185,12.064724,30.909285,501.5361297130585,-103.84954334180875,120.76,-152.1257,[ 0.19  -0.063 -0.129 ... -0.293 -0.048 -0.035],-32.398815,952.4685,-43.76271
2.4339464,0.7592037,3.7937698,-21.950989,0.026085326,197415,0.007592036,1600,0.51717854,2.70527,68.3037,0.00026085327,0.024339464,0.0051717856,103.79377,16,2.3430762,100,42.678936,-38.777435,22.935835,32.352917,538.915646314621,-120.8334827909272,145.31,-174.66278,[ 0.19  -0.063 -0.129 ... -0.292 -0.051 -0.062],-30.86293,383.772,-44.59953
4.960269,0.6481707,0.10761261,-16.028524,0.012291801,210452,0.006481707,1700,0.6678029,2.7109938,48.508495,0.000122918,0.049602687,0.0066780285,100.0,17,3.8386402,100,26.050892,-38.68857,18.183563,32.76663,568.8345580101013,-108.44805408608686,130.37,-149.34811,[ 0.19  -0.063 -0.13  ... -0.292 -0.068 -0.064],-25.782175,386.44965,-43.66684
4.9398417,0.70403785,63.62686,-15.343895,0.022506222,223488,0.0070403786,1800,0.8997885,2.7324107,37.97392,0.00022506222,0.049398415,0.008997885,100.0,18,6.0946784,100,16.407757,-31.412115,29.221968,23.264982,602.6358797550201,-90.15952253731356,130.36,-95.94333,[ 0.19  -0.063 -0.131 ... -0.292 -0.073 -0.054],-23.2392,654.0726,-34.61022
4.57186,0.87584466,9.8255005,-15.202219,0.024384476,237784,0.008758446,1900,0.7700697,2.7304215,56.400078,0.00024384476,0.0457186,0.007700698,100.0,19,2.2447872,100,44.547653,-26.294422,23.09319,26.46246,635.8753566741943,-87.02136446683772,142.96,-119.49634,[ 0.191 -0.063 -0.129 ... -0.294 -0.082 -0.024],-21.17011,423.7325,-30.277632
68.51121,1.3824625,11.895256,5.6611376,0.0006171738,251910,0.013824625,2000,6.8655047,2.6623385,3.896726,6.171738e-06,0.68511206,0.06865505,100.0,20,12.8075485,100,7.8078957,-21.341803,23.529722,24.118914,669.9317507743835,-71.33510690941372,141.26,-83.03149,[ 0.191 -0.063 -0.129 ... -0.293 -0.092 -0.015],-4.243864,9535.512,-24.109516
126.06537,2.4943817,19.557251,7.02852,0.0032210047,266559,0.024943812,2100,12.607354,2.6144874,3.7670522,3.2210046e-05,1.2606536,0.12607354,100.0,21,9.433562,100,10.60045,-20.625652,39.514866,25.219967,709.1362144947052,-69.35831199374178,146.49,-112.05553,[ 0.19  -0.063 -0.128 ... -0.292 -0.156 -0.02 ],-4.443764,15080.909,-24.360832
10.453827,1.1135659,40.355507,1.928562,0.002710875,281035,0.01113566,2200,1.6299738,2.5790896,31.82138,2.7108748e-05,0.10453827,0.016299738,100.0,22,5.430656,100,18.413982,-8.41365,31.447197,18.829887,747.3758504390717,-48.060792270102674,144.76,-63.934025,[ 0.19  -0.063 -0.127 ... -0.29  -0.174 -0.049],-3.0377831,1080.1814,-10.544783
23503.469,235.86469,35.735664,6863.691,0.00013931823,295322,2.3586469,2300,2338.4868,2.5430288,1.0070711,1.3931823e-06,235.03468,23.384869,100.0,23,21404.98,100,0.0046718097,-3.8324118,40.583363,19.229942,780.2119812965393,-25.24490991255919,142.87,-98.046616,[ 0.191 -0.063 -0.127 ... -0.29  -0.181 -0.078],6385.5356,4720622600.0,-7.100632
9897.948,100.26489,23.391197,2966.927,2.0088253e-05,309445,1.002649,2400,984.72656,2.6063848,1.0260941,2.0088252e-07,98.97948,9.847264,100.0,24,16391.3,100,0.006100797,-21.21251,30.313423,23.267818,830.5200481414795,-71.95886801705245,141.23,-88.89983,[ 0.191 -0.063 -0.127 ... -0.296 -0.22  -0.074],2587.5366,900509300.0,-24.175837
550.2797,6.1955023,62.261864,111.83829,0.0006974004,326496,0.061955027,2500,54.69392,2.602294,1.2668871,6.974004e-06,5.502797,0.5469392,100.0,25,161.12462,100,0.6206376,-0.4833191,35.81069,22.490074,887.1279661655426,-22.549492686567305,170.51,-75.52797,[ 0.191 -0.063 -0.127 ... -0.293 -0.183 -0.049],79.88117,1133882.5,-3.0009181
257.94485,3.5871918,49.976135,115.91176,0.00096342684,348513,0.03587191,2600,25.759132,2.546674,1.9024134,9.634268e-06,2.5794485,0.25759134,100.0,26,40.17065,100,2.4893796,-1.7543825,55.510178,29.131071,940.6919076442719,-35.411317336822265,220.17,-104.75662,[ 0.187 -0.065 -0.127 ... -0.291 -0.186 -0.049],93.78006,1059994.4,-5.2462697
574878.1,5749.3286,56.13767,109652.95,1.9398361e-11,372224,57.49329,2700,57199.605,2.4432971,1.0001906,1.9398361e-13,5748.7812,571.99603,100.0,27,122136270.0,100,8.187576e-07,6.797273,54.901546,23.453161,1000.2854557037354,-12.362386033758543,237.11,-73.0999,[ 0.186 -0.065 -0.126 ... -0.291 -0.227 -0.065],82724.1,1201986900000.0,4.36061
1359.1514,14.13437,33.323776,933.39905,0.0001593626,397516,0.14134371,2800,135.18286,2.4367366,1.0814031,1.5936259e-06,13.591514,1.3518285,100.0,28,14281.478,100,0.0070020766,4.334546,68.14249,28.327644,1069.9072766304016,-22.88018270062888,252.92,-99.822784,[ 0.189 -0.063 -0.125 ... -0.296 -0.301 -0.093],535.7545,85764180.0,1.0071192
7140.983,71.93903,52.03467,2481.3738,1.5955183e-07,424582,0.71939033,2900,710.46686,2.4033067,1.0148728,1.5955183e-09,71.40983,7.104668,100.0,29,115989.44,100,0.0008621475,7.940843,55.598225,20.25629,1139.7838740348816,-30.522315391183795,270.66,-63.08468,[ 0.192 -0.061 -0.127 ... -0.296 -0.309 -0.092],1765.2108,613561660.0,5.8380203
6559.919,66.487366,49.438538,3437.1501,2.2750462e-06,457619,0.6648737,3000,652.62616,2.407426,1.0272236,2.2750461e-08,65.59919,6.526262,100.0,30,152749.38,100,0.00065466715,18.644049,67.2225,24.362947,1232.636663198471,-7.735544574454724,330.37,-40.944122,[ 0.194 -0.059 -0.129 ... -0.295 -0.316 -0.118],2561.394,1164291700.0,16.403297
44767.516,550.5967,52.645134,26170.783,4.849806e-09,492117,5.5059676,3100,4555.3486,2.384561,1.4398763,4.8498056e-11,447.67514,45.553482,100.0,31,16467482.0,100,6.072574e-06,24.051888,73.147,22.907877,1328.370178937912,14.79482186733947,344.98,-44.813065,[ 0.194 -0.059 -0.129 ... -0.297 -0.299 -0.132],16276.396,51248120000.0,21.61365
6278.195,63.406815,66.36293,1508.9181,1.361981e-05,531560,0.63406825,3200,624.61316,2.3526032,1.0199928,1.361981e-07,62.781948,6.2461314,100.0,32,6720.522,100,0.014879797,25.253305,82.598015,20.943047,1434.1358437538147,23.714324016316823,394.43,-34.8951,[ 0.195 -0.058 -0.131 ... -0.295 -0.309 -0.145],1283.2086,223132780.0,22.500034
221034.52,2210.9412,59.012188,72722.86,3.3161095e-06,570471,22.109411,3300,21992.596,2.380876,1.0005393,3.3161093e-08,2210.3452,219.926,100.0,33,10453238.0,100,9.566414e-06,32.450455,77.33177,18.39852,1525.727724313736,58.493002331804945,389.11,-35.60605,[ 0.196 -0.058 -0.129 ... -0.295 -0.321 -0.164],64388.695,528568350000.0,29.872725
56243.92,563.1321,70.01284,39181.953,5.383825e-06,604611,5.631321,3400,5596.13,2.3291018,1.0024651,5.3838246e-08,562.4392,55.961304,100.0,34,34782.65,100,0.0028749967,33.512596,84.39012,18.770903,1605.865134716034,55.82823951081271,341.4,-0.8901949,[ 0.196 -0.059 -0.123 ... -0.299 -0.321 -0.136],38657.324,153377670000.0,30.699593
11228.57,128.39963,61.92063,4722.2563,1.4045919e-05,639785,1.2839962,3500,1126.0836,2.3193324,1.2834419,1.4045918e-07,112.2857,11.260836,100.0,35,211337.62,100,0.0004731765,33.791893,79.47464,19.364056,1695.0153133869171,52.780433514299595,351.74,-18.967794,[ 0.196 -0.058 -0.124 ... -0.298 -0.348 -0.161],3504.401,1945915300.0,31.142738
5932.217,60.374477,66.87729,4241.058,7.073739e-06,681142,0.60374475,3600,590.1774,2.2948692,1.0356673,7.073739e-08,59.322166,5.901774,100.0,36,63558.355,100,0.0015733573,36.571747,76.90789,18.290585,1807.1289675235748,65.38966572319332,413.57,-18.774143,[ 0.197 -0.058 -0.12  ... -0.296 -0.334 -0.185],3594.7554,1758848400.0,34.008152
2770.488,31.821543,55.860905,1772.3247,5.334434e-06,721803,0.31821534,3700,277.31894,2.2634554,1.2995781,5.3344337e-08,27.70488,2.7731895,100.0,37,1592.3087,100,0.06280189,40.9212,83.298965,19.847145,1922.168414592743,66.63391042667953,406.61,-6.150071,[ 0.197 -0.058 -0.123 ... -0.3   -0.342 -0.201],1661.5267,239800240.0,38.14457
841.68024,9.321093,69.25039,588.67535,0.00037141252,759893,0.09321093,3800,83.67725,2.2751653,1.2256403,3.7141251e-06,8.416802,0.8367725,100.0,38,2013.1215,100,0.0496741,36.945625,80.208405,18.634575,2020.1623361110687,60.51578396837195,380.9,-21.011429,[ 0.198 -0.056 -0.124 ... -0.303 -0.343 -0.231],468.71613,31221734.0,34.27201
3285.5962,34.615402,56.809387,2430.3613,3.6351978e-06,796513,0.34615403,3900,327.0119,2.2487955,1.1080832,3.6351977e-08,32.85596,3.2701192,100.0,39,12354.531,100,0.008094196,37.370716,80.67608,20.839777,2113.2868649959564,76.92367733572945,366.2,-17.697403,[ 0.197 -0.057 -0.122 ... -0.303 -0.317 -0.246],2131.4539,565446200.0,34.68152
8865.139,89.225136,60.375057,7556.8223,3.8674675e-06,834710,0.89225125,4000,882.0157,2.257063,1.0129781,3.8674674e-08,88.65138,8.820157,100.0,40,92210.04,100,0.0010844807,36.41305,85.094826,21.54111,2203.044593334198,69.88323325958157,381.97,-36.09427,[ 0.197 -0.057 -0.123 ... -0.302 -0.347 -0.242],6695.4893,5690656000.0,33.576557
742.3511,15.487877,67.33225,822.38385,7.3434976e-06,875860,0.15487878,4100,90.36606,2.275618,2.853643,7.3434975e-08,7.4235106,0.90366054,100.0,41,4306.664,100,0.023219828,35.62965,77.84648,20.158833,2317.5479350090027,62.726895076706214,411.5,-18.924202,[ 0.196 -0.058 -0.123 ... -0.299 -0.324 -0.257],652.09424,25351456.0,33.034763
500.43655,5.9965196,47.168453,236.88786,0.00012601222,917978,0.059965197,4200,49.75003,2.2245383,1.4320157,1.2601222e-06,5.0043654,0.4975003,100.0,42,430.41516,100,0.23233382,37.895126,77.28872,17.987862,2422.4399127960205,70.65007571951253,421.18,-37.583603,[ 0.196 -0.058 -0.123 ... -0.299 -0.335 -0.227],183.43898,3680181.2,35.318836
94512.34,947.7882,63.586426,61393.582,3.039741e-08,960260,9.4778805,4300,9403.607,2.208283,1.0056434,3.039741e-10,945.1234,94.03607,100.0,43,2760171.2,100,3.6229638e-05,37.30527,78.74517,23.293009,2523.3078169822693,68.32205982321007,422.82,-73.280045,[ 0.196 -0.058 -0.122 ... -0.298 -0.354 -0.26 ],57032.74,375835850000.0,34.680428
9906.523,99.449615,57.81812,3439.1765,5.14428e-05,1002881,0.994496,4400,985.6486,2.26536,1.0077739,5.14428e-07,99.06523,9.856486,100.0,44,98852.88,100,0.0010116043,35.213074,76.884895,23.509848,2617.3996481895447,62.61513733683162,426.21,-50.8652,[ 0.196 -0.059 -0.121 ... -0.301 -0.349 -0.281],2633.4004,1173366500.0,32.650238
12387.1,126.308304,64.79162,7317.4053,3.032595e-06,1042669,1.2630829,4500,1232.3385,2.350638,1.0395975,3.032595e-08,123.870995,12.323385,100.0,45,131243.17,100,0.0007619444,29.595985,77.48401,23.678053,2724.1079063415527,52.608693207877224,397.88,-42.52612,[ 0.198 -0.056 -0.122 ... -0.305 -0.34  -0.232],6381.721,5273415700.0,27.013186
3924.9553,40.929726,73.34744,2914.8826,9.864713e-06,1082028,0.4092973,4600,390.4596,2.3086467,1.0868745,9.864713e-08,39.249554,3.9045959,100.0,46,39706.613,100,0.0025184723,36.353,85.63123,23.920612,2824.614490509033,75.67748459087065,393.59,-52.759727,[ 0.198 -0.056 -0.122 ... -0.304 -0.314 -0.173],2346.105,812982300.0,33.498627
15434.221,157.98683,69.52739,6174.392,9.3483266e-07,1118726,1.5798683,4700,1535.6359,2.2795775,1.0473518,9.348327e-09,154.34221,15.3563595,100.0,47,89801.24,100,0.0011135703,36.401283,83.618576,19.972155,2919.4647800922394,81.71999089113008,366.98,-21.94938,[ 0.199 -0.055 -0.122 ... -0.3   -0.336 -0.193],5339.13,3494457300.0,33.614
5902.6123,63.379013,22.871407,2457.055,4.6246754e-08,1155699,0.6337901,4800,587.53375,2.2594965,1.1502728,4.6246754e-10,59.026123,5.875337,100.0,48,39420.195,100,0.002536771,38.82521,86.69766,21.0481,3019.7878062725067,73.29481923386878,369.73,-39.6494,[ 0.198 -0.057 -0.12  ... -0.301 -0.366 -0.192],1883.2748,484944200.0,35.93529
33328.348,334.87335,66.629456,13596.112,8.418582e-08,1190672,3.3487341,4900,3315.9778,2.2522237,1.0095576,8.418582e-10,333.28348,33.159782,100.0,49,245129.14,100,0.00040794825,36.290993,90.27138,20.264421,3104.7997336387634,64.93640020496723,349.73,-6.7652073,[ 0.198 -0.056 -0.121 ... -0.301 -0.366 -0.213],12106.318,18397733000.0,33.28195
2389.774,24.598747,66.00603,797.4133,1.0546462e-06,1221816,0.24598746,5000,237.71912,2.2470882,1.05943,1.05464615e-08,23.89774,2.377191,100.0,50,16417.918,100,0.0060909064,32.386112,83.85382,22.388882,3188.5178039073944,56.58064001413722,311.44,-14.582701,[ 0.198 -0.057 -0.119 ... -0.299 -0.341 -0.245],439.26688,58491944.0,29.59098
20637.773,206.91066,66.317505,12847.537,2.2989218e-06,1255344,2.069107,5100,2053.3801,2.2263434,1.0051701,2.2989218e-08,206.37773,20.5338,100.0,51,676800.25,100,0.00014775408,33.761845,81.905594,22.183563,3283.1228363513947,62.08871656557176,335.28,-24.965168,[ 0.197 -0.058 -0.119 ... -0.3   -0.349 -0.241],10601.471,16443513000.0,31.031654
98096.94,982.1111,71.97177,55282.26,8.174867e-08,1299237,9.82111,5200,9760.41,2.177717,1.0023288,8.1748663e-10,980.96936,97.60408,100.0,52,16674342.0,100,5.997238e-06,42.834633,80.128,24.809042,3411.7421419620514,73.40719002989414,438.93,-67.0308,[ 0.197 -0.058 -0.119 ... -0.303 -0.375 -0.237],44375.71,304979640000.0,40.1637
15478.604,155.41628,59.54288,12902.295,1.4054386e-07,1342805,1.5541625,5300,1540.0399,2.1240413,1.0081576,1.4054385e-09,154.78603,15.400397,100.0,53,534084.25,100,0.00018723638,43.213432,88.30802,21.396791,3520.211825609207,73.46971778182083,435.68,-9.270472,[ 0.197 -0.057 -0.122 ... -0.306 -0.393 -0.267],10751.08,16597926000.0,40.269836
13443.62,135.31207,56.82088,7621.476,1.1288015e-06,1381983,1.3531207,5400,1337.5399,2.1315932,1.0130651,1.1288015e-08,134.4362,13.3754,100.0,54,208439.94,100,0.0004797545,32.611656,82.98098,23.895042,3647.895785331726,42.536689498975655,391.78,-51.00808,[ 0.197 -0.056 -0.125 ... -0.307 -0.434 -0.279],6358.6377,5757772300.0,29.845623
117533.82,1175.8302,73.248505,55445.168,1.6118537e-07,1425432,11.758305,5500,11694.419,2.14619,1.0008374,1.6118537e-09,1175.3381,116.94417,100.0,55,865900.0,100,0.00011548678,41.575882,84.5303,18.87245,3769.1159253120422,52.51342993842419,434.49,-5.895046,[ 0.198 -0.055 -0.127 ... -0.307 -0.425 -0.282],52823.215,307144920000.0,38.75821
51461.043,514.9306,61.40759,30564.186,2.8176714e-07,1467375,5.149305,5600,5120.2773,2.1370006,1.0012447,2.8176714e-09,514.6104,51.20277,100.0,56,8014766.5,100,1.24769695e-05,39.298714,84.374626,21.676085,3877.2209038734436,55.812962350264016,419.43,-29.512936,[ 0.197 -0.056 -0.126 ... -0.309 -0.436 -0.256],22601.93,93334230000.0,36.48622
180383.5,1806.1736,67.277725,69157.16,1.7554168e-05,1511989,18.061733,5700,17947.705,2.1299396,1.002594,1.7554167e-07,1803.835,179.47704,100.0,57,194186.62,100,0.00051496853,42.970337,84.7638,20.089708,3983.1574182510376,73.90583519888777,446.14,-8.203185,[ 0.198 -0.055 -0.128 ... -0.305 -0.448 -0.253],67912.07,477438970000.0,40.144882
418.18243,5.878508,55.10884,344.0156,8.924499e-05,1554656,0.058785077,5800,42.097645,2.1369479,1.9126338,8.9244986e-07,4.181824,0.4209764,100.0,58,233.08076,100,0.42903584,43.36185,89.35256,25.667297,4094.923793554306,79.71399407593556,426.67,-76.129486,[ 0.2   -0.052 -0.132 ... -0.309 -0.434 -0.274],298.54413,6474644.5,40.383423
65611.42,658.51294,63.372246,32652.686,1.3424942e-07,1600566,6.5851293,5900,6528.041,2.135727,1.0073167,1.3424941e-09,656.1142,65.28041,100.0,59,3186062.5,100,3.1386702e-05,41.206505,87.09606,20.967024,4204.031682729721,84.54809620896194,459.1,-22.956715,[ 0.201 -0.051 -0.132 ... -0.309 -0.452 -0.249],27470.602,105854860000.0,38.303303
1365.9304,14.98946,70.52138,684.6188,0.00020068751,1646528,0.14989461,6000,135.87967,2.159176,1.202292,2.006875e-06,13.659304,1.3587966,100.0,60,2293.7864,100,0.04359604,45.509853,89.55514,18.135994,4337.8676335811615,80.50050229570628,459.62,-14.563061,[ 0.201 -0.051 -0.133 ... -0.313 -0.443 -0.259],541.6485,38453212.0,42.524677
382.17004,4.5625744,56.19028,296.4339,1.9811227e-05,1687896,0.045625743,6100,37.98196,2.1491306,1.4224702,1.9811226e-07,3.8217003,0.37981957,100.0,61,560.8002,100,0.17831664,42.46425,78.14933,18.91954,4440.770699739456,81.10803513191529,413.68,-27.676777,[ 0.2   -0.052 -0.13  ... -0.313 -0.43  -0.249],234.74484,7050604.5,39.85928
179.77965,3.560544,49.827835,189.03362,0.0003403766,1729876,0.035605438,6200,19.14626,2.160083,3.3427162,3.403766e-06,1.7977965,0.19146256,100.0,62,142.35187,100,0.7024846,39.023705,76.85143,23.276026,4532.787856578827,64.43832306037316,419.8,-81.066185,[ 0.2   -0.052 -0.13  ... -0.312 -0.431 -0.257],156.79324,1313719.0,36.321503
3472.688,35.001072,60.40805,2097.6594,6.2694007e-06,1773342,0.35001072,6300,345.50195,2.1272495,1.015845,6.2694006e-08,34.72688,3.4550192,100.0,63,39978.047,100,0.0025013727,44.254337,87.031395,18.880512,4641.261533975601,90.41459327576214,434.66,-15.159273,[ 0.2   -0.052 -0.131 ... -0.311 -0.413 -0.265],1517.6094,434978780.0,41.353283
88455.086,884.7232,67.48705,45538.492,3.6486355e-08,1818555,8.847234,6400,8801.153,2.1211655,1.0003897,3.6486356e-10,884.55084,88.01152,100.0,64,2809197.0,100,3.559736e-05,39.266273,87.18767,20.122358,4732.375571727753,54.28767582989276,452.13,-60.082756,[ 0.198 -0.054 -0.13  ... -0.308 -0.447 -0.263],40667.414,207309340000.0,36.360016
73591.41,739.2441,70.2803,43488.727,2.7505712e-07,1861816,7.392441,6500,7321.959,2.0634139,1.0090591,2.750571e-09,735.91406,73.2196,100.0,65,760351.94,100,0.00013151804,31.064627,82.77303,26.603691,4857.9704558849335,44.35267640476088,432.61,-68.4145,[ 0.197 -0.056 -0.128 ... -0.313 -0.444 -0.272],41082.84,188254180000.0,28.305525
111589.734,1119.5856,64.15208,36426.72,4.835353e-08,1906590,11.195857,6600,11102.722,2.0859423,1.0066115,4.835353e-10,1115.8973,111.02724,100.0,66,10060300.0,100,9.940061e-06,35.311214,84.84172,26.128822,4968.134471893311,49.86554170772185,447.74,-62.68628,[ 0.197 -0.056 -0.129 ... -0.312 -0.452 -0.322],27456.691,132492240000.0,32.48316
24454.102,245.47272,70.11156,17500.783,9.093027e-08,1952079,2.4547274,6700,2433.0642,2.0950165,1.0076296,9.093027e-10,244.54102,24.330645,100.0,67,2762811.8,100,3.619501e-05,41.17583,90.37575,25.206726,5077.218999862671,59.57715437517253,454.89,-90.8786,[ 0.196 -0.056 -0.129 ... -0.31  -0.431 -0.321],12465.592,30490468000.0,38.14654
34511.176,346.049,71.96466,16270.681,7.3546374e-07,1996664,3.4604907,6800,3433.7322,2.0771496,1.0054344,7.3546373e-09,345.11176,34.337322,100.0,68,563061.6,100,0.00017760045,45.96996,91.240974,19.092297,5189.639550447464,83.5667106981741,445.85,-1.5310926,[ 0.197 -0.054 -0.13  ... -0.308 -0.424 -0.319],13988.518,26292507000.0,42.928596
1207.2449,13.449664,72.76686,635.14514,0.00012257,2031432,0.13449664,6900,120.06629,2.1172054,1.2392672,1.2257e-06,12.072449,1.2006631,100.0,69,2813.9934,100,0.035536684,39.730385,88.866035,23.093374,5284.557891845703,65.01755182543504,347.68,-15.196187,[ 0.197 -0.054 -0.131 ... -0.311 -0.424 -0.336],478.00897,33237936.0,36.768185
39782.02,398.53284,72.814095,23454.582,2.6677878e-06,2067710,3.985329,7000,3958.1902,2.0888684,1.0035858,2.6677878e-08,397.8202,39.5819,100.0,70,164668.77,100,0.0006072797,41.280067,91.22536,21.019543,5383.483907222748,57.193367455569735,362.78,-24.941532,[ 0.197 -0.055 -0.13  ... -0.31  -0.401 -0.32 ],22220.625,54903247000.0,38.239223
271.3845,4.642137,70.33448,318.15585,2.0656109e-05,2109602,0.046421364,7100,28.208384,2.034199,2.6367826,2.0656108e-07,2.7138448,0.28208384,100.0,71,698.7922,100,0.14310406,48.294365,91.96148,20.69922,5488.69890666008,62.222755043597815,418.92,3.6700783,[ 0.195 -0.057 -0.128 ... -0.307 -0.407 -0.342],237.12344,4295538.0,45.22898
