InitialReturnMin,Iteration,MeanIWNorm,Weights,MeanEntropy,EpRewMean,EpThisIter,ReturnStepMaxmin,InitialReturnMax,InitialBound,EpisodesSoFar,TimestepsSoFar,MinIW,MeanIW,EmpiricalD2,ESSRenyi,InitialReturnMean,StdIWNorm,ReturnStepMax,TimeElapsed,InitialReturnStd,MaxIWNorm,MaxIW,ReturnMeanIW,J_sample_variance,ESSClassic,EpLenMean,MinIWNorm,StdIW,Bound
-100.0,76,0.0033571632,[ 0.188  0.135  0.076 ... -0.323 -0.197 -0.235],2.4119072,-93.0,100,,,-94.005035,7600,798161,0.00033706124,0.33571634,152.84297,0.65426624,-93.0,0.008080769,100.0,2613.4632217884064,25.514702,0.06328987,6.328987,-24.296852,2885.517,14.71939,101.21,3.3706124e-06,0.808077,-36.722103
-100.0,77,0.0040811873,[ 0.188  0.135  0.075 ... -0.322 -0.198 -0.228],2.3915472,-90.0,100,,,-91.005035,7700,808552,2.6118942e-05,0.40811875,64.30376,1.555119,-90.0,0.0070314207,100.0,2648.875422477722,30.0,0.037812285,3.7812288,-29.397234,2520.727,25.19948,103.91,2.611894e-07,0.70314205,-37.456596
-100.0,78,0.013412671,[ 0.188  0.135  0.075 ... -0.321 -0.199 -0.247],2.3974476,-92.0,100,,100.0,-93.005035,7800,819430,0.006020993,1.3412672,14.061436,7.1116495,-92.0,0.050327305,100.0,2687.918205499649,30.594116,0.4864337,48.64337,-33.349365,272555.8,6.6316695,108.78,6.0209928e-05,5.032731,-37.118114
-100.0,79,0.00370262,[ 0.188  0.135  0.076 ... -0.32  -0.193 -0.248],2.4091961,-92.0,100,,,-93.005035,7900,829862,0.0004510124,0.370262,128.26729,0.779622,-92.0,0.0072788997,100.0,2723.3436241149902,27.12932,0.038963445,3.8963447,-35.6828,5398.278,20.556345,104.32,4.5101237e-06,0.7278901,-47.065372
-100.0,80,0.0019997826,[ 0.188  0.135  0.075 ... -0.32  -0.18  -0.249],2.4042926,-94.0,100,,,-95.005035,8000,840322,0.0001434405,0.19997828,90.70479,1.1024777,-94.0,0.0039121476,100.0,2760.155412197113,23.748684,0.034364775,3.4364777,-17.778688,1504.1008,20.716555,104.6,1.4344049e-06,0.39121482,-27.350574
-100.0,81,0.0030143922,[ 0.187  0.136  0.076 ... -0.321 -0.159 -0.275],2.415241,-85.0,100,,,-86.005035,8100,850325,0.000877567,0.30143926,104.53791,0.9565908,-85.0,0.0066262805,100.0,2795.059614419937,35.70714,0.056179464,5.6179466,-17.506643,799.855,17.146345,100.03,8.77567e-06,0.66262805,-27.78253
-100.0,82,0.0039318996,[ 0.187  0.136  0.076 ... -0.322 -0.147 -0.275],2.4177196,-91.0,100,,,-92.005035,8200,860272,0.00016362667,0.39318994,111.572,0.89628226,-91.0,0.007668429,100.0,2829.847852230072,28.618176,0.055540197,5.55402,-34.22377,5419.36,20.817215,99.47,1.6362667e-06,0.7668429,-44.83975
-100.0,83,0.003969574,[ 0.187  0.136  0.075 ... -0.321 -0.146 -0.275],2.4240263,-87.0,100,,,-88.005035,8300,870012,7.8349316e-05,0.3969574,136.95335,0.7301756,-87.0,0.011297485,100.0,2859.5217146873474,33.630344,0.10905975,10.905975,-26.114153,1632.444,10.989218,97.4,7.8349314e-07,1.1297485,-37.875816
-100.0,84,0.003281445,[ 0.187  0.136  0.075 ... -0.32  -0.141 -0.273],2.4167893,-96.0,100,,,-97.005035,8400,879778,9.4142546e-05,0.3281445,222.2913,0.44986016,-96.0,0.006812111,100.0,2893.039162635803,19.595919,0.037834924,3.7834923,-30.432657,4552.0264,18.833942,97.66,9.414254e-07,0.68121105,-45.417206
-100.0,85,0.004915564,[ 0.187  0.136  0.075 ... -0.322 -0.14  -0.282],2.414113,-91.0,100,,,-92.005035,8500,889305,0.00034618215,0.4915564,146.69421,0.68169016,-91.0,0.014747494,100.0,2925.33980512619,28.618176,0.13603076,13.603077,-33.09875,4445.7305,9.999021,95.27,3.4618213e-06,1.4747493,-45.271507
-100.0,86,0.0036746475,[ 0.188  0.136  0.075 ... -0.322 -0.15  -0.274],2.3906262,-90.0,100,,,-91.005035,8600,899317,0.00089911115,0.36746478,111.441925,0.8973284,-90.0,0.0071038133,100.0,2957.9995279312134,30.0,0.037918255,3.7918255,-29.614758,3394.9124,21.109314,100.12,8.991111e-06,0.7103814,-40.224545
-100.0,87,0.0072856843,[ 0.188  0.135  0.075 ... -0.323 -0.159 -0.288],2.3874807,-95.0,100,,,-96.005035,8700,909449,0.0002737538,0.72856843,106.09113,0.9425858,-95.0,0.034707297,100.0,2990.087667942047,21.794495,0.34533748,34.53375,-36.543148,4942.3203,4.220572,101.32,2.737538e-06,3.4707296,-46.895092
-100.0,88,0.004074025,[ 0.188  0.135  0.075 ... -0.325 -0.16  -0.291],2.3750012,-92.0,100,,,-93.005035,8800,919481,0.0006365853,0.4074025,135.49365,0.73804194,-92.0,0.007296615,100.0,3022.995318889618,27.12932,0.045213476,4.5213475,-38.866455,5402.0137,23.765884,100.32,6.3658526e-06,0.72966146,-50.56527
-100.0,89,0.0037837585,[ 0.187  0.135  0.075 ... -0.325 -0.159 -0.304],2.3933542,-95.0,100,,,-96.005035,8900,929558,0.00018805065,0.3783759,117.80625,0.8488514,-95.0,0.007368601,100.0,3055.1960666179657,21.794495,0.047865342,4.7865343,-31.692358,4031.8186,20.866028,100.77,1.8805064e-06,0.7368601,-42.600895
-100.0,90,0.003449503,[ 0.187  0.135  0.076 ... -0.325 -0.166 -0.279],2.3926291,-98.0,100,,,-99.005035,9000,939105,0.00043434306,0.34495032,146.88031,0.6808264,-98.0,0.0065786336,100.0,3082.9838032722473,14.0,0.037396263,3.7396264,-34.361206,4379.771,21.565083,95.47,4.3434306e-06,0.6578634,-46.54168
-100.0,91,0.0036308945,[ 0.188  0.135  0.076 ... -0.325 -0.18  -0.265],2.385541,-94.0,100,,,-95.005035,9100,949216,7.548035e-05,0.36308947,281.3947,0.3553727,-94.0,0.008336871,100.0,3117.559669494629,23.748684,0.059698194,5.9698195,-34.04631,6982.535,15.94377,101.11,7.5480347e-07,0.8336871,-50.90564
-100.0,92,0.003939825,[ 0.187  0.135  0.076 ... -0.325 -0.192 -0.261],2.3869197,-96.0,100,,,-97.005035,9200,959480,0.0004359285,0.39398253,132.9605,0.7521031,-96.0,0.0057252403,100.0,3150.795634031296,19.595919,0.02831576,2.831576,-36.568424,3037.4773,32.136703,102.64,4.359285e-06,0.572524,-48.157364
-100.0,93,0.0034463531,[ 0.187  0.135  0.075 ... -0.326 -0.193 -0.258],2.404297,-91.0,100,,100.0,-92.005035,9300,969446,0.00045278235,0.3446353,148.31789,0.67422754,-91.0,0.005361622,100.0,3185.0503475666046,31.92178,0.023810834,2.3810835,-31.386078,2526.356,29.237026,99.66,4.5278234e-06,0.5361622,-43.626015
-100.0,94,0.00324724,[ 0.187  0.135  0.076 ... -0.326 -0.179 -0.255],2.3908293,-91.0,100,,,-92.005035,9400,979402,0.0006699927,0.32472402,98.49771,1.015252,-91.0,0.007848997,100.0,3219.4048182964325,28.618176,0.054317154,5.4317155,-31.104649,6253.2627,14.614519,99.56,6.699927e-06,0.78489965,-41.079247
-100.0,95,0.0040502236,[ 0.187  0.135  0.076 ... -0.325 -0.182 -0.265],2.39628,-96.0,100,,,-97.005035,9500,989505,0.00014194104,0.40502235,171.33736,0.58364385,-96.0,0.007992084,100.0,3250.433169603348,19.595919,0.052392267,5.239227,-37.463333,6183.588,20.43445,101.03,1.4194104e-06,0.7992084,-50.618866
-100.0,96,0.0040643592,[ 0.187  0.135  0.076 ... -0.327 -0.167 -0.275],2.385726,-94.0,100,,,-95.005035,9600,999243,5.795796e-05,0.406436,155.2524,0.64411247,-94.0,0.00880184,100.0,3285.415974378586,23.748684,0.050913054,5.0913057,-36.978386,6981.2065,17.575033,97.38,5.795796e-07,0.880184,-49.50119
-100.0,97,0.0033396783,[ 0.187  0.135  0.076 ... -0.328 -0.171 -0.282],2.397448,-91.0,100,,,-92.005035,9700,1009274,9.124591e-05,0.33396786,124.75921,0.801544,-91.0,0.005627476,100.0,3316.111685037613,28.618176,0.02666279,2.666279,-29.195103,2679.86,26.046118,100.31,9.1245903e-07,0.56274766,-40.42094
-100.0,98,0.005703171,[ 0.186  0.135  0.075 ... -0.327 -0.166 -0.275],2.4196615,-91.0,100,,,-92.005035,9800,1019309,0.0026490337,0.5703171,75.91343,1.31729,-91.0,0.012230929,100.0,3352.5968420505524,28.618176,0.078703344,7.8703346,-46.02212,9711.613,17.859566,100.35,2.6490336e-05,1.2230929,-54.778847
-100.0,99,0.0037293704,[ 0.187  0.135  0.075 ... -0.327 -0.159 -0.26 ],2.3953073,-93.0,100,,,-94.005035,9900,1029003,1.2378481e-05,0.37293705,126.12657,0.79285437,-93.0,0.0088382065,100.0,3386.0610008239746,25.514702,0.062753245,6.275325,-25.061846,2138.182,15.113985,96.94,1.2378482e-07,0.88382065,-36.349033
-100.0,100,0.0035989718,[ 0.187  0.135  0.075 ... -0.325 -0.165 -0.278],2.3847115,-83.0,100,,,-84.005035,10000,1039238,0.00039998756,0.35989717,50.992542,1.9610711,-83.0,0.008941075,100.0,3422.923928499222,37.56328,0.07911752,7.9117527,-22.272438,2139.435,13.943201,102.35,3.9998754e-06,0.8941076,-29.449318
-100.0,101,0.0043147327,[ 0.187  0.135  0.075 ... -0.325 -0.171 -0.283],2.3850298,-91.0,100,,,-92.005035,10100,1049328,0.00024747048,0.43147328,88.763954,1.1265835,-91.0,0.010847181,100.0,3454.7081294059753,28.618176,0.09533226,9.533226,-40.176357,11704.169,13.66096,100.9,2.4747048e-06,1.0847181,-49.645283
-100.0,102,0.0038167578,[ 0.187  0.135  0.075 ... -0.324 -0.174 -0.279],2.376952,-90.0,100,,,-91.005035,10200,1059307,0.0013603675,0.3816758,95.364685,1.0486062,-90.0,0.0057376935,100.0,3488.499573469162,30.0,0.029279653,2.9279654,-29.912493,2356.8354,30.675978,99.79,1.3603675e-05,0.57376933,-39.727173
-100.0,103,0.0033977374,[ 0.187  0.135  0.075 ... -0.325 -0.177 -0.284],2.3718677,-95.0,100,,,-96.005035,10300,1069044,6.8893896e-05,0.33977374,196.1063,0.5099276,-95.0,0.005999595,100.0,3525.980283021927,21.794495,0.03231759,3.231759,-32.877224,3667.4126,24.284136,97.37,6.8893894e-07,0.59995955,-46.95157
-100.0,104,0.003784313,[ 0.187  0.135  0.075 ... -0.326 -0.181 -0.285],2.3625245,-96.0,100,,,-97.005035,10400,1078536,0.00025260446,0.37843132,161.4324,0.6194543,-96.0,0.0074169952,100.0,3558.5474951267242,19.595919,0.052613467,5.261347,-32.84746,4716.397,20.65547,94.92,2.5260445e-06,0.7416995,-45.617077
-100.0,105,0.004501413,[ 0.187  0.135  0.075 ... -0.328 -0.189 -0.286],2.372286,-96.0,100,,,-97.005035,10500,1088214,0.0006539838,0.45014134,152.19844,0.65703696,-96.0,0.008435252,100.0,3590.5155663490295,19.595919,0.05360926,5.360926,-44.402634,7214.136,22.165346,96.78,6.5398376e-06,0.84352535,-56.80166
-100.0,106,0.0033612286,[ 0.187  0.135  0.075 ... -0.33  -0.182 -0.283],2.3662627,-98.0,100,,,-99.005035,10600,1097345,0.0011026745,0.33612287,125.74676,0.7952491,-98.0,0.0056371563,100.0,3619.2486848831177,14.0,0.034116905,3.4116905,-33.050896,3216.9463,26.228102,91.31,1.1026745e-05,0.5637157,-44.321075
-100.0,107,0.0058634216,[ 0.187  0.135  0.075 ... -0.329 -0.186 -0.285],2.3711448,-92.0,100,,,-93.005035,10700,1106580,0.00012442138,0.58634216,72.9771,1.3702929,-92.0,0.008334657,100.0,3650.588391304016,27.12932,0.048802692,4.8802695,-54.426407,7059.082,33.106365,92.35,1.2442138e-06,0.8334658,-63.012108
-100.0,108,0.004239269,[ 0.188  0.134  0.075 ... -0.33  -0.179 -0.288],2.3701215,-100.0,100,100.0,-100.0,-101.005035,10800,1116016,0.0002868357,0.4239269,148.92601,0.6714744,-100.0,0.0078169275,100.0,3683.005972623825,,0.051437855,5.1437855,-42.39269,6172.1567,22.726812,94.36,2.8683571e-06,0.78169274,-54.657692
-100.0,109,0.0055653136,[ 0.187  0.134  0.075 ... -0.328 -0.18  -0.288],2.3691394,-97.0,100,,,-98.005035,10900,1125803,0.00053497584,0.55653137,149.48903,0.66894543,-97.0,0.017768124,100.0,3717.473443031311,17.058722,0.16152655,16.152655,-33.198605,3622.6047,8.934122,97.87,5.3497583e-06,1.7768123,-45.48677
-100.0,110,0.005545116,[ 0.187  0.134  0.075 ... -0.327 -0.188 -0.281],2.3398268,-93.0,100,,,-94.005035,11000,1135629,0.0027025437,0.5545116,55.28148,1.8089241,-93.0,0.010362502,100.0,3751.1794912815094,25.514702,0.056119364,5.6119366,-50.876984,10163.84,22.26045,98.26,2.7025437e-05,1.0362502,-58.34959
-100.0,111,0.005360953,[ 0.187  0.134  0.075 ... -0.328 -0.202 -0.296],2.344932,-93.0,100,,,-94.005035,11100,1145156,0.0005193592,0.5360953,35.937542,2.7826054,-93.0,0.0068385988,100.0,3784.897534132004,25.514702,0.039102085,3.9102085,-51.12872,4818.773,38.062836,95.27,5.1935917e-06,0.6838599,-57.153713
-100.0,112,0.0027804293,[ 0.187  0.134  0.075 ... -0.328 -0.201 -0.292],2.3278537,-96.0,100,,,-97.005035,11200,1154413,0.00029900583,0.27804294,173.7186,0.5756436,-96.0,0.004904347,100.0,3817.7993693351746,19.595919,0.030157337,3.0157337,-27.099089,2454.6438,24.323343,92.57,2.9900582e-06,0.49043468,-40.345722
-100.0,113,0.0040302905,[ 0.188  0.134  0.075 ... -0.33  -0.209 -0.301],2.321342,-100.0,100,100.0,-100.0,-101.005035,11300,1163874,0.00093767117,0.40302914,117.9599,0.8477457,-100.0,0.0056772945,100.0,3853.5034902095795,,0.025103087,2.5103087,-40.30291,3255.7244,33.508564,94.61,9.376711e-06,0.5677294,-51.21856
-100.0,114,0.0020763185,[ 0.188  0.134  0.075 ... -0.33  -0.214 -0.303],2.3193228,-98.0,100,,,-99.005035,11400,1173340,0.00020664967,0.20763187,148.62961,0.6728135,-98.0,0.0039471653,100.0,3884.213410139084,14.0,0.02967335,2.967335,-19.863813,1559.6047,21.673388,94.66,2.0664966e-06,0.39471656,-32.116608
-100.0,115,0.0047885436,[ 0.188  0.134  0.075 ... -0.329 -0.217 -0.301],2.3203123,-98.0,100,,,-99.005035,11500,1183005,0.0011730848,0.47885436,98.61878,1.0140057,-98.0,0.010283463,100.0,3917.415783882141,14.0,0.072923265,7.292327,-47.2062,10702.401,17.81955,96.65,1.1730848e-05,1.0283463,-57.186928
-100.0,116,0.0032084777,[ 0.188  0.134  0.075 ... -0.33  -0.215 -0.303],2.318622,-96.0,100,,,-97.005035,11600,1192617,0.0010893972,0.32084778,68.69041,1.4558073,-96.0,0.004559845,100.0,3951.619834423065,19.595919,0.023995543,2.3995543,-30.906214,2052.205,33.115093,96.12,1.0893972e-05,0.45598453,-39.235935
-100.0,117,0.003084699,[ 0.188  0.134  0.075 ... -0.33  -0.214 -0.305],2.3242714,-98.0,100,,,-99.005035,11700,1202692,4.459559e-05,0.3084699,177.99503,0.5618135,-98.0,0.0053870454,100.0,3989.1204533576965,14.0,0.035210334,3.5210333,-30.504286,2945.7927,24.692389,100.75,4.4595586e-07,0.5387046,-43.912975
-100.0,118,0.0047257077,[ 0.188  0.134  0.075 ... -0.33  -0.205 -0.309],2.3350134,-92.0,100,,,-93.005035,11800,1212292,0.00028181032,0.47257078,80.943794,1.2354251,-92.0,0.007926951,100.0,4022.6513323783875,27.12932,0.057350397,5.7350397,-44.250732,6210.221,26.221212,96.0,2.8181032e-06,0.7926952,-53.292934
-100.0,119,0.003058589,[ 0.188  0.134  0.075 ... -0.33  -0.205 -0.298],2.3224757,-95.0,100,,,-96.005035,11900,1222234,0.00084533985,0.3058589,128.57457,0.7777588,-95.0,0.005357321,100.0,4058.471509695053,21.794495,0.027039554,2.7039554,-25.73722,2271.2588,24.582201,99.42,8.453399e-06,0.5357321,-37.133415
-100.0,120,0.0032848378,[ 0.187  0.134  0.075 ... -0.33  -0.19  -0.325],2.2800589,-95.0,100,,,-96.005035,12000,1232173,0.0002064076,0.32848376,236.90762,0.42210546,-95.0,0.007738566,100.0,4095.7496633529663,21.794495,0.06747971,6.7479706,-25.408833,1867.3788,15.267171,99.39,2.064076e-06,0.7738566,-40.878178
-100.0,121,0.003978652,[ 0.187  0.134  0.075 ... -0.332 -0.254 -0.303],2.2961247,-89.0,100,,,-90.005035,12100,1242784,0.0009580856,0.39786518,112.30501,0.89043224,-89.0,0.008805482,100.0,4132.488270044327,31.288975,0.07895939,7.895939,-28.96043,1939.1655,16.954391,106.11,9.5808555e-06,0.8805482,-39.61122
-100.0,122,0.0030034396,[ 0.187  0.134  0.075 ... -0.33  -0.248 -0.294],2.2741895,-95.0,100,,,-96.005035,12200,1253062,3.6533762e-05,0.30034396,198.82378,0.50295794,-95.0,0.006101668,100.0,4175.709851503372,21.794495,0.034275346,3.4275346,-28.991844,3727.4634,19.503685,102.78,3.653376e-07,0.6101667,-43.16337
-100.0,123,0.008754941,[ 0.187  0.134  0.075 ... -0.329 -0.261 -0.302],2.3239596,-93.0,100,,100.0,-94.005035,12300,1263807,0.00045714877,0.8754942,243.35168,0.41092792,-93.0,0.048724625,100.0,4206.406963825226,29.171904,0.48562568,48.56257,12.652524,247106.56,3.1275885,107.45,4.5714874e-06,4.8724623,-3.025797
-100.0,124,0.002659312,[ 0.187  0.133  0.075 ... -0.329 -0.267 -0.247],2.3017056,-98.0,100,,,-99.005035,12400,1273775,0.0003730252,0.26593122,109.292625,0.9149748,-98.0,0.004486727,100.0,4246.676099061966,14.0,0.02300089,2.3000891,-26.520061,2036.8091,25.99724,99.68,3.7302518e-06,0.4486727,-37.02704
-100.0,125,0.0038338646,[ 0.187  0.134  0.075 ... -0.329 -0.268 -0.268],2.304463,-98.0,100,,,-99.005035,12500,1283888,0.0010797569,0.3833865,88.82126,1.1258566,-98.0,0.0068032066,100.0,4282.1164927482605,14.0,0.03698016,3.6980162,-38.157047,4686.7983,24.102991,101.13,1.0797568e-05,0.6803206,-47.62903
-100.0,126,0.0025190476,[ 0.187  0.133  0.075 ... -0.328 -0.265 -0.268],2.321276,-99.0,100,,,-100.005035,12600,1294224,0.00023558711,0.25190476,137.83826,0.725488,-99.0,0.0034670415,100.0,4317.895592451096,9.949874,0.016395235,1.6395236,-24.772429,1217.6244,34.55085,103.36,2.355871e-06,0.34670416,-36.57203
-100.0,127,0.002198823,[ 0.187  0.133  0.075 ... -0.328 -0.269 -0.248],2.3108234,-98.0,100,,,-99.005035,12700,1303847,4.3291056e-05,0.21988234,216.42175,0.46206075,-98.0,0.0057248473,100.0,4350.091379165649,14.0,0.048906192,4.8906193,-21.808954,3316.5693,12.8556,96.23,4.3291055e-07,0.57248473,-36.594345
-100.0,128,0.0033057302,[ 0.186  0.134  0.075 ... -0.327 -0.269 -0.258],2.2917786,-97.0,100,,,-98.005035,12800,1313634,2.2744334e-05,0.330573,381.58722,0.2620633,-97.0,0.0077372906,100.0,4383.303024291992,17.058722,0.051628854,5.1628857,-32.31506,6065.471,15.4362335,97.87,2.2744334e-07,0.7737291,-51.947727
-100.0,129,0.004124483,[ 0.186  0.134  0.074 ... -0.326 -0.268 -0.278],2.3152094,-96.0,100,,,-97.005035,12900,1325144,0.00043647844,0.41244832,96.00603,1.0416013,-96.0,0.0069307224,100.0,4418.04762840271,19.595919,0.038505957,3.8505957,-36.470905,4413.3994,26.152704,115.1,4.364784e-06,0.69307226,-46.318535
-100.0,130,0.0033355954,[ 0.186  0.133  0.074 ... -0.326 -0.251 -0.272],2.3229709,-99.0,100,,,-100.005035,13000,1336694,0.000421463,0.33355954,129.88602,0.7699058,-99.0,0.0055381535,100.0,4456.967807292938,9.949874,0.027636165,2.7636166,-33.263844,3103.4365,26.619387,115.5,4.21463e-06,0.5538154,-44.718014
-100.0,131,0.0030710697,[ 0.186  0.133  0.074 ... -0.326 -0.254 -0.262],2.316144,-99.0,100,,,-100.005035,13100,1348372,0.00019412792,0.307107,116.818634,0.85602784,-99.0,0.0048778076,100.0,4495.047733545303,9.949874,0.027111951,2.7111952,-30.67533,2405.401,28.387115,116.78,1.9412792e-06,0.48778075,-41.538048
-100.0,132,0.0031996444,[ 0.186  0.134  0.074 ... -0.325 -0.254 -0.268],2.3056774,-97.0,100,,,-98.005035,13200,1362085,0.0005063422,0.31996444,95.7327,1.0445752,-97.0,0.005474032,100.0,4533.275488615036,17.058722,0.03331318,3.3313181,-31.517275,3040.1326,25.465233,137.13,5.063422e-06,0.5474032,-41.350876
-100.0,133,0.0029162262,[ 0.186  0.134  0.074 ... -0.325 -0.262 -0.271],2.306657,-100.0,100,100.0,-100.0,-101.005035,13300,1375986,0.00043231976,0.2916226,116.29566,0.8598773,-100.0,0.0042678155,100.0,4575.876236200333,,0.020872364,2.0872364,-29.16226,1839.8232,31.829386,139.01,4.3231976e-06,0.42678156,-40.000633
-100.0,134,0.0031611864,[ 0.186  0.134  0.074 ... -0.326 -0.268 -0.263],2.3166785,-97.0,100,,100.0,-98.005035,13400,1389008,0.0009843198,0.31611863,151.69484,0.6592182,-97.0,0.0053872773,100.0,4616.700126886368,22.15852,0.04041083,4.0410833,-31.467064,2939.462,25.612917,130.22,9.843198e-06,0.5387277,-43.84556
-100.0,135,0.0042083724,[ 0.186  0.134  0.074 ... -0.325 -0.257 -0.264],2.3093615,-100.0,100,100.0,-100.0,-101.005035,13500,1400922,0.0028404389,0.42083725,122.42582,0.81682116,-100.0,0.0070397644,100.0,4655.067982435226,,0.037250787,3.7250788,-42.083725,5005.8877,26.327845,119.14,2.8404387e-05,0.70397645,-53.204086
-100.0,136,0.0040169763,[ 0.186  0.134  0.075 ... -0.323 -0.254 -0.275],2.3039324,-99.0,100,100.0,,-100.005035,13600,1414326,0.00073231675,0.4016976,111.19915,0.89928746,-99.0,0.010676158,100.0,4695.855723619461,9.949874,0.080802105,8.080211,-40.062096,11520.721,12.401277,134.04,7.323167e-06,1.0676157,-50.66032
-100.0,137,0.004493566,[ 0.186  0.134  0.075 ... -0.324 -0.259 -0.275],2.314506,-97.0,100,,,-98.005035,13700,1426528,0.0044154436,0.44935662,47.51779,2.1044748,-97.0,0.0053144135,100.0,4732.672523736954,17.058722,0.033712994,3.3712995,-44.493454,2883.8323,41.689034,122.02,4.4154436e-05,0.53144133,-51.421497
-100.0,138,0.0025754923,[ 0.186  0.133  0.075 ... -0.323 -0.249 -0.274],2.3000658,-98.0,100,,,-99.005035,13800,1438213,0.0006971364,0.25754926,117.28328,0.85263646,-98.0,0.0042744093,100.0,4766.131410360336,14.0,0.030381002,3.0381002,-24.331715,1718.4589,26.635204,116.85,6.9713637e-06,0.4274409,-35.21601
-100.0,139,0.0042463574,[ 0.185  0.133  0.074 ... -0.324 -0.249 -0.289],2.300504,-98.0,100,,,-99.005035,13900,1451450,0.00022762746,0.42463565,106.82397,0.9361195,-98.0,0.0073116682,100.0,4803.84743642807,14.0,0.048002567,4.8002567,-42.012024,5427.567,25.22175,132.37,2.2762745e-06,0.7311668,-52.399662
-100.0,140,0.0025332079,[ 0.185  0.134  0.073 ... -0.325 -0.253 -0.285],2.2912416,-98.0,100,,,-99.005035,14000,1464058,0.0006508734,0.2533208,71.6008,1.3966324,-98.0,0.0045680297,100.0,4840.698199510574,14.0,0.022349209,2.234921,-23.585955,1924.7673,23.51977,126.08,6.508734e-06,0.45680302,-32.09031
-100.0,141,0.0049712104,[ 0.185  0.134  0.073 ... -0.326 -0.252 -0.294],2.2852228,-95.0,100,,,-96.005035,14100,1477791,6.504207e-05,0.49712104,127.374725,0.7850851,-95.0,0.014758649,100.0,4881.310916900635,21.794495,0.13614474,13.614475,-32.674385,4161.0015,10.189612,137.33,6.504207e-07,1.4758649,-44.017284
-100.0,142,0.005459261,[ 0.185  0.134  0.073 ... -0.326 -0.26  -0.292],2.2864091,-97.0,100,,,-98.005035,14200,1490795,0.0024436438,0.54592615,55.48837,1.8021795,-97.0,0.007194336,100.0,4914.927833080292,17.058722,0.040510118,4.051012,-53.154922,5295.32,36.540955,130.04,2.4436436e-05,0.7194336,-60.641502
-100.0,143,0.0046200906,[ 0.185  0.134  0.073 ... -0.326 -0.265 -0.286],2.2839036,-98.0,100,,,-99.005035,14300,1503631,0.00063430547,0.46200907,191.15645,0.5231317,-98.0,0.0068740537,100.0,4954.03569817543,14.0,0.034432925,3.4432926,-44.35984,4609.893,31.116482,128.36,6.3430543e-06,0.68740535,-58.255424
-100.0,144,0.0025759155,[ 0.185  0.134  0.073 ... -0.325 -0.265 -0.289],2.289128,-99.0,100,,,-100.005035,14400,1517100,0.0012712863,0.25759155,186.86105,0.535157,-99.0,0.003998984,100.0,4995.227672815323,9.949874,0.025076503,2.5076504,-25.081669,1603.7705,29.3246,134.69,1.2712862e-05,0.39989844,-38.820244
-100.0,145,0.0029701062,[ 0.185  0.134  0.073 ... -0.325 -0.264 -0.285],2.2871137,-100.0,100,100.0,-100.0,-101.005035,14500,1529276,0.0006623143,0.29701063,156.96188,0.63709736,-100.0,0.005551579,100.0,5030.567590713501,,0.04506855,4.506855,-29.701063,3113.1338,22.25324,121.76,6.623143e-06,0.55515796,-42.29262
-100.0,146,0.0050026174,[ 0.185  0.134  0.073 ... -0.324 -0.268 -0.282],2.2763636,-98.0,100,,,-99.005035,14600,1543042,0.00094979646,0.5002618,90.77867,1.1015804,-98.0,0.006162645,100.0,5069.003448486328,14.0,0.030091722,3.0091722,-48.070084,3735.5261,39.721344,137.66,9.497964e-06,0.6162645,-57.645866
-100.0,147,0.004523578,[ 0.185  0.134  0.073 ... -0.323 -0.273 -0.289],2.277077,-98.0,100,,,-99.005035,14700,1557927,0.0001946622,0.45235783,71.96652,1.389535,-98.0,0.0080718165,100.0,5109.327684402466,14.0,0.05453986,5.453986,-39.65832,4053.3289,23.90035,148.85,1.946622e-06,0.8071817,-48.18437
-100.0,148,0.0031189485,[ 0.185  0.134  0.073 ... -0.323 -0.269 -0.291],2.2688234,-98.0,100,,,-99.005035,14800,1572784,0.0018763817,0.3118949,67.76277,1.4757366,-98.0,0.0057409415,100.0,5154.608582735062,14.0,0.049593993,4.959399,-30.31724,3307.1758,22.78917,148.57,1.8763816e-05,0.5740941,-38.590523
-100.0,149,0.004160416,[ 0.185  0.134  0.072 ... -0.325 -0.272 -0.297],2.2724574,-96.0,100,,,-97.005035,14900,1588189,0.0007420936,0.41604155,43.610397,2.2930312,-96.0,0.005475754,100.0,5200.893037080765,19.595919,0.04117132,4.117132,-40.751762,3072.6038,36.59967,154.05,7.420936e-06,0.5475754,-47.388847
-100.0,150,0.004800021,[ 0.185  0.134  0.072 ... -0.326 -0.27  -0.296],2.2734518,-99.0,100,,,-100.005035,15000,1603333,0.006915141,0.48000214,33.09247,3.0218356,-99.0,0.0072675673,100.0,5240.243475437164,9.949874,0.05601155,5.6011553,-47.948174,5339.8765,30.372906,151.44,6.915141e-05,0.7267568,-53.72976
-100.0,151,0.006491732,[ 0.185  0.134  0.072 ... -0.325 -0.272 -0.292],2.271272,-97.0,100,,,-98.005035,15100,1619162,0.0005698866,0.6491732,47.051094,2.125349,-97.0,0.014793906,100.0,5286.982596874237,17.058722,0.12092417,12.092417,-51.929054,8826.292,16.146442,158.29,5.6988656e-06,1.4793905,-58.82299
