EpThisIter,StdIW,InitialReturnStd,ReturnStepMaxmin,ReturnMeanIW,StdIWNorm,EpRewMean,MeanIW,MinIW,InitialReturnMean,TimeElapsed,MinIWNorm,J_sample_variance,MaxIW,ReturnStepMax,EmpiricalD2,EpisodesSoFar,Iteration,InitialReturnMax,MeanIWNorm,EpLenMean,InitialReturnMin,MeanEntropy,InitialBound,ESSRenyi,Weights,ESSClassic,Bound,MaxIWNorm,TimestepsSoFar
100,0.45410308,27.12932,,-26.20451,0.004541031,-92.0,0.28967914,0.0010020711,-92.0,341.1628713607788,1.0020711e-05,1991.9117,2.5957813,100.0,69.352715,1100,11,,0.0028967913,84.97,-100.0,2.7011716,-93.005035,1.4419047,[ 0.16  -0.227  0.049 ...  0.087 -0.044 -0.045],28.923536,-34.57429,0.025957813,94861
100,0.44934273,21.794495,,-28.84204,0.004493427,-95.0,0.29775867,0.0005521824,-95.0,372.5310297012329,5.521824e-06,2046.4626,2.5949016,100.0,206.77191,1200,12,,0.0029775864,87.41,-100.0,2.7423763,-96.005035,0.4836247,[ 0.16  -0.227  0.049 ...  0.089 -0.09  -0.046],30.512611,-43.294044,0.025949014,103602
100,208.3445,22.15852,,2038.9392,2.0834448,-97.0,21.500008,1.9925103e-05,-97.0,403.37396788597107,1.9925102e-07,438928770.0,2094.4675,100.0,23432.125,1300,13,100.0,0.21500008,92.77,-100.0,2.7206445,-98.005035,0.0042676455,[ 0.16  -0.228  0.049 ...  0.097 -0.076 -0.019],1.05369,1885.0925,20.944675,112879
100,0.4363745,21.794495,,-37.72765,0.0043637445,-95.0,0.39901677,0.00029526625,-95.0,442.02096486091614,2.9526625e-06,1846.7798,1.7717328,100.0,66.42291,1400,14,,0.0039901678,88.63,-100.0,2.7413003,-96.005035,1.5055046,[ 0.162 -0.229  0.048 ...  0.101 -0.094 -0.024],45.53704,-45.91873,0.017717328,121742
100,0.4333834,,100.0,-28.784655,0.004333834,-100.0,0.28784654,0.00024098721,-100.0,477.46333360671997,2.409872e-06,1897.1838,2.2592287,100.0,124.82628,1500,15,-100.0,0.0028784655,92.09,-100.0,2.676837,-101.005035,0.80111337,[ 0.161 -0.228  0.048 ...  0.105 -0.065 -0.032],30.610538,-40.013508,0.022592286,130951
100,0.48972395,30.594116,,-37.424892,0.004897239,-92.0,0.38127652,0.0003537359,-92.0,512.4679229259491,3.537359e-06,2461.791,2.717432,100.0,42.44648,1600,16,100.0,0.0038127652,88.77,-100.0,2.7060857,-93.005035,2.355908,[ 0.162 -0.227  0.047 ...  0.106 -0.074 -0.086],37.739166,-43.97281,0.02717432,139828
100,0.6208165,14.0,,-34.31289,0.0062081646,-98.0,0.34411585,0.00071077433,-98.0,540.3963866233826,7.107743e-06,3899.1418,4.114319,100.0,196.33,1700,17,,0.0034411584,90.24,-100.0,2.7380476,-99.005035,0.5093465,[ 0.162 -0.228  0.048 ...  0.104 -0.07  -0.062],23.503162,-48.395256,0.041143186,148852
100,0.423839,14.0,,-29.195808,0.0042383894,-98.0,0.29505444,0.00016844248,-98.0,574.8121535778046,1.6844248e-06,1823.5846,2.002463,100.0,87.093185,1800,18,,0.002950544,95.7,-100.0,2.7606928,-99.005035,1.1481955,[ 0.162 -0.228  0.048 ...  0.101 -0.042 -0.058],32.642757,-38.575195,0.020024631,158422
100,0.8274996,19.595919,,-52.870544,0.008274997,-96.0,0.54215616,0.00065980107,-96.0,610.7890224456787,6.5980107e-06,6979.873,4.8346615,100.0,49.84,1900,19,,0.0054215617,95.45,-100.0,2.783217,-97.005035,2.0064206,[ 0.162 -0.225  0.047 ...  0.103 -0.073 -0.004],30.033375,-59.965855,0.048346613,167967
100,0.384294,17.058722,,-23.51611,0.0038429399,-97.0,0.23672004,6.0535058e-05,-97.0,641.1043889522552,6.053506e-07,1497.9521,1.7375212,100.0,163.67647,2000,20,,0.0023672008,90.91,-100.0,2.7382238,-98.005035,0.6109614,[ 0.162 -0.226  0.047 ...  0.101 -0.053 -0.002],27.506804,-36.374172,0.017375212,177058
100,0.6235863,9.949874,,-31.739523,0.0062358626,-99.0,0.317766,0.0008924112,-99.0,678.8881988525391,8.924112e-06,3930.1174,3.621455,100.0,188.27113,2100,21,,0.00317766,93.3,-100.0,2.7704442,-100.005035,0.53114885,[ 0.162 -0.228  0.047 ...  0.104 -0.05  -0.05 ],20.614126,-45.529842,0.03621455,186388
100,0.43445197,9.949874,,-19.760672,0.004344519,-99.0,0.19963041,9.311117e-05,-99.0,712.8881673812866,9.311117e-07,1910.5338,3.2732098,100.0,174.7638,2200,22,,0.001996304,88.62,-100.0,2.749244,-100.005035,0.5722009,[ 0.162 -0.229  0.048 ...  0.103 -0.023 -0.045],17.433142,-33.047096,0.032732096,195250
100,0.5109394,23.748684,,-27.066092,0.0051093944,-94.0,0.3137164,0.0007950042,-94.0,745.7441501617432,7.950041e-06,2199.777,2.615841,100.0,132.19516,2300,23,,0.003137164,88.68,-100.0,2.7792966,-95.005035,0.7564573,[ 0.162 -0.23   0.048 ...  0.106 -0.03  -0.058],27.378103,-38.621628,0.02615841,204118
100,0.4938951,,100.0,-24.5561,0.004938951,-100.0,0.245561,0.00025484583,-100.0,776.800713300705,2.5484583e-06,2463.9636,3.84483,100.0,153.93182,2400,24,-100.0,0.00245561,91.53,-100.0,2.7546146,-101.005035,0.64963824,[ 1.617e-01 -2.306e-01  4.783e-02 ...  1.093e-01  1.509e-04 -5.874e-02],19.820429,-37.02553,0.0384483,213271
100,8.470993,29.171904,,9.433741,0.08470993,-93.0,1.668349,0.00036199778,-93.0,813.6840562820435,3.6199776e-06,751061.56,84.84523,100.0,77.54642,2500,25,100.0,0.016683487,97.43,-100.0,2.7204819,-94.005035,1.2895502,[ 0.161 -0.229  0.048 ...  0.108 -0.013 -0.071],3.7340312,0.583333,0.84845227,223014
100,0.47949716,14.0,,-36.375103,0.0047949716,-98.0,0.3689714,0.00030432307,-98.0,848.9330744743347,3.0432307e-06,2343.8875,2.187122,100.0,100.654205,2600,26,,0.0036897138,95.07,-100.0,2.7238564,-99.005035,0.9935005,[ 0.161 -0.231  0.048 ...  0.112 -0.044 -0.074],37.190857,-46.4583,0.02187122,232521
100,0.6243976,14.0,,-37.173916,0.006243976,-98.0,0.37773892,2.1915323e-06,-98.0,880.1925637722015,2.1915323e-08,3960.6274,3.3351681,100.0,135.27026,2700,27,,0.003777389,95.0,-100.0,2.6609259,-99.005035,0.7392608,[ 0.16  -0.231  0.048 ...  0.107 -0.033 -0.081],26.792656,-48.863083,0.033351682,242021
100,0.5153284,14.0,,-25.214296,0.0051532835,-98.0,0.25449517,0.00042856697,-98.0,911.7962689399719,4.2856695e-06,2689.1016,3.277381,100.0,123.679596,2800,28,,0.0025449516,85.11,-100.0,2.6640768,-99.005035,0.8085408,[ 0.161 -0.231  0.048 ...  0.108 -0.089 -0.088],19.60693,-36.391457,0.032773808,250532
100,0.73471195,9.949874,,-40.742367,0.007347119,-99.0,0.40758762,0.00038303618,-99.0,946.9317524433136,3.830362e-06,5453.8643,5.690588,100.0,50.01242,2900,29,,0.0040758764,93.57,-100.0,2.6681967,-100.005035,1.9995033,[ 0.16  -0.231  0.048 ...  0.106 -0.098 -0.076],23.533184,-47.84994,0.056905877,259889
100,0.48782143,,100.0,-30.945343,0.004878214,-100.0,0.30945343,0.00107985,-100.0,985.1349697113037,1.07985e-05,2403.735,2.7213902,100.0,106.25918,3000,30,-100.0,0.0030945346,92.31,-100.0,2.6757698,-101.005035,0.9410952,[ 0.16  -0.23   0.049 ...  0.108 -0.105 -0.064],28.694181,-41.30548,0.027213901,269120
100,0.6312855,14.0,,-40.4432,0.006312854,-98.0,0.4053075,0.00030578143,-98.0,1017.0854008197784,3.0578142e-06,4032.2349,3.569558,100.0,55.277355,3100,31,,0.004053075,96.93,-100.0,2.708039,-99.005035,1.809059,[ 0.16  -0.229  0.049 ...  0.109 -0.124 -0.039],29.188961,-47.915527,0.03569558,278813
100,0.58927643,19.595919,,-31.629934,0.005892764,-96.0,0.35394463,0.00010378222,-96.0,1050.164237499237,1.0378222e-06,2994.0476,3.1230974,100.0,93.52215,3200,32,,0.0035394465,101.71,-100.0,2.6786866,-97.005035,1.0692655,[ 0.16  -0.229  0.049 ...  0.11  -0.116 -0.013],26.51229,-41.34934,0.031230973,288984
100,0.36035323,9.949874,,-20.827118,0.0036035322,-99.0,0.20856784,0.00022698667,-99.0,1081.1158912181854,2.2698666e-06,1312.8214,2.1193438,100.0,126.98368,3300,33,,0.0020856785,92.76,-100.0,2.6301255,-100.005035,0.78750277,[ 0.16  -0.229  0.048 ...  0.112 -0.147 -0.012],25.093336,-32.15259,0.021193437,298260
100,0.4871714,14.0,,-23.938837,0.004871714,-98.0,0.24286556,8.227022e-05,-98.0,1116.1657197475433,8.227022e-07,2402.3213,2.696938,100.0,161.5043,3400,34,,0.0024286555,89.97,-100.0,2.5830696,-99.005035,0.61917853,[ 0.16  -0.228  0.048 ...  0.103 -0.169 -0.039],19.90542,-36.711296,0.02696938,307257
100,0.8722209,9.949874,,-37.71518,0.008722208,-99.0,0.3983961,0.0013707938,-99.0,1148.7043788433075,1.3707938e-05,7395.0825,6.569217,100.0,101.07669,3500,35,,0.0039839614,95.16,-100.0,2.6003985,-100.005035,0.98934776,[ 0.16  -0.227  0.048 ...  0.102 -0.203 -0.051],17.261711,-47.81952,0.06569217,316773
100,0.6711529,9.949874,,-35.936623,0.006711529,-99.0,0.3626847,0.00020611804,-99.0,1178.1961970329285,2.0611803e-06,4563.0415,4.4203434,100.0,141.07492,3600,36,,0.003626847,92.73,-100.0,2.5527813,-100.005035,0.70884323,[ 0.16  -0.228  0.048 ...  0.1   -0.193 -0.044],22.60193,-47.873955,0.044203434,326046
100,0.46198538,9.949874,,-34.896736,0.0046198536,-99.0,0.352273,0.00014136177,-99.0,1213.1379973888397,1.4136177e-06,2168.2407,1.9460073,100.0,70.49261,3700,37,,0.0035227302,92.1,-100.0,2.5029135,-100.005035,1.4185885,[ 0.16  -0.228  0.048 ...  0.102 -0.21  -0.075],36.766346,-43.335022,0.019460073,335256
100,1.0266955,9.949874,100.0,-38.900448,0.010266955,-99.0,0.46223977,0.0002675217,-99.0,1247.928019285202,2.675217e-06,5859.638,7.3235273,100.0,92.26598,3800,38,,0.0046223975,94.53,-100.0,2.500051,-100.005035,1.0838231,[ 0.16  -0.229  0.048 ...  0.096 -0.235 -0.101],16.853666,-48.55436,0.07323527,344709
100,0.6286042,9.949874,,-26.290154,0.0062860413,-99.0,0.31039783,0.00080242933,-99.0,1280.880264043808,8.0242935e-06,1987.7073,4.7496295,100.0,202.13991,3900,39,,0.003103978,89.85,-100.0,2.51489,-100.005035,0.49470687,[ 0.159 -0.229  0.049 ...  0.095 -0.233 -0.105],19.603003,-40.57937,0.047496293,353694
100,1.696889,9.949874,,-20.550323,0.01696889,-99.0,0.37190053,0.000103881044,-99.0,1319.2242765426636,1.0388104e-06,2087.939,16.639725,100.0,159.87819,4000,40,,0.003719005,93.38,-100.0,2.505911,-100.005035,0.6254762,[ 0.16  -0.229  0.048 ...  0.092 -0.263 -0.06 ],4.583227,-33.258316,0.16639724,363032
100,0.7098488,9.949874,,-43.376965,0.007098488,-99.0,0.43701413,0.0007796512,-99.0,1353.2008783817291,7.796512e-06,5107.6562,3.4728363,100.0,82.380135,4100,41,,0.0043701413,112.72,-100.0,2.5139227,-100.005035,1.2138848,[ 0.159 -0.229  0.048 ...  0.092 -0.267 -0.065],27.484598,-52.49904,0.034728363,374304
100,0.5189058,9.949874,,-32.2592,0.005189058,-99.0,0.32356757,0.0016744707,-99.0,1386.2407820224762,1.6744707e-05,2725.2368,2.6066194,100.0,78.14927,4200,42,,0.0032356754,103.29,-100.0,2.4621222,-100.005035,1.2796025,[ 0.159 -0.23   0.049 ...  0.094 -0.268 -0.055],27.99663,-41.143944,0.026066193,384633
100,0.8231489,14.0,,-49.992516,0.008231489,-98.0,0.5363633,0.00079560943,-98.0,1422.2362394332886,7.956094e-06,6286.4004,6.130393,100.0,36.906754,4300,43,,0.0053636325,112.65,-100.0,2.4453747,-99.005035,2.7095313,[ 0.159 -0.23   0.048 ...  0.095 -0.293 -0.082],29.803957,-56.098213,0.06130393,395898
100,0.67924505,14.0,,-26.14197,0.006792451,-98.0,0.2724986,5.9346057e-06,-98.0,1455.6329386234283,5.9346057e-08,4657.1504,4.4035506,100.0,178.00272,4400,44,,0.002724986,100.66,-100.0,2.299089,-99.005035,0.56178916,[ 0.159 -0.23   0.048 ...  0.095 -0.29  -0.102],13.863223,-39.55095,0.044035506,405964
100,0.4787115,9.949874,,-32.14528,0.0047871154,-99.0,0.3290242,0.00093057385,-99.0,1491.6884286403656,9.305738e-06,2306.6375,2.9635723,100.0,95.408165,4500,45,,0.0032902423,94.72,-100.0,2.302995,-100.005035,1.0481284,[ 0.158 -0.231  0.049 ...  0.1   -0.35  -0.189],32.083572,-41.962196,0.029635722,415436
100,0.84402347,9.949874,,-58.962,0.008440235,-99.0,0.59157574,0.00050061283,-99.0,1524.5121879577637,5.006128e-06,7215.183,6.6765304,100.0,22.796198,4600,46,,0.005915758,96.89,-100.0,2.3076303,-100.005035,4.3866963,[ 0.157 -0.231  0.05  ...  0.1   -0.345 -0.19 ],32.942627,-63.76059,0.0667653,425125
100,0.5808142,,100.0,-33.23688,0.005808142,-100.0,0.33236882,0.00094933505,-100.0,1557.083331823349,9.49335e-06,3407.5266,2.889657,100.0,123.78096,4700,47,-100.0,0.0033236882,90.67,-100.0,2.305608,-101.005035,0.8078787,[ 0.157 -0.232  0.05  ...  0.099 -0.339 -0.191],24.668495,-44.418617,0.02889657,434192
100,0.7387843,,100.0,-40.448215,0.0073878434,-100.0,0.40448216,0.000555059,-100.0,1587.624048948288,5.55059e-06,5513.155,4.1192656,100.0,141.98268,4800,48,-100.0,0.0040448215,90.88,-100.0,2.3386104,-101.005035,0.70431125,[ 0.157 -0.231  0.05  ...  0.1   -0.335 -0.198],23.062298,-52.423893,0.041192655,443280
100,0.7304812,17.058722,,-37.360634,0.0073048123,-97.0,0.41407806,0.0011116229,-97.0,1621.5705754756927,1.1116229e-05,4227.641,5.5276494,100.0,71.44653,4900,49,,0.004140781,93.51,-100.0,2.3808584,-98.005035,1.3996481,[ 0.157 -0.23   0.05  ...  0.101 -0.316 -0.183],24.31847,-45.85582,0.055276494,452631
100,0.80796975,9.949874,,-49.526077,0.008079696,-99.0,0.4970905,0.00036638,-99.0,1656.5455951690674,3.6638e-06,6609.0503,4.6868296,100.0,79.43444,5000,50,,0.0049709044,97.17,-100.0,2.4013638,-100.005035,1.2588998,[ 0.156 -0.231  0.051 ...  0.103 -0.302 -0.155],27.458057,-58.483578,0.046868294,462348
100,0.54406655,14.0,,-27.726725,0.005440665,-98.0,0.311401,0.00046019038,-98.0,1688.4400856494904,4.6019036e-06,2040.0912,3.4727788,100.0,91.27173,5100,51,,0.0031140102,102.94,-100.0,2.4206505,-99.005035,1.0956296,[ 0.156 -0.231  0.051 ...  0.106 -0.288 -0.149],24.675774,-37.328476,0.034727786,472642
100,0.5175574,9.949874,,-29.166088,0.0051755733,-99.0,0.29170972,0.00019239451,-99.0,1723.1282124519348,1.923945e-06,2705.9988,3.2163444,100.0,166.49763,5200,52,,0.0029170972,108.86,-100.0,2.4188917,-100.005035,0.6006091,[ 0.156 -0.232  0.051 ...  0.106 -0.274 -0.144],24.108824,-42.13449,0.03216344,483528
100,0.5733503,14.0,,-53.475048,0.0057335026,-98.0,0.54278016,0.002348125,-98.0,1757.9321451187134,2.3481249e-05,3343.397,3.5668454,100.0,92.267265,5300,53,,0.0054278015,107.65,-100.0,2.3938217,-99.005035,1.083808,[ 0.157 -0.232  0.05  ...  0.102 -0.293 -0.126],47.263123,-63.129025,0.035668455,494293
100,0.78288114,9.949874,,-45.298897,0.007828811,-99.0,0.45447937,0.00016611133,-99.0,1791.9482135772705,1.6611133e-06,6202.3564,4.413853,100.0,136.11584,5400,54,,0.004544793,103.47,-100.0,2.3869367,-100.005035,0.7346683,[ 0.157 -0.231  0.05  ...  0.107 -0.287 -0.156],25.205976,-57.024544,0.044138532,504640
100,0.5624529,17.058722,,-30.777977,0.005624529,-97.0,0.34216258,9.7159675e-05,-97.0,1826.6482436656952,9.715967e-07,2807.6702,2.6679184,100.0,168.52756,5500,55,,0.0034216256,92.1,-100.0,2.4033368,-98.005035,0.5933748,[ 0.157 -0.231  0.05  ...  0.108 -0.289 -0.162],27.011427,-43.82519,0.026679184,513850
100,1.1218283,14.0,,-57.68162,0.011218283,-98.0,0.5818877,0.009929344,-98.0,1854.2704920768738,9.929344e-05,12756.501,10.50168,100.0,10.065723,5600,56,,0.0058188774,94.59,-100.0,2.36419,-99.005035,9.934706,[ 0.157 -0.233  0.05  ...  0.109 -0.29  -0.144],21.200611,-60.87026,0.1050168,523309
100,0.43531233,,100.0,-32.84874,0.0043531233,-100.0,0.3284874,0.0007875261,-100.0,1890.1101214885712,7.875261e-06,1914.1093,2.0386992,100.0,140.11574,5700,57,-100.0,0.0032848744,94.61,-100.0,2.3542213,-101.005035,0.7136957,[ 0.157 -0.233  0.05  ...  0.111 -0.331 -0.143],36.282337,-44.745422,0.02038699,532770
100,0.42681295,14.0,,-26.33039,0.0042681294,-98.0,0.26553002,7.648511e-05,-98.0,1923.4601771831512,7.6485105e-07,1848.8884,2.5856993,100.0,135.79836,5800,58,,0.0026553003,90.45,-100.0,2.343478,-99.005035,0.73638594,[ 0.158 -0.233  0.05  ...  0.109 -0.337 -0.147],27.903858,-38.04235,0.025856992,541815
100,0.4922562,14.0,,-30.122417,0.004922562,-98.0,0.3274093,0.00074267277,-98.0,1959.9764566421509,7.4267277e-06,2263.8657,3.1234713,100.0,167.643,5900,59,,0.0032740927,93.06,-100.0,2.338815,-99.005035,0.59650564,[ 0.159 -0.232  0.049 ...  0.111 -0.36  -0.134],30.67035,-43.13535,0.031234711,551121
100,0.9703019,21.794495,,-46.370438,0.009703021,-95.0,0.565739,0.00053407054,-95.0,1990.835542678833,5.3407052e-06,6021.0684,5.919364,100.0,76.53227,6000,60,,0.00565739,93.83,-100.0,2.333025,-96.005035,1.3066384,[ 0.159 -0.232  0.05  ...  0.113 -0.362 -0.137],25.370493,-55.16278,0.059193637,560504
100,0.5388828,9.949874,,-38.17545,0.0053888275,-99.0,0.38200524,0.00014497113,-99.0,2021.7218163013458,1.4497112e-06,2935.1501,2.4204798,100.0,102.26182,6100,61,,0.003820052,96.04,-100.0,2.3063772,-100.005035,0.9778821,[ 0.159 -0.231  0.05  ...  0.115 -0.371 -0.134],33.444973,-48.338852,0.024204798,570108
100,205.2552,24.166092,,1997.9254,2.052552,-96.0,21.291023,1.5548659e-07,-96.0,2054.3636136054993,1.5548659e-09,426099360.0,2063.5098,100.0,6511.502,6200,62,100.0,0.21291023,93.97,-100.0,2.296652,-97.005035,0.01535744,[ 0.159 -0.23   0.05  ...  0.113 -0.387 -0.145],1.0645272,1916.8251,20.635098,579505
100,0.7318993,9.949874,,-43.290535,0.007318993,-99.0,0.47433332,0.0036236048,-99.0,2098.11221909523,3.6236048e-05,4056.9106,4.1427956,100.0,75.76429,6300,63,,0.004743333,96.39,-100.0,2.3200507,-100.005035,1.319883,[ 0.159 -0.229  0.05  ...  0.114 -0.408 -0.133],29.578194,-52.038654,0.041427955,589144
100,0.5027179,17.058722,,-33.1957,0.0050271787,-97.0,0.34779385,0.00037464628,-97.0,2136.689197778702,3.7464627e-06,2512.9065,2.4207873,100.0,130.7344,6400,64,,0.0034779385,103.17,-100.0,2.3261588,-98.005035,0.76490957,[ 0.159 -0.228  0.051 ...  0.12  -0.402 -0.116],32.36959,-44.687218,0.024207873,599461
100,0.6027061,9.949874,,-33.70063,0.0060270606,-99.0,0.3370909,0.000117662144,-99.0,2168.688059091568,1.1766214e-06,3669.8074,4.438014,100.0,152.65353,6500,65,,0.0033709095,92.67,-100.0,2.3064313,-100.005035,0.6550782,[ 0.159 -0.228  0.05  ...  0.119 -0.4   -0.112],23.827612,-46.11818,0.04438014,608728
100,0.6261396,17.058722,,-39.826057,0.006261396,-97.0,0.40740573,0.0002893783,-97.0,2202.967536211014,2.893783e-06,3993.5823,3.8519068,100.0,132.05394,6600,66,,0.004074057,100.47,-100.0,2.2903142,-98.005035,0.7572663,[ 0.159 -0.227  0.051 ...  0.124 -0.41  -0.122],29.743807,-51.375423,0.038519066,618775
100,0.50124633,17.058722,,-22.95356,0.0050124633,-97.0,0.2304511,0.0010313439,-97.0,2234.5634372234344,1.0313439e-05,2541.7288,3.9803789,100.0,98.93912,6700,67,,0.0023045111,93.84,-100.0,2.2929723,-98.005035,1.0107226,[ 0.159 -0.227  0.051 ...  0.124 -0.411 -0.137],17.449232,-32.950485,0.039803788,628159
100,0.58076173,14.0,,-30.964762,0.005807617,-98.0,0.31246963,0.00028833124,-98.0,2271.4342155456543,2.8833124e-06,3420.6208,3.1366735,100.0,137.40627,6800,68,,0.0031246967,93.11,-100.0,2.3154461,-99.005035,0.72776884,[ 0.159 -0.227  0.05  ...  0.127 -0.41  -0.135],22.449402,-42.745857,0.031366732,637470
100,0.54792666,9.949874,,-34.13137,0.0054792664,-99.0,0.34301496,0.00043037708,-99.0,2305.624228000641,4.3037708e-06,3041.3984,3.3126254,100.0,126.290306,6900,69,,0.003430149,89.85,-100.0,2.3007815,-100.005035,0.7918264,[ 0.159 -0.228  0.05  ...  0.124 -0.398 -0.125],28.15604,-45.42588,0.033126254,646455
100,0.47170478,9.949874,,-27.649996,0.004717048,-99.0,0.27706236,0.00013748399,-99.0,2338.513111591339,1.3748399e-06,2250.3547,2.534012,100.0,247.98558,7000,70,,0.0027706237,97.1,-100.0,2.292969,-100.005035,0.40324926,[ 0.16  -0.228  0.05  ...  0.125 -0.412 -0.125],25.650354,-43.476887,0.02534012,656165
100,0.3666004,14.0,,-26.081917,0.003666004,-98.0,0.26946503,0.00077918667,-98.0,2370.303751707077,7.791867e-06,1362.8804,1.9657043,100.0,93.79586,7100,71,,0.0026946503,91.96,-100.0,2.2890627,-99.005035,1.0661452,[ 0.159 -0.227  0.05  ...  0.126 -0.423 -0.122],35.07674,-35.815533,0.019657042,665361
100,0.68642616,9.949874,,-50.04939,0.0068642613,-99.0,0.5039313,0.00068554597,-99.0,2405.4402990341187,6.8554596e-06,4782.3423,3.6011512,100.0,73.76336,7200,72,,0.005039313,95.4,-100.0,2.2939496,-100.005035,1.3556867,[ 0.16  -0.228  0.05  ...  0.127 -0.423 -0.126],35.020977,-58.681217,0.036011513,674901
100,0.5917709,21.794495,,-29.014242,0.005917709,-95.0,0.34929502,0.00039476302,-95.0,2437.5557379722595,3.94763e-06,2351.819,3.1987512,100.0,121.458176,7300,73,,0.0034929493,94.07,-100.0,2.28908,-96.005035,0.8233287,[ 0.159 -0.228  0.05  ...  0.128 -0.418 -0.126],25.838005,-40.09057,0.03198751,684308
100,0.6475448,23.748684,,-29.890518,0.0064754477,-94.0,0.35301235,0.0003228039,-94.0,2468.7241129875183,3.228039e-06,2908.6821,3.9431412,100.0,139.06181,7400,74,,0.0035301233,92.0,-100.0,2.2949207,-95.005035,0.71910465,[ 0.16  -0.228  0.05  ...  0.129 -0.381 -0.168],22.91054,-41.742374,0.03943141,693508
100,0.37706155,21.794495,,-27.254623,0.0037706154,-95.0,0.28638667,0.0012688458,-95.0,2506.8161375522614,1.2688457e-05,1383.1342,1.800085,100.0,129.00139,7500,75,,0.0028638667,110.37,-100.0,2.3007128,-96.005035,0.77518547,[ 0.159 -0.228  0.05  ...  0.131 -0.365 -0.178],36.5834,-38.66972,0.018000849,704545
