MeanIW,InitialReturnMean,StdIW,ReturnStepMaxmin,MinIW,TimeElapsed,InitialReturnMax,MinIWNorm,MeanIWNorm,ESSRenyi,ReturnMeanIW,InitialReturnStd,MeanEntropy,EpRewMean,EmpiricalD2,InitialBound,MaxIWNorm,MaxIW,StdIWNorm,ReturnStepMax,Iteration,J_sample_variance,EpisodesSoFar,EpThisIter,EpLenMean,ESSClassic,Bound,Weights,TimestepsSoFar,InitialReturnMin
0.4545911,-36.5611,0.7493104,100.0,0.004289162,8.788240909576416,-15.577975,4.2891617e-05,0.0045459107,5.8326106,-17.304434,7.4565544,2.8165803,-100.0,17.144981,-38.26105,0.051142123,5.1142125,0.0074931034,100.0,1,908.6492,100,100,103.42,26.903774,-24.343342,[ 0.186  0.133  0.073 ... -0.327  0.     0.   ],10342,-50.998573
0.6157501,-33.17038,0.7788633,100.0,0.014434338,40.68424367904663,-12.487782,0.00014434337,0.0061575007,12.839874,-20.69095,8.212222,2.8595982,-100.0,7.788238,-34.77085,0.03906213,3.906213,0.0077886335,100.0,2,765.60016,200,100,114.38,38.461884,-25.157454,[ 0.186  0.133  0.074 ... -0.326 -0.013 -0.008],21780,-48.014145
0.43401763,-34.29329,0.4814585,100.0,0.012266502,68.46019244194031,-15.1152935,0.00012266502,0.0043401765,10.13137,-15.004632,8.917765,2.8604462,-100.0,9.870334,-36.045277,0.021135928,2.1135929,0.0048145847,100.0,3,309.7872,300,100,111.23,44.831783,-20.50887,[ 0.186  0.133  0.074 ... -0.326  0.001  0.021],32903,-52.55965
