StdIWNorm,ReturnStepMaxmin,MaxIW,MinIWNorm,EpisodesSoFar,EmpiricalD2,J_sample_variance,MaxIWNorm,StdIW,Iteration,MinIW,TimeElapsed,InitialBound,InitialReturnMax,MeanIW,TimestepsSoFar,Bound,EpThisIter,ESSClassic,EpRewMean,ESSRenyi,ReturnStepMax,InitialReturnStd,MeanEntropy,MeanIWNorm,ReturnMeanIW,InitialReturnMin,Weights,EpLenMean,InitialReturnMean
0.007129495,100.0,3.5336854,0.00045236363,100,4.6994786,523.86945,0.035336852,0.7129495,1,0.045236364,12.680409669876099,-36.150345,-11.293726,0.7062206,11214,-27.228231,100,49.52586,-100.0,21.278955,100.0,9.773937,2.86201,0.007062206,-23.579878,-50.48859,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],112.14,-34.467396
0.00640298,100.0,4.906498,1.4952074e-05,200,24.56857,262.6313,0.04906498,0.640298,2,0.0014952074,43.84228563308716,-37.7932,-8.784501,0.39606735,21943,-21.351822,100,27.673828,-100.0,4.070241,100.0,9.595898,2.843019,0.003960673,-12.580079,-53.090553,[ 0.195 -0.062 -0.126 ... -0.307 -0.003  0.027],107.29,-36.02352
0.0053859246,100.0,2.6108966,0.00011760184,300,7.3755674,352.03058,0.026108965,0.53859246,3,0.011760185,75.86509346961975,-33.549755,-1.4681882,0.62642974,34561,-24.918236,100,57.496933,-100.0,13.558279,100.0,10.870939,2.83118,0.006264297,-20.160187,-52.55965,[ 0.196 -0.062 -0.126 ... -0.306 -0.04   0.045],126.18,-31.797771
