EmpiricalD2,Bound,RewardCompression,ReturnStepMax,ReturnStepMaxmin,ESSRenyi,MeanEntropy,EpRewMean,EpLenMean,Weights,InitialReturnMin,MinIW,ESSClassic,InitialReturnMean,InitialReturnStd,EpisodesSoFar,Iteration,TimeElapsed,InitialReturnMax,EpThisIter,InitialBound,MaxIW,StdIW,TimestepsSoFar,MeanIW,ReturnMeanIW
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,109.76,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,8900,89,2582.535269498825,,100,-53.333332,1.0,,998177,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-97.0,119.46,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-97.0,17.0587215423584,9000,90,2612.4934854507446,,100,-53.333332,1.0,,1010123,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,116.87,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,9100,91,2640.7926018238068,,100,-53.333332,1.0,,1021810,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,108.84,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,9200,92,2667.168352365494,-100.0,100,-103.333336,1.0,,1032694,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,108.6,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,9300,93,2695.4842324256897,,100,-53.333332,1.0,,1043554,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,114.1,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,9400,94,2726.2325139045715,,100,-53.333332,1.0,,1054964,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,109.65,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,9500,95,2749.2790262699127,-100.0,100,-103.333336,1.0,,1065929,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,110.38,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,9600,96,2770.566905260086,,100,-53.333332,1.0,,1076967,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,110.24,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,9700,97,2799.6764464378357,,100,-53.333332,1.0,,1087991,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,108.31,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,9800,98,2825.84458732605,,100,-53.333332,1.0,,1098822,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,113.42,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,9900,99,2852.8707041740417,-100.0,100,-103.333336,1.0,,1110164,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,107.65,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,10000,100,2872.6541674137115,-100.0,100,-103.333336,1.0,,1120929,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,111.35,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,10100,101,2903.140388727188,-100.0,100,-103.333336,1.0,,1132064,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,110.47,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,10200,102,2932.2528860569,,100,-53.333332,1.0,,1143111,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,111.61,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,10300,103,2965.93146944046,-100.0,100,-103.333336,1.0,,1154272,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,115.24,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,10400,104,2996.2027666568756,,100,-53.333332,1.0,,1165796,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,114.34,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,10500,105,3027.7842893600464,,100,-53.333332,1.0,,1177230,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,112.22,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,10600,106,3058.48348736763,-100.0,100,-103.333336,1.0,,1188452,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,112.17,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,10700,107,3090.418764591217,-100.0,100,-103.333336,1.0,,1199669,1.0,-100.0
1.0,-3.3333334922790527,0.98,100.0,,100.0,2.837890386581421,-98.0,114.72,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,2.0,-98.0,19.899747848510742,10800,108,3120.368612766266,100.0,100,-3.3333335,1.0,,1211141,1.0,
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,117.42,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,10900,109,3147.408724308014,,100,-53.333332,1.0,,1222883,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,100.0,100.0,2.837890386581421,-99.0,118.08,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,11000,110,3182.0203943252563,,100,-53.333332,1.0,,1234691,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,106.44,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,11100,111,3205.340666294098,-100.0,100,-103.333336,1.0,,1245335,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,105.96,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,11200,112,3231.66290307045,,100,-53.333332,1.0,,1255931,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,113.22,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,11300,113,3264.585179567337,,100,-53.333332,1.0,,1267253,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,122.09,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,11400,114,3297.464252948761,-100.0,100,-103.333336,1.0,,1279462,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,110.71,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,11500,115,3328.732157945633,-100.0,100,-103.333336,1.0,,1290533,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,121.69,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,11600,116,3355.2881972789764,,100,-53.333332,1.0,,1302702,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,105.49,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,11700,117,3386.5029878616333,-100.0,100,-103.333336,1.0,,1313251,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,107.28,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,11800,118,3411.69687128067,-100.0,100,-103.333336,1.0,,1323979,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,106.37,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,11900,119,3439.8045525550842,-100.0,100,-103.333336,1.0,,1334616,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-98.0,112.45,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-98.0,14.0,12000,120,3472.8400502204895,,100,-53.333332,1.0,,1345861,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,111.22,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,12100,121,3498.8239703178406,,100,-53.333332,1.0,,1356983,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,110.5,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,12200,122,3529.872899055481,,100,-53.333332,1.0,,1368033,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,112.0,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,12300,123,3552.6324350833893,-100.0,100,-103.333336,1.0,,1379233,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,120.46,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,12400,124,3578.3647809028625,-100.0,100,-103.333336,1.0,,1391279,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,111.6,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,12500,125,3605.624561071396,-100.0,100,-103.333336,1.0,,1402439,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,106.67,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,12600,126,3628.2445039749146,-100.0,100,-103.333336,1.0,,1413106,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,112.09,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,12700,127,3658.210165500641,-100.0,100,-103.333336,1.0,,1424315,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,100.0,100.0,2.837890386581421,-99.0,116.08,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,12800,128,3686.652377128601,,100,-53.333332,1.0,,1435923,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,108.68,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,12900,129,3717.268555879593,,100,-53.333332,1.0,,1446791,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,111.88,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,13000,130,3746.180508375168,,100,-53.333332,1.0,,1457979,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,113.43,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,13100,131,3779.0122923851013,,100,-53.333332,1.0,,1469322,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,122.59,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,13200,132,3805.8443257808685,-100.0,100,-103.333336,1.0,,1481581,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,118.31,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,13300,133,3835.9149961471558,,100,-53.333332,1.0,,1493412,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,115.77,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,13400,134,3867.0842711925507,-100.0,100,-103.333336,1.0,,1504989,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,115.0,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,13500,135,3893.0163898468018,-100.0,100,-103.333336,1.0,,1516489,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,115.49,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,13600,136,3927.9045321941376,,100,-53.333332,1.0,,1528038,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,119.99,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,13700,137,3956.956889629364,,100,-53.333332,1.0,,1540037,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,109.99,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,13800,138,3990.479751110077,-100.0,100,-103.333336,1.0,,1551036,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,116.9,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,13900,139,4018.580230474472,,100,-53.333332,1.0,,1562726,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,111.51,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,14000,140,4044.940047979355,-100.0,100,-103.333336,1.0,,1573877,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,100.0,100.0,2.837890386581421,-99.0,117.11,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,14100,141,4075.308161020279,,100,-53.333332,1.0,,1585588,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,115.04,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,14200,142,4105.541850805283,,100,-53.333332,1.0,,1597092,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,114.55,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,14300,143,4135.787772893906,,100,-53.333332,1.0,,1608547,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,113.68,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,14400,144,4160.30627655983,-100.0,100,-103.333336,1.0,,1619915,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,112.37,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,14500,145,4189.422274827957,-100.0,100,-103.333336,1.0,,1631152,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,112.97,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,14600,146,4221.928292751312,,100,-53.333332,1.0,,1642449,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,109.65,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,14700,147,4254.124465703964,,100,-53.333332,1.0,,1653414,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-97.0,111.52,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-97.0,17.0587215423584,14800,148,4276.858953714371,,100,-53.333332,1.0,,1664566,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,105.57,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,14900,149,4299.489506244659,-100.0,100,-103.333336,1.0,,1675123,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,108.99,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,15000,150,4324.432204723358,-100.0,100,-103.333336,1.0,,1686022,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,109.03,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,15100,151,4359.4108855724335,,100,-53.333332,1.0,,1696925,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,110.41,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,15200,152,4382.961769104004,-100.0,100,-103.333336,1.0,,1707966,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,111.5,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,15300,153,4410.460199594498,-100.0,100,-103.333336,1.0,,1719116,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,112.57,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,15400,154,4432.675314426422,-100.0,100,-103.333336,1.0,,1730373,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,109.12,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,15500,155,4458.868334531784,-100.0,100,-103.333336,1.0,,1741285,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,116.02,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,15600,156,4482.90888094902,,100,-53.333332,1.0,,1752887,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,115.92,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,15700,157,4507.1837775707245,-100.0,100,-103.333336,1.0,,1764479,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,114.01,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,15800,158,4537.548180103302,-100.0,100,-103.333336,1.0,,1775880,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,113.91,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,15900,159,4560.87013053894,,100,-53.333332,1.0,,1787271,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,113.55,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,16000,160,4582.4965760707855,-100.0,100,-103.333336,1.0,,1798626,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,100.0,100.0,2.837890386581421,-99.0,115.08,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,16100,161,4610.969154596329,,100,-53.333332,1.0,,1810134,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-98.0,115.61,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-98.0,14.0,16200,162,4631.837400436401,,100,-53.333332,1.0,,1821695,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,118.79,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,16300,163,4665.548309326172,-100.0,100,-103.333336,1.0,,1833574,1.0,-100.0
1.0,-3.3333334922790527,0.98,100.0,,100.0,2.837890386581421,-98.0,113.81,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,2.0,-98.0,19.899747848510742,16400,164,4690.5725083351135,100.0,100,-3.3333335,1.0,,1844955,1.0,
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,112.19,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,16500,165,4722.248152971268,,100,-53.333332,1.0,,1856174,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,116.47,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,16600,166,4752.460661411285,-100.0,100,-103.333336,1.0,,1867821,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,111.91,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,16700,167,4778.779288291931,,100,-53.333332,1.0,,1879012,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,113.86,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,16800,168,4805.437072992325,,100,-53.333332,1.0,,1890398,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,121.44,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,16900,169,4837.864193201065,,100,-53.333332,1.0,,1902542,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,113.99,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,17000,170,4866.258951187134,-100.0,100,-103.333336,1.0,,1913941,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,112.65,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,17100,171,4890.741804361343,-100.0,100,-103.333336,1.0,,1925206,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,109.24,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,17200,172,4911.500091791153,-100.0,100,-103.333336,1.0,,1936130,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,110.97,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,17300,173,4932.825998544693,,100,-53.333332,1.0,,1947227,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,111.02,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,17400,174,4966.591335535049,-100.0,100,-103.333336,1.0,,1958329,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,106.52,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,17500,175,4996.381527662277,-100.0,100,-103.333336,1.0,,1968981,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,108.45,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,17600,176,5020.944457530975,,100,-53.333332,1.0,,1979826,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,116.88,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,17700,177,5054.421742916107,,100,-53.333332,1.0,,1991514,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,117.74,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,17800,178,5084.528495788574,-100.0,100,-103.333336,1.0,,2003288,1.0,-100.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-98.0,114.65,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-98.0,14.0,17900,179,5116.140608787537,,100,-53.333332,1.0,,2014753,1.0,-50.0
1.0,-53.33333206176758,0.98,100.0,,100.0,2.837890386581421,-99.0,115.8,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-99.0,9.949873924255371,18000,180,5150.71249961853,,100,-53.333332,1.0,,2026333,1.0,-50.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,114.32,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,18100,181,5187.616423606873,-100.0,100,-103.333336,1.0,,2037765,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,105.84,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,18200,182,5212.8260407447815,-100.0,100,-103.333336,1.0,,2048349,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,116.71,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,18300,183,5237.8755939006805,-100.0,100,-103.333336,1.0,,2060020,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,111.88,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,18400,184,5265.351561784744,-100.0,100,-103.333336,1.0,,2071208,1.0,-100.0
1.0,-103.33333587646484,0.99,100.0,100.0,100.0,2.837890386581421,-100.0,112.38,[ 0.196 -0.062 -0.126 ... -0.31   0.     0.   ],-100.0,1.0,1.0,-100.0,,18500,185,5288.445682287216,-100.0,100,-103.333336,1.0,,2082446,1.0,-100.0
