MeanIW,TimestepsSoFar,Iteration,MeanIWNorm,MaxIW,ESSClassic,MinIWNorm,InitialReturnMax,Weights,MinIW,InitialReturnMean,EpRewMean,EpisodesSoFar,ReturnStepMax,StdIWNorm,InitialReturnMin,MeanEntropy,EpLenMean,MaxIWNorm,InitialReturnStd,ReturnMeanIW,StdIW,Bound,J_sample_variance,ReturnStepMaxmin,EmpiricalD2,InitialBound,EpThisIter,ESSRenyi,TimeElapsed
0.24623655,196882,23,0.0024623654,3.03036,21.320436,3.225534e-06,,[ 0.161 -0.221  0.048 ...  0.065 -0.03  -0.057],0.00032255342,-98.0,-98.0,2300,100.0,0.0047302647,-100.0,2.7031834,81.01,0.0303036,14.0,-24.091602,0.47302645,-36.40268,2258.535,,150.04703,-99.005035,100,0.6664577,732.3167729377747
0.3391423,205203,24,0.0033914226,8.585842,12.137864,1.1850573e-05,,[ 0.161 -0.22   0.048 ...  0.069 -0.052 -0.083],0.0011850573,-98.0,-98.0,2400,100.0,0.009124556,-100.0,2.761705,83.21,0.08585842,14.0,-33.416496,0.9124555,-44.750854,8423.116,,127.18301,-99.005035,100,0.7862686,762.3402853012085
0.3729887,213638,25,0.0037298873,3.5144014,33.8653,7.338478e-06,,[ 0.161 -0.22   0.048 ...  0.062 -0.04  -0.037],0.00073384785,-91.0,-91.0,2500,100.0,0.0052123414,-100.0,2.7384706,84.35,0.035144012,28.618176,-35.5295,0.52123415,-43.37465,2753.3403,,60.93091,-92.005035,100,1.6412032,790.0168633460999
0.407438,221302,26,0.00407438,4.7513843,25.464306,2.7769113e-06,,[ 0.161 -0.22   0.048 ...  0.064 -0.06  -0.039],0.00027769114,-94.0,-94.0,2600,100.0,0.0069707227,-100.0,2.7353075,76.64,0.047513843,23.748684,-38.9062,0.69707227,-51.19627,4936.5425,,149.53539,-95.005035,100,0.66873807,820.3904852867126
0.283213,229901,27,0.0028321298,2.5209098,30.91557,2.2108916e-05,,[ 0.161 -0.218  0.047 ...  0.068 -0.072 -0.03 ],0.0022108916,-94.0,-94.0,2700,100.0,0.004233646,-100.0,2.856539,85.99,0.025209097,23.748684,-27.221552,0.42336467,-37.249863,1846.3966,,99.5613,-95.005035,100,1.0044063,854.1888737678528
0.35661384,238503,28,0.0035661382,3.5729666,21.89429,1.4827136e-06,,[ 0.161 -0.219  0.048 ...  0.078  0.008  0.011],0.00014827137,-92.0,-92.0,2800,100.0,0.006735567,-100.0,2.8185732,86.02,0.035729665,27.12932,-26.212555,0.6735567,-36.59707,2594.8003,,106.75977,-93.005035,100,0.9366824,888.6841821670532
0.29719406,246738,29,0.0029719404,2.2685766,28.05543,4.1894077e-06,,[ 0.161 -0.219  0.048 ...  0.079 -0.009 -0.01 ],0.00041894076,-94.0,-94.0,2900,100.0,0.004759164,-100.0,2.7775626,82.35,0.022685766,23.748684,-29.06794,0.47591642,-37.91559,2309.738,,77.49805,-95.005035,100,1.2903551,919.344696521759
0.51950705,255234,30,0.0051950705,15.931133,7.286814,3.4839804e-06,,[ 0.161 -0.218  0.048 ...  0.076 -0.004 -0.056],0.00034839805,-92.0,-92.0,3000,100.0,0.018530766,-100.0,2.7272694,84.96,0.15931132,27.12932,-25.032095,1.8530766,-38.936848,2562.2175,,191.4087,-93.005035,100,0.5224423,955.0287058353424
0.33250943,263818,31,0.003325094,2.3435397,34.58713,1.0911102e-05,,[ 0.161 -0.219  0.048 ...  0.075 -0.043 -0.067],0.0010911103,-94.0,-94.0,3100,100.0,0.0045727585,-100.0,2.7197647,85.84,0.023435397,23.748684,-30.637133,0.45727584,-39.523552,1926.4939,,78.17877,-95.005035,100,1.2791196,984.8074662685394
0.33863896,272486,32,0.0033863892,5.992941,15.715922,7.041852e-07,,[ 0.162 -0.219  0.048 ...  0.073 -0.052 -0.067],7.041852e-05,-97.0,-97.0,3200,100.0,0.007842233,-100.0,2.6406248,86.68,0.059929408,17.058722,-30.684845,0.7842234,-44.68833,5474.0884,,194.13672,-98.005035,100,0.5151009,1013.3177099227905
0.31030732,281385,33,0.0031030728,2.4828968,31.317936,1.2231286e-06,,[ 0.161 -0.218  0.047 ...  0.076 -0.132 -0.066],0.00012231286,-96.0,-96.0,3300,100.0,0.0045953337,-100.0,2.6267552,88.99,0.024828967,19.595919,-28.965853,0.4595334,-38.504974,1882.1608,,90.08493,-97.005035,100,1.1100636,1046.5329179763794
0.21717903,290177,34,0.0021717902,2.9898129,19.672935,1.2768451e-06,,[ 0.161 -0.218  0.048 ...  0.075 -0.13  -0.082],0.00012768451,-92.0,-92.0,3400,100.0,0.0043884814,-100.0,2.5251849,87.92,0.029898128,27.12932,-20.101524,0.4388481,-28.430037,1958.3014,,68.67049,-93.005035,100,1.4562297,1079.2688443660736
0.26861104,299270,35,0.00268611,2.60429,26.269142,4.166219e-07,,[ 0.161 -0.218  0.048 ...  0.075 -0.186 -0.127],4.166219e-05,-93.0,-93.0,3500,100.0,0.004500135,-100.0,2.4736946,90.93,0.0260429,25.514702,-22.942358,0.4500135,-36.00631,1494.7751,,168.96014,-94.005035,100,0.5918556,1116.1889128684998
0.33973712,308086,36,0.0033973712,4.640237,21.166492,3.4543714e-06,,[ 0.161 -0.218  0.048 ...  0.074 -0.215 -0.149],0.00034543715,-92.0,-92.0,3600,100.0,0.0065565286,-100.0,2.4629037,88.16,0.04640237,27.12932,-31.2045,0.6556529,-43.03681,4283.0874,,138.60353,-93.005035,100,0.72148234,1148.9886183738708
0.4439824,316709,37,0.004439824,4.048498,29.747105,4.709074e-07,,[ 0.16  -0.22   0.048 ...  0.074 -0.228 -0.147],4.709074e-05,-90.0,-90.0,3700,100.0,0.006823003,-100.0,2.4196615,86.23,0.04048498,30.0,-38.12824,0.6823003,-46.68221,3470.3042,,72.43869,-91.005035,100,1.3804778,1177.981211900711
0.46642172,325096,38,0.0046642176,6.5280843,23.82421,1.9165074e-05,,[ 0.16  -0.219  0.048 ...  0.077 -0.241 -0.177],0.0019165075,-96.0,-96.0,3800,100.0,0.00834023,-100.0,2.3640513,83.87,0.06528084,19.595919,-39.719425,0.83402306,-47.390137,3319.4573,,58.2514,-97.005035,100,1.716697,1205.8986721038818
0.3403912,333658,39,0.0034039118,6.3897305,18.467226,2.791157e-07,,[ 0.16  -0.219  0.048 ...  0.077 -0.275 -0.199],2.791157e-05,-92.0,-92.0,3900,100.0,0.0071522645,-100.0,2.3222098,85.62,0.063897304,27.12932,-30.893454,0.71522653,-42.6773,5071.247,,137.47041,-93.005035,100,0.7274293,1240.0560188293457
0.5437202,341994,40,0.005437202,9.156482,15.86192,1.3283452e-05,,[ 0.16  -0.218  0.048 ...  0.079 -0.268 -0.247],0.0013283453,-94.0,-94.0,4000,100.0,0.012522581,-100.0,2.31928,83.36,0.09156481,23.748684,-34.258026,1.2522583,-43.628498,2289.1858,,86.92767,-95.005035,100,1.1503817,1273.231383562088
0.36464387,351124,41,0.0036464387,17.167402,4.260537,6.329902e-07,,[ 0.16  -0.218  0.048 ...  0.078 -0.273 -0.245],6.329902e-05,-88.0,-88.0,4100,100.0,0.017285513,-100.0,2.306918,91.3,0.17167401,32.496155,-17.892782,1.7285511,-27.677082,1386.7129,,94.77519,-89.005035,100,1.0551285,1304.4207334518433
0.26865792,359771,42,0.0026865795,2.3787847,27.833025,1.1261629e-05,,[ 0.161 -0.218  0.048 ...  0.076 -0.3   -0.231],0.0011261629,-92.0,-92.0,4200,100.0,0.004326022,-100.0,2.3046873,86.47,0.023787847,27.12932,-21.127277,0.43260223,-30.794592,1209.5206,,92.5224,-93.005035,100,1.0808194,1340.4765832424164
0.35358742,368767,43,0.003535874,3.2508514,19.044628,1.0976337e-06,,[ 0.16  -0.218  0.048 ...  0.077 -0.303 -0.23 ],0.00010976337,-95.0,-95.0,4300,100.0,0.0072900984,-100.0,2.2941685,89.96,0.032508515,21.794495,-34.56287,0.72900987,-44.278557,5389.868,,93.45064,-96.005035,100,1.0700836,1368.4891169071198
0.3003727,377605,44,0.003003727,2.2964184,30.333881,8.03033e-06,,[ 0.161 -0.217  0.048 ...  0.076 -0.308 -0.236],0.000803033,-94.0,-94.0,4400,100.0,0.004552052,-100.0,2.2802567,88.38,0.022964183,23.748684,-27.365498,0.45520526,-36.133293,1710.1735,,76.105484,-95.005035,100,1.3139658,1397.3448026180267
0.342817,386030,45,0.00342817,2.3622026,33.571095,1.4281424e-06,,[ 0.161 -0.217  0.048 ...  0.077 -0.315 -0.242],0.00014281424,-94.0,-94.0,4500,100.0,0.004822343,-100.0,2.2646472,84.25,0.023622027,23.748684,-30.50636,0.48223433,-43.128025,2018.1125,,157.71335,-95.005035,100,0.63406175,1427.119958639145
0.32501167,394907,46,0.0032501165,4.06962,20.154848,1.4861722e-06,,[ 0.16  -0.217  0.048 ...  0.078 -0.313 -0.261],0.00014861723,-95.0,-95.0,4600,100.0,0.006468945,-100.0,2.2021306,88.77,0.0406962,21.794495,-26.165752,0.6468945,-35.21237,2645.41,,81.02287,-96.005035,100,1.2342194,1457.3967926502228
0.3242217,404105,47,0.0032422168,2.9824886,26.306019,3.4325794e-06,100.0,[ 0.161 -0.217  0.048 ...  0.078 -0.314 -0.322],0.00034325794,-93.0,-93.0,4700,100.0,0.0054266336,-100.0,2.2111692,91.98,0.029824886,29.171904,-31.762192,0.5426634,-41.263103,3001.635,,89.364655,-94.005035,100,1.1190107,1491.3406233787537
0.3511787,413154,48,0.0035117872,8.13407,13.538179,4.3205455e-06,100.0,[ 0.161 -0.217  0.048 ...  0.077 -0.306 -0.32 ],0.00043205454,-88.0,-88.0,4800,100.0,0.008874834,-100.0,2.1814032,90.49,0.0813407,35.44009,-22.2418,0.8874834,-32.412987,1710.3999,,102.418526,-89.005035,100,0.97638583,1527.300535440445
0.47757635,421953,49,0.004775763,9.791117,15.019521,2.3343553e-05,,[ 0.161 -0.217  0.048 ...  0.076 -0.306 -0.35 ],0.0023343554,-94.0,-94.0,4900,100.0,0.0113598965,-100.0,2.1865244,87.99,0.097911164,23.748684,-33.86237,1.1359897,-43.928074,3315.6013,,100.3052,-95.005035,100,0.9969573,1559.2801458835602
0.31964567,430546,50,0.0031964567,4.0897713,21.71672,9.389065e-06,,[ 0.161 -0.217  0.048 ...  0.076 -0.3   -0.352],0.0009389065,-90.0,-90.0,5000,100.0,0.006068847,-100.0,2.1838686,85.93,0.040897712,30.0,-28.88474,0.6068848,-37.890537,3702.361,,80.29332,-91.005035,100,1.2454336,1590.3705995082855
0.28934997,439255,51,0.0028934998,2.825508,26.195524,9.565737e-06,,[ 0.161 -0.217  0.048 ...  0.075 -0.293 -0.361],0.0009565737,-96.0,-96.0,5100,100.0,0.0048568114,-100.0,2.1846433,87.09,0.02825508,19.595919,-28.116497,0.48568115,-39.711823,2384.3088,,133.10703,-97.005035,100,0.7512751,1621.510272026062
0.3073979,448215,52,0.0030739794,3.436943,23.581413,1.7733697e-06,,[ 0.161 -0.218  0.048 ...  0.077 -0.292 -0.361],0.00017733697,-99.0,-99.0,5200,100.0,0.005533698,-100.0,2.1680243,89.6,0.03436943,9.949874,-30.5238,0.5533698,-41.949028,3101.7664,,129.23053,-100.005035,100,0.773811,1653.852469444275
0.5336241,457451,53,0.0053362413,8.382409,22.554699,5.479312e-06,,[ 0.16  -0.218  0.048 ...  0.076 -0.326 -0.343],0.00054793124,-98.0,-98.0,5300,100.0,0.009888136,-100.0,2.1936474,92.36,0.08382409,14.0,-51.955338,0.98881364,-59.70662,9858.908,,59.481537,-99.005035,100,1.681194,1685.985187292099
0.28242484,466636,54,0.0028242483,2.673674,24.346313,5.234138e-07,,[ 0.161 -0.218  0.048 ...  0.079 -0.328 -0.316],5.2341384e-05,-93.0,-93.0,5400,100.0,0.0049785315,-100.0,2.1887507,91.85,0.02673674,25.514702,-27.52536,0.4978532,-39.040253,2532.8506,,131.2668,-94.005035,100,0.76180726,1721.3364861011505
0.22957456,475308,55,0.0022957455,2.5456371,23.60503,3.6139154e-06,,[ 0.161 -0.219  0.048 ...  0.079 -0.33  -0.319],0.00036139155,-96.0,-96.0,5500,100.0,0.004130036,-100.0,2.1946263,86.72,0.02545637,19.595919,-22.521898,0.41300362,-31.008766,1734.1202,,71.30667,-97.005035,100,1.4023933,1752.2578673362732
0.31910843,484293,56,0.0031910844,3.5022106,25.377918,4.106738e-06,,[ 0.161 -0.218  0.048 ...  0.078 -0.334 -0.309],0.0004106738,-96.0,-96.0,5600,100.0,0.0054719727,-100.0,2.204843,89.85,0.035022106,19.595919,-30.97607,0.5471973,-39.440487,3035.7024,,70.9299,-97.005035,100,1.4098426,1787.84871840477
0.47720906,493084,57,0.0047720904,4.0226564,24.703465,9.0256424e-07,,[ 0.16  -0.219  0.048 ...  0.075 -0.345 -0.288],9.025643e-05,-95.0,-95.0,5700,100.0,0.008331386,-100.0,2.1550333,87.91,0.040226564,21.794495,-45.667847,0.8331386,-54.879745,7110.294,,84.01054,-96.005035,100,1.1903269,1822.0141789913177
0.54291135,502323,58,0.005429114,13.02994,12.327856,9.386697e-06,,[ 0.16  -0.218  0.048 ...  0.074 -0.371 -0.312],0.00093866966,-91.0,-91.0,5800,100.0,0.014478246,-100.0,2.1533167,92.39,0.13029939,28.618176,-35.80817,1.4478246,-44.309303,3994.3118,,71.54657,-92.005035,100,1.397691,1850.1695256233215
0.555809,511412,59,0.00555809,17.9444,8.292936,6.242467e-06,,[ 0.16  -0.218  0.048 ...  0.075 -0.372 -0.313],0.0006242467,-96.0,-96.0,5900,100.0,0.018483013,-100.0,2.1243093,90.89,0.179444,19.595919,-36.37796,1.8483014,-47.551323,3685.7058,,123.59556,-97.005035,100,0.80909055,1884.7127122879028
0.3163654,520573,60,0.0031636541,3.0275588,28.266146,4.65162e-07,,[ 0.16  -0.219  0.048 ...  0.076 -0.399 -0.314],4.65162e-05,-97.0,-97.0,6000,100.0,0.005039851,-100.0,2.1220741,91.61,0.030275587,17.058722,-31.013268,0.50398517,-41.423843,2580.4658,,107.296326,-98.005035,100,0.9319984,1921.2617468833923
0.39941165,529365,61,0.0039941166,3.7842069,24.468006,3.4007127e-07,,[ 0.159 -0.219  0.048 ...  0.078 -0.401 -0.315],3.4007127e-05,-96.0,-96.0,6100,100.0,0.007017573,-100.0,2.0957184,87.92,0.03784207,19.595919,-38.326664,0.7017573,-46.175648,4848.471,,60.9905,-97.005035,100,1.6395996,1951.8808109760284
0.3272963,538629,62,0.0032729625,4.909651,20.45492,1.419149e-06,,[ 0.159 -0.218  0.048 ...  0.076 -0.421 -0.321],0.0001419149,-92.0,-92.0,6200,100.0,0.0064542955,-100.0,2.0837383,92.64,0.049096506,27.12932,-27.896421,0.6454296,-40.817966,3846.7422,,165.29672,-93.005035,100,0.60497266,1985.751633644104
0.40423203,547355,63,0.0040423204,4.237995,27.919931,1.3786087e-05,,[ 0.159 -0.219  0.048 ...  0.075 -0.42  -0.334],0.0013786088,-95.0,-95.0,6300,100.0,0.006495029,-100.0,2.0706034,87.26,0.04237995,21.794495,-35.956913,0.6495029,-43.743614,3590.4038,,60.026424,-96.005035,100,1.665933,2017.7098422050476
0.5123925,555989,64,0.0051239254,4.1733556,25.639473,6.512956e-06,,[ 0.159 -0.218  0.048 ...  0.073 -0.459 -0.309],0.00065129565,-94.0,-94.0,6400,100.0,0.0087260865,-100.0,2.0719566,86.34,0.041733555,23.748684,-42.645596,0.87260854,-51.931877,5672.7476,,85.372635,-95.005035,100,1.1713356,2051.9360435009003
0.30748665,564571,65,0.0030748665,4.6492047,20.88316,1.0180771e-05,,[ 0.159 -0.218  0.048 ...  0.073 -0.456 -0.31 ],0.0010180771,-96.0,-96.0,6500,100.0,0.0059849797,-100.0,2.064458,85.82,0.046492048,19.595919,-29.174923,0.598498,-38.703056,3627.389,,89.87744,-97.005035,100,1.1126262,2082.806212902069
0.40127957,573413,66,0.004012795,4.7553496,23.860918,4.9665423e-06,,[ 0.159 -0.218  0.048 ...  0.074 -0.469 -0.305],0.00049665425,-93.0,-93.0,6600,100.0,0.0071681538,-100.0,2.064458,88.42,0.047553495,25.514702,-38.694954,0.71681535,-51.21936,5248.674,,155.29213,-94.005035,100,0.64394766,2117.2813251018524
0.32535592,582454,67,0.0032535589,2.5204754,29.354868,8.149892e-06,,[ 0.159 -0.218  0.048 ...  0.073 -0.459 -0.315],0.0008149892,-96.0,-96.0,6700,100.0,0.005047308,-100.0,2.0840025,90.41,0.025204754,19.595919,-31.46161,0.50473076,-43.170105,2547.0662,,135.71796,-97.005035,100,0.7368222,2145.385636806488
0.37863246,591099,68,0.0037863248,3.3772092,26.534172,5.446241e-06,,[ 0.159 -0.219  0.048 ...  0.07  -0.443 -0.31 ],0.0005446241,-97.0,-97.0,6800,100.0,0.006300249,-100.0,2.0949738,86.45,0.033772092,17.058722,-32.90833,0.6300249,-42.799896,2962.3623,,96.86465,-98.005035,100,1.0323684,2180.2239787578583
0.51879203,599943,69,0.0051879203,11.040447,10.73471,5.866666e-06,,[ 0.16  -0.219  0.048 ...  0.069 -0.436 -0.307],0.00058666663,-90.0,-90.0,6900,100.0,0.01496027,-100.0,2.080005,88.44,0.11040447,30.0,-27.265387,1.4960271,-39.284973,2690.2368,,143.02582,-91.005035,100,0.69917446,2210.832712173462
0.3607651,608385,70,0.0036076512,3.0805697,28.487226,1.9775491e-07,,[ 0.16  -0.219  0.048 ...  0.071 -0.427 -0.331],1.9775493e-05,-94.0,-94.0,7000,100.0,0.0057159867,-100.0,2.071038,84.42,0.030805698,23.748684,-35.07295,0.57159865,-47.976665,3346.3345,,164.84087,-95.005035,100,0.6066457,2241.4452452659607
0.4876796,617032,71,0.004876796,10.626323,14.052836,1.6984837e-05,,[ 0.16  -0.218  0.048 ...  0.068 -0.42  -0.347],0.0016984837,-94.0,-94.0,7100,100.0,0.012060585,-100.0,2.0664256,86.47,0.10626323,23.748684,-37.27429,1.2060586,-50.50341,4253.9478,,173.25955,-95.005035,100,0.57716876,2270.210539340973
0.52171636,625771,72,0.0052171643,8.40742,21.663437,1.1572594e-05,,[ 0.16  -0.219  0.048 ...  0.067 -0.415 -0.357],0.0011572595,-91.0,-91.0,7200,100.0,0.009920946,-100.0,2.0605516,87.39,0.0840742,28.618176,-34.86512,0.99209464,-44.714966,2104.8726,,96.04932,-92.005035,100,1.0411319,2303.086149454117
0.34721753,634564,73,0.003472175,13.3753395,6.2986693,2.7680326e-06,,[ 0.16  -0.218  0.048 ...  0.063 -0.42  -0.357],0.00027680327,-92.0,-92.0,7300,100.0,0.013392143,-100.0,2.086852,87.93,0.13375339,27.12932,-20.706148,1.3392143,-32.660645,808.2149,,141.4809,-93.005035,100,0.7068092,2332.189717531204
0.2524531,643169,74,0.002524531,3.1098247,23.742317,6.0583166e-06,,[ 0.159 -0.219  0.049 ...  0.061 -0.412 -0.339],0.0006058317,-94.0,-94.0,7400,100.0,0.004524399,-100.0,2.0817966,86.05,0.031098247,23.748684,-21.080862,0.45243993,-30.507214,1490.2485,,87.96755,-95.005035,100,1.1367828,2366.363874197006
0.2425493,651883,75,0.002425493,2.4543517,30.954754,4.0223968e-06,,[ 0.16  -0.219  0.048 ...  0.061 -0.419 -0.337],0.0004022397,-95.0,-95.0,7500,100.0,0.0036224567,-100.0,2.0813043,87.14,0.024543516,21.794495,-22.853943,0.3622457,-33.927956,1295.8259,,121.40745,-96.005035,100,0.8236727,2396.7807116508484
