MeanIWNorm,EpThisIter,TimestepsSoFar,MeanEntropy,MinIWNorm,EmpiricalD2,EpLenMean,Weights,ReturnStepMaxmin,MaxIW,MeanIW,J_sample_variance,MinIW,InitialReturnStd,StdIWNorm,InitialReturnMax,InitialReturnMin,Bound,MaxIWNorm,InitialBound,Iteration,ESSClassic,ReturnStepMax,EpisodesSoFar,TimeElapsed,StdIW,InitialReturnMean,ESSRenyi,ReturnMeanIW,EpRewMean
0.0055754404,100,293486,2.4824066,0.00011664611,10.426665,93.23,[-0.155  0.184  0.206 ...  0.103 -0.266 -0.054],,3.7251074,0.5575441,3649.3662,0.011664611,31.288975,0.00626541,,-100.0,-59.659718,0.037251074,-92.333336,29,44.192688,100.0,2900,1659.1131417751312,0.6265411,-89.0,9.590795,-48.896267,-89.0
0.004371621,100,302655,2.513671,4.672695e-05,27.680166,91.69,[-0.155  0.183  0.205 ...  0.102 -0.272 -0.084],,2.6945329,0.43716216,3610.4504,0.004672695,21.794495,0.005956854,,-100.0,-59.406715,0.026945328,-98.333336,30,35.00506,100.0,3000,1704.7778041362762,0.5956854,-95.0,3.612695,-41.8694,-95.0
0.004384346,100,312258,2.4872532,2.4693356e-05,16.974977,96.03,[-0.155  0.184  0.206 ...  0.104 -0.253 -0.071],,3.0814078,0.43843457,3397.272,0.0024693357,23.748684,0.005729141,,-100.0,-55.556503,0.030814078,-97.333336,31,36.933968,100.0,3100,1765.6860799789429,0.5729141,-94.0,5.891024,-41.822937,-94.0
0.0062074787,100,321480,2.5117176,2.659366e-05,15.719867,92.22,[-0.155  0.183  0.205 ...  0.1   -0.265 -0.085],,5.1257715,0.62074786,5168.668,0.002659366,25.514702,0.007165224,,-100.0,-70.467094,0.051257715,-96.333336,32,42.874607,100.0,3200,1824.8733880519867,0.7165224,-93.0,6.3613772,-57.251,-93.0
0.0048074573,100,331249,2.4990866,8.507926e-06,30.729748,97.69,[-0.155  0.183  0.205 ...  0.101 -0.248 -0.078],,2.7759526,0.48074582,4326.7515,0.0008507926,23.748684,0.0064928336,,-100.0,-65.316734,0.027759526,-97.333336,33,35.410095,100.0,3300,1893.333101272583,0.64928335,-94.0,3.2541757,-46.838593,-94.0
0.0043692873,100,341147,2.4767594,1.8452363e-05,37.456364,98.98,[-0.155  0.183  0.205 ...  0.101 -0.247 -0.092],,7.309067,0.43692875,7875.688,0.0018452364,27.12932,0.008793059,,-100.0,-62.06652,0.073090665,-95.333336,34,19.801842,100.0,3400,1946.0811886787415,0.87930596,-92.0,2.6697733,-41.66599,-92.0
0.005189242,100,351574,2.4982991,7.715758e-05,11.412814,104.27,[-0.155  0.184  0.206 ...  0.104 -0.247 -0.114],,5.993552,0.51892424,4226.796,0.0077157584,30.0,0.008590419,,-100.0,-54.010193,0.05993552,-93.333336,35,26.734804,100.0,3500,2003.3676195144653,0.85904187,-90.0,8.762081,-42.74924,-90.0
0.004326559,100,361649,2.4883304,5.714717e-05,17.452122,100.75,[-0.154  0.184  0.206 ...  0.102 -0.217 -0.122],,3.649592,0.43265593,4367.2417,0.005714717,14.0,0.0067604915,,-100.0,-54.592575,0.03649592,-101.333336,36,29.05641,100.0,3600,2062.5011377334595,0.67604923,-98.0,5.7299623,-40.667328,-98.0
0.0047056647,100,373036,2.4921994,6.691954e-05,13.681497,113.87,[-0.154  0.184  0.206 ...  0.1   -0.209 -0.141],,2.899029,0.47056645,3332.0398,0.0066919546,19.595919,0.005838298,,-100.0,-57.01064,0.02899029,-99.333336,37,39.380527,100.0,3700,2128.9086310863495,0.5838298,-96.0,7.309142,-44.681137,-96.0
0.0047983066,100,384199,2.5156288,2.5409498e-05,16.246845,111.63,[-0.155  0.184  0.206 ...  0.1   -0.206 -0.139],,3.0355856,0.47983065,2955.7454,0.0025409497,30.0,0.005478169,,-100.0,-55.63688,0.030355856,-93.333336,38,43.413116,100.0,3800,2193.2172796726227,0.54781693,-90.0,6.155041,-42.201088,-90.0
0.0049788146,100,394521,2.5126832,7.6120836e-05,14.072945,103.22,[-0.155  0.185  0.206 ...  0.103 -0.182 -0.14 ],,3.7916,0.4978815,4268.6006,0.0076120836,19.595919,0.0068571432,,-100.0,-57.070488,0.037915997,-99.333336,39,34.520176,100.0,3900,2252.7275648117065,0.6857143,-96.0,7.1058335,-44.565845,-96.0
0.006436195,100,404547,2.5134294,0.00020717936,6.192079,100.26,[-0.155  0.184  0.206 ...  0.1   -0.182 -0.143],,4.752688,0.64361954,6675.7056,0.020717936,25.514702,0.00815482,,-100.0,-67.46475,0.047526877,-96.333336,40,38.38253,100.0,4000,2312.1622800827026,0.81548196,-93.0,16.149664,-59.170124,-93.0
0.0053990316,100,415647,2.513672,4.1722273e-05,27.2094,111.0,[-0.155  0.185  0.206 ...  0.1   -0.187 -0.138],,5.24497,0.53990316,5206.4653,0.0041722273,27.12932,0.009237635,,-100.0,-61.28517,0.052449696,-95.333336,41,25.4618,100.0,4100,2364.9530918598175,0.9237635,-92.0,3.6752005,-43.89763,-92.0
0.0032100216,100,426155,2.5154192,7.0576416e-06,41.37453,105.08,[-0.155  0.184  0.206 ...  0.099 -0.184 -0.14 ],,2.7338502,0.32100216,2245.2576,0.00070576416,27.12932,0.0046613757,,-100.0,-52.0538,0.027338501,-95.333336,42,32.16791,100.0,4200,2419.316722393036,0.46613756,-92.0,2.416946,-30.612785,-92.0
0.0042245626,100,436132,2.4306674,1.2024061e-05,29.015583,99.77,[-0.155  0.184  0.206 ...  0.099 -0.197 -0.125],,3.3974793,0.4224562,3995.085,0.0012024061,28.618176,0.006289113,,-100.0,-57.339996,0.033974793,-94.333336,43,31.092276,100.0,4300,2472.309607744217,0.6289113,-91.0,3.446424,-39.384624,-91.0
0.0059347106,100,446743,2.4465466,0.00013062281,8.842832,106.11,[-0.154  0.183  0.206 ...  0.098 -0.268 -0.139],,7.293241,0.59347117,3779.5427,0.013062281,36.482872,0.008968323,100.0,-100.0,-48.347267,0.07293241,-90.333336,44,30.45423,100.0,4400,2538.761139392853,0.8968323,-87.0,11.308595,-38.434967,-87.0
0.007292764,100,457222,2.4345827,6.609678e-05,4.948591,104.79,[-0.154  0.183  0.206 ...  0.096 -0.253 -0.138],,4.383346,0.72927636,5934.011,0.006609678,29.171904,0.007498705,100.0,-100.0,-66.2072,0.04383346,-96.333336,45,48.607975,100.0,4500,2599.341121673584,0.74987054,-93.0,20.207771,-58.792053,-93.0
0.004939347,100,467828,2.4319034,5.8789374e-05,10.074172,106.06,[-0.154  0.182  0.206 ...  0.097 -0.244 -0.159],,4.6405315,0.49393466,4711.3438,0.0058789374,30.0,0.007200276,,-100.0,-52.750237,0.046405315,-93.333336,46,31.999977,100.0,4600,2654.03475022316,0.7200277,-90.0,9.926374,-42.17029,-90.0
0.005517397,100,477518,2.4479818,1.5864489e-05,15.999477,96.9,[-0.154  0.182  0.206 ...  0.094 -0.244 -0.161],,2.3943634,0.5517397,3706.3655,0.001586449,28.618176,0.0061907046,,-100.0,-61.945717,0.023943633,-94.333336,47,44.268173,100.0,4700,2710.493341445923,0.61907053,-91.0,6.250204,-48.612602,-91.0
0.004630742,100,487384,2.4540524,3.0967592e-05,26.80896,98.66,[-0.154  0.182  0.206 ...  0.096 -0.235 -0.155],,4.7953563,0.46307424,3048.3428,0.0030967593,28.618176,0.007258581,,-100.0,-54.42409,0.04795356,-94.333336,48,28.92695,100.0,4800,2767.0376510620117,0.7258581,-91.0,3.730096,-37.164967,-91.0
0.0074080434,100,496837,2.436326,5.2035768e-05,10.743278,94.53,[-0.154  0.182  0.206 ...  0.097 -0.237 -0.146],,4.626599,0.7408044,5297.731,0.0052035768,31.288975,0.009574709,,-100.0,-66.36224,0.046265986,-92.333336,49,37.446297,100.0,4900,2827.589276075363,0.9574709,-89.0,9.308146,-55.4366,-89.0
0.00540821,100,506288,2.469006,5.6664794e-05,15.521972,94.51,[-0.153  0.182  0.205 ...  0.095 -0.243 -0.159],,7.8333287,0.540821,2418.4102,0.0056664795,23.748684,0.00876879,,-100.0,-58.600735,0.07833329,-97.333336,50,27.556643,100.0,5000,2884.949488401413,0.87687904,-94.0,6.4424806,-45.46809,-94.0
0.0035941578,100,515251,2.4276724,1.1603909e-05,20.829588,89.63,[-0.154  0.182  0.205 ...  0.093 -0.219 -0.15 ],,3.7484927,0.35941577,3041.8267,0.0011603909,25.514702,0.0055277655,,-100.0,-48.018707,0.037484925,-96.333336,51,29.714128,100.0,5100,2933.809076309204,0.5527766,-93.0,4.8008633,-32.80556,-93.0
0.0046041473,100,524300,2.4326215,8.5201464e-05,21.759426,90.49,[-0.154  0.182  0.205 ...  0.089 -0.227 -0.183],,5.1715837,0.46041477,2376.4895,0.008520147,27.12932,0.007767516,,-100.0,-47.62808,0.051715836,-95.333336,52,25.999666,100.0,5200,2988.4863696098328,0.77675164,-92.0,4.5957093,-32.07908,-92.0
0.0045014317,100,533828,2.4024103,1.1955752e-05,23.621336,95.28,[-0.154  0.181  0.205 ...  0.087 -0.228 -0.177],,7.83407,0.45014316,2713.9321,0.0011955752,30.0,0.009086439,,-100.0,-49.765884,0.0783407,-93.333336,53,19.705942,100.0,5300,3047.9630823135376,0.908644,-90.0,4.233461,-33.56529,-90.0
0.0048510386,100,543073,2.3827589,1.7841869e-05,13.96004,92.45,[-0.154  0.181  0.205 ...  0.089 -0.247 -0.188],,3.2045548,0.48510388,5083.61,0.0017841868,31.288975,0.0070239506,,-100.0,-57.622387,0.032045547,-92.333336,54,32.294598,100.0,5400,3110.502247571945,0.7023951,-89.0,7.1633034,-45.168007,-89.0
0.0046497006,100,552287,2.368218,3.964831e-06,24.593052,92.14,[-0.154  0.181  0.205 ...  0.087 -0.248 -0.207],,6.133789,0.46497008,2477.8538,0.0003964831,30.0,0.00782282,,-100.0,-51.205368,0.06133789,-93.333336,55,26.105658,100.0,5500,3168.4653396606445,0.78228194,-90.0,4.0661893,-34.674908,-90.0
0.0052719945,100,561693,2.3701808,3.187714e-05,14.50683,94.06,[-0.154  0.181  0.205 ...  0.084 -0.258 -0.212],,3.640478,0.5271994,4567.1167,0.0031877141,31.288975,0.0074351258,,-100.0,-57.70327,0.036404777,-92.333336,56,33.45641,100.0,5600,3225.489719390869,0.7435126,-89.0,6.893305,-45.007324,-89.0
0.006447753,100,571073,2.347602,2.859636e-05,12.525307,93.8,[-0.155  0.181  0.205 ...  0.084 -0.254 -0.214],,10.124069,0.6447754,4556.1367,0.002859636,36.482872,0.011818754,100.0,-100.0,-57.207703,0.10124069,-90.333336,57,22.936304,100.0,5700,3284.475210428238,1.1818755,-87.0,7.9838367,-45.410664,-87.0
0.0059020286,100,580400,2.3505893,2.8062854e-05,13.749855,93.27,[-0.155  0.182  0.205 ...  0.082 -0.292 -0.198],,4.378669,0.5902028,4443.0747,0.0028062854,21.794495,0.0076474687,,-100.0,-64.71791,0.043786686,-98.333336,58,37.328323,100.0,5800,3343.2993092536926,0.7647469,-95.0,7.272804,-52.357647,-95.0
0.0051974044,100,589646,2.3317707,8.4734485e-05,23.690676,92.46,[-0.155  0.181  0.205 ...  0.08  -0.284 -0.203],,7.886231,0.5197404,3581.1938,0.008473448,35.44009,0.009468303,100.0,-100.0,-55.659996,0.07886231,-91.333336,59,23.154984,100.0,5900,3407.3632645606995,0.9468303,-88.0,4.22107,-39.43564,-88.0
0.004956274,100,599409,2.3444543,7.087055e-06,21.957783,97.63,[-0.155  0.181  0.205 ...  0.081 -0.291 -0.216],,2.9006925,0.4956274,3618.6304,0.0007087055,23.748684,0.006387426,,-100.0,-61.237503,0.029006924,-97.333336,60,37.581398,100.0,6000,3463.0329337120056,0.63874257,-94.0,4.554194,-45.61779,-94.0
0.0054036337,100,609145,2.3466277,2.0723306e-05,19.670238,97.36,[-0.155  0.181  0.205 ...  0.083 -0.289 -0.205],,4.7087827,0.5403634,6071.995,0.0020723306,25.514702,0.008333875,,-100.0,-62.062733,0.047087826,-96.333336,61,29.59803,100.0,6100,3522.6813971996307,0.83338755,-93.0,5.0838223,-47.27902,-93.0
0.007808542,100,618743,2.3527942,5.913229e-06,14.383406,95.98,[-0.155  0.181  0.205 ...  0.081 -0.292 -0.199],,16.496492,0.78085417,2682.2651,0.0005913229,36.660606,0.022546398,,-100.0,-52.39073,0.16496491,-87.333336,62,10.709976,100.0,6200,3568.984261035919,2.2546399,-84.0,6.9524565,-39.748913,-84.0
0.004514286,100,628281,2.336147,7.379914e-05,23.12317,95.38,[-0.155  0.182  0.205 ...  0.078 -0.284 -0.201],,3.7317228,0.45142865,2357.5142,0.007379914,27.12932,0.006522745,,-100.0,-50.86235,0.037317228,-95.333336,63,32.385838,100.0,6300,3621.2652502059937,0.6522745,-92.0,4.3246665,-34.833496,-92.0
0.005587599,100,637614,2.3515627,3.4808305e-05,20.416817,93.33,[-0.155  0.182  0.205 ...  0.079 -0.283 -0.219],,3.2765293,0.55875987,5224.841,0.0034808307,21.794495,0.007135761,,-100.0,-69.237686,0.03276529,-98.333336,64,38.009644,100.0,6400,3675.4720063209534,0.7135761,-95.0,4.897923,-54.176025,-95.0
0.00461351,100,646488,2.3339193,2.3452267e-05,19.940735,88.74,[-0.155  0.182  0.205 ...  0.082 -0.276 -0.211],,4.4105587,0.46135095,3817.6929,0.0023452267,34.698704,0.0072610145,,-100.0,-52.70411,0.044105586,-89.333336,65,28.760147,100.0,6500,3728.8135237693787,0.72610146,-86.0,5.01486,-37.81909,-86.0
0.0051552434,100,655779,2.314388,4.2802556e-05,17.19808,92.91,[-0.155  0.182  0.205 ...  0.08  -0.286 -0.219],,6.9500895,0.5155243,2697.8403,0.0042802556,30.0,0.008872326,,-100.0,-50.752716,0.06950089,-93.333336,66,25.24014,100.0,6600,3785.6936028003693,0.8872327,-90.0,5.8146024,-36.929195,-90.0
0.007086519,100,665199,2.3083296,6.465049e-05,9.693366,94.2,[-0.156  0.182  0.205 ...  0.078 -0.28  -0.243],,5.9195957,0.7086519,7535.274,0.0064650495,35.44009,0.008616379,100.0,-100.0,-75.24225,0.059195954,-91.333336,67,40.349068,100.0,6700,3836.4423100948334,0.8616379,-88.0,10.316334,-64.86419,-88.0
0.004922388,100,674364,2.3205712,2.578297e-06,16.885983,91.65,[-0.156  0.182  0.205 ...  0.078 -0.28  -0.25 ],,2.7209978,0.49223882,3595.7805,0.0002578297,27.12932,0.0058801463,,-100.0,-61.185715,0.027209977,-95.333336,68,41.203094,100.0,6800,3884.229283094406,0.58801466,-92.0,5.922072,-47.488197,-92.0
0.0040006656,100,684510,2.3232465,3.0965894e-05,19.712645,101.46,[-0.156  0.181  0.205 ...  0.077 -0.273 -0.244],,2.311536,0.40006652,2919.0552,0.0030965896,31.288975,0.0052883415,,-100.0,-52.403336,0.023115361,-92.333336,69,36.398994,100.0,6900,3939.0402319431305,0.52883416,-89.0,5.072886,-37.60369,-89.0
0.004804796,100,693924,2.306657,2.9963227e-05,19.325346,94.14,[-0.156  0.182  0.205 ...  0.079 -0.28  -0.235],,6.1520185,0.48047963,3270.4214,0.0029963227,27.12932,0.007993399,,-100.0,-55.04132,0.061520185,-95.333336,70,26.54166,100.0,7000,4000.084801673889,0.7993399,-92.0,5.1745515,-40.387787,-92.0
0.006692286,100,703308,2.309843,5.123638e-05,16.000809,93.84,[-0.155  0.181  0.205 ...  0.078 -0.286 -0.245],,13.443953,0.6692286,2950.0378,0.005123638,34.698704,0.0141413715,,-100.0,-57.462444,0.13443953,-89.333336,71,18.297829,100.0,7100,4036.5570261478424,1.4141372,-86.0,6.2496843,-44.128773,-86.0
0.004298858,100,712945,2.2998056,6.287856e-05,21.919363,96.37,[-0.155  0.181  0.205 ...  0.08  -0.279 -0.249],,2.4925897,0.42988583,2666.1196,0.0062878556,27.12932,0.0054812427,,-100.0,-53.271553,0.024925897,-95.333336,72,38.084457,100.0,7200,4083.882378101349,0.54812425,-92.0,4.562176,-37.665512,-92.0
0.00625766,100,722616,2.2802076,2.7175804e-05,20.424555,96.71,[-0.155  0.182  0.205 ...  0.082 -0.286 -0.252],,10.846159,0.62576604,3214.8987,0.0027175804,31.288975,0.013735864,,-100.0,-54.67325,0.10846159,-92.333336,73,17.187342,100.0,7300,4124.189750909805,1.3735865,-89.0,4.8960676,-39.608738,-89.0
0.006495458,100,732184,2.2736628,2.3530903e-05,15.014933,95.68,[-0.156  0.181  0.205 ...  0.083 -0.284 -0.273],,5.7511935,0.64954585,7525.459,0.0023530903,28.618176,0.008544336,,-100.0,-72.682335,0.057511933,-94.333336,74,36.62518,100.0,7400,4179.142867803574,0.85443366,-91.0,6.6600366,-59.76597,-91.0
0.0053412067,100,741735,2.2458622,2.2460916e-05,12.863834,95.51,[-0.155  0.181  0.205 ...  0.082 -0.283 -0.281],,5.1677303,0.5341207,4666.374,0.0022460916,33.630344,0.008158458,,-100.0,-56.089607,0.0516773,-90.333336,75,30.001904,100.0,7500,4225.853503227234,0.81584585,-87.0,7.7737317,-44.134212,-87.0
0.0054819225,100,751122,2.2356377,2.3593844e-05,23.100048,93.87,[-0.155  0.181  0.205 ...  0.079 -0.32  -0.272],,4.0487356,0.54819226,4014.9949,0.0023593844,23.748684,0.0062962063,,-100.0,-67.00576,0.040487356,-97.333336,76,43.11937,100.0,7600,4282.610374450684,0.6296206,-94.0,4.328995,-50.984924,-94.0
