ReturnMeanIW,MeanIW,EpLenMean,Bound,MeanEntropy,MaxIWNorm,MeanIWNorm,EpThisIter,ReturnStepMaxmin,StdIW,InitialReturnMean,EpisodesSoFar,InitialReturnStd,ESSClassic,Weights,TimestepsSoFar,StdIWNorm,MinIWNorm,EpRewMean,InitialBound,ESSRenyi,ReturnStepMax,EmpiricalD2,J_sample_variance,InitialReturnMax,TimeElapsed,MaxIW,Iteration,MinIW,InitialReturnMin
-22.509476,0.5108267,86.36,-30.82331,2.2441404,0.035602663,0.0051082675,100,22.422905,0.6752125,-64.8325,3800,44.568398,36.401173,[-0.155  0.176  0.201 ...  0.122 -0.331 -0.27 ],355072,0.006752125,9.124774e-05,-120.28174603448599,-66.810265,5.659102,122.422905,17.670649,1222.9996,25.49214,1180.0855927467346,3.5602663,38,0.0091247745,-196.78534
-17.7249,0.73108023,91.52,-25.626719,2.2275388,0.29590243,0.0073108017,100,34.001144,2.9739523,-53.839287,3900,37.935085,5.6987495,[-0.153  0.175  0.201 ...  0.121 -0.31  -0.284],364224,0.029739523,9.098527e-06,-108.84958218595199,-55.47366,4.2781305,134.00114,23.374695,1150.9452,18.401945,1205.0685231685638,29.590244,39,0.00090985274,-162.61914
-21.801945,0.5949,100.49,-29.596096,2.2197227,0.118993394,0.005949001,100,22.852386,1.3218646,-68.78208,4000,48.13073,16.842789,[-0.154  0.175  0.201 ...  0.12  -0.326 -0.285],374273,0.013218646,1.3541311e-05,-141.7887505161902,-70.92601,7.5662866,122.85239,13.216523,1259.0894,36.596355,1235.2367482185364,11.89934,40,0.0013541311,-213.31818
-22.98084,0.6127161,89.95,-31.481598,2.269465,0.050679397,0.00612716,100,20.147743,0.8585682,-55.279083,4100,40.661972,33.743874,[-0.154  0.174  0.2   ...  0.12  -0.343 -0.275],383268,0.008585682,8.566195e-05,-106.54488547775189,-57.191494,5.0611496,120.14774,19.758356,904.0447,7.625889,1263.8681237697601,5.0679398,41,0.008566195,-190.28293
-13.358617,0.503898,100.29,-18.724895,2.1891618,0.08412184,0.0050389804,100,6.237152,0.9692784,-42.488068,4200,35.7252,21.276207,[-0.154  0.174  0.2   ...  0.123 -0.304 -0.265],393297,0.009692785,4.5652883e-05,-93.93029556456291,-44.039665,8.360141,100.0,11.961521,359.82675,19.283646,1295.7524709701538,8.412184,42,0.0045652883,-154.38232
38400.742,521.312,111.36,36541.836,2.0940545,520.33246,5.21312,100,12.376701,5177.145,-32.405563,4300,27.516197,1.0037684,[-0.154  0.174  0.201 ...  0.127 -0.33  -0.319],404433,51.771446,3.173931e-08,-75.13630374358421,-33.67288,4.6478675e-05,100.0,2151524.2,147692390000.0,73.85751,1327.0481293201447,52033.25,43,3.1739312e-06,-126.096214
304.18216,7.6288795,101.01,292.1095,2.0485206,6.949938,0.07628879,100,27.821754,69.09169,-27.99769,4400,24.391626,1.2045007,[-0.153  0.178  0.202 ...  0.135 -0.381 -0.362],414534,0.69091696,1.8519142e-05,-65.07194984152476,-29.155209,0.9192751,100.0,108.781364,10118533.0,45.747314,1365.5279278755188,694.9938,44,0.0018519143,-115.17116
-9.957815,0.69066393,103.78,-14.490831,2.0998962,0.095106825,0.006906639,100,29.244057,1.1392809,-27.249207,4500,26.268694,26.874517,[-0.153  0.179  0.203 ...  0.129 -0.389 -0.401],424912,0.011392809,0.00018225244,-65.58448689277245,-28.726923,10.626958,100.0,9.41003,303.96597,24.223133,1401.3639698028564,9.510683,45,0.018225243,-147.03116
14.092284,0.7666475,106.97,9.423047,2.0566454,0.39491537,0.0076664747,100,0.98944855,3.953949,-21.031199,4600,21.643837,3.6232765,[-0.152  0.179  0.203 ...  0.129 -0.344 -0.394],435609,0.03953949,7.579243e-06,-56.125909839509696,-21.848478,3.0637205,100.0,32.640053,57184.66,59.79523,1431.0398676395416,39.49154,46,0.00075792434,-81.31826
13831.934,392.30334,113.19,12125.55,2.0236757,392.0367,3.9230332,100,0.4213562,3900.689,-40.8253,4700,45.572998,1.0013608,[-0.153  0.179  0.202 ...  0.126 -0.352 -0.429],446928,39.006897,1.8443046e-08,-93.44808135947792,-42.356693,8.054204e-05,100.42136,1241587.6,19143688000.0,38.31482,1462.3718247413635,39203.67,47,1.8443046e-06,-152.3722
3031.033,196.06319,118.91,2665.0088,2.058828,195.30974,1.9606318,100,36.51455,1943.2334,-18.002497,4800,25.08219,1.0077281,[-0.153  0.178  0.202 ...  0.128 -0.37  -0.445],458819,19.432333,2.5435485e-08,-56.15845191016942,-18.973928,0.0007043726,100.0,141970.31,919391500.0,33.04283,1501.6883845329285,19530.975,48,2.5435486e-06,-96.65596
4995.7046,113.96791,155.26,4238.2534,1.9904804,113.34944,1.1396791,100,25.539963,1127.7512,-16.286627,4900,33.83237,1.0109409,[-0.154  0.179  0.201 ...  0.137 -0.352 -0.427],474345,11.277512,5.7017757e-10,-83.10229196802891,-17.966496,0.00049186073,100.0,203309.6,2512470500.0,44.24639,1552.9713904857635,11334.944,49,5.701776e-08,-167.14493
7204.365,186.22873,136.98,5660.652,1.9697305,186.07744,1.8622873,100,11.852402,1851.4321,-23.144403,5000,30.712833,1.0016267,[-0.154  0.18   0.201 ...  0.138 -0.393 -0.454],488043,18.514322,1.1660054e-09,-62.21795442125306,-24.262232,5.243487e-05,100.0,1907127.9,5196637000.0,73.639336,1595.3046782016754,18607.744,50,1.16600546e-07,-111.222946
1078.371,20.430065,201.19,866.8611,1.9784548,19.873774,0.20430063,100,15.09594,197.69038,-9.5980625,5100,38.722347,1.0567079,[-0.155  0.181  0.201 ...  0.147 -0.436 -0.432],508162,1.9769039,2.313092e-07,-61.55382974948305,-10.914947,0.0038764444,100.0,25796.836,117691770.0,64.59899,1654.54004073143,1987.3773,51,2.313092e-05,-131.02829
1030.3193,23.906225,189.63,635.7959,1.9843143,23.342768,0.23906226,100,57.797062,232.2036,2.1252809,5200,30.556072,1.04883,[-0.155  0.179  0.2   ...  0.142 -0.429 -0.43 ],527125,2.322036,8.0516427e-10,-24.321209009023224,1.0967917,0.00067960104,100.0,147145.16,104902680.0,64.387375,1709.737421989441,2334.2769,52,8.051643e-08,-102.333405
24997.818,555.05347,196.19,23880.945,1.9765629,554.46765,5.5505342,100,35.141914,5516.8237,0.49859864,5300,24.56315,1.002114,[-0.156  0.177  0.199 ...  0.143 -0.438 -0.416],546744,55.16825,1.598986e-08,-60.86140589403375,-0.16658205,3.5470894e-05,100.0,2819212.8,62485365000.0,53.51313,1774.6720972061157,55446.766,53,1.598986e-06,-66.18468
3542.2969,84.28659,170.69,2844.5156,2.0517528,83.83609,0.842866,100,33.023743,834.1149,5.0611224,5400,21.867609,1.010772,[-0.154  0.178  0.2   ...  0.145 -0.461 -0.4  ],563813,8.341148,5.7068223e-07,-24.471751834472386,4.2957015,0.00012032663,100.0,831071.25,1254643700.0,76.1584,1814.1424176692963,8383.609,54,5.7068224e-05,-52.734276
657.716,26.047653,192.73,498.80298,2.0501122,25.19303,0.26047656,100,31.499771,250.58983,2.869859,5500,30.212399,1.0689152,[-0.156  0.175  0.199 ...  0.146 -0.423 -0.363],583086,2.505898,7.7850734e-07,-36.459408185078495,1.6679292,0.005720573,100.0,17480.766,42709040.0,64.56218,1880.111927986145,2519.303,55,7.785074e-05,-119.59055
15758.72,497.31665,211.92,13977.471,2.0791054,495.76376,4.9731655,100,25.716301,4932.641,2.0079708,5600,30.79596,1.0062704,[-0.157  0.177  0.199 ...  0.143 -0.41  -0.377],604278,49.32641,1.3968912e-10,-45.98259983235877,1.1863911,2.1274027e-05,100.0,4700567.5,24732916000.0,72.65107,1946.8767473697662,49576.38,56,1.3968912e-08,-81.746124
7930.9155,116.954796,231.77,6888.7134,2.0719607,116.45473,1.1695482,100,54.230625,1158.6603,7.2030516,5700,30.459131,1.0086052,[-0.156  0.177  0.201 ...  0.148 -0.411 -0.348],627455,11.586604,3.2980236e-09,-15.066252094314688,6.3658767,6.452517e-05,100.0,1549782.8,6282518500.0,74.542656,2023.9959003925323,11645.473,57,3.2980236e-07,-83.297905
4848.0483,98.75641,225.13,3907.9446,2.0830076,98.17551,0.98756415,100,27.570953,976.77795,9.251894,5800,33.35832,1.0118635,[-0.157  0.177  0.2   ...  0.155 -0.377 -0.389],649968,9.76778,2.8727587e-10,-10.634327319063404,7.8815813,0.00021246496,100.0,470665.84,2329742000.0,72.51283,2091.0646641254425,9817.551,58,2.8727587e-08,-136.34433
917.57135,24.111517,241.54,766.60333,2.085631,23.000143,0.24111521,100,36.04359,228.76566,11.274245,5900,29.097939,1.0986755,[-0.156  0.175  0.2   ...  0.157 -0.36  -0.395],674122,2.2876563,4.563133e-07,-16.669051278988846,10.419638,0.0032045147,100.0,31205.973,82217760.0,78.893684,2155.7200331687927,2300.0144,59,4.5631332e-05,-85.032265
4568.4194,66.89126,281.2,4047.1787,2.089596,66.59176,0.6689126,100,10.840645,662.55,13.424108,6000,29.415888,1.0090137,[-0.156  0.177  0.2   ...  0.162 -0.379 -0.373],702242,6.6254992,6.971566e-08,-17.415049847472147,12.629693,0.00023228326,100.0,430508.84,2087198000.0,79.04327,2235.752110481262,6659.176,60,6.9715666e-06,-66.31112
1829.5186,35.016075,237.28,1657.2668,2.0654104,34.2732,0.35016084,100,56.439144,340.94565,-0.62370455,6100,37.190872,1.0437772,[-0.156  0.179  0.2   ...  0.161 -0.388 -0.361],725970,3.409456,4.9984186e-09,-28.849713610724343,-1.5968386,0.0031916779,100.0,31331.482,330105470.0,60.29322,2296.579912662506,3427.3203,61,4.9984186e-07,-96.82568
10454.968,192.98961,291.9,8139.5234,2.0996056,192.32027,1.9298959,100,45.20983,1913.4963,13.471078,6200,30.97921,1.0069715,[-0.156  0.18   0.201 ...  0.158 -0.407 -0.365],755160,19.134962,5.7712104e-08,-28.33901195740349,12.15712,3.2202854e-05,100.0,3105315.0,10922098000.0,78.06784,2371.6721222400665,19232.027,62,5.7712105e-06,-130.73721
1165.695,52.905636,332.98,860.4094,2.1008334,52.21078,0.5290563,100,58.628323,519.4267,18.306458,6300,28.073542,1.0267696,[-0.155  0.181  0.201 ...  0.163 -0.395 -0.344],788458,5.1942677,7.656844e-09,-9.241396204664769,17.482054,0.0007292342,100.0,137130.16,134195780.0,82.02711,2472.6401216983795,5221.078,63,7.6568443e-07,-71.16144
20795.877,365.14658,371.99,15644.922,2.0438707,364.347,3.6514657,100,63.5043,3625.127,22.576845,6400,30.040026,1.0043932,[-0.155  0.179  0.201 ...  0.161 -0.388 -0.349],825657,36.251274,1.5998676e-10,1.5206053002683961,21.769604,2.4560231e-06,100.0,40716228.0,43127120000.0,80.3196,2574.8524355888367,36434.7,64,1.5998676e-08,-75.14487
918.7599,12.435438,389.56,778.1107,2.07154,11.951558,0.12435437,100,57.04314,118.88229,26.242376,6500,24.085464,1.0823351,[-0.154  0.179  0.202 ...  0.161 -0.39  -0.404],864613,1.1888227,8.0153895e-10,-9.972336554055527,25.456127,0.003124981,100.0,32000.195,81882104.0,78.2309,2667.184004545212,1195.1559,65,8.0153896e-08,-46.947998
15702.873,326.8092,392.34,13105.918,1.9880244,326.30148,3.2680922,100,60.581608,3246.61,22.971556,6600,27.74078,1.0031132,[-0.154  0.179  0.202 ...  0.16  -0.388 -0.379],903847,32.466095,1.9530808e-11,-7.120122021493674,22.20078,8.808973e-06,100.0,11352061.0,24621330000.0,76.691055,2764.5841541290283,32630.15,66,1.9530808e-09,-74.777824
10526.229,226.87816,421.77,8541.764,1.9303529,219.4754,2.2687814,100,65.748085,2184.1672,31.477219,6700,20.98256,1.0674629,[-0.153  0.179  0.203 ...  0.16  -0.405 -0.445],946024,21.841673,7.653574e-09,4.765319617654152,30.700447,1.5321551e-05,100.0,6526754.0,10808016000.0,77.28807,2879.4777472019196,21947.541,67,7.653574e-07,-40.78083
1593.5736,41.072765,444.4,1445.0277,1.92375,39.69919,0.41072762,100,71.77243,394.88937,38.002903,6800,18.048306,1.0702467,[-0.153  0.179  0.203 ...  0.152 -0.432 -0.476],990464,3.948894,2.4934184e-07,15.562563750429035,37.277027,0.0023878196,100.0,41879.21,236504030.0,72.22358,2991.3547151088715,3969.919,68,2.4934185e-05,-18.213638
50669.71,758.4804,445.32,24805.605,1.9469573,758.3135,7.584804,100,70.085175,7545.108,34.55711,6900,23.645395,1.0004402,[-0.152  0.18   0.204 ...  0.147 -0.466 -0.448],1034996,75.451065,2.2338815e-11,34.22429512535927,33.52857,1.5814241e-07,100.0,632341440.0,256729810000.0,79.68199,3102.124221801758,75831.35,69,2.2338815e-09,-102.33855
120426.79,3815.622,413.92,118725.18,1.950507,3815.355,38.156223,100,69.57674,37962.273,29.16063,7000,23.03637,1.0001401,[-0.152  0.18   0.205 ...  0.149 -0.48  -0.411],1076388,379.62274,1.5296356e-10,14.187873939402255,28.420856,1.890078e-05,100.0,5290787.0,1450105000000.0,73.60661,3193.9052579402924,381535.5,70,1.5296356e-08,-29.631203
12787.847,324.3615,432.6,10868.875,1.936605,323.20627,3.2436142,100,70.880615,3215.752,32.564526,7100,23.239592,1.0071574,[-0.152  0.18   0.205 ...  0.15  -0.497 -0.391],1119648,32.157516,3.648858e-10,34.99921972501294,31.788599,1.634948e-05,100.0,6116402.5,16291351000.0,77.20369,3302.538110733032,32320.629,71,3.648858e-08,-36.09974
