MeanIWNorm,ESSClassic,MinIWNorm,Iteration,ReturnStepMaxmin,InitialReturnMax,J_sample_variance,MaxIWNorm,ESSRenyi,MinIW,EpLenMean,Bound,EpisodesSoFar,ReturnMeanIW,MeanIW,StdIWNorm,TimestepsSoFar,MeanEntropy,EmpiricalD2,TimeElapsed,EpRewMean,InitialReturnStd,Weights,InitialReturnMin,MaxIW,ReturnStepMax,InitialBound,InitialReturnMean,StdIW,EpThisIter
0.0036832353,25.413729,1.3215037e-05,16,9.072044,57.819607,1228.4838,0.042031135,2.6780498,0.0013215038,81.53,-30.96188,1600,-21.520607,0.3683235,0.0063099326,130227,2.4373,37.340607,473.84718918800354,-121.26706835630694,30.488878,[ 0.16  -0.226  0.049 ...  0.068 -0.244 -0.125],-153.72958,4.2031136,109.072044,-69.12897,-67.58392,0.63099325,100
0.0038596925,20.383753,1.129402e-05,17,18.627136,24.019138,555.4998,0.059388794,2.553018,0.001129402,78.66,-25.465534,1700,-16.490757,0.38596928,0.007628014,138093,2.4520843,39.169327,500.92001080513,-108.91003715038026,27.942842,[ 0.161 -0.226  0.049 ...  0.065 -0.241 -0.159],-142.68167,5.9388795,118.62714,-60.12449,-58.690487,0.7628014,100
0.8428342,1.010031,4.598817e-06,18,17.216286,20.069586,283406430.0,83.863754,0.012920679,0.00045988173,86.6,1448.3687,1800,1650.9915,84.28342,8.343924,146753,2.5107424,7739.5317,530.1970217227936,-158.87666062051645,45.296257,[ 0.161 -0.227  0.049 ...  0.065 -0.252 -0.134],-229.16513,8386.376,117.216286,-80.78423,-78.48104,834.39246,100
0.0032931464,30.652508,4.1405897e-06,19,4.6815643,22.832695,726.0928,0.026075648,3.2624722,0.00041405897,78.6,-30.41001,1900,-16.54245,0.32931468,0.0049532866,154613,2.4424484,30.651602,567.2745513916016,-113.40125915578754,35.85135,[ 0.16  -0.226  0.049 ...  0.066 -0.255 -0.072],-249.22467,2.607565,104.681564,-63.815514,-61.310707,0.49532866,100
0.005041953,23.43593,1.3946851e-05,20,40.904175,13.541569,1749.1865,0.06342284,3.1337311,0.0013946851,81.53,-43.655193,2000,-29.848684,0.50419533,0.009113186,162766,2.473632,31.910843,597.6283988952637,-154.69194493791022,44.67757,[ 0.16  -0.225  0.049 ...  0.065 -0.283 -0.113],-243.1825,6.3422837,140.90417,-81.7682,-79.32413,0.91131866,100
0.004151659,35.813503,8.6718544e-05,21,19.643631,12.217712,2034.9192,0.029598894,6.3645034,0.008671855,84.24,-35.733112,2100,-27.995132,0.41516593,0.005558021,171190,2.481433,15.712145,625.4139692783356,-136.01643440871698,41.30313,[ 0.159 -0.226  0.049 ...  0.069 -0.284 -0.08 ],-194.23499,2.9598894,119.64363,-70.88966,-68.93754,0.5558021,100
0.0047795936,18.99969,5.9230326e-05,22,18.829842,9.007012,2410.7908,0.07561866,3.3819027,0.0059230328,78.08,-37.63588,2200,-27.124327,0.47795928,0.009868723,178998,2.4875586,29.569153,655.6757335662842,-126.02441110287742,35.34095,[ 0.159 -0.227  0.049 ...  0.068 -0.249 -0.107],-192.33795,7.5618663,118.82984,-68.364456,-66.4314,0.98687243,100
0.0038728428,24.770117,9.006791e-06,23,32.62979,20.739002,2331.405,0.04606114,2.0182817,0.0009006791,76.55,-47.501324,2300,-31.27958,0.38728428,0.0067493357,186653,2.475841,49.547096,681.9762015342712,-191.34353467914792,55.166252,[ 0.159 -0.228  0.049 ...  0.072 -0.231 -0.12 ],-229.30107,4.606114,132.62979,-106.502754,-104.1982,0.6749336,100
0.004234573,16.649193,1.5546533e-05,24,24.475883,-3.4300594,3294.3804,0.068887465,3.7993505,0.0015546534,75.76,-41.06202,2400,-28.428213,0.4234573,0.009474753,194229,2.4579558,26.320288,712.6882381439209,-144.6052401244684,41.45647,[ 0.159 -0.227  0.049 ...  0.067 -0.234 -0.128],-245.0228,6.8887463,124.47588,-82.07163,-79.609055,0.94747543,100
0.0046487814,52.531036,4.8935766e-05,25,3.4203568,9.943183,1282.8346,0.022598572,5.006916,0.0048935767,77.35,-41.369755,2500,-31.103313,0.46487817,0.0044191224,201964,2.50098,19.972374,737.7123353481293,-145.8281100084407,39.804707,[ 0.158 -0.229  0.049 ...  0.069 -0.239 -0.141],-228.57181,2.2598572,103.42036,-79.377754,-77.08052,0.44191223,100
0.0039194203,18.7429,2.1897838e-06,26,5.4924774,5.1812286,2410.3245,0.049146548,2.4865897,0.00021897838,80.25,-38.678665,2600,-26.537117,0.39194205,0.008160827,209989,2.4267538,40.21572,772.4079701900482,-159.25866799123463,37.69862,[ 0.159 -0.229  0.049 ...  0.067 -0.238 -0.099],-190.49948,4.9146547,105.49248,-85.6467,-83.73212,0.81608266,100
0.0036356205,26.60263,5.3134747e-05,27,5.4654694,-20.893051,1009.32733,0.04511134,2.8812926,0.0053134747,86.29,-30.77546,2700,-20.711803,0.36356208,0.0060388823,218618,2.470961,34.706646,806.8188381195068,-139.39704686910784,33.181805,[ 0.159 -0.228  0.049 ...  0.066 -0.294 -0.117],-169.96796,4.511134,100.0,-69.4335,-67.72525,0.6038882,100
0.0043509286,31.487778,9.740391e-06,28,6.3526535,22.94143,1016.48364,0.032273643,3.5194733,0.0009740391,86.28,-33.568253,2800,-22.659681,0.4350929,0.00641793,227246,2.4598958,28.413342,833.6203644275665,-153.41168552524138,46.105007,[ 0.159 -0.228  0.049 ...  0.067 -0.264 -0.103],-203.6218,3.2273643,106.35265,-80.952515,-78.90604,0.6417931,100
0.0031341172,30.257338,3.7642316e-05,29,5.0547485,10.876746,868.0835,0.03093841,3.2241685,0.0037642317,86.61,-31.74297,2900,-18.14598,0.3134117,0.004758271,235907,2.398371,31.015749,862.0174927711487,-140.79630946142825,34.641758,[ 0.16  -0.227  0.049 ...  0.073 -0.253 -0.125],-242.92331,3.093841,100.0,-69.56984,-67.128365,0.47582707,100
0.00605186,12.573264,2.3770663e-05,30,0.88778687,21.533484,3207.453,0.15191506,4.3399315,0.0023770663,88.82,-37.939552,3000,-28.735891,0.60518605,0.015958315,244789,2.3801382,23.041838,891.9327132701874,-148.23858899912153,38.612286,[ 0.16  -0.227  0.049 ...  0.072 -0.289 -0.151],-190.77417,15.191506,100.0,-74.52785,-72.610504,1.5958315,100
0.00594094,10.8260765,2.124406e-06,31,6.9165497,22.750021,2922.3674,0.14876944,3.8120966,0.0002124406,93.13,-26.528233,3100,-18.28386,0.594094,0.017050553,254102,2.3066404,26.232285,921.6379566192627,-136.13792380409575,31.459263,[ 0.159 -0.228  0.049 ...  0.073 -0.302 -0.155],-160.16115,14.876945,100.0,-64.987656,-63.37798,1.7050556,100
0.0041660825,20.941727,3.723682e-05,32,13.489044,14.532776,939.94855,0.057235144,4.9724693,0.003723682,89.41,-30.382162,3200,-19.496643,0.41660824,0.008094597,263043,2.3064313,20.110733,949.816246509552,-127.34646866364507,39.46255,[ 0.159 -0.227  0.049 ...  0.073 -0.326 -0.205],-241.51984,5.7235146,113.489044,-62.769512,-60.34215,0.8094597,100
0.0057331496,26.481585,2.342245e-05,33,10.753563,6.474041,990.6006,0.07457031,3.2923691,0.002342245,95.72,-32.090492,3300,-23.278929,0.573315,0.009552551,272615,2.3037107,30.373264,979.3160932064056,-138.74832384836373,37.524155,[ 0.159 -0.228  0.049 ...  0.073 -0.34  -0.191],-159.08337,7.4570317,110.75356,-62.857372,-61.258526,0.95525515,100
0.004221161,31.512312,1.9979962e-05,34,20.265366,7.613964,1001.48486,0.034753878,5.1258345,0.0019979961,88.69,-26.746262,3400,-18.668188,0.42211613,0.006222975,281484,2.2565565,19.509018,1006.9560186862946,-112.4481211698833,32.692734,[ 0.159 -0.227  0.049 ...  0.07  -0.354 -0.18 ],-181.97333,3.4753878,100.0,-54.3788,-52.549892,0.6222975,100
0.008346262,11.276907,2.325373e-06,35,4.023247,27.681898,1975.5867,0.15307863,5.322037,0.00023253732,115.64,-27.906267,3500,-18.407005,0.83462614,0.023410749,293048,2.1952434,18.789797,1042.1940386295319,-125.84323484040925,50.007835,[ 0.159 -0.228  0.049 ...  0.069 -0.361 -0.221],-218.04514,15.307863,104.02325,-57.754944,-55.563507,2.341075,100
0.012408716,7.9898787,8.522284e-05,36,24.143166,41.796177,32492.182,0.41799986,8.188999,0.008522284,117.87,-16.808924,3600,-10.030368,1.2408715,0.042108964,304835,2.2336142,12.211505,1076.6231157779694,-141.24277585429817,51.260345,[ 0.159 -0.227  0.049 ...  0.068 -0.382 -0.261],-193.00574,41.799988,100.0,-59.170742,-57.230957,4.2108965,100
0.006347722,40.514477,1.9945313e-05,37,31.736168,25.415062,542.66534,0.03881542,7.378387,0.0019945314,108.2,-20.416843,3700,-15.032028,0.6347722,0.007691629,315655,2.2334154,13.553098,1109.4928572177887,-119.14175284010605,40.024704,[ 0.159 -0.228  0.05  ...  0.066 -0.369 -0.235],-145.53557,3.8815422,100.0,-49.457664,-47.994972,0.76916295,100
0.0080044335,17.155823,4.116125e-05,38,28.914131,25.500925,1223.3081,0.14814109,6.4770956,0.004116125,106.02,-13.103764,3800,-7.707234,0.80044335,0.017589595,326257,2.2118428,15.439018,1142.2599775791168,-102.6108822954094,37.013485,[ 0.16  -0.226  0.05  ...  0.065 -0.36  -0.245],-136.654,14.814109,100.0,-37.546276,-36.172855,1.7589594,100
0.007718945,12.654842,3.1268006e-05,39,34.69792,29.897394,1631.8126,0.176625,8.532876,0.0031268005,98.87,-13.212719,3900,-6.4094687,0.77189445,0.020279111,336144,2.165262,11.719378,1170.894227027893,-89.12626721668518,39.684578,[ 0.161 -0.225  0.05  ...  0.066 -0.379 -0.247],-197.73419,17.6625,100.0,-36.54213,-34.554825,2.0279112,100
0.08189693,1.1856176,9.712008e-05,40,25.662285,49.90872,14110119.0,7.520657,1.3660388,0.009712008,113.79,338.8823,4000,350.6762,8.189694,0.74766225,347523,2.2570522,73.20436,1199.7620840072632,-95.04068606787341,36.4256,[ 0.161 -0.226  0.05  ...  0.066 -0.426 -0.246],-137.1536,752.06573,100.0,-37.22011,-35.84167,74.76623,100
0.004904246,24.225872,7.68913e-05,41,32.08442,22.56977,244.45233,0.05456015,7.7655406,0.0076891305,101.58,-17.35723,4100,-9.6251,0.4904246,0.008673473,357681,2.2594965,12.877403,1238.072788476944,-99.66818798211666,40.428757,[ 0.162 -0.223  0.05  ...  0.066 -0.387 -0.194],-214.38904,5.456015,100.0,-44.088165,-41.933483,0.8673473,100
1.1759671,1.008448,1.1959166e-06,42,31.8583,69.5468,6632940000.0,117.103004,0.0004154022,0.00011959167,119.92,7591.6113,4200,8129.8794,117.59671,11.651114,369673,2.31639,240730.55,1271.0547904968262,-86.56962539524048,34.569073,[ 0.162 -0.223  0.049 ...  0.067 -0.393 -0.186],-109.1567,11710.301,100.0,-29.413605,-28.31654,1165.1113,100
0.28502774,1.0404565,2.594955e-06,43,25.72013,34.72287,14670050.0,27.942871,0.01552031,0.00025949551,106.46,286.30475,4300,376.7343,28.502773,2.7797387,380319,2.296121,6443.1704,1314.6482751369476,-66.9862411710708,30.099522,[ 0.162 -0.222  0.049 ...  0.074 -0.403 -0.119],-112.092926,2794.287,100.0,-26.015774,-24.889198,277.9739,100
0.15812759,1.1021327,3.0158326e-06,44,33.181084,84.838135,92415624.0,15.061862,0.017877115,0.00030158326,130.48,860.6112,4400,947.8876,15.812761,1.4979048,393367,2.28348,5593.7437,1354.0648045539856,-55.51682215867091,32.80658,[ 0.162 -0.225  0.05  ...  0.066 -0.416 -0.125],-116.10825,1506.1863,100.0,-15.463922,-14.296988,149.7905,100
1.1300869,1.005139,2.4746186e-07,45,24.356102,65.3516,3481205200.0,112.719376,0.0025991779,2.4746187e-05,123.57,5682.011,4500,5894.5337,113.00869,11.215151,405724,2.2499433,38473.703,1400.0201256275177,-47.65976740130879,31.814108,[ 0.162 -0.226  0.05  ...  0.066 -0.408 -0.146],-107.80549,11271.9375,100.0,-15.213891,-14.130405,1121.5151,100
5.1504736,1.002307,2.0269016e-10,46,33.029564,68.06081,58876527000.0,514.45435,8.823835e-06,2.0269017e-08,164.41,17710.242,4600,24252.32,515.0475,51.186962,422165,2.1872213,11332941.0,1450.9045188426971,-131.6463141838305,61.759064,[ 0.161 -0.226  0.049 ...  0.066 -0.456 -0.132],-193.35793,51445.438,100.0,-47.057137,-45.113815,5118.697,100
2.8798106,1.0037496,3.524732e-08,47,23.712334,73.56019,11201033000.0,287.4426,0.0005818104,3.5247324e-06,180.26,9839.851,4700,10580.132,287.98105,28.59964,440191,2.161206,171877.3,1506.2521312236786,-56.47141836987313,42.98552,[ 0.161 -0.228  0.05  ...  0.068 -0.482 -0.169],-177.66641,28744.26,100.0,-11.163532,-9.377917,2859.964,100
10.595541,1.001129,2.7514085e-07,48,52.872356,81.52642,57609660000.0,1058.9565,1.6514736e-05,2.7514085e-05,152.97,21295.012,4800,23999.582,1059.5542,105.36424,455488,2.1914053,6055198.5,1562.775821685791,-45.68764306490946,35.545727,[ 0.161 -0.229  0.05  ...  0.061 -0.465 -0.211],-109.35828,105895.66,100.0,-11.426716,-10.327623,10536.425,100
16.981209,1.0006828,7.312879e-10,49,19.391777,64.83436,1197201700000.0,1697.5416,1.7794615e-05,7.3128795e-08,144.41,105398.14,4900,109400.17,1698.1211,168.90268,469929,2.1379235,5619677.5,1610.912249326706,-51.46774729115171,43.466774,[ 0.16  -0.23   0.049 ...  0.061 -0.402 -0.244],-167.97397,169754.17,100.0,-13.932212,-12.24401,16890.268,100
0.069247104,1.3533257,4.6622876e-07,50,32.42022,78.2676,19369646.0,5.9321966,0.006344556,4.6622878e-05,205.51,291.9428,5000,465.77777,6.9247103,0.5912099,490480,2.1276288,15761.545,1673.7399611473083,-41.45233682986047,43.9967,[ 0.16  -0.232  0.05  ...  0.062 -0.466 -0.234],-137.77023,593.21967,100.0,-7.0385933,-5.6539516,59.120987,100
0.50168914,1.0350603,2.6295705e-08,51,28.180466,85.17094,780619000.0,49.3114,0.0006273238,2.6295706e-06,205.23,2424.1533,5100,2787.8643,50.168915,4.905605,511003,2.1637669,159407.31,1729.6684784889221,-15.983658481755105,35.494953,[ 0.159 -0.235  0.05  ...  0.062 -0.447 -0.264],-90.63996,4931.14,100.0,1.4354358,2.3464017,490.56046,100
0.69151634,1.0094284,5.265351e-08,52,48.418003,83.774025,2086655100.0,68.82785,7.486763e-05,5.2653513e-06,177.74,3596.0195,5200,4569.091,69.15164,6.8479667,528777,2.1799216,1335690.8,1792.1119856834412,-18.73744054941382,29.499348,[ 0.159 -0.235  0.05  ...  0.061 -0.416 -0.259],-59.633774,6882.785,100.0,0.5531164,1.3950763,684.79663,100
0.09834701,1.1721863,1.2804857e-07,53,37.84658,76.42821,24721734.0,9.08139,0.022970552,1.2804857e-05,205.73,419.84024,5300,497.64133,9.834701,0.90303046,549350,2.1484234,4353.4,1856.6319599151611,-41.18959835726183,37.971386,[ 0.161 -0.232  0.05  ...  0.059 -0.415 -0.243],-117.324585,908.1391,100.0,-2.1012568,-0.92210025,90.30305,100
0.18115152,1.0793198,6.2775166e-07,54,47.1534,76.25279,73647304.0,17.436295,0.093398675,6.2775165e-05,224.31,841.00214,5400,866.65814,18.115156,1.7342451,571781,2.1452272,1070.679,1904.8216722011566,-25.88623400433928,33.60753,[ 0.16  -0.232  0.05  ...  0.059 -0.459 -0.231],-78.01485,1743.6295,100.0,3.7370677,4.521147,173.42455,100
16.749737,1.0015154,5.5175875e-10,55,39.052723,72.711624,1229448200000.0,1673.7056,6.07432e-06,5.5175878e-08,250.79,106320.2,5500,110882.52,1674.9734,166.53032,596860,2.1504467,16462748.0,1967.3824021816254,-22.05482344976669,34.096485,[ 0.16  -0.231  0.05  ...  0.06  -0.493 -0.2  ],-111.880035,167370.56,100.0,4.7805357,5.904972,16653.037,100
4.608492,1.001909,1.9849057e-10,56,40.90076,78.55538,43265147000.0,460.40994,6.2039835e-05,1.9849058e-08,287.36,19636.588,5600,20793.62,460.84924,45.809772,625596,2.1395774,1611867.6,2035.6077167987823,-29.252690028639382,35.091,[ 0.16  -0.229  0.049 ...  0.06  -0.493 -0.195],-90.677155,46040.996,100.0,11.058919,11.970259,4580.9775,100
0.16581202,1.2997559,2.611158e-08,57,46.722855,71.26605,63585780.0,14.522668,0.0041184407,2.6111582e-06,246.95,621.02576,5700,827.368,16.581202,1.4449211,650291,2.104554,24281.033,2100.4541640281677,-34.43100408130034,39.994034,[ 0.159 -0.232  0.049 ...  0.063 -0.508 -0.19 ],-131.7565,1452.2668,100.0,-0.47092342,0.8532791,144.49213,100
14.167411,1.0006592,1.6657844e-09,58,44.621506,77.6217,298821220000.0,1416.2743,1.8271472e-05,1.6657845e-07,274.52,52315.188,5800,54678.766,1416.7411,140.91704,677743,2.073305,5473012.5,2170.61266040802,-23.343020734861906,36.22998,[ 0.159 -0.231  0.049 ...  0.063 -0.507 -0.226],-100.525024,141627.44,100.0,7.822512,8.832828,14091.706,100
2.418441,1.013319,3.737952e-09,59,72.35695,75.472725,16937779000.0,240.247,1.0812765e-05,3.7379522e-07,308.97,10755.662,5900,13062.431,241.8441,23.902912,708640,2.065448,9248328.0,2240.7599613666534,10.536952285041359,28.537184,[ 0.159 -0.229  0.049 ...  0.059 -0.538 -0.226],-63.11602,24024.7,100.0,21.524963,22.283493,2390.2913,100
0.5067434,1.0321573,3.9210054e-08,60,35.485733,81.61119,532990100.0,49.87749,9.444526e-05,3.9210054e-06,316.32,1465.3148,6000,2309.314,50.67435,4.962064,740272,2.1022394,1058814.4,2324.1962280273438,-8.819826084940807,30.430775,[ 0.159 -0.228  0.049 ...  0.059 -0.53  -0.243],-72.76568,4987.749,100.0,18.56202,19.382244,496.20633,100
1.3367249,1.215619,1.2800294e-10,61,65.49948,85.36061,9953326000.0,120.58842,2.2172937e-05,1.2800295e-08,371.14,7505.7,6100,9860.76,133.67249,12.050012,777386,2.05438,4510002.5,2429.112129211426,-12.15219205607684,35.25296,[ 0.159 -0.229  0.049 ...  0.059 -0.529 -0.207],-110.33955,12058.842,100.0,19.00472,20.113674,1205.0011,100
5.7050166,1.0019691,6.0358396e-08,62,42.88512,79.26988,104501700000.0,569.9408,0.00012538793,6.0358398e-06,286.51,31623.014,6200,32334.494,570.50165,56.70783,806037,2.0576322,797524.94,2514.132035970688,22.88758989143939,22.657763,[ 0.16  -0.226  0.049 ...  0.056 -0.56  -0.223],-39.21383,56994.08,100.0,24.31629,25.112982,5670.7827,100
0.17176308,1.2368677,1.0363129e-08,63,39.718243,72.94075,56101388.0,15.399543,0.005954865,1.0363129e-06,337.02,706.4594,6300,816.7333,17.176308,1.5348487,839739,2.0927737,16792.992,2588.5040533542633,27.578458488163307,25.761179,[ 0.16  -0.225  0.049 ...  0.056 -0.561 -0.22 ],-84.66933,1539.9543,100.0,30.226757,31.077715,153.48488,100
11.893672,1.0061151,7.278195e-12,64,47.082638,79.626564,891429300000.0,1185.7421,3.8399372e-07,7.278196e-10,369.74,81610.28,6400,94524.805,1189.3671,117.97671,876713,2.0703077,260420930.0,2687.076035261154,30.75148077821523,26.945314,[ 0.16  -0.225  0.049 ...  0.054 -0.545 -0.201],-48.916565,118574.21,100.0,29.18269,29.98297,11797.67,100
0.13465764,1.1207179,1.5219062e-08,65,50.254513,86.17488,56102104.0,12.708938,0.0030183375,1.5219063e-06,375.44,597.8076,6500,755.4523,13.465765,1.26484,914257,2.0790868,33130.82,2785.4362881183624,8.642442214837219,33.37433,[ 0.16  -0.226  0.049 ...  0.051 -0.55  -0.217],-76.93571,1270.8938,100.0,21.306791,22.172878,126.484,100
16.695112,1.0000968,1.0016882e-12,66,61.766346,76.836685,598663950000.0,1669.4302,6.362647e-08,1.0016882e-10,335.39,46761.797,6600,77376.64,1669.511,166.10612,947796,2.0536923,1571672800.0,2867.197581768036,29.745393076656395,22.909277,[ 0.16  -0.226  0.049 ...  0.048 -0.526 -0.233],-24.289703,166943.02,100.0,31.938654,32.71089,16610.613,100
1.2967665,1.0039614,1.0089012e-07,67,48.42994,87.04213,8888963000.0,129.42049,2.622878e-05,1.0089012e-05,455.11,7728.6387,6700,9436.776,129.67664,12.876924,993307,2.0930748,3812606.0,2979.5698256492615,56.21659739451243,19.569387,[ 0.16  -0.226  0.049 ...  0.049 -0.552 -0.232],-48.4215,12942.049,100.0,42.42068,43.295486,1287.6924,100
0.9348667,1.0094607,6.2677237e-09,68,44.86092,80.372635,1665541500.0,93.04737,0.00016002874,6.2677236e-07,436.47,3455.7917,6800,4094.337,93.486664,9.257672,1036954,2.0935054,624887.75,3093.8161640167236,51.11122390799804,20.254171,[ 0.159 -0.228  0.049 ...  0.046 -0.523 -0.221],-38.376923,9304.737,100.0,40.489433,41.29721,925.7672,100
0.55535024,1.0128511,1.1756035e-07,69,70.64728,84.187256,708616100.0,55.18145,0.0005614827,1.1756035e-05,450.2,2316.8733,6900,2673.9492,55.53503,5.4901423,1081974,2.0881934,178099.88,3210.5731015205383,65.33226213325047,21.678524,[ 0.158 -0.23   0.049 ...  0.044 -0.545 -0.199],-38.109074,5518.145,100.0,41.504795,42.350914,549.01416,100
0.07940535,2.4378757,2.6602615e-07,70,72.37524,80.04973,10214960.0,3.7760234,0.01420992,2.6602615e-05,466.81,418.28668,7000,485.77777,7.9405365,0.5023249,1128655,2.0925393,7037.3374,3326.7360310554504,64.51530495289168,18.634747,[ 0.158 -0.23   0.049 ...  0.042 -0.554 -0.195],-18.730316,377.60236,100.0,42.879116,43.683647,50.232487,100
