EmpiricalD2,InitialBound,ESSRenyi,ESSClassic,InitialReturnMin,TimestepsSoFar,MeanIW,EpisodesSoFar,ReturnStepMaxmin,StdIW,EpThisIter,Bound,MinIW,Weights,Iteration,MaxIW,EpRewMean,RewardCompression,EpLenMean,ReturnStepMax,InitialReturnStd,TimeElapsed,InitialReturnMean,ReturnMeanIW,MeanEntropy,InitialReturnMax
1.0,-53.333332,100.0,1.0,-100.0,1000175,1.0,9900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],99,1.0,-98.0,0.98,103.37,100.0,14.0,2578.8122704029083,-98.0,-50.0,2.8614962100982666,
1.0,-3.3333335,100.0,2.0,-100.0,1010407,1.0,10000,,,100,-3.3333334922790527,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],100,1.0,-95.0,0.97,102.32,100.0,25.980762481689453,2598.659047603607,-95.0,,2.8614962100982666,100.0
1.0,-53.333332,100.0,1.0,-100.0,1020751,1.0,10100,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],101,1.0,-96.0,0.98,103.44,100.0,19.595918655395508,2621.029453754425,-96.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1030912,1.0,10200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],102,1.0,-98.0,0.98,101.61,100.0,14.0,2647.5687153339386,-98.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1041434,1.0,10300,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],103,1.0,-96.0,0.98,105.22,100.0,19.595918655395508,2681.104917526245,-96.0,-50.0,2.8614962100982666,
1.0,-3.3333335,100.0,2.0,-100.0,1051181,1.0,10400,,,100,-3.3333334922790527,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],104,1.0,-94.0,0.97,97.47,100.0,31.048349380493164,2704.0132756233215,-94.0,,2.8614962100982666,100.0
1.0,-53.333332,100.0,1.0,-100.0,1061241,1.0,10500,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],105,1.0,-99.0,0.98,100.6,100.0,9.949873924255371,2724.442403793335,-99.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1071273,1.0,10600,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],106,1.0,-99.0,0.98,100.32,100.0,9.949873924255371,2745.1207404136658,-99.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1081543,1.0,10700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],107,1.0,-96.0,0.98,102.7,100.0,19.595918655395508,2767.8166947364807,-96.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1091530,1.0,10800,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],108,1.0,-95.0,0.98,99.87,100.0,21.79449462890625,2788.221129655838,-95.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1101538,1.0,10900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],109,1.0,-98.0,0.98,100.08,100.0,14.0,2812.6155824661255,-98.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1111654,1.0,11000,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],110,1.0,-98.0,0.98,101.16,100.0,14.0,2837.1772150993347,-98.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1122106,1.0,11100,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],111,1.0,-99.0,0.98,104.52,100.0,9.949873924255371,2858.548509836197,-99.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1132044,1.0,11200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],112,1.0,-95.0,0.98,99.38,100.0,21.79449462890625,2884.8563911914825,-95.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1142649,1.0,11300,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],113,1.0,-97.0,0.98,106.05,100.0,17.0587215423584,2913.4939000606537,-97.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1153259,1.0,11400,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],114,1.0,-96.0,0.98,106.1,100.0,19.595918655395508,2935.388904809952,-96.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1163286,1.0,11500,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],115,1.0,-99.0,0.98,100.27,100.0,9.949873924255371,2957.7888703346252,-99.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1173042,1.0,11600,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],116,1.0,-97.0,0.98,97.56,100.0,17.0587215423584,2984.084491252899,-97.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1183215,1.0,11700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],117,1.0,-95.0,0.98,101.73,100.0,21.79449462890625,3008.196813106537,-95.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1193185,1.0,11800,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],118,1.0,-99.0,0.98,99.7,100.0,9.949873924255371,3028.8165073394775,-99.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1203138,1.0,11900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],119,1.0,-98.0,0.98,99.53,100.0,14.0,3050.3180978298187,-98.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1213555,1.0,12000,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],120,1.0,-98.0,0.98,104.17,100.0,14.0,3075.8648524284363,-98.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1223154,1.0,12100,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],121,1.0,-97.0,0.98,95.99,100.0,17.0587215423584,3099.2005829811096,-97.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1233267,1.0,12200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],122,1.0,-95.0,0.98,101.13,100.0,21.79449462890625,3119.0968055725098,-95.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1243420,1.0,12300,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],123,1.0,-97.0,0.98,101.53,100.0,17.0587215423584,3144.498518705368,-97.0,-50.0,2.8614962100982666,
1.0,-53.333332,100.0,1.0,-100.0,1253717,1.0,12400,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],124,1.0,-98.0,0.98,102.97,100.0,14.0,3168.621905565262,-98.0,-50.0,2.8614962100982666,
1.0,-3.3333335,100.0,2.0,-100.0,1264190,1.0,12500,,,100,-3.3333334922790527,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],125,1.0,-95.0,0.97,104.73,100.0,25.980762481689453,3202.87646818161,-95.0,,2.8614962100982666,100.0
1.0,-103.333336,100.0,1.0,-100.0,1274135,1.0,12600,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],126,1.0,-100.0,0.99,99.45,100.0,,3229.428468942642,-100.0,-100.0,2.8614962100982666,-100.0
1.0,-53.333332,100.0,1.0,-100.0,1284083,1.0,12700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],127,1.0,-97.0,0.98,99.48,100.0,17.0587215423584,3258.962822675705,-97.0,-50.0,2.8614962100982666,
2.4319353103637695,-53.333332,41.11951446533203,1.0,-100.0,1293884,0.5197467280285051,12800,,0.48025327197149487,100,-7.17289400100708,0.0394934560570102,[-0.154  0.183  0.205 ...  0.115  0.022  0.002],128,1.0,-98.0,0.98,98.01,100.0,14.0,3280.3885757923126,-98.0,-1.974672794342041,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1304422,1.0,12900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],129,1.0,-96.0,0.98,105.38,100.0,19.595918655395508,3341.7726743221283,-96.0,-50.0,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1314839,1.0,13000,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],130,1.0,-97.0,0.98,104.17,100.0,17.0587215423584,3365.4079558849335,-97.0,-50.0,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1325450,1.0,13100,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],131,1.0,-96.0,0.98,106.11,100.0,19.595918655395508,3393.443843603134,-96.0,-50.0,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1335539,1.0,13200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],132,1.0,-99.0,0.98,100.89,100.0,9.949873924255371,3413.2292399406433,-99.0,-50.0,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1345416,1.0,13300,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],133,1.0,-97.0,0.98,98.77,100.0,17.0587215423584,3439.568675518036,-97.0,-50.0,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1355512,1.0,13400,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],134,1.0,-99.0,0.98,100.96,100.0,9.949873924255371,3471.364494085312,-99.0,-50.0,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1366203,1.0,13500,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],135,1.0,-98.0,0.98,106.91,100.0,14.0,3495.9816238880157,-98.0,-50.0,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1376483,1.0,13600,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],136,1.0,-98.0,0.98,102.8,100.0,14.0,3526.105572462082,-98.0,-50.0,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1386949,1.0,13700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],137,1.0,-98.0,0.98,104.66,100.0,14.0,3550.7763390541077,-98.0,-50.0,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1397080,1.0,13800,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],138,1.0,-98.0,0.98,101.31,100.0,14.0,3570.9945628643036,-98.0,-50.0,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1407090,1.0,13900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],139,1.0,-98.0,0.98,100.1,100.0,14.0,3594.3712570667267,-98.0,-50.0,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1417199,1.0,14000,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],140,1.0,-99.0,0.98,101.09,100.0,9.949873924255371,3616.215920448303,-99.0,-50.0,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1427970,1.0,14100,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],141,1.0,-93.0,0.98,107.71,100.0,25.51470184326172,3635.0434613227844,-93.0,-50.0,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1438497,1.0,14200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],142,1.0,-97.0,0.98,105.27,100.0,17.0587215423584,3652.8917508125305,-97.0,-50.0,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1449144,1.0,14300,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],143,1.0,-98.0,0.98,106.47,100.0,14.0,3671.7111120224,-98.0,-50.0,2.862001657485962,
1.0,-3.3333335,100.0,2.0,-100.0,1459303,1.0,14400,,,100,-3.3333334922790527,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],144,1.0,-95.0,0.97,101.59,100.0,25.980762481689453,3696.12442946434,-95.0,,2.862001657485962,100.0
1.0,-53.333332,100.0,1.0,-100.0,1469789,1.0,14500,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],145,1.0,-96.0,0.98,104.86,100.0,19.595918655395508,3724.6428644657135,-96.0,-50.0,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1479737,1.0,14600,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],146,1.0,-99.0,0.98,99.48,100.0,9.949873924255371,3747.940269947052,-99.0,-50.0,2.862001657485962,
1.0,-53.333332,100.0,1.0,-100.0,1489956,1.0,14700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],147,1.0,-96.0,0.98,102.19,100.0,19.595918655395508,3773.751065015793,-96.0,-50.0,2.862001657485962,
1.0,-3.3333335,100.0,2.0,-100.0,1499912,1.0,14800,,,100,-3.3333334922790527,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],148,1.0,-94.0,0.97,99.56,100.0,27.64055061340332,3799.790472984314,-94.0,,2.862001657485962,100.0
1.0,-53.333332,100.0,1.0,-100.0,1510378,1.0,14900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],149,1.0,-95.0,0.98,104.66,100.0,21.79449462890625,3818.565295934677,-95.0,-50.0,2.862001657485962,
1.0,-3.3333335,100.0,2.0,-100.0,1521091,1.0,15000,,,100,-3.3333334922790527,1.0,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],150,1.0,-96.0,0.97,107.13,100.0,24.166091918945312,3845.4974896907806,-96.0,,2.862001657485962,100.0
4.697808265686035,-53.333332,21.286521911621094,1.0,-100.0,1530796,0.5642316258200399,15100,,0.43576837417996006,100,-13.647972106933594,0.1284632516400799,[-0.154  0.183  0.205 ...  0.115  0.007  0.017],151,1.0,-99.0,0.98,97.05,100.0,9.949873924255371,3867.271245956421,-99.0,-6.423162460327148,2.9394118785858154,
1.0,-103.333336,100.0,1.0,-100.0,1541023,1.0,15200,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],152,1.0,-100.0,0.99,102.27,100.0,,3914.2651200294495,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-103.333336,100.0,1.0,-100.0,1551429,1.0,15300,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],153,1.0,-100.0,0.99,104.06,100.0,,3936.8086411952972,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,1561604,1.0,15400,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],154,1.0,-94.0,0.98,101.75,100.0,23.74868392944336,3956.9608414173126,-94.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1571484,1.0,15500,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],155,1.0,-99.0,0.98,98.8,100.0,9.949873924255371,3991.631861448288,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1582081,1.0,15600,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],156,1.0,-96.0,0.98,105.97,100.0,19.595918655395508,4017.2074766159058,-96.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1592240,1.0,15700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],157,1.0,-94.0,0.98,101.59,100.0,23.74868392944336,4034.379563808441,-94.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1602519,1.0,15800,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],158,1.0,-98.0,0.98,102.79,100.0,14.0,4050.5076093673706,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1612809,1.0,15900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],159,1.0,-99.0,0.98,102.9,100.0,9.949873924255371,4074.628680706024,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1623296,1.0,16000,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],160,1.0,-96.0,0.98,104.87,100.0,19.595918655395508,4097.3565084934235,-96.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1633574,1.0,16100,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],161,1.0,-97.0,0.98,102.78,100.0,17.0587215423584,4121.641345739365,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1644192,1.0,16200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],162,1.0,-97.0,0.98,106.18,100.0,17.0587215423584,4146.703328132629,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1654708,1.0,16300,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],163,1.0,-98.0,0.98,105.16,100.0,14.0,4177.277910709381,-98.0,-50.0,2.9394118785858154,
1.0,-103.333336,100.0,1.0,-100.0,1664380,1.0,16400,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],164,1.0,-100.0,0.99,96.72,100.0,,4200.062882184982,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,1675337,1.0,16500,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],165,1.0,-98.0,0.98,109.57,100.0,14.0,4224.413117170334,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1685508,1.0,16600,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],166,1.0,-98.0,0.98,101.71,100.0,14.0,4253.63976931572,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1696202,1.0,16700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],167,1.0,-96.0,0.98,106.94,100.0,19.595918655395508,4281.18868803978,-96.0,-50.0,2.9394118785858154,
1.0,-103.333336,100.0,1.0,-100.0,1706327,1.0,16800,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],168,1.0,-100.0,0.99,101.25,100.0,,4310.185035705566,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,1716383,1.0,16900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],169,1.0,-98.0,0.98,100.56,100.0,14.0,4330.230147123337,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1726467,1.0,17000,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],170,1.0,-98.0,0.98,100.84,100.0,14.0,4359.539954900742,-98.0,-50.0,2.9394118785858154,
1.0,-3.3333335,100.0,2.0,-100.0,1736642,1.0,17100,,,100,-3.3333334922790527,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],171,1.0,-96.0,0.97,101.75,100.0,24.166091918945312,4389.867542982101,-96.0,,2.9394118785858154,100.0
1.0,-53.333332,100.0,1.0,-100.0,1747295,1.0,17200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],172,1.0,-98.0,0.98,106.53,100.0,14.0,4418.351406574249,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1758234,1.0,17300,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],173,1.0,-99.0,0.98,109.39,100.0,9.949873924255371,4442.01226234436,-99.0,-50.0,2.9394118785858154,
1.0,-103.333336,100.0,1.0,-100.0,1768764,1.0,17400,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],174,1.0,-100.0,0.99,105.3,100.0,,4468.816566467285,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,1779126,1.0,17500,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],175,1.0,-99.0,0.98,103.62,100.0,9.949873924255371,4493.876671791077,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1789501,1.0,17600,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],176,1.0,-98.0,0.98,103.75,100.0,14.0,4515.9128749370575,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1799716,1.0,17700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],177,1.0,-98.0,0.98,102.15,100.0,14.0,4547.023454666138,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1810626,1.0,17800,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],178,1.0,-98.0,0.98,109.1,100.0,14.0,4567.985733509064,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1821322,1.0,17900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],179,1.0,-97.0,0.98,106.96,100.0,17.0587215423584,4595.25156545639,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1831938,1.0,18000,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],180,1.0,-97.0,0.98,106.16,100.0,17.0587215423584,4618.531103372574,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1842323,1.0,18100,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],181,1.0,-96.0,0.98,103.85,100.0,19.595918655395508,4640.752571582794,-96.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1852589,1.0,18200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],182,1.0,-99.0,0.98,102.66,100.0,9.949873924255371,4668.394689321518,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1862680,1.0,18300,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],183,1.0,-99.0,0.98,100.91,100.0,9.949873924255371,4691.47637629509,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1873311,1.0,18400,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],184,1.0,-98.0,0.98,106.31,100.0,14.0,4718.292843818665,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1883881,1.0,18500,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],185,1.0,-96.0,0.98,105.7,100.0,19.595918655395508,4738.080514431,-96.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1893932,1.0,18600,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],186,1.0,-99.0,0.98,100.51,100.0,9.949873924255371,4764.157794952393,-99.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1904084,1.0,18700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],187,1.0,-97.0,0.98,101.52,100.0,17.0587215423584,4787.9433851242065,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1914506,1.0,18800,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],188,1.0,-97.0,0.98,104.22,100.0,17.0587215423584,4807.258541107178,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1924843,1.0,18900,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],189,1.0,-96.0,0.98,103.37,100.0,19.595918655395508,4830.255469322205,-96.0,-50.0,2.9394118785858154,
1.0,-103.333336,100.0,1.0,-100.0,1935137,1.0,19000,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],190,1.0,-100.0,0.99,102.94,100.0,,4855.252526283264,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,1945660,1.0,19100,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],191,1.0,-96.0,0.98,105.23,100.0,19.595918655395508,4875.696434736252,-96.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1955835,1.0,19200,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],192,1.0,-97.0,0.98,101.75,100.0,17.0587215423584,4898.0304646492,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1966319,1.0,19300,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],193,1.0,-98.0,0.98,104.84,100.0,14.0,4925.702059984207,-98.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,1976964,1.0,19400,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],194,1.0,-98.0,0.98,106.45,100.0,14.0,4950.371698141098,-98.0,-50.0,2.9394118785858154,
1.0,-103.333336,100.0,1.0,-100.0,1986934,1.0,19500,100.0,,100,-103.33333587646484,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],195,1.0,-100.0,0.99,99.7,100.0,,4973.678688287735,-100.0,-100.0,2.9394118785858154,-100.0
1.0,-53.333332,100.0,1.0,-100.0,1997564,1.0,19600,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],196,1.0,-97.0,0.98,106.3,100.0,17.0587215423584,5000.0044593811035,-97.0,-50.0,2.9394118785858154,
1.0,-53.333332,100.0,1.0,-100.0,2008112,1.0,19700,,,100,-53.33333206176758,1.0,[-0.154  0.183  0.205 ...  0.115  0.034  0.068],197,1.0,-99.0,0.98,105.48,100.0,9.949873924255371,5020.168960094452,-99.0,-50.0,2.9394118785858154,
