ReturnMeanIW,Weights,EpThisIter,ESSClassic,ReturnStepMaxmin,InitialBound,Iteration,EmpiricalD2,InitialReturnMax,InitialReturnMean,MeanEntropy,InitialReturnMin,MaxIWNorm,MinIWNorm,MaxIW,EpLenMean,StdIW,MeanIWNorm,ESSRenyi,Bound,ReturnStepMax,MeanIW,EpisodesSoFar,TimestepsSoFar,MinIW,EpRewMean,TimeElapsed,StdIWNorm,J_sample_variance,InitialReturnStd
-47.12313,[ 0.196 -0.061 -0.13  ... -0.307 -0.131  0.043],100,28.311674,100.0,-103.333336,11,24.439917,-100.0,-100.0,2.7607923,-100.0,0.04520115,7.5153316e-06,4.520115,129.51,0.74985194,0.0047123125,4.091667,-63.602043,100.0,0.4712313,1100,129904,0.0007515332,-100.0,743.4805333614349,0.00749852,5679.5757,
-49.725254,[ 0.196 -0.062 -0.127 ... -0.306 -0.145  0.068],100,26.0023,100.0,-103.333336,12,22.354399,-100.0,-100.0,2.754792,-100.0,0.050172348,6.898045e-05,5.017235,126.76,0.8388422,0.0049725245,4.4733925,-65.4854,100.0,0.49725255,1200,142580,0.006898045,-100.0,826.6216158866882,0.0083884215,7107.6387,
-47.79176,[ 0.195 -0.061 -0.128 ... -0.309 -0.135  0.052],100,35.68658,100.0,-103.333336,13,27.526325,-100.0,-100.0,2.782286,-100.0,0.029614229,0.00017900889,2.961423,114.31,0.6415808,0.004779175,3.632886,-65.28027,100.0,0.47791758,1300,154011,0.01790089,-100.0,894.573084115982,0.006415808,4157.838,
-34.484222,[ 0.197 -0.061 -0.128 ... -0.309 -0.129  0.073],100,32.312107,100.0,-103.333336,14,24.20187,-100.0,-100.0,2.7772977,-100.0,0.03705656,2.7410346e-05,3.7056563,120.52,0.49910673,0.0034484223,4.131912,-50.88269,100.0,0.3448423,1400,166063,0.0027410346,-100.0,962.7745985984802,0.004991067,2516.2375,
-45.83699,[ 0.197 -0.061 -0.128 ... -0.312 -0.144  0.083],100,28.584158,100.0,-103.333336,15,22.445059,-100.0,-100.0,2.7498116,-100.0,0.04330748,1.4482031e-05,4.330748,124.21,0.72452056,0.004583699,4.4553237,-61.629063,100.0,0.4583699,1500,178484,0.0014482031,-100.0,1038.9806275367737,0.0072452053,5302.323,
-43.7687,[ 0.198 -0.062 -0.126 ... -0.311 -0.159  0.071],100,31.505486,100.0,-103.333336,16,29.380665,-100.0,-100.0,2.7760856,-100.0,0.04982922,5.640223e-05,4.982922,123.35,0.6453546,0.0043768696,3.403599,-61.836678,100.0,0.437687,1600,190819,0.005640223,-100.0,1107.1483373641968,0.006453546,4206.895,
-50.298977,[ 0.198 -0.062 -0.124 ... -0.309 -0.157  0.095],100,31.992418,,-102.333336,17,30.989744,,-99.0,2.7372165,-100.0,0.047405556,5.818891e-06,4.740556,119.81,0.7442002,0.0051042824,3.226874,-68.85512,100.0,0.51042825,1700,202800,0.0005818891,-99.0,1163.822969675064,0.007442003,5614.537,9.949874
-41.841278,[ 0.196 -0.062 -0.124 ... -0.309 -0.176  0.075],100,45.842167,,-101.333336,18,16.483847,,-98.0,2.7140803,-100.0,0.021028573,2.7642498e-06,2.1028574,129.48,0.47049895,0.0043287305,6.066545,-55.37471,100.0,0.43287307,1800,215748,0.00027642498,-98.0,1231.240650177002,0.0047049895,2156.2546,14.0
-46.798958,[ 0.196 -0.062 -0.124 ... -0.312 -0.19   0.066],100,28.932787,100.0,-103.333336,19,18.120495,-100.0,-100.0,2.7295418,-100.0,0.059562195,2.8396642e-05,5.9562197,119.83,0.7334588,0.0046798964,5.518613,-60.98835,100.0,0.46798965,1900,227731,0.0028396642,-100.0,1288.832555770874,0.0073345876,5433.9565,
-41.635216,[ 0.196 -0.062 -0.123 ... -0.312 -0.197  0.088],100,18.61214,100.0,-103.333336,20,19.995054,-100.0,-100.0,2.7421877,-100.0,0.07928128,6.488635e-05,7.928128,120.82,0.8706477,0.004163522,5.001237,-56.540493,100.0,0.41635215,2000,239813,0.006488635,-100.0,1353.1122345924377,0.008706478,7656.844,
-37.96087,[ 0.197 -0.063 -0.122 ... -0.31  -0.195  0.099],100,36.86141,100.0,-103.333336,21,27.634956,-100.0,-100.0,2.7597537,-100.0,0.028605763,4.1527164e-05,2.8605764,120.03,0.49681836,0.0037960869,3.6186054,-55.483856,100.0,0.3796087,2100,251816,0.0041527166,-100.0,1417.9358327388763,0.004968183,2493.2168,
-54.324703,[ 0.199 -0.063 -0.122 ... -0.308 -0.228  0.15 ],100,49.368256,,-102.333336,22,12.427969,,-99.0,2.7910616,-100.0,0.038291734,3.2640866e-05,3.8291736,138.56,0.55603355,0.0054905196,8.046367,-66.07581,100.0,0.549052,2200,265672,0.0032640866,-99.0,1481.5632655620575,0.0055603352,3152.9722,9.949874
-38.39349,[ 0.198 -0.063 -0.122 ... -0.312 -0.228  0.181],100,31.014477,100.0,-103.333336,23,22.18187,-100.0,-100.0,2.8302503,-100.0,0.04050827,7.12296e-06,4.050827,118.2,0.572604,0.0038393491,4.5081863,-54.0927,100.0,0.3839349,2300,277492,0.00071229605,-100.0,1546.29234457016,0.00572604,3311.8718,
-70.63097,[ 0.196 -0.063 -0.122 ... -0.314 -0.179  0.171],100,44.069473,100.0,-103.333336,24,7.0219383,-100.0,-100.0,2.8674107,-100.0,0.047959585,0.00022522411,4.7959585,107.31,0.7957025,0.007063097,14.241082,-79.46394,100.0,0.70630974,2400,288223,0.022522412,-100.0,1600.708572626114,0.007957025,6395.3794,
-36.577175,[ 0.195 -0.064 -0.122 ... -0.317 -0.161  0.191],100,36.5949,,-102.333336,25,22.126667,,-99.0,2.7626424,-100.0,0.024377996,4.044345e-06,2.4377997,108.5,0.48429647,0.0036792513,4.5194335,-52.25684,100.0,0.36792514,2500,299073,0.0004044345,-99.0,1654.5684595108032,0.0048429645,2380.397,9.949874
-39.065628,[ 0.197 -0.064 -0.123 ... -0.318 -0.205  0.13 ],100,35.800247,100.0,-103.333336,26,27.22969,-100.0,-100.0,2.7744825,-100.0,0.033922028,2.1383876e-05,3.3922029,101.81,0.5231406,0.003906563,3.6724617,-56.459656,100.0,0.3906563,2600,309254,0.0021383876,-100.0,1708.5685377120972,0.0052314056,2764.4048,
-47.91989,[ 0.198 -0.063 -0.123 ... -0.314 -0.192  0.129],100,46.3626,100.0,-103.333336,27,13.563452,-100.0,-100.0,2.7871528,-100.0,0.02527352,2.8753164e-05,2.527352,118.75,0.5154253,0.0047919895,7.3727546,-60.19609,100.0,0.4791989,2700,321129,0.0028753164,-100.0,1764.3005285263062,0.005154253,2683.4678,
-42.675613,[ 0.199 -0.063 -0.121 ... -0.31  -0.206  0.156],100,30.83572,100.0,-103.333336,28,30.473671,-100.0,-100.0,2.784066,-100.0,0.04793455,1.0521433e-05,4.793455,111.38,0.63913655,0.0042675612,3.2815213,-61.0766,100.0,0.42675614,2800,332267,0.0010521433,-100.0,1826.3442633152008,0.0063913655,4126.218,
-34.986244,[ 0.199 -0.063 -0.121 ... -0.31  -0.165  0.111],100,41.92263,,-99.333336,29,23.964806,100.0,-96.0,2.7697191,-100.0,0.022229357,2.2041644e-05,2.2229357,121.53,0.42737007,0.0036309892,4.1727858,-51.3042,100.0,0.36309892,2900,344420,0.0022041644,-96.0,1898.0325872898102,0.0042737005,1911.2339,24.166092
-43.99459,[ 0.197 -0.063 -0.12  ... -0.313 -0.183  0.115],100,30.74487,,-101.333336,30,30.883713,,-98.0,2.789807,-100.0,0.04241923,3.3810527e-05,4.241923,99.3,0.6647306,0.004429003,3.2379527,-62.518963,100.0,0.44290036,3000,354350,0.003381053,-98.0,1955.1404678821564,0.006647306,4485.235,14.0
-46.378387,[ 0.199 -0.063 -0.12  ... -0.309 -0.199  0.151],100,40.716133,,-101.333336,31,21.862568,,-98.0,2.8066835,-100.0,0.028047187,5.490124e-05,2.8047187,106.99,0.59810275,0.0049566785,4.574028,-61.964195,100.0,0.49566787,3100,365049,0.005490124,-98.0,2021.1359446048737,0.005981027,3305.9568,14.0
-43.32791,[ 0.199 -0.063 -0.119 ... -0.305 -0.187  0.156],100,44.63278,,-99.333336,32,18.241291,,-96.0,2.7881472,-100.0,0.022395797,3.0314717e-05,2.2395797,111.04,0.49343678,0.0044302894,5.482068,-57.56452,100.0,0.44302896,3200,376153,0.0030314717,-96.0,2081.91264128685,0.0049343673,2496.2837,19.595919
-38.99274,[ 0.199 -0.063 -0.12  ... -0.305 -0.226  0.176],100,28.042,,-98.333336,33,20.235298,,-95.0,2.86116,-100.0,0.051667936,7.855178e-05,5.166794,115.91,0.6321979,0.0039465535,4.9418592,-53.987297,100.0,0.39465538,3300,387744,0.007855178,-95.0,2137.8365738391876,0.006321979,4069.247,21.794495
-51.263203,[ 0.199 -0.063 -0.123 ... -0.306 -0.214  0.237],100,33.58675,,-100.333336,34,16.709383,,-97.0,2.8947523,-100.0,0.049052734,2.5381609e-05,4.9052734,117.98,0.7401983,0.0052638645,5.9846616,-64.88891,100.0,0.52638644,3400,399542,0.002538161,-97.0,2207.172900915146,0.0074019833,5600.718,17.058722
-35.599003,[ 0.199 -0.063 -0.125 ... -0.304 -0.207  0.264],100,36.76562,,-101.333336,35,31.837402,,-98.0,2.9160128,-100.0,0.03187993,7.6539945e-05,3.1879933,114.03,0.47935277,0.0036551016,3.1409597,-54.40722,100.0,0.36551023,3500,410945,0.0076539945,-98.0,2272.795838832855,0.0047935275,2319.5195,14.0
-43.684143,[ 0.199 -0.063 -0.124 ... -0.303 -0.215  0.293],100,30.187473,,-98.333336,36,34.85944,,-95.0,2.9357643,-100.0,0.047945824,1.438988e-06,4.7945824,122.19,0.8103931,0.0053289603,2.8686633,-63.36477,100.0,0.532896,3600,423164,0.0001438988,-95.0,2336.500554084778,0.008103931,4627.694,21.794495
-45.28988,[ 0.198 -0.063 -0.121 ... -0.305 -0.213  0.311],100,23.239962,,-100.333336,37,16.964144,,-97.0,2.9108596,-100.0,0.052993342,1.7316703e-05,5.2993345,115.31,0.83534014,0.0045963535,5.8947864,-59.019062,100.0,0.45963538,3700,434695,0.0017316703,-97.0,2395.6527955532074,0.008353401,7094.7715,17.058722
-54.94351,[ 0.199 -0.063 -0.123 ... -0.303 -0.237  0.31 ],100,31.759287,,-100.333336,38,19.22575,,-97.0,2.8526735,-100.0,0.061095953,1.50126925e-05,6.1095953,122.16,0.8080913,0.005512821,5.2013574,-69.559235,100.0,0.55128217,3800,446911,0.0015012693,-97.0,2469.1565883159637,0.008080912,6615.1523,17.058722
-54.081078,[ 0.2   -0.063 -0.123 ... -0.302 -0.275  0.29 ],100,27.257547,,-98.333336,39,21.03379,,-95.0,2.8496056,-100.0,0.0730214,1.6715245e-05,7.3021398,125.87,0.909532,0.0055675907,4.754255,-69.368614,100.0,0.5567592,3900,459498,0.0016715246,-95.0,2529.3905775547028,0.0090953205,8402.234,21.794495
-30.705667,[ 0.2   -0.063 -0.122 ... -0.301 -0.284  0.296],100,39.522373,,-100.333336,40,24.678278,,-97.0,2.8487134,-100.0,0.028009789,1.3372202e-05,2.800979,130.22,0.39130184,0.0031632686,4.0521464,-47.264748,100.0,0.3163269,4000,472520,0.0013372203,-97.0,2584.495624780655,0.0039130184,1557.5867,17.058722
-60.488922,[ 0.201 -0.063 -0.122 ... -0.3   -0.275  0.285],100,53.03463,,-100.333336,41,10.77731,,-97.0,2.8435678,-100.0,0.032726083,2.2001202e-06,3.2726083,121.71,0.59156466,0.006286272,9.278753,-71.43186,100.0,0.6286272,4100,484691,0.00022001204,-97.0,2648.831992149353,0.005915646,3541.0623,17.058722
-47.372974,[ 0.202 -0.063 -0.123 ... -0.301 -0.28   0.286],100,41.550453,,-101.333336,42,11.198956,,-98.0,2.8964322,-100.0,0.035467073,4.8166887e-05,3.5467074,124.18,0.5682218,0.004790878,8.929404,-58.527924,100.0,0.47908783,4200,497109,0.0048166886,-98.0,2710.6513681411743,0.0056822174,3293.9841,14.0
-58.126446,[ 0.203 -0.062 -0.124 ... -0.302 -0.252  0.311],100,41.73151,,-100.333336,43,10.369851,,-97.0,2.89773,-100.0,0.044527393,0.00018095315,4.4527392,135.55,0.7131107,0.0060349274,9.64334,-68.860535,100.0,0.6034928,4300,510664,0.018095316,-97.0,2780.4755301475525,0.007131106,5144.939,17.058722
-62.654846,[ 0.202 -0.062 -0.123 ... -0.301 -0.263  0.323],100,46.599495,,-102.333336,44,11.294847,,-99.0,2.8719406,-100.0,0.037138335,2.2434615e-05,3.7138336,118.54,0.68022215,0.0063543147,8.853596,-73.85745,100.0,0.6354314,4400,522518,0.0022434616,-99.0,2845.6765065193176,0.0068022218,4707.289,9.949874
-38.36916,[ 0.203 -0.062 -0.123 ... -0.299 -0.29   0.324],100,41.658714,,-100.333336,45,16.972078,,-97.0,2.8788955,-100.0,0.021908745,3.023307e-05,2.1908746,128.2,0.47559956,0.0040188925,5.8920302,-52.101555,100.0,0.40188926,4500,535338,0.003023307,-97.0,2920.9973294734955,0.0047559952,2300.1465,17.058722
-51.05348,[ 0.202 -0.063 -0.123 ... -0.295 -0.266  0.307],100,34.8175,,-97.333336,46,21.107193,,-94.0,2.883931,-100.0,0.041577984,1.1343868e-05,4.1577983,125.56,0.78568554,0.0057422495,4.7377214,-66.36767,100.0,0.57422495,4600,547894,0.0011343869,-94.0,2987.4365367889404,0.007856855,4815.372,23.748684
-39.295284,[ 0.202 -0.063 -0.123 ... -0.294 -0.27   0.316],100,33.136017,,-101.333336,47,37.400677,,-98.0,2.8737288,-100.0,0.028564991,7.0124493e-06,2.8564992,123.39,0.5596942,0.0039400784,2.6737485,-59.68065,100.0,0.3940078,4700,560233,0.0007012449,-98.0,3047.2778511047363,0.005596942,3171.7148,14.0
-41.592583,[ 0.202 -0.063 -0.124 ... -0.293 -0.279  0.315],100,34.020313,,-101.333336,48,19.975945,,-98.0,2.889784,-100.0,0.042847626,4.5156994e-05,4.284763,119.85,0.6448986,0.0046307934,5.006021,-56.490734,100.0,0.46307936,4800,572218,0.0045156996,-98.0,3110.5836203098297,0.0064489855,2746.4277,14.0
-43.523346,[ 0.202 -0.063 -0.125 ... -0.292 -0.28   0.332],100,35.482933,,-101.333336,49,27.152935,,-98.0,2.8908324,-100.0,0.035326798,4.7248363e-06,3.5326798,121.56,0.58986765,0.0043744855,3.6828432,-60.892838,100.0,0.4374486,4900,584374,0.00047248363,-98.0,3178.3838064670563,0.005898676,3530.529,14.0
-53.095985,[ 0.202 -0.062 -0.126 ... -0.29  -0.291  0.344],100,35.377365,,-102.333336,50,19.405804,,-99.0,2.9180202,-100.0,0.046642978,2.3218852e-05,4.664298,122.43,0.721513,0.0053384416,5.1530976,-67.77999,100.0,0.5338442,5000,596617,0.0023218852,-99.0,3240.0282344818115,0.007215129,5281.0127,9.949874
-45.10263,[ 0.202 -0.062 -0.125 ... -0.293 -0.271  0.351],100,24.030775,100.0,-103.333336,51,23.6517,-100.0,-100.0,2.8956444,-100.0,0.048276223,3.1034146e-05,4.8276224,118.2,0.80193067,0.004510263,4.228026,-61.313637,100.0,0.45102632,5100,608437,0.0031034146,-100.0,3303.0742785930634,0.008019306,6495.887,
-53.2964,[ 0.203 -0.062 -0.124 ... -0.294 -0.301  0.358],100,26.577736,,-102.333336,52,21.142431,,-99.0,2.8965373,-100.0,0.0721082,6.468484e-05,7.21082,129.5,0.88765734,0.0053406055,4.729825,-68.62337,100.0,0.53406054,5200,621387,0.006468484,-99.0,3363.0925059318542,0.008876573,7969.5493,9.949874
-30.375626,[ 0.203 -0.062 -0.125 ... -0.291 -0.282  0.34 ],100,20.49344,,-101.333336,53,39.751972,,-98.0,2.8527997,-100.0,0.0499794,2.395038e-05,4.99794,115.3,0.6968542,0.0035379187,2.5155985,-51.392014,100.0,0.3537919,5300,632917,0.002395038,-98.0,3424.8225905895233,0.0069685415,2714.2644,14.0
-39.44574,[ 0.203 -0.062 -0.124 ... -0.299 -0.276  0.291],100,32.43319,,-101.333336,54,14.719321,,-98.0,2.789249,-100.0,0.031076362,3.374102e-05,3.1076362,126.03,0.61226106,0.0042419415,6.7937913,-52.23433,100.0,0.4241942,5400,645520,0.003374102,-98.0,3498.501568555832,0.00612261,3346.727,14.0
-38.51417,[ 0.204 -0.063 -0.122 ... -0.301 -0.285  0.237],100,12.294321,,-101.333336,55,20.66247,,-98.0,2.7931545,-100.0,0.13508919,3.4108383e-05,13.50892,137.55,1.3915066,0.0052098315,4.8396926,-53.66617,100.0,0.52098316,5500,659275,0.0034108385,-98.0,3564.4517617225647,0.013915065,2367.8198,14.0
-52.70852,[ 0.203 -0.063 -0.122 ... -0.299 -0.303  0.259],100,25.582281,,-102.333336,56,10.611267,,-99.0,2.7995594,-100.0,0.0795528,1.3823635e-05,7.95528,124.32,0.92051125,0.005397102,9.423945,-63.566833,100.0,0.5397101,5600,671707,0.0013823635,-99.0,3629.1964762210846,0.009205112,8534.042,9.949874
-45.911446,[ 0.202 -0.063 -0.12  ... -0.299 -0.306  0.268],100,32.848793,,-100.333336,57,16.047472,,-97.0,2.8094594,-100.0,0.052857358,0.000112570444,5.285736,140.92,0.6686645,0.0046767183,6.231511,-59.264545,100.0,0.4676718,5700,685799,0.011257045,-97.0,3695.965074300766,0.0066866456,4564.1743,17.058722
-32.16597,[ 0.203 -0.063 -0.121 ... -0.296 -0.285  0.257],100,26.974602,,-100.333336,58,36.49507,,-97.0,2.814399,-100.0,0.034394685,6.761193e-06,3.4394686,127.47,0.56558996,0.003437496,2.740096,-52.30302,100.0,0.34374964,5800,698546,0.00067611935,-97.0,3757.90856385231,0.0056558996,3069.211,17.058722
-32.811615,[ 0.203 -0.063 -0.121 ... -0.296 -0.283  0.259],100,29.22894,,-98.333336,59,37.065414,,-95.0,2.7763019,-100.0,0.031274427,4.371237e-06,3.1274426,129.58,0.51779497,0.0033276414,2.697933,-53.105408,100.0,0.33276412,5900,711504,0.0004371237,-95.0,3823.902039527893,0.0051779496,2732.036,21.794495
-42.225327,[ 0.203 -0.063 -0.121 ... -0.3   -0.302  0.24 ],100,45.79116,,-98.333336,60,11.660762,100.0,-95.0,2.8391254,-100.0,0.020515434,0.00012832541,2.0515435,141.36,0.46845913,0.004305539,8.575769,-53.607944,100.0,0.43055388,6000,725640,0.012832541,-95.0,3900.060471057892,0.0046845907,2255.206,25.980762
-69.70747,[ 0.204 -0.063 -0.119 ... -0.301 -0.285  0.286],100,49.744892,,-102.333336,61,7.1149473,,-99.0,2.8239946,-100.0,0.036208507,6.426037e-06,3.6208506,135.46,0.7087513,0.0070514423,14.054918,-78.59876,100.0,0.7051443,6100,739186,0.0006426037,-99.0,3984.279777765274,0.007087513,5122.544,9.949874
-42.4915,[ 0.204 -0.063 -0.119 ... -0.301 -0.294  0.28 ],100,24.842258,100.0,-103.333336,62,21.049562,-100.0,-100.0,2.8220494,-100.0,0.038115952,2.6980126e-05,3.8115954,134.45,0.7390834,0.0042491504,4.7506924,-57.78477,100.0,0.42491508,6200,752631,0.0026980126,-100.0,4057.1079354286194,0.0073908344,5517.619,
-57.172253,[ 0.203 -0.063 -0.119 ... -0.302 -0.324  0.308],100,24.858776,,-100.333336,63,23.55209,,-97.0,2.8192647,-100.0,0.06340106,6.7318706e-06,6.340106,128.92,1.0403955,0.0059841047,4.245908,-73.34908,100.0,0.59841055,6300,765523,0.0006731871,-97.0,4114.72033572197,0.010403954,10691.569,17.058722
-41.880047,[ 0.203 -0.063 -0.119 ... -0.301 -0.333  0.314],100,23.539064,,-100.333336,64,21.736948,,-97.0,2.7586858,-100.0,0.056904137,1.2282309e-05,5.690414,132.19,0.7829923,0.0043444242,4.600462,-57.421013,100.0,0.43444243,6400,778742,0.001228231,-97.0,4181.395911693573,0.007829922,6134.3257,17.058722
-47.47331,[ 0.203 -0.063 -0.119 ... -0.301 -0.368  0.289],100,28.265808,,-101.333336,65,21.643196,,-98.0,2.78912,-100.0,0.054665618,1.607646e-05,5.466562,128.14,0.75949067,0.004767492,4.6203895,-62.980724,100.0,0.47674918,6500,791556,0.0016076459,-98.0,4229.888587236404,0.007594906,5842.59,14.0
-42.615307,[ 0.202 -0.063 -0.119 ... -0.303 -0.373  0.324],100,36.18308,,-100.333336,66,15.505503,,-97.0,2.7849374,-100.0,0.038411546,7.758673e-05,3.8411546,130.9,0.58188653,0.0043815034,6.449323,-55.740982,100.0,0.43815038,6600,804646,0.0077586733,-97.0,4296.801338195801,0.0058188653,3391.5618,17.058722
-53.28556,[ 0.202 -0.063 -0.12  ... -0.303 -0.37   0.317],100,26.802145,100.0,-103.333336,67,13.248994,-100.0,-100.0,2.766884,-100.0,0.05470299,7.2164185e-05,5.4702992,127.17,0.8805904,0.005328555,7.547743,-65.41862,100.0,0.53285563,6700,817363,0.0072164186,-100.0,4369.1002016067505,0.008805904,7832.7217,
-42.620155,[ 0.202 -0.063 -0.121 ... -0.307 -0.373  0.303],100,24.310892,100.0,-103.333336,68,24.659458,-100.0,-100.0,2.7490716,-100.0,0.04644554,1.6589445e-05,4.644554,126.87,0.7520232,0.0042620157,4.055239,-59.17292,100.0,0.42620155,6800,830050,0.0016589446,-100.0,4439.9365670681,0.0075202314,5712.5137,
-49.698975,[ 0.202 -0.062 -0.122 ... -0.304 -0.385  0.296],100,32.677353,100.0,-103.333336,69,26.955688,-100.0,-100.0,2.7634547,-100.0,0.030850165,4.316419e-05,3.0850165,126.48,0.71335316,0.0049698967,3.7097921,-67.005264,100.0,0.49698976,6900,842698,0.004316419,-100.0,4500.096282243729,0.007133532,5140.1294,
-65.598854,[ 0.202 -0.062 -0.12  ... -0.305 -0.377  0.303],100,36.682194,,-102.333336,70,10.285239,,-99.0,2.738062,-100.0,0.055448208,9.238081e-06,5.544821,135.11,0.86473775,0.006581868,9.7226715,-76.289055,100.0,0.6581868,7000,856209,0.0009238081,-99.0,4560.662817239761,0.008647378,7577.5454,9.949874
-65.28696,[ 0.202 -0.062 -0.12  ... -0.304 -0.375  0.275],100,48.686203,,-102.333336,71,9.046157,,-99.0,2.7304678,-100.0,0.028970808,9.815625e-05,2.897081,132.12,0.67790186,0.0066031725,11.054418,-75.31257,100.0,0.6603173,7100,869421,0.009815625,-99.0,4625.464285850525,0.006779019,4684.69,9.949874
-36.59617,[ 0.202 -0.062 -0.12  ... -0.303 -0.389  0.281],100,4.912371,,-102.333336,72,19.764702,,-99.0,2.6835454,-100.0,0.285414,1.1155715e-05,28.541403,125.88,2.865814,0.006513757,5.059525,-51.41534,100.0,0.6513757,7200,882009,0.0011155715,-99.0,4687.949547767639,0.028658139,3607.4287,9.949874
-46.19624,[ 0.202 -0.062 -0.12  ... -0.302 -0.416  0.262],100,23.445427,100.0,-103.333336,73,41.93126,-100.0,-100.0,2.6740527,-100.0,0.055709638,1.6632708e-05,5.570964,129.79,0.83476293,0.0046196235,2.3848557,-67.78102,100.0,0.4619624,7300,894988,0.0016632709,-100.0,4752.500571012497,0.00834763,7038.6787,
-33.57901,[ 0.202 -0.062 -0.12  ... -0.304 -0.422  0.258],100,34.925346,,-100.333336,74,25.853771,,-97.0,2.6779277,-100.0,0.033807434,2.410063e-05,3.3807435,128.78,0.49010324,0.0035904755,3.8679078,-50.527878,100.0,0.3590476,7400,907866,0.002410063,-97.0,4815.27406334877,0.004901032,2151.1008,17.058722
-37.368023,[ 0.201 -0.062 -0.121 ... -0.302 -0.409  0.249],100,32.860645,100.0,-103.333336,75,30.69999,-100.0,-100.0,2.6347542,-100.0,0.027618907,2.5346038e-05,2.761891,120.0,0.5341345,0.0037368024,3.2573302,-55.83721,100.0,0.37368023,7500,919866,0.002534604,-100.0,4879.728650331497,0.005341345,2881.8145,
